[	PUN	[
,	PUN	,
en	PRP	en
s'	PRO:PER	se
adressant	VER:ppre	adresser
à	PRP	à
ce	PRO:DEM	ce
sentiment	NOM	sentiment
,	PUN	,
produisit	VER:simp	produire
donc	ADV	donc
sur	PRP	sur
elle	PRO:PER	elle
un	DET:ART	un
tout	ADV	tout
autre	ADJ	autre
effet	NOM	effet
que	KON	que
le	DET:ART	le
million	NOM	million
.	SENT	.
L'	DET:ART	le
émotion	NOM	émotion
de	PRP	de
la	DET:ART	le
mère	NOM	mère
,	PUN	,
sa	DET:POS	son
tendresse	NOM	tendresse
,	PUN	,
ses	DET:POS	son
angoisses	NOM	angoisse
passèrent	VER:simp	passer
en	PRP	en
elle	PRO:PER	elle
,	PUN	,
et	KON	et
quand	KON	quand
elle	PRO:PER	elle
vit	VER:pres	vivre
sa	DET:POS	son
tante	NOM	tante
,	PUN	,
naguère	ADV	naguère
si	ADV	si
haute	ADJ	haut
et	KON	et
si	ADV	si
fière	ADJ	fier
,	PUN	,
se	PRO:PER	se
mettre	VER:infi	mettre
à	PRP	à
ses	DET:POS	son
genoux	NOM	genou
pour	PRP	pour
la	PRO:PER	la
prier	VER:infi	prier
,	PUN	,
pour	PRP	pour
la	PRO:PER	la
supplier	VER:infi	supplier
de	PRP	de
sauver	VER:infi	sauver
Léon	NAM	Léon
,	PUN	,
elle	PRO:PER	elle
la	PRO:PER	la
releva	VER:simp	relever
en	PRP	en
la	DET:ART	le
serrant	VER:ppre	serrer
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
:	PUN	:
--	PUN	--
Je	PRO:PER	je
verrai	VER:futu	voir
Léon	NAM	Léon
,	PUN	,
dit-elle	NOM	dit-elle
.	SENT	.
--	PUN	--
Mais	KON	mais
il	PRO:PER	il
t'	PRO:PER	te
aime	VER:pres	aimer
,	PUN	,
chère	ADJ	cher
enfant	NOM	enfant
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
jamais	ADV	jamais
cessé	VER:pper	cesser
de	PRP	de
t'	PRO:PER	te
aimer	VER:infi	aimer
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
pour	PRP	pour
t'	PRO:PER	te
oublier	VER:infi	oublier
qu'	KON	que
il	PRO:PER	il
s'	PRO:PER	se
est	VER:pres	être
jeté	VER:pper	jeter
dans	PRP	dans
les	DET:ART	le
bras	NOM	bras
de	PRP	de
cette	PRO:DEM	ce
femme	NOM	femme
.	SENT	.
--	PUN	--
Qui	PRO:REL	qui
sait	VER:pres	savoir
si	ADV	si
elle	PRO:PER	elle
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
réussi	VER:pper	réussir
?	SENT	?
Avant	PRP	avant
que	KON	que
je	PRO:PER	je
vous	PRO:PER	vous
réponde	VER:subp	répondre
,	PUN	,
permettez	VER:pres	permettre
-moi	PRO:PER	moi
donc	ADV	donc
de	PRP	de
m'	PRO:PER	me
entretenir	VER:infi	entretenir
avec	PRP	avec
Léon	NAM	Léon
,	PUN	,
et	KON	et
soyez	VER:subp	être
certaine	ADJ	certain
que	KON	que
si	KON	si
je	PRO:PER	je
trouve	VER:pres	trouver
dans	PRP	dans
son	DET:POS	son
cœur	NOM	cœur
le	DET:ART	le
sentiment	NOM	sentiment
dont	PRO:REL	dont
vous	PRO:PER	vous
parlez	VER:pres	parler
,	PUN	,
auquel	PRO:REL	auquel
vous	PRO:PER	vous
voulez	VER:pres	vouloir
croire	VER:infi	croire
...	PUN	...
--	PUN	--
Auquel	NAM	Auquel
nous	PRO:PER	nous
croyons	VER:pres	croire
tous	PRO:IND	tout
.	SENT	.
--	PUN	--
Soyez	VER:subp	être
certaine	ADJ	certain
que	KON	que
je	PRO:PER	je
ne	ADV	ne
penserai	VER:futu	penser
qu'	ADV	qu'
à	PRP	à
ce	PRO:DEM	ce
sentiment	NOM	sentiment
.	SENT	.
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
le	DET:ART	le
droit	NOM	droit
,	PUN	,
chère	ADJ	cher
tante	NOM	tante
,	PUN	,
de	PRP	de
me	PRO:PER	me
montrer	VER:infi	montrer
bien	ADV	bien
rigoureuse	ADJ	rigoureux
,	PUN	,
bien	ADV	bien
exigeante	ADJ	exigeant
.	SENT	.
Moi	PRO:PER	moi
aussi	ADV	aussi
j'	PRO:PER	je
ai	VER:pres	avoir
besoin	NOM	besoin
d'	PRP	de
indulgence	NOM	indulgence
.	SENT	.
Moi	PRO:PER	moi
aussi	ADV	aussi
j'	PRO:PER	je
ai	VER:pres	avoir
à	PRP	à
me	PRO:PER	me
faire	VER:infi	faire
pardonner	VER:infi	pardonner
.	SENT	.
Sa	DET:POS	son
tante	NOM	tante
la	PRO:PER	la
regarda	VER:simp	regarder
avec	PRP	avec
une	DET:ART	un
anxieuse	ADJ	anxieux
curiosité	NOM	curiosité
:	PUN	:
--	PUN	--
Et	KON	et
quoi	PRO:REL	quoi
donc	ADV	donc
?	SENT	?
demanda-t-elle	NOM	demanda-t-elle
.	SENT	.
--	PUN	--
Ma	DET:POS	mon
profession	NOM	profession
.	SENT	.
Ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
plus	ADV	plus
Madeleine	NAM	Madeleine
Haupois	NAM	Haupois
que	PRO:REL	que
vous	PRO:PER	vous
donnez	VER:pres	donner
pour	PRP	pour
femme	NOM	femme
à	PRP	à
votre	DET:POS	votre
fils	NOM	fil|fils
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
Madeleine	NAM	Madeleine
Harol	NAM	Harol
.	SENT	.
Je	PRO:PER	je
suis	VER:pres	suivre|être
comédienne	NOM	comédien
,	PUN	,
et	KON	et
,	PUN	,
quoique	KON	quoique
ma	DET:POS	mon
conscience	NOM	conscience
me	PRO:PER	me
permette	VER:subp	permettre
de	PRP	de
me	PRO:PER	me
tenir	VER:infi	tenir
la	DET:ART	le
tête	NOM	tête
haute	ADJ	haut
partout	ADV	partout
et	KON	et
devant	PRP	devant
tous	PRO:IND	tout
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
en	PRO:PER	en
est	VER:pres	être
pas	ADV	pas
moins	ADV	moins
vrai	ADJ	vrai
qu'	KON	que
aux	PRP:det	au
yeux	NOM	œil
du	PRP:det	du
monde	NOM	monde
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
une	DET:ART	un
tache	NOM	tache
sur	PRP	sur
mon	DET:POS	mon
front	NOM	front
.	SENT	.
À	PRP	à
ce	PRO:DEM	ce
moment	NOM	moment
,	PUN	,
M	VER:pper	M
.	SENT	.
Haupois	NAM	Haupois
rentra	VER:simp	rentrer
dans	PRP	dans
le	DET:ART	le
bureau	NOM	bureau
.	SENT	.
--	PUN	--
Nous	PRO:PER	nous
avons	VER:pres	avoir
causé	VER:pper	causer
;	PUN	;
Madeleine	NAM	Madeleine
est	VER:pres	être
la	DET:ART	le
meilleure	ADJ	meilleur
des	PRP:det	du
filles	NOM	fille
,	PUN	,
la	DET:ART	le
plus	ADV	plus
tendre	ADJ	tendre
,	PUN	,
la	DET:ART	le
plus	ADV	plus
généreuse	ADJ	généreux
,	PUN	,
nous	PRO:PER	nous
nous	PRO:PER	nous
entendrons	VER:futu	entendre
.	SENT	.
Madeleine	NAM	Madeleine
remarqua	VER:simp	remarquer
que	KON	que
son	DET:POS	son
oncle	NOM	oncle
avait	VER:impf	avoir
fait	VER:pper	faire
toilette	NOM	toilette
,	PUN	,
et	KON	et
elle	PRO:PER	elle
se	PRO:PER	se
rappela	VER:simp	rappeler
que	KON	que
pour	PRP	pour
lui	PRO:PER	lui
c'	PRO:DEM	ce
était	VER:impf	être
l'	DET:ART	le
heure	NOM	heure
de	PRP	de
sa	DET:POS	son
promenade	NOM	promenade
habituelle	ADJ	habituel
.	SENT	.
--	PUN	--
Est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
voulez	VER:pres	vouloir
bien	ADV	bien
que	KON	que
je	PRO:PER	je
vous	PRO:PER	vous
accompagne	VER:pres	accompagner
aux	PRP:det	au
Champs-Élysées	NAM	Champs-Élysées
?	SENT	?
dit-elle	NOM	dit-elle
.	SENT	.
V	NUM	V
Comment	VER:pres	Comment
faire	VER:infi	faire
savoir	VER:infi	savoir
à	PRP	à
Léon	NAM	Léon
que	KON	que
Madeleine	NAM	Madeleine
était	VER:impf	être
à	PRP	à
Paris	NAM	Paris
?	SENT	?
Ce	PRO:DEM	ce
fut	VER:simp	être
la	DET:ART	le
question	NOM	question
qu'	PRO:REL	que
on	PRO:PER	on
agita	VER:simp	agiter
.	SENT	.
Comme	KON	comme
on	PRO:PER	on
avait	VER:impf	avoir
rompu	VER:pper	rompre
toutes	PRO:IND	tout
relations	NOM	relation
avec	PRP	avec
lui	PRO:PER	lui
,	PUN	,
on	PRO:PER	on
ne	ADV	ne
pouvait	VER:impf	pouvoir
pas	ADV	pas
lui	PRO:PER	lui
écrire	VER:infi	écrire
;	PUN	;
d'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
se	PRO:PER	se
décidât	VER:subi	décider
-on	PRO:PER	on
à	PRP	à
employer	VER:infi	employer
ce	PRO:DEM	ce
moyen	NOM	moyen
,	PUN	,
il	PRO:PER	il
était	VER:impf	être
à	PRP	à
peu	ADV	peu
près	ADV	près
certain	ADJ	certain
que	KON	que
Cara	NOM	Cara
recevait	VER:impf	recevoir
elle	PRO:PER	elle
-même	ADJ	même
toutes	PRO:IND	tout
les	DET:ART	le
lettres	NOM	lettre
qu'	PRO:REL	que
on	PRO:PER	on
adressait	VER:impf	adresser
à	PRP	à
Léon	NAM	Léon
,	PUN	,
et	KON	et
qu'	KON	que
elle	PRO:PER	elle
ne	ADV	ne
les	PRO:PER	la|le
lui	PRO:PER	lui
remettait	VER:impf	remettre
qu'	KON	que
après	PRP	après
un	DET:ART	un
examen	NOM	examen
préalable	ADJ	préalable
;	PUN	;
elle	PRO:PER	elle
garderait	VER:cond	garder
donc	ADV	donc
celle	PRO:DEM	celui
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
parlerait	VER:cond	parler
de	PRP	de
Madeleine	NAM	Madeleine
.	SENT	.
Byasson	NAM	Byasson
fut	VER:simp	être
d'	PRP	de
avis	NOM	avis
que	KON	que
le	PRO:PER	le
mieux	ADV	mieux
était	VER:impf	être
de	PRP	de
procéder	VER:infi	procéder
ouvertement	ADV	ouvertement
,	PUN	,
publiquement	ADV	publiquement
:	PUN	:
tous	PRO:IND	tout
les	DET:ART	le
journaux	NOM	journal|journau
s'	PRO:PER	se
occupaient	VER:impf	occuper
de	PRP	de
Madeleine	NAM	Madeleine
;	PUN	;
il	PRO:PER	il
raconterait	VER:cond	raconter
à	PRP	à
un	DET:ART	un
journaliste	NOM	journaliste
l'	DET:ART	le
histoire	NOM	histoire
vraie	ADJ	vrai
de	PRP	de
celle	PRO:DEM	celui
-ci	ADV	-ci
,	PUN	,
c'	PRO:DEM	ce
est-à-dire	ADV	est-à-dire
l'	DET:ART	le
histoire	NOM	histoire
de	PRP	de
son	DET:POS	son
origine	NOM	origine
et	KON	et
de	PRP	de
sa	DET:POS	son
vocation	NOM	vocation
,	PUN	,
et	KON	et
le	DET:ART	le
surlendemain	NOM	surlendemain
dans	PRP	dans
tous	PRO:IND	tout
les	DET:ART	le
journaux	NOM	journal|journau
de	PRP	de
Paris	NAM	Paris
on	PRO:PER	on
lirait	VER:cond	lire
cette	PRO:DEM	ce
histoire	NOM	histoire
,	PUN	,
arrangée	VER:pper	arranger
avec	PRP	avec
la	DET:ART	le
seule	ADJ	seul
préoccupation	NOM	préoccupation
de	PRP	de
cacher	VER:infi	cacher
plus	ADV	plus
ou	KON	ou
moins	ADV	moins
habilement	ADV	habilement
la	DET:ART	le
source	NOM	source
où	PRO:REL	où
on	PRO:PER	on
l'	PRO:PER	la|le
avait	VER:impf	avoir
puisée	VER:pper	puiser
.	SENT	.
Si	KON	si
Cara	NAM	Cara
exerçait	VER:impf	exercer
son	DET:POS	son
contrôle	NOM	contrôle
sur	PRP	sur
les	DET:ART	le
lettres	NOM	lettre
,	PUN	,
elle	PRO:PER	elle
ne	ADV	ne
pouvait	VER:impf	pouvoir
pas	ADV	pas
se	PRO:PER	se
défier	VER:infi	défier
des	PRP:det	du
journaux	NOM	journal|journau
.	SENT	.
Léon	NAM	Léon
serait	VER:cond	être
donc	ADV	donc
sûrement	ADV	sûrement
informé	VER:pper	informer
de	PRP	de
la	DET:ART	le
présence	NOM	présence
de	PRP	de
Madeleine	NAM	Madeleine
à	PRP	à
Paris	NAM	Paris
;	PUN	;
il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
que	KON	que
le	DET:ART	le
public	NOM	public
apprendrait	VER:cond	apprendre
aussi	ADV	aussi
que	KON	que
mademoiselle	NOM	mademoiselle
Harol	NAM	Harol
n'	ADV	ne
était	VER:impf	être
autre	ADJ	autre
que	KON	que
mademoiselle	NOM	mademoiselle
Madeleine	NAM	Madeleine
Haupois	NAM	Haupois
,	PUN	,
fille	NOM	fille
d'	PRP	de
un	DET:ART	un
ancien	ADJ	ancien
magistrat	NOM	magistrat
,	PUN	,
et	KON	et
nièce	NOM	nièce
de	PRP	de
M	NOM	M
.	SENT	.
Haupois-Daguillon	NAM	Haupois-Daguillon
,	PUN	,
le	DET:ART	le
célèbre	ADJ	célèbre
orfèvre	NOM	orfèvre
de	PRP	de
la	DET:ART	le
rue	NOM	rue
Royale	ADJ	royal
;	PUN	;
mais	KON	mais
c'	PRO:DEM	ce
était	VER:impf	être
là	ADV	là
un	DET:ART	un
secret	NOM	secret
qui	PRO:REL	qui
devait	VER:impf	devoir
éclater	VER:infi	éclater
tôt	ADV	tôt
ou	KON	ou
tard	ADV	tard
,	PUN	,
et	KON	et
mieux	ADV	mieux
valait	VER:impf	valoir
le	PRO:PER	le
révéler	VER:infi	révéler
utilement	ADV	utilement
que	KON	que
de	PRP	de
laisser	VER:infi	laisser
cette	PRO:DEM	ce
révélation	NOM	révélation
au	PRP:det	au
hasard	NOM	hasard
,	PUN	,
qui	PRO:REL	qui
n'	ADV	ne
en	PRO:PER	en
tirerait	VER:cond	tirer
pas	ADV	pas
profit	NOM	profit
.	SENT	.
Les	DET:ART	le
choses	NOM	chose
s'	PRO:PER	se
arrangèrent	VER:simp	arranger
ainsi	ADV	ainsi
,	PUN	,
et	KON	et
grande	ADJ	grand
fut	VER:simp	être
la	DET:ART	le
surprise	NOM	surprise
de	PRP	de
Léon	NAM	Léon
lorsqu'	KON	lorsque
en	PRP	en
parcourant	VER:ppre	parcourir
son	DET:POS	son
journal	NOM	journal
d'	PRP	de
un	DET:ART	un
œil	NOM	œil
distrait	ADJ	distrait
il	PRO:PER	il
fut	VER:simp	être
frappé	VER:pper	frapper
par	PRP	par
son	DET:POS	son
nom	NOM	nom
.	SENT	.
En	PRP	en
ces	PRO:DEM	ce
derniers	ADJ	dernier
temps	NOM	temps
,	PUN	,
il	PRO:PER	il
avait	VER:impf	avoir
eu	VER:pper	avoir
le	DET:ART	le
désagrément	NOM	désagrément
de	PRP	de
voir	VER:infi	voir
son	DET:POS	son
nom	NOM	nom
assez	ADV	assez
souvent	ADV	souvent
imprimé	VER:pper	imprimer
dans	PRP	dans
les	DET:ART	le
journaux	NOM	journal|journau
,	PUN	,
pour	PRP	pour
le	PRO:PER	le
reconnaître	VER:infi	reconnaître
à	PRP	à
première	NUM	premier
vue	NOM	vue
,	PUN	,
même	ADV	même
lorsqu'	KON	lorsque
il	PRO:PER	il
était	VER:impf	être
noyé	VER:pper	noyer
au	PRP:det	au
milieu	NOM	milieu
d'	PRP	de
un	DET:ART	un
article	NOM	article
.	SENT	.
Cette	PRO:DEM	ce
fois	NOM	foi|fois
ce	PRO:DEM	ce
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
à	PRP	à
la	DET:ART	le
rubrique	NOM	rubrique
des	PRP:det	du
tribunaux	NOM	tribunal
que	KON	que
ce	PRO:DEM	ce
nom	NOM	nom
se	PRO:PER	se
montrait	VER:impf	montrer
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
à	PRP	à
celle	PRO:DEM	celui
des	PRP:det	du
théâtres	NOM	théâtre
.	SENT	.
Madeleine	NAM	Madeleine
à	PRP	à
Paris	NAM	Paris
!	SENT	!
Madeleine	NAM	Madeleine
était	VER:impf	être
cette	PRO:DEM	ce
chanteuse	NOM	chanteur
qui	PRO:REL	qui
venait	VER:impf	venir
de	PRP	de
débuter	VER:infi	débuter
à	PRP	à
l'	DET:ART	le
Opéra	NOM	opéra
avec	PRP	avec
un	DET:ART	un
succès	NOM	succès
que	KON	que
tous	PRO:IND	tout
les	DET:ART	le
journaux	NOM	journal|journau
célébraient	VER:impf	célébrer
!	SENT	!
Justement	ADV	justement
Cara	NAM	Cara
était	VER:impf	être
absente	ADJ	absent
;	PUN	;
il	PRO:PER	il
n'	ADV	ne
eut	VER:simp	avoir
point	ADV	point
d'	PRP	de
explication	NOM	explication
à	PRP	à
donner	VER:infi	donner
,	PUN	,
point	ADV	point
de	PRP	de
prétexte	NOM	prétexte
à	PRP	à
inventer	VER:infi	inventer
,	PUN	,
il	PRO:PER	il
courut	VER:simp	courir
à	PRP	à
l'	DET:ART	le
Opéra	NAM	Opéra
et	KON	et
de	PRP	de
l'	DET:ART	le
Opéra	NAM	Opéra
rue	NOM	rue
Châteaudun	NAM	Châteaudun
.	SENT	.
--	PUN	--
Qui	PRO:REL	qui
dois	VER:pres	devoir
-je	PRO:PER	je
annoncer	VER:infi	annoncer
?	SENT	?
demanda	VER:simp	demander
la	DET:ART	le
femme	NOM	femme
de	PRP	de
chambre	NOM	chambre
,	PUN	,
lorsqu'	KON	lorsque
il	PRO:PER	il
se	PRO:PER	se
présenta	VER:simp	présenter
.	SENT	.
Il	PRO:PER	il
dit	VER:pres	dire
son	DET:POS	son
nom	NOM	nom
;	PUN	;
et	KON	et
ce	PRO:DEM	ce
fut	VER:simp	être
en	PRP	en
marchant	VER:ppre	marcher
fiévreusement	ADV	fiévreusement
en	PRP	en
long	NOM	long
et	KON	et
en	PRP	en
large	ADJ	large
,	PUN	,
les	DET:ART	le
mains	NOM	main
contractées	ADJ	contracté
,	PUN	,
les	DET:ART	le
lèvres	NOM	lèvre
frémissantes	ADJ	frémissant
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
attendit	VER:simp	attendre
dans	PRP	dans
le	DET:ART	le
salon	NOM	salon
où	PRO:REL	où
on	PRO:PER	on
l'	PRO:PER	la|le
avait	VER:impf	avoir
fait	VER:pper	faire
entrer	VER:infi	entrer
,	PUN	,
ne	ADV	ne
voyant	VER:ppre	voir
rien	ADV	rien
,	PUN	,
ne	ADV	ne
remarquant	VER:ppre	remarquer
rien	ADV	rien
de	PRP	de
ce	PRO:DEM	ce
qui	PRO:REL	qui
l'	PRO:PER	la|le
entourait	VER:impf	entourer
.	SENT	.
Une	DET:ART	un
porte	NOM	porte
s'	PRO:PER	se
ouvrit	VER:simp	ouvrir
:	PUN	:
--	PUN	--
c'	PRO:DEM	ce
était	VER:impf	être
elle	PRO:PER	elle
.	SENT	.
Il	PRO:PER	il
s'	PRO:PER	se
avança	VER:simp	avancer
les	DET:ART	le
bras	NOM	bras
ouverts	ADJ	ouvert
.	SENT	.
Elle	PRO:PER	elle
s'	PRO:PER	se
arrêta	VER:simp	arrêter
.	SENT	.
De	PRP	de
part	NOM	part
et	KON	et
d'	PRP	de
autre	ADJ	autre
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
eut	VER:simp	avoir
un	DET:ART	un
moment	NOM	moment
d'	PRP	de
embarras	NOM	embarras
et	KON	et
d'	PRP	de
hésitation	NOM	hésitation
.	SENT	.
Elle	PRO:PER	elle
lui	PRO:PER	lui
tendit	VER:simp	tendre
la	DET:ART	le
main	NOM	main
.	SENT	.
Il	PRO:PER	il
ne	ADV	ne
la	PRO:PER	la
prit	VER:simp	prendre
point	ADV	point
,	PUN	,
mais	KON	mais
il	PRO:PER	il
ouvrit	VER:simp	ouvrir
les	DET:ART	le
bras	NOM	bras
.	SENT	.
Autrefois	ADV	autrefois
ils	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
donnaient	VER:impf	donner
pas	ADV	pas
la	DET:ART	le
main	NOM	main
,	PUN	,
ils	PRO:PER	il
s'	PRO:PER	se
embrassaient	VER:impf	embrasser
:	PUN	:
c'	PRO:DEM	ce
était	VER:impf	être
donc	ADV	donc
avec	PRP	avec
les	DET:ART	le
sentiments	NOM	sentiment
d'	PRP	de
autrefois	ADV	autrefois
,	PUN	,
c'	PRO:DEM	ce
est-à-dire	ADV	est-à-dire
ceux	PRO:DEM	celui
de	PRP	de
l'	DET:ART	le
affection	NOM	affection
familiale	ADJ	familial
,	PUN	,
qu'	KON	que
il	PRO:PER	il
l'	PRO:PER	la|le
abordait	VER:impf	aborder
.	SENT	.
Elle	PRO:PER	elle
l'	PRO:PER	la|le
embrassa	VER:simp	embrasser
comme	ADV	comme
lui	PRO:PER	lui
-même	ADJ	même
l'	PRO:PER	la|le
embrassait	VER:impf	embrasser
.	SENT	.
--	PUN	--
Chère	NOM	chère
Madeleine	NAM	Madeleine
,	PUN	,
dit-il	NOM	dit-il
en	PRP	en
s'	PRO:PER	se
asseyant	VER:ppre	asseoir
près	ADV	près
d'	PRP	de
elle	PRO:PER	elle
,	PUN	,
te	PRO:PER	te
voilà	ADV	voilà
,	PUN	,
te	PRO:PER	te
voilà	ADV	voilà
donc	ADV	donc
enfin	ADV	enfin
!	SENT	!
Sa	DET:POS	son
voix	NOM	voix
était	VER:impf	être
haletante	ADJ	haletant
,	PUN	,
saccadée	VER:pper	saccader
,	PUN	,
ses	DET:POS	son
mains	NOM	main
tremblaient	VER:impf	trembler
,	PUN	,
évidemment	ADV	évidemment
il	PRO:PER	il
était	VER:impf	être
sous	PRP	sous
l'	DET:ART	le
influence	NOM	influence
d'	PRP	de
une	DET:ART	un
émotion	NOM	émotion
profonde	ADJ	profond
.	SENT	.
Il	PRO:PER	il
la	PRO:PER	la
regarda	VER:simp	regarder
longuement	ADV	longuement
;	PUN	;
puis	ADV	puis
avec	PRP	avec
un	DET:ART	un
sourire	NOM	sourire
:	PUN	:
--	PUN	--
Tu	PRO:PER	tu
as	VER:pres	avoir
embelli	VER:pper	embellir
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
oui	INT	oui
certainement	ADV	certainement
tu	PRO:PER	tu
as	VER:pres	avoir
embelli	VER:pper	embellir
;	PUN	;
comme	KON	comme
tes	DET:POS	ton
yeux	NOM	œil
ont	VER:pres	avoir
de	PRP	de
l'	DET:ART	le
éclat	NOM	éclat
sans	PRP	sans
avoir	VER:infi	avoir
rien	ADV	rien
perdu	VER:pper	perdre
de	PRP	de
leur	DET:POS	leur
douceur	NOM	douceur
,	PUN	,
comme	KON	comme
ta	DET:POS	ton
physionomie	NOM	physionomie
a	VER:pres	avoir
pris	VER:pper	prendre
de	PRP	de
la	DET:ART	le
noblesse	NOM	noblesse
!	SENT	!
Et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
toi	PRO:PER	toi
,	PUN	,
mademoiselle	NOM	mademoiselle
Harol	NAM	Harol
?	SENT	?
--	PUN	--
Mais	KON	mais
oui	INT	oui
.	SENT	.
Elle	PRO:PER	elle
-même	ADJ	même
était	VER:impf	être
profondément	ADV	profondément
troublée	VER:pper	troubler
,	PUN	,
cette	PRO:DEM	ce
émotion	NOM	émotion
l'	PRO:PER	la|le
avait	VER:impf	avoir
gagnée	VER:pper	gagner
;	PUN	;
elle	PRO:PER	elle
voulut	VER:simp	vouloir
réagir	VER:infi	réagir
et	KON	et
ne	ADV	ne
pas	ADV	pas
s'	PRO:PER	se
abandonner	VER:infi	abandonner
:	PUN	:
--	PUN	--
Tu	PRO:PER	tu
crois	VER:pres	croire
donc	ADV	donc
,	PUN	,
dit-elle	NOM	dit-elle
en	PRP	en
s'	PRO:PER	se
efforçant	VER:ppre	efforcer
de	PRP	de
prendre	VER:infi	prendre
un	DET:ART	un
ton	NOM	ton
enjoué	ADJ	enjoué
,	PUN	,
qu'	KON	que
une	DET:ART	un
comédienne	NOM	comédien
ne	ADV	ne
peut	VER:pres	pouvoir
pas	ADV	pas
avoir	VER:infi	avoir
de	PRP	de
la	DET:ART	le
noblesse	NOM	noblesse
et	KON	et
que	KON	que
ses	DET:POS	son
yeux	NOM	œil
ne	ADV	ne
peuvent	VER:pres	pouvoir
pas	ADV	pas
être	VER:infi	être
doux	ADJ	doux
?	SENT	?
--	PUN	--
En	PRP	en
lisant	VER:ppre	lire|liser
un	DET:ART	un
journal	NOM	journal
ce	PRO:DEM	ce
matin	NOM	matin
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
rien	ADV	rien
cru	VER:pper	croire
,	PUN	,
rien	ADV	rien
imaginé	VER:pper	imaginer
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
été	VER:pper	être
bouleversé	VER:pper	bouleverser
,	PUN	,
et	KON	et
dans	PRP	dans
mon	DET:POS	mon
trouble	NOM	trouble
de	PRP	de
joie	NOM	joie
je	PRO:PER	je
suis	VER:pres	suivre|être
parti	VER:pper	partir
pour	PRP	pour
venir	VER:infi	venir
ici	ADV	ici
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
en	PRP	en
te	PRO:PER	te
regardant	VER:ppre	regarder
que	KON	que
le	DET:ART	le
souvenir	NOM	souvenir
de	PRP	de
ce	PRO:DEM	ce
que	PRO:REL	que
j'	PRO:PER	je
avais	VER:impf	avoir
lu	VER:pper	lire
m'	PRO:PER	me
est	VER:pres	être
revenu	VER:pper	revenir
et	KON	et
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
,	PUN	,
sans	PRP	sans
avoir	VER:infi	avoir
bien	ADV	bien
conscience	NOM	conscience
de	PRP	de
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
faisais	VER:impf	faire
,	PUN	,
comparé	VER:pper	comparer
celle	PRO:DEM	celui
que	PRO:REL	que
je	PRO:PER	je
voyais	VER:impf	voir
,	PUN	,
que	PRO:REL	que
je	PRO:PER	je
revoyais	VER:impf	revoir
après	PRP	après
l'	PRO:PER	la|le
avoir	VER:infi	avoir
crue	VER:pper	croire|croître
perdue	VER:pper	perdre
,	PUN	,
à	PRP	à
celle	PRO:DEM	celui
dont	PRO:REL	dont
j'	PRO:PER	je
avais	VER:impf	avoir
gardé	VER:pper	garder
l'	DET:ART	le
image	NOM	image
dans	PRP	dans
mon	DET:POS	mon
cœur	NOM	cœur
.	SENT	.
Tout	PRO:IND	tout
cela	PRO:DEM	cela
était	VER:impf	être
bien	ADV	bien
tendre	ADJ	tendre
,	PUN	,
bien	ADV	bien
passionné	VER:pper	passionner
,	PUN	,
et	KON	et
tel	PRO:DEM	tel
que	PRO:REL	que
Madeleine	NAM	Madeleine
devait	VER:impf	devoir
croire	VER:infi	croire
que	KON	que
Byasson	NAM	Byasson
ne	ADV	ne
s'	PRO:PER	se
était	VER:impf	être
pas	ADV	pas
trompé	VER:pper	tromper
en	PRP	en
disant	VER:ppre	dire
que	KON	que
Léon	NAM	Léon
l'	PRO:PER	la|le
aimait	VER:impf	aimer
toujours	ADV	toujours
;	PUN	;
mais	KON	mais
comment	ADV	comment
l'	DET:ART	le
aimait-il	NOM	aimait-il
?	SENT	?
En	PRP	en
cousin	NOM	cousin
?	SENT	?
en	PRP	en
amant	NOM	amant
?	SENT	?
d'	PRP	de
amitié	NOM	amitié
?	SENT	?
d'	PRP	de
amour	NOM	amour
?	SENT	?
Lorsqu'	KON	lorsque
