Préface	NOM	préface
renvoyant	VER:ppre	renvoyer
ces	PRO:DEM	ce
soldats	NOM	soldat
vous	PRO:PER	vous
semblez	VER:pres	sembler
accepter	VER:infi	accepter
votre	DET:POS	votre
défaite	NOM	défaite
et	KON	et
renoncer	VER:infi	renoncer
,	PUN	,
vous	PRO:PER	vous
sentant	VER:ppre	sentir
trop	ADV	trop
faible	ADJ	faible
,	PUN	,
à	PRP	à
tout	PRO:IND	tout
espoir	NOM	espoir
de	PRP	de
vengeance	NOM	vengeance
.	SENT	.
Vos	DET:POS	votre
ennemis	NOM	ennemi
prendront	VER:futu	prendre
confiance	NOM	confiance
,	PUN	,
ils	PRO:PER	il
ne	ADV	ne
songeront	VER:futu	songer
pas	ADV	pas
à	PRP	à
se	PRO:PER	se
tenir	VER:infi	tenir
sur	PRP	sur
leurs	DET:POS	leur
gardes	NOM	garde
,	PUN	,
et	KON	et
si	KON	si
vous	PRO:PER	vous
êtes	VER:pres	être
prudent	ADJ	prudent
,	PUN	,
vous	PRO:PER	vous
pourrez	VER:futu	pouvoir
les	PRO:PER	la|le
attaquer	VER:infi	attaquer
avant	PRP	avant
qu'	PRO:REL	que
ils	PRO:PER	il
soient	VER:subp	être
en	PRP	en
mesure	NOM	mesure
de	PRP	de
vous	PRO:PER	vous
résister	VER:infi	résister
.	SENT	.
Le	DET:ART	le
front	NOM	front
du	PRP:det	du
chef	NOM	chef
se	PRO:PER	se
dérida	VER:simp	dérider
,	PUN	,
son	DET:POS	son
regard	NOM	regard
devint	VER:simp	devenir
moins	ADV	moins
farouche	ADJ	farouche
.	SENT	.
--	PUN	--
Oui	INT	oui
,	PUN	,
murmura-t	VER:simp	murmura-t
il	PRO:PER	il
comme	ADV	comme
se	PRO:PER	se
parlant	VER:ppre	parler
à	PRP	à
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
du	PRP:det	du
vrai	ADJ	vrai
dans	PRP	dans
ce	PRO:DEM	ce
que	PRO:REL	que
dit	VER:pres	dire
mon	DET:POS	mon
frère	NOM	frère
;	PUN	;
il	PRO:PER	il
faut	VER:pres	falloir
souvent	ADV	souvent
dans	PRP	dans
la	DET:ART	le
guerre	NOM	guerre
abandonner	VER:infi	abandonner
une	DET:ART	un
poule	NOM	poule
afin	KON	afin
de	PRP	de
prendre	VER:infi	prendre
un	DET:ART	un
cheval	NOM	cheval
plus	ADV	plus
tard	ADV	tard
,	PUN	,
l'	DET:ART	le
avis	NOM	avis
de	PRP	de
mon	DET:POS	mon
frère	NOM	frère
est	VER:pres	être
bon	ADJ	bon
,	PUN	,
allons	VER:pres	aller
dans	PRP	dans
la	DET:ART	le
hutte	NOM	hutte
du	PRP:det	du
conseil	NOM	conseil
.	SENT	.
Antinahuel	NAM	Antinahuel
et	KON	et
le	DET:ART	le
général	ADJ	général
,	PUN	,
suivis	VER:pper	suivre
du	PRP:det	du
Cerf	NAM	Cerf
Noir	NAM	Noir
,	PUN	,
entrèrent	VER:simp	entrer
dans	PRP	dans
le	DET:ART	le
toldo	NOM	toldo
où	PRO:REL	où
les	PRO:PER	la|le
attendait	VER:impf	attendre
doña	NOM	doña
Maria	NAM	Maria
.	SENT	.
Lorsqu'	KON	lorsque
ils	PRO:PER	il
se	PRO:PER	se
furent	VER:simp	être
assis	VER:pper	asseoir
:	PUN	:
--	PUN	--
Ce	PRO:DEM	ce
jeune	ADJ	jeune
homme	NOM	homme
qui	PRO:REL	qui
s'	PRO:PER	se
est	VER:pres	être
présenté	VER:pper	présenter
ici	ADV	ici
de	PRP	de
la	DET:ART	le
part	NOM	part
de	PRP	de
ses	DET:POS	son
amis	NOM	ami
est	VER:pres	être
un	DET:ART	un
cœur	NOM	cœur
vaste	ADJ	vaste
,	PUN	,
dit	VER:pres	dire
Antinahuel	NAM	Antinahuel
en	PRP	en
regardant	ADJ	regardant
don	NOM	don
Pancho	NAM	Pancho
,	PUN	,
mon	DET:POS	mon
frère	NOM	frère
le	PRO:PER	le
connaît	VER:pres	connaître
sans	PRP	sans
doute	NOM	doute
?	SENT	?
--	PUN	--
Ma	DET:POS	mon
foi	NOM	foi
non	ADV	non
,	PUN	,
répondit	VER:simp	répondre
insoucieusement	ADV	insoucieusement
le	DET:ART	le
général	ADJ	général
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
vu	VER:pper	voir
ce	PRO:DEM	ce
matin	NOM	matin
pour	PRP	pour
la	DET:ART	le
première	NUM	premier
fois	NOM	foi|fois
;	PUN	;
c'	PRO:DEM	ce
est	VER:pres	être
un	NUM	un
de	PRP	de
ces	PRO:DEM	ce
vagabonds	ADJ	vagabond
étrangers	NOM	étranger
que	KON	que
les	DET:ART	le
vaisseaux	NOM	vaisseau
d'	PRP	de
Europe	NAM	Europe
jettent	VER:pres	jeter
sur	PRP	sur
nos	DET:POS	notre
côtes	NOM	côte
pour	PRP	pour
voler	VER:infi	voler
nos	DET:POS	notre
richesses	NOM	richesse
.	SENT	.
--	PUN	--
Non	ADV	non
,	PUN	,
ce	PRO:DEM	ce
jeune	ADJ	jeune
homme	NOM	homme
est	VER:pres	être
un	DET:ART	un
chef	NOM	chef
,	PUN	,
il	PRO:PER	il
a	VER:pres	avoir
le	DET:ART	le
regard	NOM	regard
de	PRP	de
l'	DET:ART	le
aigle	NOM	aigle
.	SENT	.
--	PUN	--
Vous	PRO:PER	vous
vous	PRO:PER	vous
intéressez	VER:pres	intéresser
à	PRP	à
lui	PRO:PER	lui
?	SENT	?
--	PUN	--
Oui	INT	oui
,	PUN	,
comme	KON	comme
on	PRO:PER	on
s'	PRO:PER	se
intéresse	VER:pres	intéresser
à	PRP	à
un	DET:ART	un
homme	NOM	homme
brave	ADJ	brave
quand	KON	quand
on	PRO:PER	on
l'	PRO:PER	la|le
a	VER:pres	avoir
vu	VER:pper	voir
à	PRP	à
l'	DET:ART	le
œuvre	NOM	œuvre
,	PUN	,
je	PRO:PER	je
serais	VER:cond	être
heureux	ADJ	heureux
de	PRP	de
le	PRO:PER	le
rencontrer	VER:infi	rencontrer
une	DET:ART	un
seconde	NUM	second
fois	NOM	foi|fois
.	SENT	.
--	PUN	--
Malheureusement	ADV	malheureusement
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
général	NOM	général
avec	PRP	avec
un	DET:ART	un
sourire	NOM	sourire
ironique	ADJ	ironique
,	PUN	,
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
probable	ADJ	probable
;	PUN	;
je	PRO:PER	je
crois	VER:pres	croire
que	KON	que
le	DET:ART	le
pauvre	ADJ	pauvre
diable	NOM	diable
a	VER:pres	avoir
eu	VER:pper	avoir
une	DET:ART	un
si	ADV	si
belle	ADJ	beau
peur	NOM	peur
qu'	PRO:REL	que
il	PRO:PER	il
se	PRO:PER	se
hâtera	VER:futu	hâter
de	PRP	de
quitter	VER:infi	quitter
le	DET:ART	le
pays	NOM	pays
.	SENT	.
--	PUN	--
Qui	PRO:REL	qui
sait	VER:pres	savoir
?	SENT	?
fit	VER:simp	faire
le	DET:ART	le
chef	NOM	chef
d'	PRP	de
un	DET:ART	un
air	NOM	air
pensif	ADJ	pensif
,	PUN	,
et	KON	et
il	PRO:PER	il
ajouta	VER:simp	ajouter
:	PUN	:
que	KON	que
mon	DET:POS	mon
fière	ADJ	fier
écoute	NOM	écoute
,	PUN	,
un	DET:ART	un
toqui	NOM	toqui
va	VER:pres	aller
parler	VER:infi	parler
,	PUN	,
que	KON	que
ses	DET:POS	son
paroles	NOM	parole
se	PRO:PER	se
gravent	VER:pres	graver
dans	PRP	dans
la	DET:ART	le
mémoire	NOM	mémoire
de	PRP	de
mon	DET:POS	mon
frère	NOM	frère
.	SENT	.
--	PUN	--
J'	PRO:PER	je
écoute	VER:pres	écouter
,	PUN	,
répondit	VER:simp	répondre
le	DET:ART	le
général	ADJ	général
en	PRP	en
réprimant	VER:ppre	réprimer
un	DET:ART	un
mouvement	NOM	mouvement
d'	PRP	de
impatience	NOM	impatience
.	SENT	.
Antinahuel	NAM	Antinahuel
reprit	VER:simp	reprendre
impassiblement	ADV	impassiblement
:	PUN	:
--	PUN	--
Pendant	VER:ppre	pendre
que	KON	que
ce	PRO:DEM	ce
jeune	ADJ	jeune
homme	NOM	homme
était	VER:impf	être
ici	ADV	ici
,	PUN	,
qu'	PRO:REL	que
il	PRO:PER	il
parlait	VER:impf	parler
,	PUN	,
moi	PRO:PER	moi
je	PRO:PER	je
l'	PRO:PER	la|le
examinais	VER:impf	examiner
;	PUN	;
lorsqu'	KON	lorsque
il	PRO:PER	il
croyait	VER:impf	croire
ne	ADV	ne
pas	ADV	pas
être	VER:infi	être
vu	VER:pper	voir
de	PRP	de
mon	DET:POS	mon
frère	NOM	frère
,	PUN	,
il	PRO:PER	il
lui	PRO:PER	lui
jetait	VER:impf	jeter
des	PRP:det	du
regards	NOM	regard
étranges	ADJ	étrange
;	PUN	;
cet	PRO:DEM	ce
homme	NOM	homme
est	VER:pres	être
un	DET:ART	un
ennemi	NOM	ennemi
implacable	ADJ	implacable
.	SENT	.
Le	DET:ART	le
général	NOM	général
haussa	VER:simp	hausser
les	DET:ART	le
épaules	NOM	épaule
.	SENT	.
--	PUN	--
Je	PRO:PER	je
ne	ADV	ne
le	PRO:PER	le
connais	VER:pres	connaître
pas	ADV	pas
,	PUN	,
vous	PRO:PER	vous
dis	VER:pres	dire
-je	PRO:PER	je
,	PUN	,
chef	NOM	chef
,	PUN	,
répondit-il	NOM	répondit-il
,	PUN	,
et	KON	et
quand	KON	quand
même	ADV	même
il	PRO:PER	il
serait	VER:cond	être
mon	DET:POS	mon
ennemi	NOM	ennemi
?	SENT	?
que	KON	que
m'	PRO:PER	me
importe	VER:pres	importer
ce	PRO:DEM	ce
vagabond	NOM	vagabond
?	SENT	?
jamais	ADV	jamais
il	PRO:PER	il
ne	ADV	ne
pourra	VER:futu	pouvoir
rien	ADV	rien
contre	PRP	contre
moi	PRO:PER	moi
.	SENT	.
--	PUN	--
Il	PRO:PER	il
ne	ADV	ne
faut	VER:pres	falloir
jamais	ADV	jamais
mépriser	VER:infi	mépriser
un	DET:ART	un
ennemi	NOM	ennemi
,	PUN	,
dit	VER:pres	dire
sentencieusement	ADV	sentencieusement
Antinahuel	NAM	Antinahuel
,	PUN	,
les	DET:ART	le
plus	ADV	plus
infimes	ADJ	infime
sont	VER:pres	être
souvent	ADV	souvent
les	DET:ART	le
plus	ADV	plus
dangereux	ADJ	dangereux
à	PRP	à
cause	NOM	cause
de	PRP	de
leur	DET:POS	leur
petitesse	NOM	petitesse
même	ADJ	même
.	SENT	.
Mais	KON	mais
venons	VER:pres	venir
au	PRP:det	au
sujet	NOM	sujet
de	PRP	de
notre	DET:POS	notre
réunion	NOM	réunion
,	PUN	,
quelles	PRO:REL	quel
sont	VER:pres	être
à	PRP	à
présent	ADJ	présent
les	DET:ART	le
intentions	NOM	intention
de	PRP	de
mon	DET:POS	mon
frère	NOM	frère
?	SENT	?
--	PUN	--
Écoutez	VER:pres	écouter
-moi	PRO:PER	moi
à	PRP	à
votre	DET:POS	votre
tour	NOM	tour
,	PUN	,
chef	NOM	chef
:	PUN	:
nous	PRO:PER	nous
sommes	VER:pres	sommer|être
désormais	ADV	désormais
attachés	VER:pper	attacher
l'	DET:ART	le
un	NOM	un
à	PRP	à
l'	DET:ART	le
autre	ADJ	autre
par	PRP	par
l'	DET:ART	le
intérêt	NOM	intérêt
commun	ADJ	commun
;	PUN	;
sans	KON	sans
moi	PRO:PER	moi
vous	PRO:PER	vous
ne	ADV	ne
pouvez	VER:pres	pouvoir
rien	ADV	rien
ou	KON	ou
presque	ADV	presque
rien	ADV	rien
,	PUN	,
de	PRP	de
mon	DET:POS	mon
côté	NOM	côté
je	PRO:PER	je
confesse	VER:pres	confesser
que	KON	que
sans	PRP	sans
vous	PRO:PER	vous
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
dans	PRP	dans
l'	DET:ART	le
impossibilité	NOM	impossibilité
d'	PRP	de
agir	VER:infi	agir
;	PUN	;
mais	KON	mais
je	PRO:PER	je
suis	VER:pres	suivre|être
convaincu	VER:pper	convaincre
que	KON	que
si	KON	si
nous	PRO:PER	nous
nous	PRO:PER	nous
aidons	VER:pres	aider
mutuellement	ADV	mutuellement
et	KON	et
si	KON	si
nous	PRO:PER	nous
nous	PRO:PER	nous
soutenons	VER:pres	soutenir
franchement	ADV	franchement
,	PUN	,
nous	PRO:PER	nous
obtiendrons	VER:futu	obtenir
en	PRP	en
peu	ADV	peu
de	PRP	de
jours	NOM	jour
de	PRP	de
magnifiques	ADJ	magnifique
résultats	NOM	résultat
.	SENT	.
--	PUN	--
Bon	ADJ	bon
!	SENT	!
que	KON	que
mon	DET:POS	mon
frère	NOM	frère
explique	VER:pres	expliquer
sa	DET:POS	son
pensée	NOM	pensée
,	PUN	,
dit	VER:pres	dire
Antinahuel	NAM	Antinahuel
.	SENT	.
--	PUN	--
Je	PRO:PER	je
ne	ADV	ne
marchanderai	VER:futu	marchander
pas	ADV	pas
avec	PRP	avec
vous	PRO:PER	vous
,	PUN	,
chef	NOM	chef
,	PUN	,
voici	ADV	voici
le	DET:ART	le
traité	NOM	traité
que	PRO:REL	que
je	PRO:PER	je
vous	PRO:PER	vous
propose	VER:pres	proposer
:	PUN	:
aidez	VER:pres	aider
-moi	PRO:PER	moi
franchement	ADV	franchement
à	PRP	à
ressaisir	VER:infi	ressaisir
le	DET:ART	le
pouvoir	NOM	pouvoir
qui	PRO:REL	qui
m'	PRO:PER	me
est	VER:pres	être
échappé	VER:pper	échapper
,	PUN	,
donnez	VER:pres	donner
-moi	PRO:PER	moi
les	DET:ART	le
moyens	NOM	moyen
de	PRP	de
me	PRO:PER	me
venger	VER:infi	venger
de	PRP	de
mes	DET:POS	mon
ennemis	NOM	ennemi
et	KON	et
je	PRO:PER	je
vous	PRO:PER	vous
abandonne	VER:pres	abandonner
à	PRP	à
jamais	ADV	jamais
,	PUN	,
en	PRP	en
toute	PRO:IND	tout
propriété	NOM	propriété
,	PUN	,
non	ADV	non
seulement	ADV	seulement
la	DET:ART	le
province	NOM	province
de	PRP	de
Valdivia	NAM	Valdivia
tout	ADV	tout
entière	ADJ	entier
,	PUN	,
mais	KON	mais
encore	ADV	encore
celle	PRO:DEM	celui
de	PRP	de
Concepcion	NOM	Concepcion
jusqu'	PRP	jusque
à	PRP	à
Talca	NAM	Talca
,	PUN	,
c'	PRO:DEM	ce
est-à-dire	ADV	est-à-dire
que	KON	que
je	PRO:PER	je
couperai	VER:futu	couper
en	PRP	en
deux	NUM	deux
le	DET:ART	le
Chili	NOM	Chili
,	PUN	,
et	KON	et
que	KON	que
je	PRO:PER	je
vous	PRO:PER	vous
en	PRO:PER	en
donnerai	VER:futu	donner
la	DET:ART	le
moitié	NOM	moitié
.	SENT	.
À	PRP	à
cette	PRO:DEM	ce
magnifique	ADJ	magnifique
proposition	NOM	proposition
,	PUN	,
le	DET:ART	le
visage	NOM	visage
de	PRP	de
Antinahuel	NAM	Antinahuel
ne	ADV	ne
laissa	VER:simp	laisser
paraître	VER:infi	paraître
aucune	PRO:IND	aucun
trace	NOM	trace
d'	PRP	de
émotion	NOM	émotion
.	SENT	.
--	PUN	--
Mon	DET:POS	mon
frère	NOM	frère
est	VER:pres	être
généreux	ADJ	généreux
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
il	PRO:PER	il
donne	VER:pres	donner
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
répondit	VER:simp	répondre
le	DET:ART	le
général	NOM	général
avec	PRP	avec
dépit	NOM	dépit
,	PUN	,
mais	KON	mais
je	PRO:PER	je
l'	PRO:PER	la|le
aurai	VER:futu	avoir
si	KON	si
vous	PRO:PER	vous
m'	PRO:PER	me
aidez	VER:pres	aider
,	PUN	,
et	KON	et
sans	PRP	sans
moi	PRO:PER	moi
,	PUN	,
vous	PRO:PER	vous
ne	ADV	ne
pourrez	VER:futu	pouvoir
jamais	ADV	jamais
l'	PRO:PER	la|le
avoir	VER:infi	avoir
.	SENT	.
Le	DET:ART	le
chef	NOM	chef
fronça	VER:simp	froncer
imperceptiblement	ADV	imperceptiblement
les	DET:ART	le
sourcils	NOM	sourcil
,	PUN	,
le	DET:ART	le
général	NOM	général
feignit	VER:simp	feindre
de	PRP	de
ne	ADV	ne
pas	ADV	pas
s'	PRO:PER	se
en	PRO:PER	en
apercevoir	VER:infi	apercevoir
,	PUN	,
il	PRO:PER	il
continua	VER:simp	continuer
:	PUN	:
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
à	PRP	à
prendre	VER:infi	prendre
ou	KON	ou
à	PRP	à
laisser	VER:infi	laisser
,	PUN	,
chef	NOM	chef
,	PUN	,
le	DET:ART	le
temps	NOM	temps
presse	VER:pres	presser
,	PUN	,
toute	PRO:IND	tout
nécessité	NOM	nécessité
perdue	VER:pper	perdre
est	VER:pres	être
un	DET:ART	un
obstacle	NOM	obstacle
nouveau	ADJ	nouveau
que	PRO:REL	que
nous	PRO:PER	nous
créons	VER:pres	créer
,	PUN	,
répondez	VER:pres	répondre
loyalement	ADV	loyalement
,	PUN	,
acceptez	VER:pres	accepter
-vous	PRO:PER	vous
,	PUN	,
oui	INT	oui
ou	KON	ou
non	ADV	non
?	SENT	?
Mis	VER:pper	mettre
si	ADV	si
brusquement	ADV	brusquement
en	PRP	en
demeure	NOM	demeure
,	PUN	,
le	DET:ART	le
toqui	NOM	toqui
se	PRO:PER	se
recueillit	VER:simp	recueillir
un	DET:ART	un
instant	NOM	instant
,	PUN	,
puis	ADV	puis
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
le	DET:ART	le
général	ADJ	général
:	PUN	:
--	PUN	--
Et	KON	et
qui	PRO:REL	qui
me	PRO:PER	me
garantira	VER:futu	garantir
l'	DET:ART	le
exécution	NOM	exécution
de	PRP	de
la	DET:ART	le
promesse	NOM	promesse
de	PRP	de
mon	DET:POS	mon
frère	NOM	frère
?	SENT	?
dit-il	NOM	dit-il
en	PRP	en
le	DET:ART	le
regardant	VER:ppre	regarder
en	PRP	en
face	NOM	face
.	SENT	.
Ce	PRO:DEM	ce
fut	VER:simp	être
au	PRP:det	au
tour	NOM	tour
du	PRP:det	du
général	ADJ	général
à	PRP	à
être	VER:infi	être
décontenancé	VER:pper	décontenancer
.	SENT	.
Il	PRO:PER	il
se	PRO:PER	se
mordit	VER:simp	mordre
les	DET:ART	le
lèvres	NOM	lèvre
,	PUN	,
mais	KON	mais
se	PRO:PER	se
remettant	VER:ppre	remettre
presque	ADV	presque
aussitôt	ADV	aussitôt
:	PUN	:
--	PUN	--
Que	KON	que
mon	DET:POS	mon
frère	NOM	frère
me	PRO:PER	me
dise	VER:subp	dire
quelle	PRO:REL	quel
garantie	VER:pper	garantir
il	PRO:PER	il
demande	VER:pres	demander
?	SENT	?
dit-il	NOM	dit-il
.	SENT	.
Un	DET:ART	un
sourire	NOM	sourire
d'	PRP	de
une	DET:ART	un
expression	NOM	expression
indéfinissable	ADJ	indéfinissable
plissa	VER:simp	plisser
les	DET:ART	le
lèvres	NOM	lèvre
de	PRP	de
Antinahuel	NAM	Antinahuel
.	SENT	.
Il	PRO:PER	il
fit	VER:simp	faire
un	DET:ART	un
signe	NOM	signe
au	PRP:det	au
Cerf	NAM	Cerf
Noir	NAM	Noir
.	SENT	.
Celui	PRO:DEM	celui
-ci	ADV	-ci
se	PRO:PER	se
leva	VER:simp	lever
et	KON	et
sortit	VER:simp	sortir
de	PRP	de
la	DET:ART	le
hutte	NOM	hutte
.	SENT	.
--	PUN	--
Que	KON	que
mon	DET:POS	mon
frère	NOM	frère
attende	VER:subp	attendre
un	DET:ART	un
instant	NOM	instant
,	PUN	,
dit	VER:pres	dire
impassiblement	ADV	impassiblement
le	DET:ART	le
toqui	NOM	toqui
.	SENT	.
Le	DET:ART	le
général	NOM	général
s'	PRO:PER	se
inclina	VER:simp	incliner
sans	PRP	sans
répondre	VER:infi	répondre
.	SENT	.
Au	PRP:det	au
bout	NOM	bout
d'	PRP	de
une	DET:ART	un
dizaine	NOM	dizaine
de	PRP	de
minutes	NOM	minute
,	PUN	,
le	DET:ART	le
Cerf	NAM	Cerf
Noir	NAM	Noir
rentra	VER:simp	rentrer
.	SENT	.
Il	PRO:PER	il
était	VER:impf	être
suivi	VER:pper	suivre
d'	PRP	de
un	DET:ART	un
guerrier	ADJ	guerrier
aucas	NOM	aucas
qui	PRO:REL	qui
portait	VER:impf	porter
une	DET:ART	un
espèce	NOM	espèce
de	PRP	de
table	NOM	table
boiteuse	ADJ	boiteux
,	PUN	,
faite	VER:pper	faire
à	PRP	à
la	DET:ART	le
hâte	NOM	hâte
de	PRP	de
morceaux	NOM	morceau
de	PRP	de
bois	NOM	bois
mal	ADV	mal
équarris	VER:pper	équarrir
.	SENT	.
Sur	PRP	sur
cette	PRO:DEM	ce
table	NOM	table
,	PUN	,
le	DET:ART	le
vieux	ADJ	vieux
toqui	NOM	toqui
plaça	VER:simp	placer
silencieusement	ADV	silencieusement
du	PRP:det	du
papier	NOM	papier
,	PUN	,
des	PRP:det	du
plumes	NOM	plume
et	KON	et
de	PRP	de
l'	DET:ART	le
encre	NOM	encre
.	SENT	.
À	PRP	à
cette	PRO:DEM	ce
vue	NOM	vue
le	DET:ART	le
général	NOM	général
tressaillit	VER:simp	tressaillir
,	PUN	,
il	PRO:PER	il
était	VER:impf	être
pris	VER:pper	prendre
.	SENT	.
Où	ADV	où
et	KON	et
comment	ADV	comment
les	DET:ART	le
Aucas	NOM	Aucas
s'	PRO:PER	se
étaient	VER:impf	être
-ils	PRO:PER	il
procuré	VER:pper	procurer
les	DET:ART	le
divers	ADJ	divers
objets	NOM	objet
qu'	PRO:REL	que
ils	PRO:PER	il
exhibaient	VER:impf	exhiber
?	SENT	?
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
ne	ADV	ne
put	VER:simp	pouvoir
deviner	VER:infi	deviner
.	SENT	.
Antinahuel	NAM	Antinahuel
prit	VER:simp	prendre
une	DET:ART	un
plume	NOM	plume
,	PUN	,
et	KON	et
jouant	VER:ppre	jouer
machinalement	ADV	machinalement
avec	PRP	avec
elle	PRO:PER	elle
:	PUN	:
--	PUN	--
Les	DET:ART	le
visages	NOM	visage
pâles	ADJ	pâle
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
ont	VER:pres	avoir
beaucoup	ADV	beaucoup
de	PRP	de
science	NOM	science
,	PUN	,
ils	PRO:PER	il
en	PRO:PER	en
savent	VER:pres	savoir
plus	ADV	plus
que	KON	que
nous	PRO:PER	nous
autres	ADJ	autre
pauvres	ADJ	pauvre
Indiens	NOM	indien
ignorants	ADJ	ignorant
;	PUN	;
mon	DET:POS	mon
frère	NOM	frère
ne	ADV	ne
doute	VER:pres	douter
pas	ADV	pas
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
fréquenté	VER:pper	fréquenter
les	DET:ART	le
Blancs	NAM	Blancs
,	PUN	,
je	PRO:PER	je
connais	VER:pres	connaître
donc	ADV	donc
plusieurs	PRO:IND	plusieurs
de	PRP	de
leurs	DET:POS	leur
coutumes	NOM	coutume
,	PUN	,
ils	PRO:PER	il
possèdent	VER:pres	posséder
l'	DET:ART	le
art	NOM	art
de	PRP	de
déposer	VER:infi	déposer
leurs	DET:POS	leur
pensées	NOM	pensée
sur	PRP	sur
le	DET:ART	le
papier	NOM	papier
;	PUN	;
que	KON	que
mon	DET:POS	mon
frère	NOM	frère
prenne	VER:subp	prendre
cette	PRO:DEM	ce
plume	VER:pres	plumer
et	KON	et
qu'	KON	que
il	PRO:PER	il
me	PRO:PER	me
répète	VER:pres	répéter
là	ADV	là
,	PUN	,
fit-il	NOM	fit-il
en	PRP	en
désignant	VER:ppre	désigner
du	PRP:det	du
doigt	NOM	doigt
une	DET:ART	un
feuille	NOM	feuille
blanche	ADJ	blanc
,	PUN	,
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
vient	VER:pres	venir
de	PRP	de
me	PRO:PER	me
dire	VER:infi	dire
;	PUN	;
alors	ADV	alors
,	PUN	,
comme	KON	comme
je	PRO:PER	je
conserverai	VER:futu	conserver
,	PUN	,
ses	DET:POS	son
paroles	NOM	parole
,	PUN	,
le	DET:ART	le
vent	NOM	vent
ne	ADV	ne
pourra	VER:futu	pouvoir
pas	ADV	pas
les	PRO:PER	la|le
emporter	VER:infi	emporter
,	PUN	,
et	KON	et
si	KON	si
la	DET:ART	le
mémoire	NOM	mémoire
lui	PRO:PER	lui
fait	VER:pres	faire
défaut	NOM	défaut
quelque	PRO:IND	quelque
jour	NOM	jour
,	PUN	,
eh	INT	eh
bien	ADV	bien
,	PUN	,
il	PRO:PER	il
sera	VER:futu	être
facile	ADJ	facile
de	PRP	de
les	PRO:PER	la|le
retrouver	VER:infi	retrouver
;	PUN	;
du	PRP:det	du
reste	NOM	reste
,	PUN	,
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
demande	VER:pres	demander
là	ADV	là
à	PRP	à
mon	DET:POS	mon
frère	NOM	frère
n'	ADV	ne
a	VER:pres	avoir
rien	ADV	rien
qui	PRO:REL	qui
doive	VER:subp	devoir
le	PRO:PER	le
froisser	VER:infi	froisser
,	PUN	,
les	DET:ART	le
visages	NOM	visage
pâles	ADJ	pâle
agissent	VER:pres	agir
toujours	ADV	toujours
ainsi	ADV	ainsi
entre	PRP	entre
eux	PRO:PER	eux
.	SENT	.
Le	DET:ART	le
général	ADJ	général
saisit	VER:pres	saisir
la	DET:ART	le
plume	NOM	plume
et	KON	et
la	PRO:PER	la
trempa	VER:simp	tremper
dans	PRP	dans
l'	DET:ART	le
encre	NOM	encre
.	SENT	.
--	PUN	--
Puisque	KON	puisque
mon	DET:POS	mon
frère	NOM	frère
se	PRO:PER	se
méfie	VER:pres	méfier
de	PRP	de
ma	DET:POS	mon
parole	NOM	parole
,	PUN	,
dit	VER:pres	dire
*	NOM	*
-	PUN	-
*	VER:simp	*
il	PRO:PER	il
d'	PRP	de
un	DET:ART	un
ton	NOM	ton
piqué	ADJ	piqué
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
prêt	ADJ	prêt
à	PRP	à
faire	VER:infi	faire
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
désire	VER:pres	désirer
.	SENT	.
--	PUN	--
Mon	DET:POS	mon
frère	NOM	frère
a	VER:pres	avoir
mal	ADV	mal
compris	VER:pper	comprendre
mes	DET:POS	mon
paroles	NOM	parole
,	PUN	,
répondit	VER:simp	répondre
Antinahuel	NAM	Antinahuel
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
en	PRP	en
lui	PRO:PER	lui
la	DET:ART	le
plus	ADV	plus
grande	ADJ	grand
confiance	NOM	confiance
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
entends	VER:pres	entendre
nullement	ADV	nullement
lui	PRO:PER	lui
faire	VER:infi	faire
injure	NOM	injure
;	PUN	;
seulement	ADV	seulement
,	PUN	,
je	PRO:PER	je
représente	VER:pres	représenter
ma	DET:POS	mon
nation	NOM	nation
;	PUN	;
si	KON	si
,	PUN	,
plus	ADV	plus
tard	ADV	tard
,	PUN	,
les	DET:ART	le
Ulmènes	NOM	Ulmènes
et	KON	et
les	DET:ART	le
