Prologue	NOM	prologue
arbres	NOM	arbre
de	PRP	de
la	DET:ART	le
forêt	NOM	forêt
.	SENT	.
La	DET:ART	le
petite	ADJ	petit
armée	NOM	armée
se	PRO:PER	se
composait	VER:impf	composer
de	PRP	de
cent	NUM	cent
trente	NUM	trente
hommes	NOM	homme
résolus	VER:pper	résoudre
,	PUN	,
parfaitement	ADV	parfaitement
armés	ADJ	armé
,	PUN	,
commandés	VER:pper	commander
par	PRP	par
des	PRP:det	du
chefs	NOM	chef
que	KON	que
nul	ADJ	nul
obstacle	NOM	obstacle
ne	ADV	ne
pourrait	VER:cond	pouvoir
arrêter	VER:infi	arrêter
,	PUN	,
nul	ADJ	nul
péril	NOM	péril
faire	VER:infi	faire
reculer	VER:infi	reculer
.	SENT	.
Les	DET:ART	le
ténèbres	NOM	ténèbre
étaient	VER:impf	être
épaisses	ADJ	épais
,	PUN	,
la	DET:ART	le
lune	NOM	lune
voilée	VER:pper	voiler
par	PRP	par
de	PRP	de
gros	ADJ	gros
nuages	NOM	nuage
noirs	ADJ	noir
,	PUN	,
qui	PRO:REL	qui
couraient	VER:impf	courir
lourdement	ADV	lourdement
dans	PRP	dans
l'	DET:ART	le
espace	NOM	espace
,	PUN	,
ne	ADV	ne
répandait	VER:impf	répandre
,	PUN	,
par	PRP	par
intervalles	NOM	intervalle
,	PUN	,
qu'	KON	que
une	DET:ART	un
lueur	NOM	lueur
blafarde	ADJ	blafard
et	KON	et
sans	PRP	sans
rayonnement	NOM	rayonnement
qui	PRO:REL	qui
,	PUN	,
lorsqu'	KON	lorsque
elle	PRO:PER	elle
disparaissait	VER:impf	disparaître
,	PUN	,
donnait	VER:impf	donner
aux	PRP:det	au
objets	NOM	objet
une	DET:ART	un
apparence	NOM	apparence
fantastique	ADJ	fantastique
.	SENT	.
Le	DET:ART	le
vent	NOM	vent
soufflait	VER:impf	souffler
par	PRP	par
rafales	NOM	rafale
et	KON	et
s'	PRO:PER	se
engouffrait	VER:impf	engouffrer
dans	PRP	dans
les	DET:ART	le
ravins	NOM	ravin
,	PUN	,
avec	PRP	avec
de	PRP	de
sourds	ADJ	sourd
et	KON	et
plaintifs	ADJ	plaintif
murmures	NOM	murmure
.	SENT	.
Enfin	ADV	enfin
,	PUN	,
cette	PRO:DEM	ce
nuit	NOM	nuit
était	VER:impf	être
une	DET:ART	un
de	PRP	de
celles	PRO:DEM	celui
qui	PRO:REL	qui
,	PUN	,
dans	PRP	dans
l'	DET:ART	le
histoire	NOM	histoire
de	PRP	de
l'	DET:ART	le
humanité	NOM	humanité
,	PUN	,
semblent	VER:pres	sembler
destinées	VER:pper	destiner
à	PRP	à
voir	VER:infi	voir
s'	PRO:PER	se
accomplir	VER:infi	accomplir
de	PRP	de
lugubres	ADJ	lugubre
tragédies	NOM	tragédie
.	SENT	.
Les	DET:ART	le
guerriers	NOM	guerrier
marchaient	VER:impf	marcher
silencieux	ADJ	silencieux
,	PUN	,
ils	PRO:PER	il
paraissaient	VER:impf	paraître
dans	PRP	dans
les	DET:ART	le
ténèbres	NOM	ténèbre
,	PUN	,
une	DET:ART	un
foule	NOM	foule
de	PRP	de
fantômes	NOM	fantôme
échappés	VER:pper	échapper
du	PRP:det	du
sépulcre	NOM	sépulcre
,	PUN	,
se	PRO:PER	se
hâtant	VER:ppre	hâter
pour	PRP	pour
accomplir	VER:infi	accomplir
une	DET:ART	un
œuvre	NOM	œuvre
sans	PRP	sans
nom	NOM	nom
,	PUN	,
maudite	VER:pper	maudire
de	PRP	de
Dieu	NOM	Dieu
,	PUN	,
que	KON	que
la	DET:ART	le
nuit	NOM	nuit
seule	ADJ	seul
peut	VER:pres	pouvoir
abriter	VER:infi	abriter
de	PRP	de
son	DET:POS	son
ombre	NOM	ombre
.	SENT	.
À	PRP	à
minuit	NOM	minuit
,	PUN	,
le	DET:ART	le
mot	NOM	mot
de	PRP	de
halte	NOM	halte
,	PUN	,
fut	VER:simp	être
prononcé	VER:pper	prononcer
à	PRP	à
voix	NOM	voix
basse	ADJ	bas
.	SENT	.
On	PRO:PER	on
campa	VER:simp	camper
,	PUN	,
pour	PRP	pour
attendre	VER:infi	attendre
des	PRP:det	du
nouvelles	ADJ	nouveau
des	PRP:det	du
éclaireurs	NOM	éclaireur
.	SENT	.
C'	PRO:DEM	ce
est-à-dire	ADV	est-à-dire
que	KON	que
chacun	PRO:IND	chacun
,	PUN	,
s'	PRO:PER	se
enveloppant	VER:ppre	envelopper
tant	ADV	tant
bien	ADV	bien
que	KON	que
mal	ADV	mal
,	PUN	,
se	PRO:PER	se
coucha	VER:simp	coucher
où	PRO:REL	où
il	PRO:PER	il
se	PRO:PER	se
trouvait	VER:impf	trouver
,	PUN	,
afin	KON	afin
d'	PRP	de
être	VER:infi	être
prêt	ADJ	prêt
au	PRP:det	au
premier	NUM	premier
signal	NOM	signal
.	SENT	.
Aucun	PRO:IND	aucun
feu	NOM	feu
ne	ADV	ne
fut	VER:simp	être
allumé	VER:pper	allumer
.	SENT	.
Les	DET:ART	le
Indiens	NOM	indien
,	PUN	,
qui	PRO:REL	qui
comptent	VER:pres	compter
sur	PRP	sur
leurs	DET:POS	leur
éclaireurs	NOM	éclaireur
,	PUN	,
ne	ADV	ne
posent	VER:pres	poser
jamais	ADV	jamais
de	PRP	de
sentinelles	NOM	sentinelle
,	PUN	,
lorsqu'	KON	lorsque
ils	PRO:PER	il
sont	VER:pres	être
sur	PRP	sur
le	DET:ART	le
sentier	NOM	sentier
de	PRP	de
la	DET:ART	le
guerre	NOM	guerre
.	SENT	.
Deux	NUM	deux
heures	NOM	heure
se	PRO:PER	se
passèrent	VER:simp	passer
.	SENT	.
Le	DET:ART	le
camp	NOM	camp
des	PRP:det	du
Mexicains	NAM	Mexicains
n'	ADV	ne
était	VER:impf	être
éloigné	VER:pper	éloigner
que	KON	que
de	PRP	de
trois	NUM	trois
milles	NOM	mille
au	PRP:det	au
plus	ADV	plus
;	PUN	;
mais	KON	mais
avant	PRP	avant
de	PRP	de
se	PRO:PER	se
risquer	VER:infi	risquer
plus	ADV	plus
près	ADV	près
,	PUN	,
les	DET:ART	le
chefs	NOM	chef
voulaient	VER:impf	vouloir
s'	PRO:PER	se
assurer	VER:infi	assurer
que	KON	que
la	DET:ART	le
route	NOM	route
était	VER:impf	être
libre	ADJ	libre
;	PUN	;
au	PRP:det	au
cas	NOM	cas
où	PRO:REL	où
elle	PRO:PER	elle
ne	ADV	ne
le	PRO:PER	le
fût	VER:subi	être
pas	ADV	pas
,	PUN	,
quel	PRO:REL	quel
était	VER:impf	être
le	DET:ART	le
nombre	NOM	nombre
des	PRP:det	du
ennemis	NOM	ennemi
qui	PRO:REL	qui
leur	PRO:PER	lui
barraient	VER:impf	barrer
le	DET:ART	le
passage	NOM	passage
,	PUN	,
et	KON	et
quel	PRO:REL	quel
plan	NOM	plan
d'	PRP	de
attaque	NOM	attaque
ils	PRO:PER	il
avaient	VER:impf	avoir
adopté	VER:pper	adopter
.	SENT	.
Au	PRP:det	au
moment	NOM	moment
où	PRO:REL	où
le	DET:ART	le
Cœur-Loyal	NAM	Cœur-Loyal
,	PUN	,
dévoré	VER:pper	dévorer
d'	PRP	de
impatience	NOM	impatience
,	PUN	,
se	PRO:PER	se
préparait	VER:impf	préparer
à	PRP	à
aller	VER:infi	aller
lui	PRO:PER	lui
-même	ADJ	même
à	PRP	à
la	DET:ART	le
découverte	NOM	découverte
,	PUN	,
un	DET:ART	un
frôlement	NOM	frôlement
presque	ADV	presque
imperceptible	ADJ	imperceptible
d'	PRP	de
abord	NOM	abord
,	PUN	,
mais	KON	mais
qui	PRO:REL	qui
peu	ADV	peu
à	PRP	à
peu	ADV	peu
augmenta	VER:simp	augmenter
dans	PRP	dans
d'	PRP	de
énormes	ADJ	énorme
proportions	NOM	proportion
,	PUN	,
se	PRO:PER	se
fit	VER:simp	faire
entendre	VER:infi	entendre
dans	PRP	dans
les	DET:ART	le
broussailles	NOM	broussaille
,	PUN	,
et	KON	et
deux	NUM	deux
hommes	NOM	homme
parurent	VER:simp	paraître
.	SENT	.
Le	DET:ART	le
premier	NOM	premier
était	VER:impf	être
un	DET:ART	un
des	PRP:det	du
éclaireurs	NOM	éclaireur
comanches	NOM	comanches
,	PUN	,
l'	DET:ART	le
autre	ADJ	autre
était	VER:impf	être
le	DET:ART	le
docteur	NOM	docteur
.	SENT	.
L'	DET:ART	le
état	NOM	état
dans	PRP	dans
lequel	PRO:REL	lequel
se	PRO:PER	se
trouvait	VER:impf	trouver
le	DET:ART	le
pauvre	NOM	pauvre
savant	ADJ	savant
était	VER:impf	être
digne	ADJ	digne
de	PRP	de
pitié	NOM	pitié
.	SENT	.
Il	PRO:PER	il
avait	VER:impf	avoir
perdu	VER:pper	perdre
sa	DET:POS	son
perruque	NOM	perruque
,	PUN	,
ses	DET:POS	son
vêtements	NOM	vêtement
étaient	VER:impf	être
en	PRP	en
lambeaux	NOM	lambeau
,	PUN	,
son	DET:POS	son
visage	NOM	visage
bouleversé	VER:pper	bouleverser
par	PRP	par
la	DET:ART	le
terreur	NOM	terreur
,	PUN	,
enfin	ADV	enfin
toute	PRO:IND	tout
sa	DET:POS	son
personne	NOM	personne
portait	VER:impf	porter
des	PRP:det	du
traces	NOM	trace
évidentes	ADJ	évident
de	PRP	de
lutte	NOM	lutte
et	KON	et
de	PRP	de
combat	NOM	combat
.	SENT	.
Lorsqu'	KON	lorsque
il	PRO:PER	il
arriva	VER:simp	arriver
devant	PRP	devant
la	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
et	KON	et
le	DET:ART	le
Cœur-Loyal	NAM	Cœur-Loyal
,	PUN	,
il	PRO:PER	il
tomba	VER:simp	tomber
le	DET:ART	le
visage	NOM	visage
contre	PRP	contre
terre	NOM	terre
et	KON	et
s'	PRO:PER	se
évanouit	VER:pres	évanouir
.	SENT	.
On	PRO:PER	on
s'	PRO:PER	se
empressa	VER:simp	empresser
de	PRP	de
le	PRO:PER	le
rappeler	VER:infi	rappeler
à	PRP	à
la	DET:ART	le
vie	NOM	vie
.	SENT	.
VI	NUM	VI
--	PUN	--
Le	DET:ART	le
dernier	ADJ	dernier
assaut	NOM	assaut
Les	DET:ART	le
lanceros	NOM	lanceros
postés	VER:pper	poster
derrière	PRP	derrière
les	DET:ART	le
retranchements	NOM	retranchement
avaient	VER:impf	avoir
vigoureusement	ADV	vigoureusement
reçu	VER:pper	recevoir
les	DET:ART	le
pirates	NOM	pirate
.	SENT	.
Le	DET:ART	le
général	ADJ	général
,	PUN	,
exaspéré	VER:pper	exaspérer
par	PRP	par
la	DET:ART	le
mort	NOM	mort
du	PRP:det	du
capitaine	NOM	capitaine
Aguilar	NAM	Aguilar
,	PUN	,
reconnaissant	VER:ppre	reconnaître
qu'	KON	que
avec	PRP	avec
de	PRP	de
tels	PRO:DEM	tel
ennemis	NOM	ennemi
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
aucun	PRO:IND	aucun
quartier	NOM	quartier
à	PRP	à
attendre	VER:infi	attendre
,	PUN	,
avait	VER:impf	avoir
résolu	VER:pper	résoudre
de	PRP	de
résister	VER:infi	résister
quand	ADV	quand
même	ADJ	même
,	PUN	,
et	KON	et
de	PRP	de
se	PRO:PER	se
faire	VER:infi	faire
tuer	VER:infi	tuer
,	PUN	,
plutôt	ADV	plutôt
que	KON	que
de	PRP	de
tomber	VER:infi	tomber
entre	PRP	entre
leurs	DET:POS	leur
mains	NOM	main
.	SENT	.
Les	DET:ART	le
Mexicains	NAM	Mexicains
,	PUN	,
en	PRP	en
comptant	VER:ppre	compter
les	DET:ART	le
péons	NOM	péon
et	KON	et
les	DET:ART	le
guides	NOM	guide|guides
sur	PRP	sur
lesquels	PRO:REL	lequel
on	PRO:PER	on
osait	VER:impf	oser
à	PRP	à
peine	NOM	peine
se	PRO:PER	se
fier	VER:infi	fier
,	PUN	,
n'	ADV	ne
étaient	VER:impf	être
que	ADV	que
dix-sept	NUM	dix-sept
,	PUN	,
hommes	NOM	homme
et	KON	et
femmes	NOM	femme
compris	VER:pper	comprendre
.	SENT	.
Les	DET:ART	le
pirates	NOM	pirate
étaient	VER:impf	être
trente	NUM	trente
au	PRP:det	au
moins	ADV	moins
.	SENT	.
La	DET:ART	le
disproportion	NOM	disproportion
numérique	ADJ	numérique
était	VER:impf	être
donc	ADV	donc
grande	ADJ	grand
entre	PRP	entre
les	DET:ART	le
assiégeants	NOM	assiégeant
et	KON	et
les	PRO:PER	la|le
assiégés	VER:pper	assiéger
;	PUN	;
mais	KON	mais
,	PUN	,
grâce	NOM	grâce
à	PRP	à
la	DET:ART	le
forte	ADJ	fort
position	NOM	position
du	PRP:det	du
camp	NOM	camp
,	PUN	,
assis	VER:pper	asseoir
au	PRP:det	au
sommet	NOM	sommet
d'	PRP	de
un	DET:ART	un
chaos	NOM	chaos
de	PRP	de
rochers	NOM	rocher
,	PUN	,
cette	PRO:DEM	ce
disproportion	NOM	disproportion
disparaissait	VER:impf	disparaître
en	PRP	en
partie	NOM	partie
,	PUN	,
et	KON	et
les	DET:ART	le
forces	NOM	force|forces
se	PRO:PER	se
balançaient	VER:impf	balancer
presque	ADV	presque
.	SENT	.
Le	DET:ART	le
capitaine	NOM	capitaine
Ouaktehno	ADJ	Ouaktehno
ne	ADV	ne
s'	PRO:PER	se
était	VER:impf	être
pas	ADV	pas
fait	VER:pper	faire
un	DET:ART	un
instant	ADJ	instant
illusion	NOM	illusion
sur	PRP	sur
les	DET:ART	le
difficultés	NOM	difficulté
de	PRP	de
l'	DET:ART	le
attaque	NOM	attaque
qu'	PRO:REL	que
il	PRO:PER	il
tentait	VER:impf	tenter
,	PUN	,
difficultés	NOM	difficulté
presque	ADV	presque
insurmontables	ADJ	insurmontable
dans	PRP	dans
un	DET:ART	un
assaut	NOM	assaut
franc	ADJ	franc
et	KON	et
à	PRP	à
découvert	NOM	découvert
;	PUN	;
aussi	ADV	aussi
,	PUN	,
avait-il	NOM	avait-il
compté	VER:pper	compter
sur	PRP	sur
une	DET:ART	un
surprise	NOM	surprise
et	KON	et
surtout	ADV	surtout
sur	PRP	sur
la	DET:ART	le
trahison	NOM	trahison
du	PRP:det	du
Babillard	NAM	Babillard
.	SENT	.
Ce	PRO:DEM	ce
n'	ADV	ne
avait	VER:impf	avoir
été	VER:pper	être
qu'	KON	que
entraîné	VER:pper	entraîner
par	PRP	par
les	DET:ART	le
circonstances	NOM	circonstance
,	PUN	,
furieux	ADJ	furieux
de	PRP	de
la	DET:ART	le
perte	NOM	perte
que	KON	que
le	DET:ART	le
capitaine	NOM	capitaine
Aguilar	NAM	Aguilar
lui	PRO:PER	lui
avait	VER:impf	avoir
causée	VER:pper	causer
,	PUN	,
qu'	KON	que
il	PRO:PER	il
s'	PRO:PER	se
était	VER:impf	être
hasardé	VER:pper	hasarder
à	PRP	à
donner	VER:infi	donner
l'	DET:ART	le
assaut	NOM	assaut
.	SENT	.
Mais	KON	mais
,	PUN	,
le	DET:ART	le
premier	NUM	premier
moment	NOM	moment
d'	PRP	de
effervescence	NOM	effervescence
passé	VER:pper	passer
,	PUN	,
lorsqu'	KON	lorsque
il	PRO:PER	il
vit	VER:pres	vivre
que	KON	que
ses	DET:POS	son
hommes	NOM	homme
tombaient	VER:impf	tomber
comme	ADV	comme
des	PRP:det	du
fruits	NOM	fruit
mûrs	ADJ	mûr
autour	ADV	autour
de	PRP	de
lui	PRO:PER	lui
,	PUN	,
sans	PRP	sans
vengeance	NOM	vengeance
,	PUN	,
et	KON	et
sans	PRP	sans
gagner	VER:infi	gagner
un	DET:ART	un
pouce	NOM	pouce
de	PRP	de
terrain	NOM	terrain
,	PUN	,
il	PRO:PER	il
se	PRO:PER	se
résolut	VER:simp	résoudre
non	ADV	non
à	PRP	à
la	DET:ART	le
retraite	NOM	retraite
,	PUN	,
mais	KON	mais
à	PRP	à
changer	VER:infi	changer
le	DET:ART	le
siège	NOM	siège
en	PRP	en
blocus	NOM	blocus
,	PUN	,
espérant	VER:ppre	espérer
être	VER:infi	être
plus	ADV	plus
heureux	ADJ	heureux
pendant	PRP	pendant
la	DET:ART	le
nuit	NOM	nuit
par	PRP	par
un	DET:ART	un
hardi	ADJ	hardi
coup	NOM	coup
de	PRP	de
main	NOM	main
,	PUN	,
ou	KON	ou
,	PUN	,
en	PRP	en
désespoir	NOM	désespoir
de	PRP	de
cause	NOM	cause
,	PUN	,
certain	PRO:IND	certain
de	PRP	de
réduire	VER:infi	réduire
tôt	ADV	tôt
ou	KON	ou
tard	ADV	tard
les	DET:ART	le
assiégés	VER:pper	assiéger
par	PRP	par
la	DET:ART	le
famine	NOM	famine
.	SENT	.
Il	PRO:PER	il
croyait	VER:impf	croire
être	VER:infi	être
sûr	ADJ	sûr
qu'	KON	que
ils	PRO:PER	il
se	PRO:PER	se
trouvaient	VER:impf	trouver
dans	PRP	dans
l'	DET:ART	le
impossibilité	NOM	impossibilité
d'	PRP	de
être	VER:infi	être
secourus	VER:pper	secourir
,	PUN	,
dans	PRP	dans
ces	PRO:DEM	ce
prairies	NOM	prairie
,	PUN	,
où	PRO:REL	où
on	PRO:PER	on
ne	ADV	ne
rencontre	VER:pres	rencontrer
que	ADV	que
des	PRP:det	du
Indiens	NOM	indien
hostiles	ADJ	hostile
aux	PRP:det	au
Blancs	NAM	Blancs
,	PUN	,
quels	PRO:REL	quel
qu'	KON	que
ils	PRO:PER	il
soient	VER:subp	être
,	PUN	,
ou	KON	ou
bien	ADV	bien
des	PRP:det	du
trappeurs	NOM	trappeur
et	KON	et
des	PRP:det	du
chasseurs	NOM	chasseur
,	PUN	,
qui	PRO:REL	qui
se	PRO:PER	se
soucient	VER:pres	soucier
fort	ADV	fort
peu	ADV	peu
de	PRP	de
s'	PRO:PER	se
immiscer	VER:infi	immiscer
dans	PRP	dans
des	PRP:det	du
affaires	NOM	affaire
qui	PRO:REL	qui
ne	ADV	ne
les	PRO:PER	la|le
touchent	VER:pres	toucher
en	PRP	en
rien	NOM	rien
.	SENT	.
Sa	DET:POS	son
résolution	NOM	résolution
une	DET:ART	un
fois	NOM	foi|fois
prise	ADJ	pris
,	PUN	,
le	DET:ART	le
capitaine	NOM	capitaine
la	PRO:PER	la
mit	VER:simp	mettre
immédiatement	ADV	immédiatement
à	PRP	à
exécution	NOM	exécution
.	SENT	.
Il	PRO:PER	il
jeta	VER:simp	jeter
un	DET:ART	un
regard	NOM	regard
autour	ADV	autour
de	PRP	de
lui	PRO:PER	lui
:	PUN	:
la	DET:ART	le
situation	NOM	situation
était	VER:impf	être
toujours	ADV	toujours
la	DET:ART	le
même	ADJ	même
,	PUN	,
malgré	PRP	malgré
des	PRP:det	du
efforts	NOM	effort
surhumains	ADJ	surhumain
pour	PRP	pour
gravir	VER:infi	gravir
la	DET:ART	le
pente	NOM	pente
abrupte	ADJ	abrupt
qui	PRO:REL	qui
conduisait	VER:impf	conduire
aux	PRP:det	au
retranchements	NOM	retranchement
,	PUN	,
les	DET:ART	le
pirates	NOM	pirate
n'	ADV	ne
avaient	VER:impf	avoir
point	ADV	point
avancé	VER:pper	avancer
d'	PRP	de
un	DET:ART	un
pas	NOM	pas
.	SENT	.
Dès	PRP	dès
qu'	KON	que
un	DET:ART	un
homme	NOM	homme
se	PRO:PER	se
montrait	VER:impf	montrer
à	PRP	à
découvert	NOM	découvert
,	PUN	,
une	DET:ART	un
balle	NOM	balle
partie	VER:pper	partir
d'	PRP	de
une	DET:ART	un
carabine	NOM	carabine
mexicaine	ADJ	mexicain
le	PRO:PER	le
faisait	VER:impf	faire
rouler	VER:infi	rouler
dans	PRP	dans
un	DET:ART	un
précipice	NOM	précipice
.	SENT	.
Le	DET:ART	le
capitaine	NOM	capitaine
donna	VER:simp	donner
le	DET:ART	le
signal	NOM	signal
de	PRP	de
la	DET:ART	le
retraite	NOM	retraite
,	PUN	,
c'	PRO:DEM	ce
est-à-dire	ADV	est-à-dire
qu'	KON	que
il	PRO:PER	il
imita	VER:simp	imiter
le	DET:ART	le
cri	NOM	cri
du	PRP:det	du
chien	NOM	chien
des	PRP:det	du
prairies	NOM	prairie
.	SENT	.
Le	DET:ART	le
combat	NOM	combat
cessa	VER:simp	cesser
aussitôt	ADV	aussitôt
.	SENT	.
Ce	PRO:DEM	ce
lieu	NOM	lieu
un	DET:ART	un
instant	NOM	instant
auparavant	PRP	auparavant
si	ADV	si
animé	VER:pper	animer
par	PRP	par
les	DET:ART	le
cris	NOM	cri
des	PRP:det	du
combattants	NOM	combattant
,	PUN	,
les	DET:ART	le
détonations	NOM	détonation
des	PRP:det	du
armes	NOM	arme
à	PRP	à
feu	NOM	feu
,	PUN	,
retomba	VER:simp	retomber
subitement	ADV	subitement
dans	PRP	dans
le	DET:ART	le
silence	NOM	silence
le	DET:ART	le
plus	ADV	plus
complet	ADJ	complet
.	SENT	.
Seulement	ADV	seulement
,	PUN	,
aussitôt	ADV	aussitôt
que	KON	que
les	DET:ART	le
hommes	NOM	homme
eurent	VER:simp	avoir
interrompu	VER:pper	interrompre
leur	DET:POS	leur
œuvre	NOM	œuvre
de	PRP	de
destruction	NOM	destruction
,	PUN	,
les	DET:ART	le
condors	NOM	condor
,	PUN	,
les	DET:ART	le
vautours	NOM	vautour
et	KON	et
les	DET:ART	le
urubus	NOM	urubu
commencèrent	VER:simp	commencer
la	DET:ART	le
leur	PRO:PER	lui
.	SENT	.
Après	PRP	après
les	DET:ART	le
pirates	NOM	pirate
,	PUN	,
les	DET:ART	le
oiseaux	NOM	oiseau
de	PRP	de
proie	NOM	proie
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
dans	PRP	dans
l'	DET:ART	le
ordre	NOM	ordre
.	SENT	.
Des	PRP:det	du
nuées	NOM	nuée
de	PRP	de
condors	NOM	condor
,	PUN	,
de	PRP	de
vautours	NOM	vautour
et	KON	et
d'	PRP	de
urubus	NOM	urubu
vinrent	VER:simp	venir
tournoyer	VER:infi	tournoyer
au-dessus	ADV	au-dessus
des	PRP:det	du
cadavres	NOM	cadavre
,	PUN	,
sur	PRP	sur
lesquels	PRO:REL	lequel
ils	PRO:PER	il
s'	PRO:PER	se
abattirent	VER:simp	abattre
en	PRP	en
poussant	VER:ppre	pousser
des	PRP:det	du
cris	NOM	cri
aigus	ADJ	aigu
et	KON	et
firent	VER:simp	faire
une	DET:ART	un
horrible	ADJ	horrible
curée	NOM	curée
de	PRP	de
chair	NOM	chair
humaine	ADJ	humain
,	PUN	,
à	PRP	à
la	DET:ART	le
vue	NOM	vue
des	PRP:det	du
Mexicains	NAM	Mexicains
qui	PRO:REL	qui
n'	ADV	ne
osaient	VER:impf	oser
sortir	VER:infi	sortir
des	PRP:det	du
retranchements	NOM	retranchement
et	KON	et
qui	PRO:REL	qui
étaient	VER:impf	être
forcés	VER:pper	forcer
de	PRP	de
rester	VER:infi	rester
spectateurs	NOM	spectateur
de	PRP	de
cet	PRO:DEM	ce
horrible	ADJ	horrible
festin	NOM	festin
de	PRP	de
bêtes	NOM	bête
fauves	ADJ	fauve
.	SENT	.
Les	DET:ART	le
pirates	NOM	pirate
se	PRO:PER	se
rallièrent	VER:simp	rallier
dans	PRP	dans
un	DET:ART	un
ravin	NOM	ravin
,	PUN	,
hors	PRP	hors
de	PRP	de
portée	NOM	portée
de	PRP	de
fusil	NOM	fusil
du	PRP:det	du
camp	NOM	camp
,	PUN	,
et	KON	et
ils	PRO:PER	il
se	PRO:PER	se
comptèrent	VER:simp	compter
.	SENT	.
Leurs	DET:POS	leur
pertes	NOM	perte
avaient	VER:impf	avoir
été	VER:pper	être
énormes	ADJ	énorme
,	PUN	,
de	PRP	de
quarante	NUM	quarante
ils	PRO:PER	il
ne	ADV	ne
restaient	VER:impf	rester
plus	ADV	plus
que	KON	que
dix-neuf	NUM	dix-neuf
.	SENT	.
En	PRP	en
moins	ADV	moins
d'	PRP	de
une	DET:ART	un
heure	NOM	heure
ils	PRO:PER	il
avaient	VER:impf	avoir
eu	VER:pper	avoir
vingt	NUM	vingt
et	KON	et
un	NUM	un
hommes	NOM	homme
tués	VER:pper	tuer
!	SENT	!
plus	ADV	plus
de	PRP	de
la	DET:ART	le
moitié	NOM	moitié
de	PRP	de
leur	DET:POS	leur
troupe	NOM	troupe
.	SENT	.
Les	DET:ART	le
Mexicains	NAM	Mexicains
,	PUN	,
à	PRP	à
part	NOM	part
le	DET:ART	le
capitaine	NOM	capitaine
Aguilar	NAM	Aguilar
,	PUN	,
n'	ADV	ne
avaient	VER:impf	avoir
ni	KON	ni
morts	ADJ	mort
ni	KON	ni
blessés	ADJ	blessé
.	SENT	.
La	DET:ART	le
perte	NOM	perte
que	KON	que
les	DET:ART	le
pirates	NOM	pirate
avaient	VER:impf	avoir
éprouvée	VER:pper	éprouver
leur	PRO:PER	lui
donna	VER:simp	donner
à	PRP	à
réfléchir	VER:infi	réfléchir
.	SENT	.
Le	DET:ART	le
plus	ADV	plus
grand	ADJ	grand
nombre	NOM	nombre
était	VER:impf	être
d'	PRP	de
avis	NOM	avis
de	PRP	de
se	PRO:PER	se
retirer	VER:infi	retirer
,	PUN	,
et	KON	et
de	PRP	de
renoncer	VER:infi	renoncer
aux	PRP:det	au
bénéfices	NOM	bénéfice
d'	PRP	de
une	DET:ART	un
expédition	NOM	expédition
qui	PRO:REL	qui
offrait	VER:impf	offrir
tant	ADV	tant
de	PRP	de
périls	NOM	péril
et	KON	et
de	PRP	de
si	ADV	si
sérieuses	ADJ	sérieux
difficultés	NOM	difficulté
.	SENT	.
Le	DET:ART	le
capitaine	NOM	capitaine
était	VER:impf	être
encore	ADV	encore
plus	ADV	plus
découragé	VER:pper	décourager
que	KON	que
ses	DET:POS	son
compagnons	NOM	compagnon
.	SENT	.
Certes	ADV	certes
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
ne	ADV	ne
s'	PRO:PER	se
était	VER:impf	être
agi	VER:pper	agir
pour	PRP	pour
lui	PRO:PER	lui
que	KON	que
de	PRP	de
conquérir	VER:infi	conquérir
de	PRP	de
l'	DET:ART	le
or	NOM	or
et	KON	et
des	PRP:det	du
diamants	NOM	diamant
,	PUN	,
il	PRO:PER	il
aurait	VER:cond	avoir
sans	PRP	sans
hésiter	VER:infi	hésiter
renoncé	VER:pper	renoncer
à	PRP	à
ses	DET:POS	son
projets	NOM	projet
,	PUN	,
mais	KON	mais
une	DET:ART	un
autre	ADJ	autre
raison	NOM	raison
bien	ADV	bien
plus	ADV	plus
forte	ADJ	fort
le	PRO:PER	le
faisait	VER:impf	faire
agir	VER:infi	agir
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
excitait	VER:impf	exciter
à	PRP	à
tenter	VER:infi	tenter
l'	DET:ART	le
aventure	NOM	aventure
jusqu'	PRP	jusque
au	PRP:det	au
bout	NOM	bout
,	PUN	,
quelles	PRO:REL	quel
que	ADV	que
dussent	VER:subi	devoir
être	VER:infi	être
pour	PRP	pour
lui	PRO:PER	lui
les	DET:ART	le
conséquences	NOM	conséquence
.	SENT	.
Le	DET:ART	le
trésor	NOM	trésor
qu'	PRO:REL	que
il	PRO:PER	il
convoitait	VER:impf	convoiter
,	PUN	,
trésor	NOM	trésor
d'	PRP	de
un	DET:ART	un
prix	NOM	prix
incalculable	ADJ	incalculable
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
doña	NOM	doña
Luz	NAM	Luz
,	PUN	,
cette	PRO:DEM	ce
jeune	ADJ	jeune
fille	NOM	fille
qu'	KON	que
une	DET:ART	un
fois	NOM	foi|fois
déjà	ADV	déjà
à	PRP	à
Mexico	NAM	Mexico
il	PRO:PER	il
avait	VER:impf	avoir
sauvée	VER:pper	sauver
des	PRP:det	du
