TALE	NN1	tale
I	PNP	i
pause	NN1	pause
have	VHB	have
been	VBN	be
blaming	VVG	blame
I	PNP	i
till	CJS	till
;	PUN	;
<SEG>
,	PUN	,
to	TO0	to
knew	VVD	know
turn	VVI	turn
to	TO0	to
do	VDI	do
hardly	AV0	hardly
or	CJC	or
what	DTQ	what
where	AVQ	where
<SEG>
of	PRF	of
distress	NN1	distress
her	PNP	she
mind	NN1	mind
the	AT0	the
,	PUN	,
for	PRP	for
caused	VVN	cause
I	PNP	i
have	VHB	have
<SEG>
;	PUN	;
to	PRP	to
that	CJT	that
I	PNP	i
and	CJC	and
've	VHB	have
conclusion	NN1	conclusion
come	VVN	come
I	PNP	i
the	AT0	the
<SEG>
stay	VVI	stay
'll	VM0	will
,	PUN	,
better	AV0	well
me	PNP	i
,	PUN	,
'd	VHD	have
if	CJS	if
you	PNP	you
with	PRP	with
<SEG>
.	SENT	.
mum	NN1	mum
while	NN1	while
,	PUN	,
,	PUN	,
the	AT0	the
the	AT0	the
tell	VVB	tell
her	PNP	she
truth	NN1	truth
<SEG>
stay	VVI	stay
"	PUQ	"
while	NN1	while
?	SENT	?
You	PNP	you
the	AT0	the
'll	VM0	will
with	PRP	with
me	PNP	i
he	PNP	he
<SEG>
foot	NN1	foot
,	PUN	,
to	PRP	to
"	PUQ	"
inquired	VVD	inquire
trembling	VVG	tremble|trembling
from	PRP	from
.	SENT	.
head	NN1	head
I	PNP	i
<SEG>
effect	NN1	effect
know	VVI	know
her	PNP	she
have	VHI	have
n't	XX0	not
do	VDB	do
what	DTQ	what
it	PNP	it
upon	PRP	upon
may	VM0	may
<SEG>
of	PRF	of
think	VVI	think
I	PNP	i
know	VVI	know
n't	XX0	not
do	VDB	do
what	DTQ	what
she	PNP	she
'll	VM0	will
;	PUN	;
<SEG>
do	VDB	do
she	PNP	she
;	PUN	;
n't	XX0	not
me	PNP	i
know	VVI	know
I	PNP	i
'll	VM0	will
ever	AV0	ever
that	CJT	that
<SEG>
it	PNP	it
But	CJC	but
poor	AJ0	poor
.	SENT	.
her	DPS	she
afterwards	AV0	afterwards
for	PRP	for
father	NN1	father
's	VBZ	be
care	VVI	care
<SEG>
undeceived	AJ0	undeceived
her	PNP	she
and	CJC	and
,	PUN	,
she	PNP	she
be	VBI	be
for	PRP	for
that	CJT	that
best	AJS	good
should	VM0	should
<SEG>
bear	VVI	bear
the	AT0	the
deserve	VVB	deserve
as	CJS	as
!	SENT	!
"	PUQ	"
I	PNP	i
I	PNP	i
consequences	NN2	consequence
must	VM0	must
<SEG>
is	VBZ	be
,	PUN	,
"	PUQ	"
said	VVD	say|said
,	PUN	,
Mary	NP0	mary
Bertha	NP0	bertha
where	AVQ	where
"	PUQ	"
"	PUQ	"
<SEG>
is	VBZ	be
!	SENT	!
your	DPS	you
it	PNP	it
Here	AV0	here
here	AV0	here
hand	NN1	hand
?	SENT	?
;	PUN	;
Ah	ITJ	ah
<SEG>
it	PNP	it
her	DPS	she
!	SENT	!
"	PUQ	"
pressing	VVG	press|pressing
it	PNP	it
with	PRP	with
to	PRP	to
is	VBZ	be
lips	NN2	lip
<SEG>
it	PNP	it
,	PUN	,
her	DPS	she
drawing	VVG	drawing|draw
arm	NN1	arm
.	SENT	.
a	AT0	a
and	CJC	and
through	PRP	through
smile	NN1	smile
<SEG>
speaking	VVG	speak|speaking
them	PNP	they
heard	VVD	hear
"	PUQ	"
themselves	PNX	themselves
among	PRP	among
night	NN1	night
softly	AV0	softly
last	ORD	last
I	PNP	i
<SEG>
against	PRP	against
you	PNP	you
wrong	AJ0	wrong
were	VBD	be
.	SENT	.
blame	NN1	blame
.	SENT	.
some	DT0	some
They	PNP	they
of	PRF	of
<SEG>
's	POS	's
Caleb	NP0	caleb
Carrier	NN1	carrier
.	SENT	.
"	PUQ	"
wife	NN1	wife
was	VBD	be
answered	VVD	answer
The	AT0	the
silent	AJ0	silent
<SEG>
wrong	AJ0	wrong
he	PNP	he
"	PUQ	"
,	PUN	,
for	PRP	for
were	VBD	be
her	PNP	she
"	PUQ	"
.	SENT	.
They	PNP	they
<SEG>
.	SENT	.
"	PUQ	"
"	PUQ	"
Bertha	NP0	bertha
!	SENT	!
knew	VVD	know
I	PNP	i
cried	VVD	cry
it	PNP	it
said	VVD	say|said
<SEG>
so	AV0	so
I	PNP	i
,	PUN	,
told	VVD	tell|told
.	SENT	.
them	PNP	they
"	PUQ	"
proudly	AV0	proudly
I	PNP	i
.	SENT	.
<SEG>
a	AT0	a
scorned	VVD	scorn|scorned
to	TO0	to
!	SENT	!
Blame	VVB	blame
her	PNP	she
hear	VVI	hear
justice	NN1	justice
with	PRP	with
word	NN1	word
<SEG>
between	PRP	between
pressed	VVD	press
own	DT0	own
!	SENT	!
her	DPS	she
the	AT0	the
,	PUN	,
she	PNP	she
"	PUQ	"
hand	NN1	hand
<SEG>
No	ITJ	no
"	PUQ	"
soft	AJ0	soft
her	DPS	she
against	PRP	against
the	AT0	the
face	NN1	face
and	CJC	and
.	SENT	.
cheek	NN1	cheek
<SEG>
so	AV0	so
.	SENT	.
"	PUQ	"
as	CJS	as
blind	AJ0	blind
am	VBB	be
not	XX0	not
that	DT0	that
I	PNP	i
,	PUN	,
<SEG>
one	CRD	one
father	NN1	father
side	NN1	side
of	PRF	of
on	PRP	on
went	VVD	go
[	PUL	[
]	PUR	]
182	CRD	182
Her	DPS	she
<SEG>
while	CJS	while
Dot	NP0	dot
,	PUN	,
her	PNP	she
holding	VVG	hold|holding
upon	PRP	upon
the	AT0	the
other	NN1	other
,	PUN	,
remained	VVD	remain
<SEG>
.	SENT	.
I	PNP	i
,	PUN	,
you	PNP	you
"	PUQ	"
all	DT0	all
"	PUQ	"
her	DPS	she
hand	NN1	hand
know	VVB	know
<SEG>
,	PUN	,
think	VVB	think
than	CJS	than
said	VVD	say|said
.	SENT	.
you	PNP	you
Bertha	NP0	bertha
better	AV0	well
But	CJC	but
"	PUQ	"
<SEG>
well	AV0	well
none	PNI	none
her	PNP	she
as	PRP	as
you	PNP	you
Not	XX0	not
.	SENT	.
even	AV0	even
so	AV0	so
,	PUN	,
<SEG>
There	EX0	there
and	CJC	and
.	SENT	.
half	DT0	half
so	AV0	so
real	AJ0	real
is	VBZ	be
nothing	PNI	nothing
so	CJS	so
father	NN1	father
<SEG>
.	SENT	.
could	VM0	could
is	VBZ	be
she	PNP	she
about	PRP	about
me	PNP	i
as	CJS	as
I	PNP	i
true	AJ0	true
If	CJS	if
<SEG>
not	XX0	not
,	PUN	,
be	VBI	be
to	TO0	to
this	DT0	this
a	AT0	a
restored	VVN	restore|restored
instant	NN1	instant
and	CJC	and
sight	VVI	sight
<SEG>
choose	VVI	choose
spoken	VVN	speak|spoken
word	NN1	word
,	PUN	,
could	VM0	could
her	PNP	she
a	AT0	a
were	VBD	be
from	PRP	from
I	PNP	i
<SEG>
crowd	NN1	crowd
!	SENT	!
my	DPS	i
"	PUQ	"
,	PUN	,
!	SENT	!
"	PUQ	"
My	DPS	i
sister	NN1	sister
Bertha	NP0	bertha
<SEG>
.	SENT	.
I	PNP	i
"	PUQ	"
something	PNI	something
Caleb	NP0	caleb
dear	NN1	dear
said	VVD	say|said
!	SENT	!
"	PUQ	"
have	VHB	have
<SEG>
on	PRP	on
we	PNP	we
to	TO0	to
my	DPS	i
want	VVB	want
I	PNP	i
tell	VVI	tell
while	CJS	while
mind	NN1	mind
you	PNP	you
<SEG>
Hear	VVB	hear
kindly	AV0	kindly
have	VHB	have
me	PNP	i
I	PNP	i
!	SENT	!
.	SENT	.
three	CRD	three
alone	AJ0	alone
are	VBB	be
<SEG>
!	SENT	!
make	VVI	make
confession	NN1	confession
to	PRP	to
you	PNP	you
my	DPS	i
darling	NN1	darling
to	TO0	to
,	PUN	,
a	AT0	a
<SEG>
"	PUQ	"
"	PUQ	"
?	SENT	?
confession	NN1	confession
A	AT0	a
"	PUQ	"
father	NN1	father
,	PUN	,
"	PUQ	"
I	PNP	i
<SEG>
myself	PNX	myself
,	PUN	,
have	VHB	have
and	CJC	and
truth	NN1	truth
,	PUN	,
wandered	VVN	wander
from	PRP	from
lost	VVD	lose|lost
the	AT0	the
<SEG>
child	NN1	child
my	DPS	i
,	PUN	,
said	VVD	say|said
expression	NN1	expression
Caleb	NP0	caleb
"	PUQ	"
pitiable	AJ0	pitiable
with	PRP	with
a	AT0	a
<SEG>
from	PRP	from
wandered	VVN	wander
bewildered	AJ0	bewildered|bewilder
in	PRP	in
his	DPS	he
face	NN1	face
"	PUQ	"
I	PNP	i
.	SENT	.
have	VHB	have
<SEG>
intending	VVG	intend
truth	NN1	truth
;	PUN	;
,	PUN	,
to	TO0	to
you	PNP	you
kind	AJ0	kind
to	PRP	to
the	AT0	the
be	VBI	be
<SEG>
have	VHB	have
wonder-stricken	AJ0	wonder-stricken
her	DPS	she
turned	VVD	turn|turned
cruel	AJ0	cruel
"	PUQ	"
.	SENT	.
She	PNP	she
and	CJC	and
been	VBN	be
<SEG>
him	PNP	he
"	PUQ	"
,	PUN	,
towards	PRP	towards
Cruel	AJ0	cruel
!	SENT	!
and	CJC	and
face	NN1	face
"	PUQ	"
repeated	VVD	repeat|repeated
<SEG>
,	PUN	,
Bertha	NP0	bertha
He	PNP	he
too	AV0	too
strongly	AV0	strongly
"	PUQ	"
himself	PNX	himself
"	PUQ	"
,	PUN	,
accuses	VVZ	accuse
<SEG>
Dot	NP0	dot
You	PNP	you
presently	AV0	presently
"	PUQ	"
so	AV0	so
.	SENT	.
.	SENT	.
said	VVD	say|said
'll	VM0	will
say	VVI	say
<SEG>
tell	VVI	tell
'll	VM0	will
him	PNP	he
.	SENT	.
first	ORD	first
so	AV0	so
be	VBI	be
to	TO0	to
the	AT0	the
You	PNP	you
<SEG>
to	PRP	to
Bertha	NP0	bertha
He	PNP	he
"	PUQ	"
!	SENT	!
cruel	AJ0	cruel
"	PUQ	"
"	PUQ	"
me	PNP	i
cried	VVD	cry
<SEG>
.	SENT	.
with	PRP	with
it	PNP	it
a	AT0	a
smile	NN1	smile
of	PRF	of
Not	XX0	not
incredulity	NN1	incredulity
meaning	VVG	mean|meaning
"	PUQ	"
<SEG>
,	PUN	,
"	PUQ	"
,	PUN	,
said	VVD	say|said
"	PUQ	"
Caleb	NP0	caleb
my	DPS	i
child	NN1	child
But	CJC	but
.	SENT	.
<SEG>
though	CJS	though
till	CJS	till
I	PNP	i
suspected	VVD	suspect|suspected
been	VBN	be
:	PUN	:
I	PNP	i
have	VHB	have
never	AV0	never
it	PNP	it
<SEG>
dear	AJ0	dear
My	DPS	i
and	CJC	and
me	PNP	i
blind	AJ0	blind
daughter	NN1	daughter
,	PUN	,
hear	VVB	hear
yesterday	AV0	yesterday
.	SENT	.
<SEG>
,	PUN	,
you	PNP	you
live	VVB	live
me	PNP	i
world	NN1	world
The	AT0	the
.	SENT	.
forgive	VVB	forgive
heart	NN1	heart
in	PRP	in
<SEG>
have	VHB	have
of	PRF	of
mine	NN1	mine
represented	VVN	represent
n't	XX0	not
as	CJS	as
does	VDZ	do
exist	VVI	exist
I	PNP	i
,	PUN	,
<SEG>
it	PNP	it
you	PNP	you
have	VHB	have
trusted	VVN	trust|trusted
in	PRP	in
been	VBN	be
.	SENT	.
eyes	NN2	eye
have	VHB	have
The	AT0	the
<SEG>
She	PNP	she
false	AJ0	false
.	SENT	.
"	PUQ	"
her	DPS	she
wonder-stricken	AJ0	wonder-stricken
to	PRP	to
turned	VVD	turn|turned
you	PNP	you
face	NN1	face
<SEG>
drew	VVD	draw
,	PUN	,
towards	PRP	towards
him	PNP	he
and	CJC	and
still	AV0	still
back	AVP	back
clung	VVD	cling
;	PUN	;
but	CJC	but
<SEG>
in	PRP	in
friend	NN1	friend
to	PRP	to
her	DPS	she
life	NN1	life
road	NN1	road
"	PUQ	"
closer	AV0	closer
.	SENT	.
Your	DPS	you
<SEG>
was	VBD	be
,	PUN	,
,	PUN	,
"	PUQ	"
rough	AJ0	rough
poor	AJ0	poor
one	PNI	one
said	VVD	say|said
Caleb	NP0	caleb
my	DPS	i
<SEG>
I	PNP	i
to	TO0	to
,	PUN	,
smooth	VVI	smooth
you	PNP	you
"	PUQ	"
it	PNP	it
meant	VVD	mean
and	CJC	and
for	PRP	for
<SEG>
.	SENT	.
I	PNP	i
,	PUN	,
characters	NN2	character
objects	NN2	object
the	AT0	the
have	VHB	have
changed	VVD	change|changed
altered	VVN	alter|altered
of	PRF	of
<SEG>
many	DT0	many
,	PUN	,
invented	VVN	invent
been	VBN	be
,	PUN	,
never	AV0	never
things	NN2	thing
people	NN0	people
have	VHB	have
that	CJT	that
<SEG>
to	TO0	to
happier	AJC	happy
have	VHB	have
make	VVI	make
I	PNP	i
.	SENT	.
concealments	NN2	concealment
you	PNP	you
from	PRP	from
had	VHN	have
<SEG>
on	PRP	on
me	PNP	i
you	PNP	you
you	PNP	you
deceptions	NN2	deception
God	NP0	god
,	PUN	,
,	PUN	,
put	VVB	put
forgive	VVB	forgive
<SEG>
surrounded	VVD	surround
"	PUQ	"
you	PNP	you
and	CJC	and
.	SENT	.
But	CJC	but
with	PRP	with
"	PUQ	"
!	SENT	!
fancies	NN2	fancy
<SEG>
she	PNP	she
are	VBB	be
not	XX0	not
people	NN0	people
?	SENT	?
living	AJ0	living|live
"	PUQ	"
said	VVD	say|said
fancies	NN2	fancy
hurriedly	AV0	hurriedly
<SEG>
and	CJC	and
[	PUL	[
and	CJC	and
very	AV0	very
,	PUN	,
,	PUN	,
183	CRD	183
]	PUR	]
pale	AJ0	pale
turning	VVG	turn|turning
<SEG>
retiring	VVG	retiring|retire
n't	XX0	not
from	PRP	from
ca	VM0	can
.	SENT	.
change	VVI	change
"	PUQ	"
him	PNP	he
You	PNP	you
still	AV0	still
<SEG>
them	PNP	they
Bertha	NP0	bertha
so	AV0	so
"	PUQ	"
have	VHB	have
"	PUQ	"
.	SENT	.
I	PNP	i
,	PUN	,
done	VDN	do
<SEG>
pleaded	VVD	plead
.	SENT	.
,	PUN	,
"	PUQ	"
There	EX0	there
person	NN1	person
"	PUQ	"
one	CRD	one
Caleb	NP0	caleb
is	VBZ	be
<SEG>
"	PUQ	"
my	DPS	i
"	PUQ	"
---	NN1	---
know	VVB	know
---	AJ0	---
dove	NN1	dove
you	PNP	you
,	PUN	,
that	CJT	that
<SEG>
,	PUN	,
why	AVQ	why
do	VDB	do
Oh	ITJ	oh
father	NN1	father
you	PNP	you
say	VVI	say
!	SENT	!
,	PUN	,
I	PNP	i
<SEG>
a	AT0	a
know	VVB	know
"	PUQ	"
?	SENT	?
answered	VVD	answer
she	PNP	she
term	NN1	term
of	PRF	of
keen	AJ0	keen
in	PRP	in
<SEG>
What	DTQ	what
"	PUQ	"
know	VVI	know
and	CJC	and
do	VDB	do
reproach	NN1	reproach
I	PNP	i
.	SENT	.
whom	PNQ	whom
?	SENT	?
<SEG>
have	VHB	have
miserably	AV0	miserably
so	AV0	so
I	PNP	i
blind	AJ0	blind
I	PNP	i
leader	NN1	leader
no	AT0	no
who	PNQ	who
!	SENT	!
<SEG>
she	PNP	she
of	PRF	of
the	AT0	the
anguish	NN1	anguish
"	PUQ	"
In	PRP	in
her	DPS	she
heart	NN1	heart
,	PUN	,
!	SENT	!
<SEG>
,	PUN	,
if	CJS	if
hands	NN2	hand
stretched	VVD	stretch|stretched
as	CJS	as
groping	VVG	grope|groping
out	AVP	out
were	VBD	be
she	PNP	she
her	DPS	she
<SEG>
spread	VVB	spread
them	PNP	they
in	PRP	in
,	PUN	,
her	DPS	she
manner	NN1	manner
then	AV0	then
;	PUN	;
way	NN1	way
a	AT0	a
<SEG>
,	PUN	,
.	SENT	.
and	CJC	and
"	PUQ	"
forlorn	AJ0	forlorn
sad	AJ0	sad
her	DPS	she
face	NN1	face
most	AV0	most
upon	PRP	upon
<SEG>
place	NN1	place
to-day	AV0	to-day
said	VVD	say|said
"	PUQ	"
The	AT0	the
,	PUN	,
takes	VVZ	take
Caleb	NP0	caleb
marriage	NN1	marriage
that	CJT	that
<SEG>
with	PRP	with
sordid	AJ0	sordid
,	PUN	,
"	PUQ	"
a	AT0	a
grinding	AJ0	grinding|grind
stern	AJ0	stern
,	PUN	,
is	VBZ	be
,	PUN	,
<SEG>
man	NN1	man
A	AT0	a
hard	AJ0	hard
.	SENT	.
master	NN1	master
and	CJC	and
you	PNP	you
,	PUN	,
to	PRP	to
me	PNP	i
<SEG>
his	DPS	he
Ugly	AJ0	ugly
for	PRP	for
in	PRP	in
.	SENT	.
many	DT0	many
,	PUN	,
dear	NN1	dear
my	DPS	i
years	NN2	year
<SEG>
,	PUN	,
.	SENT	.
his	DPS	he
and	CJC	and
Cold	AJ0	cold
callous	AJ0	callous
nature	NN1	nature
and	CJC	and
in	PRP	in
looks	NN2	look
<SEG>
.	SENT	.
him	PNP	he
painted	VVN	paint|painted
have	VHB	have
what	DTQ	what
to	PRP	to
Unlike	PRP	unlike
you	PNP	you
I	PNP	i
always	AV0	always
<SEG>
.	SENT	.
child	NN1	child
everything	PNI	everything
,	PUN	,
"	PUQ	"
in	PRP	in
everything	PNI	everything
In	PRP	in
my	DPS	i
.	SENT	.
<SEG>
the	AT0	the
,	PUN	,
Oh	ITJ	oh
cried	VVD	cry
Blind	AJ0	blind
why	AVQ	why
,	PUN	,
Girl	NN1	girl
"	PUQ	"
"	PUQ	"
<SEG>
tortured	AJ0	tortured|torture
seemed	VVD	seem
it	PNP	it
almost	AV0	almost
as	CJS	as
beyond	PRP	beyond
,	PUN	,
,	PUN	,
,	PUN	,
endurance	NN1	endurance
<SEG>
do	VDB	do
?	SENT	?
did	VDD	do
,	PUN	,
you	PNP	you
"	PUQ	"
why	AVQ	why
ever	AV0	ever
Why	AVQ	why
this	DT0	this
<SEG>
ever	AV0	ever
my	DPS	i
heart	NN1	heart
fill	VVB	fill
and	CJC	and
full	AJ0	full
so	AV0	so
,	PUN	,
did	VDD	do
you	PNP	you
<SEG>
away	AV0	away
and	CJC	and
like	PRP	like
in	AVP	in
come	VVB	come
tear	VVB	tear
Death	NN1	death
then	AV0	then
the	AT0	the
,	PUN	,
<SEG>
blind	AJ0	blind
of	PRF	of
how	AVQ	how
Heaven	NN1	heaven
my	DPS	i
love	NN1	love
objects	NN2	object
,	PUN	,
?	SENT	?
O	ZZ0	o
<SEG>
and	CJC	and
!	SENT	!
I	PNP	i
How	AVQ	how
am	VBB	be
helpless	AJ0	helpless
alone	AJ0	alone
!	SENT	!
"	PUQ	"
Her	DPS	she
<SEG>
his	DPS	he
offered	VVD	offer|offered
and	CJC	and
,	PUN	,
father	NN1	father
reply	NN1	reply
afflicted	AJ0	afflicted|afflict
hung	VVD	hang|hung
no	AT0	no
head	NN1	head
<SEG>
She	PNP	she
had	VHD	have
.	SENT	.
in	PRP	in
his	DPS	he
but	CJC	but
sorrow	NN1	sorrow
and	CJC	and
penitence	NN1	penitence
been	VBN	be
<SEG>
in	PRP	in
when	CJS	when
of	PRF	of
passion	NN1	passion
but	PRP	but
short	AJ0	short
this	DT0	this
a	AT0	a
regret	NN1	regret
time	NN1	time
<SEG>
on	PRP	on
by	PRP	by
but	CJC	but
Cricket	NN1	cricket
all	DT0	all
,	PUN	,
Hearth	NN1	hearth
unheard	AJ0	unheard
the	AT0	the
the	AT0	the
<SEG>
.	SENT	.
merrily	AV0	merrily
Not	XX0	not
began	VVD	begin
but	CJC	but
her	PNP	she
chirp	VVI	chirp
to	TO0	to
,	PUN	,
,	PUN	,
<SEG>
.	SENT	.
,	PUN	,
,	PUN	,
low	AJ0	low
It	PNP	it
faint	AJ0	faint
a	AT0	a
way	NN1	way
sorrowing	AJ0	sorrowing
in	PRP	in
<SEG>
mournful	AJ0	mournful
to	TO0	to
her	DPS	she
tears	NN2	tear
flow	VVI	flow
,	PUN	,
that	CJT	that
was	VBD	be
so	AV0	so
began	VVD	begin
<SEG>
Presence	NN1	presence
beside	PRP	beside
had	VHD	have
and	CJC	and
the	AT0	the
,	PUN	,
been	VBN	be
;	PUN	;
which	DTQ	which
when	CJS	when
<SEG>
,	PUN	,
appeared	VVD	appear
all	DT0	all
Carrier	NN1	carrier
behind	PRP	behind
,	PUN	,
her	PNP	she
pointing	VVG	point|pointing
night	NN1	night
the	AT0	the
<SEG>
her	DPS	she
fell	VVD	fall|fell
father	NN1	father
like	PRP	like
rain	NN1	rain
,	PUN	,
they	PNP	they
to	PRP	to
.	SENT	.
down	AVP	down
<SEG>
plainly	AV0	plainly
Cricket-voice	NN1	Cricket-voice
and	CJC	and
the	AT0	the
,	PUN	,
more	AV0	more
was	VBD	be
heard	VVD	hear
soon	AV0	soon
She	PNP	she
<SEG>
blindness	NN1	blindness
hovering	VVG	hover|hovering
,	PUN	,
the	AT0	the
,	PUN	,
conscious	AJ0	conscious
of	PRF	of
through	PRP	through
her	DPS	she
Presence	NN1	presence
<SEG>
.	SENT	.
said	VVD	say|said
"	PUQ	"
,	PUN	,
about	PRP	about
father	NN1	father
Mary	NP0	mary
the	AT0	the
"	PUQ	"
her	DPS	she
<SEG>
Girl	NN1	girl
is	VBZ	be
Blind	AJ0	blind
what	DTQ	what
"	PUQ	"
,	PUN	,
my	DPS	i
home	NN1	home
tell	VVB	tell
me	PNP	i
<SEG>
is	VBZ	be
.	SENT	.
is	VBZ	be
it	PNP	it
It	PNP	it
What	DTQ	what
"	PUQ	"
.	SENT	.
"	PUQ	"
truly	AV0	truly
<SEG>
a	AT0	a
very	AV0	very
poor	AJ0	poor
Bertha	NP0	bertha
and	CJC	and
;	PUN	;
poor	AJ0	poor
,	PUN	,
bare	AJ0	bare
place	NN1	place
<SEG>
replaced-dns	NN2	replaced-dns
house	NN1	house
wind	NN1	wind
out	AVP	out
scarcely	AV0	scarcely
]	PUR	]
will	VM0	will
<repdns text="indeed.[184" />
The	AT0	the
keep	VVI	keep
<SEG>
another	DT0	another
It	PNP	it
shielded	VVN	shield|shielded
as	AV0	as
winter	NN1	winter
.	SENT	.
and	CJC	and
is	VBZ	be
rain	NN1	rain
roughly	AV0	roughly
<SEG>
"	PUQ	"
from	PRP	from
in	PRP	in
Bertha	NP0	bertha
weather	NN1	weather
Dot	NP0	dot
continued	VVD	continue|continued
the	AT0	the
,	PUN	,
,	PUN	,
<SEG>
a	AT0	a
as	CJS	as
poor	AJ0	poor
clear	AJ0	clear
voice	NN1	voice
low	AJ0	low
,	PUN	,
your	DPS	you
,	PUN	,
"	PUQ	"
<SEG>
sackcloth	NN1	sackcloth
"	PUQ	"
coat	NN1	coat
.	SENT	.
in	PRP	in
Girl	NN1	girl
The	AT0	the
father	NN1	father
Blind	AJ0	blind
his	DPS	he
<SEG>
,	PUN	,
,	PUN	,
,	PUN	,
Carrier	NN1	carrier
greatly	AV0	greatly
led	VVD	lead
rose	VVD	rise|rose
and	CJC	and
the	AT0	the
agitated	AJ0	agitate|agitated
<SEG>
presents	VVZ	present
.	SENT	.
Those	DT0	those
little	AJ0	little
that	CJT	that
I	PNP	i
's	POS	's
aside	AV0	aside
wife	NN1	wife
"	PUQ	"
<SEG>
came	VVD	come
my	DPS	i
such	DT0	such
;	PUN	;
at	PRP	at
almost	AV0	almost
of	PRF	of
took	VVD	take
that	DT0	that
care	NN1	care
<SEG>
dearly	AV0	dearly
so	AV0	so
,	PUN	,
to	PRP	to
,	PUN	,
were	VBD	be
welcome	AJ0	welcome
and	CJC	and
wish	NN1	wish
me	PNP	i
<SEG>
did	VDD	do
,	PUN	,
she	PNP	she
said	VVD	say|said
trembling	VVG	tremble|trembling
;	PUN	;
"	PUQ	"
"	PUQ	"
where	AVQ	where
they	PNP	they
<SEG>
them	PNP	they
send	VVI	send
you	PNP	you
?	SENT	?
come	VVI	come
Did	VDD	do
from	PRP	from
?	SENT	?
"	PUQ	"
"	PUQ	"
<SEG>
?	SENT	?
,	PUN	,
"	PUQ	"
No.	NN1	no.
"	PUQ	"
saw	VVD	see
then	AV0	then
"	PUQ	"
Who	PNQ	who
Dot	NP0	dot
<SEG>
.	SENT	.
and	CJC	and
Blind	AJ0	blind
already	AV0	already
silent	AJ0	silent
The	AT0	the
was	VBD	be
knew	VVD	know
,	PUN	,
she	PNP	she
<SEG>
hands	NN2	hand
Girl	NN1	girl
.	SENT	.
But	CJC	but
face	NN1	face
her	DPS	she
before	PRP	before
her	DPS	she
again	AV0	again
spread	VVD	spread
<SEG>
in	PRP	in
now	AV0	now
.	SENT	.
,	PUN	,
manner	NN1	manner
Mary	NP0	mary
another	DT0	another
quite	AV0	quite
Dear	ITJ	dear
"	PUQ	"
<SEG>
moment	NN1	moment
.	SENT	.
More	AV0	more
One	CRD	one
a	AT0	a
.	SENT	.
moment	NN1	moment
way	NN1	way
.	SENT	.
this	DT0	this
<SEG>
true	AJ0	true
Speak	VVB	speak
softly	AV0	softly
.	SENT	.
I	PNP	i
know	VVB	know
me	PNP	i
are	VBB	be
You	PNP	you
to	PRP	to
<SEG>
you	PNP	you
me	PNP	i
.	SENT	.
now	AV0	now
You	PNP	you
'd	VM0	would
deceive	VVI	deceive
;	PUN	;
would	VM0	would
not	XX0	not
<SEG>
indeed	AV0	indeed
"	PUQ	"
"	PUQ	"
Bertha	NP0	bertha
"	PUQ	"
,	PUN	,
,	PUN	,
!	SENT	!
?	SENT	?
No	ITJ	no
<SEG>
not	XX0	not
am	VBB	be
I	PNP	i
,	PUN	,
you	PNP	you
sure	AJ0	sure
would	VM0	would
"	PUQ	"
No	ITJ	no
.	SENT	.
<SEG>
pity	NN1	pity
much	DT0	much
You	PNP	you
for	PRP	for
.	SENT	.
,	PUN	,
too	AV0	too
me	PNP	i
have	VHB	have
Mary	NP0	mary
<SEG>
where	AVQ	where
were	VBD	be
to	PRP	to
across	PRP	across
just	AV0	just
the	AT0	the
we	PNP	we
now	AV0	now
room	NN1	room
look	VVB	look
<SEG>
where	AVQ	where
,	PUN	,
father	NN1	father
father	NN1	father
my	DPS	i
---	AJ0	---
to	PRP	to
my	DPS	i
---	AJ0	---
is	VBZ	be
<SEG>
to	PRP	to
and	CJC	and
me	PNP	i
compassionate	AJ0	compassionate
and	CJC	and
me	DPS	i
---	NN1	---
loving	AJ0	loving|love
tell	VVB	tell
so	AV0	so
<SEG>
"	PUQ	"
,	PUN	,
you	PNP	you
"	PUQ	"
what	DTQ	what
"	PUQ	"
see	VVB	see
see	VVB	see
.	SENT	.
I	PNP	i
<SEG>
her	PNP	she
who	PNQ	who
"	PUQ	"
,	PUN	,
,	PUN	,
said	VVD	say|said
understood	VVD	understand|understood
an	AT0	an
well	AV0	well
Dot	NP0	dot
<SEG>
in	PRP	in
leaning	VVG	lean|leaning
a	AT0	a
sitting	VVG	sit|sitting
and	CJC	and
old	AJ0	old
chair	NN1	chair
sorrowfully	AV0	sorrowfully
man	NN1	man
,	PUN	,
<SEG>
back	NN1	back
his	DPS	he
with	PRP	with
face	NN1	face
the	AT0	the
his	DPS	he
,	PUN	,
on	PRP	on
on	PRP	on
resting	VVG	rest|resting
<SEG>
his	DPS	he
him	PNP	he
As	CJS	as
hand	NN1	hand
comfort	VVI	comfort
should	VM0	should
if	CJS	if
.	SENT	.
child	NN1	child
,	PUN	,
<SEG>
will	VM0	will
,	PUN	,
"	PUQ	"
"	PUQ	"
.	SENT	.
Bertha	NP0	bertha
yes	ITJ	yes
She	PNP	she
Yes	ITJ	yes
.	SENT	.
<SEG>
is	VBZ	be
"	PUQ	"
.	SENT	.
Go	VVB	go
He	PNP	he
on	AVP	on
"	PUQ	"
an	AT0	an
.	SENT	.
old	AJ0	old
<SEG>
and	CJC	and
with	PRP	with
work	NN1	work
worn	VVN	wear|worn
is	VBZ	be
.	SENT	.
care	NN1	care
He	PNP	he
man	NN1	man
,	PUN	,
<SEG>
,	PUN	,
