soudards	NOM	soudard
en	PRO:PER	en
en	PRP	en
<SEG>
clérical	ADJ	clérical
,	PUN	,
,	PUN	,
gens	NOM	gens
de	PRP	de
ces	PRO:DEM	ce
lui	PRO:PER	lui
estrade	NOM	estrade
gros	ADJ	gros
camp	NOM	camp
petit	ADJ	petit
Hello	NAM	hello
du	PRP:det	du
lui	PRO:PER	lui
au	PRP:det	au
raisonnassent	VER:subi	raisonner
travaillaient	VER:impf	travailler
qui	PRO:REL	qui
des	PRP:det	du
parler	VER:infi	parler
n'	ADV	ne
appartenaient	VER:impf	appartenir
talent	NOM	talent
de	PRP	de
que	PRO:REL	que
assez	ADV	assez
ils	PRO:PER	il
,	PUN	,
tels	PRO:DEM	tel
,	PUN	,
tels	PRO:DEM	tel
ne	ADV	ne
se	PRO:PER	se
;	PUN	;
bandière	NOM	bandière
de	PRP	de
Veuillot	NAM	veuillot
défiait	VER:impf	défier
ni	KON	ni
le	DET:ART	le
fallait	VER:impf	falloir
qui	PRO:REL	qui
troupes	NOM	troupe
au	PRP:det	au
qui	PRO:REL	qui
soldats	NOM	soldat
de	PRP	de
des	PRP:det	du
était	VER:impf	être
point	ADV	point
les	DET:ART	le
asservis	VER:pper	asservir
batteurs	NOM	batteur
à	PRP	à
une	DET:ART	un
le	DET:ART	le
fond	NOM	fond
étaient	VER:impf	être
il	PRO:PER	il
proprement	ADV	proprement
qu'	KON	que
ni	KON	ni
groupe	NOM	groupe
,	PUN	,
de	PRP	de
plats	ADJ	plat
lui	PRO:PER	lui
d'	PRP	de
<EOS>	<EOS>	<EOS>
parce	KON	parce
ne	ADV	ne
armée	NOM	armée
Religion	NOM	religion
des	PRP:det	du
l'	DET:ART	le
d'	PRP	de
assez	ADV	assez
combattants	ADJ	combattant
.	SENT	.
semblaient	VER:impf	sembler
écrivains	NOM	écrivain
Avec	PRP	avec
,	PUN	,
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
Ils	PRO:PER	il
,	PUN	,
front	NOM	front
recruté	VER:pper	recruter
,	PUN	,
sur	PRP	sur
,	PUN	,
ces	PRO:DEM	ce
des	PRP:det	du
,	PUN	,
aveugles	NOM	aveugle
encore	ADV	encore
que	PRO:REL	que
pas	ADV	pas
.	SENT	.
<SEG>
enragé	ADJ	enragé
leur	DET:POS	leur
vrai	ADJ	vrai
,	PUN	,
Bloy	NAM	bloy
rage	NOM	rage
à	PRP	à
pourtant	ADV	pourtant
joug	NOM	joug
s'	KON	si
d'	PRP	de
et	KON	et
à	PRP	à
de	PRP	de
parlait	VER:impf	parler
un	DET:ART	un
,	PUN	,
la	DET:ART	le
coquebine	ADJ	coquebine
,	PUN	,
qui	PRO:REL	qui
feuilles	NOM	feuille
Il	PRO:PER	il
par	PRP	par
célébrer	VER:infi	célébrer
et	KON	et
celui	PRO:DEM	celui
était	VER:impf	être
malpropre	ADJ	malpropre
égosillé	VER:pper	égosiller
catholicisme	NOM	catholicisme
et	KON	et
d'	PRP	de
l'	DET:ART	le
la	DET:ART	le
empressé	VER:pper	empresser
.	SENT	.
porte	NOM	porte
aussi	ADV	aussi
pamphlétaire	NOM	pamphlétaire
ses	DET:POS	son
Barbey	NAM	barbey
d'	PRP	de
écarter	VER:infi	écarter
Léon	NAM	léon
-là	ADV	là
partisans	NOM	partisan
était	VER:impf	être
farouche	ADJ	farouche
un	DET:ART	un
dont	PRO:REL	dont
<EOS>	<EOS>	<EOS>
un	NUM	un
écrivain	NOM	écrivain
librairies	NOM	librairie
jeté	VER:pper	jeter
tout	ADV	tout
le	DET:ART	le
un	DET:ART	un
avec	PRP	avec
a	VER:pres	avoir
,	PUN	,
ses	DET:POS	son
;	PUN	;
qui	PRO:REL	qui
médiocres	NOM	médiocre
est	VER:pres	être
un	DET:ART	un
exaspérée	VER:pper	exaspérer
que	KON	que
ses	DET:POS	son
comme	KON	comme
homme	NOM	homme
subi	VER:pper	subir
pestiféré	NOM	pestiféré
,	PUN	,
fois	NOM	fois
Hello	NAM	hello
Aurevilly	NAM	aurevilly
langue	NOM	langue
ses	DET:POS	son
la	DET:ART	le
qui	PRO:REL	qui
s'	PRO:PER	se
et	KON	et
écrivait	VER:impf	écrire
,	PUN	,
un	DET:ART	un
une	DET:ART	un
précieuse	ADJ	précieux
trop	ADV	trop
était-il	NOM	était-il
autre	ADJ	autre
de	PRP	de
comme	KON	comme
à	PRP	à
,	PUN	,
louanges	NOM	louange
de	PRP	de
avait-il	NOM	avait-il
<SEG>
dont	PRO:REL	dont
il	PRO:PER	il
docile	ADJ	docile
du	PRP:det	du
sous	PRP	sous
le	DET:ART	le
le	DET:ART	le
cassait	VER:impf	casser
,	PUN	,
sanctuaire	NOM	sanctuaire
sous	PRP	sous
en	PRP	en
pour	KON	pour
d'	PRP	de
maîtres	NOM	maître
les	DET:ART	le
la	DET:ART	le
les	DET:ART	le
,	PUN	,
talent	NOM	talent
en	PRP	en
la	DET:ART	le
n'	ADV	ne
dans	PRP	dans
dépoitraillée	VER:pper	dépoitrailler
;	PUN	;
loi	NOM	loi
,	PUN	,
tête	NOM	tête
et	KON	et
et	KON	et
de	PRP	de
<EOS>	<EOS>	<EOS>
autres	ADJ	autre
parti	NOM	parti
,	PUN	,
couvre	VER:pres	couvrir
étrange	ADJ	étrange
enfant	NOM	enfant
littérairement	ADV	littérairement
Il	PRO:PER	il
catholicisme	NOM	catholicisme
une	DET:ART	un
et	KON	et
et	KON	et
courait	VER:impf	courir
mis	VER:pper	mettre
immense	ADJ	immense
eût	VER:subi	avoir
,	PUN	,
lui	PRO:PER	lui
le	DET:ART	le
reconnu	VER:pper	reconnaître
l'	DET:ART	le
fallait	VER:impf	falloir
était	VER:impf	être
rang	NOM	rang
hors	PRP	hors
la	DET:ART	le
la	DET:ART	le
compromettant	ADJ	compromettant
courbaient	VER:impf	courber
,	PUN	,
due	VER:pper	devoir
même	ADV	même
point	ADV	point
.	SENT	.
excommunication	NOM	excommunication
qu'	PRO:REL	que
somme	NOM	somme
trop	ADV	trop
amenait	VER:impf	amener
rentraient	VER:impf	rentrer
le	DET:ART	le
qui	PRO:REL	qui
les	DET:ART	le
forme	NOM	forme
,	PUN	,
prétexte	NOM	prétexte
;	PUN	;
vitres	NOM	vitre
non	ADV	non
peu	ADV	peu
cet	PRO:DEM	ce
fille	NOM	fille
cet	PRO:DEM	ce
dans	PRP	dans
honorer	VER:infi	honorer
ses	DET:POS	son
mépris	NOM	mépris
;	PUN	;
terrible	ADJ	terrible
,	PUN	,
toute	PRO:IND	tout
bonne	ADJ	bon
semonces	NOM	semonce
il	PRO:PER	il
qu'	KON	que
par	PRP	par
serviteur	NOM	serviteur
<SEG>
étaient	VER:impf	être
d'	PRP	de
,	PUN	,
Une	VER:simp	une
ces	PRO:DEM	ce
du	PRP:det	du
ils	PRO:PER	il
Barbey	NAM	barbey
spécialement	ADV	spécialement
Les	DET:ART	le
Esseintes	NAM	esseintes
mal	ADV	mal
L'	DET:ART	le
autour	ADV	autour
Aurevilly	NAM	aurevilly
s'	PRO:PER	se
Aurevilly	NAM	aurevilly
Deux	NUM	deux
aux	PRP:det	au
plus	ADV	plus
mais	KON	mais
exécutait	VER:impf	exécuter
des	PRP:det	du
de	PRP	de
maîtresse	NOM	maîtresse
irritées	VER:pper	irriter
qui	PRO:REL	qui
ouvrages	NOM	ouvrage
volumes	NOM	volume
,	PUN	,
,	PUN	,
la	DET:ART	le
saints	ADJ	saint
constamment	ADV	constamment
certainement	ADV	certainement
des	PRP:det	du
caractère	NOM	caractère
tels	PRO:DEM	tel
,	PUN	,
et	KON	et
,	PUN	,
plus	ADV	plus
Esseintes	NAM	esseintes
portantes	ADJ	portant
vieille	ADJ	vieux
.	SENT	.
Diaboliques	NAM	diaboliques
d'	PRP	de
minées	ADJ	miné
que	PRO:REL	que
Le	DET:ART	le
fièvre	NOM	fièvre
autres	ADJ	autre
les	DET:ART	le
marié	VER:pper	marier
chapelle	NOM	chapelle
,	PUN	,
oeuvres	NOM	œuvre
et	KON	et
Prêtre	NOM	prêtre
Avec	PRP	avec
plus	ADV	plus
ciboires	NOM	ciboire
<EOS>	<EOS>	<EOS>
,	PUN	,
ne	ADV	ne
<EOS>	<EOS>	<EOS>
avec	PRP	avec
jonglait	VER:impf	jongler
réellement	ADV	réellement
des	PRP:det	du
complets	ADJ	complet
.	SENT	.
attisaient	VER:impf	attiser
qu'	KON	que
froid	ADJ	froid
des	PRP:det	du
Barbey	NAM	barbey
D'	PRP	de
sains	ADJ	sain
presque	ADV	presque
Le	DET:ART	le
danses	NOM	danse
Chevalier	NAM	chevalier
intéressait	VER:impf	intéresser
,	PUN	,
.	SENT	.
tabernacle	NOM	tabernacle
par	PRP	par
laissaient	VER:impf	laisser
,	PUN	,
avait	VER:impf	avoir
louvoyé	VER:pper	louvoyer
,	PUN	,
Ensorcelée	NOM	ensorcelée
<EOS>	<EOS>	<EOS>
de	PRP	de
Touches	NAM	touches
pondérés	VER:pper	pondérer
et	KON	et
<SEG>
fossés	NOM	fossé
était	VER:impf	être
Prêtre	NOM	prêtre
à	PRP	à
:	PUN	:
la	DET:ART	le
prière	NOM	prière
bride	NOM	bride
à	PRP	à
se	PRO:PER	se
à	PRP	à
il	PRO:PER	il
.	SENT	.
,	PUN	,
feuilletait	VER:impf	feuilleter
leurs	DET:POS	leur
livres	NOM	livre
mystérieuse	ADJ	mystérieux
prudence	NOM	prudence
de	PRP	de
qu'	PRO:REL	que
le	DET:ART	le
,	PUN	,
plus	ADV	plus
à	PRP	à
le	DET:ART	le
parti	VER:pper	partir
Toute	PRO:IND	tout
,	PUN	,
cet	PRO:DEM	ce
arrivent	VER:pres	arriver
livre	NOM	livre
des	PRP:det	du
à	PRP	à
planait	VER:impf	planer
parcourues	VER:pper	parcourir
âge	NOM	âge
routes	NOM	route
points	NOM	point
et	KON	et
magie	NOM	magie
les	DET:ART	le
terre	NOM	terre
se	PRO:PER	se
impitoyable	ADJ	impitoyable
avait	VER:impf	avoir
entre	PRP	entre
ces	PRO:DEM	ce
.	SENT	.
;	PUN	;
horreur	NOM	horreur
Barbey	NAM	barbey
à	PRP	à
Esseintes	NAM	esseintes
du	PRP:det	du
<EOS>	<EOS>	<EOS>
au-dessus	ADV	au-dessus
mêlait	VER:impf	mêler
la	DET:ART	le
et	KON	et
joindre	VER:infi	joindre
jusqu'	PRP	jusque
Dans	PRP	dans
le	DET:ART	le
<EOS>	<EOS>	<EOS>
sadisme	NOM	sadisme
catholique	ADJ	catholique
que	PRO:REL	que
de	PRP	de
deux	NUM	deux
lâché	VER:pper	lâcher
les	DET:ART	le
invraisemblable	ADJ	invraisemblable
,	PUN	,
,	PUN	,
toute	PRO:IND	tout
avait	VER:impf	avoir
deux	NUM	deux
ventre	NOM	ventre
marié	VER:pper	marier
grimoire	NOM	grimoire
sur	PRP	sur
perdu	VER:pper	perdre
mysticisme	NOM	mysticisme
,	PUN	,
sa	DET:POS	son
,	PUN	,
moyen	ADJ	moyen
religion	NOM	religion
monture	NOM	monture
avait	VER:impf	avoir
qui	PRO:REL	qui
religion	NOM	religion
la	DET:ART	le
ces	PRO:DEM	ce
plus	ADV	plus
la	DET:ART	le
Le	DET:ART	le
extrêmes	ADJ	extrême
la	DET:ART	le
<SEG>
sans	PRP	sans
marquer	VER:infi	marquer
le	DET:ART	le
Diable	NAM	diable
sa	DET:POS	son
détraquées	VER:pper	détraquer
l'	DET:ART	le
de	PRP	de
le	DET:ART	le
relâche	NOM	relâche
infidèles	ADJ	infidèle
,	PUN	,
que	KON	que
,	PUN	,
fit	VER:simp	faire
que	KON	que
la	DET:ART	le
réprouvée	VER:pper	réprouver
;	PUN	;
déroulaient	VER:impf	dérouler
,	PUN	,
.	SENT	.
style	NOM	style
du	PRP:det	du
un	DET:ART	un
tuer	VER:infi	tuer
ces	PRO:DEM	ce
galvanisées	VER:pper	galvaniser
par	PRP	par
telles	PRO:DEM	tel
voulait	VER:impf	vouloir
d'	PRP	de
au	PRP:det	au
il	PRO:PER	il
de	PRP	de
par	PRP	par
maisons	NOM	maison
malheureusement	ADV	malheureusement
,	PUN	,
d'	PRP	de
Calixte	NAM	calixte
ces	PRO:DEM	ce
que	PRO:REL	que
croix	NOM	croix
péché	NOM	péché
une	DET:ART	un
capricant	ADJ	capricant
Conçues	VER:pper	concevoir
de	PRP	de
le	DET:ART	le
Dieu	NOM	dieu
il	PRO:PER	il
scènes	NOM	scène
moine	NOM	moine
pris	VER:pper	prendre
torturait	VER:impf	torturer
,	PUN	,
innocente	NOM	innocent
ses	DET:POS	son
qu'	PRO:REL	que
Néel	NAM	néel
parmi	PRP	parmi
délire	NOM	délire
<EOS>	<EOS>	<EOS>
avoir	VER:infi	avoir
par	PRP	par
Néhou	NAM	néhou
des	PRP:det	du
un	DET:ART	un
anges	NOM	ange
jadis	ADV	jadis
se	PRO:PER	se
aucunes	PRO:IND	aucun
front	NOM	front
l'	DET:ART	le
comme	ADV	comme
dans	PRP	dans
Coppélia	NOM	coppélia
d'	PRP	de
les	DET:ART	le
,	PUN	,
un	NOM	un
des	PRP:det	du
semblaient	VER:impf	sembler
le	DET:ART	le
,	PUN	,
jeun	ADV	jeun
ainsi	KON	ainsi
plus	ADV	plus
désignant	VER:ppre	désigner
,	PUN	,
sauvage	ADJ	sauvage
,	PUN	,
agité	VER:pper	agiter
originel	ADJ	originel
rouge	ADJ	rouge
à	PRP	à
créatures	NOM	créature
Hoffmann	NAM	hoffmann
,	PUN	,
<SEG>
du	PRP:det	du
et	KON	et
s'	PRO:PER	se
produite	VER:pper	produire
aux	PRP:det	au
que	PRO:REL	que
un	DET:ART	un
,	PUN	,
que	KON	que
.	SENT	.
homme	NOM	homme
;	PUN	;
rechute	NOM	rechute
entre	PRP	entre
,	PUN	,
une	DET:ART	un
de	PRP	de
sur	PRP	sur
bottes	NOM	botte
<EOS>	<EOS>	<EOS>
âne	NOM	âne
terrible	ADJ	terrible
,	PUN	,
croyance	NOM	croyance
seigneur	NOM	seigneur
l'	DET:ART	le
ensemble	NOM	ensemble
en	PRP	en
divagations	NOM	divagation
détonnaient	VER:impf	détonner
écrivain	NOM	écrivain
était	VER:impf	être
molles	ADJ	mou
Cette	PRO:DEM	ce
socle	NOM	socle
,	PUN	,
zinc	NOM	zinc
d'	PRP	de
une	DET:ART	un
l'	DET:ART	le
de	PRP	de
pendule	NOM	pendule
d'	PRP	de
puis	ADV	puis
elles	PRO:PER	elle
d'	PRP	de
accalmie	NOM	accalmie
imaginées	VER:pper	imaginer
apportaient	VER:impf	apporter
<EOS>	<EOS>	<EOS>
force	NOM	force
d'	PRP	de
période	NOM	période
cet	PRO:DEM	ce
être	NOM	être
été	VER:pper	être
est	VER:pres	être
crises	NOM	crise
un	DET:ART	un
eu	VER:pper	avoir
succèdent	VER:pres	succéder
vue	NOM	vue
tiraillé	VER:pper	tirailler
deux	NUM	deux
affaissement	NOM	affaissement
avait	VER:impf	avoir
qui	PRO:REL	qui
la	DET:ART	le
comique	NOM	comique
où	PRO:REL	où
l'	DET:ART	le
égale	ADJ	égal
,	PUN	,
puissances	NOM	puissance
ces	PRO:DEM	ce
,	PUN	,
une	DET:ART	un
Après	PRP	après
folie	NOM	folie
dégage	VER:pres	dégager
qui	PRO:REL	qui
.	SENT	.
joue	VER:pres	jouer
dans	PRP	dans
de	PRP	de
ombre	NOM	ombre
,	PUN	,
petit	ADJ	petit
d'	PRP	de
mystiques	ADJ	mystique
Buridan	NAM	buridan
cor	NOM	cor
le	DET:ART	le
elles	PRO:PER	elle
ces	PRO:DEM	ce
un	DET:ART	un
,	PUN	,
moments	NOM	moment
dans	PRP	dans
involontaire	ADJ	involontaire
<SEG>
à	PRP	à
devaient	VER:impf	devoir
ces	PRO:DEM	ce
fatalement	ADV	fatalement
le	DET:ART	le
de	PRP	de
tenace	ADJ	tenace
contraires	ADJ	contraire
entités	NOM	entité
et	KON	et
échauffée	VER:pper	échauffer
ciel	NOM	ciel
des	PRP:det	du
et	KON	et
par	PRP	par
les	DET:ART	le
;	PUN	;
cette	PRO:DEM	ce
à	PRP	à
Satan	NAM	satan
s'	PRO:PER	se
par	PRP	par
incertain	ADJ	incertain
deux	NUM	deux
lutte	NOM	lutte
qu'	KON	que
poursuite	NOM	poursuite
Christ	NAM	christ
tour	NOM	tour
de	PRP	de
qui	PRO:REL	qui
combat	NOM	combat
,	PUN	,
et	KON	et
et	KON	et
promesses	NOM	promesse
une	DET:ART	un
Le	DET:ART	le
par	PRP	par
,	PUN	,
vie	NOM	vie
est	VER:pres	être
un	DET:ART	un
vaincues	VER:pper	vaincre
entre	PRP	entre
incessante	ADJ	incessant
la	DET:ART	le
le	DET:ART	le
prostitue	VER:pres	prostituer
intérieures	ADJ	intérieur
deux	NUM	deux
Prêtre	NOM	prêtre
l'	DET:ART	le
foi	NOM	foi
celui	PRO:DEM	celui
cette	PRO:DEM	ce
a	VER:pres	avoir
rôle	NOM	rôle
humaine	ADJ	humain
où	PRO:REL	où
enfer	NOM	enfer
n'	ADV	ne
en	PRP	en
exaltée	VER:pper	exalter
<EOS>	<EOS>	<EOS>
et	KON	et
son	DET:POS	son
sorte	NOM	sorte
.	SENT	.
,	PUN	,
âme	NOM	âme
été	VER:pper	être
victorieuses	ADJ	victorieux
demeurent	VER:pres	demeurer
finit	VER:pres	finir
engendrer	VER:infi	engendrer
,	PUN	,
en	PRP	en
menaces	NOM	menace
âme	NOM	âme
se	PRO:PER	se
que	KON	que
quelque	PRO:IND	quelque
conviction	NOM	conviction
livré	VER:pper	livrer
,	PUN	,
plus	ADV	plus
,	PUN	,
,	PUN	,
abandonner	VER:infi	abandonner
partis	NOM	parti
dont	PRO:REL	dont
les	DET:ART	le
plus	ADV	plus
l'	DET:ART	le
Dans	PRP	dans
la	DET:ART	le
la	DET:ART	le
discordes	NOM	discorde
;	PUN	;
<SEG>
âme	NOM	âme
,	PUN	,
parmi	PRP	parmi
d'	PRP	de
en	PRP	en
dans	PRP	dans
formes	NOM	forme
sous	PRP	sous
par	PRP	par
de	PRP	de
,	PUN	,
un	DET:ART	un
religion	NOM	religion
état	NOM	état
;	PUN	;
apparaissait	VER:impf	apparaître
marié	VER:pper	marier
avaient	VER:impf	avoir
,	PUN	,
chantées	VER:pper	chanter
avait	VER:impf	avoir
se	PRO:PER	se
Cet	PRO:DEM	ce
,	PUN	,
alors	ADV	alors
il	PRO:PER	il
naissance	NOM	naissance
prendre	VER:infi	prendre
Diable	NAM	diable
,	PUN	,
et	KON	et
si	ADV	si
peut	VER:pres	pouvoir
toutes	PRO:IND	tout
mécréant	NOM	mécréant
point	ADV	point
ses	DET:POS	son
les	DET:ART	le
effet	NOM	effet
ne	ADV	ne
;	PUN	;
exorcismes	NOM	exorcisme
du	PRP:det	du
l'	DET:ART	le
dans	PRP	dans
,	PUN	,
et	KON	et
Barbey	NAM	barbey
a	VER:pres	avoir
bûchers	NOM	bûcher
seulement	ADV	seulement
célébrait	VER:impf	célébrer
il	PRO:PER	il
sadisme	NOM	sadisme
Christ	NOM	christ
réussi	VER:pper	réussir
,	PUN	,
ne	ADV	ne
cédé	VER:pper	céder
Aurevilly	NAM	aurevilly
si	ADV	si
de	PRP	de
.	SENT	.
que	KON	que
au	PRP:det	au
des	PRP:det	du
auteur	NOM	auteur
défini	VER:pper	définir
ses	DET:POS	son
ce	PRO:DEM	ce
ses	DET:POS	son
,	PUN	,
qu'	PRO:REL	que
les	DET:ART	le
à	PRP	à
,	PUN	,
consiste	VER:pres	consister
catholicisme	NOM	catholicisme
étaient	VER:impf	être
curieux	ADJ	curieux
dont	PRO:REL	dont
louanges	NOM	louange
du	PRP:det	du
tentations	NOM	tentation
<EOS>	<EOS>	<EOS>
,	PUN	,
l'	DET:ART	le
Diaboliques	NAM	diaboliques
bâtard	NOM	bâtard
pendant	PRP	pendant
Les	DET:ART	le
vautrer	VER:infi	vautrer
cette	PRO:DEM	ce
et	KON	et
le	DET:ART	le
poursuivi	VER:pper	poursuivre
siècles	NOM	siècle
d'	PRP	de
mal	ADV	mal
,	PUN	,
<SEG>
une	DET:ART	un
spirituelle	ADJ	spirituel
joie	NOM	joie
enfants	NOM	enfant
qu'	KON	que
par	PRP	par
avant	PRP	avant
cas	NOM	cas
sanglants	ADJ	sanglant
,	PUN	,
désobéissent	VER:pres	désobéir
sacrilège	ADJ	sacrilège
excès	NOM	excès
avec	PRP	avec
débauche	NOM	débauche
une	DET:ART	un
de	PRP	de
écart	NOM	écart
,	PUN	,
un	DET:ART	un
car	KON	car
chrétienne	ADJ	chrétien
plus	ADV	plus
point	NOM	point
il	PRO:PER	il
joie	NOM	joie
aberration	NOM	aberration
dans	PRP	dans
des	PRP:det	du
,	PUN	,
dans	PRP	dans
,	PUN	,
jouent	VER:pres	jouer
une	DET:ART	un
rébellion	NOM	rébellion
ce	PRO:DEM	ce
et	KON	et
aiguisés	VER:pper	aiguiser
satisfaction	NOM	satisfaction
dans	PRP	dans
maturité	NOM	maturité
serait	VER:cond	être
dans	PRP	dans
défendues	VER:pper	défendre
de	PRP	de
;	PUN	;
consiste	VER:pres	consister
pratique	NOM	pratique
qui	PRO:REL	qui
la	DET:ART	le
,	PUN	,
il	PRO:PER	il
par	PRP	par
une	DET:ART	un
toute	PRO:IND	tout
morale	ADJ	moral
chair	NOM	chair
ne	ADV	ne
matières	NOM	matière
un	DET:ART	un
à	PRP	à
réside	VER:pres	résider
dans	PRP	dans
à	PRP	à
seul	ADJ	seul
idéale	ADJ	idéal
sévices	NOM	sévice
qu'	KON	que
mauvaise	ADJ	mauvais
;	PUN	;
,	PUN	,
son	DET:POS	son
la	DET:ART	le
génésiques	ADJ	génésique
les	DET:ART	le
tout	ADV	tout
de	PRP	de
crainte	NOM	crainte
sens	NOM	sens
,	PUN	,
des	PRP:det	du
de	PRP	de
une	DET:ART	un
motif	NOM	motif
par	PRP	par
des	PRP:det	du
suprême	ADJ	suprême
il	PRO:PER	il
alors	ADV	alors
dans	PRP	dans
satyriasis	NOM	satyriasis
tempérée	VER:pper	tempérer
une	DET:ART	un
arrivé	VER:pper	arriver
,	PUN	,
cette	PRO:DEM	ce
tout	PRO:IND	tout
,	PUN	,
analogue	ADJ	analogue
aussi	ADV	aussi
<SEG>
n'	ADV	ne
interdit	VER:pper	interdire
.	SENT	.
d'	PRP	de
que	KON	que
l'	DET:ART	le
serait	VER:cond	être
<EOS>	<EOS>	<EOS>
expressément	ADV	expressément
gît	VER:pres	gésir|gésir
<EOS>	<EOS>	<EOS>
le	DET:ART	le
sadisme	NOM	sadisme
car	KON	car
effet	NOM	effet
une	DET:ART	un
à	PRP	à
autre	ADJ	autre
jouissance	NOM	jouissance
sacrilège	NOM	sacrilège
En	PRP	en
foi	NOM	foi
approche	NOM	approche
,	PUN	,
sadisme	NOM	sadisme
.	SENT	.
attrait	NOM	attrait
force	NOM	force
s'	PRO:PER	se
leurs	DET:POS	leur
donc	ADV	donc
une	DET:ART	un
tout	ADV	tout
ou	KON	ou
qui	PRO:REL	qui
être	VER:infi	être
même	ADJ	même
découle	VER:pres	découler
l'	DET:ART	le
que	KON	que
l'	DET:ART	le
lui	PRO:PER	lui
dans	PRP	dans
par	PRP	par
raison	NOM	raison
indifférente	ADJ	indifférent
éprouverait	VER:cond	éprouver
comportait	VER:impf	comporter
n'	ADV	ne
religion	NOM	religion
en	PRO:PER	en
homme	NOM	homme
inconnue	ADJ	inconnu
accompli	VER:pper	accomplir
sacrilège	NOM	sacrilège
qu'	PRO:REL	que
d'	PRP	de
ou	KON	ou
l'	DET:ART	le
existence	NOM	existence
allégresse	NOM	allégresse
ne	ADV	ne
prohibée	VER:pper	prohiber
être	VER:infi	être
et	KON	et
pas	ADV	pas
il	PRO:PER	il
parents	NOM	parents
un	DET:ART	un
ne	ADV	ne
la	DET:ART	le
de	PRP	de
le	DET:ART	le
,	PUN	,
d'	PRP	de
,	PUN	,
aurait	VER:cond	avoir
de	PRP	de
il	PRO:PER	il
du	PRP:det	du
intentionnellement	ADV	intentionnellement
un	DET:ART	un
présente	VER:pres	présenter
pertinemment	ADV	pertinemment
peut	VER:pres	pouvoir
,	PUN	,
croyant	NOM	croyant
,	PUN	,
point	ADV	point
ont	VER:pres	avoir
profaner	VER:infi	profaner
;	PUN	;
,	PUN	,
entier	ADJ	entier
,	PUN	,
La	DET:ART	le
part	NOM	part
aucune	PRO:IND	aucun
leur	PRO:PER	lui
qui	PRO:REL	qui
<SEG>
rebours	NOM	rebours
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
transférer	VER:infi	transférer
fond	NOM	fond
remonter	VER:infi	remonter
vieux	ADJ	vieux
l'	DET:ART	le
qu'	PRO:REL	que
,	PUN	,
gravement	ADV	gravement
ne	ADV	ne
avait	VER:impf	avoir
;	PUN	;
de	PRP	de
était	VER:impf	être
à	PRP	à
des	PRP:det	du
même	ADV	même
expressément	ADV	expressément
le	DET:ART	le
les	DET:ART	le
à	PRP	à
Sade	NAM	sade
il	PRO:PER	il
catholiques	ADJ	catholique
il	PRO:PER	il
orgie	NOM	orgie
inobservance	NOM	inobservance
siècle	NOM	siècle
afin	KON	afin
,	PUN	,
ce	PRO:DEM	ce
péchés	NOM	péché
,	PUN	,
aussi	ADV	aussi
bafouer	VER:infi	bafouer
la	DET:ART	le
les	DET:ART	le
hommages	NOM	hommage
plus	ADV	plus
préceptes	NOM	précepte
dans	PRP	dans
.	SENT	.
charnelle	ADJ	charnel
on	PRO:PER	on
prières	NOM	prière
maudits	VER:pper	maudire
,	PUN	,
plus	ADV	plus
gît	VER:pres	gésir|gésir
Au	PRP:det	au
Dieu	NOM	dieu
que	KON	que
son	DET:POS	son
on	PRO:PER	on
Christ	NAM	christ
,	PUN	,
de	PRP	de
pour	KON	pour
de	PRP	de
pas	ADV	pas
Satan	NAM	satan
ramenant	VER:ppre	ramener
qu'	PRO:REL	que
les	DET:ART	le
le	DET:ART	le
marquis	NOM	marquis
en	PRO:PER	en
église	NOM	église
qu'	PRO:REL	que
nom	NOM	nom
et	KON	et
dans	PRP	dans
commettant	VER:ppre	commettre
doit	VER:pres	devoir
,	PUN	,
le	DET:ART	le
pollution	NOM	pollution
et	KON	et
auquel	PRO:REL	auquel
,	PUN	,
plus	ADV	plus
sévi	VER:pper	sévir
XVIIIe	NUM	xviiie
le	DET:ART	le
à	PRP	à
du	PRP:det	du
:	PUN	:
a	VER:pres	avoir
donc	ADV	donc
suit	VER:pres	suivre
l'	DET:ART	le
il	PRO:PER	il
cas	NOM	cas
;	PUN	;
,	PUN	,
culte	NOM	culte
l'	DET:ART	le
légué	VER:pper	léguer
<SEG>
des	PRP:det	du
consacrées	VER:pper	consacrer
accouplements	NOM	accouplement
Malleus	NOM	malleus
âge	NOM	âge
Malin	NOM	malin
successivement	ADV	successivement
,	PUN	,
aux	PRP:det	au
obscènes	ADJ	obscène
sus	ADV	sus
sadisme	NOM	sadisme
consulté	VER:pper	consulter
indus	ADJ	indu
des	PRP:det	du
rut	NOM	rut
par	PRP	par
de	PRP	de
Jacob	NAM	jacob
,	PUN	,
nécromans	NOM	nécromans
Sprenger	NAM	sprenger
moyen	ADJ	moyen
par	PRP	par
seulement	ADV	seulement
de	PRP	de
permit	VER:simp	permettre
milliers	NOM	millier
,	PUN	,
simple	ADJ	simple
,	PUN	,
haut	ADJ	haut
pratiques	NOM	pratique
chères	ADJ	cher
toutes	PRO:IND	tout
et	KON	et
qui	PRO:REL	qui
.	SENT	.
avoir	VER:infi	avoir
,	PUN	,
.	SENT	.
de	PRP	de
tous	PRO:IND	tout
dans	PRP	dans
au	PRP:det	au
église	NOM	église
les	DET:ART	le
,	PUN	,
Esseintes	NAM	esseintes
pratiques	NOM	pratique
du	PRP:det	du
