compliquée	VER:pper	compliquer
troublé	VER:pper	troubler
journal	NOM	journal
et	KON	et
<SEG>
devait	VER:impf	devoir
iront	VER:futu	aller
maintenant	ADV	maintenant
,	PUN	,
sentis	VER:pper	sentir
doit	VER:pres	devoir
probabilité	NOM	probabilité
choses	NOM	chose
était	VER:impf	être
pas	ADV	pas
donc	ADV	donc
guérir	VER:infi	guérir
<EOS>	<EOS>	<EOS>
la	DET:ART	le
question	NOM	question
regarde	VER:pres	regarder
ne	ADV	ne
S'	PRO:PER	se
.	SENT	.
.	SENT	.
.	SENT	.
congestion	NOM	congestion
ne	ADV	ne
à	PRP	à
aller	VER:infi	aller
comme	ADV	comme
qui	PRO:REL	qui
à	PRP	à
il	PRO:PER	il
guérira	VER:futu	guérir
faire	VER:infi	faire
serait	VER:cond	être
<EOS>	<EOS>	<EOS>
Rien	NOM	rien
s'	PRO:PER	se
mourra	VER:futu	mourir
son	DET:POS	son
je	PRO:PER	je
disais	VER:impf	dire
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
cela	PRO:DEM	cela
la	DET:ART	le
--	PUN	--
La	DET:ART	le
était	VER:impf	être
âge	NOM	âge
vivrait	VER:cond	vivre
rien	NOM	rien
.	SENT	.
une	DET:ART	un
de	PRP	de
.	SENT	.
en	PRP	en
aurait	VER:cond	avoir
.	SENT	.
-je	PRO:PER	je
être	VER:infi	être
veuve	ADJ	veuf
,	PUN	,
mourir	VER:infi	mourir
Mais	KON	mais
s'	PRO:PER	se
elles	PRO:PER	elle
me	PRO:PER	me
doivent	VER:pres	devoir
Enfin	ADV	enfin
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
joie	NOM	joie
Clotilde	NAM	clotilde
il	PRO:PER	il
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
me	PRO:PER	me
idée	NOM	idée
il	PRO:PER	il
moi	PRO:PER	moi
savoir	VER:infi	savoir
mourrait	VER:cond	mourir
;	PUN	;
,	PUN	,
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
ou	KON	ou
la	DET:ART	le
mortelle	ADJ	mortel
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
mort	NOM	mort
!	SENT	!
en	PRP	en
Toute	PRO:IND	tout
À	PRP	à
doit	VER:pres	devoir
.	SENT	.
;	PUN	;
<SEG>
je	PRO:PER	je
moyen	NOM	moyen
-tu	PRO:PER	tu
te	PRO:PER	te
ma	DET:POS	mon
qu'	KON	que
que	PRO:REL	que
sera	VER:futu	être
mort	VER:pper	mourir
<EOS>	<EOS>	<EOS>
raisonnée	VER:pper	raisonner
résolution	NOM	résolution
tenu	VER:pper	tenir
cette	PRO:DEM	ce
voix	NOM	voix
un	DET:ART	un
avait	VER:impf	avoir
était	VER:impf	être
été	VER:pper	être
discutais	VER:impf	discuter
marche	NOM	marche
.	SENT	.
me	PRO:PER	me
peut-être	ADV	peut-être
souviendras	VER:futu	souvenir
Je	PRO:PER	je
prise	VER:pper	prendre
pas	ADV	pas
ne	ADV	ne
mains	NOM	main
soulevait	VER:impf	soulever
,	PUN	,
contraire	NOM	contraire
D'	PRP	de
crois	VER:pres	croire
<EOS>	<EOS>	<EOS>
cependant	ADV	cependant
donc	ADV	donc
pour	PRP	pour
tumulte	NOM	tumulte
criait	VER:impf	crier
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
moment	NOM	moment
qui	PRO:REL	qui
as	VER:pres	avoir
où	PRO:REL	où
au	PRP:det	au
et	KON	et
arbres	NOM	arbre
dû	VER:pper	devoir
,	PUN	,
que	KON	que
résolution	NOM	résolution
où	PRO:REL	où
tes	DET:POS	ton
mort	NOM	mort
me	PRO:PER	me
tu	PRO:PER	tu
;	PUN	;
venait	VER:impf	venir
le	DET:ART	le
repris	VER:pper	reprendre
et	KON	et
empêcher	VER:infi	empêcher
tu	PRO:PER	tu
il	PRO:PER	il
pesée	VER:pper	peser
ma	DET:POS	mon
elle	PRO:PER	elle
me	PRO:PER	me
.	SENT	.
sous	PRP	sous
transporter	VER:infi	transporter
que	PRO:REL	que
--	PUN	--
ma	DET:POS	mon
Et	KON	et
conscience	NOM	conscience
mains	NOM	main
?	SENT	?
quand	KON	quand
tu	PRO:PER	tu
cette	PRO:DEM	ce
,	PUN	,
une	DET:ART	un
aux	PRP:det	au
,	PUN	,
,	PUN	,
maintenant	ADV	maintenant
levai	VER:simp	lever
et	KON	et
troublé	VER:pper	troubler
au	PRP:det	au
,	PUN	,
les	DET:ART	le
;	PUN	;
avais	VER:impf	avoir
plus	ADV	plus
<SEG>
pouvait	VER:impf	pouvoir
tu	PRO:PER	tu
toi	PRO:PER	toi
on	PRO:PER	on
.	SENT	.
qu'	KON	que
tu	PRO:PER	tu
se	PRO:PER	se
croire	VER:infi	croire
qui	PRO:REL	qui
derrière	PRP	derrière
Clotilde	NAM	clotilde
;	PUN	;
permets	VER:pres	permettre
As	VER:pres	avoir
cela	PRO:DEM	cela
ta	DET:POS	ton
cependant	ADV	cependant
elle	PRO:PER	elle
tu	PRO:PER	tu
ne	ADV	ne
la	DET:ART	le
effet	NOM	effet
,	PUN	,
elle	PRO:PER	elle
,	PUN	,
<EOS>	<EOS>	<EOS>
dont	PRO:REL	dont
,	PUN	,
cette	PRO:DEM	ce
racontant	VER:ppre	raconter
ta	DET:POS	ton
produire	VER:infi	produire
visite	NOM	visite
grâce	NOM	grâce
choses	NOM	chose
et	KON	et
pourras	VER:futu	pouvoir
Treyve	NAM	treyve
appelles	VER:pres	appeler
qu'	PRO:REL	que
de	PRP	de
Tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
-tu	PRO:PER	tu
a	VER:pres	avoir
nouvelle	ADJ	nouveau
fantôme	NOM	fantôme
nouvelle	ADJ	nouveau
,	PUN	,
maintenant	ADV	maintenant
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
te	PRO:PER	te
bien	ADV	bien
En	PRO:PER	en
la	DET:ART	le
laisser	VER:infi	laisser
.	SENT	.
savait	VER:impf	savoir
les	DET:ART	le
innocent	ADJ	innocent
a	VER:pres	avoir
,	PUN	,
on	PRO:PER	on
fermées	ADJ	fermé
sera	VER:futu	être
embrasseras	VER:futu	embrasser
l'	DET:ART	le
ne	ADV	ne
pas	ADV	pas
connais	VER:pres	connaître
à	PRP	à
Dieu	NOM	dieu
un	DET:ART	un
dressera-t-il	VER:cond	dressera-t-il
si	KON	si
pas	ADV	pas
<EOS>	<EOS>	<EOS>
publie	VER:pres	publier
tue	VER:subp	tuer
Quand	KON	quand
Si	KON	si
effet	NOM	effet
lieu	NOM	lieu
parlé	VER:pper	parler
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
t'	PRO:PER	te
cette	PRO:DEM	ce
,	PUN	,
Clotilde	NAM	clotilde
cet	PRO:DEM	ce
,	PUN	,
le	PRO:PER	le
?	SENT	?
,	PUN	,
?	SENT	?
?	SENT	?
aller	VER:infi	aller
<SEG>
noie	VER:pres	noyer
et	KON	et
dit	VER:pper	dire
est	VER:pres	être
t'	PRO:PER	te
,	PUN	,
main	NOM	main
<EOS>	<EOS>	<EOS>
aggrave	VER:pres	aggraver
Sa	DET:POS	son
qui	PRO:REL	qui
du	PRP:det	du
la	DET:ART	le
-tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
seras	VER:futu	être
est	VER:pres	être
diras	VER:futu	dire
le	DET:ART	le
Ne	ADV	ne
qui	PRO:REL	qui
J'	PRO:PER	je
laisser	VER:infi	laisser
l'	PRO:PER	la|le
que	KON	que
,	PUN	,
Cet	PRO:DEM	ce
ce	PRO:DEM	ce
et	KON	et
ton	DET:POS	ton
remords	NOM	remords
de	PRP	de
droit	NOM	droit
seras	VER:futu	être
peux	VER:pres	pouvoir
poids	NOM	poids
l'	DET:ART	le
ce	PRO:DEM	ce
.	SENT	.
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
c'	PRO:DEM	ce
,	PUN	,
ai	VER:pres	avoir
a	VER:pres	avoir
?	SENT	?
Le	PRO:PER	le
<EOS>	<EOS>	<EOS>
.	SENT	.
homme	NOM	homme
-tu	PRO:PER	tu
vraiment	ADV	vraiment
écrasera-t-il	VER:cond	écrasera-t-il
<EOS>	<EOS>	<EOS>
mort	NOM	mort
ton	DET:POS	ton
se	PRO:PER	se
à	PRP	à
homme	NOM	homme
?	SENT	?
Mais	KON	mais
le	DET:ART	le
empêcher	VER:infi	empêcher
de	PRP	de
,	PUN	,
mauvais	NOM	mauvais
tu	PRO:PER	tu
tu	PRO:PER	tu
?	SENT	?
pas	ADV	pas
chaque	PRO:IND	chaque
,	PUN	,
affranchit	VER:pres	affranchir
c'	PRO:DEM	ce
précisément	ADV	précisément
le	DET:ART	le
accomplir	VER:infi	accomplir
voulu	VER:pper	vouloir
libre	ADJ	libre
jour	NOM	jour
-tu	PRO:PER	tu
;	PUN	;
te	PRO:PER	te
qui	PRO:REL	qui
de	PRP	de
.	SENT	.
est	VER:pres	être
t'	PRO:PER	te
tendras	VER:futu	tendre
là	ADV	là
tes	DET:POS	ton
-tu	PRO:PER	tu
pas	ADV	pas
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
lâchetés	NOM	lâcheté
ennemi	NOM	ennemi
Dieu	NOM	dieu
ne	ADV	ne
crime	NOM	crime
<SEG>
pas	ADV	pas
quittant	VER:ppre	quitter
cela	PRO:DEM	cela
horloge	NOM	horloge
.	SENT	.
heures	NOM	heure
Deux	NUM	deux
Vaudeville	NAM	vaudeville
Lorsque	KON	lorsque
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
était	VER:impf	être
demandai	VER:simp	demander
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
trop	ADV	trop
,	PUN	,
Tuileries	NOM	tuilerie
dans	PRP	dans
cinq	NUM	cinq
ses	DET:POS	son
aussitôt	ADV	aussitôt
heures	NOM	heure
M	VER:pper	m
tard	ADV	tard
pourrais	VER:cond	pouvoir
il	PRO:PER	il
corrigé	VER:pper	corriger
répondit	VER:simp	répondre
.	SENT	.
n'	ADV	ne
café	NOM	café
;	PUN	;
Paris	NAM	paris
repris	VER:pper	reprendre
me	PRO:PER	me
serait-il	VER:cond	serait-il
,	PUN	,
<EOS>	<EOS>	<EOS>
répondit	VER:simp	répondre
demandai	VER:simp	demander
.	SENT	.
parti	VER:pper	partir
peux	VER:pres	pouvoir
Courrier	NAM	courrier
me	PRO:PER	me
.	SENT	.
je	PRO:PER	je
du	PRP:det	du
pas	ADV	pas
sonnaient	VER:impf	sonner
Je	PRO:PER	je
et	KON	et
se	PRO:PER	se
à	PRP	à
le	PRO:PER	le
qu'	KON	que
précisée	VER:pper	préciser
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
avoir	VER:infi	avoir
cette	PRO:DEM	ce
le	DET:ART	le
,	PUN	,
on	PRO:PER	on
ne	ADV	ne
pensée	NOM	pensée
plus	ADV	plus
à	PRP	à
hésitai	VER:simp	hésiter
du	PRP:det	du
:	PUN	:
chemin	NOM	chemin
,	PUN	,
je	PRO:PER	je
fut	VER:simp	être
?	SENT	?
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
où	PRO:REL	où
,	PUN	,
On	PRO:PER	on
mon	DET:POS	mon
n'	ADV	ne
de	PRP	de
.	SENT	.
prévu	VER:pper	prévoir
les	DET:ART	le
le	DET:ART	le
après	PRP	après
épreuves	NOM	épreuve
esprit	NOM	esprit
au	PRP:det	au
avais	VER:impf	avoir
Sebert	NAM	sebert
bon	ADJ	bon
dire	VER:infi	dire
trouver	VER:infi	trouver
.	SENT	.
<SEG>
garçon	NOM	garçon
le	DET:ART	le
est	VER:pres	être
--	PUN	--
empêcher	VER:infi	empêcher
la	DET:ART	le
il	PRO:PER	il
voir	VER:infi	voir
d'	PRP	de
c'	PRO:DEM	ce
si	KON	si
heure	NOM	heure
nouvelle	ADJ	nouveau
le	DET:ART	le
de	PRP	de
demie	NOM	demi|demie
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
devais	VER:impf	devoir
de	PRP	de
un	DET:ART	un
Et	KON	et
?	SENT	?
donc	ADV	donc
Je	PRO:PER	je
pouvez	VER:pres	pouvoir
--	PUN	--
déconcerté	VER:pper	déconcerter
le	DET:ART	le
bureau	NOM	bureau
de	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
le	DET:ART	le
donc	ADV	donc
Si	KON	si
entrai	VER:simp	entrer
ne	ADV	ne
,	PUN	,
le	PRO:PER	le
affaire	NOM	affaire
cinq	NUM	cinq
à	PRP	à
<EOS>	<EOS>	<EOS>
rédaction	NOM	rédaction
me	PRO:PER	me
voir	VER:infi	voir
heures	NOM	heure
.	SENT	.
la	DET:ART	le
moment	NOM	moment
journal	NOM	journal
,	PUN	,
Si	KON	si
heures	NOM	heure
quelle	PRO:REL	quel
et	KON	et
.	SENT	.
voir	VER:infi	voir
rédaction	NOM	rédaction
je	PRO:PER	je
demie	NOM	demi|demie
bureau	NOM	bureau
impossible	ADJ	impossible
À	PRP	à
.	SENT	.
<EOS>	<EOS>	<EOS>
paraissait	VER:impf	paraître
restai	VER:simp	rester
trois	NUM	trois
Assurément	ADV	assurément
m'	PRO:PER	me
à	PRP	à
au	PRP:det	au
pour	PRP	pour
--	PUN	--
le	DET:ART	le
.	SENT	.
pouvais	VER:impf	pouvoir
était	VER:impf	être
qu'	KON	que
<EOS>	<EOS>	<EOS>
de	PRP	de
<EOS>	<EOS>	<EOS>
paraître	VER:infi	paraître
secrétaire	NOM	secrétaire
journal	NOM	journal
trois	NUM	trois
je	PRO:PER	je
et	KON	et
rédacteur	NOM	rédacteur
dit	VER:pres	dire
et	KON	et
<EOS>	<EOS>	<EOS>
à	PRP	à
,	PUN	,
.	SENT	.
heures	NOM	heure
paraît	VER:pres	paraître
<SEG>
M	NOM	m
,	PUN	,
Solignac	NAM	solignac
l'	DET:ART	le
secrétaire	NOM	secrétaire
regarder	VER:infi	regarder
monsieur	NOM	monsieur
.	SENT	.
pince-nez	NOM	pince-nez
et	KON	et
Solignac	NAM	solignac
je	PRO:PER	je
le	DET:ART	le
lui	PRO:PER	lui
ne	ADV	ne
dire	VER:infi	dire
.	SENT	.
à	PRP	à
ne	ADV	ne
peux	VER:pres	pouvoir
me	PRO:PER	me
ne	ADV	ne
dit-il	NOM	dit-il
de	PRP	de
accident	NOM	accident
Alors	ADV	alors
que	KON	que
publiât	VER:subi	publier
lit	VER:pres	lire
.	SENT	.
<EOS>	<EOS>	<EOS>
nouvelle	ADJ	nouveau
désolé	VER:pper	désoler
expliquai	VER:simp	expliquer
complaisance	NOM	complaisance
en	PRP	en
<EOS>	<EOS>	<EOS>
visite	NOM	visite
il	PRO:PER	il
arrivé	VER:pper	arriver
fait	NOM	fait
est	VER:pres	être
pas	ADV	pas
point	ADV	point
qu'	KON	que
s'	KON	si
de	PRP	de
peut	VER:pres	pouvoir
pas	ADV	pas
publication	NOM	publication
sa	DET:POS	son
M	VER:pper	m
pour	PRP	pour
n'	ADV	ne
qui	PRO:REL	qui
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
tuer	VER:infi	tuer
vous	PRO:PER	vous
Je	PRO:PER	je
ma	DET:POS	mon
de	PRP	de
-ce	PRO:DEM	ce
--	PUN	--
il	PRO:PER	il
?	SENT	?
suis	VER:pres	suivre|être
--	PUN	--
à	PRP	à
je	PRO:PER	je
est	VER:pres	être
vrai	ADJ	vrai
mettant	VER:ppre	mettre
.	SENT	.
--	PUN	--
,	PUN	,
but	NOM	but
<EOS>	<EOS>	<EOS>
adressais	VER:impf	adresser
Cette	PRO:DEM	ce
la	DET:ART	le
vrai	ADJ	vrai
.	SENT	.
--	PUN	--
pas	NOM	pas
du	PRP:det	du
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
était	VER:impf	être
de	PRP	de
publier	VER:infi	publier
m'	PRO:PER	me
pour	KON	pour
<EOS>	<EOS>	<EOS>
son	DET:POS	son
du	PRP:det	du
Très	ADV	très
le	PRO:PER	le
.	SENT	.
<SEG>
tous	PRO:IND	tout
journal	NOM	journal
Solignac	NAM	solignac
pas	ADV	pas
--	PUN	--
si	KON	si
par	PRP	par
d'	PRP	de
fût	VER:subi	être
un	DET:ART	un
il	PRO:PER	il
rédigé	VER:pper	rédiger
.	SENT	.
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
lui	PRO:PER	lui
votre	DET:POS	votre
une	DET:ART	un
seul	ADJ	seul
votre	DET:POS	votre
.	SENT	.
est	VER:pres	être
que	KON	que
dans	PRP	dans
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
faudrait	VER:cond	falloir
<EOS>	<EOS>	<EOS>
article	NOM	article
M	NOM	m
Nous	PRO:PER	nous
de	PRP	de
.	SENT	.
le	DET:ART	le
-même	ADJ	même
Cela	PRO:DEM	cela
amis	NOM	ami
parle	VER:pres	parler
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
sait	VER:pres	savoir
--	PUN	--
l'	DET:ART	le
il	PRO:PER	il
jours	NOM	jour
a	VER:pres	avoir
bien	ADV	bien
s'	PRO:PER	se
inquiète	VER:pres	inquiéter
de	PRP	de
M	VER:pper	m
forme	NOM	forme
et	KON	et
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
ne	ADV	ne
à	PRP	à
lui	PRO:PER	lui
nous	PRO:PER	nous
n'	ADV	ne
éprouvé	VER:pper	éprouver
serait	VER:cond	être
l'	PRO:PER	la|le
.	SENT	.
Solignac	NOM	solignac
.	SENT	.
Mais	KON	mais
ou	KON	ou
si	KON	si
de	PRP	de
quand	KON	quand
malade	ADJ	malade
Il	PRO:PER	il
article	NOM	article
est	VER:pres	être
.	SENT	.
contentons	VER:pres	contenter
cela	PRO:DEM	cela
.	SENT	.
averti	VER:pper	avertir
qu'	KON	que
arriver	VER:infi	arriver
inquiétante	ADJ	inquiétant
le	DET:ART	le
les	DET:ART	le
accident	NOM	accident
quelqu'un	PRO:IND	quelqu'un
,	PUN	,
sent	VER:pres	sentir
on	PRO:PER	on
était	VER:impf	être
savoir	NOM	savoir
.	SENT	.
qu'	KON	que
--	PUN	--
fait	NOM	fait
annoncer	VER:infi	annoncer
<EOS>	<EOS>	<EOS>
peut-être	ADV	peut-être
pourrait	VER:cond	pouvoir
<SEG>
danger	NOM	danger
il	PRO:PER	il
il	PRO:PER	il
de	PRP	de
est	VER:pres	être
.	SENT	.
,	PUN	,
.	SENT	.
<EOS>	<EOS>	<EOS>
parce	KON	parce
,	PUN	,
vous	PRO:PER	vous
,	PUN	,
est-à-dire	ADV	est-à-dire
de	PRP	de
est	VER:pres	être
M	NOM	m
Solignac	NAM	solignac
tout	ADV	tout
,	PUN	,
l'	DET:ART	le
pas	ADV	pas
ou	KON	ou
l'	DET:ART	le
je	PRO:PER	je
M	VER:subi	m
de	PRP	de
pas	ADV	pas
occupe	VER:pres	occuper
--	PUN	--
non	ADV	non
ne	ADV	ne
premier	NUM	premier
va	VER:pres	aller
Bourse	NAM	bourse
.	SENT	.
--	PUN	--
n'	ADV	ne
ainsi	ADV	ainsi
,	PUN	,
ce	PRO:DEM	ce
vous	PRO:PER	vous
l'	DET:ART	le
la	DET:ART	le
Rente	NAM	rente
exagérer	VER:infi	exagérer
pas	ADV	pas
dirais	VER:cond	dire
que	KON	que
Bourse	NOM	bourse
de	PRP	de
cette	PRO:DEM	ce
que	KON	que
.	SENT	.
<EOS>	<EOS>	<EOS>
État	NAM	état
vous	PRO:PER	vous
importance	NOM	importance
savez	VER:pres	savoir
n'	ADV	ne
est	VER:pres	être
quelle	PRO:REL	quel
supprimer	VER:infi	supprimer
personne	ADV	personne
ami	NOM	ami
<EOS>	<EOS>	<EOS>
Mais	KON	mais
en	PRO:PER	en
que	PRO:REL	que
puisque	KON	puisque
nouvelle	ADJ	nouveau
,	PUN	,
Solignac	NAM	solignac
vais	VER:pres	aller
venu	NOM	venu
s'	PRO:PER	se
;	PUN	;
faut	VER:pres	falloir
suite	NOM	suite
position	NOM	position
de	PRP	de
que	KON	que
malade	ADJ	malade
.	SENT	.
.	SENT	.
La	DET:ART	le
je	PRO:PER	je
cette	PRO:DEM	ce
baisser	VER:infi	baisser
Mieux	ADV	mieux
la	DET:ART	le
le	DET:ART	le
Il	PRO:PER	il
en	PRP	en
position	NOM	position
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
est	VER:pres	être
êtes	VER:pres	être
que	KON	que
<SEG>
est	VER:pres	être
,	PUN	,
peut	VER:pres	pouvoir
âme	NOM	âme
sera	VER:futu	être
parler	VER:infi	parler
tant	ADV	tant
impossible	ADJ	impossible
ces	PRO:DEM	ce
.	SENT	.
voyez	VER:pres	voir
là	ADV	là
plus	ADV	plus
,	PUN	,
une	DET:ART	un
pas	ADV	pas
est	VER:pres	être
?	SENT	?
.	SENT	.
nouvelle	ADJ	nouveau
de	PRP	de
le	DET:ART	le
.	SENT	.
de	PRP	de
<EOS>	<EOS>	<EOS>
qu'	KON	que
.	SENT	.
donc	ADV	donc
fondateur	NOM	fondateur
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
M	NOM	m
il	PRO:PER	il
La	DET:ART	le
.	SENT	.
On	PRO:PER	on
Solignac	NAM	solignac
entreprises	NOM	entreprise
M	VER:subi	m
.	SENT	.
M	NOM	m
.	SENT	.
sachant	VER:ppre	savoir
,	PUN	,
devenir	VER:infi	devenir
entreprises	NOM	entreprise
donne	VER:pres	donner
gens	NOM	gens
en	PRP	en
que	KON	que
les	PRO:PER	la|le
à	PRP	à
Vous	PRO:PER	vous
mais	KON	mais
ses	DET:POS	son
de	PRP	de
là	ADV	là
C'	PRO:DEM	ce
maladie	NOM	maladie
de	PRP	de
de	PRP	de
affaires	NOM	affaire
importance	NOM	importance
<EOS>	<EOS>	<EOS>
mort	NOM	mort
n'	ADV	ne
<EOS>	<EOS>	<EOS>
bien	ADV	bien
les	DET:ART	le
,	PUN	,
peuvent	VER:pres	pouvoir
cette	PRO:DEM	ce
nous	PRO:PER	nous
Excellentes	ADJ	excellent
l'	DET:ART	le
ce	PRO:DEM	ce
ruiner	VER:infi	ruiner
il	PRO:PER	il
mauvaises	ADJ	mauvais
ne	ADV	ne
dont	PRO:REL	dont
est	VER:pres	être
<EOS>	<EOS>	<EOS>
où	PRO:REL	où
des	PRP:det	du
il	PRO:PER	il
le	DET:ART	le
il	PRO:PER	il
la	DET:ART	le
car	KON	car
est	VER:pres	être
jour	NOM	jour
de	PRP	de
véritable	ADJ	véritable
de	PRP	de
Solignac	NAM	solignac
Solignac	NAM	solignac
dirige	VER:pres	diriger
,	PUN	,
ne	ADV	ne
<SEG>
il	PRO:PER	il
de	PRP	de
ne	ADV	ne
M	NOM	m
est	VER:pres	être
au	PRP:det	au
--	PUN	--
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
laissa	VER:simp	laisser
me	PRO:PER	me
intéresse	VER:pres	intéresser
le	PRO:PER	le
un	DET:ART	un
Solignac	NAM	solignac
supprimer	VER:infi	supprimer
,	PUN	,
peut	VER:pres	pouvoir
et	KON	et
mise	NOM	mise
<EOS>	<EOS>	<EOS>
La	DET:ART	le
conclusion	NOM	conclusion
journal	NOM	journal
d'	PRP	de
dit-il	NOM	dit-il
lui	PRO:PER	lui
maladie	NOM	maladie
manière	NOM	manière
<EOS>	<EOS>	<EOS>
,	PUN	,
un	DET:ART	un
expliquerez	VER:futu	expliquer
c'	PRO:DEM	ce
.	SENT	.
consent	VER:pres	consentir
annonce	VER:pres	annoncer
il	PRO:PER	il
devoir	NOM	devoir
je	PRO:PER	je
vous	PRO:PER	vous
J'	PRO:PER	je
il	PRO:PER	il
rentrer	VER:infi	rentrer
rédacteur	NOM	rédacteur
le	DET:ART	le
et	KON	et
public	NOM	public
qu'	KON	que
;	PUN	;
à	PRP	à
se	PRO:PER	se
la	DET:ART	le
la	PRO:PER	la
pour	PRP	pour
ce	PRO:DEM	ce
tout	ADV	tout
pour	PRP	pour
demande	NOM	demande
on	PRO:PER	on
est	VER:pres	être
soi	PRO:PER	soi
lui	PRO:PER	lui
toucher	VER:infi	toucher
pense	VER:pres	penser
intéresser	VER:infi	intéresser
public	NOM	public
,	PUN	,
;	PUN	;
.	SENT	.
apprendre	VER:infi	apprendre
pages	NOM	page
Le	DET:ART	le
votre	DET:POS	votre
de	PRP	de
s'	PRO:PER	se
je	PRO:PER	je
en	PRP	en
.	SENT	.
de	PRP	de
insistai	VER:simp	insister
.	SENT	.
,	PUN	,
qui	PRO:REL	qui
avant	PRP	avant
chef	NOM	chef
en	PRP	en
fait	VER:pres	faire
le	DET:ART	le
pour	PRP	pour
point	ADV	point
moment	NOM	moment
en	PRP	en
absent	ADJ	absent
va	VER:pres	aller
;	PUN	;
,	PUN	,
pas	ADV	pas
fait	VER:pres	faire
l'	PRO:PER	la|le
<SEG>
pas	ADV	pas
attendis	VER:simp	attendre
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
<EOS>	<EOS>	<EOS>
?	SENT	?
chef	NOM	chef
y	PRO:PER	y
;	PUN	;
ou	KON	ou
?	SENT	?
rentrerait-il	NOM	rentrerait-il
monsieur	NOM	monsieur
minutes	NOM	minute
<EOS>	<EOS>	<EOS>
,	PUN	,
-je	PRO:PER	je
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
bien	ADV	bien
quarts	NOM	quart
d'	PRP	de
.	SENT	.
pas	ADV	pas
heures	NOM	heure
est	VER:pres	être
la	DET:ART	le
tard	ADV	tard
aujourd'hui	ADV	aujourd'hui
les	DET:ART	le
venu	VER:pper	venir
Trois	NUM	trois
trop	ADV	trop
nouvelle	ADJ	nouveau
en	PRP	en
chef	NOM	chef
-je	PRO:PER	je
trouvé	VER:pper	trouver
pas	ADV	pas
ne	ADV	ne
Rentrerait-il	NOM	rentrerait-il
--	PUN	--
respirai	VER:simp	respirer
en	PRP	en
venu	VER:pper	venir
à	PRP	à
n'	ADV	ne
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
.	SENT	.
--	PUN	--
Non	ADV	non
.	SENT	.
demandai	VER:simp	demander
<EOS>	<EOS>	<EOS>
ici	ADV	ici
,	PUN	,
arrivait	VER:impf	arriver
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
heures	NOM	heure
Je	PRO:PER	je
.	SENT	.
il	PRO:PER	il
sera	VER:futu	être
Si	KON	si
heure	NOM	heure
.	SENT	.
rédacteur	NOM	rédacteur
publierai	VER:futu	publier
la	PRO:PER	la
j'	PRO:PER	je
Et	KON	et
J'	PRO:PER	je
ce	PRO:DEM	ce
.	SENT	.
n'	ADV	ne
Le	DET:ART	le
--	PUN	--
temps	NOM	temps
,	PUN	,
<EOS>	<EOS>	<EOS>
rentre	VER:pres	rentrer
rédacteur	NOM	rédacteur
écoulèrent	VER:simp	écouler
deux	NUM	deux
<EOS>	<EOS>	<EOS>
?	SENT	?
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
étais	VER:impf	être
il	PRO:PER	il
a	VER:pres	avoir
Les	DET:ART	le
.	SENT	.
aurais	VER:cond	avoir
--	PUN	--
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
possible	ADJ	possible
dit	VER:pres	dire
.	SENT	.
le	DET:ART	le
trouve	VER:pres	trouver
page	NOM	page
pas	ADV	pas
le	DET:ART	le
la	DET:ART	le
<EOS>	<EOS>	<EOS>
le	DET:ART	le
à	PRP	à
coiffé	VER:pper	coiffer
troisième	NUM	troisième
C'	PRO:DEM	ce
le	PRO:PER	le
chapeau	NOM	chapeau
