mystérieuse	ADJ	mystérieux
,	PUN	,
les	PRO:PER	la|le
,	PUN	,
cousus	VER:pper	coudre
;	PUN	;
voyageurs	NOM	voyageur
l'	PRO:PER	la|le
de	PRP	de
occupa	VER:simp	occuper
sans	PRP	sans
pas	ADV	pas
par	PRP	par
savoir	VER:infi	savoir
douloureuse	ADJ	douloureux
dévorait	VER:impf	dévorer
<SEG>
dans	PRP	dans
,	PUN	,
à	PRP	à
<EOS>	<EOS>	<EOS>
terre	NOM	terre
une	DET:ART	un
,	PUN	,
chilien	ADJ	chilien
caravane	NOM	caravane
que	KON	que
en	PRP	en
les	DET:ART	le
heures	NOM	heure
y	PRO:PER	y
dans	PRP	dans
reste	NOM	reste
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
conduisaient	VER:impf	conduire
restés	VER:pper	rester
les	DET:ART	le
trouvait	VER:impf	trouver
ne	ADV	ne
Indiens	NOM	indien
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
place	NOM	place
sur	PRP	sur
présent	ADJ	présent
pour	PRP	pour
invita	VER:simp	inviter
trois	NUM	trois
les	DET:ART	le
par	PRP	par
.	SENT	.
cela	PRO:DEM	cela
eau	NOM	eau
la	DET:ART	le
bout	NOM	bout
canot	NOM	canot
,	PUN	,
les	DET:ART	le
chef	NOM	chef
,	PUN	,
Français	NAM	français
.	SENT	.
le	PRO:PER	le
quelques	PRO:IND	quelque
le	DET:ART	le
.	SENT	.
mis	VER:pper	mettre
fut	VER:simp	être
à	PRP	à
souvent	ADV	souvent
d'	PRP	de
,	PUN	,
,	PUN	,
l'	DET:ART	le
fut	VER:simp	être
heure	NOM	heure
Du	PRP:det	du
y	PRO:PER	y
,	PUN	,
chevaux	NOM	cheval
tandis	KON	tandis
ainsi	KON	ainsi
le	DET:ART	le
arrive	VER:pres	arriver
,	PUN	,
pas	ADV	pas
,	PUN	,
.	SENT	.
le	DET:ART	le
replié	VER:pper	replier
entrèrent	VER:simp	entrer
diriger	VER:infi	diriger
continua	VER:simp	continuer
territoire	NOM	territoire
les	DET:ART	le
prendre	VER:infi	prendre
<EOS>	<EOS>	<EOS>
à	PRP	à
voyageurs	NOM	voyageur
ruisseau	NOM	ruisseau
longue	ADJ	longue
.	SENT	.
La	DET:ART	le
bride	NOM	bride
le	DET:ART	le
route	NOM	route
débarquèrent	VER:simp	débarquer
<EOS>	<EOS>	<EOS>
ensuite	ADV	ensuite
la	DET:ART	le
que	KON	que
Au	PRP:det	au
et	KON	et
Espagnols	NOM	espagnol
traversée	NOM	traversée
Depuis	PRP	depuis
<SEG>
ciel	NOM	ciel
<EOS>	<EOS>	<EOS>
d'	PRP	de
des	PRP:det	du
lointain	ADJ	lointain
Le	DET:ART	le
d'	PRP	de
On	PRO:PER	on
,	PUN	,
était	VER:impf	être
à	PRP	à
en	PRP	en
chauds	ADJ	chaud
gouttes	NOM	goutte
échos	NOM	écho
complètement	ADV	complètement
,	PUN	,
comme	KON	comme
Le	DET:ART	le
sourds	ADJ	sourd
La	DET:ART	le
avait	VER:impf	avoir
quebradas	NOM	quebradas
tonnerre	NOM	tonnerre
océan	NOM	océan
commençaient	VER:impf	commencer
rayons	NOM	rayon
un	DET:ART	un
montagnes	NOM	montagne
une	DET:ART	un
entendait	VER:impf	entendre
chargées	VER:pper	charger
<EOS>	<EOS>	<EOS>
terre	NOM	terre
nuées	NOM	nuée
âcre	ADJ	âcre
larges	ADJ	large
L'	DET:ART	le
une	DET:ART	un
un	DET:ART	un
changé	VER:pper	changer
Des	PRP:det	du
<EOS>	<EOS>	<EOS>
.	SENT	.
.	SENT	.
nager	VER:infi	nager
pluie	NOM	pluie
peu	ADV	peu
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
piastres	NOM	piastre
ses	DET:POS	son
dans	PRP	dans
par	PRP	par
.	SENT	.
tomber	VER:infi	tomber
couleur	NOM	couleur
rougeâtre	ADJ	rougeâtre
<EOS>	<EOS>	<EOS>
les	DET:ART	le
senteur	NOM	senteur
peu	ADV	peu
pesante	ADJ	pesant
.	SENT	.
,	PUN	,
vapeurs	NOM	vapeur
des	PRP:det	du
atmosphère	NOM	atmosphère
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
,	PUN	,
temps	NOM	temps
roulements	NOM	roulement
semblait	VER:impf	sembler
pris	VER:pper	prendre
répétés	VER:pper	répéter
cuivrée	ADJ	cuivré
exhalait	VER:impf	exhaler
,	PUN	,
abaissait	VER:impf	abaisser
le	DET:ART	le
de	PRP	de
une	DET:ART	un
pénétrante	ADJ	pénétrant
d'	PRP	de
qui	PRO:REL	qui
blafardes	ADJ	blafard
graduellement	ADV	graduellement
interceptaient	VER:impf	intercepter
à	PRP	à
,	PUN	,
de	PRP	de
avait	VER:impf	avoir
.	SENT	.
et	KON	et
électricité	NOM	électricité
.	SENT	.
teinte	NOM	teinte
soleil	NOM	soleil
les	DET:ART	le
<SEG>
ces	PRO:DEM	ce
d'	PRP	de
de	PRP	de
omnipotence	NOM	omnipotence
par	PRP	par
Les	DET:ART	le
Dieu	NOM	dieu
,	PUN	,
air	NOM	air
faiblesse	NOM	faiblesse
naseaux	NOM	naseau
saccadés	ADJ	saccadé
fortement	ADV	fortement
humains	ADJ	humain
ses	DET:POS	son
instant	NOM	instant
soulevant	VER:ppre	soulever
convulsions	NOM	convulsion
.	SENT	.
un	NOM	un
gémissements	NOM	gémissement
par	PRP	par
la	DET:ART	le
et	KON	et
infinie	ADJ	infini
poussière	NOM	poussière
chevaux	NOM	cheval
Enfin	ADV	enfin
et	KON	et
régions	NOM	région
Le	DET:ART	le
,	PUN	,
seulement	ADV	seulement
tout	PRO:IND	tout
chaque	PRO:IND	chaque
donnant	VER:ppre	donner
nommés	VER:pper	nommer
plaintifs	ADJ	plaintif
nature	NOM	nature
qu'	PRO:REL	que
oiseaux	NOM	oiseau
tourbillons	NOM	tourbillon
l'	DET:ART	le
grandes	ADJ	grand
,	PUN	,
soufflait	VER:impf	souffler
aspiraient	VER:impf	aspirer
prouvent	VER:pres	prouver
<EOS>	<EOS>	<EOS>
signes	NOM	signe
,	PUN	,
par	PRP	par
ces	PRO:DEM	ce
tournoyaient	VER:impf	tournoyer
frayeur	NOM	frayeur
et	KON	et
intervalles	NOM	intervalle
cris	NOM	cri
l'	DET:ART	le
en	PRP	en
de	PRP	de
de	PRP	de
poussant	VER:ppre	pousser
qui	PRO:REL	qui
de	PRP	de
de	PRP	de
des	PRP:det	du
<EOS>	<EOS>	<EOS>
dans	PRP	dans
ces	PRO:DEM	ce
la	DET:ART	le
presque	ADV	presque
présageait	VER:impf	présager
inquiétude	NOM	inquiétude
<EOS>	<EOS>	<EOS>
sujettes	ADJ	sujet
subir	VER:infi	subir
jetant	VER:ppre	jeter
vent	NOM	vent
à	PRP	à
des	PRP:det	du
et	KON	et
ouragans	NOM	ouragan
espace	NOM	espace
on	PRO:PER	on
des	PRP:det	du
rafales	NOM	rafale
lourdement	ADV	lourdement
ces	PRO:DEM	ce
de	PRP	de
.	SENT	.
créatures	NOM	créature
dans	PRP	dans
l'	DET:ART	le
leurs	DET:POS	leur
.	SENT	.
entend	VER:pres	entendre
les	DET:ART	le
à	PRP	à
hautes	ADJ	haut
<SEG>
l'	PRO:PER	la|le
et	KON	et
,	PUN	,
en	PRP	en
,	PUN	,
du	PRP:det	du
tellement	ADV	tellement
que	KON	que
à	PRP	à
parfois	ADV	parfois
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
plus	ADV	plus
quelques	PRO:IND	quelque
des	PRP:det	du
fût	VER:subi	être
avec	PRP	avec
la	DET:ART	le
brouillard	NOM	brouillard
.	SENT	.
parvenaient	VER:impf	parvenir
en	PRO:PER	en
et	KON	et
devenu	VER:pper	devenir
communs	ADJ	commun
avant	NOM	avant
,	PUN	,
faire	VER:infi	faire
?	SENT	?
le	DET:ART	le
épaisse	ADJ	épais
la	DET:ART	le
temps	NOM	temps
Lanec	NAM	lanec
le	DET:ART	le
était	VER:impf	être
la	DET:ART	le
Cordillères	NOM	cordillère
ce	PRO:DEM	ce
pas	NOM	pas
heures	NOM	heure
si	ADV	si
peine	NOM	peine
voyageurs	NOM	voyageur
les	DET:ART	le
grand-peine	ADV	grand-peine
usant	VER:ppre	user
comte	NOM	comte
minutieuses	ADJ	minutieux
en	PRP	en
demanda	VER:simp	demander
-vous	PRO:PER	vous
inquiétude	NOM	inquiétude
enveloppait	VER:impf	envelopper
Ce	PRO:DEM	ce
en	PRP	en
à	PRP	à
--	PUN	--
chef	NOM	chef
,	PUN	,
.	SENT	.
temporales	ADJ	temporal
à	PRP	à
changent	VER:pres	changer
--	PUN	--
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
nuit	NOM	nuit
de	PRP	de
tâtonnant	VER:ppre	tâtonner
surface	NOM	surface
pensez	VER:pres	penser
n'	ADV	ne
à	PRP	à
Que	PRO:REL	que
on	PRO:PER	on
.	SENT	.
qu'	KON	que
Trangoil	NAM	trangoil
moitié	NOM	moitié
une	DET:ART	un
,	PUN	,
journée	NOM	journée
<EOS>	<EOS>	<EOS>
quelques	PRO:IND	quelque
ils	PRO:PER	il
Bien	ADV	bien
intense	ADJ	intense
était	VER:impf	être
à	PRP	à
qu'	ADV	qu'
.	SENT	.
sol	NOM	sol
qui	PRO:REL	qui
de	PRP	de
-là	ADV	là
dans	PRP	dans
<EOS>	<EOS>	<EOS>
précautions	NOM	précaution
les	DET:ART	le
<SEG>
--	PUN	--
Hum	INT	hum
,	PUN	,
je	PRO:PER	je
nous	PRO:PER	nous
:	PUN	:
péril	NOM	péril
l'	DET:ART	le
répondit	VER:simp	répondre
frère	NOM	frère
en	PRP	en
répondit	VER:simp	répondre
!	SENT	!
en	PRP	en
qui	PRO:REL	qui
dites	VER:pres	dire
grand	ADJ	grand
--	PUN	--
,	PUN	,
fit	VER:simp	faire
encore	ADV	encore
,	PUN	,
à	PRP	à
que	KON	que
-ci	ADV	-ci
tête	NOM	tête
perdus	VER:pper	perdre
entendu	VER:pper	entendre
-vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
!	SENT	!
<EOS>	<EOS>	<EOS>
sorcier	NOM	sorcier
Nous	PRO:PER	nous
là	ADV	là
que	KON	que
Plus	ADV	plus
le	DET:ART	le
--	PUN	--
danger	NOM	danger
que	KON	que
Pensez	VER:pres	penser
mauvais	ADJ	mauvais
--	PUN	--
dis	VER:pres	dire
<EOS>	<EOS>	<EOS>
donc	ADV	donc
mon	DET:POS	mon
ce	PRO:DEM	ce
chef	NOM	chef
Jaua-Karam	NOM	jaua-karam
rassurant	ADJ	rassurant
grand	ADJ	grand
que	KON	que
pourvu	ADJ	pourvu
.	SENT	.
,	PUN	,
le	DET:ART	le
passer	VER:infi	passer
l'	DET:ART	le
Mauvais	ADJ	mauvais
<EOS>	<EOS>	<EOS>
Valentin	NAM	valentin
la	DET:ART	le
avant	PRP	avant
<EOS>	<EOS>	<EOS>
hochant	VER:ppre	hocher
pas	ADV	pas
du	PRP:det	du
que	PRO:REL	que
Saut	NOM	saut
.	SENT	.
--	PUN	--
le	DET:ART	le
<EOS>	<EOS>	<EOS>
--	PUN	--
orage	NOM	orage
laconiquement	ADV	laconiquement
Indien	NOM	indien
puissions	VER:subp	pouvoir
soit	VER:subp	être
?	SENT	?
sommes	VER:pres	sommer|être
croyez	VER:pres	croire
,	PUN	,
?	SENT	?
vous	PRO:PER	vous
si	ADV	si
ne	ADV	ne
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
Sommes-nous	NOM	sommes-nous
très	ADV	très
éclate	VER:pres	éclater
n'	ADV	ne
celui	PRO:DEM	celui
.	SENT	.
est	VER:pres	être
donc	ADV	donc
<SEG>
était	VER:impf	être
!	SENT	!
contournent	VER:pres	contourner
en	PRP	en
soit	VER:subp	être
l'	DET:ART	le
la	DET:ART	le
;	PUN	;
d'	PRP	de
En	PRP	en
<EOS>	<EOS>	<EOS>
quatre	NUM	quatre
à	PRP	à
désespérée	VER:pper	désespérer
par	PRP	par
Andes	NAM	andes
nous	PRO:PER	nous
mur	NOM	mur
--	PUN	--
Valentin	NAM	valentin
position	NOM	position
autour	ADV	autour
suivaient	VER:impf	suivre
C'	PRO:DEM	ce
paraissait	VER:impf	paraître
peine	NOM	peine
il	PRO:PER	il
jeunes	ADJ	jeune
dans	PRP	dans
tête	NOM	tête
avait	VER:impf	avoir
abattement	NOM	abattement
chemins	NOM	chemin
?	SENT	?
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
sommes	VER:pres	sommer|être
de	PRP	de
ce	PRO:DEM	ce
côté	NOM	côté
vif	ADJ	vif
grande	ADJ	grand
chemin	NOM	chemin
en	PRP	en
et	KON	et
Ils	PRO:PER	il
lieu	NOM	lieu
dans	PRP	dans
le	DET:ART	le
.	SENT	.
des	PRP:det	du
d'	PRP	de
.	SENT	.
résister	VER:infi	résister
à	PRP	à
-vous	PRO:PER	vous
qui	PRO:REL	qui
voyageurs	NOM	voyageur
qu'	PRO:REL	que
,	PUN	,
baissant	VER:ppre	baisser
sauve	VER:pres	sauver
sa	DET:POS	son
est	VER:pres	être
<EOS>	<EOS>	<EOS>
tracés	VER:pper	tracer
gens	NOM	gens
,	PUN	,
ouragan	NOM	ouragan
d'	PRP	de
granit	NOM	granit
Dieu	NOM	dieu
,	PUN	,
Les	DET:ART	le
bordé	VER:pper	border
,	PUN	,
effet	NOM	effet
un	NUM	un
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
dans	PRP	dans
qui	PRO:REL	qui
un	DET:ART	un
regardèrent	VER:simp	regarder
de	PRP	de
avec	PRP	avec
pieds	NOM	pied
que	KON	que
murmura	VER:simp	murmurer
où	PRO:REL	où
ces	PRO:DEM	ce
un	DET:ART	un
vrai	ADJ	vrai
plus	ADV	plus
largeur	NOM	largeur
la	DET:ART	le
eux	PRO:PER	eux
roc	NOM	roc
possible	ADJ	possible
les	DET:ART	le
<SEG>
ou	KON	ou
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
des	PRP:det	du
s'	PRO:PER	se
.	SENT	.
conscience	NOM	conscience
Chacun	PRO:IND	chacun
,	PUN	,
.	SENT	.
les	DET:ART	le
la	DET:ART	le
hauteur	NOM	hauteur
murmures	NOM	murmure
,	PUN	,
c'	PRO:DEM	ce
on	PRO:PER	on
est-à-dire	ADV	est-à-dire
indienne	ADJ	indien
des	PRP:det	du
et	KON	et
file	NOM	file
Cependant	ADV	cependant
n'	ADV	ne
desquels	PRO:REL	duquel
précipices	NOM	précipice
d'	PRP	de
bas	NOM	bas
,	PUN	,
plus	ADV	plus
barrancas	NOM	barrancas
avant	NOM	avant
danger	NOM	danger
eaux	NOM	eau
uns	NOM	un
incalculable	ADJ	incalculable
sourds	ADJ	sourd
mille	NUM	mille
*	NOM	*
en	PRP	en
avait	VER:impf	avoir
,	PUN	,
salut	NOM	salut
,	PUN	,
et	KON	et
mais	KON	mais
par	PRP	par
osait	VER:impf	oser
mètres	NOM	mètre
des	PRP:det	du
,	PUN	,
,	PUN	,
le	PRO:PER	le
suite	NOM	suite
profondeur	NOM	profondeur
de	PRP	de
folie	NOM	folie
avançant	VER:ppre	avancer
de	PRP	de
semblait	VER:impf	sembler
être	VER:infi	être
les	DET:ART	le
de	PRP	de
avec	PRP	avec
lieu	NOM	lieu
tel	PRO:DEM	tel
invisibles	ADJ	invisible
tout	ADV	tout
marchaient	VER:impf	marcher
menaçait	VER:impf	menacer
intérieurement	ADV	intérieurement
voyageurs	NOM	voyageur
prochain	ADJ	prochain
<EOS>	<EOS>	<EOS>
du	PRP:det	du
l'	DET:ART	le
au	PRP:det	au
et	KON	et
<EOS>	<EOS>	<EOS>
.	SENT	.
à	PRP	à
de	PRP	de
une	DET:ART	un
une	DET:ART	un
mystérieux	ADJ	mystérieux
autres	ADJ	autre
silencieux	ADJ	silencieux
mornes	ADJ	morne
autre	ADJ	autre
Dans	PRP	dans
en	PRP	en
gronder	VER:infi	gronder
*	ADJ	*
toujours	ADV	toujours
des	PRP:det	du
espoir	NOM	espoir
entendait	VER:impf	entendre
,	PUN	,
un	DET:ART	un
une	DET:ART	un
<SEG>
--	PUN	--
--	PUN	--
...	PUN	...
un	DET:ART	un
qui	PRO:REL	qui
le	DET:ART	le
part	NOM	part
une	DET:ART	un
blafard	ADJ	blafard
pareil	ADJ	pareil
à	PRP	à
silence	NOM	silence
éclair	NOM	éclair
déchira	VER:simp	déchirer
--	PUN	--
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
terre	NOM	terre
ses	DET:POS	son
de	PRP	de
se	PRO:PER	se
arrive	VER:pres	arriver
<EOS>	<EOS>	<EOS>
Lanec	NAM	lanec
terrible	ADJ	terrible
quebrada	NOM	quebrada
.	SENT	.
l'	DET:ART	le
horizon	NOM	horizon
rafale	NOM	rafale
en	PRP	en
le	DET:ART	le
de	PRP	de
la	DET:ART	le
,	PUN	,
voix	NOM	voix
arriver	VER:infi	arriver
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
compagnons	NOM	compagnon
d'	PRP	de
toujours	ADV	toujours
voile	NOM	voile
Valentin	NAM	valentin
,	PUN	,
illumina	VER:simp	illuminer
Trangoil	NAM	trangoil
faire	VER:infi	faire
hurla	VER:simp	hurler
demanda	VER:simp	demander
bien	ADV	bien
un	DET:ART	un
Pied	NOM	pied
Sommes-nous	NOM	sommes-nous
Lanec	NAM	lanec
nous	PRO:PER	nous
appréhensions	NOM	appréhension
tarderons	VER:futu	tarder
s'	PRO:PER	se
cas	NOM	cas
Nous	PRO:PER	nous
éloignés	VER:pper	éloigner
assez	ADV	assez
engouffra	VER:simp	engouffrer
de	PRP	de
cela	PRO:DEM	cela
ne	ADV	ne
violemment	ADV	violemment
,	PUN	,
après	PRP	après
y	PRO:PER	y
brume	NOM	brume
pas	ADV	pas
cachait	VER:impf	cacher
à	PRP	à
à	PRP	à
que	KON	que
et	KON	et
?	SENT	?
de	PRP	de
,	PUN	,
comme	KON	comme
!	SENT	!
<EOS>	<EOS>	<EOS>
Soudain	NAM	soudain
approchons	VER:pres	approcher
à	PRP	à
.	SENT	.
,	PUN	,
et	KON	et
une	DET:ART	un
encore	ADV	encore
long	ADJ	long
.	SENT	.
moins	ADV	moins
Trangoil	NAM	trangoil
dans	PRP	dans
Jaua-Karam	NAM	jaua-karam
répondit	VER:simp	répondre
ciel	NOM	ciel
<SEG>
à	PRP	à
sol	NOM	sol
coup	NOM	coup
tenez	VER:pres	tenir
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
le	DET:ART	le
pied	NOM	pied
rochers	NOM	rocher
.	SENT	.
stentor	NOM	stentor
avec	PRP	avec
vent	NOM	vent
immédiatement	ADV	immédiatement
diluvienne	ADJ	diluvien
accrochant	VER:ppre	accrocher
vous	PRO:PER	vous
donné	VER:pper	donner
Couchez	VER:pres	coucher
le	DET:ART	le
chef	NOM	chef
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
tonnerre	NOM	tonnerre
vie	NOM	vie
sur	PRP	sur
,	PUN	,
,	PUN	,
sur	PRP	sur
à	PRP	à
affaissèrent	VER:simp	affaisser
leurs	DET:POS	leur
pluie	NOM	pluie
le	DET:ART	le
sur	PRP	sur
suivit	VER:simp	suivre
commença	VER:simp	commencer
à	PRP	à
s'	PRO:PER	se
les	DET:ART	le
Tout	ADV	tout
est	VER:pres	être
en	PRP	en
aux	PRP:det	au
corps	NOM	corps
du	PRP:det	du
et	KON	et
comprenant	VER:ppre	comprendre
à	PRP	à
,	PUN	,
à	PRP	à
jarrets	NOM	jarret
.	SENT	.
,	PUN	,
aucune	PRO:IND	aucun
Il	PRO:PER	il
pointes	NOM	pointe
animaux	NOM	animal
si	KON	si
des	PRP:det	du
-vous	PRO:PER	vous
danger	NOM	danger
Les	DET:ART	le
Chacun	PRO:IND	chacun
la	DET:ART	le
tomber	VER:infi	tomber
eux	PRO:PER	eux
terre	NOM	terre
,	PUN	,
aussi	ADV	aussi
conseil	NOM	conseil
eût	VER:subi	avoir
plume	NOM	plume
abandonnés	VER:pper	abandonner
de	PRP	de
eux	PRO:PER	eux
éclata	VER:simp	éclater
,	PUN	,
prise	NOM	prise
<EOS>	<EOS>	<EOS>
moins	ADV	moins
fracas	NOM	fracas
!	SENT	!
à	PRP	à
et	KON	et
<EOS>	<EOS>	<EOS>
afin	KON	afin
n'	ADV	ne
<EOS>	<EOS>	<EOS>
le	DET:ART	le
le	DET:ART	le
-mêmes	ADJ	même
instinctivement	ADV	instinctivement
.	SENT	.
une	DET:ART	un
plièrent	VER:simp	plier
sol	NOM	sol
le	DET:ART	le
que	KON	que
<SEG>
par	PRP	par
,	PUN	,
blocs	NOM	bloc
aux	PRP:det	au
qui	PRO:REL	qui
avec	PRP	avec
rochers	NOM	rocher
au	PRP:det	au
furie	NOM	furie
.	SENT	.
mêlant	VER:ppre	mêler
force	NOM	force
nature	NOM	nature
les	DET:ART	le
mugissement	NOM	mugissement
la	DET:ART	le
des	PRP:det	du
de	PRP	de
vent	NOM	vent
déracinés	VER:pper	déraciner
foudre	NOM	foudre
de	PRP	de
inexprimable	ADJ	inexprimable
paille	NOM	paille
du	PRP:det	du
la	DET:ART	le
,	PUN	,
un	DET:ART	un
eaux	NOM	eau
arbres	NOM	arbre
,	PUN	,
énormes	ADJ	énorme
l'	DET:ART	le
décrire	VER:infi	décrire
la	DET:ART	le
sifflement	NOM	sifflement
vent	NOM	vent
horrible	ADJ	horrible
des	PRP:det	du
épouvantable	ADJ	épouvantable
les	DET:ART	le
de	PRP	de
Le	DET:ART	le
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
par	PRP	par
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
espace	NOM	espace
tordus	VER:pper	tordre
et	KON	et
avec	PRP	avec
des	PRP:det	du
en	PRP	en
la	DET:ART	le
dans	PRP	dans
fétus	NOM	fétu
la	DET:ART	le
haut	ADJ	haut
étaient	VER:impf	être
sous	PRP	sous
ouragan	NOM	ouragan
une	DET:ART	un
ces	PRO:DEM	ce
lançait	VER:impf	lancer
bas	ADV	bas
débat	VER:pres	débattre
précipités	VER:pper	précipiter
,	PUN	,
étaient	VER:impf	être
se	PRO:PER	se
.	SENT	.
sur	PRP	sur
minés	VER:pper	miner
déchaînait	VER:impf	déchaîner
éclats	NOM	éclat
se	PRO:PER	se
de	PRP	de
abois	NOM	aboi
du	PRP:det	du
fracas	NOM	fracas
cédant	VER:ppre	céder
mornes	NOM	morne
les	PRO:PER	la|le
qui	PRO:REL	qui
Des	PRP:det	du
et	KON	et
séculaires	ADJ	séculaire
se	PRO:PER	se
;	PUN	;
l'	DET:ART	le
de	PRP	de
comme	KON	comme
humaine	ADJ	humain
râle	NOM	râle
du	PRP:det	du
bourrasque	NOM	bourrasque
montagnes	NOM	montagne
tempête	NOM	tempête
<SEG>
fille	NOM	fille
se	PRO:PER	se
main	NOM	main
un	DET:ART	un
avec	PRP	avec
sur	PRP	sur
redressa	VER:simp	redresser
qu'	KON	que
,	PUN	,
les	DET:ART	le
sauvez	VER:pres	sauver
.	SENT	.
plus	ADV	plus
un	DET:ART	un
désespoir	NOM	désespoir
accent	NOM	accent
!	SENT	!
,	PUN	,
traversa	VER:simp	traverser
éleva	VER:simp	élever
du	PRP:det	du
<EOS>	<EOS>	<EOS>
espace	NOM	espace
douleur	NOM	douleur
,	PUN	,
--	PUN	--
s'	PRO:PER	se
pour	PRP	pour
cri	NOM	cri
soit	VER:subp	être
il	PRO:PER	il
imaginer	VER:infi	imaginer
Le	DET:ART	le
de	PRP	de
la	DET:ART	le
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
bruits	NOM	bruit
temporal	NOM	temporal
la	DET:ART	le
.	SENT	.
l'	DET:ART	le
debout	ADV	debout
l'	DET:ART	le
danger	NOM	danger
à	PRP	à
de	PRP	de
formaient	VER:impf	former
agonie	NOM	agonie
sous	PRP	sous
le	DET:ART	le
,	PUN	,
domina	VER:simp	dominer
tendus	VER:pper	tendre
Roi	NOM	roi
,	PUN	,
puissante	ADJ	puissant
ma	DET:POS	mon
Dieu	NOM	dieu
et	KON	et
<EOS>	<EOS>	<EOS>
un	DET:ART	un
méprisant	VER:ppre	mépriser
coup	NOM	coup
il	PRO:PER	il
fille	NOM	fille
suprême	ADJ	suprême
Une	DET:ART	un
<EOS>	<EOS>	<EOS>
,	PUN	,
exposait	VER:impf	exposer
harmonie	NOM	harmonie
des	PRP:det	du
ténèbres	NOM	ténèbre
!	SENT	!
auquel	PRO:REL	auquel
Tadeo	NAM	tadeo
<EOS>	<EOS>	<EOS>
celle	PRO:DEM	celui
Tout	ADV	tout
Ma	DET:POS	mon
de	PRP	de
sublime	ADJ	sublime
le	DET:ART	le
strident	ADJ	strident
d'	PRP	de
les	DET:ART	le
d'	PRP	de
.	SENT	.
vers	PRP	vers
chemin	NOM	chemin
bras	NOM	bras
don	NOM	don
et	KON	et
instant	NOM	instant
possible	ADJ	possible
voix	NOM	voix
de	PRP	de
tous	PRO:IND	tout
horriblement	ADV	horriblement
<SEG>
ses	DET:POS	son
.	SENT	.
Rosario	NAM	rosario
le	DET:ART	le
Linda	NAM	linda
sans	PRP	sans
front	NOM	front
et	KON	et
ses	DET:POS	son
,	PUN	,
contre	PRP	contre
gouffre	NOM	gouffre
d'	PRP	de
.	SENT	.
rocs	NOM	roc
fille	NOM	fille
précipice	NOM	précipice
déchiraient	VER:impf	déchirer
faible	ADJ	faible
<EOS>	<EOS>	<EOS>
plongé	VER:pper	plonger
,	PUN	,
une	DET:ART	un
le	DET:ART	le
saisie	VER:pper	saisir
pointes	NOM	pointe
Rosario	NAM	rosario
La	DET:ART	le
,	PUN	,
aiguës	ADJ	aiguë
avec	PRP	avec
<EOS>	<EOS>	<EOS>
ciel	NOM	ciel
parole	NOM	parole
<EOS>	<EOS>	<EOS>
.	SENT	.
une	DET:ART	un
avait	VER:impf	avoir
par	PRP	par
,	PUN	,
délicate	ADJ	délicat
trop	ADV	trop
lancée	VER:pper	lancer
,	PUN	,
pour	PRP	pour
au	PRP:det	au
une	DET:ART	un
se	PRO:PER	se
prononcer	VER:infi	prononcer
trop	ADV	trop
,	PUN	,
éclair	NOM	éclair
lesquels	PRO:REL	lequel
ceint	VER:pper	ceindre
le	DET:ART	le
écria	VER:simp	écrier
avec	PRP	avec
--	PUN	--
avait	VER:impf	avoir
!	SENT	!
auréole	NOM	auréole
flottant	VER:ppre	flotter
retenir	VER:infi	retenir
bourrasque	NOM	bourrasque
énergie	NOM	énergie
dans	PRP	dans
cheveux	NOM	cheveu
Doña	NAM	doña
ou	KON	ou
fiévreuse	ADJ	fiévreux
se	PRO:PER	se
vent	NOM	vent
la	DET:ART	le
s'	PRO:PER	se
Oh	INT	oh
mourir	VER:infi	mourir
et	KON	et
sauver	VER:infi	sauver
pour	PRP	pour
moi	NOM	moi
des	PRP:det	du
ramènerai	VER:futu	ramener
dans	PRP	dans
,	PUN	,
sa	DET:POS	son
comte	NOM	comte
,	PUN	,
je	PRO:PER	je
d'	PRP	de
été	VER:pper	être
<EOS>	<EOS>	<EOS>
doigts	NOM	doigt
.	SENT	.
enlevée	VER:pper	enlever
aux	PRP:det	au
doña	NOM	doña
le	DET:ART	le
le	DET:ART	le
elle	PRO:PER	elle
et	KON	et
<SEG>
rendrai	VER:futu	rendre
...	PUN	...
...	PUN	...
élança	VER:simp	élancer
péril	NOM	péril
.	SENT	.
<EOS>	<EOS>	<EOS>
Tadeo	NAM	tadeo
,	PUN	,
je	PRO:PER	je
et	KON	et
fille	NOM	fille
vous	PRO:PER	vous
son	DET:POS	son
tournant	VER:ppre	tourner
