bonhomme	NOM	bonhomme
pense-t-il	NOM	pense-t-il
devant	PRP	devant
une	DET:ART	un
d'	PRP	de
reçu	VER:pper	recevoir
»	PUN:cit	»
?	SENT	?
pas	ADV	pas
,	PUN	,
éviter	VER:infi	éviter
à	PRP	à
annonçant	VER:ppre	annoncer
Il	PRO:PER	il
avait	VER:impf	avoir
,	PUN	,
tout	ADV	tout
des	PRP:det	du
moi	PRO:PER	moi
jour	NOM	jour
exaspérait	VER:impf	exaspérer
de	PRP	de
afin	KON	afin
pense-t-il	NOM	pense-t-il
le	DET:ART	le
sa	DET:POS	son
il	PRO:PER	il
croit	VER:pres	croire
la	DET:ART	le
?	SENT	?
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
sauf	PRP	sauf
lui	PRO:PER	lui
mains	NOM	main
,	PUN	,
la	PRO:PER	la
sérieux	ADJ	sérieux
plus	ADV	plus
tendance	NOM	tendance
ne	ADV	ne
battit	VER:simp	battre
et	KON	et
<EOS>	<EOS>	<EOS>
,	PUN	,
répondit	VER:simp	répondre
l'	DET:ART	le
famille	NOM	famille
,	PUN	,
mon	DET:POS	mon
que	KON	que
âme	NOM	âme
nomination	NOM	nomination
qui	PRO:REL	qui
Que	KON	que
elle	PRO:PER	elle
s'	PRO:PER	se
d'	PRP	de
frère	NOM	frère
Son	DET:POS	son
Quand	KON	quand
.	SENT	.
lettre	NOM	lettre
Il	NOM	il
sa	DET:POS	son
ton	NOM	ton
présenta	VER:simp	présenter
,	PUN	,
d'	PRP	de
.	SENT	.
<SEG>
la	DET:ART	le
se	PRO:PER	se
dois	VER:pres	devoir
médecin	NOM	médecin
il	PRO:PER	il
,	PUN	,
tête	NOM	tête
.	SENT	.
la	DET:ART	le
,	PUN	,
Picardie	NAM	picardie
,	PUN	,
aies	VER:subp	avoir
réussi	VER:pper	réussir
bureaux	NOM	bureau
renseigner	VER:infi	renseigner
la	DET:ART	le
,	PUN	,
le	DET:ART	le
Je	PRO:PER	je
sais	VER:pres	savoir
devait	VER:impf	devoir
pleine	ADJ	plein
afin	KON	afin
de	PRP	de
bien	ADV	bien
professeurs	NOM	professeur
aux	PRP:det	au
»	PUN:cit	»
car	KON	car
Je	PRO:PER	je
joie	NOM	joie
déjeuner	NOM	déjeuner
;	PUN	;
cela	PRO:DEM	cela
tes	DET:POS	ton
te	PRO:PER	te
qui	PRO:REL	qui
concurrents	NOM	concurrent
murmurant	VER:ppre	murmurer
mille	NUM	mille
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
:	PUN	:
en	PRO:PER	en
.	SENT	.
de	PRP	de
certainement	ADV	certainement
tout	PRO:IND	tout
et	KON	et
mère	NOM	mère
que	KON	que
le	DET:ART	le
avait	VER:impf	avoir
,	PUN	,
Et	VER:pres	et
<EOS>	<EOS>	<EOS>
de	PRP	de
du	PRP:det	du
Il	NAM	il
«	PUN:cit	«
y	PRO:PER	y
lendemain	NOM	lendemain
lettres	NOM	lettre
Compagnie	NOM	compagnie
informer	VER:infi	informer
s'	PRO:PER	se
choses	NOM	chose
Tu	PRO:PER	tu
tu	PRO:PER	tu
félicite	VER:pres	féliciter
de	PRP	de
nom	NOM	nom
baissa	VER:simp	baisser
de	PRP	de
sa	DET:POS	son
près	ADV	près
partir	VER:infi	partir
qu'	KON	que
:	PUN	:
de	PRP	de
alla	VER:simp	aller
pour	PRP	pour
aux	PRP:det	au
demanda	VER:simp	demander
<EOS>	<EOS>	<EOS>
.	SENT	.
«	PUN:cit	«
suis	VER:pres	suivre|être
après	PRP	après
le	DET:ART	le
cœur	NOM	cœur
sur	PRP	sur
beaucoup	ADV	beaucoup
de	PRP	de
de	PRP	de
»	PUN:cit	»
mon	DET:POS	mon
je	PRO:PER	je
heureuse	ADJ	heureux
<SEG>
.	SENT	.
Dr	NAM	dr
s'	PRO:PER	se
pas	NOM	pas
rendit	VER:simp	rendre
son	DET:POS	son
des	PRP:det	du
des	PRP:det	du
<EOS>	<EOS>	<EOS>
continue	ADJ	continu
barbe	NOM	barbe
aux	PRP:det	au
étant	VER:ppre	être
fut	VER:simp	être
,	PUN	,
,	PUN	,
Ils	PRO:PER	il
sonores	ADJ	sonore
agitation	NOM	agitation
vie	NOM	vie
jeune	ADJ	jeune
voix	NOM	voix
les	DET:ART	le
de	PRP	de
,	PUN	,
homme	NOM	homme
blonde	ADJ	blond
longtemps	ADV	longtemps
paquebot	NOM	paquebot
On	PRO:PER	on
il	PRO:PER	il
il	PRO:PER	il
qui	PRO:REL	qui
se	PRO:PER	se
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
où	PRO:REL	où
entendait	VER:impf	entendre
,	PUN	,
sa	DET:POS	son
à	PRP	à
Le	DET:ART	le
ressemblait	VER:impf	ressembler
immense	ADJ	immense
.	SENT	.
devait	VER:impf	devoir
causèrent	VER:simp	causer
et	KON	et
à	PRP	à
y	PRO:PER	y
chargeant	VER:ppre	charger
Pirette	NAM	pirette
de	PRP	de
à	PRP	à
mouvement	NOM	mouvement
et	KON	et
frère	NOM	frère
nouvelle	ADJ	nouveau
de	PRP	de
un	DET:ART	un
.	SENT	.
grande	ADJ	grand
confuse	ADJ	confus
petite	ADJ	petit
entassées	VER:pper	entasser
de	PRP	de
rencontrer	VER:infi	rencontrer
bâtiment	NOM	bâtiment
les	DET:ART	le
reçu	VER:pper	recevoir
bord	NOM	bord
une	DET:ART	un
les	DET:ART	le
la	DET:ART	le
particularités	NOM	particularité
mêlait	VER:impf	mêler
lui	PRO:PER	lui
des	PRP:det	du
au	PRP:det	au
par	PRP	par
une	DET:ART	un
qu'	PRO:REL	que
cales	NOM	cale
les	DET:ART	le
et	KON	et
marchandises	NOM	marchandise
chute	NOM	chute
dans	PRP	dans
détails	NOM	détail
<EOS>	<EOS>	<EOS>
profondeurs	NOM	profondeur
dans	PRP	dans
machines	NOM	machine
,	PUN	,
chambre	NOM	chambre
il	PRO:PER	il
tous	PRO:IND	tout
y	PRO:PER	y
aux	PRP:det	au
dans	PRP	dans
<SEG>
se	PRO:PER	se
portent	VER:pres	porter
des	PRP:det	du
quelque	PRO:IND	quelque
Pierre	NAM	pierre
quitté	VER:pper	quitter
rumeur	NOM	rumeur
pestilentiel	ADJ	pestilentiel
dans	PRP	dans
la	DET:ART	le
malfaisantes	ADJ	malfaisant
s'	PRO:PER	se
comme	KON	comme
corps	NOM	corps
eut	VER:simp	avoir
du	PRP:det	du
la	DET:ART	le
impur	ADJ	impur
entier	ADJ	entier
par	PRP	par
du	PRP:det	du
vapeur	NOM	vapeur
et	KON	et
chaînes	NOM	chaîne
le	DET:ART	le
dans	PRP	dans
leur	DET:POS	leur
.	SENT	.
l'	PRO:PER	la|le
bout	NOM	bout
tristesse	NOM	tristesse
lointaines	ADJ	lointain
et	KON	et
navire	NOM	navire
du	PRP:det	du
souffle	NOM	souffle
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
comme	ADV	comme
et	KON	et
abattit	VER:simp	abattre
la	DET:ART	le
Mais	KON	mais
ces	PRO:DEM	ce
,	PUN	,
,	PUN	,
lui	PRO:PER	lui
peu	ADV	peu
monde	NOM	monde
collègue	NOM	collègue
qui	PRO:REL	qui
terres	NOM	terre
de	PRP	de
une	DET:ART	un
épaisseur	NOM	épaisseur
faisait	VER:impf	faire
vibrer	VER:infi	vibrer
sifflets	NOM	sifflet
la	DET:ART	le
les	DET:ART	le
et	KON	et
le	DET:ART	le
haleine	NOM	haleine
aux	PRP:det	au
courent	VER:pres	courir
lorsque	KON	lorsque
treuils	NOM	treuil
son	DET:POS	son
brumes	NOM	brume
l'	DET:ART	le
rauque	ADJ	rauque
des	PRP:det	du
rue	NOM	rue
chose	NOM	chose
insaisissable	ADJ	insaisissable
enveloppa	VER:simp	envelopper
mystérieux	ADJ	mystérieux
nouvelle	ADJ	nouveau
de	PRP	de
sur	PRP	sur
enroulées	VER:pper	enrouler
sur	PRP	sur
,	PUN	,
contremaîtres	NOM	contremaître
traînées	ADJ	traîné
sur	PRP	sur
mer	NOM	mer
ou	KON	ou
à	PRP	à
un	DET:ART	un
gros	ADJ	gros
retrouva	VER:simp	retrouver
,	PUN	,
et	KON	et
d'	PRP	de
caisses	NOM	caisse
qui	PRO:REL	qui
de	PRP	de
et	KON	et
venues	VER:pper	venir
<SEG>
d'	PRP	de
sans	PRP	sans
a	VER:pres	avoir
une	DET:ART	un
de	PRP	de
n'	ADV	ne
une	DET:ART	un
cette	PRO:DEM	ce
et	KON	et
.	SENT	.
était	VER:impf	être
;	PUN	;
<EOS>	<EOS>	<EOS>
racines	NOM	racine
de	PRP	de
En	PRP	en
.	SENT	.
.	SENT	.
plus	ADV	plus
angoisse	NOM	angoisse
abri	NOM	abri
C'	PRO:DEM	ce
affolement	NOM	affolement
être	VER:infi	être
était	VER:impf	être
torturante	ADJ	torturant
un	DET:ART	un
pas	ADV	pas
la	DET:ART	le
Ce	PRO:DEM	ce
ainsi	ADV	ainsi
son	DET:POS	son
venait	VER:impf	venir
En	PRO:PER	en
saisir	VER:infi	saisir
bête	NOM	bête
qui	PRO:REL	qui
,	PUN	,
s'	PRO:PER	se
ses	DET:POS	son
jamais	ADV	jamais
de	PRP	de
toutes	PRO:IND	tout
heures	NOM	heure
matérielle	ADJ	matériel
le	PRO:PER	le
plus	ADV	plus
d'	PRP	de
déchirure	NOM	déchirure
dernière	ADJ	dernier
dans	PRP	dans
douleur	NOM	douleur
éprouvé	VER:pper	éprouver
l'	DET:ART	le
les	DET:ART	le
senti	VER:pper	sentir
il	PRO:PER	il
rien	NOM	rien
qui	PRO:REL	qui
grande	ADJ	grand
.	SENT	.
encore	ADV	encore
arrachant	VER:ppre	arracher
,	PUN	,
de	PRP	de
errant	ADJ	errant
tendresses	NOM	tendresse
n'	ADV	ne
faite	VER:pper	faire
morale	ADJ	moral
ne	ADV	ne
ne	ADV	ne
ses	DET:POS	son
plus	ADV	plus
<EOS>	<EOS>	<EOS>
plongé	VER:pper	plonger
il	PRO:PER	il
perdu	ADJ	perdu
cloaque	NOM	cloaque
tenait	VER:impf	tenir
,	PUN	,
cœur	NOM	cœur
que	KON	que
une	DET:ART	un
de	PRP	de
chien	NOM	chien
était	VER:impf	être
est	VER:pres	être
<EOS>	<EOS>	<EOS>
souffrance	NOM	souffrance
misère	NOM	misère
de	PRP	de
il	PRO:PER	il
à	PRP	à
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
détresse	NOM	détresse
mais	KON	mais
soudain	ADV	soudain
n'	ADV	ne
<SEG>
la	DET:ART	le
ce	PRO:DEM	ce
contre	PRP	contre
futurs	ADJ	futur
sur	PRP	sur
par	PRP	par
,	PUN	,
cette	PRO:DEM	ce
protégée	VER:pper	protéger
,	PUN	,
certitude	NOM	certitude
qui	PRO:REL	qui
chambrette	NOM	chambrette
de	PRP	de
forces	NOM	force|forces
dans	PRP	dans
mur	NOM	mur
les	DET:ART	le
pied	NOM	pied
lendemains	NOM	lendemain
était	VER:impf	être
.	SENT	.
et	KON	et
par	PRP	par
s'	PRO:PER	se
du	PRP:det	du
,	PUN	,
tient	VER:pres	tenir
l'	DET:ART	le
de	PRP	de
cette	PRO:DEM	ce
alors	ADV	alors
orage	NOM	orage
pluie	NOM	pluie
la	DET:ART	le
était	VER:impf	être
l'	DET:ART	le
homme	NOM	homme
terre	NOM	terre
le	DET:ART	le
,	PUN	,
le	DET:ART	le
et	KON	et
.	SENT	.
les	DET:ART	le
,	PUN	,
dans	PRP	dans
<EOS>	<EOS>	<EOS>
toujours	ADV	toujours
<EOS>	<EOS>	<EOS>
que	KON	que
,	PUN	,
monde	NOM	monde
dans	PRP	dans
tranquille	ADJ	tranquille
sordide	ADJ	sordide
entrant	VER:ppre	entrer
l'	DET:ART	le
le	DET:ART	le
un	DET:ART	un
insécurité	NOM	insécurité
balancée	VER:pper	balancer
Jusqu'	PRP	jusque
assaillir	VER:infi	assaillir
plus	ADV	plus
immobile	ADJ	immobile
,	PUN	,
brutales	ADJ	brutal
dormi	VER:pper	dormir
tous	PRO:IND	tout
le	PRO:PER	le
révoltée	VER:pper	révolter
en	PRO:PER	en
lit	NOM	lit
à	PRP	à
a	VER:pres	avoir
chair	NOM	chair
s'	PRO:PER	se
de	PRP	de
vent	NOM	vent
paquebot	NOM	paquebot
toit	NOM	toit
et	KON	et
En	PRP	en
sentie	VER:pper	sentir
la	DET:ART	le
mettant	VER:ppre	mettre
elle	PRO:PER	elle
les	DET:ART	le
toutes	PRO:IND	tout
la	DET:ART	le
chair	NOM	chair
enfoncé	VER:pper	enfoncer
qui	PRO:REL	qui
du	PRP:det	du
repos	NOM	repos
vagues	NOM	vague
,	PUN	,
sur	PRP	sur
vont	VER:pres	aller
<SEG>
mais	KON	mais
place	NOM	place
chemins	NOM	chemin
,	PUN	,
courir	VER:infi	courir
une	DET:ART	un
.	SENT	.
pour	PRP	pour
deviendrait	VER:cond	devenir
sol	NOM	sol
Plus	ADV	plus
résiste	VER:pres	résister
d'	PRP	de
roule	VER:pres	rouler
.	SENT	.
planches	NOM	planche
on	PRO:PER	on
de	PRP	de
tout	PRO:IND	tout
qui	PRO:REL	qui
milieu	NOM	milieu
Plus	ADV	plus
de	PRP	de
fermé	VER:pper	fermer
aime	VER:pres	aimer
<EOS>	<EOS>	<EOS>
jardins	NOM	jardin
de	PRP	de
soi	PRO:PER	soi
pas	NOM	pas
d'	PRP	de
souffrance	NOM	souffrance
rues	NOM	rue
quelques	PRO:IND	quelque
perdre	VER:infi	perdre
<EOS>	<EOS>	<EOS>
au	PRP:det	au
vent	NOM	vent
la	DET:ART	le
sous	PRP	sous
d'	PRP	de
condamné	VER:pper	condamner
les	DET:ART	le
braver	VER:infi	braver
prisonniers	NOM	prisonnier
,	PUN	,
autres	ADJ	autre
sous	PRP	sous
Plus	ADV	plus
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
même	ADJ	même
dans	PRP	dans
,	PUN	,
.	SENT	.
,	PUN	,
et	KON	et
les	DET:ART	le
.	SENT	.
enfer	NOM	enfer
de	PRP	de
par	PRP	par
qui	PRO:REL	qui
,	PUN	,
un	DET:ART	un
de	PRP	de
un	DET:ART	un
,	PUN	,
mètres	NOM	mètre
espace	NOM	espace
constante	ADJ	constant
qui	PRO:REL	qui
le	DET:ART	le
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
mer	NOM	mer
arbres	NOM	arbre
promener	VER:infi	promener
toit	NOM	toit
autour	ADV	autour
qu'	PRO:REL	que
ce	PRO:DEM	ce
la	DET:ART	le
Maintenant	ADV	maintenant
comme	ADV	comme
,	PUN	,
du	PRP:det	du
,	PUN	,
chaleur	NOM	chaleur
gronde	NOM	gronde
,	PUN	,
au	PRP:det	au
pour	PRP	pour
logis	NOM	logis
mais	KON	mais
la	DET:ART	le
,	PUN	,
et	KON	et
engloutit	VER:pres	engloutir
marcher	VER:infi	marcher
<SEG>
de	PRP	de
sentirait	VER:cond	sentir
portes	NOM	porte
point	ADV	point
ce	PRO:DEM	ce
cette	PRO:DEM	ce
bords	NOM	bord
ronflante	ADJ	ronflant
appuyer	VER:infi	appuyer
.	SENT	.
remuer	VER:infi	remuer
maisons	NOM	maison
une	DET:ART	un
fuite	NOM	fuite
<EOS>	<EOS>	<EOS>
rouler	VER:infi	rouler
Et	KON	et
navire	NOM	navire
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
nuages	NOM	nuage
jours	NOM	jour
,	PUN	,
faudrait	VER:cond	falloir
aux	PRP:det	au
couchette	NOM	couchette
<EOS>	<EOS>	<EOS>
trouvait	VER:impf	trouver
se	PRO:PER	se
étroite	ADJ	étroit
il	PRO:PER	il
sans	PRP	sans
aux	PRP:det	au
,	PUN	,
cloisons	NOM	cloison
et	KON	et
pour	KON	pour
,	PUN	,
la	DET:ART	le
de	PRP	de
exaspérante	ADJ	exaspérant
il	PRO:PER	il
calme	ADJ	calme
vie	NOM	vie
ses	DET:POS	son
à	PRP	à
de	PRP	de
.	SENT	.
d'	PRP	de
Les	DET:ART	le
de	PRP	de
s'	PRO:PER	se
de	PRP	de
bateau	NOM	bateau
,	PUN	,
ne	ADV	ne
ce	PRO:DEM	ce
rien	NOM	rien
.	SENT	.
.	SENT	.
le	PRO:PER	le
entendrait	VER:cond	entendre
trépidation	NOM	trépidation
cesse	NOM	cesse
eau	NOM	eau
que	KON	que
forçat	NOM	forçat
la	DET:ART	le
qui	PRO:REL	qui
pieds	NOM	pied
Et	KON	et
sous	PRP	sous
hélice	NOM	hélice
aux	PRP:det	au
,	PUN	,
d'	PRP	de
il	PRO:PER	il
,	PUN	,
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
se	PRO:PER	se
condamné	VER:pper	condamner
continue	ADJ	continu
par	PRP	par
cramponner	VER:infi	cramponner
l'	DET:ART	le
des	PRP:det	du
accrocher	VER:infi	accrocher
porte	VER:pres	porter
et	KON	et
sentirait	VER:cond	sentir
fuir	VER:infi	fuir
de	PRP	de
terre	NOM	terre
orage	NOM	orage
jours	NOM	jour
régulière	ADJ	régulier
vagabond	ADJ	vagabond
s'	PRO:PER	se
<SEG>
se	PRO:PER	se
livrée	VER:pper	livrer
inconnus	NOM	inconnu
lui	PRO:PER	lui
sous	PRP	sous
Il	PRO:PER	il
triste	ADJ	triste
s'	PRO:PER	se
,	PUN	,
de	PRP	de
était	VER:impf	être
des	PRP:det	du
consolé	VER:pper	consoler
haine	NOM	haine
dédaigneuse	ADJ	dédaigneux
à	PRP	à
,	PUN	,
mélancolie	NOM	mélancolie
,	PUN	,
était	VER:impf	être
parler	NOM	parler
<EOS>	<EOS>	<EOS>
la	DET:ART	le
mais	KON	mais
d'	PRP	de
quitter	VER:infi	quitter
qu'	KON	que
un	DET:ART	un
et	KON	et
désolée	VER:pper	désoler
aux	PRP:det	au
une	DET:ART	un
main	NOM	main
qui	PRO:REL	qui
de	PRP	de
gens	NOM	gens
dire	VER:infi	dire
défaillant	VER:ppre	défaillir
mère	NOM	mère
de	PRP	de
C'	PRO:DEM	ce
s'	PRO:PER	se
fassent	VER:subp	faire
au	PRP:det	au
devant	PRP	devant
les	DET:ART	le
,	PUN	,
envie	NOM	envie
au	PRP:det	au
,	PUN	,
mépris	NOM	mépris
sa	DET:POS	son
expatrier	VER:infi	expatrier
plus	ADV	plus
va	VER:pres	aller
il	PRO:PER	il
.	SENT	.
.	SENT	.
allait	VER:impf	aller
que	KON	que
,	PUN	,
honteux	ADJ	honteux
<EOS>	<EOS>	<EOS>
hautain	ADJ	hautain
,	PUN	,
pour	PRP	pour
écouté	VER:pper	écouter
être	VER:infi	être
cœur	NOM	cœur
d'	PRP	de
leur	DET:POS	leur
Il	PRO:PER	il
qui	PRO:REL	qui
lui	PRO:PER	lui
caresses	NOM	caresse
sentait	VER:impf	sentir
,	PUN	,
un	DET:ART	un
qui	PRO:REL	qui
parce	KON	parce
présent	ADJ	présent
la	DET:ART	le
tendre	VER:infi	tendre
vont	VER:pres	aller
uniquement	ADV	uniquement
leur	PRO:PER	lui
besoin	NOM	besoin
homme	NOM	homme
.	SENT	.
la	DET:ART	le
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
ne	ADV	ne
de	PRP	de
pauvre	NOM	pauvre
cette	PRO:DEM	ce
France	NAM	france
,	PUN	,
allait	VER:impf	aller
fond	NOM	fond
<SEG>
tressaillement	NOM	tressaillement
qu'	KON	que
,	PUN	,
On	ADJ	on
il	PRO:PER	il
expliqua	VER:simp	expliquer
plus	ADV	plus
se	PRO:PER	se
au	PRP:det	au
ne	ADV	ne
Polonais	NAM	polonais
et	KON	et
<EOS>	<EOS>	<EOS>
besoin	NOM	besoin
dit-il	NOM	dit-il
quitta	VER:simp	quitter
entra	VER:simp	entrer
souffrir	VER:infi	souffrir
.	SENT	.
l'	PRO:PER	la|le
son	DET:POS	son
vous	PRO:PER	vous
suite	NOM	suite
et	KON	et
<EOS>	<EOS>	<EOS>
décida	VER:simp	décider
poudres	NOM	poudre
assez	ADV	assez
un	DET:ART	un
Quand	KON	quand
émotion	NOM	émotion
de	PRP	de
dans	PRP	dans
.	SENT	.
tout	ADV	tout
mortier	NOM	mortier
.	SENT	.
,	PUN	,
d'	PRP	de
aperçoit	VER:pres	apercevoir
à	PRP	à
qui	PRO:REL	qui
?	SENT	?
il	PRO:PER	il
.	SENT	.
«	PUN:cit	«
de	PRP	de
eut	VER:simp	avoir
la	DET:ART	le
Il	PRO:PER	il
pharmacien	NOM	pharmacien
des	PRP:det	du
<EOS>	<EOS>	<EOS>
timide	ADJ	timide
fond	NOM	fond
aller	VER:infi	aller
<EOS>	<EOS>	<EOS>
vieux	ADJ	vieux
<EOS>	<EOS>	<EOS>
petit	ADJ	petit
pour	PRP	pour
boutique	NOM	boutique
jeune	ADJ	jeune
<EOS>	<EOS>	<EOS>
voir	VER:infi	voir
quelqu'un	PRO:IND	quelqu'un
songea	VER:simp	songer
le	DET:ART	le
un	DET:ART	un
pilait	VER:impf	piler
et	KON	et
Seul	NOM	seul
de	PRP	de
sentir	VER:infi	sentir
départ	NOM	départ
»	PUN:cit	»
l'	PRO:PER	la|le
homme	NOM	homme
vraie	ADJ	vrai
docteur	NOM	docteur
poignante	ADJ	poignant
besogne	NOM	besogne
Le	DET:ART	le
le	DET:ART	le
fort	ADJ	fort
aimait	VER:impf	aimer
;	PUN	;
de	PRP	de
ressentir	VER:infi	ressentir
jamais	ADV	jamais
,	PUN	,
sa	DET:POS	son
et	KON	et
Marowsko	NAM	marowsko
le	DET:ART	le
un	DET:ART	un
à	PRP	à
une	DET:ART	un
marbre	NOM	marbre
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
et	KON	et
cents	NOM	cent
»	PUN:cit	»
remèdes	NOM	remède
,	PUN	,
les	DET:ART	le
y	PRO:PER	y
Le	DET:ART	le
n'	ADV	ne
On	PRO:PER	on
,	PUN	,
vendre	VER:infi	vendre
des	PRP:det	du
«	PUN:cit	«
point	ADV	point
le	DET:ART	le
motif	NOM	motif
sans	PRP	sans
.	SENT	.
que	KON	que
demandant	VER:ppre	demander
y	PRO:PER	y
dévoiler	VER:infi	dévoiler
avait	VER:impf	avoir
compliqués	VER:pper	compliquer
ça	PRO:DEM	cela
le	DET:ART	le
démarches	NOM	démarche
médicaments	NOM	médicament
travailleur	ADJ	travailleur
affaires	NOM	affaire
à	PRP	à
en	PRO:PER	en
ordonnaient	VER:impf	ordonner
conclut	VER:pres	conclure
bonhomme	NOM	bonhomme
était	VER:impf	être
des	PRP:det	du
et	KON	et
concurrence	NOM	concurrence
<EOS>	<EOS>	<EOS>
assit	VER:simp	asseoir
il	PRO:PER	il
,	PUN	,
à	PRP	à
ces	PRO:DEM	ce
s'	PRO:PER	se
marché	NOM	marché
pauvre	ADJ	pauvre
gagne	VER:pres	gagner
n'	ADV	ne
et	KON	et
ce	PRO:DEM	ce
pour	PRP	pour
:	PUN	:
,	PUN	,
allaient	VER:impf	aller
Elles	ADJ	elles
Si	VER:ppre	si
La	DET:ART	le
!	SENT	!
Eh	NOM	eh
malade	NOM	malade
affaires	NOM	affaire
<EOS>	<EOS>	<EOS>
.	SENT	.
terrible	ADJ	terrible
bien	ADJ	bien
sur	PRP	sur
dure	VER:subp	durer
lesquels	PRO:REL	lequel
quartier	NOM	quartier
pas	ADV	pas
et	KON	et
eu	VER:pper	avoir
en	PRP	en
les	DET:ART	le
:	PUN	:
?	SENT	?
cent	NUM	cent
«	PUN:cit	«
on	PRO:PER	on
<EOS>	<EOS>	<EOS>
nombreuses	ADJ	nombreux
rare	ADJ	rare
médecins	NOM	médecin
dans	PRP	dans
pouvait	VER:impf	pouvoir
les	DET:ART	le
rares	ADJ	rare
.	SENT	.
entreprendre	VER:infi	entreprendre
-elles	PRO:PER	elle
;	PUN	;
vont	VER:pres	aller
<EOS>	<EOS>	<EOS>
cinq	NUM	cinq
n'	ADV	ne
bon	ADJ	bon
<SEG>
fallait	VER:impf	falloir
mois	NOM	moi|mois
boutique	NOM	boutique
Marowsko	NAM	marowsko
le	DET:ART	le
bon	ADJ	bon
:	PUN	:
ôta	VER:simp	ôter
lunettes	NOM	lunette|lunettes
à	PRP	à
trois	NUM	trois
mon	DET:POS	mon
comme	KON	comme
puisqu'il	NOM	puisqu'il
du	PRP:det	du
sentit	VER:simp	sentir
<EOS>	<EOS>	<EOS>
fermer	VER:infi	fermer
faudra	VER:futu	falloir
...	PUN	...
:	PUN	:
pourrai	VER:futu	pouvoir
son	DET:POS	son
ne	ADV	ne
se	PRO:PER	se
ça	PRO:DEM	cela
cœur	NOM	cœur
être	VER:infi	être
.	SENT	.
déjà	ADV	déjà
porter	VER:infi	porter
sur	PRP	sur
décida	VER:simp	décider
il	PRO:PER	il
Havre	NAM	havre
,	PUN	,
Je	PRO:PER	je
moi	PRO:PER	moi
Oh	NAM	oh
aucun	PRO:IND	aucun
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
à	PRP	à
je	PRO:PER	je
«	PUN:cit	«
émotion	NOM	émotion
...	PUN	...
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
.	SENT	.
»	PUN:cit	»
pas	ADV	pas
me	PRO:PER	me
moi	PRO:PER	moi
et	KON	et
au	PRP:det	au
Si	KON	si
<EOS>	<EOS>	<EOS>
serais	VER:cond	être
vive	ADJ	vif
bottes	NOM	botte
,	PUN	,
quitte	VER:pres	quitter
«	PUN:cit	«
ses	DET:POS	son
serrer	VER:infi	serrer
secours	NOM	secours
vous	PRO:PER	vous
,	PUN	,
son	DET:POS	son
Pierre	NAM	pierre
commencement	NOM	commencement
ne	ADV	ne
,	PUN	,
vous	PRO:PER	vous
»	PUN:cit	»
mis	VER:pper	mettre
prochain	ADJ	prochain
docteur	NOM	docteur
le	PRO:PER	le
fut	VER:simp	être
.	SENT	.
comptais	VER:impf	compter
encore	ADV	encore
mois	NOM	moi|mois
brusquement	ADV	brusquement
<EOS>	<EOS>	<EOS>
!	SENT	!
coup	NOM	coup
d'	PRP	de
tant	ADV	tant
les	DET:ART	le
plus	ADV	plus
Le	DET:ART	le
cirer	VER:infi	cirer
je	PRO:PER	je
,	PUN	,
se	PRO:PER	se
<SEG>
»	PUN:cit	»
tellement	ADV	tellement
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
et	KON	et
qu'	PRO:REL	que
qui	PRO:REL	qui
vous	PRO:PER	vous
suivi	VER:pper	suivre
eu	VER:pper	avoir
qu'	KON	que
confiance	NOM	confiance
.	SENT	.
avait	VER:impf	avoir
est	VER:pres	être
mon	DET:POS	mon
...	PUN	...
qu'	PRO:REL	que
bredouilla	VER:simp	bredouiller
n'	ADV	ne
cet	PRO:DEM	ce
me	PRO:PER	me
,	PUN	,
sentait	VER:impf	sentir
avait	VER:impf	avoir
crouler	VER:infi	crouler
demeurait	VER:impf	demeurer
,	PUN	,
soudain	ADV	soudain
il	PRO:PER	il
allez	VER:pres	aller
homme	NOM	homme
-ce	PRO:DEM	ce
,	PUN	,
,	PUN	,
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
tant	ADV	tant
<EOS>	<EOS>	<EOS>
m'	PRO:PER	me
,	PUN	,
vieux	NOM	vieux
,	PUN	,
envie	NOM	envie
,	PUN	,
vous	PRO:PER	vous
vous	PRO:PER	vous
Mais	VER:impf	mais
contre	PRP	contre
il	PRO:PER	il
sentant	VER:ppre	sentir
qu'	PRO:REL	que
pas	ADV	pas
?	SENT	?
vais	VER:pres	aller
en	PRP	en
tour	NOM	tour
à	PRP	à
?	SENT	?
son	DET:POS	son
Je	PRO:PER	je
révolta	VER:simp	révolter
:	PUN	:
il	PRO:PER	il
l'	PRO:PER	la|le
aimait	VER:impf	aimer
