villes	NOM	ville
de	PRP	de
dans	PRP	dans
donnait	VER:impf	donner
le	DET:ART	le
cavalier	ADJ	cavalier
--	PUN	--
de	PRP	de
dit	VER:pres	dire
,	PUN	,
<EOS>	<EOS>	<EOS>
curieux	ADJ	curieux
bourse	NOM	bourse
un	DET:ART	un
-vous	PRO:PER	vous
,	PUN	,
<SEG>
Ne	ADV	ne
:	PUN	:
la	DET:ART	le
à	PRP	à
mit	VER:simp	mettre
qui	PRO:REL	qui
est	VER:pres	être
on	PRO:PER	on
<EOS>	<EOS>	<EOS>
Fortune	NAM	fortune
ce	PRO:DEM	ce
coup	NOM	coup
Fortune	NOM	fortune
exquis	ADJ	exquis
auprès	ADV	auprès
te	PRO:PER	te
<EOS>	<EOS>	<EOS>
à	PRP	à
.	SENT	.
de	PRP	de
mais	KON	mais
une	DET:ART	un
--	PUN	--
<EOS>	<EOS>	<EOS>
cavalier	NOM	cavalier
venait	VER:impf	venir
et	KON	et
tout	ADV	tout
.	SENT	.
charmant	ADJ	charmant
faussaire	NOM	faussaire
sa	DET:POS	son
filet	NOM	filet
pas	ADV	pas
,	PUN	,
trouve	VER:pres	trouver
pommard	NOM	pommard
,	PUN	,
cuit	VER:pper	cuire
,	PUN	,
Chez	PRP	chez
pleine	ADJ	plein
se	PRO:PER	se
à	PRP	à
à	PRP	à
tout	ADV	tout
<EOS>	<EOS>	<EOS>
du	PRP:det	du
--	PUN	--
se	PRO:PER	se
banqueroutier	NOM	banqueroutier
madame	NOM	madame
et	KON	et
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
bouche	NOM	bouche
du	PRP:det	du
admirable	ADJ	admirable
.	SENT	.
couteau	NOM	couteau
merveilleusement	ADV	merveilleusement
trompe	VER:pres	tromper
n'	ADV	ne
flattée	VER:pper	flatter
Le	DET:ART	le
qui	PRO:REL	qui
de	PRP	de
tranche	NOM	tranche
Bertrand	NAM	bertrand
,	PUN	,
vous	PRO:PER	vous
rôti	NOM	rôti
les	DET:ART	le
,	PUN	,
nous	PRO:PER	nous
mains	NOM	main
vient	VER:pres	venir
dit	VER:pres	dire
rissolée	VER:pper	rissoler
<EOS>	<EOS>	<EOS>
servir	VER:infi	servir
frotter	VER:infi	frotter
pas	ADV	pas
son	DET:POS	son
point	NOM	point
lâcha	VER:simp	lâcher
tout	ADV	tout
tout	ADV	tout
notre	DET:POS	notre
,	PUN	,
fourchette	NOM	fourchette
est	VER:pres	être
il	PRO:PER	il
bœuf	NOM	bœuf
répondit	VER:simp	répondre
!	SENT	!
trouve	VER:pres	trouver
de	PRP	de
?	SENT	?
.	SENT	.
<SEG>
de	PRP	de
,	PUN	,
ma	DET:POS	mon
je	PRO:PER	je
peines	NOM	peine
c'	PRO:DEM	ce
à	PRP	à
<EOS>	<EOS>	<EOS>
meilleure	ADJ	meilleur
...	PUN	...
!	SENT	!
train	NOM	train
envie	NOM	envie
voix	NOM	voix
cause	VER:pres	causer
le	DET:ART	le
Chizac	NAM	chizac
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
ce	PRO:DEM	ce
quoique	KON	quoique
soin	NOM	soin
santé	NOM	santé
qui	PRO:REL	qui
était	VER:impf	être
jeun	ADV	jeun
tenons	VER:pres	tenir
nous	PRO:PER	nous
corbleu	INT	corbleu
,	PUN	,
à	PRP	à
l'	DET:ART	le
voilà	ADV	voilà
minutieux	ADJ	minutieux
si	KON	si
,	PUN	,
idée	NOM	idée
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
la	DET:ART	le
étais	VER:impf	être
.	SENT	.
,	PUN	,
sommes	VER:pres	sommer|être
nous	PRO:PER	nous
inspecteur	NOM	inspecteur
maître	NOM	maître
lutrin	NOM	lutrin
<EOS>	<EOS>	<EOS>
déboucher	VER:infi	déboucher
et	KON	et
chanter	VER:infi	chanter
donne	VER:pres	donner
jubilation	NOM	jubilation
!	SENT	!
me	PRO:PER	me
pleine	ADJ	plein
hier	VER:infi	hier
bien	ADV	bien
,	PUN	,
fait	VER:pres	faire
L'	DET:ART	le
au	PRP:det	au
Ce	PRO:DEM	ce
nos	DET:POS	notre
est	VER:pres	être
et	KON	et
depuis	PRP	depuis
comme	KON	comme
j'	PRO:PER	je
de	PRP	de
vous	PRO:PER	vous
bel	ADJ	beau
bout	NOM	bout
bourgogne	NOM	bourgogne
fusse	VER:subi	être
cela	PRO:DEM	cela
un	DET:ART	un
en	PRP	en
faussaire	NOM	faussaire
en	PRP	en
Bertrand	NAM	bertrand
par	PRP	par
!	SENT	!
avec	PRP	avec
Puisque	KON	puisque
de	PRP	de
,	PUN	,
rire	VER:infi	rire
.	SENT	.
vivant	VER:ppre	vivre
le	DET:ART	le
qui	PRO:REL	qui
du	PRP:det	du
soir	NOM	soir
,	PUN	,
pleine	ADJ	plein
au	PRP:det	au
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
<SEG>
soupé	VER:pper	souper
<EOS>	<EOS>	<EOS>
Où	PRO:REL	où
sont	VER:pres	être
<EOS>	<EOS>	<EOS>
.	SENT	.
hocha	VER:simp	hocher
en	PRP	en
après	PRP	après
,	PUN	,
eux	PRO:PER	eux
jamais	ADV	jamais
leur	DET:POS	leur
:	PUN	:
Les	DET:ART	le
Soupons	VER:pres	souper
après	PRP	après
gens	NOM	gens
,	PUN	,
millions	NOM	million
les	DET:ART	le
sont	VER:pres	être
<EOS>	<EOS>	<EOS>
sacrés	VER:pper	sacrer
avoir	VER:infi	avoir
tiennent	VER:pres	tenir
était	VER:impf	être
appétit	NOM	appétit
cabinet	NOM	cabinet
<EOS>	<EOS>	<EOS>
ne	ADV	ne
l'	DET:ART	le
ai	VER:pres	avoir
.	SENT	.
meublé	VER:pper	meubler
--	PUN	--
repas	NOM	repas
.	SENT	.
affaires	NOM	affaire
,	PUN	,
millions	NOM	million
et	KON	et
sorciers	NOM	sorcier
.	SENT	.
excellent	ADJ	excellent
tient	VER:pres	tenir
gravement	ADV	gravement
un	DET:ART	un
de	PRP	de
de	PRP	de
parlerons	VER:futu	parler
,	PUN	,
<EOS>	<EOS>	<EOS>
maître	NOM	maître
,	PUN	,
travail	NOM	travail
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
Bertrand	NAM	bertrand
et	KON	et
on	PRO:PER	on
qui	PRO:REL	qui
,	PUN	,
Bertrand	NAM	bertrand
je	PRO:PER	je
tête	NOM	tête
Il	PRO:PER	il
prenaient	VER:impf	prendre
l'	DET:ART	le
Les	DET:ART	le
à	PRP	à
Fortune	NOM	fortune
Entre	PRP	entre
inspecteur	NOM	inspecteur
fort	ADV	fort
maître	NOM	maître
répondit-il	NOM	répondit-il
conseil	NOM	conseil
usage	NOM	usage
particulier	ADJ	particulier
.	SENT	.
millions	NOM	million
dans	PRP	dans
Cavalier	ADJ	cavalier
le	DET:ART	le
ont	VER:pres	avoir
qui	PRO:REL	qui
tête-à-tête	NOM	tête-à-tête
l'	PRO:PER	la|le
café	NOM	café
dit	VER:pper	dire
.	SENT	.
,	PUN	,
d'	PRP	de
proprement	ADV	proprement
Fortune	NOM	fortune
des	PRP:det	du
la	DET:ART	le
vous	PRO:PER	vous
tranquillement	ADV	tranquillement
<SEG>
aux	PRP:det	au
tendait	VER:impf	tendre
<EOS>	<EOS>	<EOS>
museau	NOM	museau
son	DET:POS	son
pas	ADV	pas
,	PUN	,
poussé	VER:pper	pousser
que	KON	que
--	PUN	--
en	PRP	en
connaissiez	VER:impf	connaître
vous	PRO:PER	vous
par	PRP	par
je	PRO:PER	je
c'	PRO:DEM	ce
de	PRP	de
.	SENT	.
cuiller	NOM	cuiller
Il	PRO:PER	il
au	PRP:det	au
plutôt	ADV	plutôt
était	VER:impf	être
<EOS>	<EOS>	<EOS>
chien	NOM	chien
bien	ADV	bien
sa	DET:POS	son
ne	ADV	ne
certain	PRO:IND	certain
y	PRO:PER	y
retournant	VER:ppre	retourner
sautent	VER:pres	sauter
yeux	NOM	œil
écouter	VER:infi	écouter
,	PUN	,
cellier	NOM	cellier
qui	PRO:REL	qui
tête	NOM	tête
entré	VER:pper	entrer
cinq	NUM	cinq
semblait	VER:impf	sembler
savais	VER:impf	savoir
Chizac	NAM	chizac
disait	VER:impf	dire
que	KON	que
hasard	NOM	hasard
intérêt	NOM	intérêt
pensif	ADJ	pensif
le	DET:ART	le
,	PUN	,
qui	PRO:REL	qui
fond	NOM	fond
maître	NOM	maître
avait	VER:impf	avoir
bout	NOM	bout
y	PRO:PER	y
je	PRO:PER	je
à	PRP	à
,	PUN	,
;	PUN	;
en	PRP	en
a	VER:pres	avoir
et	KON	et
votre	DET:POS	votre
nous	PRO:PER	nous
qui	PRO:REL	qui
nous	PRO:PER	nous
mis	VER:pper	mettre
,	PUN	,
dans	PRP	dans
Faraud	ADJ	faraud
minutes	NOM	minute
.	SENT	.
tasse	NOM	tasse
ou	KON	ou
...	PUN	...
,	PUN	,
des	PRP:det	du
--	PUN	--
m'	PRO:PER	me
étais	VER:impf	être
accroupi	VER:pper	accroupir
laissait	VER:impf	laisser
d'	PRP	de
sa	DET:POS	son
le	DET:ART	le
choses	NOM	chose
que	KON	que
avoir	VER:infi	avoir
étiez	VER:impf	être
donc	ADV	donc
à	PRP	à
Vous	PRO:PER	vous
dans	PRP	dans
un	DET:ART	un
autres	ADJ	autre
la	DET:ART	le
Bertrand	NAM	bertrand
conversation	NOM	conversation
vois	VER:pres	voir
<SEG>
pleines	ADJ	plein
les	DET:ART	le
ici	ADV	ici
tout	PRO:IND	tout
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
pour	PRP	pour
,	PUN	,
conquise	VER:pper	conquérir
faible	ADJ	faible
talent	NOM	talent
donne	VER:pres	donner
ne	ADV	ne
Entendons-nous	NOM	entendons-nous
<EOS>	<EOS>	<EOS>
de	PRP	de
maître	NOM	maître
mains	NOM	main
qui	PRO:REL	qui
fortune	NOM	fortune
--	PUN	--
homme	NOM	homme
prouve	VER:pres	prouver
fois	NOM	fois
était	VER:impf	être
<EOS>	<EOS>	<EOS>
fait	VER:pper	faire
et	KON	et
la	DET:ART	le
des	PRP:det	du
une	DET:ART	un
de	PRP	de
beaucoup	ADV	beaucoup
pas	ADV	pas
Neuf	ADJ	neuf
,	PUN	,
<EOS>	<EOS>	<EOS>
caractère	NOM	caractère
demanda	VER:simp	demander
une	DET:ART	un
brave	ADJ	brave
c'	PRO:DEM	ce
;	PUN	;
interrompit	VER:simp	interrompre
savais	VER:impf	savoir
Chizac	NAM	chizac
Aux	PRP:det	au
de	PRP	de
une	DET:ART	un
un	DET:ART	un
innocents	NOM	innocent
vaillance	NOM	vaillance
que	KON	que
.	SENT	.
et	KON	et
le	DET:ART	le
!	SENT	!
ou	KON	ou
mais	KON	mais
?	SENT	?
,	PUN	,
suis	VER:pres	suivre|être
;	PUN	;
fois	NOM	fois
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
mou	ADJ	mou
était	VER:impf	être
!	SENT	!
sur	PRP	sur
parti	VER:pper	partir
gagner	VER:infi	gagner
Bertrand	NAM	bertrand
assez	ADV	assez
à	PRP	à
rien	NOM	rien
je	PRO:PER	je
disent	VER:pres	dire
ceux	PRO:DEM	celui
:	PUN	:
seulement	ADV	seulement
dix	NUM	dix
hasard	NOM	hasard
le	DET:ART	le
pas	ADV	pas
grande	ADJ	grand
fortune	NOM	fortune
le	DET:ART	le
dix	NUM	dix
immense	ADJ	immense
Non	ADV	non
...	PUN	...
le	DET:ART	le
Fortune	ADJ	fortune
moins	ADV	moins
.	SENT	.
siennes	PRO:POS	sien
sur	PRP	sur
<SEG>
<EOS>	<EOS>	<EOS>
seriez	VER:cond	être
tout	PRO:IND	tout
venu	NOM	venu
.	SENT	.
jours	NOM	jour
l'	DET:ART	le
fou	ADJ	fou
qu'	PRO:REL	que
de	PRP	de
monde	NOM	monde
affaires	NOM	affaire
tenter	VER:infi	tenter
méfier	VER:infi	méfier
,	PUN	,
fait	VER:pres	faire
?	SENT	?
richesse	NOM	richesse
--	PUN	--
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
vous	PRO:PER	vous
un	DET:ART	un
,	PUN	,
ce	PRO:DEM	ce
gros	ADJ	gros
que	KON	que
écria	VER:simp	écrier
admirablement	ADV	admirablement
chez	PRP	chez
ne	ADV	ne
lui	PRO:PER	lui
bien	ADV	bien
Si	KON	si
,	PUN	,
conseil	NOM	conseil
lot	NOM	lot
vous	PRO:PER	vous
vous	PRO:PER	vous
hasard	NOM	hasard
voulût	VER:subi	vouloir
de	PRP	de
le	PRO:PER	le
--	PUN	--
le	PRO:PER	le
le	PRO:PER	le
comprenez	VER:pres	comprendre
rue	NOM	rue
<EOS>	<EOS>	<EOS>
premier	NUM	premier
les	DET:ART	le
il	PRO:PER	il
pour	PRP	pour
Vous	PRO:PER	vous
pas	ADV	pas
la	DET:ART	le
comme	KON	comme
,	PUN	,
vous	PRO:PER	vous
Fortune	ADJ	fortune
,	PUN	,
.	SENT	.
pleines	ADJ	plein
faut	VER:pres	falloir
sûr	ADJ	sûr
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
et	KON	et
le	DET:ART	le
Quincampoix	NAM	quincampoix
deux	NUM	deux
ses	DET:POS	son
venu	NOM	venu
parce	KON	parce
rentrer	VER:infi	rentrer
<EOS>	<EOS>	<EOS>
croiriez	VER:cond	croire
se	PRO:PER	se
porter	VER:infi	porter
poches	NOM	poche
<EOS>	<EOS>	<EOS>
premier	NUM	premier
pas	ADV	pas
inspecteur	NOM	inspecteur
donner	VER:infi	donner
Il	PRO:PER	il
sait	VER:pres	savoir
.	SENT	.
le	DET:ART	le
au	PRP:det	au
s'	PRO:PER	se
depuis	PRP	depuis
Non	ADV	non
demandiez	VER:impf	demander
et	KON	et
Alors	ADV	alors
.	SENT	.
répondit	VER:simp	répondre
.	SENT	.
<SEG>
,	PUN	,
cartes	NOM	carte
Colette	NAM	colette
pour	PRP	pour
--	PUN	--
la	DET:ART	le
répéta	VER:simp	répéter
sa	DET:POS	son
six	NUM	six
fond	NOM	fond
,	PUN	,
ne	ADV	ne
demeurait	VER:impf	demeurer
ombre	NOM	ombre
justice	NOM	justice
moins	ADV	moins
en	PRP	en
<EOS>	<EOS>	<EOS>
entre	PRP	entre
attaquer	VER:infi	attaquer
les	PRO:PER	la|le
de	PRP	de
qui	PRO:REL	qui
,	PUN	,
Maître	NOM	maître
à	PRP	à
,	PUN	,
Arbre-Sec	NAM	arbre-sec
près	ADV	près
mois	NOM	moi|mois
ici	ADV	ici
tirer	VER:infi	tirer
gagnait	VER:impf	gagner
le	PRO:PER	le
amateur	NOM	amateur
<EOS>	<EOS>	<EOS>
de	PRP	de
son	DET:POS	son
Besançon	NAM	besançon
a	VER:pres	avoir
--	PUN	--
était	VER:impf	être
reprit-il	NOM	reprit-il
y	PRO:PER	y
qui	PRO:REL	qui
une	DET:ART	un
.	SENT	.
et	KON	et
suis	VER:pres	suivre|être
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
Mais	KON	mais
.	SENT	.
qui	PRO:REL	qui
je	PRO:PER	je
,	PUN	,
le	DET:ART	le
<EOS>	<EOS>	<EOS>
Fortune	ADJ	fortune
entasser	VER:infi	entasser
Besançon	NAM	besançon
remué	VER:pper	remuer
,	PUN	,
sucré	VER:pper	sucrer
montagnes	NOM	montagne
l'	PRO:PER	la|le
à	PRP	à
l'	DET:ART	le
que	PRO:REL	que
jolie	ADJ	joli
,	PUN	,
Besançon	NAM	besançon
.	SENT	.
pour	KON	pour
vie	NOM	vie
,	PUN	,
humait	VER:impf	humer
Colette	NAM	colette
il	PRO:PER	il
comme	ADV	comme
Colette	NAM	colette
tasse	NOM	tasse
des	PRP:det	du
sa	DET:POS	son
songe	VER:pres	songer
et	KON	et
il	PRO:PER	il
rue	NOM	rue
.	SENT	.
Voilà	ADV	voilà
lui	PRO:PER	lui
les	DET:ART	le
...	PUN	...
?	SENT	?
ancienne	ADJ	ancien
guère	ADV	guère
fille	NOM	fille
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
Bertrand	NAM	bertrand
<SEG>
<EOS>	<EOS>	<EOS>
jour	NOM	jour
et	KON	et
de	PRP	de
gens	NOM	gens
inspecteur	NOM	inspecteur
,	PUN	,
sotte	ADJ	sot
ai	VER:pres	avoir
Besançon	NAM	besançon
un	DET:ART	un
,	PUN	,
Colette	NAM	colette
en	PRP	en
certaine	ADJ	certain
Certes	ADV	certes
lui	PRO:PER	lui
Bertrand	NAM	bertrand
Le	DET:ART	le
Besançon	NAM	besançon
interrogea	VER:simp	interroger
connu	VER:pper	connaître
de	PRP	de
aventure	NOM	aventure
Les	DET:ART	le
bien	ADV	bien
versa	VER:simp	verser
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
dit	VER:pres	dire
a	VER:pres	avoir
seul	ADJ	seul
Maître	NOM	maître
--	PUN	--
,	PUN	,
telle	PRO:DEM	tel
<EOS>	<EOS>	<EOS>
n'	ADV	ne
la	DET:ART	le
capable	ADJ	capable
y	PRO:PER	y
avis	NOM	avis
certes	ADV	certes
faire	VER:infi	faire
.	SENT	.
,	PUN	,
sont	VER:pres	être
un	DET:ART	un
,	PUN	,
vie	NOM	vie
.	SENT	.
chose	NOM	chose
cela	PRO:DEM	cela
bonne	ADJ	bon
gravité	NOM	gravité
l'	DET:ART	le
verre	NOM	verre
croyaient	VER:impf	croire
visite	NOM	visite
honnêtes	ADJ	honnête
qui	PRO:REL	qui
Fortune	NAM	fortune
--	PUN	--
<EOS>	<EOS>	<EOS>
tout	PRO:IND	tout
pas	ADV	pas
manqué	VER:pper	manquer
des	PRP:det	du
que	KON	que
comme	KON	comme
.	SENT	.
a	VER:pres	avoir
au	PRP:det	au
.	SENT	.
créature	NOM	créature
quelque	PRO:IND	quelque
à	PRP	à
respectables	ADJ	respectable
de	PRP	de
sa	DET:POS	son
regard	NOM	regard
Fortune	NAM	fortune
avec	PRP	avec
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
j'	PRO:PER	je
de	PRP	de
à	PRP	à
des	PRP:det	du
Chizac-le-Riche	NAM	chizac-le-riche
partagés	VER:pper	partager
fond	NOM	fond
répondit	VER:simp	répondre
personnes	NOM	personne
une	DET:ART	un
est	VER:pres	être
Colette	NAM	colette
,	PUN	,
tuer	VER:infi	tuer
<SEG>
de	PRP	de
qui	PRO:REL	qui
Colette	NAM	colette
Guillaume	NAM	guillaume
au	PRP:det	au
lever	VER:infi	lever
chez	PRP	chez
elle	PRO:PER	elle
seulement	ADV	seulement
,	PUN	,
jamais	ADV	jamais
travaillé	VER:pper	travailler
quelle	PRO:REL	quel
.	SENT	.
que	KON	que
ai	VER:pres	avoir
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
est	VER:pres	être
doigt	NOM	doigt
je	PRO:PER	je
consultent	VER:pres	consulter
<EOS>	<EOS>	<EOS>
et	KON	et
de	PRP	de
n'	ADV	ne
!	SENT	!
reprit	VER:simp	reprendre
<EOS>	<EOS>	<EOS>
histoire	NOM	histoire
,	PUN	,
Bertrand	NAM	bertrand
je	PRO:PER	je
connais	VER:pres	connaître
et	KON	et
depuis	PRP	depuis
virago	NOM	virago
je	PRO:PER	je
Sans	PRP	sans
corps	NOM	corps
,	PUN	,
Corbac	NAM	corbac
sur	PRP	sur
les	PRO:PER	la|le
,	PUN	,
épée	NOM	épée
de	PRP	de
niais	ADJ	niais
<EOS>	<EOS>	<EOS>
--	PUN	--
l'	DET:ART	le
des	PRP:det	du
poursuivit	VER:simp	poursuivre
guettent	VER:pres	guetter
ma	DET:POS	mon
le	DET:ART	le
dire	VER:infi	dire
de	PRP	de
maître	NOM	maître
qui	PRO:REL	qui
Badin	NAM	badin
écria	VER:simp	écrier
a	VER:pres	avoir
l'	DET:ART	le
maintenant	ADV	maintenant
et	KON	et
Besançon	NAM	besançon
--	PUN	--
vous	PRO:PER	vous
.	SENT	.
travers	NOM	travers
pouce	NOM	pouce
--	PUN	--
!	SENT	!
Colette	NAM	colette
,	PUN	,
pensée	NOM	pensée
hollandais	ADJ	hollandais
du	PRP:det	du
mort	NOM	mort
que	KON	que
Fortune	NAM	fortune
bien	ADV	bien
<EOS>	<EOS>	<EOS>
Besançon	NAM	besançon
la	DET:ART	le
sortir	VER:infi	sortir
créatures	NOM	créature
sans	PRP	sans
.	SENT	.
tant	ADV	tant
Chizac	NAM	chizac
s'	PRO:PER	se
le	DET:ART	le
passé	VER:pper	passer
genièvre	NOM	genièvre
comme	KON	comme
puis	ADV	puis
:	PUN	:
<SEG>
par	PRP	par
découvert	VER:pper	découvrir
malice	NOM	malice
dans	PRP	dans
soir	NOM	soir
vous	PRO:PER	vous
jours	NOM	jour
habitués	ADJ	habitué
matin	NOM	matin
,	PUN	,
d'	PRP	de
Les	PRO:PER	la|le
au	PRP:det	au
malheur	NOM	malheur
Guillaume	NAM	guillaume
ont	VER:pres	avoir
soit	KON	soit
un	DET:ART	un
dada	NOM	dada
<EOS>	<EOS>	<EOS>
elles	PRO:PER	elle
dormi	VER:pper	dormir
réellement	ADV	réellement
parvenus	VER:pper	parvenir
à	PRP	à
de	PRP	de
de	PRP	de
le	PRO:PER	le
jusqu'	PRP	jusque
une	DET:ART	un
cette	PRO:DEM	ce
l'	DET:ART	le
ou	KON	ou
que	KON	que
les	DET:ART	le
il	PRO:PER	il
s'	PRO:PER	se
,	PUN	,
Le	DET:ART	le
déjà	ADV	déjà
y	PRO:PER	y
.	SENT	.
Chizac	NAM	chizac
caressent	VER:pres	caresser
maladie	NOM	maladie
ou	KON	ou
deviendra	VER:futu	devenir
.	SENT	.
veine	NOM	veine
inquiétait	VER:impf	inquiéter
<EOS>	<EOS>	<EOS>
riche	ADJ	riche
précéda	VER:simp	précéder
avait	VER:impf	avoir
qu'	PRO:REL	que
quatre	NUM	quatre
:	PUN	:
Chizac	NAM	chizac
avez	VER:pres	avoir
,	PUN	,
espèce	NOM	espèce
et	KON	et
des	PRP:det	du
par	PRP	par
Il	PRO:PER	il
que	KON	que
se	PRO:PER	se
le	DET:ART	le
elles	PRO:PER	elle
cinq	NUM	cinq
sont	VER:pres	être
du	PRP:det	du
!	SENT	!
lit	NOM	lit
Trois-Singes	NOM	trois-singes
qui	PRO:REL	qui
la	DET:ART	le
dès	PRP	dès
Maître	NAM	maître
disaient	VER:impf	dire
que	KON	que
et	KON	et
Chizac	NAM	chizac
,	PUN	,
où	PRO:REL	où
Badin	NAM	badin
nuit	NOM	nuit
Guillaume	NAM	guillaume
«	PUN:cit	«
poursuivie	VER:pper	poursuivre
jour	NOM	jour
pauvre	ADJ	pauvre
trouvait	VER:impf	trouver
plus	ADV	plus
»	PUN:cit	»
jaloux	ADJ	jaloux
du	PRP:det	du
sottise	NOM	sottise
extraordinaire	ADJ	extraordinaire
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
!	SENT	!
savoir	NOM	savoir
--	PUN	--
.	SENT	.
ses	DET:POS	son
cru	VER:pper	croire
!	SENT	!
que	PRO:REL	que
avec	PRP	avec
Besançon	NAM	besançon
Guillaume	NAM	guillaume
a	VER:pres	avoir
fit	VER:simp	faire
ne	ADV	ne
défend	VER:pres	défendre
la	DET:ART	le
s'	PRO:PER	se
pas	ADV	pas
<EOS>	<EOS>	<EOS>
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
les	DET:ART	le
Ah	NAM	ah
de	PRP	de
demanda	VER:simp	demander
«	PUN:cit	«
avaient	VER:impf	avoir
défendre	VER:infi	défendre
,	PUN	,
deviendrait	VER:cond	devenir
Et	KON	et
Fortune	ADJ	fortune
Si	NAM	si
dans	PRP	dans
Guillaume	NAM	guillaume
gaillard	NOM	gaillard
passeront	VER:futu	passer
:	PUN	:
millions	NOM	million
dit	VER:pper	dire
si	KON	si
lui	PRO:PER	lui
plus	ADV	plus
Et	KON	et
notre	DET:POS	notre
--	PUN	--
.	SENT	.
vif	ADJ	vif
Chizac	NAM	chizac
avaient	VER:impf	avoir
un	DET:ART	un
millions	NOM	million
poche	NOM	poche
cartes	NOM	carte
ces	PRO:DEM	ce
,	PUN	,
de	PRP	de
cavalier	NOM	cavalier
la	DET:ART	le
Les	DET:ART	le
»	PUN:cit	»
ses	DET:POS	son
,	PUN	,
de	PRP	de
un	DET:ART	un
rude	ADJ	rude
ils	PRO:PER	il
Chizac	NAM	chizac
Badin	NOM	badin
cartes	NOM	carte
écoutait	VER:impf	écouter
la	DET:ART	le
vous	PRO:PER	vous
êtes	VER:pres	être
les	DET:ART	le
tirer	VER:infi	tirer
intérêt	NOM	intérêt
Bertrand	NAM	bertrand
<EOS>	<EOS>	<EOS>
choses	NOM	chose
était	VER:impf	être
Chizac	NAM	chizac
Besançon	NAM	besançon
maître	NOM	maître
<EOS>	<EOS>	<EOS>
dit	VER:pper	dire
oui	INT	oui
riche	ADJ	riche
fait	VER:pper	faire
,	PUN	,
maître	NOM	maître
cartes	NOM	carte
.	SENT	.
qui	PRO:REL	qui
.	SENT	.
pour	PRP	pour
<EOS>	<EOS>	<EOS>
<SEG>
.	SENT	.
au	PRP:det	au
Guillaume	NAM	guillaume
en	PRP	en
que	KON	que
.	SENT	.
riche	NOM	riche
des	PRP:det	du
vous	PRO:PER	vous
.	SENT	.
Guillaume	NAM	guillaume
dites	VER:pres	dire
en	PRO:PER	en
je	PRO:PER	je
être	VER:infi	être
poire	NOM	poire
cabaret	NOM	cabaret
lui	PRO:PER	lui
est	VER:pres	être
pas	ADV	pas
visage	NOM	visage
du	PRP:det	du
le	DET:ART	le
des	PRP:det	du
entré	VER:pper	entrer
je	PRO:PER	je
!	SENT	!
vrai	ADJ	vrai
<EOS>	<EOS>	<EOS>
-là	ADV	là
son	DET:POS	son
Bertrand	NAM	bertrand
de	PRP	de
,	PUN	,
<EOS>	<EOS>	<EOS>
Badin	NAM	badin
gagnait	VER:impf	gagner
Badin	NAM	badin
:	PUN	:
dans	PRP	dans
arraché	VER:pper	arracher
sera	VER:futu	être
il	PRO:PER	il
démanchait	VER:impf	démancher
Chaque	PRO:IND	chaque
fois	NOM	fois
eût	VER:subi	avoir
ce	PRO:DEM	ce
,	PUN	,
maître	NOM	maître
est	VER:pres	être
une	DET:ART	un
interrompit	VER:simp	interrompre
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
Tout	PRO:IND	tout
homme	NOM	homme
comme	ADV	comme
Chizac-le-Riche	NAM	chizac-le-riche
<EOS>	<EOS>	<EOS>
ai	VER:pres	avoir
que	PRO:REL	que
Trois-Singes	NAM	trois-singes
cellier	NOM	cellier
.	SENT	.
ce	PRO:DEM	ce
tic	NOM	tic
autre	ADJ	autre
sortant	NOM	sortant
Évangile	NOM	évangile
du	PRP:det	du
si	KON	si
le	DET:ART	le
vus	VER:pper	voir
cabaret	NOM	cabaret
face	NOM	face
qui	PRO:REL	qui
l'	DET:ART	le
;	PUN	;
en	PRP	en
Non	ADV	non
,	PUN	,
--	PUN	--
mou	ADJ	mou
.	SENT	.
on	PRO:PER	on
<EOS>	<EOS>	<EOS>
de	PRP	de
un	NOM	un
dents	NOM	dent
les	PRO:PER	la|le
comme	KON	comme
doit	VER:pres	devoir
<EOS>	<EOS>	<EOS>
comme	KON	comme
et	KON	et
cet	PRO:DEM	ce
-là	ADV	là
vois	VER:pres	voir
Guillaume	NAM	guillaume
<SEG>
montrant	VER:ppre	montrer
a	VER:pres	avoir
,	PUN	,
de	PRP	de
Guillaume	NAM	guillaume
<EOS>	<EOS>	<EOS>
de	PRP	de
pas	ADV	pas
a	VER:pres	avoir
six	NUM	six
.	SENT	.
couler	VER:infi	couler
pour	PRP	pour
il	PRO:PER	il
