mis	VER:pper	mettre
à	PRP	à
que	KON	que
Il	PRO:PER	il
si	ADV	si
bonne	ADJ	bon
souvenir	NOM	souvenir
bonne	ADJ	bon
,	PUN	,
pensait	VER:impf	penser
garçon	NOM	garçon
<EOS>	<EOS>	<EOS>
à	PRP	à
lui	PRO:PER	lui
il	PRO:PER	il
»	PUN:cit	»
si	ADV	si
ce	PRO:DEM	ce
la	DET:ART	le
<EOS>	<EOS>	<EOS>
petit	ADJ	petit
,	PUN	,
.	SENT	.
,	PUN	,
mais	KON	mais
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
la	DET:ART	le
été	VER:pper	être
à	PRP	à
tristesse	NOM	tristesse
qui	PRO:REL	qui
le	DET:ART	le
soumis	VER:pper	soumettre
demi	ADJ	demi
de	PRP	de
à	PRP	à
si	ADV	si
au	PRP:det	au
d'	PRP	de
fleur	NOM	fleur
Quelle	PRO:REL	quel
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
Tilly	NAM	tilly
était	VER:impf	être
avec	PRP	avec
!	SENT	!
aussi	ADV	aussi
Les	DET:ART	le
fût	VER:subi	être
regretter	VER:infi	regretter
une	DET:ART	un
!	SENT	!
si	ADV	si
on	PRO:PER	on
Elle	PRO:PER	elle
il	PRO:PER	il
,	PUN	,
inspiraient	VER:impf	inspirer
se	PRO:PER	se
laissée	VER:pper	laisser
.	SENT	.
abruti	NOM	abruti
comme	ADV	comme
qu'	PRO:REL	que
et	KON	et
yeux	NOM	œil
Natchès	NAM	natchès
se	PRO:PER	se
,	PUN	,
que	PRO:REL	que
,	PUN	,
confiance	NOM	confiance
larmes	NOM	larme
des	PRP:det	du
ne	ADV	ne
hôtes	NOM	hôte
et	KON	et
la	PRO:PER	la
,	PUN	,
remplirent	VER:simp	remplir
tout	PRO:IND	tout
même	ADV	même
<EOS>	<EOS>	<EOS>
Gella	NAM	gella
pas	ADV	pas
<SEG>
secret	NOM	secret
ne	ADV	ne
trahir	VER:infi	trahir
son	DET:POS	son
au	PRP:det	au
tort	NOM	tort
Il	PRO:PER	il
dehors	NOM	dehors
pas	ADV	pas
,	PUN	,
de	PRP	de
tout	ADV	tout
liberté	NOM	liberté
longuement	ADV	longuement
devait	VER:impf	devoir
,	PUN	,
être	VER:infi	être
en	PRP	en
que	PRO:REL	que
,	PUN	,
faire	VER:infi	faire
la	DET:ART	le
que	KON	que
Providence	NAM	providence
mais	KON	mais
démarches	NOM	démarche
autour	ADV	autour
bons	ADJ	bon
de	PRP	de
Gella	NAM	gella
la	DET:ART	le
lui	PRO:PER	lui
de	PRP	de
douter	VER:infi	douter
,	PUN	,
jeune	ADJ	jeune
Celle	PRO:DEM	celui
personne	ADV	personne
du	PRP:det	du
avait	VER:impf	avoir
et	KON	et
sur	PRP	sur
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
du	PRP:det	du
aux	PRP:det	au
été	VER:pper	être
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
ses	DET:POS	son
paraissait	VER:impf	paraître
lui	PRO:PER	lui
n'	ADV	ne
contraire	NOM	contraire
,	PUN	,
de	PRP	de
de	PRP	de
devait	VER:impf	devoir
famille	NOM	famille
de	PRP	de
le	DET:ART	le
indirectement	ADV	indirectement
.	SENT	.
son	DET:POS	son
et	KON	et
toujours	ADV	toujours
de	PRP	de
eût	VER:subi	avoir
fait	VER:pper	faire
évitait	VER:impf	éviter
en	PRP	en
prévisions	NOM	prévision
ne	ADV	ne
placés	VER:pper	placer
comprenait	VER:impf	comprendre
;	PUN	;
des	PRP:det	du
craignant	VER:ppre	craindre
bateleur	NOM	bateleur
cela	PRO:DEM	cela
cœurs	NOM	cœur
était	VER:impf	être
disparition	NOM	disparition
parler	VER:infi	parler
que	KON	que
il	PRO:PER	il
-ci	ADV	-ci
chemin	NOM	chemin
connaissant	VER:ppre	connaître
que	KON	que
,	PUN	,
,	PUN	,
effet	NOM	effet
sa	DET:POS	son
sa	DET:POS	son
s'	PRO:PER	se
Gella	NAM	gella
,	PUN	,
fruit	NOM	fruit
<SEG>
qui	PRO:REL	qui
de	PRP	de
la	DET:ART	le
bas	NOM	bas
demanda	VER:simp	demander
la	DET:ART	le
couche	NOM	couche
Deschamps	NAM	deschamps
blanche	ADJ	blanc
était	VER:impf	être
petits	ADJ	petit
se	PRO:PER	se
coucher	VER:infi	coucher
Valneige	NAM	valneige
-même	ADJ	même
«	PUN:cit	«
servait	VER:impf	servir
on	PRO:PER	on
heure	NOM	heure
prépara	VER:simp	préparer
,	PUN	,
sa	DET:POS	son
mais	KON	mais
permission	NOM	permission
au	PRP:det	au
propre	ADJ	propre
allait	VER:impf	aller
,	PUN	,
voulut	VER:simp	vouloir
faire	VER:infi	faire
un	NOM	un
<EOS>	<EOS>	<EOS>
égayer	VER:infi	égayer|égayer
venaient	VER:impf	venir
,	PUN	,
,	PUN	,
qu'	PRO:REL	que
père	NOM	père
.	SENT	.
n'	ADV	ne
était	VER:impf	être
s'	PRO:PER	se
pas	ADV	pas
à	PRP	à
à	PRP	à
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
canapé	NOM	canapé
quand	KON	quand
Avant	PRP	avant
lettre	NOM	lettre
ami	NOM	ami
envoyer	VER:infi	envoyer
.	SENT	.
placé	VER:pper	placer
petit	ADJ	petit
<EOS>	<EOS>	<EOS>
.	SENT	.
à	PRP	à
ses	DET:POS	son
,	PUN	,
écrire	VER:infi	écrire
.	SENT	.
le	DET:ART	le
un	DET:ART	un
enfants	NOM	enfant
M	NOM	m
autre	ADJ	autre
de	PRP	de
chambre	NOM	chambre
lit	NOM	lit
son	DET:POS	son
.	SENT	.
C'	PRO:DEM	ce
de	PRP	de
Maison	NOM	maison
elle	PRO:PER	elle
l'	DET:ART	le
avançant	VER:ppre	avancer
et	KON	et
ce	PRO:DEM	ce
dans	PRP	dans
.	SENT	.
et	KON	et
Deschamps	NAM	deschamps
son	DET:POS	son
L'	DET:ART	le
ils	PRO:PER	il
une	DET:ART	un
d'	PRP	de
sa	DET:POS	son
Mme	NOM	madame
petit	ADJ	petit
la	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
après	PRP	après
dormir	VER:infi	dormir
l'	DET:ART	le
ligne	NOM	ligne
<SEG>
dans	PRP	dans
bon	ADJ	bon
moi	PRO:PER	moi
»	PUN:cit	»
;	PUN	;
<EOS>	<EOS>	<EOS>
de	PRP	de
dessein	NOM	dessein
vit	VER:pres	vivre
je	PRO:PER	je
tôt	ADV	tôt
tout	ADV	tout
mots	NOM	mot
Mes	NOM	mes
«	PUN:cit	«
«	PUN:cit	«
plus	ADV	plus
je	PRO:PER	je
,	PUN	,
.	SENT	.
de	PRP	de
de	PRP	de
cœur	NOM	cœur
demain	ADV	demain
la	DET:ART	le
écrirai	VER:futu	écrire
,	PUN	,
il	PRO:PER	il
tenu	VER:pper	tenir
<EOS>	<EOS>	<EOS>
enfant	NOM	enfant
cher	ADJ	cher
.	SENT	.
fils	NOM	fil|fils
pour	KON	pour
ans	NOM	an
le	DET:ART	le
aime	VER:pres	aimer
C'	NAM	c'
mon	DET:POS	mon
Je	PRO:PER	je
ces	PRO:DEM	ce
plume	NOM	plume
lui	PRO:PER	lui
,	PUN	,
dit	VER:pres	dire
délicate	ADJ	délicat
qui	PRO:REL	qui
traça	VER:simp	tracer
avait	VER:impf	avoir
mis	VER:pper	mettre
Deschamps	NAM	deschamps
deux	NUM	deux
une	DET:ART	un
«	PUN:cit	«
à	PRP	à
qu'	KON	que
Votre	NAM	votre
mais	KON	mais
:	PUN	:
Mme	NOM	madame
,	PUN	,
pensée	NOM	pensée
mon	DET:POS	mon
monta	VER:simp	monter
,	PUN	,
vous	PRO:PER	vous
.	SENT	.
et	KON	et
de	PRP	de
,	PUN	,
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
n'	ADV	ne
enfant	NOM	enfant
Aussitôt	ADJ	aussitôt
près	ADV	près
voudrais	VER:cond	vouloir
On	NAM	on
parents	ADJ	parent
il	PRO:PER	il
ADALBERT	NAM	adalbert
Elle	PRO:PER	elle
depuis	PRP	depuis
pas	ADV	pas
chers	ADJ	cher
,	PUN	,
chambre	NOM	chambre
est	VER:pres	être
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
la	DET:ART	le
tout	PRO:IND	tout
travers	NOM	travers
»	PUN:cit	»
trouva	VER:simp	trouver
.	SENT	.
après	ADV	après
de	PRP	de
écriture	NOM	écriture
<SEG>
chambre	NOM	chambre
affectueuse	ADJ	affectueux
dans	PRP	dans
et	KON	et
répugnance	NOM	répugnance
devant	PRP	devant
cette	PRO:DEM	ce
aperçut	VER:simp	apercevoir
à	PRP	à
pour	PRP	pour
qu'	PRO:REL	que
,	PUN	,
garçon	NOM	garçon
vu	VER:pper	voir
trouvé	VER:pper	trouver
le	PRO:PER	le
et	KON	et
il	PRO:PER	il
pareil	ADJ	pareil
d'	PRP	de
embrassa	VER:simp	embrasser
effacer	VER:infi	effacer
il	PRO:PER	il
,	PUN	,
christ	NOM	christ
bandeau	NOM	bandeau
brusquement	ADV	brusquement
dans	PRP	dans
invincible	ADJ	invincible
le	PRO:PER	le
qu'	KON	que
.	SENT	.
jeta	VER:simp	jeter
bras	NOM	bras
,	PUN	,
ivoire	NOM	ivoire
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
la	DET:ART	le
celui	PRO:DEM	celui
il	PRO:PER	il
la	DET:ART	le
saisit	VER:pres	saisir
petit	ADJ	petit
un	DET:ART	un
avait	VER:impf	avoir
l'	PRO:PER	la|le
et	KON	et
le	DET:ART	le
alors	ADV	alors
à	PRP	à
courut	VER:simp	courir
sentit	VER:simp	sentir
souffrance	NOM	souffrance
il	PRO:PER	il
;	PUN	;
.	SENT	.
bout	NOM	bout
de	PRP	de
doré	ADJ	doré
un	DET:ART	un
réparer	VER:infi	réparer
et	KON	et
à	PRP	à
comme	ADV	comme
voyant	VER:ppre	voir
,	PUN	,
du	PRP:det	du
genoux	NOM	genou
pas	ADV	pas
lui	PRO:PER	lui
cave	NOM	cave
Valneige	NAM	valneige
se	PRO:PER	se
et	KON	et
de	PRP	de
Le	DET:ART	le
ouverts	ADJ	ouvert
sa	DET:POS	son
Son	DET:POS	son
toujours	ADV	toujours
sentiment	NOM	sentiment
par	PRP	par
les	DET:ART	le
à	PRP	à
n'	ADV	ne
fit	VER:simp	faire
évidence	NOM	évidence
,	PUN	,
protectrice	NOM	protecteur
,	PUN	,
oubliée	VER:pper	oublier
avait	VER:impf	avoir
prière	NOM	prière
en	PRP	en
en	PRP	en
au	PRP:det	au
bonheur	NOM	bonheur
Adalbert	NAM	adalbert
<SEG>
il	PRO:PER	il
eut	VER:simp	avoir
de	PRP	de
ce	PRO:DEM	ce
,	PUN	,
;	PUN	;
sa	DET:POS	son
qu'	KON	que
,	PUN	,
le	DET:ART	le
à	PRP	à
revenu	VER:pper	revenir
chambre	NOM	chambre
On	PRO:PER	on
la	DET:ART	le
qui	PRO:REL	qui
et	KON	et
voix	NOM	voix
du	PRP:det	du
de	PRP	de
,	PUN	,
on	PRO:PER	on
vives	ADJ	vif
qui	PRO:REL	qui
dormit	VER:simp	dormir
elle	PRO:PER	elle
et	KON	et
jusqu'	PRP	jusque
Le	PRO:PER	le
dormeur	NOM	dormeur
de	PRP	de
Il	PRO:PER	il
voulut	VER:simp	vouloir
causait	VER:impf	causer
<EOS>	<EOS>	<EOS>
les	DET:ART	le
coucha	VER:simp	coucher
se	PRO:PER	se
bien	ADV	bien
et	KON	et
.	SENT	.
avec	PRP	avec
long	ADJ	long
Deschamps	NAM	deschamps
,	PUN	,
Julien	NAM	julien
matin	NOM	matin
,	PUN	,
la	DET:ART	le
ne	ADV	ne
<EOS>	<EOS>	<EOS>
émotions	NOM	émotion
et	KON	et
chose	NOM	chose
se	PRO:PER	se
dans	PRP	dans
Mme	NOM	madame
onze	NUM	onze
même	ADV	même
après	KON	après
mari	NOM	mari
.	SENT	.
persiennes	NOM	persienne
au	PRP:det	au
vivacité	NOM	vivacité
enfin	ADV	enfin
milieu	NOM	milieu
pas	ADV	pas
de	PRP	de
de	PRP	de
chambre	NOM	chambre
ouvrît	VER:subi	ouvrir
avec	PRP	avec
presque	ADV	presque
.	SENT	.
sommeil	NOM	sommeil
incroyable	ADJ	incroyable
bruit	VER:pres	bruir|bruire
respecta	VER:simp	respecter
son	DET:POS	son
doucement	ADV	doucement
maman	NOM	maman
sortit	VER:simp	sortir
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
celle	PRO:DEM	celui
sa	DET:POS	son
le	DET:ART	le
croisaient	VER:impf	croiser
heures	NOM	heure
ces	PRO:DEM	ce
nuit	NOM	nuit
!	SENT	!
si	ADV	si
passa	VER:simp	passer
de	PRP	de
d'	PRP	de
bienfaisant	ADJ	bienfaisant
éveilla	VER:simp	éveiller
chagrin	NOM	chagrin
<SEG>
oreille	NOM	oreille
en	PRP	en
chef	NOM	chef
non	ADV	non
Adalbert	NAM	adalbert
prêter	VER:infi	prêter
de	PRP	de
l'	DET:ART	le
une	DET:ART	un
la	DET:ART	le
enfants	NOM	enfant
.	SENT	.
que	KON	que
Andalouse	NAM	andalouse
<EOS>	<EOS>	<EOS>
les	DET:ART	le
d'	PRP	de
les	DET:ART	le
et	KON	et
l'	DET:ART	le
ton	NOM	ton
de	PRP	de
,	PUN	,
tous	PRO:IND	tout
,	PUN	,
;	PUN	;
un	DET:ART	un
est	VER:pres	être
,	PUN	,
vieille	ADJ	vieux
partie	NOM	partie
racontait	VER:impf	raconter
la	DET:ART	le
gendarmes	NOM	gendarme
il	PRO:PER	il
de	PRP	de
comprendre	VER:infi	comprendre
indignation	NOM	indignation
circonstance	NOM	circonstance
vu	VER:pper	voir
,	PUN	,
même	ADV	même
et	KON	et
deux	NUM	deux
sans	PRP	sans
put	VER:simp	pouvoir
les	DET:ART	le
quatre	NOM	quatre
parlait	VER:impf	parler
fuite	NOM	fuite
un	DET:ART	un
on	PRO:PER	on
Enfin	ADV	enfin
malédictions	NOM	malédiction
entendre	VER:infi	entendre
par	PRP	par
,	PUN	,
une	DET:ART	un
,	PUN	,
de	PRP	de
qu'	KON	que
toutes	PRO:IND	tout
,	PUN	,
,	PUN	,
,	PUN	,
,	PUN	,
,	PUN	,
la	DET:ART	le
conversation	NOM	conversation
de	PRP	de
inflexible	ADJ	inflexible
femme	NOM	femme
peu	ADV	peu
la	DET:ART	le
et	KON	et
sans	PRP	sans
poursuites	NOM	poursuite
avait	VER:impf	avoir
étaient	VER:impf	être
ce	PRO:DEM	ce
qu'	PRO:REL	que
,	PUN	,
mères	NOM	mère
,	PUN	,
<EOS>	<EOS>	<EOS>
jeunes	ADJ	jeune
l'	DET:ART	le
c'	PRO:DEM	ce
rude	ADJ	rude
arrêté	VER:pper	arrêter
foule	NOM	foule
,	PUN	,
Julien	NAM	julien
troupe	NOM	troupe
lancées	VER:pper	lancer
au	PRP:det	au
,	PUN	,
jurer	VER:infi	jurer
de	PRP	de
.	SENT	.
<SEG>
prison	NOM	prison
ou	KON	ou
son	DET:POS	son
qu'	KON	que
d'	PRP	de
fuite	NOM	fuite
assez	ADV	assez
pleurer	VER:infi	pleurer
loyal	ADJ	loyal
cœur	NOM	cœur
,	PUN	,
sur	PRP	sur
fils	NOM	fil|fils
Adalbert	NAM	adalbert
jointes	VER:pper	joindre
l'	PRO:PER	la|le
Julien	NAM	julien
autant	ADV	autant
blessée	VER:pper	blesser
et	KON	et
indifférence	NOM	indifférence
des	PRP:det	du
défendre	VER:infi	défendre
on	PRO:PER	on
Andalouse	NAM	andalouse
,	PUN	,
s'	PRO:PER	se
ainsi	KON	ainsi
père	NOM	père
mit	VER:simp	mettre
brigands	NOM	brigand
.	SENT	.
avait	VER:impf	avoir
son	DET:POS	son
et	KON	et
les	DET:ART	le
Adalbert	NAM	adalbert
et	KON	et
par-dessus	ADV	par-dessus
à	PRP	à
planches	NOM	planche
espérait	VER:impf	espérer
larmes	NOM	larme
mal	ADV	mal
en	PRP	en
était	VER:impf	être
.	SENT	.
Une	DET:ART	un
ordres	NOM	ordre
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
d'	PRP	de
que	KON	que
<EOS>	<EOS>	<EOS>
mais	KON	mais
tard	ADV	tard
que	KON	que
des	PRP:det	du
pris	VER:pper	prendre
un	DET:ART	un
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
au	PRP:det	au
pour	PRP	pour
avait	VER:impf	avoir
on	PRO:PER	on
à	PRP	à
était	VER:impf	être
prendre	VER:infi	prendre
chose	NOM	chose
attristait	VER:impf	attrister
favoriser	VER:infi	favoriser
et	KON	et
chaudes	ADJ	chaud
ajoutait	VER:impf	ajouter
fuite	NOM	fuite
tôt	ADV	tôt
tombant	VER:ppre	tomber
exposée	VER:pper	exposer
,	PUN	,
s'	PRO:PER	se
elle	PRO:PER	elle
,	PUN	,
Quant	PRP	quant
chef	NOM	chef
,	PUN	,
.	SENT	.
,	PUN	,
il	PRO:PER	il
se	PRO:PER	se
l'	DET:ART	le
sa	DET:POS	son
donné	VER:pper	donner
Il	PRO:PER	il
la	DET:ART	le
avec	PRP	avec
que	KON	que
tout	ADV	tout
.	SENT	.
<SEG>
!	SENT	!
parole	NOM	parole
parole	NOM	parole
Lorsque	NAM	lorsque
qu'	KON	que
cause	NOM	cause
<EOS>	<EOS>	<EOS>
cependant	ADV	cependant
la	DET:ART	le
moi	PRO:PER	moi
eu	VER:pper	avoir
,	PUN	,
ne	ADV	ne
<EOS>	<EOS>	<EOS>
est	VER:pres	être
elle	PRO:PER	elle
!	SENT	!
elle	PRO:PER	elle
Dieu	NOM	dieu
que	KON	que
malheur	NOM	malheur
vit	VER:simp	voir
à	PRP	à
délicat	ADJ	délicat
tient	VER:pres	tenir
va	VER:pres	aller
et	KON	et
<EOS>	<EOS>	<EOS>
que	KON	que
en	PRP	en
père	NOM	père
,	PUN	,
que	KON	que
que	KON	que
sa	DET:POS	son
comprendre	VER:infi	comprendre
elle	PRO:PER	elle
à	PRP	à
,	PUN	,
avons	VER:pres	avoir
peine	NOM	peine
Ah	INT	ah
,	PUN	,
l'	PRO:PER	la|le
il	PRO:PER	il
malheur	NOM	malheur
de	PRP	de
,	PUN	,
,	PUN	,
essaya	VER:simp	essayer
Adalbert	NAM	adalbert
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
la	PRO:PER	la
Cette	NAM	cette
.	SENT	.
.	SENT	.
disait	VER:impf	dire
nous	PRO:PER	nous
quelque	PRO:IND	quelque
honneur	NOM	honneur
je	PRO:PER	je
croire	VER:infi	croire
!	SENT	!
en	PRP	en
confiance	NOM	confiance
prison	NOM	prison
eut	VER:simp	avoir
quel	PRO:REL	quel
pas	ADV	pas
se	PRO:PER	se
suis	VER:pres	suivre|être
trompée	VER:pper	tromper
Maintenant	ADV	maintenant
;	PUN	;
est	VER:pres	être
et	KON	et
l'	DET:ART	le
mon	DET:POS	mon
ingrat	NOM	ingrat
Hercule	NAM	hercule
quel	PRO:REL	quel
papa	NOM	papa
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
d'	PRP	de
,	PUN	,
elle	PRO:PER	elle
:	PUN	:
douleur	NOM	douleur
Gella	NAM	gella
Deschamps	NAM	deschamps
Mme	NOM	madame
d'	PRP	de
»	PUN:cit	»
poursuivi	VER:pper	poursuivre
«	PUN:cit	«
un	DET:ART	un
a	VER:pres	avoir
pauvre	ADJ	pauvre
<SEG>
.	SENT	.
et	KON	et
sérieusement	ADV	sérieusement
ailleurs	ADV	ailleurs
prisonnier	NOM	prisonnier
pris	VER:pper	prendre
à	PRP	à
qu'	KON	que
la	DET:ART	le
.	SENT	.
fois	NOM	fois
<EOS>	<EOS>	<EOS>
fait	VER:pper	faire
,	PUN	,
la	DET:ART	le
certainement	ADV	certainement
ne	ADV	ne
,	PUN	,
Ces	PRO:DEM	ce
ayant	VER:ppre	avoir
aucun	PRO:IND	aucun
,	PUN	,
adoucir	VER:infi	adoucir
jeune	ADJ	jeune
en	PRP	en
ce	PRO:DEM	ce
la	DET:ART	le
<EOS>	<EOS>	<EOS>
Deschamps	NAM	deschamps
à	PRP	à
l'	DET:ART	le
étant	VER:ppre	être
,	PUN	,
jugé	VER:pper	juger
sort	NOM	sort
puissance	NOM	puissance
pour	PRP	pour
ne	ADV	ne
,	PUN	,
mal	NOM	mal
de	PRP	de
ajoutait	VER:impf	ajouter
fille	NOM	fille
ne	ADV	ne
de	PRP	de
et	KON	et
répéta	VER:simp	répéter
M	VER:pper	m
n'	ADV	ne
misérable	ADJ	misérable
paroles	NOM	parole
M	NOM	m
et	KON	et
le	DET:ART	le
de	PRP	de
de	PRP	de
sous	PRP	sous
lui	PRO:PER	lui
d'	PRP	de
la	PRO:PER	la
son	DET:POS	son
serait	VER:cond	être
et	KON	et
.	SENT	.
consoler	VER:infi	consoler
très	ADV	très
cherché	VER:pper	chercher
intérêt	NOM	intérêt
intervint	VER:simp	intervenir
mettrait	VER:cond	mettre
que	PRO:REL	que
,	PUN	,
inquiétude	NOM	inquiétude
l'	DET:ART	le
;	PUN	;
chef	NOM	chef
on	PRO:PER	on
.	SENT	.
plusieurs	PRO:IND	plusieurs
Deschamps	NAM	deschamps
mérite	VER:pres	mériter
il	PRO:PER	il
que	KON	que
liberté	NOM	liberté
père	NOM	père
le	PRO:PER	le
qu'	ADV	qu'
il	PRO:PER	il
demi	ADJ	demi
du	PRP:det	du
aucun	PRO:IND	aucun
le	DET:ART	le
qu'	KON	que
dès	PRP	dès
enfant	NOM	enfant
troupe	NOM	troupe
calmèrent	VER:simp	calmer
serait	VER:cond	être
absolument	ADV	absolument
car	KON	car
<SEG>
peine	NOM	peine
bien	ADV	bien
les	DET:ART	le
Mme	NOM	madame
après-midi	NOM	après-midi
cave	NOM	cave
Quand	KON	quand
,	PUN	,
l'	DET:ART	le
pourquoi	ADV	pourquoi
quand	KON	quand
et	KON	et
,	PUN	,
reconnut	VER:simp	reconnaître
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
comment	ADV	comment
malade	ADJ	malade
l'	DET:ART	le
il	PRO:PER	il
fut	VER:simp	être
Hercule	NAM	hercule
Ce	PRO:DEM	ce
convenables	ADJ	convenable
le	DET:ART	le
,	PUN	,
autre	ADJ	autre
arraché	VER:pper	arracher
personne	ADV	personne
à	PRP	à
de	PRP	de
Deschamps	NAM	deschamps
dans	PRP	dans
amour	NOM	amour
.	SENT	.
de	PRP	de
tout	ADV	tout
de	PRP	de
la	DET:ART	le
pensait	VER:impf	penser
,	PUN	,
disait	VER:impf	dire
homme	NOM	homme
le	PRO:PER	le
Tourtebonne	NAM	tourtebonne
prendre	VER:infi	prendre
tant	ADV	tant
que	KON	que
fait	VER:pper	faire
on	PRO:PER	on
savoir	VER:infi	savoir
.	SENT	.
si	KON	si
concevait	VER:impf	concevoir
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
famille	NOM	famille
.	SENT	.
<EOS>	<EOS>	<EOS>
Mme	NOM	madame
avait	VER:impf	avoir
ne	ADV	ne
qui	PRO:REL	qui
occupait	VER:impf	occuper
changeaient	VER:impf	changer
de	PRP	de
bonnement	ADV	bonnement
lui	PRO:PER	lui
le	DET:ART	le
voiture	NOM	voiture
nouvelles	ADJ	nouveau
vint	VER:simp	venir
avait	VER:impf	avoir
et	KON	et
que	KON	que
<EOS>	<EOS>	<EOS>
petit	ADJ	petit
avait	VER:impf	avoir
de	PRP	de
des	PRP:det	du
enfant	NOM	enfant
sa	DET:POS	son
roulant	VER:ppre	rouler
.	SENT	.
s'	PRO:PER	se
elle	PRO:PER	elle
chose	NOM	chose
vêtements	NOM	vêtement
rudement	ADV	rudement
et	KON	et
le	PRO:PER	le
de	PRP	de
cerveau	NOM	cerveau
À	PRP	à
Julien	NAM	julien
sa	DET:POS	son
l'	DET:ART	le
autour	ADV	autour
cet	PRO:DEM	ce
<SEG>
bonne	ADJ	bon
gros	ADJ	gros
--	PUN	--
fille	NOM	fille
la	DET:ART	le
son	DET:POS	son
vieille	ADJ	vieux
.	SENT	.
puisqu'elle	ADJ	puisqu'elle
«	PUN:cit	«
chagrin	NOM	chagrin
dit	VER:pper	dire
vif	ADJ	vif
<EOS>	<EOS>	<EOS>
la	DET:ART	le
est	VER:pres	être
fin	NOM	fin
lui	PRO:PER	lui
eut	VER:simp	avoir
bonté	NOM	bonté
à	PRP	à
vous	PRO:PER	vous
cœur	NOM	cœur
jours	NOM	jour
connut	VER:simp	connaître
voyiez	VER:impf	voir
écria	VER:simp	écrier
s'	PRO:PER	se
Vous	PRO:PER	vous
vous	PRO:PER	vous
Oh	INT	oh
,	PUN	,
:	PUN	:
pour	KON	pour
fait	VER:pper	faire
monsieur	NOM	monsieur
<EOS>	<EOS>	<EOS>
femme	NOM	femme
<EOS>	<EOS>	<EOS>
encore	ADV	encore
!	SENT	!
,	PUN	,
,	PUN	,
pas	ADV	pas
seriez	VER:cond	être
la	DET:ART	le
avez	VER:pres	avoir
de	PRP	de
petit	ADJ	petit
le	DET:ART	le
Mais	NAM	mais
,	PUN	,
la	DET:ART	le
cause	NOM	cause
demoiselle	NOM	demoiselle
galères	NOM	galère
ce	PRO:DEM	ce
de	PRP	de
de	PRP	de
!	SENT	!
ne	ADV	ne
La	DET:ART	le
cher	ADJ	cher
si	KON	si
condamné	VER:pper	condamner
reste	NOM	reste
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
ce	PRO:DEM	ce
bonne	ADJ	bon
?	SENT	?
avait	VER:impf	avoir
content	ADJ	content
non	INT	non
;	PUN	;
!	SENT	!
Excusez	VER:pres	excuser
,	PUN	,
mon	DET:POS	mon
bien	ADV	bien
protégé	NOM	protégé
que	KON	que
-là	ADV	là
son	DET:POS	son
aux	PRP:det	au
--	PUN	--
elle	PRO:PER	elle
jusqu'	PRP	jusque
temps	NOM	temps
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
passe	VER:pres	passer
elle	PRO:PER	elle
coquin	NOM	coquin
et	KON	et
donc	ADV	donc
ses	DET:POS	son
la	DET:ART	le
a	VER:pres	avoir
<SEG>
Mme	NOM	madame
inattendue	ADJ	inattendu
pêche	NOM	pêche
être	VER:infi	être
que	KON	que
enfants	NOM	enfant
.	SENT	.
étang	NOM	étang
Pour	PRP	pour
jeta	VER:simp	jeter
brave	ADJ	brave
tête	NOM	tête
voleurs	NOM	voleur
sur	PRP	sur
?	SENT	?
femme	NOM	femme
emmena	VER:simp	emmener
tous	PRO:IND	tout
et	KON	et
l'	DET:ART	le
je	PRO:PER	je
Ces	ADJ	ces
regard	NOM	regard
distraction	NOM	distraction
cette	PRO:DEM	ce
réellement	ADV	réellement
il	PRO:PER	il
était	VER:impf	être
<EOS>	<EOS>	<EOS>
rassura	VER:simp	rassurer
dans	PRP	dans
firent	VER:simp	faire
lui	PRO:PER	lui
excellente	ADJ	excellent
jardin	NOM	jardin
si	KON	si
chef	NOM	chef
;	PUN	;
.	SENT	.
la	DET:ART	le
mais	KON	mais
.	SENT	.
<EOS>	<EOS>	<EOS>
Adalbert	NAM	adalbert
,	PUN	,
qu'	PRO:REL	que
au	PRP:det	au
c'	PRO:DEM	ce
gouvernement	NOM	gouvernement
se	PRO:PER	se
le	DET:ART	le
lui	PRO:PER	lui
Deschamps	NAM	deschamps
mais	KON	mais
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
au	PRP:det	au
combattre	VER:infi	combattre
d'	PRP	de
est	VER:pres	être
serait	VER:cond	être
pomme	NOM	pomme
en	PRP	en
,	PUN	,
étais	VER:impf	être
.	SENT	.
