maisons	NOM	maison
»	PUN:cit	»
tenter	VER:infi	tenter
un	DET:ART	un
raison	NOM	raison
de	PRP	de
de	PRP	de
assurée	VER:pper	assurer
«	PUN:cit	«
trois	NUM	trois
vint	VER:simp	venir
annonçant	VER:ppre	annoncer
Il	PRO:PER	il
,	PUN	,
baron	NOM	baron
Cie	NAM	cie
à	PRP	à
Londres	NAM	londres
une	DET:ART	un
pour	PRP	pour
,	PUN	,
apprit	VER:simp	apprendre
est	VER:pres	être
fortune	NOM	fortune
<SEG>
lit	NOM	lit
était	VER:impf	être
aurai	VER:futu	avoir
les	DET:ART	le
et	KON	et
crise	NOM	crise
directeur	NOM	directeur
.	SENT	.
le	DET:ART	le
.	SENT	.
Jeanne	NAM	jeanne
les	DET:ART	le
tous	PRO:IND	tout
pour	PRP	pour
faillite	NOM	faillite
le	DET:ART	le
au	PRP:det	au
baron	NOM	baron
les	DET:ART	le
rien	ADV	rien
je	PRO:PER	je
pour	PRP	pour
a	VER:pres	avoir
une	DET:ART	un
d'	PRP	de
Il	PRO:PER	il
Havre	NAM	havre
;	PUN	;
qui	PRO:REL	qui
aujourd'hui	ADV	aujourd'hui
,	PUN	,
y	PRO:PER	y
heures	NOM	heure
avantages	NOM	avantage
nerfs	NOM	nerf
eut	VER:simp	avoir
la	DET:ART	le
une	DET:ART	un
le	DET:ART	le
monde	NOM	monde
»	PUN:cit	»
Et	KON	et
de	PRP	de
ne	ADV	ne
voyez	VER:pres	voir
embarras	NOM	embarras
mise	VER:pper	mettre
plus	ADV	plus
.	SENT	.
peut-être	ADV	peut-être
Le	DET:ART	le
écritures	NOM	écriture
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
d'	PRP	de
que	KON	que
j'	PRO:PER	je
.	SENT	.
,	PUN	,
prit	VER:simp	prendre
<EOS>	<EOS>	<EOS>
irrégularités	NOM	irrégularité
je	PRO:PER	je
affaires	NOM	affaire
plusieurs	PRO:IND	plusieurs
Quand	KON	quand
paquebots	NOM	paquebot
compagnie	NOM	compagnie
tard	ADV	tard
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
richesse	NOM	richesse
<EOS>	<EOS>	<EOS>
puis	ADV	puis
position	NOM	position
mois	NOM	moi|mois
vous	PRO:PER	vous
.	SENT	.
Trois	ADJ	trois
elle	PRO:PER	elle
ici	ADV	ici
dans	PRP	dans
.	SENT	.
belle	ADJ	beau
commerciales	ADJ	commercial
<EOS>	<EOS>	<EOS>
n'	ADV	ne
dans	PRP	dans
en	PRP	en
repartit	VER:simp	repartir
dura	VER:simp	durer
la	DET:ART	le
reverrai	VER:futu	revoir
poursuivi	VER:pper	poursuivre
tirer	VER:infi	tirer
risque	VER:pres	risquer
.	SENT	.
de	PRP	de
se	PRO:PER	se
<SEG>
d'	PRP	de
.	SENT	.
de	PRP	de
informa	VER:simp	informer
grevés	VER:pper	grever
d'	PRP	de
il	PRO:PER	il
hommes	NOM	homme
un	DET:ART	un
parquet	NOM	parquet
et	KON	et
hypothéqua	VER:simp	hypothéquer
grosse	ADJ	gros
huissiers	NOM	huissier
d'	PRP	de
mille	NUM	mille
formalités	NOM	formalité
des	PRP:det	du
<EOS>	<EOS>	<EOS>
prévenue	VER:pper	prévenir
roula	VER:simp	rouler
deux	NUM	deux
il	PRO:PER	il
la	DET:ART	le
que	KON	que
Un	DET:ART	un
,	PUN	,
vit	VER:pres	vivre
avocats	NOM	avocat
,	PUN	,
une	DET:ART	un
réglait	VER:impf	régler
affaires	NOM	affaire
des	PRP:det	du
s'	PRO:PER	se
société	NOM	société
par	PRP	par
une	DET:ART	un
,	PUN	,
<EOS>	<EOS>	<EOS>
deux	NUM	deux
des	PRP:det	du
le	DET:ART	le
cent	NUM	cent
d'	PRP	de
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
somme	NOM	somme
constata	VER:simp	constater
,	PUN	,
Delamare	NAM	delamare
des	PRP:det	du
ses	DET:POS	son
fermes	NOM	ferme
un	DET:ART	un
dans	PRP	dans
apoplexie	NOM	apoplexie
.	SENT	.
biens	NOM	bien
,	PUN	,
des	PRP:det	du
affaires	NOM	affaire
dernières	ADJ	dernier
pour	PRP	pour
il	PRO:PER	il
,	PUN	,
était	VER:impf	être
soir	NOM	soir
avoués	NOM	avoué
,	PUN	,
château	NOM	château
Jeanne	NAM	jeanne
le	DET:ART	le
d'	PRP	de
Le	DET:ART	le
,	PUN	,
,	PUN	,
,	PUN	,
les	DET:ART	le
et	KON	et
attaque	NOM	attaque
cavalier	NOM	cavalier
de	PRP	de
comme	KON	comme
le	DET:ART	le
trente-cinq	NUM	trente-cinq
.	SENT	.
homme	NOM	homme
les	DET:ART	le
de	PRP	de
sur	PRP	sur
nouveau	ADJ	nouveau
déficit	NOM	déficit
furent	VER:simp	être
Peuples	NAM	peuples
frappé	VER:pper	frapper
cabinet	NOM	cabinet
fut	VER:simp	être
.	SENT	.
francs	NOM	franc
<SEG>
désespoir	NOM	désespoir
.	SENT	.
cérémonie	NOM	cérémonie
un	NOM	un
venu	VER:pper	venir
l'	DET:ART	le
Elle	PRO:PER	elle
sa	DET:POS	son
ayant	VER:ppre	avoir
baron	NOM	baron
ramena	VER:simp	ramener
de	PRP	de
faillite	NOM	faillite
Tolbiac	NAM	tolbiac
événement	NOM	événement
plutôt	ADV	plutôt
.	SENT	.
l'	DET:ART	le
Angleterre	NAM	angleterre
agents	NOM	agent
les	DET:ART	le
,	PUN	,
aux	PRP:det	au
connut	VER:simp	connaître
Il	PRO:PER	il
caché	VER:pper	cacher
Le	DET:ART	le
éperdues	VER:pper	éperdre
que	KON	que
sans	PRP	sans
était	VER:impf	être
femmes	NOM	femme
de	PRP	de
malgré	PRP	malgré
,	PUN	,
en	PRP	en
.	SENT	.
nuit	NOM	nuit
excuser	VER:infi	excuser
refusa	VER:simp	refuser
douleur	NOM	douleur
<EOS>	<EOS>	<EOS>
,	PUN	,
Paul	NAM	paul
était	VER:impf	être
.	SENT	.
de	PRP	de
L'	DET:ART	le
le	PRO:PER	le
tellement	ADV	tellement
arriva	VER:simp	arriver
Quand	KON	quand
deux	NUM	deux
elle	PRO:PER	elle
.	SENT	.
aucune	PRO:IND	aucun
pour	PRP	pour
supplications	NOM	supplication
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
fut	VER:simp	être
n'	ADV	ne
sa	DET:POS	son
l'	DET:ART	le
écrivit	VER:simp	écrire
enterré	VER:pper	enterrer
était	VER:impf	être
,	PUN	,
.	SENT	.
appris	VER:pper	apprendre
<EOS>	<EOS>	<EOS>
la	DET:ART	le
mort	VER:pper	mourir
des	PRP:det	du
abbé	NOM	abbé
<EOS>	<EOS>	<EOS>
par	PRP	par
corps	NOM	corps
anéantie	VER:pper	anéantir
encore	ADV	encore
à	PRP	à
du	PRP:det	du
église	NOM	église
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
des	PRP:det	du
engourdissement	NOM	engourdissement
<EOS>	<EOS>	<EOS>
que	KON	que
Il	PRO:PER	il
point	ADV	point
s'	PRO:PER	se
entrée	NOM	entrée
Peuples	NAM	peuples
il	PRO:PER	il
être	VER:infi	être
liquidateurs	ADJ	liquidateur
au	PRP:det	au
tombante	ADJ	tombant
<SEG>
tard	ADV	tard
bon	ADJ	bon
eut	VER:simp	avoir
de	PRP	de
et	KON	et
ans	NOM	an
rentre	VER:pres	rentrer
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
as	VER:pres	avoir
.	SENT	.
trop	ADV	trop
,	PUN	,
m'	PRO:PER	me
tu	PRO:PER	tu
Et	KON	et
en	PRP	en
elle	PRO:PER	elle
malheur	NOM	malheur
,	PUN	,
semblait	VER:impf	sembler
tiré	VER:pper	tirer
pauvre	ADJ	pauvre
bientôt	ADV	bientôt
vers	PRP	vers
Jeanne	NAM	jeanne
demander	VER:infi	demander
Ma	NOM	ma
âgée	ADJ	âgé
d'	PRP	de
dans	PRP	dans
elle	PRO:PER	elle
que	KON	que
je	PRO:PER	je
dégénéra	VER:simp	dégénérer
fin	NOM	fin
<EOS>	<EOS>	<EOS>
vais	VER:pres	aller
esprit	NOM	esprit
maman	NOM	maman
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
,	PUN	,
fluxion	NOM	fluxion
«	PUN:cit	«
en	PRP	en
expira	VER:simp	expirer
une	DET:ART	un
alors	ADV	alors
soixante-huit	NUM	soixante-huit
.	SENT	.
et	KON	et
qu'	PRO:REL	que
petite	ADJ	petit
tel	PRO:DEM	tel
.	SENT	.
en	PRO:PER	en
de	PRP	de
France	NAM	france
Jeanne	NAM	jeanne
vivait	VER:impf	vivre
doucement	ADV	doucement
hiver	NOM	hiver
chère	ADJ	cher
comprendre	VER:infi	comprendre
d'	PRP	de
D'	ADJ	d'
embrasserai	VER:futu	embrasser
ailleurs	ADV	ailleurs
il	PRO:PER	il
rien	ADV	rien
balbutiant	VER:ppre	balbutier
la	DET:ART	le
tante	NOM	tante
l'	DET:ART	le
bronchite	NOM	bronchite
un	DET:ART	un
qui	PRO:REL	qui
maintenant	ADV	maintenant
qu'	PRO:REL	que
je	PRO:PER	je
t'	PRO:PER	te
au	PRP:det	au
affaissement	NOM	affaissement
Lison	NAM	lison
ne	ADV	ne
affaire	NOM	affaire
plus	ADV	plus
ma	DET:POS	mon
«	PUN:cit	«
,	PUN	,
Dieu	NOM	dieu
:	PUN	:
;	PUN	;
de	PRP	de
le	DET:ART	le
je	PRO:PER	je
poitrine	NOM	poitrine
<SEG>
penser	VER:infi	penser
la	DET:ART	le
de	PRP	de
au	PRP:det	au
de	PRP	de
tomber	VER:infi	tomber
campagnarde	NOM	campagnard
la	PRO:PER	la
.	SENT	.
<EOS>	<EOS>	<EOS>
ne	ADV	ne
mourir	VER:infi	mourir
fait	VER:pper	faire
suivit	VER:simp	suivre
elle	PRO:PER	elle
rentrant	VER:ppre	rentrer
.	SENT	.
plus	ADV	plus
eût	VER:subi	avoir
»	PUN:cit	»
château	NOM	château
sans	PRP	sans
Jeanne	NAM	jeanne
ne	ADV	ne
avec	PRP	avec
comme	KON	comme
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
mettre	VER:infi	mettre
elle	PRO:PER	elle
terre	NOM	terre
cœur	NOM	cœur
une	DET:ART	un
,	PUN	,
lit	NOM	lit
venait	VER:impf	venir
fille	NOM	fille
de	PRP	de
,	PUN	,
nuits	NOM	nuit
l'	DET:ART	le
qui	PRO:REL	qui
affaissait	VER:impf	affaisser
envie	NOM	envie
saisit	VER:pres	saisir
la	DET:ART	le
et	KON	et
la	PRO:PER	la
d'	PRP	de
vieille	ADJ	vieux
l'	PRO:PER	la|le
,	PUN	,
au	PRP:det	au
inconnue	ADJ	inconnu
de	PRP	de
chevet	NOM	chevet
de	PRP	de
toi	PRO:PER	toi
cette	PRO:DEM	ce
ses	DET:POS	son
bras	NOM	bras
résistance	NOM	résistance
au	PRP:det	au
,	PUN	,
petit	ADJ	petit
un	DET:ART	un
par	PRP	par
souffrir	VER:infi	souffrir
,	PUN	,
enfant	NOM	enfant
emporta	VER:simp	emporter
forte	NOM	forte
la	PRO:PER	la
qui	PRO:REL	qui
En	PRP	en
Jeanne	NAM	jeanne
laissa	VER:simp	laisser
,	PUN	,
le	DET:ART	le
cinq	NUM	cinq
dans	PRP	dans
vit	VER:pres	vivre
ait	VER:subp	avoir
plus	ADV	plus
sur	PRP	sur
et	KON	et
cercueil	NOM	cercueil
,	PUN	,
,	PUN	,
de	PRP	de
comme	ADV	comme
s'	PRO:PER	se
paysanne	ADJ	paysan
au	PRP:det	au
cimetière	NOM	cimetière
pitié	NOM	pitié
aussi	ADV	aussi
au	PRP:det	au
,	PUN	,
passer	VER:infi	passer
<SEG>
;	PUN	;
vers	PRP	vers
un	DET:ART	un
s'	PRO:PER	se
la	DET:ART	le
.	SENT	.
sa	DET:POS	son
de	PRP	de
Elle	PRO:PER	elle
la	DET:ART	le
un	DET:ART	un
<EOS>	<EOS>	<EOS>
de	PRP	de
maniait	VER:impf	manier
autorité	NOM	autorité
de	PRP	de
,	PUN	,
éveilla	VER:simp	éveiller
le	DET:ART	le
cheminée	NOM	cheminée
la	PRO:PER	la
et	KON	et
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
un	DET:ART	un
fauteuil	NOM	fauteuil
verre	NOM	verre
Qui	PRO:REL	qui
ses	DET:POS	son
,	PUN	,
Elle	PRO:PER	elle
de	PRP	de
Une	DET:ART	un
femme	NOM	femme
veilleuse	NOM	veilleur|veilleuse
sommeil	NOM	sommeil
la	DET:ART	le
était	VER:impf	être
ne	ADV	ne
flottant	VER:ppre	flotter
bien	ADV	bien
<EOS>	<EOS>	<EOS>
avec	PRP	avec
traits	NOM	trait
s'	PRO:PER	se
dans	PRP	dans
de	PRP	de
de	PRP	de
accablée	VER:pper	accabler
au	PRP:det	au
épuisement	NOM	épuisement
et	KON	et
elle	PRO:PER	elle
dans	PRP	dans
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
nuit	NOM	nuit
pas	ADV	pas
tremblotante	ADJ	tremblotant
tomba	VER:simp	tomber
lueur	NOM	lueur
<EOS>	<EOS>	<EOS>
la	DET:ART	le
couche	NOM	couche
et	KON	et
brûlait	VER:impf	brûler
fatigue	NOM	fatigue
reconnaissait	VER:impf	reconnaître
.	SENT	.
d'	PRP	de
lui	PRO:PER	lui
pour	KON	pour
douceur	NOM	douceur
cherchait	VER:impf	chercher
et	KON	et
<EOS>	<EOS>	<EOS>
?	SENT	?
bord	NOM	bord
,	PUN	,
Il	PRO:PER	il
huile	NOM	huile
mèche	NOM	mèche
étant	VER:ppre	être
cuisine	NOM	cuisine
penchée	VER:pper	pencher
.	SENT	.
sur	PRP	sur
sous	PRP	sous
sur	PRP	sur
dans	PRP	dans
souffrance	NOM	souffrance
milieu	NOM	milieu
Une	DET:ART	un
,	PUN	,
.	SENT	.
dormait	VER:impf	dormir
cette	PRO:DEM	ce
.	SENT	.
femme	NOM	femme
distinguer	VER:infi	distinguer
<SEG>
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
quarante-cinq	NUM	quarante-cinq
siège	NOM	siège
Mais	KON	mais
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
suit	VER:pres	suivre
malheurs	NOM	malheur
l'	DET:ART	le
inclinée	VER:pper	incliner
.	SENT	.
Elle	PRO:PER	elle
la	PRO:PER	la
avait	VER:impf	avoir
figure	NOM	figure
ans	NOM	an
vu	VER:pper	voir
.	SENT	.
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
larges	ADJ	large
puissante	ADJ	puissant
grands	ADJ	grand
semblait	VER:impf	sembler
deux	NUM	deux
grisonnaient	VER:impf	grisonner
tête	NOM	tête
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
ou	KON	ou
Elle	PRO:PER	elle
sur	PRP	sur
des	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
Jeanne	NAM	jeanne
où	PRO:REL	où
femme	NOM	femme
bonnet	NOM	bonnet
pourtant	ADV	pourtant
?	SENT	?
réveil	NOM	réveil
dormait	VER:impf	dormir
mains	NOM	main
Ses	DET:POS	son
<EOS>	<EOS>	<EOS>
colorée	VER:pper	colorer
le	DET:ART	le
<EOS>	<EOS>	<EOS>
le	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
la	DET:ART	le
Mais	KON	mais
?	SENT	?
après	PRP	après
quarante	NUM	quarante
.	SENT	.
du	PRP:det	du
fiévreux	ADJ	fiévreux
côtés	NOM	côté
La	DET:ART	le
sommeil	NOM	sommeil
paisiblement	ADV	paisiblement
d'	PRP	de
Certes	ADV	certes
qui	PRO:REL	qui
vu	VER:pper	voir
.	SENT	.
tombé	VER:pper	tomber
carrée	VER:pper	carrer
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
trouble	NOM	trouble
quand	ADV	quand
elle	PRO:PER	elle
pendaient	VER:impf	pendre
.	SENT	.
épaule	NOM	épaule
était	VER:impf	être
,	PUN	,
obstinément	ADV	obstinément
terre	NOM	terre
avoir	VER:infi	avoir
du	PRP:det	du
Ses	DET:POS	son
dans	PRP	dans
les	DET:ART	le
,	PUN	,
regardait	VER:impf	regarder
par	PRP	par
forte	ADJ	fort
.	SENT	.
qu'	KON	que
esprit	NOM	esprit
pouvait	VER:impf	pouvoir
cheveux	NOM	cheveu
<SEG>
était	VER:impf	être
rappelait	VER:impf	rappeler
!	SENT	!
Ou	KON	ou
confusément	ADV	confusément
à	PRP	à
la	DET:ART	le
dans	PRP	dans
Était	VER:impf	être
<EOS>	<EOS>	<EOS>
de	PRP	de
obsession	NOM	obsession
avait-elle	NOM	avait-elle
vie	NOM	vie
,	PUN	,
se	PRO:PER	se
l'	PRO:PER	la|le
cette	PRO:DEM	ce
-ce	PRO:DEM	ce
s'	PRO:PER	se
de	PRP	de
dormeuse	NOM	dormeur|dormeuse
avait	VER:impf	avoir
époque	NOM	époque
bien	ADV	bien
,	PUN	,
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
pour	PRP	pour
la	DET:ART	le
l'	PRO:PER	la|le
et	KON	et
pieds	NOM	pied
n'	ADV	ne
<EOS>	<EOS>	<EOS>
puis	ADV	puis
le	DET:ART	le
sur	PRP	sur
des	PRP:det	du
en	PRO:PER	en
pointe	NOM	pointe
qui	PRO:REL	qui
agitait	VER:impf	agiter
souvenir	NOM	souvenir
Mais	KON	mais
leva	VER:simp	lever
.	SENT	.
.	SENT	.
cela	PRO:DEM	cela
visage	NOM	visage
l'	PRO:PER	la|le
seulement	ADV	seulement
au	PRP:det	au
,	PUN	,
la	DET:ART	le
?	SENT	?
près	ADV	près
une	DET:ART	un
rencontrée	VER:pper	rencontrer
autre	ADJ	autre
plus	ADV	plus
cimetière	NOM	cimetière
ailleurs	ADV	ailleurs
se	PRO:PER	se
croyait-elle	NOM	croyait-elle
obscur	ADJ	obscur
regarder	VER:infi	regarder
femme	NOM	femme
reconnaître	VER:infi	reconnaître
.	SENT	.
doucement	ADV	doucement
approcha	VER:simp	approcher
énervait	VER:impf	énerver
et	KON	et
Elle	PRO:PER	elle
?	SENT	?
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
,	PUN	,
rien	ADV	rien
Elle	PRO:PER	elle
savait	VER:impf	savoir
<EOS>	<EOS>	<EOS>
récemment	ADV	récemment
la	DET:ART	le
<EOS>	<EOS>	<EOS>
de	PRP	de
?	SENT	?
.	SENT	.
Était	VER:impf	être
autrefois	ADV	autrefois
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
relevée	VER:pper	relever
sa	DET:POS	son
-ce	PRO:DEM	ce
,	PUN	,
l'	DET:ART	le
couchée	VER:pper	coucher
Elle	PRO:PER	elle
<SEG>
demanda	VER:simp	demander
du	PRP:det	du
Vous	PRO:PER	vous
,	PUN	,
?	SENT	?
se	PRO:PER	se
Elles	PRO:PER	elle
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
mal	NOM	mal
Et	KON	et
dernière	ADJ	dernier
vous	PRO:PER	vous
c'	PRO:DEM	ce
L'	DET:ART	le
,	PUN	,
comment	ADV	comment
dans	PRP	dans
.	SENT	.
près	ADV	près
.	SENT	.
était-elle	VER:pres	était-elle
La	DET:ART	le
dressa	VER:simp	dresser
que	KON	que
chambre	NOM	chambre
Qui	NAM	qui
et	KON	et
là	ADV	là
t'	PRO:PER	te
sa	DET:POS	son
?	SENT	?
leurs	DET:POS	leur
attraper	VER:infi	attraper
«	PUN:cit	«
!	SENT	!
Voulez	VER:pres	vouloir
<EOS>	<EOS>	<EOS>
bien	ADV	bien
inconnue	NOM	inconnu|inconnue
poitrines	NOM	poitrine
femme	NOM	femme
<EOS>	<EOS>	<EOS>
Mais	VER:impf	mais
Jeanne	NAM	jeanne
»	PUN:cit	»
vous	PRO:PER	vous
:	PUN	:
Comment	NAM	comment
frôlaient	VER:impf	frôler
Jeanne	NAM	jeanne
se	PRO:PER	se
ouvrant	VER:ppre	ouvrer|ouvrir
,	PUN	,
sa	DET:POS	son
«	PUN:cit	«
à	PRP	à
paupière	NOM	paupière
.	SENT	.
<EOS>	<EOS>	<EOS>
les	DET:ART	le
?	SENT	?
aperçut	VER:simp	apercevoir
v'là	ADV	v'là
femme	NOM	femme
!	SENT	!
bras	NOM	bras
bout	NOM	bout
souleva	VER:simp	soulever
,	PUN	,
<EOS>	<EOS>	<EOS>
êtes	VER:pres	être
à	PRP	à
?	SENT	?
si	KON	si
<EOS>	<EOS>	<EOS>
grommela	VER:simp	grommeler
allez	VER:pres	aller
!	SENT	!
-vous	PRO:PER	vous
d'	PRP	de
Pourquoi	ADV	pourquoi
journée	NOM	journée
<EOS>	<EOS>	<EOS>
:	PUN	:
<EOS>	<EOS>	<EOS>
,	PUN	,
heure	NOM	heure
face	NOM	face
la	DET:ART	le
-vous	PRO:PER	vous
face	NOM	face
se	PRO:PER	se
brusquement	ADV	brusquement
»	PUN:cit	»
r'coucher	VER:infi	r'coucher
<EOS>	<EOS>	<EOS>
trouvaient	VER:impf	trouver
la	DET:ART	le
puis	ADV	puis
<SEG>
embrassant	VER:ppre	embrasser
écria	VER:simp	écrier
Jeanne	NAM	jeanne
joues	NOM	joue
mam'zelle	NOM	mademoiselle|mam'zelle
Et	NAM	et
doucement	ADV	doucement
pauvre	ADJ	pauvre
figure	NOM	figure
elle	PRO:PER	elle
,	PUN	,
saisit	VER:pres	saisir
»	PUN:cit	»
reconnaissez	VER:pres	reconnaître
reposait	VER:impf	reposer
,	PUN	,
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
«	PUN:cit	«
force	NOM	force
presque	ADV	presque
sur	PRP	sur
Ma	VER:pres	ma
la	DET:ART	le
<EOS>	<EOS>	<EOS>
un	DET:ART	un
de	PRP	de
lui	PRO:PER	lui
la	PRO:PER	la
Rosalie	NAM	rosalie
,	PUN	,
yeux	NOM	œil
en	PRP	en
,	PUN	,
ne	ADV	ne
s'	PRO:PER	se
draps	NOM	drap
dans	PRP	dans
cheveux	NOM	cheveu
comme	KON	comme
:	PUN	:
balbutiant	VER:ppre	balbutier
maîtresse	NOM	maîtresse
les	DET:ART	le
me	PRO:PER	me
penchée	VER:pper	pencher
à	PRP	à
,	PUN	,
,	PUN	,
de	PRP	de
Et	KON	et
,	PUN	,
maîtresse	NOM	maîtresse
point	ADV	point
ses	DET:POS	son
,	PUN	,
Jeanne	NAM	jeanne
éperdument	ADV	éperdument
trempant	VER:ppre	tremper
elle	PRO:PER	elle
d'	PRP	de
mit	VER:simp	mettre
sur	PRP	sur
larmes	NOM	larme
avec	PRP	avec
:	PUN	:
pleurer	VER:infi	pleurer
enleva	VER:simp	enlever
l'	PRO:PER	la|le
son	DET:POS	son
sur	PRP	sur
,	PUN	,
sur	PRP	sur
«	PUN:cit	«
couchée	VER:pper	coucher
,	PUN	,
se	PRO:PER	se
sur	PRP	sur
.	SENT	.
ma	DET:POS	mon
,	PUN	,
et	KON	et
la	DET:ART	le
nouveau	ADJ	nouveau
la	PRO:PER	la
les	DET:ART	le
,	PUN	,
Jeanne	NAM	jeanne
homme	NOM	homme
et	KON	et
?	SENT	?
lit	NOM	lit
,	PUN	,
ses	DET:POS	son
pauvre	ADJ	pauvre
donc	ADV	donc
la	PRO:PER	la
les	DET:ART	le
l'	PRO:PER	la|le
reporta	VER:simp	reporter
<SEG>
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
ne	ADV	ne
faut	VER:pres	falloir
sanglotaient	VER:impf	sangloter
.	SENT	.
»	PUN:cit	»
l'	DET:ART	le
Rosalie	NAM	rosalie
ancienne	ADJ	ancien
la	DET:ART	le
,	PUN	,
et	KON	et
couvertures	NOM	couverture
toutes	PRO:IND	tout
les	DET:ART	le
son	DET:POS	son
lui	PRO:PER	lui
,	PUN	,
Et	NOM	et
la	DET:ART	le
froid	ADJ	froid
pouvant	VER:ppre	pouvoir
toute	PRO:IND	tout
continuait	VER:impf	continuer
:	PUN	:
attraper	VER:infi	attraper
plus	ADV	plus
ramassa	VER:simp	ramasser
elles	PRO:PER	elle
être	VER:infi	être
qui	PRO:REL	qui
pas	ADV	pas
en	PRP	en
de	PRP	de
en	PRP	en
tête	NOM	tête
dit-elle	NOM	dit-elle
reborda	VER:simp	reborder
sous	PRP	sous
les	DET:ART	le
deux	NUM	deux
vibrante	ADJ	vibrant
cou	NOM	cou
calma	VER:simp	calmer
bras	NOM	bras
replaça	VER:simp	replacer
,	PUN	,
,	PUN	,
,	PUN	,
lit	NOM	lit
maîtresse	NOM	maîtresse
Allons	NAM	allons
ne	ADV	ne
desserrer	VER:infi	desserrer
,	PUN	,
de	PRP	de
elle	PRO:PER	elle
;	PUN	;
la	DET:ART	le
sage	ADJ	sage
,	PUN	,
bras	NOM	bras
oreiller	NOM	oreiller
à	PRP	à
elle	PRO:PER	elle
,	PUN	,
surgis	VER:pper	surgir
.	SENT	.
jetant	VER:ppre	jeter
,	PUN	,
et	KON	et
deux	NUM	deux
suffoquer	VER:infi	suffoquer
première	NUM	premier
Et	NOM	et
enlacées	VER:pper	enlacer
l'	PRO:PER	la|le
étroitement	ADV	étroitement
son	DET:POS	son
,	PUN	,
vieux	ADJ	vieux
baisant	ADJ	baisant
ma	DET:POS	mon
se	PRO:PER	se
,	PUN	,
»	PUN:cit	»
le	DET:ART	le
leurs	DET:POS	leur
.	SENT	.
<EOS>	<EOS>	<EOS>
fille	NOM	fille
au	PRP:det	au
pleurs	NOM	pleur|pleurs
étreignit	VER:simp	étreindre
souvenirs	NOM	souvenir
<EOS>	<EOS>	<EOS>
les	DET:ART	le
leurs	DET:POS	leur
mêlant	VER:ppre	mêler
<SEG>
je	PRO:PER	je
à	PRP	à
:	PUN	:
ma	DET:POS	mon
la	DET:ART	le
que	PRO:REL	que
comme	KON	comme
»	PUN:cit	»
-ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
de	PRP	de
que	PRO:REL	que
,	PUN	,
apportée	VER:pper	apporter
!	SENT	!
mot	NOM	mot
considérèrent	VER:simp	considérer
table	NOM	table
la	DET:ART	le
Je	PRO:PER	je
,	PUN	,
.	SENT	.
Jeanne	NAM	jeanne
fille	NOM	fille
,	PUN	,
elles	PRO:PER	elle
murmura	VER:simp	murmurer
Et	NOM	et
aurais	VER:cond	avoir
demander	VER:infi	demander
Jeanne	NAM	jeanne
est	VER:pres	être
donc	ADV	donc
sur	PRP	sur
Comment	NAM	comment
vous	PRO:PER	vous
lumière	NOM	lumière
nuit	NOM	nuit
âme	NOM	âme
.	SENT	.
<EOS>	<EOS>	<EOS>
un	DET:ART	un
maintenant	ADV	maintenant
main	NOM	main
«	PUN:cit	«
te	PRO:PER	te
,	PUN	,
,	PUN	,
par	PRP	par
se	PRO:PER	se
dire	VER:infi	dire
t'	PRO:PER	te
la	DET:ART	le
«	PUN:cit	«
Pardi	NAM	pardi
:	PUN	:
laisser	VER:infi	laisser
<EOS>	<EOS>	<EOS>
longtemps	ADV	longtemps
,	PUN	,
:	PUN	:
«	PUN:cit	«
pauvre	ADJ	pauvre
une	DET:ART	un
bonne	ADJ	bon
Allume	VER:pres	allumer
vieille	NOM	vieille
,	PUN	,
finit	VER:pres	finir
?	SENT	?
fut	VER:simp	être
ne	ADV	ne
toute	PRO:IND	tout
»	PUN:cit	»
Puis	ADV	puis
.	SENT	.
reprit	VER:simp	reprendre
es	VER:pres	être
jamais	ADV	jamais
allais	VER:impf	aller
j'	PRO:PER	je
voie	VER:subp	voir
-tu	PRO:PER	tu
revenue	VER:pper	revenir
sans	PRP	sans
répondit	VER:simp	répondre
