propriétaires	ADJ	propriétaire
encore	ADV	encore
,	PUN	,
reconnaît	VER:pres	reconnaître
<SEG>
a	VER:pres	avoir
dit	VER:pper	dire
notre	DET:POS	notre
,	PUN	,
dont	PRO:REL	dont
de	PRP	de
nous	PRO:PER	nous
si	ADV	si
blessé	NOM	blessé
cher	ADJ	cher
<SEG>
te	PRO:PER	te
<EOS>	<EOS>	<EOS>
ne	ADV	ne
choses	NOM	chose
Tu	NAM	tu
«	PUN:cit	«
douces	ADJ	doux
peux	VER:pres	pouvoir
faire	VER:infi	faire
.	SENT	.
<SEG>
soixante-dix-sept	NUM	soixante-dix-sept
du	PRP:det	du
de	PRP	de
vit	VER:pres	vivre
lequel	PRO:REL	lequel
dans	PRP	dans
idée	NOM	idée
malade	ADJ	malade
dénuement	NOM	dénuement
ce	PRO:DEM	ce
<SEG>
commode	NOM	commode
,	PUN	,
.	SENT	.
de	PRP	de
de	PRP	de
<EOS>	<EOS>	<EOS>
ans	NOM	an
Point	NOM	point
rien	NOM	rien
confortable	ADJ	confortable
<SEG>
strict	ADJ	strict
ce	PRO:DEM	ce
ou	KON	ou
le	DET:ART	le
,	PUN	,
que	PRO:REL	que
plutôt	ADV	plutôt
;	PUN	;
les	DET:ART	le
nécessaire	ADJ	nécessaire
<SEG>
<EOS>	<EOS>	<EOS>
nécessaire	ADJ	nécessaire
Partout	ADV	partout
.	SENT	.
le	DET:ART	le
pauvres	ADJ	pauvre
appellent	VER:pres	appeler
strict	ADJ	strict
paysans	NOM	paysan
plus	ADV	plus
<SEG>
économie	NOM	économie
le	DET:ART	le
gêne	NOM	gêne
.	SENT	.
la	DET:ART	le
,	PUN	,
calcul	NOM	calcul
outrée	ADJ	outré
l'	DET:ART	le
,	PUN	,
<SEG>
que	KON	que
paraît	VER:pres	paraître
atteint	VER:pper	atteindre
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
vieillesse	NOM	vieillesse
dans	PRP	dans
avarice	NOM	avarice
la	DET:ART	le
Il	PRO:PER	il
<SEG>
degré	NOM	degré
a	VER:pres	avoir
un	DET:ART	un
dont	PRO:REL	dont
,	PUN	,
conscience	NOM	conscience
on	PRO:PER	on
n'	ADV	ne
plus	ADV	plus
parce	KON	parce
<SEG>
la	DET:ART	le
notre	DET:POS	notre
;	PUN	;
manie	NOM	manie
passion	NOM	passion
s'	PRO:PER	se
ajoute	VER:pres	ajouter
la	DET:ART	le
à	PRP	à
qu'	KON	que
<SEG>
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
voisin	NOM	voisin
depuis	PRP	depuis
longtemps	ADV	longtemps
.	SENT	.
là	ADV	là
«	PUN:cit	«
est	VER:pres	être
De	ADJ	de
<SEG>
cet	PRO:DEM	ce
d'	PRP	de
ma	DET:POS	mon
a	VER:pres	avoir
indisposer	VER:infi	indisposer
,	PUN	,
esprit	NOM	esprit
inquiet	ADJ	inquiet
tante	NOM	tante
peur	NOM	peur
<SEG>
une	DET:ART	un
courte	ADJ	court
peine	NOM	peine
,	PUN	,
mais	KON	mais
fait	VER:pper	faire
visite	NOM	visite
très	ADV	très
;	PUN	;
à	PRP	à
<SEG>
M	NOM	m
la	DET:ART	le
à	PRP	à
envoyé	VER:pper	envoyer
,	PUN	,
maison	NOM	maison
chez	PRP	chez
revenue	VER:pper	revenir
a	VER:pres	avoir
elle	PRO:PER	elle
<SEG>
qu'	PRO:REL	que
la	DET:ART	le
longue	ADJ	longue
Quartier	NOM	quartier
donnait	VER:impf	donner
l'	DET:ART	le
année	NOM	année
.	SENT	.
chaise	NOM	chaise
elle	PRO:PER	elle
<SEG>
étendre	VER:infi	étendre
.	SENT	.
pour	PRP	pour
dernière	ADJ	dernier
se	PRO:PER	se
s'	PRO:PER	se
M	NOM	m
à	PRP	à
et	KON	et
Bellerive	NOM	bellerive
<SEG>
est	VER:pres	être
reposer	VER:infi	reposer
«	PUN:cit	«
jours	NOM	jour
après	ADV	après
,	PUN	,
Quelques	ADJ	quelques
.	SENT	.
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
<SEG>
pauvre	ADJ	pauvre
lui	PRO:PER	lui
des	PRP:det	du
pastilles	NOM	pastille
apportant	VER:ppre	apporter
,	PUN	,
chez	PRP	chez
retournée	VER:pper	retourner
vieillard	NOM	vieillard
le	DET:ART	le
<SEG>
calmer	VER:infi	calmer
il	PRO:PER	il
pour	PRP	pour
en	PRO:PER	en
la	DET:ART	le
merveilleuses	ADJ	merveilleux
;	PUN	;
toux	NOM	toux
paru	VER:pper	paraître
a	VER:pres	avoir
<SEG>
,	PUN	,
répétant	VER:ppre	répéter
content	ADJ	content
et	KON	et
fois	NOM	fois
fort	ADV	fort
touché	VER:pper	toucher
,	PUN	,
plusieurs	PRO:IND	plusieurs
même	ADV	même
<SEG>
lui	PRO:PER	lui
bien	ADV	bien
pour	PRP	pour
bonne	ADJ	bon
que	KON	que
,	PUN	,
elle	PRO:PER	elle
la	DET:ART	le
était	VER:impf	être
qu'	PRO:REL	que
<SEG>
chaise	NOM	chaise
longue	ADJ	longue
donnait	VER:impf	donner
.	SENT	.
réel	ADJ	réel
Depuis	PRP	depuis
un	DET:ART	un
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
soulagement	NOM	soulagement
<SEG>
souvent	ADV	souvent
lors	ADV	lors
du	PRP:det	du
malade	ADJ	malade
,	PUN	,
ma	DET:POS	mon
près	ADV	près
retournée	VER:pper	retourner
tante	NOM	tante
est	VER:pres	être
<SEG>
l'	PRO:PER	la|le
engagé	VER:pper	engager
un	DET:ART	un
vivement	ADV	vivement
médecin	NOM	médecin
et	KON	et
a	VER:pres	avoir
appeler	VER:infi	appeler
,	PUN	,
à	PRP	à
<SEG>
a	VER:pres	avoir
point	NOM	point
.	SENT	.
été	VER:pper	être
<EOS>	<EOS>	<EOS>
Sur	PRP	sur
battue	VER:pper	battre
ce	PRO:DEM	ce
,	PUN	,
elle	PRO:PER	elle
<SEG>
a	VER:pres	avoir
répondu	VER:pper	répondre
M	NOM	m
n'	ADV	ne
qu'	KON	que
<EOS>	<EOS>	<EOS>
Quartier	NOM	quartier
.	SENT	.
il	PRO:PER	il
.	SENT	.
<SEG>
avait	VER:impf	avoir
la	DET:ART	le
autre	ADJ	autre
jamais	ADV	jamais
d'	PRP	de
que	KON	que
ordonnance	NOM	ordonnance
connu	VER:pper	connaître
diète	NOM	diète
et	KON	et
<SEG>
l'	DET:ART	le
en	PRO:PER	en
il	PRO:PER	il
fraîche	ADJ	frais
voulait	VER:impf	vouloir
eau	NOM	eau
n'	ADV	ne
,	PUN	,
qu'	KON	que
et	KON	et
<SEG>
,	PUN	,
d'	PRP	de
autre	ADJ	autre
M	VER:simp	m
«	PUN:cit	«
Cependant	NAM	cependant
<EOS>	<EOS>	<EOS>
.	SENT	.
.	SENT	.
point	ADV	point
<SEG>
en	PRP	en
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
jour	NOM	jour
affaiblissait	VER:impf	affaiblir
Aux	PRP:det	au
jour	NOM	jour
Quartier	NOM	quartier
de	PRP	de
.	SENT	.
<SEG>
maux	NOM	mal
la	DET:ART	le
le	DET:ART	le
et	KON	et
apportaient	VER:impf	apporter
grand	ADJ	grand
âge	NOM	âge
lui	PRO:PER	lui
que	PRO:REL	que
faiblesse	NOM	faiblesse
<SEG>
,	PUN	,
se	PRO:PER	se
joignait	VER:impf	joindre
le	DET:ART	le
mal	NOM	mal
un	DET:ART	un
:	PUN	:
affreux	ADJ	affreux
,	PUN	,
épouvantable	ADJ	épouvantable
<SEG>
,	PUN	,
remords	NOM	remords
muette	NOM	muet|muette
plus	ADV	plus
et	KON	et
douce	ADJ	doux
.	SENT	.
La	DET:ART	le
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
<SEG>
pauvre	ADJ	pauvre
intéressante	ADJ	intéressant
,	PUN	,
jamais	ADV	jamais
,	PUN	,
veillait	VER:impf	veiller
son	DET:POS	son
maître	NOM	maître
plus	ADV	plus
que	KON	que
<SEG>
.	SENT	.
Il	PRO:PER	il
excès	NOM	excès
à	PRP	à
l'	DET:ART	le
ne	ADV	ne
fatiguée	VER:pper	fatiguer
fût	VER:subi	être
quoiqu'elle	NOM	quoiqu'elle
<EOS>	<EOS>	<EOS>
<SEG>
à	PRP	à
voulait	VER:impf	vouloir
elle	PRO:PER	elle
ses	DET:POS	son
que	ADV	que
,	PUN	,
soins	NOM	soin
soumettait	VER:impf	soumettre
se	PRO:PER	se
et	KON	et
<SEG>
<EOS>	<EOS>	<EOS>
,	PUN	,
absolument	ADV	absolument
dit	VER:pper	dire
.	SENT	.
On	PRO:PER	on
un	DET:ART	un
aurait	VER:cond	avoir
enfant	NOM	enfant
comme	ADV	comme
<SEG>
parole	NOM	parole
l'	DET:ART	le
le	DET:ART	le
ouïe	NOM	ouïe
à	PRP	à
la	DET:ART	le
donnait	VER:impf	donner
dévouement	NOM	dévouement
que	KON	que
et	KON	et
<SEG>
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
.	SENT	.
tout	ADV	tout
fille	NOM	fille
faisait	VER:impf	faire
pauvre	ADJ	pauvre
cette	PRO:DEM	ce
seule	ADJ	seul
<SEG>
à	PRP	à
l'	DET:ART	le
qu'	PRO:REL	que
,	PUN	,
intelligence	NOM	intelligence
faire	VER:infi	faire
il	PRO:PER	il
et	KON	et
avait	VER:impf	avoir
y	PRO:PER	y
<SEG>
son	DET:POS	son
cœur	NOM	cœur
n'	ADV	ne
la	DET:ART	le
qui	PRO:REL	qui
bonté	NOM	bonté
naît	VER:pres	naître
de	PRP	de
de	PRP	de
,	PUN	,
<SEG>
nuit	NOM	nuit
Une	ABR	une
plus	ADV	plus
.	SENT	.
vive	ADJ	vif
<EOS>	<EOS>	<EOS>
été	VER:pper	être
avait	VER:impf	avoir
jamais	ADV	jamais
«	PUN:cit	«
<SEG>
effrayée	VER:pper	effrayer|effrayer
vint	VER:simp	venir
appeler	VER:infi	appeler
à	PRP	à
,	PUN	,
tout	ADV	tout
elle	PRO:PER	elle
Jeannette	NAM	jeannette
,	PUN	,
,	PUN	,
<SEG>
secours	NOM	secours
après	KON	après
peu	ADV	peu
ce	PRO:DEM	ce
,	PUN	,
Jeannette	NAM	jeannette
son	DET:POS	son
et	KON	et
qui	PRO:REL	qui
fut	VER:simp	être
<SEG>
ma	DET:POS	mon
disant	VER:ppre	dire
à	PRP	à
chercher	VER:infi	chercher
tour	NOM	tour
vint	VER:simp	venir
tante	NOM	tante
lui	PRO:PER	lui
,	PUN	,
son	DET:POS	son
<SEG>
bonhomme	NOM	bonhomme
écus	NOM	écu
comme	ADV	comme
se	PRO:PER	se
un	DET:ART	un
le	DET:ART	le
que	KON	que
aux	PRP:det	au
démenait	VER:impf	démener
diable	NOM	diable
<SEG>
(	PUN	(
bénitier	NOM	bénitier
je	PRO:PER	je
ses	DET:POS	son
un	DET:ART	un
propres	ADJ	propre
expressions	NOM	expression
te	PRO:PER	te
cite	VER:pres	citer
dans	PRP	dans
<SEG>
parce	KON	parce
elle	PRO:PER	elle
mourait	VER:impf	mourir
et	KON	et
,	PUN	,
peur	NOM	peur
qu'	KON	que
qu'	PRO:REL	que
)	PUN	)
de	PRP	de
<SEG>
perd	VER:pres	perdre
effet	NOM	effet
faisait	VER:impf	faire
l'	DET:ART	le
d'	PRP	de
lui	PRO:PER	lui
homme	NOM	homme
qui	PRO:REL	qui
il	PRO:PER	il
un	DET:ART	un
<SEG>
tête	NOM	tête
<EOS>	<EOS>	<EOS>
tante	NOM	tante
.	SENT	.
«	PUN:cit	«
Ma	ADJ	ma
,	PUN	,
sa	DET:POS	son
la	DET:ART	le
oubliant	VER:ppre	oublier
<SEG>
recoucher	VER:infi	recoucher
Jeannette	NAM	jeannette
la	DET:ART	le
,	PUN	,
peureuse	ADJ	peureux
,	PUN	,
habituelle	ADJ	habituel
fatigue	NOM	fatigue
fit	VER:simp	faire
et	KON	et
<SEG>
qui	PRO:REL	qui
,	PUN	,
Miriam	NAM	miriam
rendit	VER:simp	rendre
chez	PRP	chez
la	DET:ART	le
chère	NOM	chère
se	PRO:PER	se
est	VER:pres	être
petite	ADJ	petit
<SEG>
la	DET:ART	le
l'	DET:ART	le
enfant	NOM	enfant
tu	PRO:PER	tu
maison	NOM	maison
comme	KON	comme
le	PRO:PER	le
sais	VER:pres	savoir
de	PRP	de
,	PUN	,
<SEG>
dire	VER:infi	dire
ainsi	ADV	ainsi
le	DET:ART	le
et	KON	et
petite	ADJ	petit
de	PRP	de
notre	DET:POS	notre
lien	NOM	lien
pour	KON	pour
,	PUN	,
<SEG>
elle	PRO:PER	elle
,	PUN	,
se	PRO:PER	se
fait	VER:pres	faire
,	PUN	,
par	PRP	par
colonie	NOM	colonie
car	KON	car
tout	ADV	tout
et	KON	et
<SEG>
,	PUN	,
jamais	ADV	jamais
répéter	VER:infi	répéter
,	PUN	,
sans	PRP	sans
en	PRP	en
elle	PRO:PER	elle
parler	VER:infi	parler
semble	VER:pres	sembler
action	NOM	action
<SEG>
dit	VER:pres	dire
que	PRO:REL	que
ce	PRO:DEM	ce
.	SENT	.
tout	ADV	tout
Dieu	NOM	dieu
là-haut	ADV	là-haut
le	DET:ART	le
bon	ADJ	bon
<EOS>	<EOS>	<EOS>
<SEG>
Ma	ADJ	ma
trouvé	VER:pper	trouver
,	PUN	,
«	PUN:cit	«
,	PUN	,
le	DET:ART	le
a	VER:pres	avoir
tante	NOM	tante
en	PRO:PER	en
arrivant	VER:ppre	arriver
<SEG>
un	DET:ART	un
.	SENT	.
de	PRP	de
état	NOM	état
digne	ADJ	digne
Il	PRO:PER	il
vieillard	NOM	vieillard
dans	PRP	dans
pitié	NOM	pitié
<EOS>	<EOS>	<EOS>
<SEG>
yeux	NOM	œil
petits	ADJ	petit
ses	DET:POS	son
lançaient	VER:impf	lancer
;	PUN	;
vifs	ADJ	vif
blême	ADJ	blême
était	VER:impf	être
feux	NOM	feu
des	PRP:det	du
<SEG>
il	PRO:PER	il
!	SENT	!
...	PUN	...
entrecoupés	VER:pper	entrecouper
mots	NOM	mot
,	PUN	,
disait	VER:impf	dire
des	PRP:det	du
Maudit	NOM	maudit
«	PUN:cit	«
<SEG>
<EOS>	<EOS>	<EOS>
est	VER:pres	être
...	PUN	...
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
perdu	VER:pper	perdre
fini	VER:pper	finir
!	SENT	!
c'	PRO:DEM	ce
<SEG>
tante	NOM	tante
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
Ma	ADJ	ma
...	PUN	...
;	PUN	;
parla	VER:simp	parler
«	PUN:cit	«
»	PUN:cit	»
lui	PRO:PER	lui
<SEG>
,	PUN	,
la	PRO:PER	la
lui	PRO:PER	lui
reconnut	VER:simp	reconnaître
d'	PRP	de
demanda	VER:simp	demander
ne	ADV	ne
pas	ADV	pas
abord	NOM	abord
et	KON	et
<SEG>
-ils	PRO:PER	il
«	PUN:cit	«
sont	VER:pres	être
sont	VER:pres	être
?	SENT	?
Où	ABR	où
Où	PRO:REL	où
-ils	PRO:PER	il
:	PUN	:
<EOS>	<EOS>	<EOS>
<SEG>
les	PRO:PER	la|le
ces	PRO:DEM	ce
,	PUN	,
ces	PRO:DEM	ce
pauvres	NOM	pauvre
,	PUN	,
voilà	ADV	voilà
<EOS>	<EOS>	<EOS>
?	SENT	?
enfants	NOM	enfant
<SEG>
ils	PRO:PER	il
,	PUN	,
!	SENT	!
Et	KON	et
me	PRO:PER	me
;	PUN	;
ces	PRO:DEM	ce
malades	NOM	malade
menacent	VER:pres	menacer
<EOS>	<EOS>	<EOS>
<SEG>
cette	PRO:DEM	ce
est	VER:pres	être
?	SENT	?
Claire	NAM	claire
Elle	PRO:PER	elle
femme	NOM	femme
!	SENT	!
Bellerive	NAM	bellerive
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
<SEG>
ne	ADV	ne
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
,	PUN	,
Sévère	NAM	sévère
...	PUN	...
,	PUN	,
morte	VER:pper	mourir
!	SENT	!
Sévère	NAM	sévère
<SEG>
»	PUN:cit	»
hallucination	NOM	hallucination
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
tue	VER:subp	tuer
pas	ADV	pas
...	PUN	...
se	PRO:PER	se
«	PUN:cit	«
!	SENT	!
<SEG>
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
.	SENT	.
mêlait	VER:impf	mêler
Dans	PRP	dans
la	DET:ART	le
ardeurs	NOM	ardeur
de	PRP	de
fièvre	NOM	fièvre
<SEG>
croyait	VER:impf	croire
.	SENT	.
Bellerive	VER:pres	bellerive
angle	NOM	angle
mur	NOM	mur
il	PRO:PER	il
,	PUN	,
M	VER:pper	m
du	PRP:det	du
voir	VER:infi	voir
<SEG>
lui	PRO:PER	lui
mère	NOM	mère
reprocher	VER:infi	reprocher
mort	NOM	mort
la	DET:ART	le
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
de	PRP	de
.	SENT	.
«	PUN:cit	«
<SEG>
!	SENT	!
va-t'en	NOM	va-t'en
!	SENT	!
!	SENT	!
Sevère	NAM	sevère
<EOS>	<EOS>	<EOS>
criait-il	NOM	criait-il
<EOS>	<EOS>	<EOS>
Sévère	NAM	sévère
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
tante	NOM	tante
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
.	SENT	.
était	VER:impf	être
terrible	ADJ	terrible
Ma	DET:POS	mon
»	PUN:cit	»
C'	NOM	c'
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
;	PUN	;
tremblante	NOM	tremblante
Miriam	NAM	miriam
était	VER:impf	être
frémissait	VER:impf	frémir
toute	PRO:IND	tout
en	PRO:PER	en
<SEG>
scène	NOM	scène
que	KON	que
rien	ADV	rien
le	DET:ART	le
à	PRP	à
,	PUN	,
cette	PRO:DEM	ce
comprenait	VER:impf	comprendre
sinon	KON	sinon
ne	ADV	ne
<SEG>
bien	ADV	bien
allait	VER:impf	aller
était	VER:impf	être
vieux	ADJ	vieux
et	KON	et
maître	NOM	maître
il	PRO:PER	il
,	PUN	,
qu'	PRO:REL	que
mourir	VER:infi	mourir
<SEG>
L'	DET:ART	le
ayant	VER:ppre	avoir
la	DET:ART	le
air	NOM	air
malheureux	ADJ	malheureux
<EOS>	<EOS>	<EOS>
.	SENT	.
de	PRP	de
«	PUN:cit	«
chambre	NOM	chambre
<SEG>
des	PRP:det	du
été	VER:pper	être
d'	PRP	de
froide	ADJ	froid
renouvelé	VER:pper	renouveler
,	PUN	,
et	KON	et
compresses	NOM	compresse
eau	NOM	eau
posées	VER:pper	poser
<SEG>
affreuse	ADJ	affreux
cette	PRO:DEM	ce
passé	VER:pper	passer
front	NOM	front
hallucination	NOM	hallucination
le	DET:ART	le
sur	PRP	sur
successivement	ADV	successivement
a	VER:pres	avoir
,	PUN	,
<SEG>
calmé	VER:pper	calmer
ma	DET:POS	mon
.	SENT	.
Le	DET:ART	le
s'	PRO:PER	se
et	KON	et
,	PUN	,
est	VER:pres	être
<EOS>	<EOS>	<EOS>
vieillard	NOM	vieillard
<SEG>
a	VER:pres	avoir
pu	VER:pper	pouvoir
tante	NOM	tante
se	PRO:PER	se
faire	VER:infi	faire
faire	VER:infi	faire
accepter	VER:infi	accepter
reconnaître	VER:infi	reconnaître
ses	DET:POS	son
et	KON	et
<SEG>
.	SENT	.
parfaitement	ADV	parfaitement
où	PRO:REL	où
<EOS>	<EOS>	<EOS>
sentait	VER:impf	sentir
«	PUN:cit	«
Elle	NAM	elle
venait	VER:impf	venir
d'	PRP	de
soins	NOM	soin
<SEG>
du	PRP:det	du
cerveau	NOM	cerveau
perdue	ADJ	perdu
<EOS>	<EOS>	<EOS>
Toute	PRO:IND	tout
.	SENT	.
trouble	NOM	trouble
une	DET:ART	un
le	DET:ART	le
vie	NOM	vie
<SEG>
,	PUN	,
qui	PRO:REL	qui
son	DET:POS	son
,	PUN	,
égarait	VER:impf	égarer
voilà	ADV	voilà
le	DET:ART	le
et	KON	et
fantôme	NOM	fantôme
imagination	NOM	imagination
<SEG>
sous	PRP	sous
bien	ADV	bien
avait	VER:impf	avoir
ce	PRO:DEM	ce
y	PRO:PER	y
fantôme	NOM	fantôme
il	PRO:PER	il
réalités	NOM	réalité
tristes	ADJ	triste
de	PRP	de
<SEG>
tante	NOM	tante
dit	VER:pper	dire
pleins	ADJ	plein
Ma	DET:POS	mon
mots	NOM	mot
<EOS>	<EOS>	<EOS>
de	PRP	de
quelques	PRO:IND	quelque
.	SENT	.
a	VER:pres	avoir
<SEG>
osé	VER:pper	oser
bonté	NOM	bonté
a	VER:pres	avoir
et	KON	et
parler	VER:infi	parler
compassion	NOM	compassion
,	PUN	,
de	PRP	de
elle	PRO:PER	elle
puis	ADV	puis
<SEG>
répondu	VER:pper	répondre
malheureux	NOM	malheureux
.	SENT	.
d'	PRP	de
Alors	ADV	alors
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
du	PRP:det	du
ciel	NOM	ciel
le	DET:ART	le
<SEG>
»	PUN:cit	»
sourde	ADJ	sourd
!	SENT	!
Trop	NAM	trop
«	PUN:cit	«
une	DET:ART	un
:	PUN	:
voix	NOM	voix
<EOS>	<EOS>	<EOS>
tard	ADV	tard
<SEG>
Il	NOM	il
mot	NOM	mot
dit	VER:pper	dire
n'	ADV	ne
ce	PRO:DEM	ce
,	PUN	,
«	PUN:cit	«
puis	ADV	puis
que	KON	que
a	VER:pres	avoir
<SEG>
.	SENT	.
il	PRO:PER	il
du	PRP:det	du
voulait	VER:impf	vouloir
signe	NOM	signe
qu'	PRO:REL	que
fait	VER:pper	faire
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
silence	NOM	silence
<SEG>
chambre	NOM	chambre
sortie	VER:pper	sortir
Ma	ADJ	ma
de	PRP	de
;	PUN	;
la	DET:ART	le
«	PUN:cit	«
puis	ADV	puis
est	VER:pres	être
tante	NOM	tante
<SEG>
joindre	VER:infi	joindre
venue	VER:pper	venir
muette	NOM	muet|muette
,	PUN	,
la	DET:ART	le
sur	PRP	sur
le	DET:ART	le
la	DET:ART	le
palier	NOM	palier
est	VER:pres	être
<SEG>
énergiquement	ADV	énergiquement
entouré	VER:pper	entourer
voir	VER:infi	voir
exprimant	VER:ppre	exprimer
le	PRO:PER	le
désir	NOM	désir
des	PRP:det	du
de	PRP	de
secours	NOM	secours
son	DET:POS	son
<SEG>
M	NOM	m
apportés	VER:pper	apporter
à	PRP	à
Bellerive	VER:pres	bellerive
quand	KON	quand
avait	VER:impf	avoir
on	PRO:PER	on
on	PRO:PER	on
qu'	PRO:REL	que
.	SENT	.
<SEG>
.	SENT	.
de	PRP	de
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
très	ADV	très
Elle	PRO:PER	elle
croyait	VER:impf	croire
sa	DET:POS	son
près	ADV	près
fin	NOM	fin
<SEG>
compte	NOM	compte
pas	ADV	pas
de	PRP	de
est	VER:pres	être
rend	VER:pres	rendre
ne	ADV	ne
un	DET:ART	un
ce	PRO:DEM	ce
se	PRO:PER	se
qu'	PRO:REL	que
<SEG>
à	PRP	à
rien	ADV	rien
sacrement	NOM	sacrement
ne	ADV	ne
;	PUN	;
,	PUN	,
sait	VER:pres	savoir
puisqu'elle	NOM	puisqu'elle
peu	ADV	peu
près	ADV	près
<SEG>
mais	KON	mais
bien	ADV	bien
,	PUN	,
tout	PRO:IND	tout
tout	PRO:IND	tout
elle	PRO:PER	elle
ce	PRO:DEM	ce
veut	VER:pres	vouloir
est	VER:pres	être
qui	PRO:REL	qui
<SEG>
donc	ADV	donc
<EOS>	<EOS>	<EOS>
est	VER:pres	être
ce	PRO:DEM	ce
Imitant	VER:ppre	imiter
qui	PRO:REL	qui
mouvements	NOM	mouvement
.	SENT	.
bon	ADJ	bon
les	DET:ART	le
<SEG>
faisait	VER:impf	faire
malade	ADJ	malade
prêtre	NOM	prêtre
se	PRO:PER	se
auprès	ADV	auprès
d'	PRP	de
du	PRP:det	du
un	DET:ART	un
elle	PRO:PER	elle
,	PUN	,
<SEG>
tante	NOM	tante
Ma	DET:POS	mon
signes	NOM	signe
<EOS>	<EOS>	<EOS>
par	PRP	par
.	SENT	.
parfaitement	ADV	parfaitement
des	PRP:det	du
entendre	VER:infi	entendre
répondait	VER:impf	répondre
<SEG>
de	PRP	de
,	PUN	,
,	PUN	,
indiquait	VER:impf	indiquer
en	PRO:PER	en
loin	ADV	loin
le	DET:ART	le
négatifs	ADJ	négatif
et	KON	et
montrant	VER:ppre	montrer
<SEG>
le	DET:ART	le
front	NOM	front
,	PUN	,
frappant	VER:ppre	frapper
,	PUN	,
en	PRP	en
qu'	KON	que
et	KON	et
se	PRO:PER	se
vieillard	NOM	vieillard
<SEG>
ce	PRO:DEM	ce
il	PRO:PER	il
pas	ADV	pas
qu'	PRO:REL	que
fait	VER:pper	faire
avait	VER:impf	avoir
voulait	VER:impf	vouloir
M	NOM	m
faire	VER:infi	faire
ne	ADV	ne
<SEG>
«	PUN:cit	«
a	VER:pres	avoir
pleuré	VER:pper	pleurer
Bellerive	NOM	bellerive
.	SENT	.
Alors	NAM	alors
Miriam	NAM	miriam
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
<SEG>
était	VER:impf	être
pauvre	NOM	pauvre
cette	PRO:DEM	ce
voir	VER:infi	voir
!	SENT	!
de	PRP	de
touchant	PRP	touchant
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
petite	ADJ	petit
<SEG>
chagrin	NOM	chagrin
homme	NOM	homme
un	DET:ART	un
de	PRP	de
avoir	VER:infi	avoir
fille	NOM	fille
si	KON	si
tant	ADV	tant
malheureuse	NOM	malheureux
pour	PRP	pour
<SEG>
qui	PRO:REL	qui
simplement	ADV	simplement
l'	PRO:PER	la|le
aimait	VER:impf	aimer
la	PRO:PER	la
comme	KON	comme
ne	ADV	ne
traitait	VER:impf	traiter
et	KON	et
pas	ADV	pas
<SEG>
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
utile	ADJ	utile
traite	VER:subp	traiter
.	SENT	.
Mais	NAM	mais
vois	VER:pres	voir
animal	NOM	animal
«	PUN:cit	«
un	DET:ART	un
<SEG>
.	SENT	.
très	ADV	très
une	DET:ART	un
c'	PRO:DEM	ce
que	KON	que
qu'	KON	que
est	VER:pres	être
innocente	ADJ	innocent
ce	PRO:DEM	ce
âme	NOM	âme
<SEG>
chère	NOM	chère
Notre	DET:POS	notre
de	PRP	de
eu	VER:pper	avoir
Miriam	NAM	miriam
a	VER:pres	avoir
pensée	NOM	pensée
<EOS>	<EOS>	<EOS>
la	DET:ART	le
demander	VER:infi	demander
<SEG>
et	KON	et
,	PUN	,
pour	PRP	pour
à	PRP	à
impossible	ADJ	impossible
paraissait	VER:impf	paraître
;	PUN	;
qui	PRO:REL	qui
Dieu	NOM	dieu
ce	PRO:DEM	ce
<SEG>
cela	PRO:DEM	cela
,	PUN	,
recours	NOM	recours
eu	VER:pper	avoir
qu'	PRO:REL	que
a	VER:pres	avoir
seul	NOM	seul
elle	PRO:PER	elle
intermédiaire	ADJ	intermédiaire
au	PRP:det	au
<SEG>
dans	PRP	dans
été	VER:pper	être
Ayant	VER:ppre	avoir
comprenne	VER:subp	comprendre
son	DET:POS	son
chercher	VER:infi	chercher
<EOS>	<EOS>	<EOS>
réellement	ADV	réellement
.	SENT	.
elle	PRO:PER	elle
<SEG>
encadrée	VER:pper	encadrer
l'	PRO:PER	la|le
image	NOM	image
réduit	NOM	réduit
elle	PRO:PER	elle
jolie	ADJ	joli
