MORT	NAM	mort
cheveux	NOM	cheveu
.	SENT	.
voyait	VER:impf	voir
blancs	ADJ	blanc
<SEG>
de	PRP	de
de	PRP	de
par	PRP	par
<EOS>	<EOS>	<EOS>
.	SENT	.
Chacun	PRO:IND	chacun
ses	DET:POS	son
ses	DET:POS	son
chacun	PRO:IND	chacun
coups	NOM	coup
<SEG>
,	PUN	,
une	DET:ART	un
.	SENT	.
<EOS>	<EOS>	<EOS>
brisée	VER:pper	briser
coups	NOM	coup
Il	PRO:PER	il
restait	VER:impf	rester
était	VER:impf	être
tête	NOM	tête
<SEG>
,	PUN	,
,	PUN	,
faisant	VER:ppre	faire
de	PRP	de
jusqu'	PRP	jusque
présent	ADJ	présent
en	PRP	en
avant	PRP	avant
tous	PRO:IND	tout
à	PRP	à
<SEG>
avec	PRP	avec
,	PUN	,
comme	KON	comme
une	DET:ART	un
lourd	ADJ	lourd
moulinet	NOM	moulinet
massue	NOM	massue
son	DET:POS	son
le	DET:ART	le
bâton	NOM	bâton
<SEG>
.	SENT	.
coup	NOM	coup
se	PRO:PER	se
fils	NOM	fil|fils
<EOS>	<EOS>	<EOS>
aînés	ADJ	aîné
Ses	DET:POS	son
deux	NUM	deux
à	PRP	à
battaient	VER:impf	battre
<SEG>
crosse	NOM	crosse
<EOS>	<EOS>	<EOS>
avoir	VER:infi	avoir
fusils	NOM	fusil
de	PRP	de
.	SENT	.
On	PRO:PER	on
déchargé	VER:pper	décharger
après	PRP	après
leurs	DET:POS	leur
<SEG>
En	PRP	en
le	DET:ART	le
bas	ADV	bas
,	PUN	,
.	SENT	.
marchait	VER:impf	marcher
<EOS>	<EOS>	<EOS>
sang	NOM	sang
dans	PRP	dans
la	DET:ART	le
<SEG>
cria	VER:simp	crier
voix	NOM	voix
Hardi	ADJ	hardi
<EOS>	<EOS>	<EOS>
!	SENT	!
:	PUN	:
major	ADJ	major
--	PUN	--
du	PRP:det	du
Legagneur	NOM	legagneur
<SEG>
!	SENT	!
!	SENT	!
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
sommes	VER:pres	sommer|être
à	PRP	à
vous	PRO:PER	vous
garçons	NOM	garçon
les	DET:ART	le
<SEG>
Nous	PRO:PER	nous
arrivez	VER:pres	arriver
!	SENT	!
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
!	SENT	!
Arrivez	VER:pres	arriver
<EOS>	<EOS>	<EOS>
montons	VER:pres	monter
<SEG>
ici	ADV	ici
a	VER:pres	avoir
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
il	PRO:PER	il
répliqua	VER:simp	répliquer
Guern	NAM	guern
;	PUN	;
Jean	NAM	jean
<SEG>
!	SENT	!
tout	PRO:IND	tout
<EOS>	<EOS>	<EOS>
monde	NOM	monde
,	PUN	,
Il	PRO:PER	il
ajouta	VER:simp	ajouter
en	PRP	en
le	DET:ART	le
pour	PRP	pour
<SEG>
d'	PRP	de
le	DET:ART	le
qui	PRO:REL	qui
avec	PRP	avec
fraudeur	NOM	fraudeur
crâne	NOM	crâne
fêlant	VER:ppre	fêler
un	DET:ART	un
l'	PRO:PER	la|le
ajustait	VER:impf	ajuster
<SEG>
tromblon	NOM	tromblon
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
pistolet	NOM	pistolet
Toi	PRO:PER	toi
son	DET:POS	son
ta	DET:POS	ton
,	PUN	,
fortune	NOM	fortune
<SEG>
!	SENT	!
tomba	VER:simp	tomber
fraudeur	NOM	fraudeur
faite	VER:pper	faire
est	VER:pres	être
sur	PRP	sur
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
travers	NOM	travers
en	PRP	en
<SEG>
.	SENT	.
corps	NOM	corps
<EOS>	<EOS>	<EOS>
un	DET:ART	un
le	DET:ART	le
--	PUN	--
d'	PRP	de
Étienne	NAM	étienne
À	PRP	à
autre	ADJ	autre
<SEG>
le	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
!	SENT	!
reste	VER:pres	rester
dit	VER:pres	dire
en	PRO:PER	en
Jean	NAM	jean
il	PRO:PER	il
vieux	ADJ	vieux
<SEG>
en	PRP	en
supérieurs	ADJ	supérieur
et	KON	et
les	DET:ART	le
!	SENT	!
Cependant	ADV	cependant
assaillants	NOM	assaillant
,	PUN	,
nombre	NOM	nombre
<EOS>	<EOS>	<EOS>
<SEG>
d'	PRP	de
point	ADV	point
courage	NOM	courage
perdaient	VER:impf	perdre
soutenus	VER:pper	soutenir
ne	ADV	ne
.	SENT	.
être	VER:infi	être
,	PUN	,
certains	PRO:IND	certain
<SEG>
leur	PRO:PER	lui
faiblement	ADV	faiblement
découvrait	VER:impf	découvrir
,	PUN	,
,	PUN	,
ne	ADV	ne
<EOS>	<EOS>	<EOS>
éclairée	VER:pper	éclairer
La	DET:ART	le
plate-forme	NOM	plate-forme
<SEG>
sorte	NOM	sorte
,	PUN	,
de	PRP	de
devinaient	VER:impf	deviner
pas	ADV	pas
qu'	PRO:REL	que
ils	PRO:PER	il
tous	PRO:IND	tout
les	DET:ART	le
recoins	NOM	recoin
<SEG>
pénétrer	VER:infi	pénétrer
ne	ADV	ne
partout	ADV	partout
leurs	DET:POS	leur
or	NOM	or
l'	DET:ART	le
où	ADV	où
regards	NOM	regard
pouvaient	VER:impf	pouvoir
point	ADV	point
<SEG>
La	DET:ART	le
.	SENT	.
cet	PRO:DEM	ce
trésor	NOM	trésor
fièvre	NOM	fièvre
leur	PRO:PER	lui
immense	ADJ	immense
montrait	VER:impf	montrer
<EOS>	<EOS>	<EOS>
toujours	ADV	toujours
<SEG>
et	KON	et
;	PUN	;
à	PRP	à
conquérir	VER:infi	conquérir
ils	PRO:PER	il
baissée	VER:pper	baisser
chargeaient	VER:impf	charger
tête	NOM	tête
à	PRP	à
,	PUN	,
<SEG>
de	PRP	de
armés	ADJ	armé
de	PRP	de
haches	NOM	hache
étaient	VER:impf	être
pioches	NOM	pioche
ils	PRO:PER	il
,	PUN	,
qu'	PRO:REL	que
et	KON	et
<SEG>
était	VER:impf	être
réellement	ADV	réellement
.	SENT	.
La	DET:ART	le
mêlée	NOM	mêlée
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
fusils	NOM	fusil
terrible	ADJ	terrible
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
Il	PRO:PER	il
s'	PRO:PER	se
à	PRP	à
<EOS>	<EOS>	<EOS>
échapper	VER:infi	échapper
Hector	NAM	hector
réussi	VER:pper	réussir
avait	VER:impf	avoir
<SEG>
la	DET:ART	le
aux	PRP:det	au
d'	PRP	de
avait	VER:impf	avoir
hache	NOM	hache
saisi	VER:pper	saisir
pieds	NOM	pied
un	DET:ART	un
bûcheron	NOM	bûcheron
étendu	VER:pper	étendre
<SEG>
un	DET:ART	un
Nicolas	NAM	nicolas
combattait	VER:impf	combattre
Guern	NAM	guern
,	PUN	,
lion	NOM	lion
de	PRP	de
comme	ADV	comme
et	KON	et
il	PRO:PER	il
<SEG>
,	PUN	,
cherchait	VER:impf	chercher
appelait	VER:impf	appeler
Antoine	NAM	antoine
il	PRO:PER	il
les	DET:ART	le
<EOS>	<EOS>	<EOS>
Legagneur	NOM	legagneur
Il	PRO:PER	il
.	SENT	.
<SEG>
Denis	NAM	denis
haute	ADJ	haut
<EOS>	<EOS>	<EOS>
Monnin	NAM	monnin
petit	ADJ	petit
.	SENT	.
voix	NOM	voix
,	PUN	,
à	PRP	à
le	DET:ART	le
<SEG>
.	SENT	.
,	PUN	,
avec	PRP	avec
Larchal	NAM	larchal
<EOS>	<EOS>	<EOS>
aux	PRP:det	au
prises	NOM	prise
était	VER:impf	être
Parisien	NOM	parisien
Larchal	NAM	larchal
<SEG>
un	DET:ART	un
deux	NUM	deux
sabre	NOM	sabre
;	PUN	;
avait	VER:impf	avoir
le	DET:ART	le
et	KON	et
fusil	NOM	fusil
pistolets	NOM	pistolet
de	PRP	de
<SEG>
,	PUN	,
bien	ADV	bien
faut	VER:pres	falloir
et	KON	et
déchargé	VER:pper	décharger
était	VER:impf	être
il	PRO:PER	il
Monnin	NAM	monnin
Monnin	NAM	monnin
,	PUN	,
<SEG>
peu	ADV	peu
les	DET:ART	le
,	PUN	,
dire	NOM	dire
le	DET:ART	le
articulations	NOM	articulation
parle	VER:pres	parler
raides	ADJ	raide
avait	VER:impf	avoir
un	DET:ART	un
<SEG>
dans	PRP	dans
qu'	PRO:REL	que
il	PRO:PER	il
séjour	NOM	séjour
.	SENT	.
avait	VER:impf	avoir
citerne	NOM	citerne
fait	VER:pper	faire
la	DET:ART	le
long	ADJ	long
<SEG>
que	PRO:REL	que
lui	PRO:PER	lui
coup	NOM	coup
de	PRP	de
évita	VER:simp	éviter
<EOS>	<EOS>	<EOS>
le	DET:ART	le
pointe	NOM	pointe
Il	PRO:PER	il
pourtant	ADV	pourtant
<SEG>
bras	NOM	bras
Larchal	NAM	larchal
portait	VER:impf	porter
parvint	VER:simp	parvenir
et	KON	et
tenait	VER:impf	tenir
saisir	VER:infi	saisir
qui	PRO:REL	qui
le	DET:ART	le
à	PRP	à
<SEG>
--	PUN	--
<EOS>	<EOS>	<EOS>
!	SENT	!
oh	INT	oh
.	SENT	.
le	DET:ART	le
<EOS>	<EOS>	<EOS>
!	SENT	!
pistolet	NOM	pistolet
Oh	INT	oh
<SEG>
nœuds	NOM	nœud
<EOS>	<EOS>	<EOS>
,	PUN	,
dit-il	NOM	dit-il
la	DET:ART	le
à	PRP	à
l'	DET:ART	le
corde	NOM	corde
sans	PRP	sans
homme	NOM	homme
<SEG>
censé	ADJ	censé
,	PUN	,
te	PRO:PER	te
connais	VER:pres	connaître
histoire	NOM	histoire
vas	VER:pres	aller
ton	DET:POS	ton
je	PRO:PER	je
et	KON	et
je	PRO:PER	je
<SEG>
être	VER:infi	être
crainte	NOM	crainte
<EOS>	<EOS>	<EOS>
!	SENT	!
la	DET:ART	le
d'	PRP	de
pendu	VER:pper	pendre
de	PRP	de
Il	PRO:PER	il
guérir	VER:infi	guérir
<SEG>
prit	VER:simp	prendre
le	PRO:PER	le
des	PRP:det	du
mains	NOM	main
à	PRP	à
gorge	NOM	gorge
.	SENT	.
la	DET:ART	le
deux	NUM	deux
<EOS>	<EOS>	<EOS>
<SEG>
second	NUM	second
parvint	VER:simp	parvenir
son	DET:POS	son
jeta	VER:simp	jeter
son	DET:POS	son
sabre	NOM	sabre
à	PRP	à
et	KON	et
retirer	VER:infi	retirer
Larchal	NAM	larchal
<SEG>
C'	PRO:DEM	ce
de	PRP	de
ceinture	NOM	ceinture
est	VER:pres	être
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
pistolet	NOM	pistolet
le	DET:ART	le
--	PUN	--
.	SENT	.
<SEG>
;	PUN	;
de	PRP	de
!	SENT	!
<EOS>	<EOS>	<EOS>
murmura-t-il	NOM	murmura-t-il
je	PRO:PER	je
le	PRO:PER	le
cas	NOM	cas
dire	VER:infi	dire
t'	PRO:PER	te
<SEG>
sein	NOM	sein
,	PUN	,
dans	PRP	dans
ai	VER:pres	avoir
méchante	ADJ	méchant
,	PUN	,
en	PRP	en
réchauffé	VER:pper	réchauffer
couleuvre	NOM	couleuvre
mon	DET:POS	mon
<SEG>
!	SENT	!
ton	DET:POS	ton
fond	NOM	fond
jetant	VER:ppre	jeter
te	PRO:PER	te
trou	NOM	trou
au	PRP:det	au
de	PRP	de
du	PRP:det	du
pain	NOM	pain
<SEG>
reproche	NOM	reproche
<EOS>	<EOS>	<EOS>
insensible	ADJ	insensible
gamin	NOM	gamin
à	PRP	à
ce	PRO:DEM	ce
Paris	NAM	paris
,	PUN	,
de	PRP	de
Le	DET:ART	le
<SEG>
lui	PRO:PER	lui
et	KON	et
l'	PRO:PER	la|le
lestement	ADV	lestement
la	DET:ART	le
,	PUN	,
passa	VER:simp	passer
ingratitude	NOM	ingratitude
d'	PRP	de
jambe	NOM	jambe
<SEG>
le	DET:ART	le
étendit	VER:simp	étendre
grâce	NOM	grâce
--	PUN	--
sur	PRP	sur
<EOS>	<EOS>	<EOS>
.	SENT	.
sable	NOM	sable
Demandes	NOM	demande
-tu	PRO:PER	tu
<SEG>
prise	NOM	prise
lâcher	VER:infi	lâcher
sans	PRP	sans
Puisqu'il	NAM	puisqu'il
fit-il	NOM	fit-il
?	SENT	?
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
.	SENT	.
--	PUN	--
<SEG>
faut	VER:pres	falloir
le	PRO:PER	le
Mais	KON	mais
ancien	ADJ	ancien
<EOS>	<EOS>	<EOS>
.	SENT	.
...	PUN	...
l'	DET:ART	le
commença	VER:simp	commencer
geôlier	NOM	geôlier
<SEG>
s'	PRO:PER	se
Monnin	NAM	monnin
le	DET:ART	le
canon	NOM	canon
le	DET:ART	le
dont	PRO:REL	dont
froid	NOM	froid
sentit	VER:simp	sentir
du	PRP:det	du
pistolet	NOM	pistolet
<SEG>
appuyait	VER:impf	appuyer
sur	PRP	sur
<EOS>	<EOS>	<EOS>
.	SENT	.
donna	VER:simp	donner
Il	PRO:PER	il
la	DET:ART	le
nuque	NOM	nuque
de	PRP	de
sa	DET:POS	son
<SEG>
,	PUN	,
dont	PRO:REL	dont
contre	PRP	contre
violemment	ADV	violemment
tête	NOM	tête
le	DET:ART	le
Larchal	NAM	larchal
poitrine	NOM	poitrine
de	PRP	de
la	DET:ART	le
<SEG>
partit	VER:simp	partir
pistolet	NOM	pistolet
le	PRO:PER	le
relevant	VER:ppre	relever
,	PUN	,
en	PRP	en
,	PUN	,
l'	DET:ART	le
air	NOM	air
puis	ADV	puis
<SEG>
de	PRP	de
à	PRP	à
,	PUN	,
le	DET:ART	le
crâne	NOM	crâne
force	NOM	force
bras	NOM	bras
il	PRO:PER	il
lui	PRO:PER	lui
fracassa	VER:simp	fracasser
<SEG>
angle	NOM	angle
.	SENT	.
une	DET:ART	un
contre	PRP	contre
<EOS>	<EOS>	<EOS>
tombe	NOM	tombe
l'	DET:ART	le
d'	PRP	de
Censé	ADJ	censé
--	PUN	--
<SEG>
de	PRP	de
l'	DET:ART	le
fit-il	NOM	fit-il
conscience	NOM	conscience
sa	DET:POS	son
acquit	NOM	acquit
il	PRO:PER	il
,	PUN	,
pour	PRP	pour
,	PUN	,
<SEG>
triché	VER:pper	tricher
doit	VER:pres	devoir
!	SENT	!
.	SENT	.
pas	ADV	pas
se	PRO:PER	se
avait	VER:impf	avoir
ne	ADV	ne
<EOS>	<EOS>	<EOS>
ça	PRO:DEM	cela
<SEG>
réussirent	VER:simp	réussir
,	PUN	,
<EOS>	<EOS>	<EOS>
les	DET:ART	le
ce	PRO:DEM	ce
En	PRP	en
assaillants	NOM	assaillant
moment	NOM	moment
à	PRP	à
éteindre	VER:infi	éteindre
<SEG>
torche	NOM	torche
.	SENT	.
dernière	ADJ	dernier
se	PRO:PER	se
nuit	NOM	nuit
la	DET:ART	le
<EOS>	<EOS>	<EOS>
La	DET:ART	le
fit	VER:simp	faire
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
à	PRP	à
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
enfants	NOM	enfant
,	PUN	,
--	PUN	--
!	SENT	!
échelle	NOM	échelle
Veillez	VER:pres	veiller
<SEG>
tonnait	VER:impf	tonner
Guern	NAM	guern
de	PRP	de
s'	PRO:PER	se
écria	VER:simp	écrier
sa	DET:POS	son
;	PUN	;
qui	PRO:REL	qui
Jean	NAM	jean
voix	NOM	voix
<SEG>
l'	DET:ART	le
est	VER:pres	être
y	PRO:PER	y
quelqu'un	PRO:IND	quelqu'un
<EOS>	<EOS>	<EOS>
!	SENT	!
On	PRO:PER	on
à	PRP	à
échelle	NOM	échelle
--	PUN	--
<SEG>
avec	ADV	avec
Julienne	NAM	julienne
calme	ADJ	calme
la	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
Victoire	NAM	victoire
répondit	VER:simp	répondre
<SEG>
venait	VER:impf	venir
femme	NOM	femme
,	PUN	,
d'	PRP	de
digne	ADJ	digne
assommer	VER:infi	assommer
Bastien	NAM	bastien
la	DET:ART	le
Elle	PRO:PER	elle
,	PUN	,
<SEG>
un	DET:ART	un
à	PRP	à
coup	NOM	coup
et	KON	et
occupait	VER:impf	occuper
d'	PRP	de
bâton	NOM	bâton
s'	PRO:PER	se
Lethil	NAM	lethil
de	PRP	de
<SEG>
l'	DET:ART	le
pour	PRP	pour
décoller	VER:infi	décoller
d'	PRP	de
échelle	NOM	échelle
,	PUN	,
,	PUN	,
assiégeants	NOM	assiégeant
chargée	VER:pper	charger
les	PRO:PER	la|le
<SEG>
la	DET:ART	le
C'	PRO:DEM	ce
de	PRP	de
.	SENT	.
bas	NOM	bas
<EOS>	<EOS>	<EOS>
au	PRP:det	au
rampe	NOM	rampe
précipiter	VER:infi	précipiter
était	VER:impf	être
<SEG>
lourd	ADJ	lourd
,	PUN	,
mais	KON	mais
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
des	PRP:det	du
bras	NOM	bras
avait	VER:impf	avoir
!	SENT	!
vous	PRO:PER	vous
<SEG>
si	ADV	si
courage	NOM	courage
elle	PRO:PER	elle
bon	ADJ	bon
et	KON	et
de	PRP	de
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
allait	VER:impf	aller
!	SENT	!
<SEG>
grande	ADJ	grand
de	PRP	de
Une	DET:ART	un
elle	PRO:PER	elle
détresse	NOM	détresse
avait	VER:impf	avoir
clameur	NOM	clameur
réussi	VER:pper	réussir
qu'	KON	que
annonça	VER:simp	annoncer
<SEG>
.	SENT	.
L'	DET:ART	le
en	PRP	en
dix	NUM	dix
échelle	NOM	échelle
écrasant	VER:ppre	écraser
<EOS>	<EOS>	<EOS>
ou	KON	ou
douze	NUM	douze
craqua	VER:simp	craquer
<SEG>
qui	PRO:REL	qui
dater	VER:infi	dater
.	SENT	.
instant	NOM	instant
gredins	NOM	gredin
<EOS>	<EOS>	<EOS>
cet	PRO:DEM	ce
hurlaient	VER:impf	hurler
de	PRP	de
À	PRP	à
<SEG>
partie	NOM	partie
n'	ADV	ne
la	DET:ART	le
,	PUN	,
rien	ADV	rien
on	PRO:PER	on
entendit	VER:simp	entendre
dans	PRP	dans
inférieure	ADJ	inférieur
plus	ADV	plus
<SEG>
fut	VER:simp	être
de	PRP	de
.	SENT	.
point	ADV	point
caverne	NOM	caverne
L'	DET:ART	le
ne	ADV	ne
la	DET:ART	le
<EOS>	<EOS>	<EOS>
échelle	NOM	échelle
<SEG>
.	SENT	.
,	PUN	,
la	DET:ART	le
<EOS>	<EOS>	<EOS>
En	PRP	en
haut	ADV	haut
encore	ADV	encore
dura	VER:simp	durer
bataille	NOM	bataille
relevée	VER:pper	relever
<SEG>
temps	NOM	temps
bout	NOM	bout
.	SENT	.
ce	PRO:DEM	ce
quelques	PRO:IND	quelque
Au	PRP:det	au
<EOS>	<EOS>	<EOS>
,	PUN	,
minutes	NOM	minute
de	PRP	de
<SEG>
redoutable	ADJ	redoutable
Guern	NAM	guern
humide	ADJ	humide
appuya	VER:simp	appuyer
s'	PRO:PER	se
sur	PRP	sur
Jean	NAM	jean
,	PUN	,
bâton	NOM	bâton
son	DET:POS	son
<SEG>
Il	PRO:PER	il
tout	ADV	tout
promena	VER:simp	promener
regards	NOM	regard
et	KON	et
<EOS>	<EOS>	<EOS>
.	SENT	.
rouge	ADJ	rouge
ses	DET:POS	son
autour	ADV	autour
<SEG>
.	SENT	.
assaillant	NOM	assaillant
restait	VER:impf	rester
lui	PRO:PER	lui
un	DET:ART	un
seul	ADJ	seul
de	PRP	de
ne	ADV	ne
<EOS>	<EOS>	<EOS>
Pas	ADV	pas
<SEG>
été	VER:pper	être
La	DET:ART	le
.	SENT	.
debout	ADV	debout
de	PRP	de
avaient	VER:impf	avoir
hors	PRP	hors
<EOS>	<EOS>	<EOS>
poussés	VER:pper	pousser
plupart	NOM	plupart
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
la	DET:ART	le
plate-forme	NOM	plate-forme
fils	NOM	fil|fils
avaient	VER:impf	avoir
Les	DET:ART	le
quatre	NUM	quatre
été	VER:pper	être
Guern	NAM	guern
<SEG>
l'	DET:ART	le
demandait	VER:impf	demander
,	PUN	,
de	PRP	de
mourant	VER:ppre	mourir
,	PUN	,
accroupi	VER:pper	accroupir
et	KON	et
blessés	VER:pper	blesser
Mathieu	NAM	mathieu
<SEG>
d'	PRP	de
une	DET:ART	un
Le	DET:ART	le
dragon	NOM	dragon
vieux	ADJ	vieux
voix	NOM	voix
faible	ADJ	faible
eau	NOM	eau
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
n'	ADV	ne
gourde	NOM	gourde
avait	VER:impf	avoir
lui	PRO:PER	lui
sa	DET:POS	son
Il	PRO:PER	il
y	PRO:PER	y
tendit	VER:simp	tendre
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
petit	ADJ	petit
sauf	ADJ	sauf
et	KON	et
sain	ADJ	sain
le	DET:ART	le
soldat	NOM	soldat
,	PUN	,
que	KON	que
Monnin	NAM	monnin
de	PRP	de
<SEG>
-ci	ADV	-ci
.	SENT	.
Celui	PRO:DEM	celui
Guern	NAM	guern
et	KON	et
Hector	NAM	hector
Jean	NAM	jean
Julienne	NAM	julienne
,	PUN	,
<EOS>	<EOS>	<EOS>
<SEG>
donc	ADV	donc
--	PUN	--
:	PUN	:
demanda	VER:simp	demander
D'	PRP	de
où	PRO:REL	où
tout	ADV	tout
vient	VER:pres	venir
à	PRP	à
coup	NOM	coup
<SEG>
puisque	KON	puisque
torches	NOM	torche
qui	PRO:REL	qui
nous	PRO:PER	nous
,	PUN	,
lueur	NOM	lueur
cette	PRO:DEM	ce
éclaire	VER:pres	éclairer
sont	VER:pres	être
les	DET:ART	le
<SEG>
rendre	VER:infi	rendre
n'	ADV	ne
Nul	ADJ	nul
éteintes	VER:pper	éteindre
songé	VER:pper	songer
avait	VER:impf	avoir
?	SENT	?
<EOS>	<EOS>	<EOS>
à	PRP	à
se	PRO:PER	se
<SEG>
:	PUN	:
terne	ADJ	terne
emplissait	VER:impf	emplir
et	KON	et
compte	NOM	compte
faux	ADJ	faux
de	PRP	de
cela	PRO:DEM	cela
un	DET:ART	un
crépuscule	NOM	crépuscule
<SEG>
lueurs	NOM	lueur
supérieure	ADJ	supérieur
de	PRP	de
vagues	ADJ	vague
aux	PRP:det	au
saillies	NOM	saillie
,	PUN	,
caverne	NOM	caverne
jetant	VER:ppre	jeter
la	DET:ART	le
<SEG>
rejoignait	VER:impf	rejoindre
l'	DET:ART	le
qui	PRO:REL	qui
étang	NOM	étang
.	SENT	.
bas	NOM	bas
du	PRP:det	du
souterrain	NOM	souterrain
lointaines	ADJ	lointain
du	PRP:det	du
<SEG>
à	PRP	à
monde	NOM	monde
yeux	NOM	œil
les	DET:ART	le
le	DET:ART	le
leva	VER:simp	lever
fois	NOM	fois
Tout	PRO:IND	tout
la	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
est	VER:pres	être
Guern	NAM	guern
dit	VER:pres	dire
le	DET:ART	le
C'	PRO:DEM	ce
Jean	NAM	jean
jour	NOM	jour
--	PUN	--
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
est	VER:pres	être
étonnement	NOM	étonnement
C'	PRO:DEM	ce
étang	NOM	étang
!	SENT	!
--	PUN	--
.	SENT	.
avec	PRP	avec
<SEG>
garçons	NOM	garçon
<EOS>	<EOS>	<EOS>
bouche	NOM	bouche
à	PRP	à
les	DET:ART	le
qui	PRO:REL	qui
murmurèrent	VER:simp	murmurer
béante	ADJ	béant
restèrent	VER:simp	rester
,	PUN	,
<SEG>
carreau	NOM	carreau
clef	NOM	clef
contempler	VER:infi	contempler
de	PRP	de
formant	VER:ppre	former
voûte	NOM	voûte
le	DET:ART	le
de	PRP	de
.	SENT	.
cristal	NOM	cristal
<SEG>
en	PRP	en
et	KON	et
le	DET:ART	le
<EOS>	<EOS>	<EOS>
était	VER:impf	être
C'	PRO:DEM	ce
,	PUN	,
effet	NOM	effet
jour	NOM	jour
c'	PRO:DEM	ce
<SEG>
limpide	ADJ	limpide
<EOS>	<EOS>	<EOS>
passer	VER:infi	passer
l'	DET:ART	le
.	SENT	.
L'	DET:ART	le
laissait	VER:impf	laisser
étang	NOM	étang
était	VER:impf	être
eau	NOM	eau
<SEG>
<EOS>	<EOS>	<EOS>
De	PRP	de
rayons	NOM	rayon
naissant	ADJ	naissant
les	DET:ART	le
en	PRP	en
temps	NOM	temps
.	SENT	.
jour	NOM	jour
du	PRP:det	du
<SEG>
temps	NOM	temps
:	PUN	:
des	PRP:det	du
forme	NOM	forme
des	PRP:det	du
ombres	NOM	ombre
glissaient	VER:impf	glisser
la	DET:ART	le
on	PRO:PER	on
distinguait	VER:impf	distinguer
<SEG>
gigantesques	ADJ	gigantesque
flancs	NOM	flanc
,	PUN	,
brochets	NOM	brochet
carpes	NOM	carpe
larges	ADJ	large
aux	PRP:det	au
des	PRP:det	du
et	KON	et
.	SENT	.
<SEG>
--	PUN	--
J'	PRO:PER	je
<EOS>	<EOS>	<EOS>
cela	PRO:DEM	cela
de	PRP	de
<EOS>	<EOS>	<EOS>
!	SENT	!
parler	VER:infi	parler
avais	VER:impf	avoir
ouï	VER:pper	ouïr
<SEG>
<EOS>	<EOS>	<EOS>
haut	ADJ	haut
ne	ADV	ne
Jean	NAM	jean
tout	ADV	tout
pensa	VER:simp	penser
.	SENT	.
Guern	NAM	guern
Il	PRO:PER	il
faut	VER:pres	falloir
<SEG>
<EOS>	<EOS>	<EOS>
est	VER:pres	être
rien	NOM	rien
dire	VER:infi	dire
.	SENT	.
c'	PRO:DEM	ce
jamais	ADV	jamais
:	PUN	:
de	PRP	de
impossible	ADJ	impossible
<SEG>
cristal	NOM	cristal
en	PRP	en
carreau	NOM	carreau
était	VER:impf	être
de	PRP	de
situé	VER:pper	situer
de	PRP	de
Le	DET:ART	le
la	DET:ART	le
avant	PRP	avant
<SEG>
de	PRP	de
laquelle	PRO:REL	lequel
M	VER:subi	m
cette	PRO:DEM	ce
Blamont	NAM	blamont
.	SENT	.
sur	PRP	sur
avait	VER:impf	avoir
écrit	VER:pper	écrire
tombe	NOM	tombe
<SEG>
nuit	NOM	nuit
eau	NOM	eau
.	SENT	.
Une	DET:ART	un
d'	PRP	de
librement	ADV	librement
de	PRP	de
tombant	VER:ppre	tomber
goutte	NOM	goutte
<EOS>	<EOS>	<EOS>
<SEG>
effleuré	VER:pper	effleurer
de	PRP	de
centre	NOM	centre
,	PUN	,
la	DET:ART	le
rebord	NOM	rebord
son	DET:POS	son
le	DET:ART	le
plate-forme	NOM	plate-forme
aurait	VER:cond	avoir
<SEG>
toucher	VER:infi	toucher
allée	VER:pper	aller
plan	NOM	plan
et	KON	et
sans	PRP	sans
le	DET:ART	le
serait	VER:cond	être
y	PRO:PER	y
mouiller	VER:infi	mouiller
,	PUN	,
<SEG>
à	PRP	à
revenir	VER:infi	revenir
Il	PRO:PER	il
ce	PRO:DEM	ce
.	SENT	.
nous	PRO:PER	nous
faut	VER:pres	falloir
plan	NOM	plan
<EOS>	<EOS>	<EOS>
inférieur	ADJ	inférieur
<SEG>
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
la	DET:ART	le
inférieur	ADJ	inférieur
Tout	ADV	tout
rampe	NOM	rampe
en	PRP	en
bas	ADV	bas
de	PRP	de
<SEG>
un	DET:ART	un
instants	NOM	instant
depuis	PRP	depuis
sourd	ADJ	sourd
on	PRO:PER	on
,	PUN	,
et	KON	et
