LA	NAM	la
amies	NOM	ami
de	PRP	de
,	PUN	,
serons	VER:futu	être
car	KON	car
<SEG>
cela	PRO:DEM	cela
vois	VER:pres	voir
je	PRO:PER	je
l'	DET:ART	le
que	KON	que
on	PRO:PER	on
armoire	NOM	armoire
eût	VER:subi	avoir
juré	VER:pper	jurer
;	PUN	;
<SEG>
pleine	ADJ	plein
et	KON	et
,	PUN	,
souris	NOM	souris
qui	PRO:REL	qui
de	PRP	de
bois	NOM	bois
était	VER:impf	être
le	DET:ART	le
rongeaient	VER:impf	ronger
<SEG>
,	PUN	,
l'	DET:ART	le
qu'	KON	que
est	VER:pres	être
une	DET:ART	un
idée	NOM	idée
m'	PRO:PER	me
il	PRO:PER	il
venue	VER:pper	venir
fois	NOM	fois
<SEG>
.	SENT	.
tâtons	ADV	tâtons
y	PRO:PER	y
à	PRP	à
là	ADV	là
un	DET:ART	un
avait	VER:impf	avoir
menuisier	NOM	menuisier
qui	PRO:REL	qui
travaillait	VER:impf	travailler
<SEG>
tu	PRO:PER	tu
Et	KON	et
petite	ADJ	petit
--	PUN	--
pas	ADV	pas
<EOS>	<EOS>	<EOS>
ouvert	VER:pper	ouvrir
as	VER:pres	avoir
n'	ADV	ne
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Ouvrir	VER:infi	ouvrir
.	SENT	.
,	PUN	,
poltronne	ADJ	poltron
dit	VER:pres	dire
Fortune	ADJ	fortune
--	PUN	--
?	SENT	?
<SEG>
mon	DET:POS	mon
Jésus	NAM	jésus
!	SENT	!
récria	VER:simp	récrier
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
;	PUN	;
Muguette	NAM	muguette
Sauveur	NOM	sauveur
,	PUN	,
<SEG>
il	PRO:PER	il
!	SENT	!
jour	NOM	jour
fait	VER:pres	faire
,	PUN	,
depuis	PRP	depuis
qu'	PRO:REL	que
,	PUN	,
Mais	KON	mais
<EOS>	<EOS>	<EOS>
<SEG>
la	DET:ART	le
dans	PRP	dans
je	PRO:PER	je
pas	ADV	pas
clef	NOM	clef
ai	VER:pres	avoir
osé	VER:pper	oser
tourner	VER:infi	tourner
même	ADV	même
n'	ADV	ne
<SEG>
la	DET:ART	le
l'	DET:ART	le
Marton	NAM	marton
<EOS>	<EOS>	<EOS>
fit	VER:simp	faire
pas	NOM	pas
serrure	NOM	serrure
vers	PRP	vers
.	SENT	.
un	DET:ART	un
<SEG>
que	KON	que
armoire	NOM	armoire
ouvrit	VER:simp	ouvrir
Muguette	NAM	muguette
cachait	VER:impf	cacher
tandis	KON	tandis
l'	PRO:PER	la|le
,	PUN	,
se	PRO:PER	se
et	KON	et
<SEG>
Dans	PRP	dans
plus	ADV	plus
qui	PRO:REL	qui
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
était	VER:impf	être
.	SENT	.
armoire	NOM	armoire
derrière	PRP	derrière
Fortune	NAM	fortune
<SEG>
Mlle	NOM	mademoiselle
vêtements	NOM	vêtement
de	PRP	de
étaient	VER:impf	être
de	PRP	de
Bourbon	NAM	bourbon
que	KON	que
les	DET:ART	le
profonde	ADJ	profond
large	ADJ	large
<SEG>
pour	PRP	pour
Ils	PRO:PER	il
des	PRP:det	du
pendus	VER:pper	pendre
.	SENT	.
la	DET:ART	le
à	PRP	à
porte-manteaux	NOM	porte-manteaux
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
<SEG>
étoffes	NOM	étoffe
et	KON	et
plupart	NOM	plupart
de	PRP	de
sévères	ADJ	sévère
l'	DET:ART	le
à	PRP	à
couleurs	NOM	couleur
communes	ADJ	commun
d'	PRP	de
<SEG>
deux	NUM	deux
dont	PRO:REL	dont
riches	ADJ	riche
allaient	VER:impf	aller
plus	ADV	plus
robes	NOM	robe
nuances	NOM	nuance
de	PRP	de
les	DET:ART	le
exception	NOM	exception
<SEG>
de	PRP	de
avait	VER:impf	avoir
passé	VER:pper	passer
se	PRO:PER	se
fanant	VER:ppre	faner
forme	NOM	forme
et	KON	et
la	DET:ART	le
mode	NOM	mode
dont	PRO:REL	dont
<SEG>
<EOS>	<EOS>	<EOS>
,	PUN	,
pauvre	ADJ	pauvre
bien	ADV	bien
.	SENT	.
c'	PRO:DEM	ce
En	PRP	en
somme	NOM	somme
était	VER:impf	être
une	DET:ART	un
<SEG>
garde-robe	NOM	garde-robe
Muguette	VER:pres	mugueter
<EOS>	<EOS>	<EOS>
pour	PRP	pour
tous	PRO:IND	tout
princesse	NOM	princesse
regardait	VER:impf	regarder
de	PRP	de
une	DET:ART	un
.	SENT	.
<SEG>
par-dessous	ADV	par-dessous
.	SENT	.
ses	DET:POS	son
Fortune	NAM	fortune
aisselle	NOM	aisselle
l'	DET:ART	le
Marton	NAM	marton
yeux	NOM	œil
de	PRP	de
<EOS>	<EOS>	<EOS>
<SEG>
et	KON	et
de	PRP	de
robes	NOM	robe
faisait	VER:impf	faire
les	DET:ART	le
l'	DET:ART	le
avait	VER:impf	avoir
inspection	NOM	inspection
écarté	VER:pper	écarter
l'	DET:ART	le
<SEG>
Trouves	VER:pres	trouver
armoire	NOM	armoire
menuisier	NOM	menuisier
--	PUN	--
?	SENT	?
.	SENT	.
le	DET:ART	le
-tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
<SEG>
Marton	NAM	marton
point	ADV	point
ne	ADV	ne
tout	ADV	tout
<EOS>	<EOS>	<EOS>
.	SENT	.
demanda	VER:simp	demander
Fortune	ADJ	fortune
de	PRP	de
répondit	VER:simp	répondre
<SEG>
<EOS>	<EOS>	<EOS>
vêtements	NOM	vêtement
les	DET:ART	le
.	SENT	.
remit	VER:simp	remettre
et	KON	et
suite	NOM	suite
en	PRP	en
Elle	PRO:PER	elle
place	NOM	place
<SEG>
l'	DET:ART	le
armoire	NOM	armoire
?	SENT	?
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
Eh	INT	eh
bien	ADV	bien
--	PUN	--
referma	VER:simp	refermer
<SEG>
dans	PRP	dans
la	DET:ART	le
fit	VER:simp	faire
mit	VER:simp	mettre
Muguette	NAM	muguette
main	NOM	main
.	SENT	.
<EOS>	<EOS>	<EOS>
Marton	NAM	marton
de	PRP	de
<SEG>
scie	NOM	scie
un	DET:ART	un
en	PRP	en
fragment	NOM	fragment
fin	ADJ	fin
Fortune	NAM	fortune
de	PRP	de
petit	ADJ	petit
,	PUN	,
acier	NOM	acier
<SEG>
des	PRP:det	du
<EOS>	<EOS>	<EOS>
--	PUN	--
.	SENT	.
paillettes	NOM	paillette
avait	VER:impf	avoir
diamantées	ADJ	diamanté
la	DET:ART	le
dont	PRO:REL	dont
cassure	NOM	cassure
<SEG>
tenu	VER:pper	tenir
Le	DET:ART	le
a	VER:pres	avoir
Chizac	NAM	chizac
la	DET:ART	le
,	PUN	,
;	PUN	;
besogne	NOM	besogne
parole	NOM	parole
dit-elle	NOM	dit-elle
<SEG>
une	DET:ART	un
suis	VER:pres	suivre|être
sentinelle	NOM	sentinelle
Je	PRO:PER	je
est	VER:pres	être
.	SENT	.
ici	ADV	ici
faite	VER:pper	faire
dans	PRP	dans
<EOS>	<EOS>	<EOS>
<SEG>
cette	PRO:DEM	ce
plus	ADV	plus
.	SENT	.
quitterai	VER:futu	quitter
chambre	NOM	chambre
ne	ADV	ne
guérite	NOM	guérite
et	KON	et
sa	DET:POS	son
je	PRO:PER	je
<SEG>
<EOS>	<EOS>	<EOS>
--	PUN	--
?	SENT	?
dont	PRO:REL	dont
,	PUN	,
Eh	INT	eh
Muguette	NAM	muguette
répéta	VER:simp	répéter
bien	ADV	bien
<EOS>	<EOS>	<EOS>
<SEG>
fièvre	NOM	fièvre
la	DET:ART	le
la	DET:ART	le
arrivait	VER:impf	arriver
à	PRP	à
voix	NOM	voix
curiosité	NOM	curiosité
<EOS>	<EOS>	<EOS>
.	SENT	.
Une	DET:ART	un
<SEG>
la	DET:ART	le
cassée	ADJ	cassé
<EOS>	<EOS>	<EOS>
.	SENT	.
voisine	ADJ	voisin
chambre	NOM	chambre
dans	PRP	dans
et	KON	et
rauque	ADJ	rauque
appela	VER:simp	appeler
<SEG>
de	PRP	de
comtesse	NOM	comte
la	DET:ART	le
C'	PRO:DEM	ce
madame	NOM	madame
dit	VER:pres	dire
est	VER:pres	être
--	PUN	--
Bourbon	NAM	bourbon
,	PUN	,
<SEG>
-moi	PRO:PER	moi
va	VER:pres	aller
,	PUN	,
annonce	VER:pres	annoncer
Fortune	NAM	fortune
et	KON	et
fillette	NOM	fillette
,	PUN	,
.	SENT	.
;	PUN	;
<SEG>
faut	VER:pres	falloir
que	KON	que
que	KON	que
obtienne	VER:subp	obtenir
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
son	DET:POS	son
agrément	NOM	agrément
pour	KON	pour
<SEG>
de	PRP	de
fasse	VER:subp	faire
,	PUN	,
servante	NOM	servante
Marton	NAM	marton
sa	DET:POS	son
partie	VER:pper	partir
la	DET:ART	le
nouvelle	ADJ	nouveau
,	PUN	,
<SEG>
seuil	NOM	seuil
.	SENT	.
<EOS>	<EOS>	<EOS>
franchi	VER:pper	franchir
le	DET:ART	le
Dès	PRP	dès
maison	NOM	maison
eut	VER:simp	avoir
que	PRO:REL	que
Muguette	NAM	muguette
<SEG>
les	DET:ART	le
Marton	NAM	marton
prétendue	ADJ	prétendu
de	PRP	de
deux	NUM	deux
Fortune	NAM	fortune
mains	NOM	main
saisit	VER:pres	saisir
,	PUN	,
la	DET:ART	le
<SEG>
vers	PRP	vers
Regardez	VER:pres	regarder
le	DET:ART	le
lit	NOM	lit
emmena	VER:simp	emmener
et	KON	et
<EOS>	<EOS>	<EOS>
.	SENT	.
--	PUN	--
l'	PRO:PER	la|le
<SEG>
brûlants	ADJ	brûlant
.	SENT	.
<EOS>	<EOS>	<EOS>
dit-elle	NOM	dit-elle
<EOS>	<EOS>	<EOS>
les	DET:ART	le
,	PUN	,
!	SENT	!
Et	KON	et
yeux	NOM	œil
<SEG>
voix	NOM	voix
--	PUN	--
ce	PRO:DEM	ce
,	PUN	,
la	DET:ART	le
saccadée	ADJ	saccadé
Voilà	ADV	voilà
ajouta	VER:simp	ajouter
:	PUN	:
Courtenay	NAM	courtenay
<SEG>
a	VER:pres	avoir
et	KON	et
<EOS>	<EOS>	<EOS>
homme	NOM	homme
fait	VER:pper	faire
d'	PRP	de
elle	PRO:PER	elle
!	SENT	!
que	PRO:REL	que
cet	PRO:DEM	ce
<SEG>
que	KON	que
je	PRO:PER	je
le	PRO:PER	le
tue	VER:subp	tuer
voulez	VER:pres	vouloir
ne	ADV	ne
vous	PRO:PER	vous
!	SENT	!
<EOS>	<EOS>	<EOS>
pas	ADV	pas
<SEG>
vous	PRO:PER	vous
répondit	VER:simp	répondre
--	PUN	--
émotion	NOM	émotion
,	PUN	,
avec	PRP	avec
Prince	NOM	prince
,	PUN	,
aimez	VER:pres	aimer
Fortune	NOM	fortune
<SEG>
bon	ADJ	bon
aimez	VER:pres	aimer
cœur	NOM	cœur
,	PUN	,
bien	ADV	bien
un	DET:ART	un
,	PUN	,
vous	PRO:PER	vous
et	KON	et
comme	ADV	comme
<SEG>
heureux	ADJ	heureux
s'	PRO:PER	se
il	PRO:PER	il
vous	PRO:PER	vous
Dieu	NOM	dieu
plait	VER:impf	plait
serez	VER:futu	être
.	SENT	.
<EOS>	<EOS>	<EOS>
à	PRP	à
<SEG>
donné	VER:pper	donner
Contentez	VER:pres	contenter
et	KON	et
aurai	VER:futu	avoir
bonheur	NOM	bonheur
vous	PRO:PER	vous
je	PRO:PER	je
que	PRO:REL	que
-vous	PRO:PER	vous
du	PRP:det	du
<SEG>
Richelieu	NAM	richelieu
laissez	VER:pres	laisser
.	SENT	.
,	PUN	,
M	VER:subi	m
-moi	PRO:PER	moi
car	KON	car
.	SENT	.
M	VER:pper	m
de	PRP	de
<SEG>
m'	PRO:PER	me
de	PRP	de
--	PUN	--
comtesse	NOM	comte
la	DET:ART	le
<EOS>	<EOS>	<EOS>
Richelieu	NAM	richelieu
appartient	VER:pres	appartenir
Madame	NOM	madame
.	SENT	.
<SEG>
Muguette	NAM	muguette
dit	VER:pres	dire
à	PRP	à
consent	VER:pres	consentir
rentrant	NOM	rentrant
M	VER:pper	m
recevoir	VER:infi	recevoir
en	PRP	en
,	PUN	,
,	PUN	,
<SEG>
.	SENT	.
Fortune	NOM	fortune
soutient	VER:pres	soutenir
cavalier	ADJ	cavalier
Où	PRO:REL	où
<EOS>	<EOS>	<EOS>
avec	PRP	avec
le	DET:ART	le
.	SENT	.
Fortune	NAM	fortune
<SEG>
.	SENT	.
où	PRO:REL	où
généalogique	ADJ	généalogique
talent	NOM	talent
moment	NOM	moment
thèse	NOM	thèse
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
Fortune	NAM	fortune
une	DET:ART	un
<SEG>
de	PRP	de
comtesse	NOM	comte
à	PRP	à
chambre	NOM	chambre
dans	PRP	dans
coucher	VER:infi	coucher
la	DET:ART	le
la	DET:ART	le
Mme	NOM	madame
entrait	VER:impf	entrer
<SEG>
celle	PRO:DEM	celui
Bourbon	NAM	bourbon
de	PRP	de
au-devant	ADV	au-devant
Agost	NAM	agost
,	PUN	,
-ci	ADV	-ci
était	VER:impf	être
d'	PRP	de
debout	ADV	debout
<SEG>
et	KON	et
une	DET:ART	un
sur	PRP	sur
son	DET:POS	son
se	PRO:PER	se
longue	ADJ	longue
de	PRP	de
tenait	VER:impf	tenir
appuyée	VER:pper	appuyer
lit	NOM	lit
<SEG>
,	PUN	,
homme	NOM	homme
,	PUN	,
jeune	ADJ	jeune
.	SENT	.
dit-elle	NOM	dit-elle
<EOS>	<EOS>	<EOS>
canne	NOM	canne
Approchez	VER:pres	approcher
--	PUN	--
<SEG>
Fortune	NAM	fortune
bras	NOM	bras
à	PRP	à
,	PUN	,
donnez	VER:pres	donner
-moi	PRO:PER	moi
et	KON	et
.	SENT	.
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
<SEG>
fait	NOM	fait
«	PUN:cit	«
suis	VER:pres	suivre|être
remise	VER:pper	remettre
pas	ADV	pas
tout	ADV	tout
ne	ADV	ne
encore	ADV	encore
à	PRP	à
Je	PRO:PER	je
<SEG>
,	PUN	,
viendra	VER:futu	venir
mais	KON	mais
et	KON	et
il	PRO:PER	il
,	PUN	,
qu'	PRO:REL	que
,	PUN	,
cela	PRO:DEM	cela
avant	PRP	avant
<SEG>
me	PRO:PER	me
Palais-Royal	NAM	palais-royal
rendre	VER:infi	rendre
jours	NOM	jour
huit	NUM	huit
soit	VER:subp	être
,	PUN	,
je	PRO:PER	je
au	PRP:det	au
pourrai	VER:futu	pouvoir
<SEG>
mon	DET:POS	mon
Philippe	NAM	philippe
à	PRP	à
cousin	NOM	cousin
soumettre	VER:infi	soumettre
griefs	NOM	grief
pour	PRP	pour
monsieur	NOM	monsieur
,	PUN	,
mes	DET:POS	mon
<SEG>
l'	PRO:PER	la|le
France	NAM	france
régent	NOM	régent
Orléans	NAM	orléans
d'	PRP	de
,	PUN	,
de	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
Fortune	NOM	fortune
<SEG>
la	DET:ART	le
dans	PRP	dans
et	KON	et
assit	VER:simp	asseoir
redressa	VER:simp	redresser
bergère	NOM	berger|bergère
se	PRO:PER	se
respectueuse	ADJ	respectueux
une	DET:ART	un
dans	PRP	dans
<SEG>
comtesse	NOM	comte
.	SENT	.
Quand	KON	quand
sa	DET:POS	son
retrouvé	VER:pper	retrouver
eut	VER:simp	avoir
la	DET:ART	le
respiration	NOM	respiration
<EOS>	<EOS>	<EOS>
attitude	NOM	attitude
<SEG>
l'	PRO:PER	la|le
ces	PRO:DEM	ce
essoufflée	VER:pper	essouffler
,	PUN	,
elle	PRO:PER	elle
car	KON	car
pas	ADV	pas
quelques	PRO:IND	quelque
,	PUN	,
avaient	VER:impf	avoir
<SEG>
lui	PRO:PER	lui
me	PRO:PER	me
dit	VER:pres	dire
Ce	PRO:DEM	ce
plaît	VER:pres	plaire
--	PUN	--
en	PRP	en
:	PUN	:
qui	PRO:REL	qui
vous	PRO:PER	vous
<SEG>
homme	NOM	homme
savez	VER:pres	savoir
est	VER:pres	être
,	PUN	,
c'	PRO:DEM	ce
jeune	ADJ	jeune
que	KON	que
vous	PRO:PER	vous
,	PUN	,
garder	VER:infi	garder
<SEG>
recouvré	VER:pper	recouvrer
aurai	VER:futu	avoir
j'	PRO:PER	je
distance	NOM	distance
Aussitôt	ADV	aussitôt
votre	DET:POS	votre
mon	DET:POS	mon
.	SENT	.
que	KON	que
<EOS>	<EOS>	<EOS>
<SEG>
.	SENT	.
vous	PRO:PER	vous
quelque	PRO:IND	quelque
,	PUN	,
crédit	NOM	crédit
pour	PRP	pour
chose	NOM	chose
,	PUN	,
ferai	VER:futu	faire
je	PRO:PER	je
<SEG>
<EOS>	<EOS>	<EOS>
en	PRP	en
,	PUN	,
inclina	VER:simp	incliner
Fortune	NOM	fortune
manière	NOM	manière
et	KON	et
remerciement	NOM	remerciement
s'	PRO:PER	se
de	PRP	de
<SEG>
Je	PRO:PER	je
--	PUN	--
suis	VER:pres	suivre|être
pas	ADV	pas
vieille	NOM	vieille
ne	ADV	ne
reprit	VER:simp	reprendre
encore	ADV	encore
:	PUN	:
la	DET:ART	le
<SEG>
éloignée	VER:pper	éloigner
reprit	VER:simp	reprendre
dame	NOM	dame
de	PRP	de
,	PUN	,
vieille	ADJ	vieux
,	PUN	,
la	DET:ART	le
changeant	VER:ppre	changer
en	PRO:PER	en
<SEG>
vous	PRO:PER	vous
coup	NOM	coup
d'	PRP	de
ce	PRO:DEM	ce
ton	DET:POS	ton
approuver	VER:infi	approuver
que	PRO:REL	que
tout	NOM	tout
à	PRP	à
,	PUN	,
<SEG>
engageant	VER:ppre	engager
,	PUN	,
en	PRO:PER	en
homme	NOM	homme
,	PUN	,
jeune	ADJ	jeune
notre	DET:POS	notre
pour	PRP	pour
avez	VER:pres	avoir
fait	VER:pper	faire
<SEG>
;	PUN	;
mieux	ADV	mieux
cela	PRO:DEM	cela
servante	NOM	servante
compte	NOM	compte
vaut	VER:pres	valoir
de	PRP	de
une	DET:ART	un
robuste	ADJ	robuste
corps	NOM	corps
<SEG>
dans	PRP	dans
maison	NOM	maison
comme	KON	comme
une	DET:ART	un
,	PUN	,
homme	NOM	homme
un	DET:ART	un
la	DET:ART	le
qu'	KON	que
nôtre	PRO:POS	nôtre
<SEG>
hier	ADV	hier
faits	NOM	fait
je	PRO:PER	je
graves	ADJ	grave
et	KON	et
ai	VER:pres	avoir
vous	PRO:PER	vous
que	PRO:REL	que
les	DET:ART	le
confiés	VER:pper	confier
<SEG>
de	PRP	de
droit	NOM	droit
le	DET:ART	le
nos	DET:POS	notre
donnaient	VER:impf	donner
mêler	VER:infi	mêler
vous	PRO:PER	vous
vous	PRO:PER	vous
de	PRP	de
affaires	NOM	affaire
<SEG>
je	PRO:PER	je
,	PUN	,
n'	ADV	ne
.	SENT	.
comme	KON	comme
ai	VER:pres	avoir
Mais	KON	mais
<EOS>	<EOS>	<EOS>
plus	ADV	plus
d'	PRP	de
<SEG>
occuper	VER:infi	occuper
ni	KON	ni
,	PUN	,
de	PRP	de
dois	VER:pres	devoir
même	ADV	même
m'	PRO:PER	me
intendant	NOM	intendant
majordome	NOM	majordome
je	PRO:PER	je
<SEG>
importance	NOM	importance
,	PUN	,
leur	DET:POS	leur
détails	NOM	détail
ont	VER:pres	avoir
qui	PRO:REL	qui
moi	PRO:PER	moi
ces	PRO:DEM	ce
-même	ADJ	même
de	PRP	de
<SEG>
de	PRP	de
<EOS>	<EOS>	<EOS>
est	VER:pres	être
,	PUN	,
l'	DET:ART	le
âge	NOM	âge
Quel	PRO:REL	quel
cette	PRO:DEM	ce
.	SENT	.
villageoise	NOM	villageois
<SEG>
?	SENT	?
<EOS>	<EOS>	<EOS>
plaît	VER:pres	plaire
s'	PRO:PER	se
vous	PRO:PER	vous
--	PUN	--
vue	NOM	vue
de	PRP	de
il	PRO:PER	il
À	PRP	à
<SEG>
vingt-cinq	NUM	vingt-cinq
elle	PRO:PER	elle
peut	VER:pres	pouvoir
avoir	VER:infi	avoir
,	PUN	,
,	PUN	,
Fortune	NAM	fortune
bien	ADV	bien
répondit	VER:simp	répondre
pays	NOM	pays
<SEG>
approuva	VER:simp	approuver
<EOS>	<EOS>	<EOS>
La	DET:ART	le
signe	NOM	signe
de	PRP	de
.	SENT	.
ans	NOM	an
comtesse	NOM	comte
un	DET:ART	un
d'	PRP	de
<SEG>
tête	NOM	tête
nom	NOM	nom
<EOS>	<EOS>	<EOS>
--	PUN	--
poursuivit	VER:simp	poursuivre
Son	DET:POS	son
.	SENT	.
Marton	NAM	marton
,	PUN	,
est	VER:pres	être
<SEG>
et	KON	et
la	DET:ART	le
comtesse	NOM	comte
comédie	NOM	comédie
cela	PRO:DEM	cela
la	PRO:PER	la
sent	VER:pres	sentir
la	DET:ART	le
nous	PRO:PER	nous
,	PUN	,
<SEG>
--	PUN	--
.	SENT	.
Quels	PRO:REL	quel
demande-t-elle	ADJ	demande-t-elle
Marthe	NAM	marthe
nommerons	VER:futu	nommer
<EOS>	<EOS>	<EOS>
?	SENT	?
gages	NOM	gage
<EOS>	<EOS>	<EOS>
<SEG>
générosité	NOM	générosité
à	PRP	à
s'	PRO:PER	se
la	DET:ART	le
Elle	PRO:PER	elle
remet	VER:pres	remettre
de	PRP	de
en	PRO:PER	en
la	DET:ART	le
Mme	NOM	madame
<SEG>
répliqua	VER:simp	répliquer
qui	PRO:REL	qui
déjà	ADV	déjà
apparaissaient	VER:impf	apparaître
,	PUN	,
,	PUN	,
chez	PRP	chez
Fortune	NAM	fortune
quelques	PRO:IND	quelque
comtesse	NOM	comte
<SEG>
alla	VER:simp	aller
impatience	NOM	impatience
d'	PRP	de
tout	ADV	tout
chercher	VER:infi	chercher
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
signes	NOM	signe
Il	PRO:PER	il
<SEG>
autre	ADJ	autre
,	PUN	,
bout	NOM	bout
la	DET:ART	le
l'	DET:ART	le
de	PRP	de
fauteuil	NOM	fauteuil
un	DET:ART	un
à	PRP	à
chambre	NOM	chambre
<SEG>
fit	VER:simp	faire
rouler	VER:infi	rouler
il	PRO:PER	il
bruyamment	ADV	bruyamment
sur	PRP	sur
le	DET:ART	le
carreau	NOM	carreau
qu'	PRO:REL	que
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
--	PUN	--
bien	ADV	bien
<EOS>	<EOS>	<EOS>
!	SENT	!
bien	ADV	bien
s'	PRO:PER	se
!	SENT	!
eh	INT	eh
Eh	INT	eh
<SEG>
la	DET:ART	le
quoi	PRO:REL	quoi
scandalisée	VER:pper	scandaliser
,	PUN	,
songez	VER:pres	songer
à	PRP	à
,	PUN	,
-vous	PRO:PER	vous
comtesse	NOM	comte
écria	VER:simp	écrier
<SEG>
dame	NOM	dame
?	SENT	?
Noble	ADJ	noble
--	PUN	--
et	KON	et
,	PUN	,
jeune	ADJ	jeune
respectée	VER:pper	respecter
<EOS>	<EOS>	<EOS>
homme	NOM	homme
<SEG>
fauteuil	NOM	fauteuil
carrément	ADV	carrément
dans	PRP	dans
se	PRO:PER	se
le	DET:ART	le
Fortune	NAM	fortune
campa	VER:simp	camper
qui	PRO:REL	qui
,	PUN	,
répliqua	VER:simp	répliquer
<SEG>
à	PRP	à
nous	PRO:PER	nous
d'	PRP	de
Ne	ADV	ne
causer	VER:infi	causer
amitié	NOM	amitié
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
avons	VER:pres	avoir
<SEG>
vous	PRO:PER	vous
ou	KON	ou
croyez	VER:pres	croire
relever	VER:infi	relever
veuille	VER:subp	vouloir
que	KON	que
pas	ADV	pas
je	PRO:PER	je
me	PRO:PER	me
rabaisser	VER:infi	rabaisser
<SEG>
vous	PRO:PER	vous
et	KON	et
une	DET:ART	un
;	PUN	;
princesse	NOM	princesse
ne	ADV	ne
suis	VER:pres	suivre|être
,	PUN	,
êtes	VER:pres	être
je	PRO:PER	je
<SEG>
tout	NOM	tout
est	VER:pres	être
ceci	PRO:DEM	ceci
du	PRP:det	du
chose	NOM	chose
convenue	VER:pper	convenir
;	PUN	;
mais	KON	mais
rien	ADV	rien
,	PUN	,
<SEG>
il	PRO:PER	il
,	PUN	,
,	PUN	,
être	VER:infi	être
à	PRP	à
pour	PRP	pour
causer	VER:infi	causer
nez	NOM	nez
nez	NOM	nez
faut	VER:pres	falloir
<SEG>
opinion	NOM	opinion
mon	DET:POS	mon
.	SENT	.
je	PRO:PER	je
,	PUN	,
<EOS>	<EOS>	<EOS>
côté	NOM	côté
Laissons	VER:pres	laisser
de	PRP	de
voilà	ADV	voilà
<SEG>
prie	VER:pres	prier
,	PUN	,
un	DET:ART	un
Marthe	NAM	marthe
Marton	NAM	marton
parlons	VER:pres	parler
,	PUN	,
vous	PRO:PER	vous
et	KON	et
ou	KON	ou
<SEG>
j'	PRO:PER	je
du	PRP:det	du
mari	NOM	mari
trouvé	VER:pper	trouver
peu	ADV	peu
pour	PRP	pour
ma	DET:POS	mon
que	PRO:REL	que
ai	VER:pres	avoir
sœur	NOM	sœur
<SEG>
mains	NOM	main
Les	DET:ART	le
la	DET:ART	le
de	PRP	de
.	SENT	.
Aldée	NAM	aldée
vieille	ADJ	vieux
<EOS>	<EOS>	<EOS>
deux	NUM	deux
sèches	ADJ	sèche
<SEG>
se	PRO:PER	se
sur	PRP	sur
crispèrent	VER:simp	crisper
bras	NOM	bras
dame	NOM	dame
son	DET:POS	son
les	DET:ART	le
violemment	ADV	violemment
de	PRP	de
si	ADV	si
<SEG>
.	SENT	.
doigts	NOM	doigt
ses	DET:POS	son
craquèrent	VER:simp	craquer
ossements	NOM	ossement
de	PRP	de
fauteuil	NOM	fauteuil
les	DET:ART	le
,	PUN	,
que	KON	que
<SEG>
<EOS>	<EOS>	<EOS>
!	SENT	!
Aldée	NOM	aldée
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
sœur	NOM	sœur
--	PUN	--
répéta-t-elle	NOM	répéta-t-elle
!	SENT	!
<EOS>	<EOS>	<EOS>
<SEG>
la	DET:ART	le
--	PUN	--
continua-t-il	NOM	continua-t-il
,	PUN	,
.	SENT	.
<EOS>	<EOS>	<EOS>
comtesse	NOM	comte
indignation	NOM	indignation
avec	PRP	avec
Madame	NOM	madame
<SEG>
où	PRO:REL	où
est	VER:pres	être
dans	PRP	dans
état	NOM	état
Mlle	NOM	mademoiselle
l'	DET:ART	le
de	PRP	de
,	PUN	,
Bourbon	NAM	bourbon
,	PUN	,
<SEG>
il	PRO:PER	il
je	PRO:PER	je
supplie	VER:pres	supplier
qu'	KON	que
considérer	VER:infi	considérer
de	PRP	de
faut	VER:pres	falloir
vous	PRO:PER	vous
lui	PRO:PER	lui
un	DET:ART	un
<SEG>
,	PUN	,
bonne	ADJ	bon
ma	DET:POS	mon
toute	PRO:IND	tout
et	KON	et
volonté	NOM	volonté
défenseur	NOM	défenseur
,	PUN	,
que	KON	que
malgré	PRP	malgré
<SEG>
,	PUN	,
suis	VER:pres	suivre|être
un	DET:ART	un
convenable	ADJ	convenable
elle	PRO:PER	elle
point	ADV	point
je	PRO:PER	je
ne	ADV	ne
tuteur	NOM	tuteur
pour	PRP	pour
<SEG>
avez	VER:pres	avoir
.	SENT	.
ai	VER:pres	avoir
<EOS>	<EOS>	<EOS>
mes	DET:POS	mon
préjugés	NOM	préjugé
vous	PRO:PER	vous
,	PUN	,
J'	PRO:PER	je
comme	KON	comme
<SEG>
