scrupules	NOM	scrupule
On	PRO:PER	on
soldats	NOM	soldat
.	SENT	.
de	PRP	de
nos	DET:POS	notre
me	PRO:PER	me
blessés	ADJ	blessé
<SEG>
qu'	KON	que
ville	NOM	ville
des	PRP:det	du
dit	VER:pres	dire
en	PRP	en
y	PRO:PER	y
officiers	NOM	officier
il	PRO:PER	il
français	ADJ	français
a	VER:pres	avoir
<SEG>
prisonniers	NOM	prisonnier
,	PUN	,
Cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
et	KON	et
quand	KON	quand
est	VER:pres	être
.	SENT	.
déplorable	ADJ	déplorable
aventure	NOM	aventure
<SEG>
été	VER:pper	être
France	NAM	france
de	PRP	de
drapeau	NOM	drapeau
le	DET:ART	le
a	VER:pres	avoir
la	DET:ART	le
que	KON	que
pense	VER:pres	penser
on	PRO:PER	on
<SEG>
,	PUN	,
on	PRO:PER	on
ainsi	ADV	ainsi
d'	PRP	de
misérable	ADJ	misérable
une	DET:ART	un
question	NOM	question
engagé	VER:pper	engager
pour	PRP	pour
argent	NOM	argent
<SEG>
le	DET:ART	le
LX	NUM	lx
Je	PRO:PER	je
cœur	NOM	cœur
.	SENT	.
suis	VER:pres	suivre|être
resté	VER:pper	rester
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
serré	ADJ	serré
<SEG>
depuis	PRP	depuis
l'	DET:ART	le
hôpital	NOM	hôpital
de	PRP	de
mai	NOM	mai
Puebla	NOM	puebla
4	NUM	@card@
à	PRP	à
jusqu'	PRP	jusque
le	DET:ART	le
<SEG>
commencement	NOM	commencement
d'	PRP	de
au	PRP:det	au
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
mois	NOM	moi|mois
.	SENT	.
août	NOM	août
n'	ADV	ne
du	PRP:det	du
<SEG>
d'	PRP	de
temps	NOM	temps
de	PRP	de
ordinaire	NOM	ordinaire
est	VER:pres	être
qu'	KON	que
il	PRO:PER	il
faille	VER:pres	failler
tant	ADV	tant
pas	ADV	pas
<SEG>
blessure	NOM	blessure
;	PUN	;
ma	DET:POS	mon
une	DET:ART	un
pour	PRP	pour
jambe	NOM	jambe
à	PRP	à
guérir	VER:infi	guérir
mais	KON	mais
cassée	ADJ	cassé
<SEG>
une	DET:ART	un
se	PRO:PER	se
attaque	NOM	attaque
joignit	VER:simp	joindre
,	PUN	,
de	PRP	de
belle	ADJ	beau
typhus	NOM	typhus
pendant	PRP	pendant
qui	PRO:REL	qui
<SEG>
mit	VER:simp	mettre
trois	NUM	trois
semaines	NOM	semaine
entre	PRP	entre
vie	NOM	vie
et	KON	et
la	DET:ART	le
mort	NOM	mort
me	PRO:PER	me
la	DET:ART	le
<SEG>
10	NUM	@card@
mai	NOM	mai
,	PUN	,
Du	PRP:det	du
juin	NOM	juin
il	PRO:PER	il
2	NUM	@card@
<EOS>	<EOS>	<EOS>
.	SENT	.
au	PRP:det	au
<SEG>
existence	NOM	existence
lacune	NOM	lacune
dans	PRP	dans
mon	DET:POS	mon
j'	PRO:PER	je
a	VER:pres	avoir
;	PUN	;
ai	VER:pres	avoir
une	DET:ART	un
y	PRO:PER	y
<SEG>
me	PRO:PER	me
et	KON	et
été	VER:pper	être
.	SENT	.
mort	NOM	mort
,	PUN	,
rétablis	VER:pper	rétablir
Enfin	ADV	enfin
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
<SEG>
la	DET:ART	le
à	PRP	à
santé	NOM	santé
,	PUN	,
grâce	NOM	grâce
aussi	ADV	aussi
de	PRP	de
grâce	NOM	grâce
solidité	NOM	solidité
ma	DET:POS	mon
<SEG>
entouré	VER:pper	entourer
fus	VER:simp	être
je	PRO:PER	je
aux	PRP:det	au
je	PRO:PER	je
dont	PRO:REL	dont
fus	VER:simp	être
,	PUN	,
soins	NOM	soin
bons	ADJ	bon
<SEG>
pour	PRP	pour
pied	NOM	pied
fit	VER:simp	faire
.	SENT	.
vite	ADV	vite
sur	PRP	sur
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
assez	ADV	assez
moi	PRO:PER	moi
<SEG>
blessés	VER:pper	blesser
Français	NAM	français
on	PRO:PER	on
fait	VER:pper	faire
à	PRP	à
pour	PRP	pour
ce	PRO:DEM	ce
les	DET:ART	le
avait	VER:impf	avoir
qu'	PRO:REL	que
<SEG>
je	PRO:PER	je
affaire	NOM	affaire
;	PUN	;
lorsque	KON	lorsque
on	PRO:PER	on
l'	DET:ART	le
de	PRP	de
Lorette	NAM	lorette
guéri	VER:pper	guérir
fus	VER:simp	être
<SEG>
août	NOM	août
8	NUM	@card@
rendit	VER:simp	rendre
le	DET:ART	le
,	PUN	,
la	DET:ART	le
et	KON	et
me	PRO:PER	me
liberté	NOM	liberté
j'	PRO:PER	je
<SEG>
une	DET:ART	un
arrivai	VER:simp	arriver
à	PRP	à
joie	NOM	joie
j'	PRO:PER	je
aperçus	VER:simp	apercevoir
,	PUN	,
Orizaba	NAM	orizaba
avec	PRP	avec
où	PRO:REL	où
<SEG>
,	PUN	,
de	PRP	de
pas	ADV	pas
les	DET:ART	le
se	PRO:PER	se
décrit	VER:pres	décrire
rouges	ADJ	rouge
ne	ADV	ne
pantalons	NOM	pantalon
qui	PRO:REL	qui
<SEG>
,	PUN	,
lettres	NOM	lettre
.	SENT	.
de	PRP	de
Mes	DET:POS	mon
nos	DET:POS	notre
lettres	NOM	lettre
<EOS>	<EOS>	<EOS>
soldats	NOM	soldat
mes	DET:POS	mon
<SEG>
France	NAM	france
trouvai	VER:simp	trouver
je	PRO:PER	je
n'	ADV	ne
de	PRP	de
que	KON	que
deux	NUM	deux
en	PRO:PER	en
Clotilde	NAM	clotilde
,	PUN	,
<SEG>
une	NOM	un
,	PUN	,
avril	NOM	avril
d'	PRP	de
datée	VER:pper	dater
:	PUN	:
fin	NOM	fin
la	DET:ART	le
de	PRP	de
l'	DET:ART	le
<SEG>
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
Comment	ADV	comment
depuis	PRP	depuis
commencement	NOM	commencement
mai	NOM	mai
autre	ADJ	autre
du	PRP:det	du
.	SENT	.
de	PRP	de
<SEG>
ne	ADV	ne
avait-elle	VER:subp	avait-elle
écrit	VER:pper	écrire
cette	PRO:DEM	ce
Aussitôt	ADV	aussitôt
époque	NOM	époque
<EOS>	<EOS>	<EOS>
?	SENT	?
m'	PRO:PER	me
pas	ADV	pas
<SEG>
lui	PRO:PER	lui
,	PUN	,
accident	NOM	accident
après	PRP	après
et	KON	et
,	PUN	,
écrit	VER:pper	écrire
avais	VER:impf	avoir
mon	DET:POS	mon
je	PRO:PER	je
<SEG>
resté	VER:pper	rester
une	DET:ART	un
trois	NUM	trois
sans	PRP	sans
semaines	NOM	semaine
si	KON	si
étais	VER:impf	être
pouvoir	VER:infi	pouvoir
tenir	VER:infi	tenir
j'	PRO:PER	je
<SEG>
perdu	VER:pper	perdre
regagné	VER:pper	regagner
plume	NOM	plume
aussitôt	ADV	aussitôt
temps	NOM	temps
que	KON	que
avais	VER:impf	avoir
le	DET:ART	le
,	PUN	,
j'	PRO:PER	je
<SEG>
convalescence	NOM	convalescence
en	PRP	en
.	SENT	.
entré	VER:pper	entrer
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
étais	VER:impf	être
signifiait	VER:impf	signifier
Que	PRO:REL	que
<SEG>
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
Mes	DET:POS	mon
lettres	NOM	lettre
-elles	PRO:PER	elle
?	SENT	?
silence	NOM	silence
pas	ADV	pas
ne	ADV	ne
étaient	VER:impf	être
<SEG>
parvenues	VER:pper	parvenir
Que	KON	que
malade	ADJ	malade
Était-elle	NOM	était-elle
se	PRO:PER	se
passait-il	NOM	passait-il
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
?	SENT	?
?	SENT	?
<SEG>
jusqu'	PRP	jusque
vint	VER:simp	venir
Une	DET:ART	un
lettre	NOM	lettre
?	SENT	?
,	PUN	,
<EOS>	<EOS>	<EOS>
à	PRP	à
Poirier	NOM	poirier
de	PRP	de
<SEG>
à	PRP	à
questions	NOM	question
un	DET:ART	un
point	NOM	point
répondre	VER:infi	répondre
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
certain	PRO:IND	certain
<SEG>
avait	VER:impf	avoir
;	PUN	;
On	PRO:PER	on
m'	PRO:PER	me
s'	PRO:PER	se
mon	DET:POS	mon
guide	NOM	guide
cru	VER:pper	croire
mort	NOM	mort
qui	PRO:REL	qui
<SEG>
était	VER:impf	être
sauvé	VER:pper	sauver
m'	PRO:PER	me
qu'	KON	que
avait	VER:impf	avoir
sauter	VER:infi	sauter
avait	VER:impf	avoir
vu	VER:pper	voir
rapporté	VER:pper	rapporter
il	PRO:PER	il
<SEG>
la	DET:ART	le
fenêtre	NOM	fenêtre
et	KON	et
été	VER:pper	être
par	PRP	par
avais	VER:impf	avoir
j'	PRO:PER	je
de	PRP	de
que	PRO:REL	que
frappé	VER:pper	frapper
<SEG>
raconté	VER:pper	raconter
cette	PRO:DEM	ce
les	DET:ART	le
;	PUN	;
journaux	NOM	journal|journau
quatre	NUM	quatre
avaient	VER:impf	avoir
coups	NOM	coup
de	PRP	de
fusil	NOM	fusil
<SEG>
histoire	NOM	histoire
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
ma	DET:POS	mon
Ma	DET:POS	mon
lettre	NOM	lettre
et	KON	et
enregistré	VER:pper	enregistrer
mort	NOM	mort
<SEG>
entrée	NOM	entrée
écrite	VER:pper	écrire
hôpital	NOM	hôpital
,	PUN	,
à	PRP	à
à	PRP	à
l'	DET:ART	le
de	PRP	de
mon	DET:POS	mon
Puebla	NAM	puebla
<SEG>
,	PUN	,
parvenue	VER:pper	parvenir
c'	PRO:DEM	ce
était	VER:impf	être
à	PRP	à
et	KON	et
pas	ADV	pas
n'	ADV	ne
Poirier	NOM	poirier
était	VER:impf	être
<SEG>
premiers	NUM	premier
de	PRP	de
seulement	ADV	seulement
qui	PRO:REL	qui
celle	PRO:DEM	celui
ma	DET:POS	mon
à	PRP	à
des	PRP:det	du
datait	VER:impf	dater
jours	NOM	jour
<SEG>
convalescence	NOM	convalescence
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
.	SENT	.
Ce	PRO:DEM	ce
Poirier	NOM	poirier
que	PRO:REL	que
qu'	PRO:REL	que
répondait	VER:impf	répondre
avait	VER:impf	avoir
<SEG>
faire	VER:infi	faire
possible	ADJ	possible
pu	VER:pper	pouvoir
était	VER:impf	être
pour	PRP	pour
Pourquoi	ADV	pourquoi
<EOS>	<EOS>	<EOS>
ne	ADV	ne
.	SENT	.
Clotilde	NAM	clotilde
<SEG>
?	SENT	?
répondu	VER:pper	répondre
?	SENT	?
Me	PRO:PER	me
mort	NOM	mort
avait-elle	VER:subp	avait-elle
croyait-elle	ADJ	croyait-elle
m'	PRO:PER	me
pas	ADV	pas
<EOS>	<EOS>	<EOS>
<SEG>
pauvre	ADJ	pauvre
comme	KON	comme
femme	NOM	femme
,	PUN	,
La	DET:ART	le
<EOS>	<EOS>	<EOS>
!	SENT	!
elle	PRO:PER	elle
souffrir	VER:infi	souffrir
devait	VER:impf	devoir
<SEG>
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
Dans	PRP	dans
Poirier	NOM	poirier
si	KON	si
que	KON	que
lettre	NOM	lettre
,	PUN	,
me	PRO:PER	me
disait	VER:impf	dire
<SEG>
en	PRO:PER	en
rendait	VER:impf	rendre
comme	KON	comme
on	PRO:PER	on
me	PRO:PER	me
avais	VER:impf	avoir
liberté	NOM	liberté
l'	PRO:PER	la|le
j'	PRO:PER	je
la	DET:ART	le
<SEG>
au	PRP:det	au
,	PUN	,
l'	DET:ART	le
bien	ADV	bien
ferais	VER:cond	faire
je	PRO:PER	je
espérance	NOM	espérance
manifesté	VER:pper	manifester
rester	VER:infi	rester
de	PRP	de
<SEG>
intérêts	NOM	intérêt
être	VER:infi	être
de	PRP	de
surveiller	VER:infi	surveiller
même	ADV	même
à	PRP	à
Mexique	NAM	mexique
nos	DET:POS	notre
pour	PRP	pour
;	PUN	;
<SEG>
ne	ADV	ne
insistait	VER:impf	insister
nécessité	NOM	nécessité
la	DET:ART	le
pas	ADV	pas
de	PRP	de
vivement	ADV	vivement
il	PRO:PER	il
et	KON	et
sur	PRP	sur
<SEG>
en	PRP	en
<EOS>	<EOS>	<EOS>
Mais	KON	mais
ne	ADV	ne
pouvais	VER:impf	pouvoir
rentrer	VER:infi	rentrer
France	NAM	france
je	PRO:PER	je
.	SENT	.
pas	ADV	pas
<SEG>
de	PRP	de
pareilles	ADJ	pareil
que	PRO:REL	que
me	PRO:PER	me
;	PUN	;
l'	DET:ART	le
angoisse	NOM	angoisse
à	PRP	à
obéir	VER:infi	obéir
instructions	NOM	instruction
<SEG>
bien	ADV	bien
Clotilde	NAM	clotilde
causait	VER:impf	causer
de	PRP	de
silence	NOM	silence
renvoyé	VER:pper	renvoyer
eût	VER:subi	avoir
le	DET:ART	le
m'	PRO:PER	me
vite	ADV	vite
<SEG>
lieu	NOM	lieu
au	PRP:det	au
de	PRP	de
,	PUN	,
à	PRP	à
Puebla	NAM	puebla
l'	DET:ART	le
Orizaba	VER:simp	orizaba
;	PUN	;
hôpital	NOM	hôpital
<SEG>
un	DET:ART	un
au	PRP:det	au
d'	PRP	de
lieu	NOM	lieu
un	DET:ART	un
,	PUN	,
major	NOM	major
mexicain	ADJ	mexicain
toute	PRO:IND	tout
médecin	NOM	médecin
<SEG>
<EOS>	<EOS>	<EOS>
là	ADV	là
différence	NOM	différence
les	DET:ART	le
eût	VER:subi	avoir
D'	PRP	de
la	DET:ART	le
été	VER:pper	être
.	SENT	.
ailleurs	ADV	ailleurs
<SEG>
médecins	NOM	médecin
en	PRP	en
exigeaient	VER:impf	exiger
retournasse	VER:subi	retourner
France	NAM	france
je	PRO:PER	je
de	PRP	de
,	PUN	,
et	KON	et
que	KON	que
<SEG>
ce	PRO:DEM	ce
une	DET:ART	un
faisaient	VER:impf	faire
question	NOM	question
ou	KON	ou
ils	PRO:PER	il
vie	NOM	vie
de	PRP	de
de	PRP	de
retour	NOM	retour
<SEG>
<EOS>	<EOS>	<EOS>
besoin	NOM	besoin
Ils	PRO:PER	il
eurent	VER:simp	avoir
mort	NOM	mort
moi	PRO:PER	moi
n'	ADV	ne
pour	PRP	pour
pas	ADV	pas
.	SENT	.
<SEG>
partis	VER:simp	partir
je	PRO:PER	je
Vera-Cruz	NAM	vera-cruz
je	PRO:PER	je
aussitôt	ADV	aussitôt
où	PRO:REL	où
;	PUN	;
insister	VER:infi	insister
d'	PRP	de
pour	PRP	pour
<SEG>
<EOS>	<EOS>	<EOS>
Saint-Nazaire	NAM	saint-nazaire
de	PRP	de
le	DET:ART	le
Les	DET:ART	le
embarquai	VER:simp	embarquer
m'	PRO:PER	me
paquebot	NOM	paquebot
.	SENT	.
sur	PRP	sur
<SEG>
mais	KON	mais
,	PUN	,
vingt-cinq	NUM	vingt-cinq
longs	ADJ	long
traversée	NOM	traversée
terriblement	ADV	terriblement
parurent	VER:simp	paraître
jours	NOM	jour
me	PRO:PER	me
de	PRP	de
<SEG>
;	PUN	;
furent	VER:simp	être
air	NOM	air
fortifiant	VER:ppre	fortifier
l'	DET:ART	le
ils	PRO:PER	il
me	PRO:PER	me
salutaires	ADJ	salutaire
de	PRP	de
la	DET:ART	le
<SEG>
j'	PRO:PER	je
mer	NOM	mer
à	PRP	à
tout	ADV	tout
aperçus	VER:simp	apercevoir
quand	KON	quand
me	PRO:PER	me
fait	NOM	fait
rétablit	VER:pres	rétablir
;	PUN	;
<SEG>
signaux	NOM	signal
me	PRO:PER	me
que	KON	que
sembla	VER:simp	sembler
,	PUN	,
les	DET:ART	le
de	PRP	de
je	PRO:PER	je
Belle-Isle	NAM	belle-isle
il	PRO:PER	il
<SEG>
malade	ADJ	malade
jamais	ADV	jamais
été	VER:pper	être
que	PRO:REL	que
j'	PRO:PER	je
n'	ADV	ne
avais	VER:impf	avoir
vingt	NUM	vingt
avais	VER:impf	avoir
et	KON	et
<SEG>
de	PRP	de
<EOS>	<EOS>	<EOS>
ans	NOM	an
quai	NOM	quai
.	SENT	.
touchant	VER:ppre	toucher
En	PRP	en
le	DET:ART	le
,	PUN	,
Saint-Nazaire	NAM	saint-nazaire
<SEG>
à	PRP	à
au	PRP:det	au
je	PRO:PER	je
dépêche	NOM	dépêche
télégraphe	NOM	télégraphe
courus	VER:pper	courir
envoyai	VER:simp	envoyer
une	DET:ART	un
et	KON	et
j'	PRO:PER	je
<SEG>
dire	VER:infi	dire
en	PRP	en
pour	PRP	pour
que	KON	que
j'	PRO:PER	je
et	KON	et
lui	PRO:PER	lui
Clotilde	NAM	clotilde
arrivais	VER:impf	arriver
France	NAM	france
<SEG>
heures	NOM	heure
à	PRP	à
que	PRO:REL	que
à	PRP	à
neuf	NUM	neuf
soir	NOM	soir
je	PRO:PER	je
du	PRP:det	du
Paris	NAM	paris
serais	VER:cond	être
<SEG>
contre	PRP	contre
station	NOM	station
m'	PRO:PER	me
impatientai	VER:simp	impatienter
.	SENT	.
je	PRO:PER	je
À	PRP	à
<EOS>	<EOS>	<EOS>
le	DET:ART	le
chaque	PRO:IND	chaque
<SEG>
chefs	NOM	chef
mécanicien	NOM	mécanicien
gare	NOM	gare
les	DET:ART	le
temps	NOM	temps
du	PRP:det	du
de	PRP	de
;	PUN	;
perdait	VER:impf	perdre
qui	PRO:REL	qui
<SEG>
,	PUN	,
les	DET:ART	le
étaient	VER:impf	être
,	PUN	,
employés	NOM	employé
lenteur	NOM	lenteur
voyageurs	NOM	voyageur
les	DET:ART	le
une	DET:ART	un
d'	PRP	de
<SEG>
une	DET:ART	un
de	PRP	de
d'	PRP	de
plus	ADV	plus
nous	PRO:PER	nous
heure	NOM	heure
:	PUN	:
aurions	VER:cond	avoir
retard	NOM	retard
désespérante	ADJ	désespérant
<SEG>
.	SENT	.
nous	PRO:PER	nous
entrâmes	VER:simp	entrer
cependant	ADV	cependant
À	PRP	à
précises	ADJ	précis
heures	NOM	heure
<EOS>	<EOS>	<EOS>
neuf	ADJ	neuf
dans	PRP	dans
<SEG>
n'	ADV	ne
à	PRP	à
Clotilde	NAM	clotilde
gare	NOM	gare
d'	PRP	de
Orléans	NAM	orléans
aurait	VER:cond	avoir
pas	ADV	pas
:	PUN	:
la	DET:ART	le
<SEG>
sortie	NOM	sortie
dirigeai	VER:simp	diriger
attendre	VER:infi	attendre
vers	PRP	vers
la	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
me	PRO:PER	me
Je	PRO:PER	je
rapidement	ADV	rapidement
<SEG>
je	PRO:PER	je
arrêtai	VER:simp	arrêter
,	PUN	,
tout	ADV	tout
:	PUN	:
coup	NOM	coup
à	PRP	à
mais	KON	mais
une	DET:ART	un
m'	PRO:PER	me
<SEG>
avançait	VER:impf	avancer
de	PRP	de
À	PRP	à
femme	NOM	femme
la	DET:ART	le
.	SENT	.
au-devant	ADV	au-devant
s'	PRO:PER	se
moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
<SEG>
sembla	VER:simp	sembler
,	PUN	,
que	KON	que
il	PRO:PER	il
;	PUN	;
Clotilde	NAM	clotilde
c'	PRO:DEM	ce
démarche	NOM	démarche
était	VER:impf	être
me	PRO:PER	me
<SEG>
.	SENT	.
épais	ADJ	épais
lui	PRO:PER	lui
voile	NOM	voile
<EOS>	<EOS>	<EOS>
mais	KON	mais
le	DET:ART	le
visage	NOM	visage
cachait	VER:impf	cacher
un	DET:ART	un
<SEG>
pas	ADV	pas
assurément	ADV	assurément
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
était	VER:impf	être
Elle	PRO:PER	elle
.	SENT	.
n'	ADV	ne
elle	PRO:PER	elle
m'	PRO:PER	me
<SEG>
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
dans	PRP	dans
elle	PRO:PER	elle
gare	NOM	gare
chez	PRP	chez
.	SENT	.
non	ADV	non
attendait	VER:impf	attendre
et	KON	et
<SEG>
s'	PRO:PER	se
continué	VER:pper	continuer
avait	VER:impf	avoir
et	KON	et
me	PRO:PER	me
je	PRO:PER	je
de	PRP	de
avancer	VER:infi	avancer
m'	PRO:PER	me
Elle	PRO:PER	elle
<SEG>
en	PRP	en
nous	PRO:PER	nous
marche	NOM	marche
.	SENT	.
Nous	PRO:PER	nous
.	SENT	.
joignîmes	VER:simp	joindre
remis	VER:pper	remettre
étais	VER:impf	être
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
prit	VER:simp	prendre
vivement	ADV	vivement
et	KON	et
elle	PRO:PER	elle
me	PRO:PER	me
Elle	PRO:PER	elle
arrêta	VER:simp	arrêter
le	DET:ART	le
<SEG>
,	PUN	,
!	SENT	!
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
était	VER:impf	être
<EOS>	<EOS>	<EOS>
.	SENT	.
bras	NOM	bras
elle	PRO:PER	elle
Elle	PRO:PER	elle
<SEG>
Un	DET:ART	un
c'	PRO:DEM	ce
ma	DET:POS	mon
joie	NOM	joie
;	PUN	;
traversa	VER:simp	traverser
:	PUN	:
fille	NOM	fille
éclair	NOM	éclair
ma	DET:POS	mon
<SEG>
pour	PRP	pour
une	DET:ART	un
doute	NOM	doute
terrible	ADJ	terrible
nouvelle	ADJ	nouveau
était	VER:impf	être
d'	PRP	de
sans	PRP	sans
avertir	VER:infi	avertir
m'	PRO:PER	me
<SEG>
que	KON	que
était	VER:impf	être
Clotilde	NAM	clotilde
moi	PRO:PER	moi
venue	VER:pper	venir
au-devant	ADV	au-devant
--	PUN	--
<EOS>	<EOS>	<EOS>
.	SENT	.
de	PRP	de
<SEG>
?	SENT	?
Valentine	NOM	valentin
.	SENT	.
un	DET:ART	un
d'	PRP	de
rassura	VER:simp	rassurer
Elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
mot	NOM	mot
me	PRO:PER	me
<SEG>
m'	PRO:PER	me
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
chez	PRP	chez
nourrice	NOM	nourrice
Valentine	NOM	valentin
était	VER:impf	être
sa	DET:POS	son
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
nous	PRO:PER	nous
voiture	NOM	voiture
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
attendait	VER:impf	attendre
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
.	SENT	.
entraîna	VER:simp	entraîner
.	SENT	.
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
dans	PRP	dans
mes	DET:POS	mon
partîmes	VER:simp	partir
Elle	PRO:PER	elle
était	VER:impf	être
.	SENT	.
bras	NOM	bras
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
enfin	ADV	enfin
,	PUN	,
,	PUN	,
toi	PRO:PER	toi
--	PUN	--
Toi	PRO:PER	toi
disait-elle	VER:impf	disait-elle
c'	PRO:DEM	ce
est	VER:pres	être
<SEG>
voiture	NOM	voiture
<EOS>	<EOS>	<EOS>
roula	VER:simp	rouler
il	PRO:PER	il
sans	PRP	sans
y	PRO:PER	y
!	SENT	!
La	DET:ART	le
longtemps	ADV	longtemps
qu'	KON	que
<SEG>
Enfin	ADV	enfin
autres	ADJ	autre
<EOS>	<EOS>	<EOS>
entre	PRP	entre
paroles	NOM	parole
.	SENT	.
nous	PRO:PER	nous
eût	VER:subi	avoir
d'	PRP	de
elle	PRO:PER	elle
<SEG>
Elle	PRO:PER	elle
interroger	VER:infi	interroger
voulut	VER:simp	vouloir
pas	ADV	pas
reçu	VER:pper	recevoir
<EOS>	<EOS>	<EOS>
.	SENT	.
n'	ADV	ne
m'	PRO:PER	me
avait	VER:impf	avoir
<SEG>
journaux	NOM	journal|journau
mes	DET:POS	mon
les	DET:ART	le
qu'	PRO:REL	que
était	VER:impf	être
et	KON	et
lettres	NOM	lettre
elle	PRO:PER	elle
c'	PRO:DEM	ce
par	PRP	par
<SEG>
brusquement	ADV	brusquement
,	PUN	,
avait	VER:impf	avoir
ma	DET:POS	mon
appris	VER:pper	apprendre
.	SENT	.
mort	NOM	mort
un	DET:ART	un
soir	NOM	soir
,	PUN	,
<SEG>
Et	KON	et
dans	PRP	dans
<EOS>	<EOS>	<EOS>
Quel	PRO:REL	quel
me	PRO:PER	me
serra	VER:simp	serrer
elle	PRO:PER	elle
!	SENT	!
coup	NOM	coup
<EOS>	<EOS>	<EOS>
<SEG>
étreinte	NOM	étreinte
.	SENT	.
<EOS>	<EOS>	<EOS>
mois	NOM	moi|mois
elle	PRO:PER	elle
passionné	VER:pper	passionner
une	DET:ART	un
m'	PRO:PER	me
trois	NUM	trois
Pendant	PRP	pendant
<SEG>
avait	VER:impf	avoir
en	PRP	en
dépêche	NOM	dépêche
.	SENT	.
appris	VER:pper	apprendre
Ma	DET:POS	mon
pleuré	VER:pper	pleurer
avait	VER:impf	avoir
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
et	KON	et
ma	DET:POS	mon
temps	NOM	temps
.	SENT	.
arrivée	NOM	arrivé|arrivée
mon	DET:POS	mon
et	KON	et
vie	NOM	vie
même	ADJ	même
<SEG>
d'	PRP	de
de	PRP	de
et	KON	et
la	DET:ART	le
bec	NOM	bec
la	PRO:PER	la
lueur	NOM	lueur
Je	PRO:PER	je
regardai	VER:simp	regarder
un	DET:ART	un
<SEG>
visage	NOM	visage
nous	PRO:PER	nous
pâle	ADJ	pâle
devant	PRP	devant
me	PRO:PER	me
gaz	NOM	gaz
lequel	PRO:REL	lequel
montra	VER:simp	montrer
passions	VER:impf	passer
son	DET:POS	son
<SEG>
les	DET:ART	le
longue	ADJ	longue
angoisse	NOM	angoisse
traces	NOM	trace
gardait	VER:impf	garder
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
de	PRP	de
.	SENT	.
<SEG>
écrit	VER:pper	écrire
alors	ADV	alors
lui	PRO:PER	lui
lui	PRO:PER	lui
racontai	VER:simp	raconter
comment	ADV	comment
je	PRO:PER	je
,	PUN	,
avais	VER:impf	avoir
Je	PRO:PER	je
<SEG>
lui	PRO:PER	lui
qui	PRO:REL	qui
à	PRP	à
aussi	ADV	aussi
comment	ADV	comment
avais	VER:impf	avoir
écrit	VER:pper	écrire
,	PUN	,
j'	PRO:PER	je
Poirier	NOM	poirier
<SEG>
lettre	NOM	lettre
et	KON	et
avait	VER:impf	avoir
,	PUN	,
avait	VER:impf	avoir
reçu	VER:pper	recevoir
m'	PRO:PER	me
ma	DET:POS	mon
répondu	VER:pper	répondre
.	SENT	.
<SEG>
vu	VER:pper	voir
Mais	KON	mais
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
Poirier	NOM	poirier
elle	PRO:PER	elle
avait	VER:impf	avoir
depuis	PRP	depuis
n'	ADV	ne
pas	ADV	pas
<SEG>
de	PRP	de
s'	PRO:PER	se
souffrances	NOM	souffrance
--	PUN	--
.	SENT	.
évitées	VER:pper	éviter
Que	KON	que
départ	NOM	départ
<EOS>	<EOS>	<EOS>
,	PUN	,
<SEG>
si	KON	si
m'	PRO:PER	me
,	PUN	,
ta	DET:POS	ton
Poirier	NOM	poirier
communiqué	VER:pper	communiquer
écria-t-elle	VER:subp	écria-t-elle
lettre	NOM	lettre
avait	VER:impf	avoir
!	SENT	!
<SEG>
ses	DET:POS	son
elle	PRO:PER	elle
Je	PRO:PER	je
pendant	PRP	pendant
de	PRP	de
<EOS>	<EOS>	<EOS>
parlait	VER:impf	parler
souffrances	NOM	souffrance
qu'	KON	que
