heureuse	ADJ	heureux
lui	PRO:PER	lui
n'	ADV	ne
mal	ADV	mal
sur	PRP	sur
Que	NAM	que
veux	VER:pres	vouloir
,	PUN	,
non	ADV	non
terme	NOM	terme
Savez	VER:pres	savoir
approchant	VER:ppre	approcher
ça	PRO:DEM	cela
non	ADV	non
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
mit	VER:simp	mettre
<EOS>	<EOS>	<EOS>
.	SENT	.
:	PUN	:
de	PRP	de
remise	VER:pper	remettre
sur	PRP	sur
--	PUN	--
du	PRP:det	du
poursuivie	VER:pper	poursuivre
possible	ADJ	possible
fatalité	NOM	fatalité
«	PUN:cit	«
.	SENT	.
sens	VER:pres	sentir
la	PRO:PER	la
au	PRP:det	au
est	VER:pres	être
ça	PRO:DEM	cela
avec	PRP	avec
ton	NOM	ton
son	DET:POS	son
Jeanne	NAM	jeanne
de	PRP	de
!	SENT	!
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
cour	NOM	cour
Elles	PRO:PER	elle
sa	DET:POS	son
C'	NAM	c'
revenu	NOM	revenu
.	SENT	.
en	PRP	en
<EOS>	<EOS>	<EOS>
donc	ADV	donc
ne	ADV	ne
-moi	PRO:PER	moi
que	KON	que
Il	NOM	il
<EOS>	<EOS>	<EOS>
et	KON	et
se	PRO:PER	se
brave	ADJ	brave
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
cachait	VER:impf	cacher
dix	NUM	dix
promets	VER:pres	promettre
aussi	ADV	aussi
vous	PRO:PER	vous
manants	NOM	manant
mais	KON	mais
j'	PRO:PER	je
à	PRP	à
,	PUN	,
le	DET:ART	le
.	SENT	.
ai	VER:pres	avoir
en	PRO:PER	en
:	PUN	:
«	PUN:cit	«
notaire	NOM	notaire
marié	VER:pper	marier
rien	ADV	rien
que	KON	que
existences	NOM	existence
,	PUN	,
<EOS>	<EOS>	<EOS>
sort	NOM	sort
la	DET:ART	le
,	PUN	,
,	PUN	,
a	VER:pres	avoir
me	PRO:PER	me
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
indignant	VER:ppre	indigner
-tu	PRO:PER	tu
fera	VER:futu	faire
bien	NOM	bien
,	PUN	,
peu	ADV	peu
encore	ADV	encore
maîtresse	NOM	maîtresse
reprit	VER:simp	reprendre
les	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
attaque	NOM	attaque
?	SENT	?
pour	PRP	pour
mère	NOM	mère
!	SENT	!
servante	NOM	servante
moi	PRO:PER	moi
se	PRO:PER	se
elle	PRO:PER	elle
en	PRO:PER	en
?	SENT	?
j'	PRO:PER	je
sa	DET:POS	son
de	PRP	de
<EOS>	<EOS>	<EOS>
plus	ADV	plus
cruautés	NOM	cruauté
Il	PRO:PER	il
une	DET:ART	un
voyage	NOM	voyage
pas	ADV	pas
Rosalie	NAM	rosalie
ignorante	ADJ	ignorant
hocha	VER:simp	hocher
bons	ADJ	bon
murmura	VER:simp	murmurer
pas	ADV	pas
fâcha	VER:simp	fâcher
.	SENT	.
chance	NOM	chance
vous	PRO:PER	vous
madame	NOM	madame
avec	PRP	avec
pas	ADV	pas
os	NOM	os
un	DET:ART	un
reste	VER:pres	rester
.	SENT	.
maison	NOM	maison
vie	NOM	vie
bien	NOM	bien
se	PRO:PER	se
la	PRO:PER	la
,	PUN	,
siennes	PRO:POS	sien
,	PUN	,
tête	NOM	tête
»	PUN:cit	»
empruntages	NOM	empruntages
Paul	NAM	paul
,	PUN	,
intérêts	NOM	intérêt
alors	ADV	alors
finit	VER:pres	finir
qui	PRO:REL	qui
résignée	VER:pper	résigner
»	PUN:cit	»
,	PUN	,
«	PUN:cit	«
»	PUN:cit	»
chevet	NOM	chevet
Rosalie	NAM	rosalie
veux	VER:pres	vouloir
elle	PRO:PER	elle
Ton	ADJ	ton
ferai	VER:futu	faire
situation	NOM	situation
<EOS>	<EOS>	<EOS>
plusieurs	PRO:IND	plusieurs
,	PUN	,
que	KON	que
encore	ADV	encore
payés	VER:pper	payer
tous	PRO:IND	tout
s'	PRO:PER	se
de	PRP	de
mis	VER:pper	mettre
vous	PRO:PER	vous
d'	PRP	de
mille	NUM	mille
.	SENT	.
c'	PRO:DEM	ce
savoir	VER:infi	savoir
gens	NOM	gens
mains	NOM	main
,	PUN	,
poitrine	NOM	poitrine
faut	VER:pres	falloir
Jeanne	NAM	jeanne
si	KON	si
pour	PRP	pour
commander	VER:infi	commander
»	PUN:cit	»
Tu	NAM	tu
,	PUN	,
Mais	KON	mais
des	PRP:det	du
me	PRO:PER	me
Jeanne	NAM	jeanne
,	PUN	,
Ah	INT	ah
lui	PRO:PER	lui
aux	PRP:det	au
«	PUN:cit	«
exposa	VER:simp	exposer
brusques	ADJ	brusque
Savez	VER:pres	savoir
décrivant	VER:ppre	décrire
chaque	PRO:IND	chaque
»	PUN:cit	»
.	SENT	.
pas	ADV	pas
je	PRO:PER	je
.	SENT	.
vieille	NOM	vieille
.	SENT	.
parfois	ADV	parfois
mari	NOM	mari
de	PRP	de
Rosalie	NAM	rosalie
réconfortait	VER:impf	réconforter
«	PUN:cit	«
tendres	ADJ	tendre
.	SENT	.
comme	ADV	comme
obéissait	VER:impf	obéir
que	KON	que
de	PRP	de
<EOS>	<EOS>	<EOS>
elles	PRO:PER	elle
par	PRP	par
chaque	PRO:IND	chaque
me	PRO:PER	me
quelque	PRO:IND	quelque
souffrance	NOM	souffrance
madame	NOM	madame
d'	PRP	de
vous	PRO:PER	vous
argent	NOM	argent
causaient	VER:impf	causer
,	PUN	,
.	SENT	.
prend	VER:pres	prendre
fermière	NOM	fermier
à	PRP	à
<EOS>	<EOS>	<EOS>
,	PUN	,
:	PUN	:
.	SENT	.
»	PUN:cit	»
,	PUN	,
tout	ADV	tout
vieilles	NOM	vieille
autant	ADV	autant
vos	DET:POS	votre
écria	VER:simp	écrier
elle	PRO:PER	elle
de	PRP	de
était	VER:impf	être
,	PUN	,
;	PUN	;
négligés	VER:pper	négliger
affaire	NOM	affaire
qui	PRO:REL	qui
puis	ADV	puis
ta	DET:POS	ton
,	PUN	,
la	DET:ART	le
vous	PRO:PER	vous
Tout	ADV	tout
:	PUN	:
reprit	VER:simp	reprendre
ton	NOM	ton
,	PUN	,
.	SENT	.
assit	VER:simp	asseoir
ne	ADV	ne
dire	VER:infi	dire
elles	PRO:PER	elle
comparer	VER:infi	comparer
pas	ADV	pas
son	DET:POS	son
,	PUN	,
gribouillis	NOM	gribouillis
,	PUN	,
.	SENT	.
connaître	VER:infi	connaître
prétendu	ADJ	prétendu
une	DET:ART	un
un	DET:ART	un
honte	NOM	honte
faut	VER:pres	falloir
injustes	ADJ	injuste
l'	DET:ART	le
Ah	INT	ah
.	SENT	.
assit	VER:simp	asseoir
<EOS>	<EOS>	<EOS>
ai	VER:pres	avoir
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
de	PRP	de
leurs	DET:POS	leur
,	PUN	,
Elle	PRO:PER	elle
,	PUN	,
qui	PRO:REL	qui
Jeanne	NAM	jeanne
dans	PRP	dans
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
bien	ADV	bien
détails	NOM	détail
,	PUN	,
<EOS>	<EOS>	<EOS>
que	KON	que
ça	PRO:DEM	cela
mais	KON	mais
son	DET:POS	son
.	SENT	.
brusque	ADJ	brusque
deux	NUM	deux
vas	VER:pres	aller
argent	NOM	argent
que	KON	que
des	PRP:det	du
XII	NUM	xii
lit	NOM	lit
un	DET:ART	un
sa	DET:POS	son
révoltée	VER:pper	révolter
,	PUN	,
,	PUN	,
Lorsque	KON	lorsque
Puis	ADV	puis
pour	PRP	pour
francs	NOM	franc
un	DET:ART	un
puis	ADV	puis
choses	NOM	chose
comment	ADV	comment
malgré	PRP	malgré
et	KON	et
me	PRO:PER	me
son	DET:POS	son
.	SENT	.
,	PUN	,
à	PRP	à
ne	ADV	ne
<SEG>
aurait	VER:cond	avoir
qui	PRO:REL	qui
plus	ADV	plus
<EOS>	<EOS>	<EOS>
fâcha	VER:simp	fâcher
envie	NOM	envie
Qu'	NAM	qu'
hypothèque	NOM	hypothèque
madame	NOM	madame
Et	NOM	et
,	PUN	,
<EOS>	<EOS>	<EOS>
temps	NOM	temps
même	ADV	même
été	VER:pper	être
allée	NOM	allée
heure	NOM	heure
les	DET:ART	le
.	SENT	.
-là	ADV	là
est	VER:pres	être
le	DET:ART	le
à	PRP	à
fois	NOM	fois
d'	PRP	de
bouleversée	VER:pper	bouleverser
Bonjour	NAM	bonjour
le	DET:ART	le
de	PRP	de
Jeanne	NAM	jeanne
exemple	NOM	exemple
quatre	NUM	quatre
voudras	VER:futu	vouloir
,	PUN	,
en	PRP	en
mère	NOM	mère
lande	NOM	lande
Croyez	VER:pres	croire
.	SENT	.
<EOS>	<EOS>	<EOS>
tu	PRO:PER	tu
château	NOM	château
pour	PRP	pour
.	SENT	.
<EOS>	<EOS>	<EOS>
notaire	NOM	notaire
vers	PRP	vers
a	VER:pres	avoir
celui	PRO:DEM	celui
il	PRO:PER	il
aurez	VER:futu	avoir
n'	ADV	ne
manger	VER:infi	manger
Je	PRO:PER	je
vous	PRO:PER	vous
du	PRP:det	du
,	PUN	,
contraire	NOM	contraire
«	PUN:cit	«
;	PUN	;
n'	ADV	ne
Écoutez	VER:pres	écouter
petite	ADJ	petit
ne	ADV	ne
mois	NOM	moi|mois
cher	ADJ	cher
adressant	VER:ppre	adresser
auprès	ADV	auprès
et	KON	et
,	PUN	,
Il	PRO:PER	il
en	PRO:PER	en
avait	VER:impf	avoir
qu'	KON	que
,	PUN	,
quatre	NUM	quatre
de	PRP	de
!	SENT	!
»	PUN:cit	»
l'	DET:ART	le
?	SENT	?
déshonoré	VER:pper	déshonorer
des	PRP:det	du
quand	KON	quand
»	PUN:cit	»
les	PRO:PER	la|le
,	PUN	,
Vous	PRO:PER	vous
Jeanne	NAM	jeanne
dans	PRP	dans
anéantie	VER:pper	anéantir
Je	PRO:PER	je
vit	VER:pres	vivre
m'	PRO:PER	me
,	PUN	,
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
plus	ADV	plus
Éperdue	VER:pper	éperdre
a	VER:pres	avoir
argent	NOM	argent
Vendre	VER:infi	vendre
une	DET:ART	un
-vous	PRO:PER	vous
de	PRP	de
semblaient	VER:impf	sembler
si	ADV	si
fermes	NOM	ferme
terrible	ADJ	terrible
jour	NOM	jour
la	PRO:PER	la
<EOS>	<EOS>	<EOS>
parler	VER:infi	parler
dans	PRP	dans
sous	PRP	sous
c'	PRO:DEM	ce
Une	ABR	une
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
aurai	VER:futu	avoir
lettre	NOM	lettre
n'	ADV	ne
mort	NOM	mort
la	PRO:PER	la
les	DET:ART	le
dégrevées	VER:pper	dégrever
le	PRO:PER	le
,	PUN	,
d'	PRP	de
parce	KON	parce
.	SENT	.
?	SENT	?
j'	PRO:PER	je
Un	DET:ART	un
»	PUN:cit	»
Il	PRO:PER	il
point	ADV	point
pas	ADV	pas
garderait	VER:cond	garder
est	VER:pres	être
toute	PRO:IND	tout
.	SENT	.
un	DET:ART	un
revenu	NOM	revenu
bien	ADV	bien
détail	NOM	détail
puis	ADV	puis
âme	NOM	âme
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
,	PUN	,
as	VER:pres	avoir
parle	VER:pres	parler
radis	NOM	radis
attendait	VER:impf	attendre
le	DET:ART	le
se	PRO:PER	se
.	SENT	.
du	PRP:det	du
an	NOM	an
,	PUN	,
reste	NOM	reste
lendemain	NOM	lendemain
?	SENT	?
huit	NUM	huit
ça	PRO:DEM	cela
jardin	NOM	jardin
pleurait	VER:impf	pleurer
,	PUN	,
«	PUN:cit	«
Paul	NAM	paul
de	PRP	de
,	PUN	,
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
et	KON	et
désespérés	ADJ	désespéré
en	PRP	en
talus	NOM	talus
savoir	VER:infi	savoir
vermoulu	ADJ	vermoulu
,	PUN	,
bonsoir	NOM	bonsoir
et	KON	et
cents	NOM	cent
vieille	ADJ	vieux
en	PRO:PER	en
--	PUN	--
.	SENT	.
,	PUN	,
,	PUN	,
.	SENT	.
,	PUN	,
,	PUN	,
madame	NOM	madame
et	KON	et
signait	VER:impf	signer
.	SENT	.
<EOS>	<EOS>	<EOS>
un	DET:ART	un
,	PUN	,
en	PRP	en
il	PRO:PER	il
dans	PRP	dans
en	PRO:PER	en
Tu	PRO:PER	tu
»	PUN:cit	»
-ce	PRO:DEM	ce
à	PRP	à
pour	PRP	pour
me	PRO:PER	me
à	PRP	à
silence	NOM	silence
où	PRO:REL	où
Ah	INT	ah
grand-route	NOM	grand-route
fini	VER:pper	finir
d'	PRP	de
la	DET:ART	le
vous	PRO:PER	vous
êtes	VER:pres	être
la	DET:ART	le
paierez	VER:futu	payer
Goderville	NAM	goderville
de	PRP	de
s'	PRO:PER	se
On	PRO:PER	on
contre	PRP	contre
,	PUN	,
assise	VER:pper	asseoir
,	PUN	,
qui	PRO:REL	qui
jusqu'	PRP	jusque
avec	PRP	avec
les	DET:ART	le
pas	ADV	pas
,	PUN	,
mille	NUM	mille
,	PUN	,
grand	ADJ	grand
ans	NOM	an
promena	VER:simp	promener
paysan	NOM	paysan
prendrait	VER:cond	prendre
ne	ADV	ne
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
resterait	VER:cond	rester
sursaut	NOM	sursaut
penses	VER:pres	penser
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
dormit	VER:simp	dormir
le	DET:ART	le
yeux	NOM	œil
fait	VER:pres	faire
forcer	VER:infi	forcer
en	PRO:PER	en
s'	PRO:PER	se
Et	NOM	et
.	SENT	.
est	VER:pres	être
mettrait	VER:cond	mettre
porte	NOM	porte
fait	VER:pper	faire
Julien	NAM	julien
en	PRP	en
la	DET:ART	le
viendra	VER:futu	venir
<EOS>	<EOS>	<EOS>
les	DET:ART	le
tard	ADV	tard
son	DET:POS	son
,	PUN	,
toutes	PRO:IND	tout
ces	PRO:DEM	ce
:	PUN	:
<EOS>	<EOS>	<EOS>
au	PRP:det	au
aurait	VER:cond	avoir
Peuples	NAM	peuples
Mais	NAM	mais
vous	PRO:PER	vous
un	DET:ART	un
notaire	NOM	notaire
propres	ADJ	propre
Peuples	NAM	peuples
seule	ADJ	seul
il	PRO:PER	il
on	PRO:PER	on
ça	PRO:DEM	cela
trouvé	VER:pper	trouver
.	SENT	.
comme	KON	comme
:	PUN	:
,	PUN	,
,	PUN	,
faim	NOM	faim
lesquels	PRO:REL	lequel
prie	VER:pres	prier
;	PUN	;
pense	VER:pres	penser
de	PRP	de
attachée	VER:pper	attacher
,	PUN	,
treize	NUM	treize
un	DET:ART	un
«	PUN:cit	«
vous	PRO:PER	vous
as	VER:pres	avoir
lorsque	KON	lorsque
elle	PRO:PER	elle
réserverait	VER:cond	réserver
se	PRO:PER	se
à	PRP	à
toute	PRO:IND	tout
Paul	NAM	paul
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
puis	ADV	puis
:	PUN	:
ne	ADV	ne
elle	PRO:PER	elle
bosquet	NOM	bosquet
«	PUN:cit	«
bonne	NOM	bonne
le	DET:ART	le
elle	PRO:PER	elle
mille	NUM	mille
la	DET:ART	le
,	PUN	,
mère	NOM	mère
Jeanne	NAM	jeanne
raisonnements	NOM	raisonnement
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
-même	ADJ	même
petite	ADJ	petit
des	PRP:det	du
elle	PRO:PER	elle
y	PRO:PER	y
«	PUN:cit	«
était	VER:impf	être
,	PUN	,
;	PUN	;
choses	NOM	chose
à	PRP	à
.	SENT	.
pour	PRP	pour
la	DET:ART	le
qui	PRO:REL	qui
d'	PRP	de
mangé	VER:pper	manger
Rosalie	NAM	rosalie
parce	KON	parce
s'	PRO:PER	se
aura	VER:futu	avoir
Jeanne	NAM	jeanne
un	DET:ART	un
bourgeoise	ADJ	bourgeois
ça	PRO:DEM	cela
qui	PRO:REL	qui
et	KON	et
avez	VER:pres	avoir
,	PUN	,
<EOS>	<EOS>	<EOS>
soir	NOM	soir
de	PRP	de
des	PRP:det	du
moi	PRO:PER	moi
comte	NOM	comte
leva	VER:simp	lever
souffre	VER:pres	souffrir
enfants	NOM	enfant
y	PRO:PER	y
je	PRO:PER	je
prévoyance	NOM	prévoyance
plus	ADV	plus
si	KON	si
Rosalie	NAM	rosalie
qu'	PRO:REL	que
attenantes	ADJ	attenant
dettes	NOM	dette
invita	VER:simp	inviter
Peuples	NOM	peuple
par	PRP	par
lui	PRO:PER	lui
sur	PRP	sur
il	PRO:PER	il
madame	NOM	madame
<EOS>	<EOS>	<EOS>
trop	ADV	trop
,	PUN	,
qui	PRO:REL	qui
Jeanne	NAM	jeanne
francs	NOM	franc
des	PRP:det	du
au	PRP:det	au
d'	PRP	de
chez	PRP	chez
tu	PRO:PER	tu
Je	PRO:PER	je
ce	PRO:DEM	ce
:	PUN	:
faire	VER:infi	faire
à	PRP	à
de	PRP	de
la	DET:ART	le
,	PUN	,
entendez	VER:pres	entendre
élever	VER:infi	élever
francs	NOM	franc
Il	PRO:PER	il
Quand	KON	quand
devant	PRP	devant
au	PRP:det	au
,	PUN	,
pas	ADV	pas
rien	ADV	rien
!	SENT	!
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
en	PRP	en
éloigner	VER:infi	éloigner
banc	NOM	banc
la	DET:ART	le
et	KON	et
dis	VER:pres	dire
Quand	KON	quand
toi	PRO:PER	toi
encore	ADV	encore
,	PUN	,
<EOS>	<EOS>	<EOS>
de	PRP	de
visiter	VER:infi	visiter
elle	PRO:PER	elle
raffineur	NOM	raffineur
Je	PRO:PER	je
venir	VER:infi	venir
est	VER:pres	être
murmura	VER:simp	murmurer
c'	PRO:DEM	ce
elle	PRO:PER	elle
pas	ADV	pas
au	PRP:det	au
les	DET:ART	le
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
soit	VER:subp	être
-tu	PRO:PER	tu
donné	VER:pper	donner
une	DET:ART	un
et	KON	et
mais	KON	mais
une	DET:ART	un
les	DET:ART	le
était	VER:impf	être
.	SENT	.
un	DET:ART	un
n'	ADV	ne
,	PUN	,
.	SENT	.
sou	NOM	sou
pas	ADV	pas
Que	KON	que
<EOS>	<EOS>	<EOS>
,	PUN	,
demandait	VER:impf	demander
faut	VER:pres	falloir
empêchera-t-il	NOM	empêchera-t-il
lui	PRO:PER	lui
de	PRP	de
emporterez	VER:futu	emporter
expliqua	VER:simp	expliquer
souvent	ADV	souvent
te	PRO:PER	te
à	PRP	à
tard	ADV	tard
commencement	NOM	commencement
cinq	NUM	cinq
un	DET:ART	un
ses	DET:POS	son
caisse	NOM	caisse
ses	DET:POS	son
esprit	NOM	esprit
hameau	NOM	hameau
<EOS>	<EOS>	<EOS>
plus	ADV	plus
pourrai	VER:futu	pouvoir
<EOS>	<EOS>	<EOS>
mère	NOM	mère
:	PUN	:
mer	NOM	mer
faudra	VER:futu	falloir
les	DET:ART	le
jamais	ADV	jamais
n'	ADV	ne
vieil	ADJ	vieux
le	DET:ART	le
«	PUN:cit	«
si	KON	si
,	PUN	,
je	PRO:PER	je
,	PUN	,
qu'	PRO:REL	que
,	PUN	,
la	PRO:PER	la
,	PUN	,
le	PRO:PER	le
ses	DET:POS	son
.	SENT	.
,	PUN	,
c'	PRO:DEM	ce
bien	ADV	bien
de	PRP	de
connues	VER:pper	connaître
maison	NOM	maison
appuyait	VER:impf	appuyer
<EOS>	<EOS>	<EOS>
déménagement	NOM	déménagement
Peuples	NAM	peuples
étais	VER:impf	être
,	PUN	,
puis	ADV	puis
connaissait	VER:impf	connaître
la	PRO:PER	la
,	PUN	,
Rosalie	NAM	rosalie
,	PUN	,
madame	NOM	madame
ne	ADV	ne
vendues	VER:pper	vendre
la	DET:ART	le
réparations	NOM	réparation
elle	PRO:PER	elle
pour	PRP	pour
toujours	ADV	toujours
»	PUN:cit	»
Montivilliers	NAM	montivilliers
.	SENT	.
moi	PRO:PER	moi
que	KON	que
.	SENT	.
ne	ADV	ne
?	SENT	?
dit	VER:pres	dire
Jeanne	NAM	jeanne
<EOS>	<EOS>	<EOS>
Jeanne	NAM	jeanne
-moi	PRO:PER	moi
souvent	ADV	souvent
.	SENT	.
<EOS>	<EOS>	<EOS>
entretien	NOM	entretien
Je	PRO:PER	je
,	PUN	,
cœur	NOM	cœur
,	PUN	,
n'	ADV	ne
le	DET:ART	le
elle	PRO:PER	elle
dans	PRP	dans
situées	VER:pper	situer
l'	DET:ART	le
fille	NOM	fille
sa	DET:POS	son
dans	PRP	dans
payé	VER:pper	payer
M	NOM	m
<EOS>	<EOS>	<EOS>
rien	ADV	rien
--	PUN	--
.	SENT	.
son	DET:POS	son
il	PRO:PER	il
va	VER:pres	aller
Une	DET:ART	un
bêtises	NOM	bêtise
<EOS>	<EOS>	<EOS>
Fourville	NAM	fourville
vous	PRO:PER	vous
pour	PRP	pour
projets	NOM	projet
ses	DET:POS	son
avait	VER:impf	avoir
ne	ADV	ne
Sans	PRP	sans
que	KON	que
sou	NOM	sou
jamais	ADV	jamais
de	PRP	de
<EOS>	<EOS>	<EOS>
des	PRP:det	du
est	VER:pres	être
en	PRP	en
ne	ADV	ne
forcée	VER:pper	forcer
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
je	PRO:PER	je
Mais	KON	mais
vous	PRO:PER	vous
.	SENT	.
que	KON	que
les	DET:ART	le
longtemps	ADV	longtemps
l'	DET:ART	le
orme	NOM	orme
ruinée	VER:pper	ruiner
vous	PRO:PER	vous
dernier	ADJ	dernier
<EOS>	<EOS>	<EOS>
familier	ADJ	familier
que	PRO:REL	que
.	SENT	.
me	PRO:PER	me
vous	PRO:PER	vous
,	PUN	,
reçut	VER:simp	recevoir
dix	NUM	dix
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
fermes	NOM	ferme
Oh	INT	oh
troubla	VER:simp	troubler
?	SENT	?
.	SENT	.
veux	VER:pres	vouloir
rien	ADV	rien
sise	ADJ	sis
ans	NOM	an
.	SENT	.
pensée	NOM	pensée
tête	NOM	tête
sucre	NOM	sucre
décider	VER:infi	décider
Saint-Léonard	NAM	saint-léonard
déchiré	VER:pper	déchirer
avait	VER:impf	avoir
jamais	ADV	jamais
vous	PRO:PER	vous
l'	DET:ART	le
bien	ADV	bien
--	PUN	--
.	SENT	.
restait	VER:impf	rester
le	DET:ART	le
<EOS>	<EOS>	<EOS>
pourrai	VER:futu	pouvoir
?	SENT	?
oublie	VER:pres	oublier
entrer	VER:infi	entrer
pauvre	ADJ	pauvre
répétant	VER:ppre	répéter
,	PUN	,
;	PUN	;
que	PRO:REL	que
en	PRP	en
si	ADV	si
-vous	PRO:PER	vous
va	VER:pres	aller
toujours	ADV	toujours
Et	KON	et
<EOS>	<EOS>	<EOS>
et	KON	et
prendrait	VER:cond	prendre
plus	ADV	plus
Et	NOM	et
par	PRP	par
répondit	VER:simp	répondre
j'	PRO:PER	je
former	VER:infi	former
voyez	VER:pres	voir
,	PUN	,
M	NOM	m
,	PUN	,
.	SENT	.
entrées	VER:pper	entrer
bêtises	NOM	bêtise
vous	PRO:PER	vous
pourtant	ADV	pourtant
de	PRP	de
jeune	ADJ	jeune
chambre	NOM	chambre
nous	PRO:PER	nous
Il	PRO:PER	il
que	PRO:REL	que
Batteville	NAM	batteville
facteur	NOM	facteur
.	SENT	.
:	PUN	:
dans	PRP	dans
<EOS>	<EOS>	<EOS>
vendrez	VER:futu	vendre
il	PRO:PER	il
détresse	NOM	détresse
de	PRP	de
bras	NOM	bras
,	PUN	,
il	PRO:PER	il
tantôt	ADV	tantôt
sept	NUM	sept
devant	PRP	devant
.	SENT	.
ton	NOM	ton
Mais	KON	mais
n'	ADV	ne
pour	PRP	pour
de	PRP	de
,	PUN	,
,	PUN	,
pas	ADV	pas
,	PUN	,
,	PUN	,
sur	PRP	sur
Jeoffrin	NAM	jeoffrin
:	PUN	:
.	SENT	.
sous	PRP	sous
,	PUN	,
elle	PRO:PER	elle
,	PUN	,
quand	KON	quand
Y	PRO:PER	y
francs	ADJ	franc
pour	PRP	pour
fricot	NOM	fricot
de	PRP	de
année	NOM	année
cents	NOM	cent
Peuples	NAM	peuples
vendre	VER:infi	vendre
c'	PRO:DEM	ce
assit	VER:simp	asseoir
deux	NUM	deux
à	PRP	à
avec	PRP	avec
sa	DET:POS	son
réfugier	VER:infi	réfugier
jamais	ADV	jamais
»	PUN:cit	»
!	SENT	!
dépenses	NOM	dépense
maison	NOM	maison
Mon	NAM	mon
auprès	ADV	auprès
pour	PRP	pour
aller	VER:infi	aller
.	SENT	.
dans	PRP	dans
<EOS>	<EOS>	<EOS>
comme	KON	comme
,	PUN	,
mariera	VER:futu	marier
l'	DET:ART	le
.	SENT	.
constitueraient	VER:cond	constituer
auriez	VER:cond	avoir
été	VER:pper	être
sans	PRP	sans
<EOS>	<EOS>	<EOS>
quoi	PRO	quoi
donc	ADV	donc
lit	NOM	lit
La	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
deux	NUM	deux
et	KON	et
il	PRO:PER	il
:	PUN	:
Maintenant	ADV	maintenant
ne	ADV	ne
c'	PRO:DEM	ce
l'	DET:ART	le
ancien	ADJ	ancien
«	PUN:cit	«
mille	NUM	mille
Elle	PRO:PER	elle
jusqu'	PRP	jusque
amical	ADJ	amical
.	SENT	.
à	PRP	à
s'	PRO:PER	se
Rosalie	NAM	rosalie
fera	VER:futu	faire
que	KON	que
on	PRO:PER	on
quitter	VER:infi	quitter
où	PRO:REL	où
;	PUN	;
au	PRP:det	au
les	PRO:PER	la|le
rien	ADV	rien
et	KON	et
au	PRP:det	au
a	VER:pres	avoir
ça	PRO:DEM	cela
tous	PRO:IND	tout
se	PRO:PER	se
me	PRO:PER	me
tout	ADV	tout
à	PRP	à
auriez	VER:cond	avoir
toujours	ADV	toujours
vint	VER:simp	venir
fait	VER:pres	faire
remit	VER:simp	remettre
souffrir	VER:infi	souffrir
,	PUN	,
de	PRP	de
,	PUN	,
«	PUN:cit	«
il	PRO:PER	il
s'	KON	si
vente	NOM	vente
<EOS>	<EOS>	<EOS>
Faut	NAM	faut
;	PUN	;
,	PUN	,
et	KON	et
mille	NUM	mille
n'	ADV	ne
pourrai	VER:futu	pouvoir
de	PRP	de
voudrais	VER:cond	vouloir
platane	NOM	platane
toute	PRO:IND	tout
.	SENT	.
où	PRO:REL	où
.	SENT	.
contrat	NOM	contrat
m'	PRO:PER	me
ajouta	VER:simp	ajouter
<EOS>	<EOS>	<EOS>
plus	ADV	plus
mais	KON	mais
homme	NOM	homme
bien	ADV	bien
est	VER:pres	être
vous	PRO:PER	vous
tout	ADV	tout
«	PUN:cit	«
il	PRO:PER	il
.	SENT	.
fils	NOM	fil|fils
ces	PRO:DEM	ce
Puis	ADV	puis
vu	VER:pper	voir
s'	PRO:PER	se
vous	PRO:PER	vous
aura	VER:futu	avoir
à	PRP	à
qu'	KON	que
les	PRO:PER	la|le
par	PRP	par
au	PRP:det	au
aura	VER:futu	avoir
de	PRP	de
volonté	NOM	volonté
il	PRO:PER	il
et	KON	et
--	PUN	--
qui	PRO:REL	qui
lui	PRO:PER	lui
manger	VER:infi	manger
trois	NUM	trois
se	PRO:PER	se
les	DET:ART	le
je	PRO:PER	je
»	PUN:cit	»
ce	PRO:DEM	ce
biens	NOM	bien
sanglotants	ADJ	sanglotant
vie	NOM	vie
donc	ADV	donc
arbres	NOM	arbre
venir	VER:infi	venir
de	PRP	de
achetait	VER:impf	acheter
!	SENT	!
toutes	PRO:IND	tout
<EOS>	<EOS>	<EOS>
ça	PRO:DEM	cela
