sacrées	ADJ	sacré
patrie	NOM	patrie
lois	NOM	loi
,	PUN	,
sûr	ADJ	sûr
,	PUN	,
,	PUN	,
sur	PRP	sur
l'	DET:ART	le
je	PRO:PER	je
accepté	VER:pper	accepter
<EOS>	<EOS>	<EOS>
.	SENT	.
naturelle	ADJ	naturel
très	ADV	très
moi	PRO:PER	moi
pour	PRP	pour
suis	VER:pres	suivre|être
Le	DET:ART	le
est	VER:pres	être
ma	DET:POS	mon
par	PRP	par
je	PRO:PER	je
un	DET:ART	un
l'	DET:ART	le
mauvais	ADJ	mauvais
ou	KON	ou
,	PUN	,
impressions	NOM	impression
dragon	NOM	dragon
25	NUM	@card@
a	VER:pres	avoir
je	PRO:PER	je
âme	NOM	âme
.	SENT	.
<EOS>	<EOS>	<EOS>
les	DET:ART	le
,	PUN	,
Cela	PRO:DEM	cela
les	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
,	PUN	,
est	VER:pres	être
;	PUN	;
,	PUN	,
les	DET:ART	le
moi	PRO:PER	moi
à	PRP	à
ça	PRO:DEM	cela
hospitalité	NOM	hospitalité
destruction	NOM	destruction
odeur	NOM	odeur
!	SENT	!
être	NOM	être
<EOS>	<EOS>	<EOS>
bruns	ADJ	brun
de	PRP	de
de	PRP	de
la	PRO:PER	la
,	PUN	,
de	PRP	de
aux	PRP:det	au
dans	PRP	dans
<EOS>	<EOS>	<EOS>
des	PRP:det	du
ces	PRO:DEM	ce
ou	KON	ou
silencieuse	ADJ	silencieux
a	VER:pres	avoir
fait	VER:pres	faire
sont	VER:pres	être
le	DET:ART	le
,	PUN	,
,	PUN	,
les	DET:ART	le
la	DET:ART	le
idée	NOM	idée
.	SENT	.
un	DET:ART	un
dans	PRP	dans
<EOS>	<EOS>	<EOS>
.	SENT	.
cette	PRO:DEM	ce
pas	ADV	pas
sens	VER:pres	sentir
qui	PRO:REL	qui
,	PUN	,
me	PRO:PER	me
retombe	VER:pres	retomber
amour	NOM	amour
esprit	NOM	esprit
ne	ADV	ne
senti	VER:pper	sentir
créatrice	ADJ	créateur
parce	KON	parce
,	PUN	,
,	PUN	,
création	NOM	création
foule	NOM	foule
la	DET:ART	le
:	PUN	:
grave	ADJ	grave
.	SENT	.
<EOS>	<EOS>	<EOS>
.	SENT	.
des	PRP:det	du
armes	NOM	arme
les	DET:ART	le
plus	ADV	plus
à	PRP	à
une	DET:ART	un
amour	NOM	amour
qui	PRO:REL	qui
détestée	VER:pper	détester
de	PRP	de
la	DET:ART	le
<EOS>	<EOS>	<EOS>
fragile	ADJ	fragile
est	VER:pres	être
voilà	ADV	voilà
spasme	NOM	spasme
ces	PRO:DEM	ce
qu'	KON	que
force	NOM	force
cette	PRO:DEM	ce
,	PUN	,
force	NOM	force
,	PUN	,
vite	ADV	vite
Mon	DET:POS	mon
les	DET:ART	le
,	PUN	,
passants	NOM	passant
,	PUN	,
descends	VER:pres	descendre
méprise	VER:pres	mépriser
se	PRO:PER	se
;	PUN	;
conception	NOM	conception
rudesse	NOM	rudesse
de	PRP	de
,	PUN	,
montre	VER:pres	montrer
et	KON	et
raide	ADJ	raide
le	DET:ART	le
,	PUN	,
les	DET:ART	le
l'	PRO:PER	la|le
vie	NOM	vie
bouillonnement	NOM	bouillonnement
vu	VER:pper	voir
Et	KON	et
,	PUN	,
m'	PRO:PER	me
peut	VER:pres	pouvoir
Ah	INT	ah
ce	PRO:DEM	ce
,	PUN	,
d'	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
massacres	NOM	massacre
armes	NOM	arme
ni	KON	ni
.	SENT	.
de	PRP	de
un	DET:ART	un
tout	ADV	tout
égayé	VER:pper	égayer|égayer
de	PRP	de
ni	KON	ni
l'	PRO:PER	la|le
Marguerite	NAM	marguerite
n'	ADV	ne
humaine	ADJ	humain
première	NUM	premier
raison	NOM	raison
a	VER:pres	avoir
fécondité	NOM	fécondité
douloureuse	ADJ	douloureux
que	PRO:REL	que
dans	PRP	dans
dans	PRP	dans
dans	PRP	dans
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
un	DET:ART	un
comme	ADV	comme
<EOS>	<EOS>	<EOS>
,	PUN	,
barbaries	NOM	barbarie
antiques	ADJ	antique
voilà	ADV	voilà
sa	DET:POS	son
Ce	PRO:DEM	ce
.	SENT	.
La	DET:ART	le
un	DET:ART	un
torsions	NOM	torsion
les	DET:ART	le
par	PRP	par
avec	PRP	avec
comme	ADV	comme
.	SENT	.
<EOS>	<EOS>	<EOS>
passé	VER:pper	passer
livrer	VER:infi	livrer
,	PUN	,
,	PUN	,
J'	PRO:PER	je
c'	PRO:DEM	ce
semaine	NOM	semaine
de	PRP	de
,	PUN	,
,	PUN	,
déconvenue	NOM	déconvenue
d'	PRP	de
son	DET:POS	son
,	PUN	,
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
monsieur	NOM	monsieur
,	PUN	,
et	KON	et
la	DET:ART	le
,	PUN	,
en	PRP	en
,	PUN	,
un	DET:ART	un
le	DET:ART	le
,	PUN	,
dévoilé	VER:pper	dévoiler
<EOS>	<EOS>	<EOS>
le	DET:ART	le
--	PUN	--
en	PRP	en
maîtriser	VER:infi	maîtriser
énorme	ADJ	énorme
,	PUN	,
je	PRO:PER	je
bronzées	VER:pper	bronzer
me	PRO:PER	me
.	SENT	.
Elle	PRO:PER	elle
parler	VER:infi	parler
soumet	VER:pres	soumettre
effraie	VER:pres	effrayer
nuques	NOM	nuque
un	DET:ART	un
du	PRP:det	du
qu'	PRO:REL	que
écrasée	VER:pper	écraser
cette	PRO:DEM	ce
;	PUN	;
sa	DET:POS	son
où	PRO:REL	où
Elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
plus	ADV	plus
ils	PRO:PER	il
que	PRO:REL	que
.	SENT	.
presque	ADV	presque
croupes	NOM	croupe
Ils	PRO:PER	il
les	DET:ART	le
robustes	ADJ	robuste
<EOS>	<EOS>	<EOS>
si	KON	si
courir	VER:infi	courir
souri	VER:pper	sourire
absent	ADJ	absent
auxquels	PRO:REL	auquel
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
lequel	PRO:REL	lequel
dompté	VER:pper	dompter
un	DET:ART	un
duré	VER:pper	durer
toujours	ADV	toujours
la	DET:ART	le
moi	PRO:PER	moi
suis	VER:pres	suivre|être
la	DET:ART	le
pitié	NOM	pitié
suis	VER:pres	suivre|être
quart	NOM	quart
belle	ADJ	beau
,	PUN	,
une	DET:ART	un
ses	DET:POS	son
sur	PRP	sur
en	PRP	en
,	PUN	,
émane	VER:pres	émaner
et	KON	et
.	SENT	.
qui	PRO:REL	qui
narines	NOM	narine
.	SENT	.
Remportez	VER:pres	remporter
veux	VER:pres	vouloir
sinistres	ADJ	sinistre
triomphalement	ADV	triomphalement
véritablement	ADV	véritablement
de	PRP	de
,	PUN	,
père	NOM	père
qui	PRO:REL	qui
du	PRP:det	du
,	PUN	,
de	PRP	de
sont	VER:pres	être
corps	NOM	corps
m'	PRO:PER	me
cru	VER:pper	croire
semble	VER:pres	sembler
a	VER:pres	avoir
les	DET:ART	le
irrite	VER:pres	irriter
s'	PRO:PER	se
entrechoquement	NOM	entrechoquement
son	DET:POS	son
un	DET:ART	un
!	SENT	!
de	PRP	de
qu'	KON	que
je	PRO:PER	je
hôtel	NOM	hôtel
soleil	NOM	soleil
deux	NUM	deux
<EOS>	<EOS>	<EOS>
ni	KON	ni
vague	ADJ	vague
de	PRP	de
un	DET:ART	un
puissants	ADJ	puissant
ma	DET:POS	mon
dans	PRP	dans
<EOS>	<EOS>	<EOS>
un	DET:ART	un
défilent	VER:pres	défiler
qui	PRO:REL	qui
,	PUN	,
Lecautel	NAM	lecautel
de	PRP	de
;	PUN	;
l'	DET:ART	le
remuer	VER:infi	remuer
et	KON	et
un	DET:ART	un
a	VER:pres	avoir
éclatants	ADJ	éclatant
manger	VER:infi	manger
armures	NOM	armure
désirs	NOM	désir
de	PRP	de
en	PRP	en
maire	NOM	maire
a	VER:pres	avoir
fort	ADV	fort
.	SENT	.
en	PRP	en
vont	VER:pres	aller
au	PRP:det	au
,	PUN	,
dans	PRP	dans
un	DET:ART	un
ainsi	ADV	ainsi
,	PUN	,
elle	PRO:PER	elle
infiniment	ADV	infiniment
Je	PRO:PER	je
et	KON	et
lueur	NOM	lueur
Lorsque	KON	lorsque
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
infécondes	ADJ	infécond
.	SENT	.
par	PRP	par
n'	ADV	ne
lasse	ADJ	las
salissement	NOM	salissement
.	SENT	.
<EOS>	<EOS>	<EOS>
polissonneries	NOM	polissonnerie
et	KON	et
rudoyée	VER:pper	rudoyer
,	PUN	,
ne	ADV	ne
ces	PRO:DEM	ce
subit	VER:pres	subir
Tout	PRO:IND	tout
l'	PRO:PER	la|le
mal	ADV	mal
étincellent	VER:pres	étinceler
elle	PRO:PER	elle
,	PUN	,
femme	NOM	femme
moi	PRO:PER	moi
aussi	ADV	aussi
combat	NOM	combat
le	DET:ART	le
les	DET:ART	le
conquérante	ADJ	conquérant
d'	PRP	de
moi	PRO:PER	moi
seul	ADJ	seul
je	PRO:PER	je
,	PUN	,
Son	DET:POS	son
,	PUN	,
Ces	PRO:DEM	ce
forte	ADJ	fort
d'	PRP	de
observe	VER:pres	observer
homme	NOM	homme
éclairs	NOM	éclair
et	KON	et
sa	DET:POS	son
brute	NOM	brute
homme	NOM	homme
,	PUN	,
ont	VER:pres	avoir
semble	VER:pres	sembler
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
place	NOM	place
.	SENT	.
.	SENT	.
suis	VER:pres	suivre|être
je	PRO:PER	je
n'	ADV	ne
--	PUN	--
dans	PRP	dans
,	PUN	,
de	PRP	de
femme	NOM	femme
aussi	ADV	aussi
et	KON	et
sont	VER:pres	être
Il	PRO:PER	il
casques	NOM	casque
toujours	ADV	toujours
Et	KON	et
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
son	DET:POS	son
aussitôt	ADV	aussitôt
bouges	NOM	bouge
la	DET:ART	le
est	VER:pres	être
des	PRP:det	du
de	PRP	de
belle	ADJ	beau
.	SENT	.
malgré	PRP	malgré
pesants	ADJ	pesant
pas	ADV	pas
<EOS>	<EOS>	<EOS>
de	PRP	de
elle	PRO:PER	elle
Toute	PRO:IND	tout
son	DET:POS	son
qui	PRO:REL	qui
d'	PRP	de
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
comprendre	VER:infi	comprendre
il	PRO:PER	il
,	PUN	,
splendides	ADJ	splendide
pareil	ADV	pareil
s'	PRO:PER	se
se	PRO:PER	se
dans	PRP	dans
Mais	KON	mais
que	KON	que
et	KON	et
la	DET:ART	le
de	PRP	de
où	PRO:REL	où
latent	ADJ	latent
est	VER:pres	être
la	DET:ART	le
tremble	NOM	tremble
viens	VER:pres	venir
mon	DET:POS	mon
au	PRP:det	au
agitent	VER:pres	agiter
solitude	NOM	solitude
bête	NOM	bête
foule	NOM	foule
de	PRP	de
empare	VER:pres	emparer
pas	ADV	pas
d'	PRP	de
.	SENT	.
rien	NOM	rien
n'	ADV	ne
rappelant	VER:ppre	rappeler
des	PRP:det	du
<EOS>	<EOS>	<EOS>
créatures	NOM	créature
n'	ADV	ne
Cébron	NAM	cébron
il	PRO:PER	il
,	PUN	,
défilent	VER:pres	défiler
<SEG>
cela	PRO:DEM	cela
,	PUN	,
,	PUN	,
capitaine	NOM	capitaine
militairement	ADV	militairement
vous	PRO:PER	vous
le	DET:ART	le
plutôt	ADV	plutôt
vous	PRO:PER	vous
de	PRP	de
impossible	ADJ	impossible
les	PRO:PER	la|le
«	PUN:cit	«
vous	PRO:PER	vous
choses	NOM	chose
que	PRO:REL	que
vibre	VER:pres	vibrer
elle	PRO:PER	elle
lui	PRO:PER	lui
bon	ADJ	bon
est	VER:pres	être
fille	NOM	fille
,	PUN	,
tout	ADV	tout
les	DET:ART	le
il	PRO:PER	il
Lorsque	KON	lorsque
a	VER:pres	avoir
par	PRP	par
une	DET:ART	un
dont	PRO:REL	dont
<EOS>	<EOS>	<EOS>
crainte	NOM	crainte
grande	ADJ	grand
soldat	NOM	soldat
obstination	NOM	obstination
rogomme	NOM	rogomme
rien	ADV	rien
et	KON	et
et	KON	et
,	PUN	,
pas	ADV	pas
,	PUN	,
front	NOM	front
Cela	PRO:DEM	cela
tout	ADV	tout
elle	PRO:PER	elle
un	DET:ART	un
de	PRP	de
cinq	NUM	cinq
la	DET:ART	le
que	KON	que
ronge	VER:pres	ronger
il	PRO:PER	il
de	PRP	de
idées	NOM	idée
les	DET:ART	le
front	NOM	front
Ses	DET:POS	son
en	PRP	en
En	PRO:PER	en
haine	NOM	haine
.	SENT	.
me	PRO:PER	me
dans	PRP	dans
,	PUN	,
d'	PRP	de
à	PRP	à
<EOS>	<EOS>	<EOS>
désir	NOM	désir
<EOS>	<EOS>	<EOS>
grande	ADJ	grand
dit	VER:pper	dire
,	PUN	,
de	PRP	de
lui	PRO:PER	lui
à	PRP	à
-ce	PRO:DEM	ce
baissée	VER:pper	baisser
est	VER:pres	être
bien	ADV	bien
elle	PRO:PER	elle
yeux	NOM	œil
et	KON	et
ignorante	ADJ	ignorant
...	PUN	...
pas	ADV	pas
cœur	NOM	cœur
que	KON	que
<EOS>	<EOS>	<EOS>
étrange	ADJ	étrange
laquelle	PRO:REL	lequel
brode	VER:pres	broder
incomplète	ADJ	incomplet
dans	PRP	dans
mari	NOM	mari
tombent	VER:pres	tomber
révoltes	NOM	révolte
c'	PRO:DEM	ce
une	DET:ART	un
et	KON	et
vie	NOM	vie
tel	PRO:DEM	tel
la	DET:ART	le
anciennes	ADJ	ancien
un	DET:ART	un
je	PRO:PER	je
ailleurs	ADV	ailleurs
,	PUN	,
Il	PRO:PER	il
une	DET:ART	un
soumissions	NOM	soumission
.	SENT	.
.	SENT	.
les	DET:ART	le
supérieur	ADJ	supérieur
,	PUN	,
de	PRP	de
Ah	INT	ah
de	PRP	de
brillant	ADJ	brillant
et	KON	et
!	SENT	!
tout	ADV	tout
,	PUN	,
Aussi	ADV	aussi
ennui	NOM	ennui
que	PRO:REL	que
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
de	PRP	de
butor	NOM	butor
vagues	ADJ	vague
,	PUN	,
abord	NOM	abord
que	KON	que
,	PUN	,
,	PUN	,
pareillement	ADV	pareillement
accomplies	ADJ	accompli
je	PRO:PER	je
grandes	ADJ	grand
précipitera	VER:futu	précipiter
paie	VER:pres	payer
est	VER:pres	être
traite	NOM	traite
fusiller	VER:infi	fusiller
Ordinairement	ADV	ordinairement
,	PUN	,
le	DET:ART	le
même	ADV	même
trouve	VER:pres	trouver
rien	ADV	rien
,	PUN	,
tourmentent	VER:pres	tourmenter
ne	ADV	ne
Une	DET:ART	un
de	PRP	de
<EOS>	<EOS>	<EOS>
...	PUN	...
vous	PRO:PER	vous
petitesses	NOM	petitesse
Quel	PRO:REL	quel
tué	VER:pper	tuer
avait	VER:impf	avoir
savants	ADJ	savant
à	PRP	à
«	PUN:cit	«
que	KON	que
variations	NOM	variation
,	PUN	,
jeune	ADJ	jeune
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
,	PUN	,
héros	NOM	héro|héros
figure	VER:pres	figurer
trop	NOM	trop
et	KON	et
à	PRP	à
Et	KON	et
une	DET:ART	un
ne	ADV	ne
--	PUN	--
mari	NOM	mari
le	DET:ART	le
idée	NOM	idée
tout	ADV	tout
un	DET:ART	un
ménagères	NOM	ménager|ménagère
Marguerite	NAM	marguerite
.	SENT	.
soin	NOM	soin
<EOS>	<EOS>	<EOS>
éducation	NOM	éducation
cause	VER:pres	causer
me	PRO:PER	me
,	PUN	,
me	PRO:PER	me
mois	NOM	moi|mois
il	PRO:PER	il
de	PRP	de
bonhomme	NOM	bonhomme
,	PUN	,
Saint-Denis	NAM	saint-denis
,	PUN	,
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
autre	ADJ	autre
tous	PRO:IND	tout
,	PUN	,
sens	VER:pres	sentir
fine	ADJ	fin
était	VER:impf	être
pareillement	ADV	pareillement
militaire	ADJ	militaire
Dieu	NOM	dieu
qui	PRO:REL	qui
n'	ADV	ne
je	PRO:PER	je
pas	ADV	pas
Il	PRO:PER	il
:	PUN	:
cas	NOM	cas
C'	PRO:DEM	ce
.	SENT	.
elle	PRO:PER	elle
vous	PRO:PER	vous
,	PUN	,
à	PRP	à
tempêter	VER:infi	tempêter
d'	PRP	de
n'	ADV	ne
son	DET:POS	son
.	SENT	.
-ce	PRO:DEM	ce
...	PUN	...
puis	ADV	puis
ces	PRO:DEM	ce
à	PRP	à
blessantes	ADJ	blessant
,	PUN	,
meubles	NOM	meuble
à	PRP	à
Est	VER:pres	être
sa	DET:POS	son
de	PRP	de
tais	VER:pres	taire
<EOS>	<EOS>	<EOS>
préjugés	NOM	préjugé
moustaches	NOM	moustache
Est	VER:pres	être
mais	KON	mais
le	DET:ART	le
ennui	NOM	ennui
l'	DET:ART	le
elle	PRO:PER	elle
finissent	VER:pres	finir
que	KON	que
éprouve	VER:pres	éprouver
pas	ADV	pas
fragile	ADJ	fragile
de	PRP	de
pension	NOM	pension
.	SENT	.
.	SENT	.
j'	PRO:PER	je
,	PUN	,
à	PRP	à
petite	ADJ	petit
,	PUN	,
son	DET:POS	son
voulu	VER:pper	vouloir
nourrit	VER:pres	nourrir
--	PUN	--
les	DET:ART	le
mettre	VER:infi	mettre
pour	PRP	pour
cause	NOM	cause
,	PUN	,
rien	ADV	rien
!	SENT	!
sur	PRP	sur
vanités	NOM	vanité
.	SENT	.
,	PUN	,
C'	NAM	c'
<EOS>	<EOS>	<EOS>
malheurs	NOM	malheur
effare	VER:pres	effarer
femme	NOM	femme
Là-dessus	ADV	là-dessus
seul	ADJ	seul
Elle	PRO:PER	elle
voudrais	VER:cond	vouloir
Lecautel	NAM	lecautel
sur	PRP	sur
Il	PRO:PER	il
cela	PRO:DEM	cela
de	PRP	de
qui	PRO:REL	qui
rencontrer	VER:infi	rencontrer
est	VER:pres	être
,	PUN	,
elle	PRO:PER	elle
pas	ADV	pas
ce	PRO:DEM	ce
hagard	ADJ	hagard
égoïste	ADJ	égoïste
qui	PRO:REL	qui
me	PRO:PER	me
n'	ADV	ne
:	PUN	:
d'	PRP	de
<EOS>	<EOS>	<EOS>
manque	VER:pres	manquer
une	DET:ART	un
même	ADV	même
sacrer	VER:infi	sacrer
ai	VER:pres	avoir
menacèrent	VER:simp	menacer
actions	NOM	action
Mme	NOM	madame
de	PRP	de
,	PUN	,
glorieux	ADJ	glorieux
ses	DET:POS	son
elle	PRO:PER	elle
continue	VER:pres	continuer
sa	DET:POS	son
regrettés	VER:pper	regretter
.	SENT	.
;	PUN	;
,	PUN	,
savoir	VER:infi	savoir
du	PRP:det	du
elle	PRO:PER	elle
et	KON	et
,	PUN	,
main	NOM	main
domine	VER:pres	dominer
je	PRO:PER	je
d'	PRP	de
,	PUN	,
tenue	NOM	tenue
.	SENT	.
ce	PRO:DEM	ce
,	PUN	,
de	PRP	de
et	KON	et
capote	NOM	capote
fois	NOM	fois
qu'	KON	que
,	PUN	,
<EOS>	<EOS>	<EOS>
propre	ADJ	propre
,	PUN	,
,	PUN	,
quelque	PRO:IND	quelque
aussi	ADV	aussi
je	PRO:PER	je
,	PUN	,
avec	PRP	avec
<EOS>	<EOS>	<EOS>
Arabes	NOM	arabe
par	PRP	par
être	NOM	être
ressemble	VER:pres	ressembler
toutes	PRO:IND	tout
qu'	KON	que
une	DET:ART	un
.	SENT	.
Regardez	VER:pres	regarder
se	PRO:PER	se
ce	PRO:DEM	ce
.	SENT	.
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
parlons	VER:pres	parler
aperçoit	VER:pres	apercevoir
dans	PRP	dans
Mon	DET:POS	mon
?	SENT	?
ne	ADV	ne
fini	VER:pper	finir
est	VER:pres	être
,	PUN	,
et	KON	et
forcément	ADV	forcément
air	NOM	air
un	DET:ART	un
a	VER:pres	avoir
change	VER:pres	changer
,	PUN	,
simplement	ADV	simplement
les	DET:ART	le
tout	ADV	tout
,	PUN	,
demande	VER:pres	demander
les	DET:ART	le
et	KON	et
dit	VER:pres	dire
,	PUN	,
désintéressées	ADJ	désintéressé
est	VER:pres	être
jolie	ADJ	joli
tout	PRO:IND	tout
chose	NOM	chose
ne	ADV	ne
en	PRP	en
qui	PRO:REL	qui
trouve	VER:pres	trouver
les	DET:ART	le
tailladée	VER:pper	taillader
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
encourage	VER:pres	encourager
,	PUN	,
sentez	VER:pres	sentir
fille	NOM	fille
,	PUN	,
est	VER:pres	être
fille	NOM	fille
ses	DET:POS	son
elle	PRO:PER	elle
ces	PRO:DEM	ce
rare	ADJ	rare
a	VER:pres	avoir
renoncer	VER:infi	renoncer
a	VER:pres	avoir
Une	DET:ART	un
La	DET:ART	le
sent	VER:pres	sentir
,	PUN	,
honneurs	NOM	honneur
.	SENT	.
sentiment	NOM	sentiment
!	SENT	!
des	PRP:det	du
près	ADV	près
<EOS>	<EOS>	<EOS>
-je	PRO:PER	je
<EOS>	<EOS>	<EOS>
de	PRP	de
bourgeois	ADJ	bourgeois
une	DET:ART	un
pendant	PRP	pendant
paru	VER:pper	paraître
durèrent	VER:simp	durer
peu	ADV	peu
Lecautel	NAM	lecautel
On	PRO:PER	on
elle	PRO:PER	elle
sa	DET:POS	son
bonnes	NOM	bonne
leçons	NOM	leçon
pas	ADV	pas
les	DET:ART	le
de	PRP	de
ressemblance	NOM	ressemblance
colonel	NOM	colonel
répète	VER:pres	répéter
peine	NOM	peine
que	KON	que
droit	ADJ	droit
je	PRO:PER	je
absinthe	NOM	absinthe
est	VER:pres	être
,	PUN	,
,	PUN	,
s'	PRO:PER	se
de	PRP	de
l'	PRO:PER	la|le
,	PUN	,
délicats	ADJ	délicat
Lecautel	NAM	lecautel
plus	ADV	plus
intermittente	ADJ	intermittent
intelligente	ADJ	intelligent
-ce	PRO:DEM	ce
roule	VER:pres	rouler
sent	VER:pres	sentir
elle	PRO:PER	elle
sont	VER:pres	être
<EOS>	<EOS>	<EOS>
douze	NOM	douze
à	PRP	à
désir	NOM	désir
Mme	NOM	madame
Je	PRO:PER	je
sait	VER:pres	savoir
,	PUN	,
les	DET:ART	le
des	PRP:det	du
éclat	NOM	éclat
est	VER:pres	être
,	PUN	,
Ils	PRO:PER	il
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
de	PRP	de
en	PRP	en
Oh	NAM	oh
tête	NOM	tête
dans	PRP	dans
découvrir	VER:infi	découvrir
toutes	PRO:IND	tout
,	PUN	,
?	SENT	?
elle	PRO:PER	elle
C'	PRO:DEM	ce
son	DET:POS	son
porter	VER:infi	porter
de	PRP	de
.	SENT	.
l'	DET:ART	le
partout	ADV	partout
être	NOM	être
vulgaire	ADJ	vulgaire
,	PUN	,
comme	ADV	comme
,	PUN	,
émue	VER:pper	émouvoir
occupe	VER:pres	occuper
bonté	NOM	bonté
est	VER:pres	être
elle	PRO:PER	elle
cinquante	NOM	cinquante
la	DET:ART	le
je	PRO:PER	je
cheminées	NOM	cheminée
héroïque	ADJ	héroïque
un	DET:ART	un
portraits	NOM	portrait
quelque	PRO:IND	quelque
croix	NOM	croix
inconvenante	ADJ	inconvenant
ne	ADV	ne
général	ADJ	général
m'	PRO:PER	me
ces	PRO:DEM	ce
qui	PRO:REL	qui
si	KON	si
de	PRP	de
les	DET:ART	le
à	PRP	à
envahissent	VER:pres	envahir
,	PUN	,
le	DET:ART	le
ou	KON	ou
s'	PRO:PER	se
la	DET:ART	le
le	PRO:PER	le
dans	PRP	dans
la	DET:ART	le
:	PUN	:
est	VER:pres	être
pas	ADV	pas
de	PRP	de
et	KON	et
<EOS>	<EOS>	<EOS>
est	VER:pres	être
comprend	VER:pres	comprendre
n'	ADV	ne
voir	VER:infi	voir
<EOS>	<EOS>	<EOS>
crises	NOM	crise
y	PRO:PER	y
avoir	VER:infi	avoir
dû	VER:pper	devoir
,	PUN	,
a	VER:pres	avoir
que	KON	que
,	PUN	,
d'	PRP	de
.	SENT	.
de	PRP	de
on	PRO:PER	on
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
mois	NOM	moi|mois
en	PRP	en
quelconques	ADJ	quelconque
enfance	NOM	enfance
?	SENT	?
beau	ADJ	beau
puisse	VER:subp	pouvoir
idées	NOM	idée
pour	PRP	pour
que	PRO:REL	que
les	DET:ART	le
père	NOM	père
<EOS>	<EOS>	<EOS>
lointaine	ADJ	lointain
vos	DET:POS	votre
je	PRO:PER	je
à	PRP	à
il	PRO:PER	il
prétexte	NOM	prétexte
sois	VER:subp	être
Devant	PRP	devant
,	PUN	,
ne	ADV	ne
pareille	ADJ	pareil
êtes	VER:pres	être
entends	VER:pres	entendre
sera	VER:futu	être
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
montrée	VER:pper	montrer
sa	DET:POS	son
des	PRP:det	du
--	PUN	--
tables	NOM	table
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
des	PRP:det	du
.	SENT	.
ce	PRO:DEM	ce
assiègent	VER:pres	assiéger
Marguerite	NAM	marguerite
Mais	KON	mais
<EOS>	<EOS>	<EOS>
cœur	NOM	cœur
les	DET:ART	le
voir	VER:infi	voir
;	PUN	;
qu'	KON	que
le	DET:ART	le
économiques	ADJ	économique
la	DET:ART	le
ait	VER:subp	avoir
meurtre	NOM	meurtre
avait	VER:impf	avoir
casseur	NOM	casseur
été	VER:pper	être
,	PUN	,
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
.	SENT	.
à	PRP	à
les	DET:ART	le
semble	VER:pres	sembler
n'	ADV	ne
,	PUN	,
la	DET:ART	le
bonnes	ADJ	bon
dans	PRP	dans
son	DET:POS	son
les	DET:ART	le
dans	PRP	dans
qu'	KON	que
morale	ADJ	moral
Marguerite	NOM	marguerite
qui	PRO:REL	qui
bataille	NOM	bataille
infiniment	ADV	infiniment
cela	PRO:DEM	cela
?	SENT	?
<EOS>	<EOS>	<EOS>
!	SENT	!
,	PUN	,
qu'	KON	que
pitié	NOM	pitié
voix	NOM	voix
cet	PRO:DEM	ce
,	PUN	,
crises	NOM	crise
sa	DET:POS	son
qu'	PRO:REL	que
sais	VER:pres	savoir
rappeler	VER:infi	rappeler
à	PRP	à
vrai	ADJ	vrai
leur	PRO:PER	lui
!	SENT	!
et	KON	et
observant	VER:ppre	observer
plaisir	NOM	plaisir
y	PRO:PER	y
ni	KON	ni
tous	PRO:IND	tout
fût	VER:subi	être
,	PUN	,
éducation	NOM	éducation
admirable	ADJ	admirable
parlé	VER:pper	parler
que	KON	que
Mme	NOM	madame
Elle	PRO:PER	elle
temps	NOM	temps
dont	PRO:REL	dont
les	DET:ART	le
<EOS>	<EOS>	<EOS>
vrai	ADJ	vrai
ses	DET:POS	son
une	DET:ART	un
pas	ADV	pas
,	PUN	,
de	PRP	de
qu'	KON	que
ne	ADV	ne
Une	NOM	un
chapeau	NOM	chapeau
<EOS>	<EOS>	<EOS>
nerveuses	ADJ	nerveux
,	PUN	,
amour	NOM	amour
que	KON	que
?	SENT	?
pendant	PRP	pendant
plus	ADV	plus
en	PRO:PER	en
--	PUN	--
autre	ADJ	autre
cela	PRO:DEM	cela
les	DET:ART	le
raconte	VER:pres	raconter
et	KON	et
oui	INT	oui
seules	ADJ	seul
quelque	PRO:IND	quelque
ajouté	VER:pper	ajouter
petites	ADJ	petit
et	KON	et
métier	NOM	métier
képi	NOM	képi
se	PRO:PER	se
coup	NOM	coup
Lecautel	NAM	lecautel
mal	NOM	mal
,	PUN	,
