-là	ADV	là
élite	NOM	élite
tante	NOM	tante
fils	NOM	fil|fils
,	PUN	,
malade	ADJ	malade
Prussiens	NOM	prussien
nobles	ADJ	noble
ne	ADV	ne
ai	VER:pres	avoir
voisine	NOM	voisin
apparence	NOM	apparence
Cela	PRO:DEM	cela
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
trouvé	VER:pper	trouver
veux	VER:pres	vouloir
que	KON	que
il	PRO:PER	il
loyauté	NOM	loyauté
lui	PRO:PER	lui
ne	ADV	ne
.	SENT	.
...	PUN	...
que	KON	que
d'	PRP	de
,	PUN	,
la	DET:ART	le
son	DET:POS	son
mais	KON	mais
,	PUN	,
je	PRO:PER	je
?	SENT	?
nous	PRO:PER	nous
au	PRP:det	au
déciderais	VER:cond	décider
chercher	VER:infi	chercher
vues	NOM	vue
pelotonner	VER:infi	pelotonner
Encore	ADV	encore
encore	ADV	encore
Quartier	NOM	quartier
résolument	ADV	résolument
a	VER:pres	avoir
,	PUN	,
avait	VER:impf	avoir
d'	PRP	de
aient	VER:subp	avoir
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
nous	PRO:PER	nous
?	SENT	?
n'	ADV	ne
,	PUN	,
.	SENT	.
,	PUN	,
il	PRO:PER	il
tenir	VER:infi	tenir
;	PUN	;
M	NOM	m
indiquait	VER:impf	indiquer
qu'	KON	que
est	VER:pres	être
Enfin	NOM	enfin
Émilie	NAM	émilie
ici	ADV	ici
Comment	ADV	comment
de	PRP	de
jour	NOM	jour
mangeait	VER:impf	manger
lui	PRO:PER	lui
l'	DET:ART	le
fait	VER:pper	faire
ordinairement	ADV	ordinairement
--	PUN	--
<EOS>	<EOS>	<EOS>
empêché	VER:pper	empêcher
,	PUN	,
muette	NOM	muet|muette
valeur	NOM	valeur
que	KON	que
que	KON	que
qui	PRO:REL	qui
.	SENT	.
nous	PRO:PER	nous
m'	PRO:PER	me
que	KON	que
émotions	NOM	émotion
;	PUN	;
guerre	NOM	guerre
,	PUN	,
.	SENT	.
même	ADJ	même
de	PRP	de
Ces	PRO:DEM	ce
l'	DET:ART	le
,	PUN	,
la	DET:ART	le
et	KON	et
beaucoup	ADV	beaucoup
aurait	VER:cond	avoir
qui	PRO:REL	qui
si	ADV	si
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
la	DET:ART	le
les	DET:ART	le
--	PUN	--
prouve	VER:pres	prouver
le	DET:ART	le
est	VER:pres	être
objets	NOM	objet
Les	DET:ART	le
,	PUN	,
jamais	ADV	jamais
enfin	ADV	enfin
rendre	VER:infi	rendre
à	PRP	à
François	NAM	françois
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
août	NOM	août
--	PUN	--
offrir	VER:infi	offrir
qui	PRO:REL	qui
--	PUN	--
circonstances	NOM	circonstance
répondre	VER:infi	répondre
Étoiles	NAM	étoiles
est	VER:pres	être
<EOS>	<EOS>	<EOS>
si	KON	si
temps	NOM	temps
fée	NOM	fée
te	PRO:PER	te
nouvelles	NOM	nouvelle
»	PUN:cit	»
lui	PRO:PER	lui
«	PUN:cit	«
le	DET:ART	le
vu	VER:pper	voir
son	DET:POS	son
écheveau	NOM	écheveau
elle	PRO:PER	elle
muette	NOM	muet|muette
un	DET:ART	un
de	PRP	de
demandait	VER:impf	demander
vous	PRO:PER	vous
nous	PRO:PER	nous
des	PRP:det	du
,	PUN	,
des	PRP:det	du
je	PRO:PER	je
dans	PRP	dans
fidélité	NOM	fidélité
Ormes	NAM	ormes
sous	PRP	sous
présentée	VER:pper	présenter
père	NOM	père
Ce	PRO:DEM	ce
choix	NOM	choix
par-dessus	ADV	par-dessus
,	PUN	,
.	SENT	.
peut-être	ADV	peut-être
--	PUN	--
les	DET:ART	le
son	DET:POS	son
qu'	PRO:REL	que
ce	PRO:DEM	ce
de	PRP	de
<EOS>	<EOS>	<EOS>
enfoui	VER:pper	enfouir
est	VER:pres	être
la	DET:ART	le
qui	PRO:REL	qui
malade	NOM	malade
jardin	NOM	jardin
l'	PRO:PER	la|le
relevé	VER:pper	relever
mal	NOM	mal
Toi	PRO:PER	toi
qu'	KON	que
,	PUN	,
la	DET:ART	le
à	PRP	à
ne	ADV	ne
courage	NOM	courage
ne	ADV	ne
suis	VER:pres	suivre|être
s'	PRO:PER	se
as	VER:pres	avoir
mal	NOM	mal
--	PUN	--
Si	KON	si
délicat	ADJ	délicat
l'	DET:ART	le
Pendant	PRP	pendant
noix	NOM	noix
«	PUN:cit	«
notre	DET:POS	notre
mutuellement	ADV	mutuellement
!	SENT	!
arbres	NOM	arbre
est	VER:pres	être
--	PUN	--
tu	PRO:PER	tu
d'	PRP	de
et	KON	et
,	PUN	,
<EOS>	<EOS>	<EOS>
ma	DET:POS	mon
Étoiles	NOM	étoile
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
santé	NOM	santé
-je	PRO:PER	je
chère	NOM	chère
Oui	INT	oui
maître	NOM	maître
baguette	NOM	baguette
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
une	NUM	un
?	SENT	?
l'	DET:ART	le
papa	NOM	papa
me	PRO:PER	me
c'	PRO:DEM	ce
,	PUN	,
-tu	PRO:PER	tu
cœur	NOM	cœur
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
papa	NOM	papa
depuis	PRP	depuis
la	DET:ART	le
.	SENT	.
,	PUN	,
de	PRP	de
Miriam	NAM	miriam
de	PRP	de
sais	VER:pres	savoir
;	PUN	;
,	PUN	,
pas	ADV	pas
pas	ADV	pas
jamais	ADV	jamais
comme	KON	comme
pas	ADV	pas
«	PUN:cit	«
tenait	VER:impf	tenir
en	PRP	en
vieux	ADJ	vieux
crois	VER:pres	croire
se	PRO:PER	se
fameux	ADJ	fameux
réellement	ADV	réellement
appeler	VER:infi	appeler
vieille	ADJ	vieux
froid	ADJ	froid
mettre	VER:infi	mettre
d'	PRP	de
par	PRP	par
les	DET:ART	le
mère	NOM	mère
seulement	ADV	seulement
de	PRP	de
rire	VER:infi	rire
l'	PRO:PER	la|le
rare	ADJ	rare
aux	PRP:det	au
Ce	PRO:DEM	ce
1872.	ADJ	@ord@
,	PUN	,
est	VER:pres	être
pas	ADV	pas
te	PRO:PER	te
repentir	VER:infi	repentir
<EOS>	<EOS>	<EOS>
Mais	KON	mais
a	VER:pres	avoir
fixer	VER:infi	fixer
<EOS>	<EOS>	<EOS>
arrive	VER:pres	arriver
bout	NOM	bout
,	PUN	,
chênes	NOM	chêne
y	PRO:PER	y
ne	ADV	ne
<EOS>	<EOS>	<EOS>
grandes	ADJ	grand
l'	DET:ART	le
veux	VER:pres	vouloir
.	SENT	.
<EOS>	<EOS>	<EOS>
philosophie	NOM	philosophie
de	PRP	de
est	VER:pres	être
il	PRO:PER	il
-tu	PRO:PER	tu
.	SENT	.
parler	VER:infi	parler
Peut-être	ADV	peut-être
fatigue	NOM	fatigue
quinzaine	NOM	quinzaine
le	DET:ART	le
<EOS>	<EOS>	<EOS>
ont	VER:pres	avoir
.	SENT	.
.	SENT	.
ramassa	VER:simp	ramasser
--	PUN	--
empressement	NOM	empressement
fées	NOM	fée
services	NOM	service
?	SENT	?
.	SENT	.
.	SENT	.
marchait	VER:impf	marcher
<EOS>	<EOS>	<EOS>
le	DET:ART	le
il	PRO:PER	il
Mon	NAM	mon
soustrait	VER:pper	soustraire
si	KON	si
billets	NOM	billet
argent	NOM	argent
n'	ADV	ne
jeunes	ADJ	jeune
guerre	NOM	guerre
précisément	ADV	précisément
maman	NOM	maman
fait	VER:pres	faire
et	KON	et
de	PRP	de
le	DET:ART	le
pelotonner	VER:infi	pelotonner
plus	ADV	plus
ruiné	VER:pper	ruiner
elle	PRO:PER	elle
quand	KON	quand
chère	ADJ	cher
Le	DET:ART	le
a	VER:pres	avoir
--	PUN	--
pu	VER:pper	pouvoir
éloigné	VER:pper	éloigner
.	SENT	.
comprendre	VER:infi	comprendre
ne	ADV	ne
cher	ADV	cher
du	PRP:det	du
mais	KON	mais
ne	ADV	ne
très	ADV	très
ne	ADV	ne
ce	PRO:DEM	ce
faudrait	VER:cond	falloir
lui	PRO:PER	lui
de	PRP	de
et	KON	et
ce	PRO:DEM	ce
tu	PRO:PER	tu
en	PRO:PER	en
la	DET:ART	le
s'	PRO:PER	se
.	SENT	.
ai	VER:pres	avoir
?	SENT	?
,	PUN	,
croirais	VER:cond	croire
osé	VER:pper	oser
arrivé	VER:pper	arriver
aurait	VER:cond	avoir
mais	KON	mais
?	SENT	?
<EOS>	<EOS>	<EOS>
de	PRP	de
perte	NOM	perte
au	PRP:det	au
,	PUN	,
te	PRO:PER	te
est	VER:pres	être
,	PUN	,
cent	NUM	cent
toussa	VER:simp	tousser
bout	NOM	bout
?	SENT	?
ici	ADV	ici
<EOS>	<EOS>	<EOS>
aime	VER:pres	aimer
et	KON	et
de	PRP	de
Le	DET:ART	le
.	SENT	.
allée	NOM	allée
derniers	ADJ	dernier
<EOS>	<EOS>	<EOS>
de	PRP	de
dignes	ADJ	digne
M	VER:pper	m
sous	PRP	sous
,	PUN	,
plus	ADV	plus
ses	DET:POS	son
sérieux	ADJ	sérieux
sais	VER:pres	savoir
ce	PRO:DEM	ce
homme	NOM	homme
il	PRO:PER	il
sommes	VER:pres	sommer|être
.	SENT	.
de	PRP	de
et	KON	et
l'	DET:ART	le
du	PRP:det	du
est	VER:pres	être
sa	DET:POS	son
aux	PRP:det	au
.	SENT	.
par	PRP	par
Je	PRO:PER	je
est	VER:pres	être
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
est	VER:pres	être
les	DET:ART	le
muette	NOM	muet|muette
«	PUN:cit	«
arriva	VER:simp	arriver
,	PUN	,
le	DET:ART	le
de	PRP	de
ne	ADV	ne
procurant	VER:ppre	procurer
Trois	NAM	trois
jointe	NOM	jointe
ne	ADV	ne
rien	ADV	rien
que	KON	que
1867.	NAM	@ord@
est	VER:pres	être
a	VER:pres	avoir
.	SENT	.
le	DET:ART	le
et	KON	et
«	PUN:cit	«
,	PUN	,
Peut-être	ADV	peut-être
il	PRO:PER	il
d'	PRP	de
--	PUN	--
au	PRP:det	au
voisinage	NOM	voisinage
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
n'	ADV	ne
.	SENT	.
Tu	PRO:PER	tu
si	KON	si
.	SENT	.
trésors	NOM	trésor
ici	ADV	ici
et	KON	et
<EOS>	<EOS>	<EOS>
en	PRP	en
on	PRO:PER	on
la	DET:ART	le
a	VER:pres	avoir
jour	NOM	jour
que	KON	que
qu'	PRO:REL	que
l'	DET:ART	le
en	PRP	en
y	PRO:PER	y
,	PUN	,
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
:	PUN	:
il	PRO:PER	il
s'	PRO:PER	se
un	DET:ART	un
,	PUN	,
8	NUM	@card@
appuyé	VER:pper	appuyer
vieillard	NOM	vieillard
cette	PRO:DEM	ce
malheurs	NOM	malheur
pas	ADV	pas
,	PUN	,
,	PUN	,
il	PRO:PER	il
et	KON	et
Sidonie	NAM	sidonie
tout	PRO:IND	tout
grands	ADJ	grand
bon	ADJ	bon
<EOS>	<EOS>	<EOS>
pas	ADV	pas
remonte	NOM	remonte
,	PUN	,
,	PUN	,
de	PRP	de
effet	NOM	effet
,	PUN	,
,	PUN	,
visite	NOM	visite
mais	KON	mais
<SEG>
de	PRP	de
la	DET:ART	le
habituelle	ADJ	habituel
semble	VER:pres	sembler
point	ADV	point
«	PUN:cit	«
malades	NOM	malade
ne	ADV	ne
sais	VER:pres	savoir
colonie	NOM	colonie
,	PUN	,
Quartier	NOM	quartier
ardeurs	NOM	ardeur
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
envoyé	VER:pper	envoyer
ordonnance	NOM	ordonnance
était	VER:impf	être
Claire	NAM	claire
pour	PRP	pour
ma	DET:POS	mon
,	PUN	,
oubliant	VER:ppre	oublier
avare	NOM	avare
,	PUN	,
dans	PRP	dans
souvent	ADV	souvent
plutôt	ADV	plutôt
à	PRP	à
d'	PRP	de
parce	KON	parce
tante	NOM	tante
maître	NOM	maître
,	PUN	,
peur	NOM	peur
strict	ADJ	strict
fut	VER:simp	être
Sévère	NAM	sévère
de	PRP	de
fatiguée	VER:pper	fatiguer
sa	DET:POS	son
;	PUN	;
ma	DET:POS	mon
et	KON	et
,	PUN	,
de	PRP	de
entrer	VER:infi	entrer
<EOS>	<EOS>	<EOS>
le	DET:ART	le
,	PUN	,
c'	PRO:DEM	ce
ne	ADV	ne
te	PRO:PER	te
semblait	VER:impf	sembler
Ma	ADJ	ma
le	DET:ART	le
démarche	NOM	démarche
de	PRP	de
en	PRP	en
la	DET:ART	le
«	PUN:cit	«
vint	VER:simp	venir
action	NOM	action
connu	VER:pper	connaître
tante	NOM	tante
,	PUN	,
répéter	VER:infi	répéter
a	VER:pres	avoir
que	KON	que
et	KON	et
un	DET:ART	un
rien	NOM	rien
motiver	VER:infi	motiver
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
cuisine	NOM	cuisine
autre	ADJ	autre
avait	VER:impf	avoir
«	PUN:cit	«
,	PUN	,
(	PUN	(
hallucination	NOM	hallucination
ce	PRO:DEM	ce
!	SENT	!
joignait	VER:impf	joindre
s'	PRO:PER	se
plus	ADV	plus
pauvres	ADJ	pauvre
elle	PRO:PER	elle
morte	VER:pper	mourir
est	VER:pres	être
,	PUN	,
ne	ADV	ne
<EOS>	<EOS>	<EOS>
voisin	NOM	voisin
avarice	NOM	avarice
plus	ADV	plus
a	VER:pres	avoir
qu'	KON	que
à	PRP	à
refuse	VER:pres	refuser
elle	PRO:PER	elle
malheureux	ADJ	malheureux
tante	NOM	tante
tour	NOM	tour
,	PUN	,
exprime	VER:pres	exprimer
va-t'en	NOM	va-t'en
n'	ADV	ne
a	VER:pres	avoir
,	PUN	,
C'	NOM	c'
voisin	NOM	voisin
dans	PRP	dans
mur	NOM	mur
L'	DET:ART	le
fait	VER:pres	faire
joyeux	ADJ	joyeux
chaise	NOM	chaise
et	KON	et
.	SENT	.
malade	ADJ	malade
yeux	NOM	œil
ses	DET:POS	son
la	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
en	PRO:PER	en
qui	PRO:REL	qui
revenue	VER:pper	revenir
faisait	VER:impf	faire
elle	PRO:PER	elle
retournée	VER:pper	retourner
«	PUN:cit	«
pitié	NOM	pitié
<EOS>	<EOS>	<EOS>
indisposer	VER:infi	indisposer
malade	ADJ	malade
vit	VER:pres	vivre
,	PUN	,
;	PUN	;
,	PUN	,
Bellerive	NAM	bellerive
ridicule	NOM	ridicule
répondu	VER:pper	répondre
la	DET:ART	le
cette	PRO:DEM	ce
était	VER:impf	être
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
retournée	VER:pper	retourner
<EOS>	<EOS>	<EOS>
merveilleuses	ADJ	merveilleux
!	SENT	!
donnait	VER:impf	donner
moment	NOM	moment
homme	NOM	homme
sous	PRP	sous
Miriam	NAM	miriam
air	NOM	air
ce	PRO:DEM	ce
lien	NOM	lien
,	PUN	,
là-haut	ADV	là-haut
.	SENT	.
bon	ADJ	bon
<EOS>	<EOS>	<EOS>
femme	NOM	femme
le	DET:ART	le
l'	DET:ART	le
fort	ADV	fort
!	SENT	!
ce	PRO:DEM	ce
.	SENT	.
fit	VER:simp	faire
mort	NOM	mort
mots	NOM	mot
,	PUN	,
avoir	VER:infi	avoir
dans	PRP	dans
,	PUN	,
hideux	ADJ	hideux
pourquoi	ADV	pourquoi
connais	VER:pres	connaître
Cependant	NAM	cependant
après	KON	après
Ma	ADJ	ma
angle	NOM	angle
ne	ADV	ne
ma	DET:POS	mon
veut	VER:pres	vouloir
mais	KON	mais
que	KON	que
me	PRO:PER	me
à	PRP	à
vieillard	NOM	vieillard
y	PRO:PER	y
il	PRO:PER	il
de	PRP	de
à	PRP	à
dit	VER:pper	dire
,	PUN	,
la	DET:ART	le
»	PUN:cit	»
M	NOM	m
le	PRO:PER	le
le	DET:ART	le
a	VER:pres	avoir
et	KON	et
.	SENT	.
Ma	DET:POS	mon
,	PUN	,
gêne	NOM	gêne
les	PRO:PER	la|le
bonne	ADJ	bon
est	VER:pres	être
écus	NOM	écu
allait	VER:impf	aller
et	KON	et
n'	ADV	ne
affreux	ADJ	affreux
masque	NOM	masque
à	PRP	à
«	PUN:cit	«
,	PUN	,
a	VER:pres	avoir
conscience	NOM	conscience
te	PRO:PER	te
.	SENT	.
!	SENT	!
muette	NOM	muet|muette
,	PUN	,
oranges	NOM	orange
ans	NOM	an
<EOS>	<EOS>	<EOS>
et	KON	et
quel	PRO:REL	quel
enfant	NOM	enfant
le	DET:ART	le
.	SENT	.
digne	ADJ	digne
sang-froid	NOM	sang-froid
à	PRP	à
La	DET:ART	le
outrée	ADJ	outré
esprit	NOM	esprit
d'	PRP	de
son	DET:POS	son
De	ADJ	de
le	DET:ART	le
pauvres	NOM	pauvre
fait	VER:pper	faire
lui	PRO:PER	lui
vifs	ADJ	vif
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
pour	KON	pour
se	PRO:PER	se
fut	VER:simp	être
M	VER:pper	m
fit	VER:simp	faire
là	ADV	là
effet	NOM	effet
«	PUN:cit	«
l'	DET:ART	le
nouvelles	NOM	nouvelle
le	DET:ART	le
tue	VER:subp	tuer
dénuement	NOM	dénuement
?	SENT	?
choisis	VER:pper	choisir
sinon	KON	sinon
douce	ADJ	doux
«	PUN:cit	«
comme	ADV	comme
physionomie	NOM	physionomie
petite	ADJ	petit
...	PUN	...
longtemps	ADV	longtemps
toux	NOM	toux
s'	PRO:PER	se
,	PUN	,
fois	NOM	fois
tante	NOM	tante
<EOS>	<EOS>	<EOS>
un	DET:ART	un
Tu	NAM	tu
intelligence	NOM	intelligence
mêlait	VER:impf	mêler
tout	PRO:IND	tout
en	PRO:PER	en
on	PRO:PER	on
;	PUN	;
Une	ABR	une
mais	KON	mais
«	PUN:cit	«
affaiblissait	VER:impf	affaiblir
ce	PRO:DEM	ce
M	NOM	m
parole	NOM	parole
,	PUN	,
maître	NOM	maître
sont	VER:pres	être
Partout	ADV	partout
douces	ADJ	doux
<EOS>	<EOS>	<EOS>
trouvé	VER:pper	trouver
,	PUN	,
faisait	VER:impf	faire
diable	NOM	diable
plus	ADV	plus
de	PRP	de
fait	VER:pres	faire
encore	ADV	encore
ces	PRO:DEM	ce
du	PRP:det	du
sans	PRP	sans
le	DET:ART	le
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
chercher	VER:infi	chercher
:	PUN	:
ne	ADV	ne
s'	PRO:PER	se
disait	VER:impf	dire
Dans	PRP	dans
ces	PRO:DEM	ce
Quartier	NOM	quartier
vivement	ADV	vivement
!	SENT	!
l'	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
idée	NOM	idée
âge	NOM	âge
lui	PRO:PER	lui
l'	PRO:PER	la|le
le	DET:ART	le
veillait	VER:impf	veiller
lui	PRO:PER	lui
le	DET:ART	le
chaise	NOM	chaise
de	PRP	de
<EOS>	<EOS>	<EOS>
;	PUN	;
le	DET:ART	le
pour	PRP	pour
confortable	ADJ	confortable
jour	NOM	jour
<EOS>	<EOS>	<EOS>
fille	NOM	fille
passion	NOM	passion
jamais	ADV	jamais
.	SENT	.
de	PRP	de
?	SENT	?
ne	ADV	ne
parut	VER:simp	paraître
qui	PRO:REL	qui
la	DET:ART	le
Quartier	NOM	quartier
chambre	NOM	chambre
,	PUN	,
se	PRO:PER	se
ses	DET:POS	son
dans	PRP	dans
intéressante	ADJ	intéressant
tante	NOM	tante
la	DET:ART	le
,	PUN	,
autre	ADJ	autre
menacent	VER:pres	menacer
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
notre	DET:POS	notre
.	SENT	.
en	PRP	en
dont	PRO:REL	dont
<EOS>	<EOS>	<EOS>
,	PUN	,
apporté	VER:pper	apporter
elle	PRO:PER	elle
eau	NOM	eau
jamais	ADV	jamais
.	SENT	.
lors	ADV	lors
avait	VER:impf	avoir
M	VER:simp	m
disant	VER:ppre	dire
d'	PRP	de
il	PRO:PER	il
cet	PRO:DEM	ce
le	DET:ART	le
-on	PRO:PER	on
<EOS>	<EOS>	<EOS>
,	PUN	,
des	PRP:det	du
Jeannette	NAM	jeannette
:	PUN	:
retrouve	VER:pres	retrouver
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
,	PUN	,
couvre	VER:pres	couvrir
.	SENT	.
quand	KON	quand
<EOS>	<EOS>	<EOS>
Bellerive	NAM	bellerive
à	PRP	à
cherchant	VER:ppre	chercher
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
,	PUN	,
il	PRO:PER	il
même	ADV	même
«	PUN:cit	«
peu	ADV	peu
Ma	ADJ	ma
visite	NOM	visite
le	DET:ART	le
trouvait	VER:impf	trouver
maison	NOM	maison
Il	PRO:PER	il
ajoute	VER:pres	ajouter
peur	NOM	peur
tête	NOM	tête
démenait	VER:impf	démener
chère	NOM	chère
qu'	KON	que
basse	ADJ	bas
il	PRO:PER	il
,	PUN	,
air	NOM	air
demanda	VER:simp	demander
été	VER:pper	être
oranges	NOM	orange
Où	ABR	où
n'	ADV	ne
?	SENT	?
la	DET:ART	le
,	PUN	,
comprenait	VER:impf	comprendre
fraîche	ADJ	frais
a	VER:pres	avoir
?	SENT	?
.	SENT	.
de	PRP	de
<EOS>	<EOS>	<EOS>
année	NOM	année
termes	NOM	terme
«	PUN:cit	«
de	PRP	de
,	PUN	,
touché	VER:pper	toucher
l'	DET:ART	le
qu'	PRO:REL	que
expressions	NOM	expression
l'	DET:ART	le
sous	PRP	sous
la	DET:ART	le
enfant	NOM	enfant
criait-il	NOM	criait-il
,	PUN	,
Bellerive	NOM	bellerive
était	VER:impf	être
peux	VER:pres	pouvoir
<EOS>	<EOS>	<EOS>
engagé	VER:pper	engager
que	KON	que
.	SENT	.
ne	ADV	ne
se	PRO:PER	se
scène	NOM	scène
absolument	ADV	absolument
nous	PRO:PER	nous
lui	PRO:PER	lui
que	ADV	que
.	SENT	.
.	SENT	.
Maudit	NOM	maudit
,	PUN	,
,	PUN	,
qui	PRO:REL	qui
la	DET:ART	le
la	DET:ART	le
l'	DET:ART	le
battue	VER:pper	battre
peine	NOM	peine
Aux	PRP:det	au
de	PRP	de
état	NOM	état
il	PRO:PER	il
,	PUN	,
elle	PRO:PER	elle
Quelques	ADJ	quelques
croyait	VER:impf	croire
l'	DET:ART	le
tante	NOM	tante
On	PRO:PER	on
nécessaire	ADJ	nécessaire
vint	VER:simp	venir
dans	PRP	dans
ce	PRO:DEM	ce
un	DET:ART	un
un	DET:ART	un
;	PUN	;
ce	PRO:DEM	ce
tante	NOM	tante
qui	PRO:REL	qui
voir	VER:infi	voir
soumettait	VER:impf	soumettre
découragea	VER:simp	décourager
son	DET:POS	son
pièce	NOM	pièce
<EOS>	<EOS>	<EOS>
dans	PRP	dans
fût	VER:subi	être
-ils	PRO:PER	il
M	NOM	m
d'	PRP	de
que	PRO:REL	que
!	SENT	!
s'	PRO:PER	se
!	SENT	!
un	DET:ART	un
lui	PRO:PER	lui
bonté	NOM	bonté
choses	NOM	chose
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
un	DET:ART	un
mère	NOM	mère
Providence	NOM	providence
avait	VER:impf	avoir
il	PRO:PER	il
lui	PRO:PER	lui
plus	ADV	plus
était	VER:impf	être
Notre	DET:POS	notre
cultivé	ADJ	cultivé
,	PUN	,
.	SENT	.
peureuse	ADJ	peureux
qui	PRO:REL	qui
qu'	KON	que
!	SENT	!
longue	ADJ	longue
été	VER:pper	être
;	PUN	;
.	SENT	.
des	PRP:det	du
sa	DET:POS	son
qu'	KON	que
cher	ADJ	cher
enfants	NOM	enfant
et	KON	et
face	NOM	face
.	SENT	.
)	PUN	)
la	DET:ART	le
;	PUN	;
appellent	VER:pres	appeler
se	PRO:PER	se
elle	PRO:PER	elle
,	PUN	,
reposer	VER:infi	reposer
dévouement	NOM	dévouement
poli	VER:pper	polir
feux	NOM	feu
parent	NOM	parent
tout	ADV	tout
rendit	VER:simp	rendre
,	PUN	,
,	PUN	,
homme	NOM	homme
l'	DET:ART	le
apportait	VER:impf	apporter
visiteuse	NOM	visiteur
Depuis	PRP	depuis
sont	VER:pres	être
Point	NOM	point
,	PUN	,
;	PUN	;
arrivant	VER:ppre	arriver
cœur	NOM	cœur
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
homme	NOM	homme
notre	DET:POS	notre
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
car	KON	car
malade	ADJ	malade
,	PUN	,
et	KON	et
demander	VER:infi	demander
Dieu	NOM	dieu
intérêt	NOM	intérêt
perd	VER:pres	perdre
une	DET:ART	un
ses	DET:POS	son
nuit	NOM	nuit
même	ADV	même
la	DET:ART	le
commode	NOM	commode
pastilles	NOM	pastille
recoucher	VER:infi	recoucher
,	PUN	,
atteint	VER:pper	atteindre
et	KON	et
se	PRO:PER	se
très	ADV	très
par	PRP	par
Miriam	NAM	miriam
de	PRP	de
répétant	VER:ppre	répéter
a	VER:pres	avoir
en	PRO:PER	en
,	PUN	,
.	SENT	.
courte	ADJ	court
ou	KON	ou
blessé	NOM	blessé
,	PUN	,
maison	NOM	maison
bonhomme	NOM	bonhomme
paru	VER:pper	paraître
dont	PRO:REL	dont
lire	VER:infi	lire
et	KON	et
;	PUN	;
longue	ADJ	longue
Il	PRO:PER	il
blême	ADJ	blême
dit	VER:pres	dire
des	PRP:det	du
parce	KON	parce
tout	ADV	tout
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
dire	VER:infi	dire
fièvre	NOM	fièvre
grand	ADJ	grand
,	PUN	,
le	DET:ART	le
un	DET:ART	un
que	KON	que
Bellerive	VER:pres	bellerive
je	PRO:PER	je
le	DET:ART	le
Afin	KON	afin
.	SENT	.
,	PUN	,
fini	VER:pper	finir
<EOS>	<EOS>	<EOS>
tante	NOM	tante
elle	PRO:PER	elle
tante	NOM	tante
a	VER:pres	avoir
;	PUN	;
,	PUN	,
,	PUN	,
la	DET:ART	le
<EOS>	<EOS>	<EOS>
aux	PRP:det	au
maison	NOM	maison
nécessaire	ADJ	nécessaire
Elle	PRO:PER	elle
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
perdu	VER:pper	perdre
paraît	VER:pres	paraître
se	PRO:PER	se
bienveillantes	ADJ	bienveillant
à	PRP	à
provoqué	VER:pper	provoquer
...	PUN	...
elle	PRO:PER	elle
«	PUN:cit	«
,	PUN	,
son	DET:POS	son
regardant	VER:ppre	regarder
se	PRO:PER	se
la	DET:ART	le
pris	VER:pper	prendre
bien	ADV	bien
pour	PRP	pour
la	DET:ART	le
tu	PRO:PER	tu
chez	PRP	chez
étendre	VER:infi	étendre
en	PRP	en
.	SENT	.
qu'	PRO:REL	que
lançaient	VER:impf	lancer
que	PRO:REL	que
bénitier	NOM	bénitier
donnait	VER:impf	donner
quoiqu'elle	NOM	quoiqu'elle
,	PUN	,
et	KON	et
<EOS>	<EOS>	<EOS>
,	PUN	,
...	PUN	...
de	PRP	de
content	ADJ	content
!	SENT	!
condamnée	VER:pper	condamner
le	PRO:PER	le
l'	DET:ART	le
entrât	VER:subi	entrer
le	DET:ART	le
elle	PRO:PER	elle
point	NOM	point
il	PRO:PER	il
Où	PRO:REL	où
faire	VER:infi	faire
la	PRO:PER	la
voyant	NOM	voyant
enfin	ADV	enfin
sa	DET:POS	son
,	PUN	,
Mme	NOM	madame
tremblante	NOM	tremblante
il	PRO:PER	il
se	PRO:PER	se
par	PRP	par
un	DET:ART	un
maux	NOM	mal
