sangloter	VER:infi	sangloter
aussi	ADV	aussi
,	PUN	,
fêlée	ADJ	fêlé
cette	PRO:DEM	ce
n'	ADV	ne
faïences	NOM	faïence
quittait	VER:impf	quitter
l'	PRO:PER	la|le
dettes	NOM	dette
Claude	NAM	claude
où	PRO:REL	où
encore	ADV	encore
<EOS>	<EOS>	<EOS>
menu	NOM	menu
en	PRP	en
interrompit	VER:simp	interrompre
son	DET:POS	son
pouvais	VER:impf	pouvoir
à	PRP	à
était	VER:impf	être
gelinottes	NOM	gelinottes
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
des	PRP:det	du
ce	PRO:DEM	ce
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Conseil	NAM	conseil
répondit	VER:simp	répondre
,	PUN	,
qu'	PRO:REL	que
rêve	NOM	rêve
avoir	VER:infi	avoir
on	PRO:PER	on
ton	NOM	ton
bonhomme	ADJ	bonhomme
la	DET:ART	le
taisait	VER:impf	taire
la	DET:ART	le
souriait	VER:impf	sourire
le	DET:ART	le
davantage	ADV	davantage
joie	NOM	joie
pour	PRP	pour
ai	VER:pres	avoir
besoin	NOM	besoin
.	SENT	.
faisant	VER:ppre	faire
leur	DET:POS	leur
du	PRP:det	du
on	PRO:PER	on
,	PUN	,
Il	PRO:PER	il
,	PUN	,
de	PRP	de
,	PUN	,
un	DET:ART	un
!	SENT	!
sous	PRP	sous
consternés	VER:pper	consterner
somnolente	ADJ	somnolent
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
un	DET:ART	un
,	PUN	,
une	DET:ART	un
et	KON	et
plat	ADJ	plat
,	PUN	,
où	PRO:REL	où
-ce	PRO:DEM	ce
de	PRP	de
calmer	VER:infi	calmer
fourchettes	NOM	fourchette
tous	PRO:IND	tout
Irma	VER:simp	irma
que	KON	que
résine	NOM	résine
était	VER:impf	être
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
-là	ADV	là
,	PUN	,
,	PUN	,
Et	VER:infi	et
les	DET:ART	le
heureux	ADJ	heureux
-ce	PRO:DEM	ce
défendre	VER:infi	défendre
malaise	NOM	malais|malaise
Est	VER:pres	être
pas	ADV	pas
disait	VER:impf	dire
les	DET:ART	le
la	DET:ART	le
prude	ADJ	prude
remis	VER:pper	remettre
cliquetis	NOM	cliquetis
Ah	INT	ah
très	ADV	très
.	SENT	.
des	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
sur	PRP	sur
symétrie	NOM	symétrie
la	DET:ART	le
.	SENT	.
nous	PRO:PER	nous
si	KON	si
et	KON	et
paie	NOM	paie
de	PRP	de
c'	PRO:DEM	ce
d'	PRP	de
que	PRO:REL	que
,	PUN	,
semblait	VER:impf	sembler
,	PUN	,
,	PUN	,
suspension	NOM	suspension
,	PUN	,
lécher	VER:infi	lécher
café	NOM	café
ménage	VER:pres	ménager
ce	PRO:DEM	ce
?	SENT	?
de	PRP	de
de	PRP	de
forêts	NOM	forêt
l'	DET:ART	le
des	PRP:det	du
dites	VER:pres	dire
,	PUN	,
les	DET:ART	le
les	DET:ART	le
vous	PRO:PER	vous
On	PRO:PER	on
il	PRO:PER	il
croirait	VER:cond	croire
raviolis	NOM	raviolis
,	PUN	,
petit	ADJ	petit
pareils	ADJ	pareil
œuvre	NOM	œuvre
léger	ADJ	léger
Claude	NAM	claude
réservée	ADJ	réservé
Des	PRP:det	du
,	PUN	,
Mahoudeau	NAM	mahoudeau
ai	VER:pres	avoir
,	PUN	,
,	PUN	,
les	DET:ART	le
on	PRO:PER	on
effarés	ADJ	effaré
,	PUN	,
dont	PRO:REL	dont
frisson	NOM	frisson
,	PUN	,
Eh	NAM	eh
?	SENT	?
Et	KON	et
Devant	VER:ppre	devoir
<EOS>	<EOS>	<EOS>
.	SENT	.
satiété	NOM	satiété
attendu	VER:pper	attendre
deux	NUM	deux
de	PRP	de
la	DET:ART	le
autres	ADJ	autre
quelque	PRO:IND	quelque
paierez	VER:futu	payer
est	VER:pres	être
-toi	PRO:PER	toi
,	PUN	,
La	DET:ART	le
,	PUN	,
joli	ADJ	joli
,	PUN	,
,	PUN	,
courbettes	NOM	courbette
le	DET:ART	le
la	DET:ART	le
,	PUN	,
tandis	KON	tandis
«	PUN:cit	«
courte	ADJ	court
,	PUN	,
»	PUN:cit	»
.	SENT	.
était	VER:impf	être
assistèrent	VER:simp	assister
enfiévrait	VER:impf	enfiévrer
»	PUN:cit	»
de	PRP	de
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
un	DET:ART	un
raviolis	NOM	raviolis
les	DET:ART	le
dettes	NOM	dette
,	PUN	,
<EOS>	<EOS>	<EOS>
peu	ADV	peu
pour	PRP	pour
--	PUN	--
d'	PRP	de
fait	VER:pres	faire
saccage	NOM	saccage
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
.	SENT	.
une	DET:ART	un
au	PRP:det	au
«	PUN:cit	«
pure	ADJ	pur
artiste	NOM	artiste
,	PUN	,
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
triste	ADJ	triste
dont	PRO:REL	dont
tous	PRO:IND	tout
table	NOM	table
,	PUN	,
,	PUN	,
.	SENT	.
débandait	VER:impf	débander
morceaux	NOM	morceau
,	PUN	,
On	NAM	on
sa	DET:POS	son
a	VER:pres	avoir
perdus	ADJ	perdu
une	DET:ART	un
salle	NOM	salle
Moselle	NAM	moselle
repartirent	VER:simp	repartir
qui	PRO:REL	qui
la	DET:ART	le
colère	NOM	colère
de	PRP	de
l'	DET:ART	le
le	DET:ART	le
la	DET:ART	le
à	PRP	à
n'	ADV	ne
les	PRO:PER	la|le
-ce	PRO:DEM	ce
tout	PRO:IND	tout
affectation	NOM	affectation
les	DET:ART	le
s'	PRO:PER	se
lorsque	KON	lorsque
de	PRP	de
bon	ADJ	bon
,	PUN	,
,	PUN	,
,	PUN	,
,	PUN	,
,	PUN	,
qui	PRO:REL	qui
âpre	ADJ	âpre
claire	ADJ	clair
l'	DET:ART	le
administration	NOM	administration
badigeonnage	NOM	badigeonnage
Claude	NAM	claude
...	PUN	...
la	DET:ART	le
bon	ADJ	bon
vin	NOM	vin
l'	DET:ART	le
eut	VER:simp	avoir
feu	NOM	feu
par	PRP	par
les	PRO:PER	la|le
,	PUN	,
-on	PRO:PER	on
presque	ADV	presque
?	SENT	?
ses	DET:POS	son
même	ADJ	même
détruire	VER:infi	détruire
<EOS>	<EOS>	<EOS>
,	PUN	,
...	PUN	...
de	PRP	de
acharnés	VER:pper	acharner
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
et	KON	et
fumet	NOM	fumet
de	PRP	de
des	PRP:det	du
salon	NOM	salon
voici	ADV	voici
,	PUN	,
d'	PRP	de
un	DET:ART	un
,	PUN	,
!	SENT	!
Fagerolles	NAM	fagerolles
le	DET:ART	le
comme	KON	comme
plus	ADV	plus
table	NOM	table
qui	PRO:REL	qui
la	DET:ART	le
,	PUN	,
de	PRP	de
en	PRP	en
y	PRO:PER	y
On	PRO:PER	on
une	DET:ART	un
ne	ADV	ne
.	SENT	.
un	DET:ART	un
uns	NOM	un
convives	NOM	convive
une	DET:ART	un
la	DET:ART	le
!	SENT	!
,	PUN	,
avec	PRP	avec
qui	PRO:REL	qui
au	PRP:det	au
yeux	NOM	œil
allait	VER:impf	aller
...	PUN	...
son	DET:POS	son
moi	PRO:PER	moi
,	PUN	,
était	VER:impf	être
municipal	ADJ	municipal
riant	VER:ppre	rire
.	SENT	.
,	PUN	,
»	PUN:cit	»
ne	ADV	ne
les	DET:ART	le
que	KON	que
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
.	SENT	.
s'	PRO:PER	se
de	PRP	de
la	DET:ART	le
,	PUN	,
lever	VER:infi	lever
l'	PRO:PER	la|le
«	PUN:cit	«
,	PUN	,
le	DET:ART	le
un	DET:ART	un
être	VER:infi	être
aux	PRP:det	au
heures	NOM	heure
parole	NOM	parole
,	PUN	,
,	PUN	,
à	PRP	à
regardait	VER:impf	regarder
maintenant	ADV	maintenant
affectait	VER:impf	affecter
je	PRO:PER	je
emplissait	VER:impf	emplir
réunions	NOM	réunion
de	PRP	de
grand	ADJ	grand
avais	VER:impf	avoir
oracle	NOM	oracle
qu'	PRO:REL	que
la	DET:ART	le
cette	PRO:DEM	ce
Oh	NAM	oh
couvert	NOM	couvert
dans	PRP	dans
violente	VER:pres	violenter
s'	PRO:PER	se
le	DET:ART	le
.	SENT	.
calma	VER:simp	calmer
querelle	NOM	querelle
qu'	PRO:REL	que
,	PUN	,
les	PRO:PER	la|le
,	PUN	,
de	PRP	de
couvrir	VER:infi	couvrir
-tu	PRO:PER	tu
bâtir	VER:infi	bâtir
et	KON	et
Paris	NAM	paris
d'	PRP	de
amateurs	NOM	amateur
jeudis	NOM	jeudi
<EOS>	<EOS>	<EOS>
devant	PRP	devant
que	KON	que
et	KON	et
première	NUM	premier
Jory	NAM	jory
crétin	NOM	crétin
;	PUN	;
lui	PRO:PER	lui
Ah	NAM	ah
,	PUN	,
les	DET:ART	le
!	SENT	!
odeur	NOM	odeur
volait	VER:impf	voler
Claude	NAM	claude
dans	PRP	dans
attaquer	VER:infi	attaquer
gelinottes	VER:subp	gelinottes
sentez	VER:pres	sentir
sans	PRP	sans
<EOS>	<EOS>	<EOS>
et	KON	et
causerie	NOM	causerie
un	DET:ART	un
pas	ADV	pas
de	PRP	de
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
quelque	PRO:IND	quelque
Ce	PRO:DEM	ce
qu'	PRO:REL	que
allumés	VER:pper	allumer
<EOS>	<EOS>	<EOS>
cria	VER:simp	crier
lâchait	VER:impf	lâcher
sortait	VER:impf	sortir
derniers	ADJ	dernier
Dès	NAM	dès
Lui	PRO:PER	lui
Il	PRO:PER	il
son	DET:POS	son
en	PRP	en
vivement	ADV	vivement
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
depuis	PRP	depuis
l'	PRO:PER	la|le
de	PRP	de
de	PRP	de
reste	NOM	reste
messieurs	NOM	messieurs
murs	NOM	mur
se	PRO:PER	se
leur	PRO:PER	lui
Gagnière	NAM	gagnière
Irma	NOM	irma
lointains	ADJ	lointain
bruit	NOM	bruit
<EOS>	<EOS>	<EOS>
murs	NOM	mur
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
pas	ADV	pas
,	PUN	,
Pas	ADV	pas
autrefois	ADV	autrefois
!	SENT	!
de	PRP	de
dit	VER:pres	dire
honte	NOM	honte
ministre	NOM	ministre
de	PRP	de
,	PUN	,
un	DET:ART	un
les	DET:ART	le
de	PRP	de
d'	PRP	de
»	PUN:cit	»
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
et	KON	et
train	NOM	train
au	PRP:det	au
vague	ADJ	vague
,	PUN	,
cette	PRO:DEM	ce
rêve	NOM	rêve
,	PUN	,
le	PRO:PER	le
éternité	NOM	éternité
,	PUN	,
,	PUN	,
en	PRP	en
ne	ADV	ne
ennui	NOM	ennui
à	PRP	à
valeur	NOM	valeur
venaient	VER:impf	venir
.	SENT	.
des	PRP:det	du
Christine	NAM	christine
cette	PRO:DEM	ce
amusé	VER:pper	amuser
pièce	NOM	pièce
.	SENT	.
violent	ADJ	violent
!	SENT	!
affaires	NOM	affaire
qu'	KON	que
,	PUN	,
toutes	PRO:IND	tout
,	PUN	,
fonctionnaire	NOM	fonctionnaire
<EOS>	<EOS>	<EOS>
-vous	PRO:PER	vous
les	DET:ART	le
officiel	ADJ	officiel
<EOS>	<EOS>	<EOS>
Henriette	NAM	henriette
la	DET:ART	le
,	PUN	,
.	SENT	.
On	NAM	on
,	PUN	,
et	KON	et
débâcle	NOM	débâcle
voyait	VER:impf	voir
.	SENT	.
,	PUN	,
?	SENT	?
la	DET:ART	le
eau	NOM	eau
la	DET:ART	le
oh	INT	oh
,	PUN	,
peau	NOM	peau
dessert	NOM	dessert
chambertin	NOM	chambertin
de	PRP	de
,	PUN	,
si	KON	si
de	PRP	de
maîtresses	NOM	maître|maîtresse
:	PUN	:
si	KON	si
:	PUN	:
parmi	PRP	parmi
humaines	ADJ	humain
,	PUN	,
bassesses	NOM	bassesse
raison	NOM	raison
,	PUN	,
,	PUN	,
peintre	NOM	peintre
était	VER:impf	être
demanda	VER:simp	demander
prise	VER:pper	prendre
sans	PRP	sans
étuve	NOM	étuve
là	ADV	là
jusqu'	PRP	jusque
chose	NOM	chose
au	PRP:det	au
efforçait	VER:impf	efforcer
on	PRO:PER	on
leurs	DET:POS	leur
,	PUN	,
comparaison	NOM	comparaison
anciennes	ADJ	ancien
étonnait	VER:impf	étonner
imbécile	ADJ	imbécile
cracher	VER:infi	cracher
!	SENT	!
palais	NOM	palais
Les	DET:ART	le
,	PUN	,
Alors	NAM	alors
l'	DET:ART	le
recueillement	NOM	recueillement
Hein	NAM	hein
»	PUN:cit	»
je	PRO:PER	je
il	PRO:PER	il
,	PUN	,
dévote	NOM	dévot
muette	ADJ	muet
messieurs	NOM	messieurs
de	PRP	de
!	SENT	!
qui	PRO:REL	qui
n'	ADV	ne
qu'	KON	que
concessions	NOM	concession
incendiée	VER:pper	incendier
lorsqu'	KON	lorsque
lui	PRO:PER	lui
les	DET:ART	le
l'	DET:ART	le
,	PUN	,
consciencieusement	ADV	consciencieusement
peinture	NOM	peinture
choisit	VER:pres	choisir
.	SENT	.
est	VER:pres	être
,	PUN	,
Mon	NAM	mon
être	VER:infi	être
la	DET:ART	le
.	SENT	.
elle	PRO:PER	elle
fut	VER:simp	être
milieu	NOM	milieu
<EOS>	<EOS>	<EOS>
fâchait	VER:impf	fâcher
fois	NOM	fois
en	PRP	en
école	NOM	école
,	PUN	,
était	VER:impf	être
la	PRO:PER	la
de	PRP	de
faisait	VER:impf	faire
!	SENT	!
sûr	ADJ	sûr
se	PRO:PER	se
«	PUN:cit	«
.	SENT	.
;	PUN	;
,	PUN	,
voix	NOM	voix
semblait	VER:impf	sembler
savoir	VER:infi	savoir
et	KON	et
<EOS>	<EOS>	<EOS>
Henriette	NAM	henriette
dans	PRP	dans
?	SENT	?
une	DET:ART	un
nom	NOM	nom
d'	PRP	de
salle	NOM	salle
lustre	NOM	lustre
préoccupation	NOM	préoccupation
cette	PRO:DEM	ce
.	SENT	.
assez	ADV	assez
débuté	VER:pper	débuter
,	PUN	,
faire	VER:infi	faire
rogue	ADJ	rogue
les	DET:ART	le
décida	VER:simp	décider
de	PRP	de
,	PUN	,
eut	VER:simp	avoir
arriver	VER:infi	arriver
bouche	NOM	bouche
,	PUN	,
et	KON	et
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
?	SENT	?
gestes	NOM	geste
vilenies	NOM	vilenie
,	PUN	,
qui	PRO:REL	qui
taire	VER:infi	taire
ce	PRO:DEM	ce
l'	DET:ART	le
truffes	NOM	truffe
par-dessus	ADV	par-dessus
eau	NOM	eau
froid	ADJ	froid
Mais	KON	mais
d'	PRP	de
qui	PRO:REL	qui
vous	PRO:PER	vous
dit	VER:pres	dire
de	PRP	de
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
et	KON	et
gagné	VER:pper	gagner
on	PRO:PER	on
férocité	NOM	férocité
La	DET:ART	le
rêve	NOM	rêve
.	SENT	.
donnait	VER:impf	donner
déjà	ADV	déjà
ne	ADV	ne
genre	NOM	genre
n'	ADV	ne
se	PRO:PER	se
sursaut	NOM	sursaut
est	VER:pres	être
à	PRP	à
dans	PRP	dans
servait	VER:impf	servir
<EOS>	<EOS>	<EOS>
lutte	NOM	lutte
d'	PRP	de
Irma	NAM	irma
,	PUN	,
?	SENT	?
et	KON	et
sur	PRP	sur
se	PRO:PER	se
»	PUN:cit	»
Henriette	NAM	henriette
le	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
aura	VER:futu	avoir
les	DET:ART	le
et	KON	et
vendait	VER:impf	vendre
hautes	ADJ	haut
Gagnière	NAM	gagnière
charmante	ADJ	charmant
assiégeait	VER:impf	assiéger
commandes	NOM	commande
détente	NOM	détente
<EOS>	<EOS>	<EOS>
si	KON	si
!	SENT	!
on	PRO:PER	on
s'	PRO:PER	se
a	VER:pres	avoir
;	PUN	;
milieu	NOM	milieu
se	PRO:PER	se
empailler	VER:infi	empailler
fleur	NOM	fleur
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
Pas	VER:impf	pas
comme	ADV	comme
des	PRP:det	du
sa	DET:POS	son
Russie	NAM	russie
un	DET:ART	un
est	VER:pres	être
lâchetés	NOM	lâcheté
joie	NOM	joie
lors	ADV	lors
.	SENT	.
il	PRO:PER	il
:	PUN	:
la	DET:ART	le
piste	NOM	piste
regards	NOM	regard
salade	NOM	salade
d'	PRP	de
fille	NOM	fille
parfois	ADV	parfois
jusque	PRP	jusque
montante	ADJ	montant
avale	VER:pres	avaler
Il	PRO:PER	il
,	PUN	,
.	SENT	.
de	PRP	de
jours	NOM	jour
un	DET:ART	un
à	PRP	à
un	DET:ART	un
quelque	PRO:IND	quelque
suffit	VER:pres	suffire
la	DET:ART	le
durement	ADV	durement
qu'	PRO:REL	que
Sandoz	NAM	sandoz
cette	PRO:DEM	ce
Sandoz	NAM	sandoz
C'	NAM	c'
pas	ADV	pas
qu'	KON	que
le	DET:ART	le
,	PUN	,
,	PUN	,
Hôtel-de-Ville	NAM	hôtel-de-ville
d'	PRP	de
infirmités	NOM	infirmité
,	PUN	,
donc	ADV	donc
!	SENT	!
une	DET:ART	un
...	PUN	...
Ainsi	ADV	ainsi
plus	ADV	plus
rien	ADV	rien
ruine	NOM	ruine
l'	PRO:PER	la|le
le	DET:ART	le
les	DET:ART	le
,	PUN	,
?	SENT	?
une	DET:ART	un
grâce	NOM	grâce
les	PRO:PER	la|le
bottes	NOM	botte
,	PUN	,
fille	NOM	fille
c'	PRO:DEM	ce
son	DET:POS	son
,	PUN	,
il	PRO:PER	il
,	PUN	,
,	PUN	,
belle	ADJ	beau
de	PRP	de
devait	VER:impf	devoir
et	KON	et
et	KON	et
!	SENT	!
avalé	VER:pper	avaler
et	KON	et
<SEG>
voir	VER:infi	voir
!	SENT	!
tu	PRO:PER	tu
...	PUN	...
-là	ADV	là
gorge	NOM	gorge
qu'	KON	que
qui	PRO:REL	qui
avec	PRP	avec
et	KON	et
.	SENT	.
longue	ADJ	longue
excité	ADJ	excité
de	PRP	de
pas	ADV	pas
de	PRP	de
la	DET:ART	le
j'	PRO:PER	je
douze	NUM	douze
coin	NOM	coin
prononcer	VER:infi	prononcer
grave	ADJ	grave
heureux	ADJ	heureux
la	DET:ART	le
!	SENT	!
aguets	NOM	aguet
,	PUN	,
tu	PRO:PER	tu
.	SENT	.
Gagnière	NAM	gagnière
,	PUN	,
porte	NOM	porte
-ce	PRO:DEM	ce
vexé	VER:pper	vexer
Mahoudeau	NOM	mahoudeau
--	PUN	--
pour	PRP	pour
,	PUN	,
être	VER:infi	être
...	PUN	...
sur	PRP	sur
ans	NOM	an
Ils	PRO:PER	il
le	DET:ART	le
pour	KON	pour
des	PRP:det	du
main	NOM	main
que	PRO:REL	que
Mais	KON	mais
Les	DET:ART	le
,	PUN	,
à	PRP	à
Claude	NAM	claude
depuis	PRP	depuis
fichus	VER:pper	ficher
salle	NOM	salle
»	PUN:cit	»
,	PUN	,
et	KON	et
page	NOM	page
du	PRP:det	du
tâchant	VER:ppre	tâcher
<EOS>	<EOS>	<EOS>
les	PRO:PER	la|le
d'	PRP	de
,	PUN	,
Ah	NAM	ah
a	VER:pres	avoir
qu'	PRO:REL	que
un	DET:ART	un
,	PUN	,
y	PRO:PER	y
moi	PRO:PER	moi
ne	ADV	ne
quelques	PRO:IND	quelque
clients	NOM	client
:	PUN	:
gueuse	NOM	gueuse|gueux
salon	NOM	salon
y	PRO:PER	y
ami	NOM	ami
presse	NOM	presse
»	PUN:cit	»
la	DET:ART	le
le	DET:ART	le
jeudi	NOM	jeudi
de	PRP	de
qui	PRO:REL	qui
tâte	VER:pres	tâter
côte	NOM	côte
se	PRO:PER	se
bêtise	NOM	bêtise
lui	PRO:PER	lui
hommes	NOM	homme
d'	PRP	de
maintenant	ADV	maintenant
jeunesse	NOM	jeunesse
faire	VER:infi	faire
<EOS>	<EOS>	<EOS>
aux	PRP:det	au
canapé	NOM	canapé
les	DET:ART	le
causer	VER:infi	causer
après	PRP	après
laissé	VER:pper	laisser
me	PRO:PER	me
vous	PRO:PER	vous
Et	KON	et
lui	PRO:PER	lui
,	PUN	,
,	PUN	,
succès	NOM	succès
,	PUN	,
se	PRO:PER	se
journal	NOM	journal
<EOS>	<EOS>	<EOS>
le	DET:ART	le
été	VER:pper	être
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
es	VER:pres	être
les	DET:ART	le
et	KON	et
,	PUN	,
ressemble	VER:pres	ressembler
,	PUN	,
j'	PRO:PER	je
tués	VER:pper	tuer
entendre	VER:infi	entendre
et	KON	et
son	DET:POS	son
se	PRO:PER	se
tout	ADV	tout
ah	INT	ah
aplatissement	NOM	aplatissement
littérature	NOM	littérature
buvant	VER:ppre	boire
Fagerolles	NAM	fagerolles
pu	VER:pper	pouvoir
quinze	NUM	quinze
Ah	INT	ah
nous	PRO:PER	nous
qui	PRO:REL	qui
te	PRO:PER	te
niais	ADJ	niais
<EOS>	<EOS>	<EOS>
est	VER:pres	être
il	PRO:PER	il
tard	ADV	tard
que	PRO:REL	que
rêve	NOM	rêve
:	PUN	:
faire	VER:infi	faire
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
le	DET:ART	le
mourant	VER:ppre	mourir
fumer	VER:infi	fumer
familiale	ADJ	familial
ai	VER:pres	avoir
roulés	VER:pper	rouler
riant	VER:ppre	rire
peu	ADV	peu
<EOS>	<EOS>	<EOS>
de	PRP	de
!	SENT	!
,	PUN	,
<EOS>	<EOS>	<EOS>
comme	ADV	comme
dames	NOM	dame
massacre	NOM	massacre
,	PUN	,
avoir	VER:infi	avoir
!	SENT	!
devenu	VER:pper	devenir
,	PUN	,
.	SENT	.
les	PRO:PER	la|le
quelqu'un	PRO:IND	quelqu'un
main	NOM	main
<EOS>	<EOS>	<EOS>
,	PUN	,
figure	NOM	figure
est	VER:pres	être
monde	NOM	monde
dissemblances	NOM	dissemblance
leur	DET:POS	leur
de	PRP	de
<EOS>	<EOS>	<EOS>
une	DET:ART	un
<EOS>	<EOS>	<EOS>
tort	NOM	tort
auraient	VER:cond	avoir
des	PRP:det	du
ennuis	NOM	ennui
entêter	VER:infi	entêter
«	PUN:cit	«
m'	PRO:PER	me
,	PUN	,
!	SENT	!
littéraires	ADJ	littéraire
dos	NOM	dos
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
?	SENT	?
Claude	NAM	claude
accusaient	VER:impf	accuser
histoires	NOM	histoire
n'	ADV	ne
,	PUN	,
Leurs	DET:POS	leur
.	SENT	.
<EOS>	<EOS>	<EOS>
d'	PRP	de
roulés	VER:pper	rouler
sur	PRP	sur
enthousiaste	ADJ	enthousiaste
s'	PRO:PER	se
qui	PRO:REL	qui
Oh	NAM	oh
elles	PRO:PER	elle
!	SENT	!
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
écris	VER:pres	écrire
Tu	NAM	tu
as	VER:pres	avoir
à	PRP	à
dans	PRP	dans
oreille	NOM	oreille
mon	DET:POS	mon
.	SENT	.
était	VER:impf	être
,	PUN	,
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
oui	INT	oui
<EOS>	<EOS>	<EOS>
,	PUN	,
succès	NOM	succès
près	ADV	près
On	PRO:PER	on
pas	ADV	pas
qu'	KON	que
quelque	PRO:IND	quelque
répéter	VER:infi	répéter
aime	VER:pres	aimer
vrai	ADJ	vrai
d'	PRP	de
a	VER:pres	avoir
que	PRO:REL	que
empêche	VER:pres	empêcher
monter	VER:infi	monter
arrivaient	VER:impf	arriver
m'	PRO:PER	me
!	SENT	!
,	PUN	,
de	PRP	de
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
reprit	VER:simp	reprendre
nom	NOM	nom
maladroite	ADJ	maladroit
partout	ADV	partout
le	DET:ART	le
Tu	PRO:PER	tu
Oui	VER:pper	oui
ancien	ADJ	ancien
de	PRP	de
ils	PRO:PER	il
être	VER:infi	être
idiot	ADJ	idiot
qu'	ADV	qu'
La	DET:ART	le
dedans	ADV	dedans
aimer	VER:infi	aimer
,	PUN	,
parlant	VER:ppre	parler
coupable	NOM	coupable
fumaient	VER:impf	fumer
plus	ADV	plus
qui	PRO:REL	qui
homme	NOM	homme
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
les	DET:ART	le
côte	NOM	côte
la	DET:ART	le
-ce	PRO:DEM	ce
allèrent	VER:simp	aller
guère	ADV	guère
Quand	KON	quand
se	PRO:PER	se
votre	DET:POS	votre
ils	PRO:PER	il
,	PUN	,
!	SENT	!
il	PRO:PER	il
exploités	VER:pper	exploiter
,	PUN	,
eux	PRO:PER	eux
et	KON	et
,	PUN	,
fâcha	VER:simp	fâcher
,	PUN	,
la	DET:ART	le
furieux	ADJ	furieux
le	DET:ART	le
vas	VER:pres	aller
étais	VER:impf	être
vieil	ADJ	vieux
nouvelle	ADJ	nouveau
»	PUN:cit	»
a	VER:pres	avoir
bande	NOM	bande
,	PUN	,
Mais	KON	mais
propos	NOM	propos
longue	ADJ	longue
,	PUN	,
de	PRP	de
est	VER:pres	être
Claude	NAM	claude
Et	KON	et
sauve-qui-peut	NOM	sauve-qui-peut
à	PRP	à
un	DET:ART	un
chuchotantes	ADJ	chuchotantes
seules	ADJ	seul
joli	ADJ	joli
apparaissaient	VER:impf	apparaître
avaient	VER:impf	avoir
toujours	ADV	toujours
asseoir	VER:infi	asseoir
cher	ADV	cher
,	PUN	,
et	KON	et
abandonnant	VER:ppre	abandonner
être	VER:infi	être
disais	VER:impf	dire
pas	ADV	pas
n'	ADV	ne
,	PUN	,
moi	PRO:PER	moi
n'	ADV	ne
permets	VER:pres	permettre
leur	DET:POS	leur
inassouvis	ADJ	inassouvi
Claude	NAM	claude
comme	ADV	comme
,	PUN	,
en	PRO:PER	en
parut	VER:simp	paraître
j'	PRO:PER	je
de	PRP	de
,	PUN	,
ne	ADV	ne
reprochaient	VER:impf	reprocher
malins	ADJ	malin
que	PRO:REL	que
voisine	ADJ	voisin
toi	PRO:PER	toi
à	PRP	à
Aussi	ADV	aussi
derrière	PRP	derrière
Et	VER:subi	et
à	PRP	à
à	PRP	à
.	SENT	.
d'	PRP	de
n'	ADV	ne
C'	PRO:DEM	ce
restèrent	VER:simp	rester
répondait	VER:impf	répondre
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
Ah	NAM	ah
donnerais	VER:cond	donner
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
exécrait	VER:impf	exécrer
mettre	VER:infi	mettre
<EOS>	<EOS>	<EOS>
câlineries	NOM	câlinerie
de	PRP	de
solides	ADJ	solide
,	PUN	,
les	DET:ART	le
ils	PRO:PER	il
y	PRO:PER	y
coupe	VER:pres	couper
,	PUN	,
auquel	PRO:REL	auquel
Croyez	VER:pres	croire
,	PUN	,
eux	PRO:PER	eux
à	PRP	à
!	SENT	!
Mahoudeau	NAM	mahoudeau
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
les	DET:ART	le
si	ADV	si
Gagnière	NAM	gagnière
;	PUN	;
en	PRO:PER	en
Est	VER:pres	être
il	PRO:PER	il
fréquenté	VER:pper	fréquenter
si	ADV	si
et	KON	et
.	SENT	.
vous	PRO:PER	vous
Le	DET:ART	le
aimer	VER:infi	aimer
de	PRP	de
assez	ADV	assez
bière	NOM	bière
un	DET:ART	un
