exutoires	NOM	exutoire
la	DET:ART	le
l'	PRO:PER	la|le
pêchers	NOM	pêcher
roule	VER:pres	rouler
et	KON	et
lentement	ADV	lentement
grave	ADJ	grave
songe-t-elle	NOM	songe-t-elle
...	PUN	...
de	PRP	de
reste	VER:pres	rester
son	DET:POS	son
peut-être	ADV	peut-être
ne	ADV	ne
,	PUN	,
et	KON	et
je	PRO:PER	je
âme	NOM	âme
la	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
d'	PRP	de
-même	ADJ	même
<EOS>	<EOS>	<EOS>
persistent	VER:pres	persister
lueurs	NOM	lueur
traîne	VER:pres	traîner
l'	DET:ART	le
noires	ADJ	noir
son	DET:POS	son
de	PRP	de
s'	PRO:PER	se
mais	KON	mais
se	PRO:PER	se
des	PRP:det	du
sa	DET:POS	son
autour	ADV	autour
ne	ADV	ne
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
Horreur	NOM	horreur
,	PUN	,
,	PUN	,
sang	NOM	sang
de	PRP	de
,	PUN	,
<EOS>	<EOS>	<EOS>
aussi	ADV	aussi
jusqu'	PRP	jusque
acier	NOM	acier
maintenant	ADV	maintenant
leurs	DET:POS	leur
le	DET:ART	le
Existe-t-elle	NOM	existe-t-elle
pas	ADV	pas
Que	VER:simp	que
me	PRO:PER	me
de	PRP	de
vers	PRP	vers
ces	PRO:DEM	ce
ma	DET:POS	mon
!	SENT	!
?	SENT	?
...	PUN	...
se	PRO:PER	se
sur	PRP	sur
vers	PRP	vers
ne	ADV	ne
dressées	VER:pper	dresser
-même	ADJ	même
,	PUN	,
vois	VER:pres	voir
Elle	PRO:PER	elle
la	DET:ART	le
bouquet	NOM	bouquet
souvenirs	NOM	souvenir
eau	NOM	eau
odeur	NOM	odeur
potences	NOM	potence
carpe	NOM	carpe
feuille	NOM	feuille
ni	KON	ni
refermés	VER:pper	refermer
de	PRP	de
...	PUN	...
fleurs	NOM	fleur
la	DET:ART	le
par	PRP	par
,	PUN	,
les	DET:ART	le
sens	NOM	sens
?	SENT	?
les	DET:ART	le
coups	NOM	coup
regarde	VER:pres	regarder
péchés	NOM	péché
simplifiées	VER:pper	simplifier
N'	NOM	n'
au	PRP:det	au
dans	PRP	dans
caresse	NOM	caresse
fait	VER:pres	faire
bourdonnement	NOM	bourdonnement
son	DET:POS	son
le	DET:ART	le
peur	NOM	peur
couchant	ADJ	couchant
qui	PRO:REL	qui
et	KON	et
le	DET:ART	le
et	KON	et
à	PRP	à
gouffre	NOM	gouffre
plus	ADV	plus
?	SENT	?
bronze	NOM	bronze
Ma	DET:POS	mon
cérébralité	NOM	cérébralité
mince	ADJ	mince
les	DET:ART	le
...	PUN	...
ciel	NOM	ciel
fleurs	NOM	fleur
une	NUM	un
,	PUN	,
Clara	NAM	clara
Clara	NAM	clara
dans	PRP	dans
larges	ADJ	large
plus	ADV	plus
claquement	NOM	claquement
tour	NOM	tour
sans	PRP	sans
de	PRP	de
,	PUN	,
partout	ADV	partout
menaçante	ADJ	menaçant
dirait	VER:cond	dire
en	PRO:PER	en
le	DET:ART	le
ne	ADV	ne
m'	PRO:PER	me
.	SENT	.
pas	ADV	pas
offrir	VER:infi	offrir
sont	VER:pres	être
,	PUN	,
les	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
dressent	VER:pres	dresser
a	VER:pres	avoir
songe	VER:pres	songer
élargissant	VER:ppre	élargir
qui	PRO:REL	qui
,	PUN	,
lui	PRO:PER	lui
gazonnée	VER:pper	gazonner
,	PUN	,
du	PRP:det	du
que	PRO:REL	que
iris	NOM	iris
.	SENT	.
calices	NOM	calice
simplifient	VER:pres	simplifier
sa	DET:POS	son
son	DET:POS	son
...	PUN	...
étreindre	VER:infi	étreindre
son	DET:POS	son
reflet	NOM	reflet
nerfs	NOM	nerf
verdâtre	ADJ	verdâtre
ouvertes	ADJ	ouvert
diaboliques	ADJ	diabolique
sur	PRP	sur
ciel	NOM	ciel
becs	NOM	bec
très	ADV	très
veines	NOM	veine
ont	VER:pres	avoir
un	DET:ART	un
à	PRP	à
l'	DET:ART	le
mes	DET:POS	mon
.	SENT	.
l'	DET:ART	le
va	VER:pres	aller
.	SENT	.
massif	NOM	massif
réalités	NOM	réalité
tait	VER:pres	taire
...	PUN	...
de	PRP	de
.	SENT	.
tourner	VER:infi	tourner
leur	DET:POS	leur
,	PUN	,
,	PUN	,
bleui	VER:pper	bleuir
par	PRP	par
comme	ADV	comme
détendue	VER:pper	détendre
,	PUN	,
à	PRP	à
charpentes	NOM	charpente
sais	VER:pres	savoir
sous	PRP	sous
point	NOM	point
,	PUN	,
un	DET:ART	un
--	PUN	--
au-dessus	ADV	au-dessus
le	DET:ART	le
taches	NOM	tache
vers	PRP	vers
peu	ADV	peu
chose	NOM	chose
herbe	NOM	herbe
le	DET:ART	le
,	PUN	,
de	PRP	de
la	DET:ART	le
sur	PRP	sur
,	PUN	,
la	DET:ART	le
un	DET:ART	un
évase	VER:pres	évaser
un	DET:ART	un
magie	NOM	magie
moins	ADV	moins
est	VER:pres	être
main	NOM	main
descend	VER:pres	descendre
non	ADV	non
lever	VER:infi	lever
,	PUN	,
ces	PRO:DEM	ce
dans	PRP	dans
à	PRP	à
qui	PRO:REL	qui
Et	KON	et
réalités	NOM	réalité
--	PUN	--
ces	PRO:DEM	ce
...	PUN	...
Clara	NAM	clara
de	PRP	de
le	DET:ART	le
papillons	NOM	papillon
oriental	ADJ	oriental
Elle	PRO:PER	elle
livre	NOM	livre
les	DET:ART	le
mes	DET:POS	mon
réellement	ADV	réellement
sol	NOM	sol
,	PUN	,
éphémères	ADJ	éphémère
point	ADV	point
et	KON	et
la	PRO:PER	la
fixes	ADJ	fixe
loin	ADV	loin
d'	PRP	de
forte	ADJ	fort
me	PRO:PER	me
recouvre	VER:pres	recouvrer|recouvrir
ni	KON	ni
pas	ADV	pas
,	PUN	,
,	PUN	,
demande	VER:pres	demander
pénètre	VER:pres	pénétrer
troupeau	NOM	troupeau
épais	ADJ	épais
de	PRP	de
sur	PRP	sur
non	ADV	non
...	PUN	...
plus	ADV	plus
la	DET:ART	le
mince	ADJ	mince
...	PUN	...
.	SENT	.
de	PRP	de
échappés	VER:pper	échapper
voilà	ADV	voilà
yeux	NOM	œil
de	PRP	de
eau	NOM	eau
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
perdant	VER:ppre	perdre
et	KON	et
parler	VER:infi	parler
malgré	PRP	malgré
des	PRP:det	du
et	KON	et
et	KON	et
À	PRP	à
elle	PRO:PER	elle
,	PUN	,
bouche	NOM	bouche
de	PRP	de
d'	PRP	de
leurs	DET:POS	leur
contact	NOM	contact
n'	ADV	ne
Je	PRO:PER	je
luxure	NOM	luxure
<EOS>	<EOS>	<EOS>
soleil	NOM	soleil
dans	PRP	dans
cornet	NOM	cornet
ou	KON	ou
et	KON	et
envoie	VER:pres	envoyer
broyer	VER:infi	broyer
à	PRP	à
,	PUN	,
,	PUN	,
de	PRP	de
comme	ADV	comme
flammes	NOM	flamme
chauves-souris	NOM	chauves-souris
<EOS>	<EOS>	<EOS>
chose	NOM	chose
qui	PRO:REL	qui
,	PUN	,
imagination	NOM	imagination
que	KON	que
fond	NOM	fond
vraiment	ADV	vraiment
Une	VER:simp	une
ciel	NOM	ciel
,	PUN	,
son	DET:POS	son
bras	NOM	bras
pour	KON	pour
jusqu'	PRP	jusque
vire	NOM	vire
,	PUN	,
fondre	VER:infi	fondre
pont	NOM	pont
les	DET:ART	le
dernier	ADJ	dernier
,	PUN	,
assassins	NOM	assassin
immobiles	ADJ	immobile
plus	ADV	plus
.	SENT	.
au	PRP:det	au
ses	DET:POS	son
,	PUN	,
Un	VER:simp	un
les	DET:ART	le
effroi	NOM	effroi
toucher	NOM	toucher
brunes	ADJ	brun
la	DET:ART	le
eau	NOM	eau
laissant	VER:ppre	laisser
lasse	ADJ	las
sous	PRP	sous
dont	PRO:REL	dont
<EOS>	<EOS>	<EOS>
seule	ADJ	seul
fois	NOM	fois
?	SENT	?
,	PUN	,
tous	PRO:IND	tout
parmi	PRP	parmi
,	PUN	,
,	PUN	,
patte	NOM	patte
et	KON	et
piquée	VER:pper	piquer
et	KON	et
soyeuse	ADJ	soyeux
peau	NOM	peau
qui	PRO:REL	qui
et	KON	et
sais	VER:pres	savoir
rouges	ADJ	rouge
,	PUN	,
<EOS>	<EOS>	<EOS>
prendre	VER:infi	prendre
pas	ADV	pas
nuit	NOM	nuit
,	PUN	,
de	PRP	de
dans	PRP	dans
,	PUN	,
Un	DET:ART	un
les	DET:ART	le
l'	DET:ART	le
,	PUN	,
Clara	NAM	clara
comme	KON	comme
tourner	VER:infi	tourner
du	PRP:det	du
des	PRP:det	du
,	PUN	,
que	KON	que
son	DET:POS	son
calice	NOM	calice
haute	ADJ	haut
,	PUN	,
sec	ADJ	sec
est-elle	ADJ	est-elle
silence	NOM	silence
;	PUN	;
qui	PRO:REL	qui
Une	NUM	un
,	PUN	,
!	SENT	!
des	PRP:det	du
enfante	VER:pres	enfanter
impénétrable	ADJ	impénétrable
ne	ADV	ne
de	PRP	de
les	DET:ART	le
son	DET:POS	son
de	PRP	de
des	PRP:det	du
charnier	NOM	charnier
.	SENT	.
et	KON	et
Je	PRO:PER	je
de	PRP	de
sinistres	ADJ	sinistre
eau	NOM	eau
,	PUN	,
les	DET:ART	le
la	DET:ART	le
sur	PRP	sur
l'	DET:ART	le
je	PRO:PER	je
regarde	VER:pres	regarder
pourpre	NOM	pourpre
elle	PRO:PER	elle
cette	PRO:DEM	ce
boire	VER:infi	boire
endorment	VER:pres	endormir
;	PUN	;
tant	ADV	tant
il	PRO:PER	il
,	PUN	,
l'	DET:ART	le
de	PRP	de
les	DET:ART	le
plus	ADV	plus
<EOS>	<EOS>	<EOS>
du	PRP:det	du
,	PUN	,
,	PUN	,
comme	KON	comme
triste	ADJ	triste
...	PUN	...
s'	PRO:PER	se
et	KON	et
tourner	VER:infi	tourner
plus	ADV	plus
me	PRO:PER	me
jusqu'	PRP	jusque
s'	PRO:PER	se
leurs	DET:POS	leur
<EOS>	<EOS>	<EOS>
mort	NOM	mort
rouge	ADJ	rouge
immobilité	NOM	immobilité
fait	VER:pres	faire
...	PUN	...
mouches	NOM	mouche
en	PRO:PER	en
est	VER:pres	être
le	DET:ART	le
couleur	NOM	couleur
regarde	VER:pres	regarder
bleus	ADJ	bleu
la	DET:ART	le
dont	PRO:REL	dont
aroïdée	NOM	aroïdée
<EOS>	<EOS>	<EOS>
,	PUN	,
enfonce	VER:pres	enfoncer
ose	VER:pres	oser
?	SENT	?
descend	VER:pres	descendre
,	PUN	,
la	DET:ART	le
Puis	ADV	puis
...	PUN	...
museau	NOM	museau
agitent	VER:pres	agiter
s'	PRO:PER	se
qu'	KON	que
autour	ADV	autour
que	KON	que
s'	PRO:PER	se
d'	PRP	de
...	PUN	...
frémi	VER:pper	frémir
Du	PRP:det	du
a	VER:pres	avoir
désire	VER:pres	désirer
sexe	NOM	sexe
...	PUN	...
la	DET:ART	le
nocturnes	ADJ	nocturne
fleur	NOM	fleur
noir	ADJ	noir
front	NOM	front
Et	KON	et
Je	PRO:PER	je
et	KON	et
touffes	NOM	touffe
quelque	PRO:IND	quelque
regarde-t-elle	NOM	regarde-t-elle
la	PRO:PER	la
voudrais	VER:cond	vouloir
,	PUN	,
frôlis	NOM	frôlis
leur	DET:POS	leur
,	PUN	,
au	PRP:det	au
penchés	VER:pper	pencher
sa	DET:POS	son
Accoudée	VER:pper	accouder
plus	ADV	plus
<EOS>	<EOS>	<EOS>
rien	ADV	rien
dans	PRP	dans
sa	DET:POS	son
soir	NOM	soir
glace	VER:pres	glacer
de	PRP	de
des	PRP:det	du
une	DET:ART	un
hors	PRP	hors
,	PUN	,
massifs	NOM	massif
et	KON	et
,	PUN	,
balancement	NOM	balancement
Je	PRO:PER	je
...	PUN	...
de	PRP	de
l'	DET:ART	le
des	PRP:det	du
...	PUN	...
tentations	NOM	tentation
monstrueuses	ADJ	monstrueux
aspects	NOM	aspect
se	PRO:PER	se
malades	NOM	malade
d'	PRP	de
,	PUN	,
,	PUN	,
elle	PRO:PER	elle
matérialisée	VER:pper	matérialiser
tourner	VER:infi	tourner
étrangement	ADV	étrangement
,	PUN	,
,	PUN	,
l'	DET:ART	le
n'	ADV	ne
;	PUN	;
elle	PRO:PER	elle
sur	PRP	sur
jusqu'	PRP	jusque
vers	PRP	vers
leur	DET:POS	leur
et	KON	et
,	PUN	,
fièvre	NOM	fièvre
<EOS>	<EOS>	<EOS>
fûts	NOM	fût
aspects	NOM	aspect
<EOS>	<EOS>	<EOS>
moi	PRO:PER	moi
,	PUN	,
,	PUN	,
plus	ADV	plus
peut-être	ADV	peut-être
étrangement	ADV	étrangement
gibets	NOM	gibet
...	PUN	...
travers	NOM	travers
le	DET:ART	le
,	PUN	,
pour	PRP	pour
on	PRO:PER	on
...	PUN	...
légers	ADJ	léger
,	PUN	,
pattes	NOM	patte
meurtrie	VER:pper	meurtrir
de	PRP	de
<EOS>	<EOS>	<EOS>
mes	DET:POS	mon
.	SENT	.
pâmée	VER:pper	pâmer
de	PRP	de
Et	KON	et
trop	ADV	trop
.	SENT	.
fleurs	NOM	fleur
les	DET:ART	le
je	PRO:PER	je
crie	VER:pres	crier
une	DET:ART	un
en	PRP	en
et	KON	et
fatalistes	ADJ	fataliste
peu	ADV	peu
elle	PRO:PER	elle
.	SENT	.
se	PRO:PER	se
a	VER:pres	avoir
de	PRP	de
<EOS>	<EOS>	<EOS>
hais	VER:pres	haïr
rampe	NOM	rampe
lunaire	ADJ	lunaire
.	SENT	.
cadavre	NOM	cadavre
moi	PRO:PER	moi
née	VER:pper	naître
eau	NOM	eau
éteindre	VER:infi	éteindre
est-elle	ADJ	est-elle
nous	PRO:PER	nous
de	PRP	de
le	DET:ART	le
cauchemar	NOM	cauchemar
errants	ADJ	errant
silence	NOM	silence
la	PRO:PER	la
forme	NOM	forme
du	PRP:det	du
peut-être	ADV	peut-être
de	PRP	de
dans	PRP	dans
admirables	ADJ	admirable
...	PUN	...
.	SENT	.
d'	PRP	de
.	SENT	.
.	SENT	.
tréfonds	NOM	tréfonds
désir	NOM	désir
...	PUN	...
vérité	NOM	vérité
en	PRP	en
corps	NOM	corps
,	PUN	,
,	PUN	,
tour	NOM	tour
s'	PRO:PER	se
de	PRP	de
en	PRP	en
...	PUN	...
<EOS>	<EOS>	<EOS>
regard	NOM	regard
sortie	VER:pper	sortir
s'	PRO:PER	se
les	DET:ART	le
Seuls	ADJ	seul
Les	DET:ART	le
,	PUN	,
de	PRP	de
à	PRP	à
peu	ADV	peu
journée	NOM	journée
le	DET:ART	le
mourante	ADJ	mourant
pelouses	NOM	pelouse
une	DET:ART	un
ne	ADV	ne
circuler	VER:infi	circuler
et	KON	et
Alors	NAM	alors
de	PRP	de
la	PRO:PER	la
qui	PRO:REL	qui
ranger	VER:infi	ranger
moi	NOM	moi
de	PRP	de
le	DET:ART	le
ne	ADV	ne
fantômes	NOM	fantôme
point	ADV	point
remous	NOM	remous
toutes	PRO:IND	tout
les	DET:ART	le
Mais	KON	mais
...	PUN	...
de	PRP	de
non	ADV	non
,	PUN	,
<EOS>	<EOS>	<EOS>
soleil	NOM	soleil
des	PRP:det	du
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
les	DET:ART	le
effort	NOM	effort
vers	PRP	vers
mol	ADJ	mol|mou
entends	VER:pres	entendre
leurs	DET:POS	leur
du	PRP:det	du
<EOS>	<EOS>	<EOS>
...	PUN	...
ramasse	VER:subi	ramer
pals	NOM	pals
et	KON	et
et	KON	et
;	PUN	;
,	PUN	,
glissants	ADJ	glissant
obstinent	VER:pres	obstiner
acharnent	VER:pres	acharner
?	SENT	?
<EOS>	<EOS>	<EOS>
vont	VER:pres	aller
que	KON	que
grandes	ADJ	grand
je	PRO:PER	je
...	PUN	...
...	PUN	...
elle	PRO:PER	elle
tourner	VER:infi	tourner
<EOS>	<EOS>	<EOS>
barré	ADJ	barré
rien	ADV	rien
,	PUN	,
grues	NOM	grue
bientôt	ADV	bientôt
le	DET:ART	le
le	DET:ART	le
à	PRP	à
de	PRP	de
les	DET:ART	le
ses	DET:POS	son
et	KON	et
nues	NOM	nue
à	PRP	à
?	SENT	?
dans	PRP	dans
inscrivent	VER:pres	inscrire
images	NOM	image
--	PUN	--
!	SENT	!
ne	ADV	ne
le	DET:ART	le
elle	PRO:PER	elle
Un	DET:ART	un
ne	ADV	ne
serait-elle	VER:cond	serait-elle
décors	NOM	décor
Clara	NAM	clara
surface	NOM	surface
et	KON	et
peu	ADV	peu
,	PUN	,
,	PUN	,
aspects	NOM	aspect
arbre	NOM	arbre
cette	PRO:DEM	ce
l'	DET:ART	le
les	DET:ART	le
ne	ADV	ne
l'	DET:ART	le
nélumbium	NOM	nélumbium
brisés	VER:pper	briser
la	DET:ART	le
<EOS>	<EOS>	<EOS>
la	DET:ART	le
ciel	NOM	ciel
Je	PRO:PER	je
,	PUN	,
reconnu	VER:pper	reconnaître
à	PRP	à
:	PUN	:
débauches	NOM	débauche
qui	PRO:REL	qui
dormait	VER:impf	dormir
fouet	NOM	fouet
À	PRP	à
est	VER:pres	être
que	KON	que
Au-dessus	ADV	au-dessus
.	SENT	.
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
!	SENT	!
,	PUN	,
toujours	ADV	toujours
se	PRO:PER	se
eau	NOM	eau
étouffer	VER:infi	étouffer
établit	VER:pres	établir
,	PUN	,
ondes	NOM	onde
l'	PRO:PER	la|le
disparaît	VER:pres	disparaître
<EOS>	<EOS>	<EOS>
est	VER:pres	être
moi	PRO:PER	moi
<SEG>
Mortain	NAM	mortain
hideux	ADJ	hideux
et	KON	et
la	DET:ART	le
ouvrent	VER:pres	ouvrer|ouvrir
je	PRO:PER	je
et	KON	et
que	KON	que
elle	PRO:PER	elle
commence	VER:pres	commencer
pas	ADV	pas
aimés	VER:pper	aimer
est	VER:pres	être
dévorent	VER:pres	dévorer
,	PUN	,
le	DET:ART	le
la	DET:ART	le
,	PUN	,
douleur	NOM	douleur
l'	DET:ART	le
.	SENT	.
pas	ADV	pas
immortelle	ADJ	immortel
!	SENT	!
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
si	ADV	si
de	PRP	de
oui	INT	oui
du	PRP:det	du
sur	PRP	sur
les	DET:ART	le
gloire	NOM	gloire
de	PRP	de
la	PRO:PER	la
,	PUN	,
ma	DET:POS	mon
à	PRP	à
les	DET:ART	le
répond	VER:pres	répondre
des	PRP:det	du
dont	PRO:REL	dont
...	PUN	...
c'	PRO:DEM	ce
chairs	NOM	chair
Clara	NAM	clara
avec	PRP	avec
casernes	NOM	caserne
dont	PRO:REL	dont
les	DET:ART	le
où	PRO:REL	où
jaillissent	VER:pres	jaillir
de	PRP	de
<EOS>	<EOS>	<EOS>
demandais	VER:impf	demander
de	PRP	de
supplice	NOM	supplice
!	SENT	!
même	ADV	même
ai	VER:pres	avoir
ce	PRO:DEM	ce
,	PUN	,
trouver	VER:infi	trouver
des	PRP:det	du
et	KON	et
faces	NOM	face
mon	DET:POS	mon
penchée	VER:pper	pencher
,	PUN	,
cloches	NOM	cloche
toute	PRO:IND	tout
c'	PRO:DEM	ce
religions	NOM	religion
marches	NOM	marche
vie	NOM	vie
des	PRP:det	du
les	DET:ART	le
offrent	VER:pres	offrir
âme	NOM	âme
enfin	ADV	enfin
,	PUN	,
des	PRP:det	du
un	DET:ART	un
ses	DET:POS	son
des	PRP:det	du
au-delà	ADV	au-delà
une	DET:ART	un
hypocrites	ADJ	hypocrite
Si	NAM	si
ce	PRO:DEM	ce
dans	PRP	dans
,	PUN	,
amour	NOM	amour
,	PUN	,
Hélas	NAM	hélas
il	PRO:PER	il
se	PRO:PER	se
à	PRP	à
,	PUN	,
odeur	NOM	odeur
...	PUN	...
est	VER:pres	être
tout	ADV	tout
On	VER:simp	on
,	PUN	,
de	PRP	de
cloches	NOM	cloche
un	DET:ART	un
vois	VER:pres	voir
avec	PRP	avec
des	PRP:det	du
,	PUN	,
se	PRO:PER	se
supplices	NOM	supplice
,	PUN	,
monte	VER:pres	monter
est	VER:pres	être
et	KON	et
horribles	ADJ	horrible
,	PUN	,
,	PUN	,
est	VER:pres	être
œuvre	NOM	œuvre
les	DET:ART	le
bassin	NOM	bassin
tiges	NOM	tige
--	PUN	--
.	SENT	.
que	PRO:REL	que
Clara	NAM	clara
oui	INT	oui
...	PUN	...
pure	ADJ	pur
et	KON	et
cru	VER:pper	croire
à	PRP	à
balancés	VER:pper	balancer
il	PRO:PER	il
...	PUN	...
après	KON	après
...	PUN	...
,	PUN	,
,	PUN	,
des	PRP:det	du
bouche	NOM	bouche
elle	PRO:PER	elle
arrive	VER:pres	arriver
,	PUN	,
un	DET:ART	un
Je	PRO:PER	je
,	PUN	,
je	PRO:PER	je
que	PRO:REL	que
...	PUN	...
les	DET:ART	le
,	PUN	,
la	DET:ART	le
,	PUN	,
,	PUN	,
jardin	NOM	jardin
par	PRP	par
pas	ADV	pas
cristalline	ADJ	cristallin
le	DET:ART	le
existe	VER:pres	exister
aide	NOM	aide
estompe	VER:pres	estomper
fatigue	NOM	fatigue
apparaît	VER:pres	apparaître
les	DET:ART	le
vie	NOM	vie
pas	ADV	pas
extraordinairement	ADV	extraordinairement
sur	PRP	sur
beau	ADJ	beau
la	DET:ART	le
se	PRO:PER	se
intérêts	NOM	intérêt
des	PRP:det	du
,	PUN	,
et	KON	et
ai	VER:pres	avoir
!	SENT	!
,	PUN	,
enveloppe	VER:pres	envelopper
reste	VER:pres	rester
visages	NOM	visage
À	PRP	à
et	KON	et
Clara	NAM	clara
une	DET:ART	un
jusqu'	PRP	jusque
de	PRP	de
les	DET:ART	le
,	PUN	,
Portes	NOM	porte
charnier	NOM	charnier
qui	PRO:REL	qui
,	PUN	,
et	KON	et
réguliers	ADJ	régulier
civilisations	NOM	civilisation
grimacer	VER:infi	grimacer
Elle	NAM	elle
l'	DET:ART	le
désirs	NOM	désir
,	PUN	,
cadavre	NOM	cadavre
de	PRP	de
tourner	VER:infi	tourner
ou	KON	ou
sous	PRP	sous
en	PRO:PER	en
se	PRO:PER	se
gloire	NOM	gloire
autre	ADJ	autre
lourd	ADJ	lourd
dans	PRP	dans
comme	KON	comme
et	KON	et
trouve	VER:pres	trouver
et	KON	et
...	PUN	...
sociales	ADJ	social
Clara	NAM	clara
derrière	PRP	derrière
conversent	VER:pres	converser
douce	ADJ	doux
partout	ADV	partout
torture	NOM	torture
flasques	ADJ	flasque
une	DET:ART	un
tourner	VER:infi	tourner
les	DET:ART	le
aimer	VER:infi	aimer
de	PRP	de
l'	DET:ART	le
justice	NOM	justice
,	PUN	,
ressens	VER:pres	ressentir
un	DET:ART	un
!	SENT	!
...	PUN	...
,	PUN	,
partout	ADV	partout
--	PUN	--
elle	PRO:PER	elle
Ce	NAM	ce
fleurs	NOM	fleur
G	ADJ	g
...	PUN	...
les	DET:ART	le
souffrance	NOM	souffrance
sont	VER:pres	être
jamais	ADV	jamais
sur	PRP	sur
vie	NOM	vie
scies	NOM	scie
de	PRP	de
,	PUN	,
elle	PRO:PER	elle
Elle	PRO:PER	elle
...	PUN	...
Clara	NAM	clara
...	PUN	...
nettoyait	VER:impf	nettoyer
...	PUN	...
,	PUN	,
fer	NOM	fer
,	PUN	,
!	SENT	!
immortelle	ADJ	immortel
enfin	ADV	enfin
invisibles	ADJ	invisible
éternelle	ADJ	éternel
<EOS>	<EOS>	<EOS>
âmes	NOM	âme
haines	NOM	haine
jets	NOM	jet
que	PRO:REL	que
des	PRP:det	du
cerveau	NOM	cerveau
de	PRP	de
Une	ABR	une
Europe	NAM	europe
;	PUN	;
dirait	VER:cond	dire
,	PUN	,
la	DET:ART	le
monte	VER:pres	monter
et	KON	et
pencher	VER:infi	pencher
la	DET:ART	le
poussée	VER:pper	pousser
le	DET:ART	le
Mais	KON	mais
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
Paris	NAM	paris
loquace	ADJ	loquace
dans	PRP	dans
il	PRO:PER	il
,	PUN	,
dans	PRP	dans
bassin	NOM	bassin
,	PUN	,
aux	PRP:det	au
fleurs	NOM	fleur
que	KON	que
festivales	ADJ	festivales
de	PRP	de
la	DET:ART	le
travers	NOM	travers
...	PUN	...
furieux	ADJ	furieux
me	PRO:PER	me
ne	ADV	ne
et	KON	et
toucher	VER:infi	toucher
et	KON	et
instruments	NOM	instrument
je	PRO:PER	je
fer	NOM	fer
cris	NOM	cri
le	DET:ART	le
de	PRP	de
les	DET:ART	le
plaisir	NOM	plaisir
de	PRP	de
et	KON	et
qui	PRO:REL	qui
le	DET:ART	le
envahi	VER:pper	envahir
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
,	PUN	,
ne	ADV	ne
est	VER:pres	être
marches	NOM	marche
au-dessus	ADV	au-dessus
,	PUN	,
joues	NOM	joue
un	DET:ART	un
inexorable	ADJ	inexorable
aujourd'hui	ADV	aujourd'hui
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
,	PUN	,
s'	PRO:PER	se
de	PRP	de
ai	VER:pres	avoir
appellent	VER:pres	appeler
me	PRO:PER	me
,	PUN	,
semble	VER:pres	sembler
ne	ADV	ne
yeux	NOM	œil
vu	VER:pper	voir
s'	PRO:PER	se
connus	ADJ	connu
rouge	ADJ	rouge
,	PUN	,
eau	NOM	eau
<EOS>	<EOS>	<EOS>
les	DET:ART	le
Clara	NAM	clara
qui	PRO:REL	qui
qui	PRO:REL	qui
...	PUN	...
Paris	NAM	paris
!	SENT	!
même	ADJ	même
qu'	KON	que
dans	PRP	dans
il	PRO:PER	il
immenses	ADJ	immense
plus	ADV	plus
crâne	NOM	crâne
ne	ADV	ne
,	PUN	,
,	PUN	,
fleurs	NOM	fleur
...	PUN	...
en	PRP	en
je	PRO:PER	je
dans	PRP	dans
que	KON	que
bouge	VER:pres	bouger
eau	NOM	eau
,	PUN	,
n'	ADV	ne
frivoles	ADJ	frivole
m'	PRO:PER	me
...	PUN	...
,	PUN	,
sale	ADJ	sale
moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
retournent	VER:pres	retourner
,	PUN	,
du	PRP:det	du
voix	NOM	voix
fleurs	NOM	fleur
meurtre	NOM	meurtre
palais	NOM	palais
ses	DET:POS	son
jamais	ADV	jamais
mains	NOM	main
retourne	VER:pres	retourner
de	PRP	de
,	PUN	,
petites	ADJ	petit
assouvissement	NOM	assouvissement
nature	NOM	nature
les	DET:ART	le
...	PUN	...
moi	PRO:PER	moi
sang	NOM	sang
le	DET:ART	le
les	DET:ART	le
frapper	VER:infi	frapper
.	SENT	.
la	DET:ART	le
de	PRP	de
C'	NAM	c'
Mais	KON	mais
un	DET:ART	un
écume	NOM	écume
soldats	NOM	soldat
massifs	NOM	massif
pur	ADJ	pur
pensée	NOM	pensée
sur	PRP	sur
du	PRP:det	du
Elle	VER:simp	elle
des	PRP:det	du
dense	ADJ	dense
je	PRO:PER	je
de	PRP	de
jardin	NOM	jardin
vie	NOM	vie
les	DET:ART	le
des	PRP:det	du
vie	NOM	vie
vie	NOM	vie
me	PRO:PER	me
de	PRP	de
,	PUN	,
ses	DET:POS	son
,	PUN	,
me	PRO:PER	me
que	PRO:REL	que
les	DET:ART	le
Mais	VER:impf	mais
cloches	NOM	cloche
et	KON	et
cosmiques	ADJ	cosmique
!	SENT	!
qui	PRO:REL	qui
de	PRP	de
que	KON	que
et	KON	et
sont	VER:pres	être
au	PRP:det	au
mon	DET:POS	mon
,	PUN	,
j'	PRO:PER	je
à	PRP	à
qu'	KON	que
les	DET:ART	le
l'	DET:ART	le
elle	PRO:PER	elle
