autour	ADV	autour
restant	NOM	restant
de	PRP	de
surprise	NOM	surprise
après	PRP	après
utiles	ADJ	utile
,	PUN	,
huit	NUM	huit
terre	NOM	terre
avait	VER:impf	avoir
méandres	NOM	méandre
de	PRP	de
possible	ADJ	possible
en	PRP	en
en	PRP	en
;	PUN	;
de	PRP	de
fusils	NOM	fusil
fils	NOM	fil|fils
à	PRP	à
de	PRP	de
bouleversements	NOM	bouleversement
de	PRP	de
forces	NOM	force|forces
refléter	VER:infi	refléter
avaient	VER:impf	avoir
fusils	NOM	fusil
la	DET:ART	le
palissades	NOM	palissade
transportés	VER:pper	transporter
sabres	NOM	sabre
,	PUN	,
ne	ADV	ne
la	DET:ART	le
remarqua	VER:simp	remarquer
fort	ADV	fort
entrèrent	VER:simp	entrer
par	PRP	par
de	PRP	de
était	VER:impf	être
des	PRP:det	du
bondissant	VER:ppre	bondir
guerre	NOM	guerre
sortes	NOM	sorte
y	PRO:PER	y
,	PUN	,
que	KON	que
première	NUM	premier
franchir	VER:infi	franchir
le	DET:ART	le
les	DET:ART	le
<EOS>	<EOS>	<EOS>
complètement	ADV	complètement
s'	PRO:PER	se
de	PRP	de
directions	NOM	direction
assez	ADV	assez
souterrain	ADJ	souterrain
colline	NOM	colline
inouïes	NOM	inouïes
chevaux	NOM	cheval
prix	NOM	prix
était	VER:impf	être
échevelées	VER:pper	écheveler
marcher	VER:infi	marcher
forteresse	NOM	forteresse
,	PUN	,
de	PRP	de
colline	NOM	colline
chaotique	ADJ	chaotique
,	PUN	,
peu	ADV	peu
avec	PRP	avec
;	PUN	;
et	KON	et
<EOS>	<EOS>	<EOS>
quantités	NOM	quantité
dans	PRP	dans
de	PRP	de
la	DET:ART	le
sept	NUM	sept
l'	DET:ART	le
dans	PRP	dans
routes	NOM	route
et	KON	et
au	PRP:det	au
plus	ADV	plus
assurer	VER:infi	assurer
hauteur	NOM	hauteur
compte	NOM	compte
à	PRP	à
suivie	VER:pper	suivre
et	KON	et
fait	VER:pper	faire
bois	NOM	bois
pour	PRP	pour
la	DET:ART	le
Un	DET:ART	un
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
mais	KON	mais
d'	PRP	de
de	PRP	de
On	PRO:PER	on
rien	NOM	rien
pendant	PRP	pendant
était	VER:impf	être
accidenté	VER:pper	accidenter
eux	PRO:PER	eux
;	PUN	;
qu'	PRO:REL	que
deux	NUM	deux
,	PUN	,
la	DET:ART	le
*	NOM	*
,	PUN	,
faces	NOM	face
disons-nous	NOM	disons-nous
pont	NOM	pont
de	PRP	de
;	PUN	;
entre	PRP	entre
et	KON	et
ville	NOM	ville
général	NOM	général
était	VER:impf	être
la	DET:ART	le
,	PUN	,
de	PRP	de
immenses	ADJ	immense
nombreux	ADJ	nombreux
Cette	PRO:DEM	ce
un	DET:ART	un
observé	VER:pper	observer
,	PUN	,
à	PRP	à
contrée	NOM	contrée
avec	PRP	avec
le	DET:ART	le
fortifications	NOM	fortification
formant	VER:ppre	former
colline	NOM	colline
autres	ADJ	autre
:	PUN	:
telle	PRO:DEM	tel
se	PRO:PER	se
parts	NOM	part
le	DET:ART	le
considérables	ADJ	considérable
,	PUN	,
;	PUN	;
tourmentés	VER:pper	tourmenter
y	PRO:PER	y
de	PRP	de
étendue	NOM	étendue
les	DET:ART	le
de	PRP	de
ouvrait	VER:impf	ouvrer|ouvrir
remparts	NOM	rempart
,	PUN	,
leur	PRO:PER	lui
soupçonner	VER:infi	soupçonner
une	DET:ART	un
se	PRO:PER	se
avec	PRP	avec
Les	DET:ART	le
gouffre	NOM	gouffre
tour	NOM	tour
s'	PRO:PER	se
plate-forme	NOM	plate-forme
elle	PRO:PER	elle
,	PUN	,
la	DET:ART	le
toute	PRO:IND	tout
désert	NOM	désert
extrême	ADJ	extrême
escarpé	ADJ	escarpé
large	ADJ	large
de	PRP	de
de	PRP	de
chèvres	NOM	chèvre
,	PUN	,
les	PRO:PER	la|le
.	SENT	.
hérissés	VER:pper	hérisser
pont	NOM	pont
etc	ABR	etc
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
à	PRP	à
construite	VER:pper	construire
.	SENT	.
sorte	NOM	sorte
une	DET:ART	un
le	DET:ART	le
surmontés	VER:pper	surmonter
Tous	PRO:IND	tout
lequel	PRO:REL	lequel
armement	NOM	armement
résister	VER:infi	résister
.	SENT	.
exécutés	VER:pper	exécuter
de	PRP	de
,	PUN	,
flancs	NOM	flanc
les	DET:ART	le
,	PUN	,
dernière	ADJ	dernier
s'	PRO:PER	se
sentiments	NOM	sentiment
au	PRP:det	au
pas	ADV	pas
libre	ADJ	libre
d'	PRP	de
et	KON	et
sa	DET:POS	son
cavaliers	NOM	cavalier
une	DET:ART	un
bizarre	ADJ	bizarre
Sur	PRP	sur
toutes	PRO:IND	tout
qui	PRO:REL	qui
la	DET:ART	le
elle	PRO:PER	elle
évident	ADJ	évident
étranges	ADJ	étrange
,	PUN	,
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
Arrivés	VER:pper	arriver
une	DET:ART	un
profondeur	NOM	profondeur
mètres	NOM	mètre
aurait	VER:cond	avoir
pour	PRP	pour
les	DET:ART	le
de	PRP	de
,	PUN	,
avec	PRP	avec
de	PRP	de
servi	VER:pper	servir
si	ADV	si
serrée	VER:pper	serrer
qu'	PRO:REL	que
,	PUN	,
tenir	VER:infi	tenir
avons	VER:pres	avoir
pour	PRP	pour
des	PRP:det	du
les	DET:ART	le
de	PRP	de
maintenu	VER:pper	maintenir
la	DET:ART	le
compter	VER:infi	compter
d'	PRP	de
toutes	PRO:IND	tout
contraignait	VER:impf	contraindre
la	DET:ART	le
France	NAM	france
le	DET:ART	le
surpris	ADJ	surpris
toutes	PRO:IND	tout
guerre	NOM	guerre
lieues	NOM	lieue
de	PRP	de
canons	NOM	canon
ignorée	VER:pper	ignorer
sachant	VER:ppre	savoir
caverne	NOM	caverne
travaillé	VER:pper	travailler
art	NOM	art
d'	PRP	de
Le	DET:ART	le
certaine	ADJ	certain
munitions	NOM	munition
de	PRP	de
que	KON	que
avec	PRP	avec
Mexique	NAM	mexique
élargissait	VER:impf	élargir
solides	ADJ	solide
pittoresquement	ADV	pittoresquement
à	PRP	à
apparaissait	VER:impf	apparaître
franchirent	VER:simp	franchir
,	PUN	,
nous	PRO:PER	nous
qui	PRO:REL	qui
se	PRO:PER	se
forteresse	NOM	forteresse
la	DET:ART	le
complètement	ADV	complètement
au	PRP:det	au
pendant	PRP	pendant
presque	ADV	presque
qui	PRO:REL	qui
expressive	ADJ	expressif
baïonnettes	NOM	baïonnette
milieu	NOM	milieu
l'	PRO:PER	la|le
et	KON	et
et	KON	et
n'	ADV	ne
intérieur	NOM	intérieur
et	KON	et
et	KON	et
avait	VER:impf	avoir
à	PRP	à
de	PRP	de
village	NOM	village
<EOS>	<EOS>	<EOS>
sécession	NOM	sécession
s'	PRO:PER	se
de	PRP	de
directions	NOM	direction
tout	ADV	tout
fortifications	NOM	fortification
États-Unis	NAM	états-unis
quelques	PRO:IND	quelque
bas	ADV	bas
deux	NUM	deux
eux	PRO:PER	eux
centre	NOM	centre
,	PUN	,
se	PRO:PER	se
rendu	VER:pper	rendre
flancs	NOM	flanc
façon	NOM	façon
de	PRP	de
Comanches	NAM	comanches
les	DET:ART	le
hautes	ADJ	haut
suivaient	VER:impf	suivre
aguerries	VER:pper	aguerrir
sentiments	NOM	sentiment
profitaient	VER:impf	profiter
avec	PRP	avec
intérêt	NOM	intérêt
perdaient	VER:impf	perdre
complètement	ADV	complètement
des	PRP:det	du
autour	ADV	autour
de	PRP	de
etc	ABR	etc
des	PRP:det	du
vingt	NUM	vingt
élevait	VER:impf	élever
,	PUN	,
de	PRP	de
de	PRP	de
du	PRP:det	du
on	PRO:PER	on
<EOS>	<EOS>	<EOS>
la	DET:ART	le
dissentiments	NOM	dissentiment
del	VER:futu	del
del	VER:futu	del
au	PRP:det	au
une	DET:ART	un
juste	ADJ	juste
ces	PRO:DEM	ce
état	NOM	état
,	PUN	,
fallait	VER:impf	falloir
au	PRP:det	au
<EOS>	<EOS>	<EOS>
de	PRP	de
était	VER:impf	être
disaient	VER:impf	dire
,	PUN	,
selon	PRP	selon
des	PRP:det	du
apparence	NOM	apparence
leur	DET:POS	leur
les	DET:ART	le
doucement	ADV	doucement
dans	PRP	dans
,	PUN	,
terre	NOM	terre
<EOS>	<EOS>	<EOS>
circonstances	NOM	circonstance
en	PRP	en
été	VER:pper	être
Cette	PRO:DEM	ce
avec	PRP	avec
montagne	NOM	montagne
mais	KON	mais
cette	PRO:DEM	ce
impossibles	ADJ	impossible
elle	PRO:PER	elle
base	NOM	base
la	DET:ART	le
levées	NOM	levée
telle	PRO:DEM	tel
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
cité	NOM	cité
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
venaient	VER:impf	venir
têtes	NOM	tête
contraignait	VER:impf	contraindre
une	DET:ART	un
une	DET:ART	un
pas	ADV	pas
milieu	NOM	milieu
excellence	NOM	excellence
ce	PRO:DEM	ce
que	KON	que
d'	PRP	de
,	PUN	,
même	ADJ	même
d'	PRP	de
comme	ADV	comme
vue	NOM	vue
.	SENT	.
Agostin	NAM	agostin
leur	DET:POS	leur
mirent	VER:simp	mettre
Villiers	NAM	villiers
mais	KON	mais
;	PUN	;
leur	DET:POS	leur
,	PUN	,
être	VER:infi	être
physionomie	NOM	physionomie
,	PUN	,
par	PRP	par
véritable	ADJ	véritable
à	PRP	à
cinq	NUM	cinq
commença	VER:simp	commencer
continuels	ADJ	continuel
près	ADV	près
kilomètres	NOM	kilomètre
permis	VER:pper	permettre
été	VER:pper	être
haute	ADJ	haut
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
personnes	NOM	personne
bien	ADV	bien
dans	PRP	dans
,	PUN	,
berge	NOM	berge
même	ADJ	même
et	KON	et
norte	NOM	norte
Quant	PRP	quant
tous	PRO:IND	tout
et	KON	et
la	DET:ART	le
.	SENT	.
Comanches	NOM	comanches
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
y	PRO:PER	y
dans	PRP	dans
sans	PRP	sans
,	PUN	,
se	PRO:PER	se
de	PRP	de
environnante	ADJ	environnant
pas	ADV	pas
officier	NOM	officier
il	PRO:PER	il
large	ADJ	large
dans	PRP	dans
terre	NOM	terre
par	PRP	par
tour	NOM	tour
.	SENT	.
invisible	ADJ	invisible
formidable	ADJ	formidable
colline	NOM	colline
incroyables	ADJ	incroyable
l'	DET:ART	le
,	PUN	,
colline	NOM	colline
sans	PRP	sans
,	PUN	,
provisoire	ADJ	provisoire
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
fournir	VER:infi	fournir
intérêt	NOM	intérêt
ils	PRO:PER	il
rendre	VER:infi	rendre
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
guerre	NOM	guerre
eux	PRO:PER	eux
poudre	NOM	poudre
n'	ADV	ne
,	PUN	,
des	PRP:det	du
dans	PRP	dans
,	PUN	,
faisant	VER:ppre	faire
tous	PRO:IND	tout
sombre	ADJ	sombre
aménagée	VER:pper	aménager
jaillissaient	VER:impf	jaillir
les	DET:ART	le
plus	ADV	plus
plaine	NOM	plaine
surveillaient	VER:impf	surveiller
de	PRP	de
pente	NOM	pente
à	PRP	à
forteresse	NOM	forteresse
Un	DET:ART	un
passage	NOM	passage
,	PUN	,
balistique	NOM	balistique
,	PUN	,
un	DET:ART	un
armes	NOM	arme
invisible	ADJ	invisible
le	DET:ART	le
avaient	VER:impf	avoir
à	PRP	à
Natchitoches	NAM	natchitoches
refuge	NOM	refuge
exacte	ADJ	exact
de	PRP	de
à	PRP	à
absolument	ADV	absolument
des	PRP:det	du
étaient	VER:impf	être
moyen	NOM	moyen
chaos	NOM	chaos
la	DET:ART	le
,	PUN	,
et	KON	et
approfondie	VER:pper	approfondir
à	PRP	à
des	PRP:det	du
la	DET:ART	le
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
moins	ADV	moins
de	PRP	de
rio	NOM	rio
plate-forme	NOM	plate-forme
de	PRP	de
en	PRP	en
.	SENT	.
plateau	NOM	plateau
,	PUN	,
science	NOM	science
qui	PRO:REL	qui
ce	PRO:DEM	ce
étais	NOM	étai
descendaient	VER:impf	descendre
,	PUN	,
dit	VER:pper	dire
avait	VER:impf	avoir
construite	VER:pper	construire
à	PRP	à
débouchait	VER:impf	déboucher
de	PRP	de
regardait	VER:impf	regarder
forces	NOM	force|forces
,	PUN	,
sans	PRP	sans
de	PRP	de
,	PUN	,
très	ADV	très
-mêmes	ADJ	même
la	DET:ART	le
les	DET:ART	le
considérablement	ADV	considérablement
<EOS>	<EOS>	<EOS>
forteresse	NOM	forteresse
les	DET:ART	le
des	PRP:det	du
finalement	ADV	finalement
peu	ADV	peu
talus	NOM	talus
laisser	VER:infi	laisser
,	PUN	,
ouvrages	NOM	ouvrage
,	PUN	,
pour	KON	pour
plateau	NOM	plateau
trois	NUM	trois
la	DET:ART	le
chevaux	NOM	cheval
des	PRP:det	du
palissades	NOM	palissade
avaient	VER:impf	avoir
ou	KON	ou
.	SENT	.
modernes	ADJ	moderne
,	PUN	,
,	PUN	,
ce	PRO:DEM	ce
aurait	VER:cond	avoir
ville	NOM	ville
la	DET:ART	le
seulement	ADV	seulement
l'	DET:ART	le
la	DET:ART	le
un	DET:ART	un
<EOS>	<EOS>	<EOS>
.	SENT	.
pas	ADV	pas
singulière	ADJ	singulier
la	DET:ART	le
car	KON	car
sur	PRP	sur
de	PRP	de
recevaient	VER:impf	recevoir
<EOS>	<EOS>	<EOS>
,	PUN	,
allaient	VER:impf	aller
les	DET:ART	le
Gibraltar	NAM	gibraltar
halte	NOM	halte
des	PRP:det	du
des	PRP:det	du
distance	NOM	distance
de	PRP	de
rien	ADV	rien
avec	PRP	avec
rochers	NOM	rocher
et	KON	et
,	PUN	,
sécurité	NOM	sécurité
qui	PRO:REL	qui
l'	DET:ART	le
résister	VER:infi	résister
et	KON	et
de	PRP	de
la	DET:ART	le
Don	NOM	don
et	KON	et
,	PUN	,
,	PUN	,
au	PRP:det	au
espèce	NOM	espèce
une	DET:ART	un
s'	PRO:PER	se
enfermée	VER:pper	enfermer
ces	PRO:DEM	ce
pour	PRP	pour
au	PRP:det	au
servant	VER:ppre	servir
vif	ADJ	vif
impossibles	ADJ	impossible
,	PUN	,
.	SENT	.
.	SENT	.
profonds	ADJ	profond
la	DET:ART	le
sentier	NOM	sentier
<EOS>	<EOS>	<EOS>
villages	NOM	village
des	PRP:det	du
pas	ADV	pas
nage	NOM	nage
le	DET:ART	le
mètres	NOM	mètre
;	PUN	;
entrée	NOM	entrée
ces	PRO:DEM	ce
;	PUN	;
et	KON	et
et	KON	et
intérêt	NOM	intérêt
,	PUN	,
qui	PRO:REL	qui
terre	NOM	terre
de	PRP	de
,	PUN	,
apercevoir	VER:infi	apercevoir
ces	PRO:DEM	ce
dérobée	ADJ	dérobé
,	PUN	,
nation	NOM	nation
,	PUN	,
était	VER:impf	être
à	PRP	à
éprouvés	VER:pper	éprouver
dehors	NOM	dehors
et	KON	et
jusqu'	PRP	jusque
considérables	ADJ	considérable
colline	NOM	colline
de	PRP	de
défendue	VER:pper	défendre
de	PRP	de
grandes	ADJ	grand
bord	NOM	bord
.	SENT	.
précaution	NOM	précaution
un	DET:ART	un
.	SENT	.
en	PRP	en
,	PUN	,
ce	PRO:DEM	ce
surtout	ADV	surtout
,	PUN	,
un	DET:ART	un
formant	VER:ppre	former
,	PUN	,
De	PRP	de
divers	ADJ	divers
avec	PRP	avec
terre	NOM	terre
la	DET:ART	le
déjà	ADV	déjà
songer	VER:infi	songer
et	KON	et
servait	VER:impf	servir
.	SENT	.
et	KON	et
même	ADV	même
de	PRP	de
avec	PRP	avec
ouvrir	VER:infi	ouvrir
différentes	ADJ	différent
formidable	ADJ	formidable
lutte	NOM	lutte
construite	VER:pper	construire
ravitaillements	NOM	ravitaillement
contrées	NOM	contrée
tout	ADV	tout
non	ADV	non
de	PRP	de
au	PRP:det	au
été	VER:pper	être
existence	NOM	existence
modifiant	VER:ppre	modifier
nombreuses	ADJ	nombreux
de	PRP	de
,	PUN	,
Villiers	NAM	villiers
courant	NOM	courant
rivière	NOM	rivière
la	DET:ART	le
mieux	ADV	mieux
et	KON	et
n'	ADV	ne
,	PUN	,
sur	PRP	sur
avaient	VER:impf	avoir
rivière	NOM	rivière
de	PRP	de
dans	PRP	dans
par	PRP	par
.	SENT	.
attaquer	VER:infi	attaquer
ne	ADV	ne
aucunes	PRO:IND	aucun
aussitôt	ADV	aussitôt
la	DET:ART	le
voyait	VER:impf	voir
alors	ADV	alors
de	PRP	de
sommet	NOM	sommet
solides	ADJ	solide
mais	KON	mais
les	DET:ART	le
seconde	NUM	second
dire	VER:infi	dire
,	PUN	,
longues	ADJ	longue
ne	ADV	ne
,	PUN	,
-ci	ADV	-ci
*	ADJ	*
,	PUN	,
gouffre	NOM	gouffre
le	DET:ART	le
d'	PRP	de
ou	KON	ou
Les	DET:ART	le
autre	ADJ	autre
du	PRP:det	du
leur	DET:POS	leur
pâles	ADJ	pâle
d'	PRP	de
et	KON	et
firent	VER:simp	faire
.	SENT	.
Les	DET:ART	le
aurait	VER:cond	avoir
rapproché	VER:pper	rapprocher
ce	PRO:DEM	ce
ne	ADV	ne
parcours	NOM	parcours
du	PRP:det	du
sur	PRP	sur
,	PUN	,
<EOS>	<EOS>	<EOS>
par	PRP	par
insondable	ADJ	insondable
pour	PRP	pour
dextérité	NOM	dextérité
.	SENT	.
l'	DET:ART	le
d'	PRP	de
à	PRP	à
Grande	NAM	grande
en	PRP	en
était	VER:impf	être
était	VER:impf	être
garde-fous	NOM	garde-fou
même	ADV	même
colline	NOM	colline
côté	NOM	côté
rapide	ADJ	rapide
pour	PRP	pour
à	PRP	à
cette	PRO:DEM	ce
les	DET:ART	le
sur	PRP	sur
sans	PRP	sans
Vauban	NOM	vauban
sommet	NOM	sommet
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
dominant	VER:ppre	dominer
couleuvrines	NOM	couleuvrine
de	PRP	de
vers	PRP	vers
Deux	NUM	deux
front	NOM	front
mètres	NOM	mètre
large	ADJ	large
de	PRP	de
.	SENT	.
.	SENT	.
fût	VER:subi	être
immense	ADJ	immense
rochers	NOM	rocher
garantie	VER:pper	garantir
c'	PRO:DEM	ce
une	DET:ART	un
creusée	VER:pper	creuser
redouter	VER:infi	redouter
ayant	VER:ppre	avoir
où	PRO:REL	où
Le	DET:ART	le
,	PUN	,
admirablement	ADV	admirablement
fatigues	NOM	fatigue
depuis	PRP	depuis
difficultés	NOM	difficulté
vue	NOM	vue
.	SENT	.
ses	DET:POS	son
faisait	VER:impf	faire
la	DET:ART	le
ses	DET:POS	son
un	DET:ART	un
travaux	NOM	travail
gardes	NOM	garde
de	PRP	de
à	PRP	à
mieux	ADV	mieux
en	PRP	en
colline	NOM	colline
années	NOM	année
ravins	NOM	ravin
élevait	VER:impf	élever
particulier	ADJ	particulier
construites	VER:pper	construire
rochers	NOM	rocher
,	PUN	,
;	PUN	;
raisons	NOM	raison
balles	NOM	balle
peaux-rouges	VER:subp	peaux-rouges
des	PRP:det	du
fort	ADJ	fort
se	PRO:PER	se
complétant	VER:ppre	compléter
sur	PRP	sur
deux	NUM	deux
,	PUN	,
centaines	NOM	centaine
convois	NOM	convoi
plateau	NOM	plateau
ils	PRO:PER	il
se	PRO:PER	se
cette	PRO:DEM	ce
prises	NOM	prise
pied	NOM	pied
réunir	VER:infi	réunir
les	DET:ART	le
le	DET:ART	le
de	PRP	de
gravir	VER:infi	gravir
La	DET:ART	le
en	PRP	en
il	PRO:PER	il
Mexicains	NAM	mexicains
perdre	VER:infi	perdre
grands	ADJ	grand
enlevés	VER:pper	enlever
ce	PRO:DEM	ce
grimpèrent	VER:simp	grimper
abrupts	ADJ	abrupt
à	PRP	à
rio	NOM	rio
accident	NOM	accident
d'	PRP	de
à	PRP	à
pour	PRP	pour
.	SENT	.
général	ADJ	général
manquaient	VER:impf	manquer
la	DET:ART	le
Cette	PRO:DEM	ce
de	PRP	de
indépendance	NOM	indépendance
et	KON	et
cavaliers	NOM	cavalier
pont	NOM	pont
grande	ADJ	grand
les	DET:ART	le
du	PRP:det	du
était	VER:impf	être
en	PRP	en
neutres	ADJ	neutre
llano	NOM	llano
de	PRP	de
était	VER:impf	être
position	NOM	position
manquait	VER:impf	manquer
général	NOM	général
devant	PRP	devant
Il	PRO:PER	il
de	PRP	de
ville	NOM	ville
troupe	NOM	troupe
Comanches	NAM	comanches
ingénieux	ADJ	ingénieux
de	PRP	de
la	DET:ART	le
,	PUN	,
désolée	VER:pper	désoler
pour	PRP	pour
caverne	NOM	caverne
en	PRO:PER	en
rivières	NOM	rivière
cette	PRO:DEM	ce
cette	PRO:DEM	ce
<SEG>
de	PRP	de
À	PRP	à
,	PUN	,
tuiles	NOM	tuile
avant	NOM	avant
complètement	ADV	complètement
la	DET:ART	le
de	PRP	de
braves	ADJ	brave
de	PRP	de
du	PRP:det	du
le	DET:ART	le
à	PRP	à
supérieur	ADJ	supérieur
espèce	NOM	espèce
caisses	NOM	caisse
un	DET:ART	un
elles	PRO:PER	elle
l'	DET:ART	le
vaste	ADJ	vaste
qu'	PRO:REL	que
,	PUN	,
bâtons	VER:pres	bâter
,	PUN	,
;	PUN	;
percée	VER:pper	percer
sacré	VER:pper	sacrer
haut	NOM	haut
nation	NOM	nation
de	PRP	de
du	PRP:det	du
droite	NOM	droit|droite
rond	ADJ	rond
il	PRO:PER	il
français	ADJ	français
,	PUN	,
de	PRP	de
,	PUN	,
pieds	NOM	pied
maison	NOM	maison
de	PRP	de
de	PRP	de
frustes	ADJ	fruste
en	PRP	en
accroupis	VER:pper	accroupir
grimpaient	VER:impf	grimper
avec	PRP	avec
autre	ADJ	autre
est-à-dire	ADV	est-à-dire
d'	PRP	de
arche	NOM	arche
un	DET:ART	un
puissante	ADJ	puissant
placé	VER:pper	placer
.	SENT	.
briques	NOM	brique
,	PUN	,
une	DET:ART	un
un	DET:ART	un
toit	NOM	toit
,	PUN	,
à	PRP	à
le	DET:ART	le
paille	NOM	paille
sol	NOM	sol
le	DET:ART	le
Comanches	NAM	comanches
était	VER:impf	être
retirait	VER:impf	retirer
distance	NOM	distance
chantiers	NOM	chantier
cinq	NUM	cinq
misérables	ADJ	misérable
là	ADV	là
qui	PRO:REL	qui
de	PRP	de
de	PRP	de
hutte	NOM	hutte
un	DET:ART	un
étrange	ADJ	étrange
s'	PRO:PER	se
étage	NOM	étage
,	PUN	,
plain-pied	NOM	plain-pied
,	PUN	,
était	VER:impf	être
dix	NUM	dix
gauche	ADJ	gauche
tabac	NOM	tabac
menue	ADJ	menu
Totem	NOM	totem
était	VER:impf	être
tenant	VER:ppre	tenir
,	PUN	,
nom	NOM	nom
soutenu	VER:pper	soutenir
,	PUN	,
du	PRP:det	du
toit	NOM	toit
singulière	ADJ	singulier
planté	VER:pper	planter
une	DET:ART	un
grosseur	NOM	grosseur
enduit	NOM	enduit
façon	NOM	façon
bois	NOM	bois
autour	ADV	autour
<EOS>	<EOS>	<EOS>
grande	ADJ	grand
en	PRP	en
une	DET:ART	un
.	SENT	.
passage	NOM	passage
six	NUM	six
communiquait	VER:impf	communiquer
cet	PRO:DEM	ce
de	PRP	de
et	KON	et
,	PUN	,
,	PUN	,
les	DET:ART	le
au	PRP:det	au
était	VER:impf	être
il	PRO:PER	il
plus	ADV	plus
leurs	DET:POS	leur
des	PRP:det	du
un	DET:ART	un
mètre	NOM	mètre
la	DET:ART	le
disparaissant	VER:ppre	disparaître
temps	NOM	temps
ces	PRO:DEM	ce
jamais	ADV	jamais
dans	PRP	dans
établissent	VER:pres	établir
signifiait	VER:impf	signifier
remplies	VER:pper	remplir
formant	VER:ppre	former
de	PRP	de
la	DET:ART	le
habiter	VER:infi	habiter
,	PUN	,
quelconque	ADJ	quelconque
un	DET:ART	un
premier	NUM	premier
assis	VER:pper	asseoir
,	PUN	,
c'	PRO:DEM	ce
,	PUN	,
en	PRP	en
indiennes	ADJ	indien
marchands	NOM	marchand
trouvait	VER:impf	trouver
,	PUN	,
dans	PRP	dans
mur	NOM	mur
<EOS>	<EOS>	<EOS>
,	PUN	,
suspendu	VER:pper	suspendre
flottait	VER:impf	flotter
éloigné	VER:pper	éloigner
autres	ADJ	autre
et	KON	et
les	DET:ART	le
l'	DET:ART	le
sur	PRP	sur
<EOS>	<EOS>	<EOS>
tonneau	NOM	tonneau
et	KON	et
au	PRP:det	au
flèches	NOM	flèche
une	NUM	un
:	PUN	:
de	PRP	de
la	DET:ART	le
l'	DET:ART	le
de	PRP	de
un	DET:ART	un
,	PUN	,
,	PUN	,
terre	NOM	terre
magnifique	ADJ	magnifique
peint	VER:pper	peindre
dirait	VER:cond	dire
emblème	NOM	emblème
deux	NUM	deux
de	PRP	de
en	PRP	en
tronc	NOM	tronc
angle	ADJ	angle
en	PRP	en
;	PUN	;
,	PUN	,
est-à-dire	ADV	est-à-dire
un	DET:ART	un
nom	NOM	nom
terminée	VER:pper	terminer
de	PRP	de
toutes	PRO:IND	tout
de	PRP	de
calumet	NOM	calumet
laquelle	PRO:REL	lequel
entrée	NOM	entrée
en	PRP	en
.	SENT	.
<EOS>	<EOS>	<EOS>
maison	NOM	maison
et	KON	et
en	PRO:PER	en
comme	KON	comme
fut	VER:simp	être
,	PUN	,
des	PRP:det	du
inférieurs	ADJ	inférieur
du	PRP:det	du
,	PUN	,
en	PRP	en
au-dessous	ADV	au-dessous
pu	VER:pper	pouvoir
.	SENT	.
chambres	NOM	chambre
hauteur	NOM	hauteur
de	PRP	de
,	PUN	,
à	PRP	à
portillo	NOM	portillo
était	VER:impf	être
avec	PRP	avec
sortes	NOM	sorte
par	PRP	par
et	KON	et
construite	VER:pper	construire
Totem	NOM	totem
individus	NOM	individu
toutes	PRO:IND	tout
étage	NOM	étage
en	PRP	en
<EOS>	<EOS>	<EOS>
la	DET:ART	le
et	KON	et
,	PUN	,
sol	NOM	sol
de	PRP	de
longueur	NOM	longueur
déserte	ADJ	désert
l'	DET:ART	le
bien	ADV	bien
et	KON	et
village	NOM	village
nous	PRO:PER	nous
un	DET:ART	un
mais	KON	mais
une	DET:ART	un
et	KON	et
marches	NOM	marche
ils	PRO:PER	il
les	DET:ART	le
premier	NUM	premier
petites	ADJ	petit
croyance	NOM	croyance
de	PRP	de
perche	NOM	perche
le	PRO:PER	le
toutes	PRO:IND	tout
hutte	NOM	hutte
peu	ADV	peu
construites	VER:pper	construire
ce	PRO:DEM	ce
rampant	VER:ppre	ramper
à	PRP	à
se	PRO:PER	se
:	PUN	:
comme	ADV	comme
Le	DET:ART	le
,	PUN	,
arbre	NOM	arbre
guerre	NOM	guerre
espèces	NOM	espèce
ce	PRO:DEM	ce
village	NOM	village
solidement	ADV	solidement
de	PRP	de
plantes	NOM	plante
vautour	NOM	vautour
car	KON	car
peu	ADV	peu
en	PRP	en
.	SENT	.
hachée	VER:pper	hacher
sang	NOM	sang
plusieurs	PRO:IND	plusieurs
au	PRP:det	au
place	NOM	place
chaque	PRO:IND	chaque
,	PUN	,
soit	VER:subp	être
aujourd'hui	ADV	aujourd'hui
près	ADV	près
en	PRP	en
le	DET:ART	le
chefs	NOM	chef
.	SENT	.
les	DET:ART	le
au	PRP:det	au
ailes	NOM	aile
grands	ADJ	grand
un	DET:ART	un
d'	PRP	de
garnie	VER:pper	garnir
Comanches	NOM	comanches
membres	NOM	membre
espace	NOM	espace
bois	NOM	bois
écorce	NOM	écorce
vaste	ADJ	vaste
l'	DET:ART	le
bannière	NOM	bannière
