éternel	ADJ	éternel
doute	NOM	doute
M	VER:futu	m
,	PUN	,
:	PUN	:
-vous	PRO:PER	vous
...	PUN	...
telle	PRO:DEM	tel
le	DET:ART	le
est	VER:pres	être
secrétaire	NOM	secrétaire
Mais	KON	mais
Montmartre	NAM	montmartre
on	PRO:PER	on
sans	PRP	sans
siège	NOM	siège
secrétaire	NOM	secrétaire
heure	NOM	heure
Ah	INT	ah
!	SENT	!
dont	PRO:REL	dont
cette	PRO:DEM	ce
un	DET:ART	un
dans	PRP	dans
était	VER:impf	être
de	PRP	de
y	PRO:PER	y
a	VER:pres	avoir
la	DET:ART	le
un	DET:ART	un
à	PRP	à
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
S'	PRO:PER	se
à	PRP	à
voix	NOM	voix
fort	ADV	fort
il	PRO:PER	il
le	DET:ART	le
gouverneur	NOM	gouverneur
suivi	VER:pper	suivre
arriva	VER:simp	arriver
<EOS>	<EOS>	<EOS>
somme	NOM	somme
à	PRP	à
,	PUN	,
--	PUN	--
ambassade	NOM	ambassade
sir	NOM	sir
.	SENT	.
hâte	NOM	hâte
lèvera	VER:futu	lever
vous	PRO:PER	vous
matin	NOM	matin
ici	ADV	ici
se	PRO:PER	se
M	VER:futu	m
que	KON	que
mes	DET:POS	mon
répliqua	VER:simp	répliquer
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
mit	VER:simp	mettre
était	VER:impf	être
--	PUN	--
en	PRP	en
l'	DET:ART	le
avait	VER:impf	avoir
salutaire	ADJ	salutaire
bien	ADV	bien
vous	PRO:PER	vous
.	SENT	.
savants	NOM	savant
je	PRO:PER	je
gouverneur	NOM	gouverneur
lui	PRO:PER	lui
faisait	VER:impf	faire
ne	ADV	ne
Milon	NAM	milon
vous	PRO:PER	vous
sur-le-champ	ADV	sur-le-champ
de	PRP	de
dit	VER:pper	dire
Newgate	NAM	newgate
France	NAM	france
une	DET:ART	un
cela	PRO:DEM	cela
--	PUN	--
il	PRO:PER	il
allez	VER:pres	aller
»	PUN:cit	»
s'	PRO:PER	se
,	PUN	,
exclamèrent	VER:simp	exclamer
avait	VER:impf	avoir
,	PUN	,
lui	PRO:PER	lui
vous	PRO:PER	vous
,	PUN	,
secrétaire	NOM	secrétaire
.	SENT	.
attendit	VER:simp	attendre
qu'	KON	que
Le	DET:ART	le
ici	ADV	ici
effet	NOM	effet
s'	PRO:PER	se
un	DET:ART	un
en	PRP	en
le	DET:ART	le
cabinet	NOM	cabinet
À	PRP	à
mettre	VER:infi	mettre
Comment	ADV	comment
l'	DET:ART	le
les	DET:ART	le
en	PRP	en
à	PRP	à
Newgate	NAM	newgate
,	PUN	,
Milon	NAM	milon
était	VER:impf	être
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
ambassade	NOM	ambassade
bons	ADJ	bon
l'	PRO:PER	la|le
dans	PRP	dans
-ci	ADV	-ci
été	VER:pper	être
Newgate	NAM	newgate
!	SENT	!
.	SENT	.
sort	NOM	sort
sortir	VER:infi	sortir
ici	ADV	ici
,	PUN	,
que	KON	que
a	VER:pres	avoir
Je	PRO:PER	je
?	SENT	?
plus	ADV	plus
présentait	VER:impf	présenter
entré	VER:pper	entrer
comme	ADV	comme
du	PRP:det	du
dangereux	ADJ	dangereux
si	ADV	si
--	PUN	--
au	PRP:det	au
vous	PRO:PER	vous
de	PRP	de
trois	NUM	trois
siège	NOM	siège
certes	ADV	certes
dans	PRP	dans
journal	NOM	journal
fou	ADJ	fou
!	SENT	!
les	DET:ART	le
il	PRO:PER	il
intervention	NOM	intervention
sourd	ADJ	sourd
pu	VER:pper	pouvoir
hôtel	NOM	hôtel
<EOS>	<EOS>	<EOS>
.	SENT	.
?	SENT	?
reprit-il	NOM	reprit-il
témoigna	VER:simp	témoigner
abonnés	NOM	abonné
croyez	VER:pres	croire
--	PUN	--
qui	PRO:REL	qui
.	SENT	.
est	VER:pres	être
ahuri	VER:pper	ahurir
Milon	NAM	milon
--	PUN	--
suis	VER:pres	suivre|être
sur-le-champ	ADV	sur-le-champ
laquais	NOM	laquais
secrétaire	NOM	secrétaire
homme	NOM	homme
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
<EOS>	<EOS>	<EOS>
comme	KON	comme
de	PRP	de
ambassade	NOM	ambassade
.	SENT	.
alors	ADV	alors
lumières	NOM	lumière
le	DET:ART	le
jovial	ADJ	jovial
Mais	NAM	mais
,	PUN	,
France	NAM	france
vous	PRO:PER	vous
!	SENT	!
voiture	NOM	voiture
le	DET:ART	le
master	NOM	master
il	PRO:PER	il
française	ADJ	français
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
,	PUN	,
chef	NOM	chef
monter	VER:infi	monter
pas	ADV	pas
la	DET:ART	le
les	DET:ART	le
dernier	ADJ	dernier
et	KON	et
murmurait	VER:impf	murmurer
le	DET:ART	le
trouverez	VER:futu	trouver
connu	VER:pper	connaître
gouverneur	NOM	gouverneur
West-India	NAM	west-india
colosse	NOM	colosse
avait	VER:impf	avoir
homme	NOM	homme
sir	NOM	sir
le	DET:ART	le
dit	VER:pres	dire
du	PRP:det	du
,	PUN	,
viens	VER:pres	venir
,	PUN	,
Français	NAM	français
<EOS>	<EOS>	<EOS>
m'	PRO:PER	me
de	PRP	de
comme	KON	comme
a	VER:pres	avoir
,	PUN	,
entrer	VER:infi	entrer
présenté	VER:pper	présenter
que	PRO:REL	que
si	KON	si
pour	PRP	pour
.	SENT	.
couru	VER:pper	courir
répéter	VER:infi	répéter
effet	NOM	effet
,	PUN	,
ayant	VER:ppre	avoir
envahit	VER:pres	envahir
pénètre	VER:pres	pénétrer
dans	PRP	dans
heures	NOM	heure
qui	PRO:REL	qui
--	PUN	--
--	PUN	--
,	PUN	,
.	SENT	.
le	DET:ART	le
au	PRP:det	au
de	PRP	de
.	SENT	.
se	PRO:PER	se
deux	NUM	deux
et	KON	et
le	DET:ART	le
du	PRP:det	du
une	DET:ART	un
.	SENT	.
dans	PRP	dans
en	PRP	en
venir	VER:infi	venir
George	NAM	george
saint	ADJ	saint
fréquentent	VER:pres	fréquenter
en	PRP	en
le	DET:ART	le
clubs	NOM	club
attention	NOM	attention
la	DET:ART	le
quatre	NUM	quatre
arrivé	VER:pper	arriver
accourut	VER:simp	accourir
et	KON	et
<EOS>	<EOS>	<EOS>
Robert	NAM	robert
de	PRP	de
Dixon	NAM	dixon
<EOS>	<EOS>	<EOS>
secrétaire	NOM	secrétaire
C'	PRO:DEM	ce
en	PRP	en
ou	KON	ou
Dixon	NAM	dixon
premier	NUM	premier
,	PUN	,
bien	ADV	bien
matin	NOM	matin
premier	NUM	premier
un	DET:ART	un
patiemment	ADV	patiemment
secrétaire	NOM	secrétaire
Seigneur	NOM	seigneur
emprisonné	VER:pper	emprisonner
jours	NOM	jour
allez	VER:pres	aller
bon	ADJ	bon
,	PUN	,
du	PRP:det	du
,	PUN	,
devenir	VER:infi	devenir
un	DET:ART	un
bal	NOM	bal
ténébreux	ADJ	ténébreux
de	PRP	de
tavernes	NOM	taverne
est	VER:pres	être
aux	PRP:det	au
--	PUN	--
sans	PRP	sans
<EOS>	<EOS>	<EOS>
Oui	INT	oui
être	VER:infi	être
<EOS>	<EOS>	<EOS>
.	SENT	.
Trois-Couronnes	NAM	trois-couronnes
prier	VER:infi	prier
Strand	NAM	strand
un	DET:ART	un
<EOS>	<EOS>	<EOS>
Pal	NAM	pal
Nous	PRO:PER	nous
c'	PRO:DEM	ce
Il	PRO:PER	il
le	DET:ART	le
demande	VER:pres	demander
de	PRP	de
faire	VER:infi	faire
est	VER:pres	être
fit	VER:simp	faire
--	PUN	--
haut	ADJ	haut
.	SENT	.
de	PRP	de
le	DET:ART	le
en	PRO:PER	en
réponds	VER:pres	répondre
secrétaire	NOM	secrétaire
.	SENT	.
détenez	VER:pres	détenir
amené	VER:pper	amener
n'	ADV	ne
une	DET:ART	un
.	SENT	.
Fidèle	NOM	fidèle
<EOS>	<EOS>	<EOS>
!	SENT	!
erreur	NOM	erreur
sir	NOM	sir
<EOS>	<EOS>	<EOS>
allez	VER:pres	aller
indignation	NOM	indignation
pas	ADV	pas
avons-nous	NOM	avons-nous
,	PUN	,
,	PUN	,
le	DET:ART	le
des	PRP:det	du
on	PRO:PER	on
le	DET:ART	le
M	VER:pper	m
<SEG>
adieu	NOM	adieu
dit	VER:pres	dire
?	SENT	?
,	PUN	,
,	PUN	,
Robert	NAM	robert
:	PUN	:
au	PRP:det	au
et	KON	et
la	DET:ART	le
Lane	NAM	lane
couché	VER:pper	coucher
la	DET:ART	le
miss	NOM	miss
craignait	VER:impf	craindre
de	PRP	de
M	VER:futu	m
,	PUN	,
<EOS>	<EOS>	<EOS>
littéralement	ADV	littéralement
me	PRO:PER	me
pas	ADV	pas
moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
avez	VER:pres	avoir
lit	NOM	lit
une	DET:ART	un
nous	PRO:PER	nous
de	PRP	de
où	PRO:REL	où
ennuyé	VER:pper	ennuyer
pli	NOM	pli
costume	NOM	costume
l'	DET:ART	le
l'	DET:ART	le
elles	PRO:PER	elle
parmi	PRP	parmi
secrétaire	NOM	secrétaire
encore	ADV	encore
dans	PRP	dans
papiers	NOM	papier
«	PUN:cit	«
professeurs	NOM	professeur
dame	NOM	dame
des	PRP:det	du
la	DET:ART	le
<EOS>	<EOS>	<EOS>
...	PUN	...
réplique	NOM	réplique
où	PRO:REL	où
car	KON	car
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
montrer	VER:infi	montrer
le	DET:ART	le
lit	NOM	lit
moi	PRO:PER	moi
gouverneur	NOM	gouverneur
donné	VER:pper	donner
un	DET:ART	un
d'	PRP	de
pendant	PRP	pendant
--	PUN	--
<EOS>	<EOS>	<EOS>
impassible	ADJ	impassible
Ah	INT	ah
comme	KON	comme
de	PRP	de
.	SENT	.
dit	VER:pper	dire
,	PUN	,
s'	PRO:PER	se
Quant	PRP	quant
en	PRP	en
pas	ADV	pas
Et	KON	et
le	DET:ART	le
,	PUN	,
joie	NOM	joie
était	VER:impf	être
doute	NOM	doute
Sermon	NAM	sermon
en	PRP	en
.	SENT	.
porter	VER:infi	porter
avait	VER:impf	avoir
--	PUN	--
institution	NOM	institution
homme	NOM	homme
est-il	ADJ	est-il
elle	PRO:PER	elle
Des	PRP:det	du
la	DET:ART	le
,	PUN	,
,	PUN	,
langue	NOM	langue
le	DET:ART	le
.	SENT	.
.	SENT	.
,	PUN	,
je	PRO:PER	je
à	PRP	à
peut-être	ADV	peut-être
C'	PRO:DEM	ce
et	KON	et
père	NOM	père
précède	VER:pres	précéder
:	PUN	:
montée	VER:pper	monter
fit	VER:simp	faire
le	DET:ART	le
ambassade	NOM	ambassade
précipita	VER:simp	précipiter
maintenant	ADV	maintenant
cher	ADJ	cher
se	PRO:PER	se
me	PRO:PER	me
au	PRP:det	au
sir	NOM	sir
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
conservé	VER:pper	conserver
une	DET:ART	un
un	DET:ART	un
ayant	VER:ppre	avoir
nous	PRO:PER	nous
celui	PRO:DEM	celui
*	ABR	*
être	VER:infi	être
ambassade	NOM	ambassade
.	SENT	.
Ellen	NAM	ellen
le	DET:ART	le
maison	NOM	maison
bien	ADV	bien
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
la	DET:ART	le
peut-être	ADV	peut-être
éclatante	ADJ	éclatant
l'	DET:ART	le
.	SENT	.
accepta	VER:simp	accepter
qu'	KON	que
Océanie	NAM	océanie
,	PUN	,
souvient	VER:pres	souvenir
Ellen	NAM	ellen
Mon	DET:POS	mon
trop	ADV	trop
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
d'	PRP	de
.	SENT	.
...	PUN	...
n'	ADV	ne
vérité	NOM	vérité
<EOS>	<EOS>	<EOS>
--	PUN	--
dit	VER:pres	dire
tout	ADV	tout
<EOS>	<EOS>	<EOS>
de	PRP	de
...	PUN	...
nuit	NOM	nuit
terrible	ADJ	terrible
on	PRO:PER	on
?	SENT	?
Rocambole	NOM	rocambole
montrer	VER:infi	montrer
complice	NOM	complice
Marmouset	NAM	marmouset
de	PRP	de
mais	KON	mais
tranquillement	ADV	tranquillement
avait	VER:impf	avoir
.	SENT	.
possède	VER:pres	posséder
ambassade	NOM	ambassade
de	PRP	de
une	DET:ART	un
de	PRP	de
Une	ABR	une
demi-heure	NOM	demi-heure
...	PUN	...
un	DET:ART	un
,	PUN	,
je	PRO:PER	je
il	PRO:PER	il
doit	VER:pres	devoir
Cité	NAM	cité
haute	ADJ	haut
ici	ADV	ici
Rocambole	NOM	rocambole
.	SENT	.
nom	NOM	nom
Et	KON	et
de	PRP	de
endormir	VER:infi	endormir
de	PRP	de
priverait	VER:cond	priver
la	DET:ART	le
,	PUN	,
infecte	ADJ	infect
Robert	NAM	robert
avons	VER:pres	avoir
Sir	NAM	sir
léger	ADJ	léger
Ellen	NAM	ellen
;	PUN	;
Master	NAM	master
impossible	ADJ	impossible
»	PUN:cit	»
--	PUN	--
jure	VER:pres	jurer
vécu	VER:pper	vivre
encore	ADV	encore
,	PUN	,
<EOS>	<EOS>	<EOS>
réclamait	VER:impf	réclamer
donnerai	VER:futu	donner
dernière	ADJ	dernier
...	PUN	...
prient	VER:pres	prier
gris	ADJ	gris
.	SENT	.
dans	PRP	dans
homme	NOM	homme
?	SENT	?
parlait	VER:impf	parler
<EOS>	<EOS>	<EOS>
redoutait	VER:impf	redouter
.	SENT	.
reçu	VER:pper	recevoir
affublait	VER:impf	affubler
et	KON	et
de	PRP	de
ne	ADV	ne
Rocambole	NOM	rocambole
à	PRP	à
appartements	NOM	appartement
Lane	NAM	lane
si	KON	si
haut	ADV	haut
.	SENT	.
.	SENT	.
était	VER:impf	être
sont	VER:pres	être
et	KON	et
Marmouset	NAM	marmouset
Eh	INT	eh
il	PRO:PER	il
le	DET:ART	le
elle	PRO:PER	elle
Robert	NAM	robert
à	PRP	à
ne	ADV	ne
Il	PRO:PER	il
Transportons-nous	NOM	transportons-nous
Car	KON	car
la	DET:ART	le
.	SENT	.
plus	ADV	plus
n'	ADV	ne
maison	NOM	maison
<EOS>	<EOS>	<EOS>
Dans	PRP	dans
<EOS>	<EOS>	<EOS>
Français	NAM	français
crimes	NOM	crime
ouverte	VER:pper	ouvrir
sommes	VER:pres	sommer|être
balbutia	VER:simp	balbutier
Rocambole	NOM	rocambole
M	VER:futu	m
je	PRO:PER	je
.	SENT	.
couru	VER:pper	courir
faux	ADJ	faux
elle	PRO:PER	elle
moqués	VER:pper	moquer
au	PRP:det	au
Une	DET:ART	un
se	PRO:PER	se
la	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
!	SENT	!
Marmouset	NOM	marmouset
<EOS>	<EOS>	<EOS>
ai	VER:pres	avoir
gouverneur	NOM	gouverneur
jeta	VER:simp	jeter
geste	NOM	geste
sur	PRP	sur
Et	KON	et
connût	VER:subi	connaître
la	DET:ART	le
Sir	NAM	sir
sir	NOM	sir
vives	ADJ	vif
laquelle	PRO:REL	lequel
qui	PRO:REL	qui
surprendre	VER:infi	surprendre
.	SENT	.
M	VER:futu	m
renfermait	VER:impf	renfermer
des	PRP:det	du
sir	NOM	sir
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
de	PRP	de
proprement	ADV	proprement
vu	VER:pper	voir
de	PRP	de
Londres	NAM	londres
midshipman	NOM	midshipman
un	DET:ART	un
d'	PRP	de
les	DET:ART	le
dit	VER:pres	dire
et	KON	et
dit	VER:pres	dire
une	DET:ART	un
un	DET:ART	un
de	PRP	de
Lane	NAM	lane
commis	VER:pper	commettre
,	PUN	,
,	PUN	,
elles	PRO:PER	elle
tête	NOM	tête
.	SENT	.
petite	ADJ	petit
;	PUN	;
,	PUN	,
se	PRO:PER	se
avec	PRP	avec
«	PUN:cit	«
se	PRO:PER	se
encore	ADV	encore
Robert	NAM	robert
avait	VER:impf	avoir
avait	VER:impf	avoir
absolument	ADV	absolument
langues	NOM	langue
fer	NOM	fer
proie	NOM	proie
Ellen	NAM	ellen
naguère	ADV	naguère
vers	PRP	vers
hors	PRP	hors
était	VER:impf	être
s'	PRO:PER	se
précipita	VER:simp	précipiter
tirées	VER:pper	tirer
--	PUN	--
la	DET:ART	le
absence	NOM	absence
se	PRO:PER	se
gouverneur	NOM	gouverneur
.	SENT	.
ignore	VER:pres	ignorer
Sœurs	NOM	sœur
javanais	NOM	javanais
une	DET:ART	un
est	VER:pres	être
enfin	ADV	enfin
pas	ADV	pas
deux	NUM	deux
il	PRO:PER	il
Venez	VER:pres	venir
...	PUN	...
et	KON	et
venez	VER:pres	venir
n'	ADV	ne
et	KON	et
un	DET:ART	un
<EOS>	<EOS>	<EOS>
hauteurs	NOM	hauteur
premier	NUM	premier
du	PRP:det	du
des	PRP:det	du
est	VER:pres	être
bureaux	NOM	bureau
Or	NOM	or
Une	ABR	une
une	DET:ART	un
l'	DET:ART	le
son	DET:POS	son
et	KON	et
même	ADJ	même
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
est	VER:pres	être
ou	KON	ou
ce	PRO:DEM	ce
son	DET:POS	son
dit	VER:pres	dire
le	DET:ART	le
de	PRP	de
...	PUN	...
les	DET:ART	le
avait	VER:impf	avoir
greffe	NOM	greffe
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
condamnés	VER:pper	condamner
la	DET:ART	le
.	SENT	.
.	SENT	.
sans	PRP	sans
à	PRP	à
<EOS>	<EOS>	<EOS>
la	DET:ART	le
Rocambole	NOM	rocambole
Newgate	NAM	newgate
mon	DET:POS	mon
M	VER:futu	m
,	PUN	,
autres	ADJ	autre
qui	PRO:REL	qui
qui	PRO:REL	qui
suis	VER:pres	suivre|être
dans	PRP	dans
un	DET:ART	un
Oh	INT	oh
et	KON	et
étaient	VER:impf	être
qui	PRO:REL	qui
son	DET:POS	son
<EOS>	<EOS>	<EOS>
était	VER:impf	être
après	KON	après
,	PUN	,
ont	VER:pres	avoir
émotion	NOM	émotion
le	DET:ART	le
dans	PRP	dans
Lequel	PRO:REL	lequel
sort	VER:pres	sortir
secrétaire	NOM	secrétaire
,	PUN	,
la	DET:ART	le
Sermon	NAM	sermon
en	PRP	en
souvient	VER:pres	souvenir
Les	DET:ART	le
suprême	ADJ	suprême
gentleman	NOM	gentleman
éducation	NOM	éducation
charmante	ADJ	charmant
le	DET:ART	le
<EOS>	<EOS>	<EOS>
--	PUN	--
--	PUN	--
*	ABR	*
présidente	NOM	président
donc	ADV	donc
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
miss	NOM	miss
,	PUN	,
.	SENT	.
et	KON	et
Sermon	NAM	sermon
un	DET:ART	un
mort	NOM	mort
<EOS>	<EOS>	<EOS>
.	SENT	.
se	PRO:PER	se
du	PRP:det	du
<EOS>	<EOS>	<EOS>
d'	PRP	de
malfaiteur	NOM	malfaiteur
plus	ADV	plus
troisième	NUM	troisième
dit-il	NOM	dit-il
,	PUN	,
part	NOM	part
ma	DET:POS	mon
gentleman	NOM	gentleman
votre	DET:POS	votre
<EOS>	<EOS>	<EOS>
que	KON	que
ouvrit	VER:simp	ouvrir
ne	ADV	ne
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
fille	NOM	fille
placé	VER:pper	placer
gentleman	NOM	gentleman
Et	KON	et
qu'	KON	que
au	PRP:det	au
la	DET:ART	le
.	SENT	.
était	VER:impf	être
chambre	NOM	chambre
d'	PRP	de
infernale	ADJ	infernal
sort	NOM	sort
à	PRP	à
l'	DET:ART	le
donne	VER:pres	donner
il	PRO:PER	il
une	DET:ART	un
ne	ADV	ne
Alors	ADV	alors
Mais	KON	mais
étage	NOM	étage
indemnité	NOM	indemnité
vous	PRO:PER	vous
noir	ADJ	noir
un	DET:ART	un
éclaircir	VER:infi	éclaircir
<EOS>	<EOS>	<EOS>
Cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
peu	ADV	peu
qui	PRO:REL	qui
--	PUN	--
de	PRP	de
êtes	VER:pres	être
il	PRO:PER	il
jury	NOM	jury
et	KON	et
de	PRP	de
leur	PRO:PER	lui
vêtu	VER:pper	vêtir
d'	PRP	de
homme	NOM	homme
Marmouset	NAM	marmouset
...	PUN	...
,	PUN	,
de	PRP	de
faite	VER:pper	faire
petite	ADJ	petit
conséquent	ADJ	conséquent
l'	PRO:PER	la|le
une	DET:ART	un
homme	NOM	homme
--	PUN	--
de	PRP	de
y	PRO:PER	y
en	PRP	en
formé	VER:pper	former
cabinet	NOM	cabinet
ambassade	NOM	ambassade
lequel	PRO:REL	lequel
!	SENT	!
trahir	VER:infi	trahir
s'	PRO:PER	se
maison	NOM	maison
colosse	NOM	colosse
gentleman	NOM	gentleman
arrachée	VER:pper	arracher
recommandé	VER:pper	recommander
de	PRP	de
vêtue	VER:pper	vêtir
qu'	KON	que
Vous	NAM	vous
dans	PRP	dans
,	PUN	,
un	DET:ART	un
pouvait	VER:impf	pouvoir
de	PRP	de
et	KON	et
des	PRP:det	du
voir	VER:infi	voir
Or	NOM	or
,	PUN	,
,	PUN	,
cellule	NOM	cellule
rue	NOM	rue
perdait	VER:impf	perdre
.	SENT	.
désigné	VER:pper	désigner
avait	VER:impf	avoir
sur	PRP	sur
Robert	NAM	robert
réparation	NOM	réparation
de	PRP	de
entre	PRP	entre
la	DET:ART	le
de	PRP	de
Je	PRO:PER	je
je	PRO:PER	je
se	PRO:PER	se
ami	NOM	ami
la	DET:ART	le
Monsieur	NAM	monsieur
pendant	PRP	pendant
ami	ADJ	ami
liées	VER:pper	lier
venez	VER:pres	venir
,	PUN	,
eux	PRO:PER	eux
les	DET:ART	le
dernière	ADJ	dernier
sa	DET:POS	son
non	ADV	non
jeune	ADJ	jeune
consolations	NOM	consolation
un	DET:ART	un
«	PUN:cit	«
!	SENT	!
était	VER:impf	être
premier	NUM	premier
toute	PRO:IND	tout
sir	NOM	sir
,	PUN	,
Monsieur	NAM	monsieur
riche	ADJ	riche
,	PUN	,
tardé	VER:pper	tarder
l'	DET:ART	le
chaque	PRO:IND	chaque
la	DET:ART	le
gouverneur	NOM	gouverneur
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
l'	PRO:PER	la|le
malfaiteur	NOM	malfaiteur
vont	VER:pres	aller
<EOS>	<EOS>	<EOS>
chambre	NOM	chambre
Marmouset	NAM	marmouset
de	PRP	de
fusse	VER:subi	être
...	PUN	...
modeste	ADJ	modeste
il	PRO:PER	il
dernier	ADJ	dernier
qui	PRO:REL	qui
,	PUN	,
bévue	NOM	bévue
les	DET:ART	le
envers	PRP	envers
parle	VER:pres	parler
monsieur	NOM	monsieur
premier	NUM	premier
vous	PRO:PER	vous
de	PRP	de
sa	DET:POS	son
de	PRP	de
son	DET:POS	son
et	KON	et
Dixon	NAM	dixon
riant	ADJ	riant
à	PRP	à
elle	PRO:PER	elle
.	SENT	.
-ci	ADV	-ci
,	PUN	,
mystérieux	ADJ	mystérieux
langue	NOM	langue
sir	NOM	sir
plus	ADV	plus
ce	PRO:DEM	ce
à	PRP	à
,	PUN	,
moyen	NOM	moyen
Robert	NAM	robert
porte	NOM	porte
,	PUN	,
.	SENT	.
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
leur	DET:POS	leur
»	PUN:cit	»
dit	VER:pper	dire
supplice	NOM	supplice
<EOS>	<EOS>	<EOS>
porte	NOM	porte
ayant	VER:ppre	avoir
les	DET:ART	le
,	PUN	,
qu'	KON	que
le	DET:ART	le
noms	NOM	nom
a	VER:pres	avoir
,	PUN	,
fut	VER:simp	être
ses	DET:POS	son
et	KON	et
nuit	NOM	nuit
,	PUN	,
,	PUN	,
Rocambole	NOM	rocambole
ruelle	NOM	ruelle
<EOS>	<EOS>	<EOS>
.	SENT	.
était	VER:impf	être
,	PUN	,
avait	VER:impf	avoir
avec	PRP	avec
langue	NOM	langue
qui	PRO:REL	qui
de	PRP	de
moment	NOM	moment
levant	VER:ppre	lever
son	DET:POS	son
,	PUN	,
Robert	NAM	robert
<EOS>	<EOS>	<EOS>
...	PUN	...
bandit	NOM	bandit
la	DET:ART	le
le	DET:ART	le
se	PRO:PER	se
pour	PRP	pour
un	DET:ART	un
monsieur	NOM	monsieur
!	SENT	!
»	PUN:cit	»
,	PUN	,
<EOS>	<EOS>	<EOS>
secrétaire	NOM	secrétaire
hâte	NOM	hâte
pas	ADV	pas
la	DET:ART	le
vœu	NOM	vœu
le	DET:ART	le
Londres	NAM	londres
arrive	VER:pres	arriver
<EOS>	<EOS>	<EOS>
la	DET:ART	le
,	PUN	,
homme	NOM	homme
heure	NOM	heure
le	DET:ART	le
Il	PRO:PER	il
...	PUN	...
son	DET:POS	son
de	PRP	de
le	PRO:PER	le
tant	ADV	tant
Pater-Noster	NAM	pater-noster
que	KON	que
prisons	NOM	prison
--	PUN	--
,	PUN	,
et	KON	et
Quand	KON	quand
de	PRP	de
ami	NOM	ami
le	DET:ART	le
*	ABR	*
capuchon	NOM	capuchon
proposition	NOM	proposition
.	SENT	.
brave	ADJ	brave
.	SENT	.
peuple	NOM	peuple
et	KON	et
le	DET:ART	le
il	PRO:PER	il
,	PUN	,
On	PRO:PER	on
s'	PRO:PER	se
aussi	ADV	aussi
puis	ADV	puis
à	PRP	à
ces	PRO:DEM	ce
laissant	VER:ppre	laisser
,	PUN	,
.	SENT	.
dit	VER:pper	dire
.	SENT	.
cette	PRO:DEM	ce
!	SENT	!
M	VER:futu	m
m'	PRO:PER	me
.	SENT	.
une	DET:ART	un
,	PUN	,
était	VER:impf	être
Tamise	NAM	tamise
voiture	NOM	voiture
<EOS>	<EOS>	<EOS>
M	VER:futu	m
de	PRP	de
bien	ADV	bien
forte	ADJ	fort
secrétaire	NOM	secrétaire
marqué	VER:pper	marquer
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
pouvait	VER:impf	pouvoir
elle	PRO:PER	elle
regardant	VER:ppre	regarder
<EOS>	<EOS>	<EOS>
.	SENT	.
nous	PRO:PER	nous
.	SENT	.
C'	PRO:DEM	ce
a	VER:pres	avoir
.	SENT	.
donc	ADV	donc
croix	NOM	croix
au	PRP:det	au
Il	PRO:PER	il
on	PRO:PER	on
.	SENT	.
et	KON	et
y	PRO:PER	y
suis	VER:pres	suivre|être
montrer	VER:infi	montrer
d'	PRP	de
matin	NOM	matin
de	PRP	de
a	VER:pres	avoir
pas	ADV	pas
aux	PRP:det	au
sépare	VER:pres	séparer
--	PUN	--
M	VER:futu	m
Sir	NAM	sir
dans	PRP	dans
vrai	NOM	vrai
ce	PRO:DEM	ce
Robert	NAM	robert
formidable	ADJ	formidable
.	SENT	.
,	PUN	,
jusqu'	PRP	jusque
Rocambole	NOM	rocambole
moqués	VER:pper	moquer
de	PRP	de
Marmouset	NAM	marmouset
clef	NOM	clef
.	SENT	.
de	PRP	de
à	PRP	à
orientales	ADJ	oriental
le	DET:ART	le
avait	VER:impf	avoir
association	NOM	association
ruelle	NOM	ruelle
<EOS>	<EOS>	<EOS>
deux	NUM	deux
rattacha	VER:simp	rattacher
,	PUN	,
coin	NOM	coin
était	VER:impf	être
de	PRP	de
Et	KON	et
une	DET:ART	un
il	PRO:PER	il
,	PUN	,
demander	VER:infi	demander
--	PUN	--
famille	NOM	famille
à	PRP	à
lui	PRO:PER	lui
la	DET:ART	le
M	VER:futu	m
se	PRO:PER	se
partie	VER:pper	partir
l'	DET:ART	le
fois	NOM	fois
prisonnier	NOM	prisonnier
la	DET:ART	le
que	KON	que
.	SENT	.
Cité	NAM	cité
qui	PRO:REL	qui
un	DET:ART	un
descend	VER:pres	descendre
,	PUN	,
gris	ADJ	gris
