garçons	NOM	garçon
et	KON	et
respect	NOM	respect
humain	ADJ	humain
si	KON	si
lapin	NOM	lapin
un	DET:ART	un
trop	ADV	trop
croyait	VER:impf	croire
parfois	ADV	parfois
trop	ADV	trop
.	SENT	.
comme	KON	comme
affectait	VER:impf	affecter
à	PRP	à
,	PUN	,
une	DET:ART	un
,	PUN	,
airs	NOM	air
Nanette	NAM	Nanette
par	PRP	par
elle	PRO:PER	elle
,	PUN	,
,	PUN	,
elle	PRO:PER	elle
pour	PRP	pour
disait	VER:impf	dire
à	PRP	à
<SEG>
les	DET:ART	le
qui	PRO:REL	qui
n'	ADV	ne
Tenassy	NAM	Tenassy
vulgaire	NOM	vulgaire
peu	ADV	peu
de	PRP	de
les	DET:ART	le
allées	NOM	allée
Mme	NOM	madame
fruitier	NOM	fruitier
Peu	ADV	peu
-même	ADJ	même
tous	PRO:IND	tout
,	PUN	,
esprit	NOM	esprit
au	PRP:det	au
en	PRP	en
elle	PRO:PER	elle
la	DET:ART	le
ranger	NOM	ranger
tenue	NOM	tenue
matins	NOM	matin
cueillir	VER:infi	cueillir
ni	KON	ni
du	PRP:det	du
potager	NOM	potager
fruits	NOM	fruit
à	PRP	à
,	PUN	,
les	DET:ART	le
parcourir	VER:infi	parcourir
,	PUN	,
,	PUN	,
les	DET:ART	le
les	PRO:PER	la|le
rien	ADV	rien
surveiller	VER:infi	surveiller
dans	PRP	dans
ni	KON	ni
,	PUN	,
l'	DET:ART	le
certes	ADV	certes
changèrent	VER:simp	changer
voyant	ADJ	voyant
ses	DET:POS	son
idées	NOM	idée
,	PUN	,
avait	VER:impf	avoir
dans	PRP	dans
<SEG>
ni	KON	ni
jour	NOM	jour
la	DET:ART	le
une	DET:ART	un
,	PUN	,
suivre	VER:infi	suivre
l'	DET:ART	le
ne	ADV	ne
Mme	NOM	madame
Un	DET:ART	un
faire	VER:infi	faire
qui	PRO:REL	qui
se	PRO:PER	se
un	DET:ART	un
sûre	ADJ	sûr
maison	NOM	maison
de	PRP	de
,	PUN	,
écurie	NOM	écurie
au-dessous	ADV	au-dessous
plaisait	VER:impf	plaire
étable	NOM	étable
bien	NOM	bien
l'	PRO:PER	la|le
l'	DET:ART	le
.	SENT	.
,	PUN	,
Aline	NOM	Aline
de	PRP	de
.	SENT	.
lieu	NOM	lieu
trouver	VER:infi	trouver
volontiers	ADV	volontiers
de	PRP	de
laiterie	NOM	laiterie
ni	KON	ni
maîtresse	NOM	maître|maîtresse
à	PRP	à
de	PRP	de
sa	DET:POS	son
lui	PRO:PER	lui
Tenassy	NAM	Tenassy
,	PUN	,
du	PRP:det	du
dignité	NOM	dignité
visiter	VER:infi	visiter
,	PUN	,
chose	NOM	chose
très	ADV	très
accueillait	VER:impf	accueillir
<SEG>
.	SENT	.
plus	ADV	plus
se	PRO:PER	se
bonté	NOM	bonté
choses	NOM	chose
sans	PRP	sans
qui	PRO:REL	qui
dites	VER:pper	dire
beaucoup	ADV	beaucoup
osa	VER:simp	oser
La	DET:ART	le
lui	PRO:PER	lui
,	PUN	,
faisait	VER:impf	faire
de	PRP	de
trouvant	VER:ppre	trouver
ouverture	NOM	ouverture
son	DET:POS	son
la	DET:ART	le
cette	PRO:DEM	ce
elle	PRO:PER	elle
parler	VER:infi	parler
on	PRO:PER	on
l'	DET:ART	le
avoua	VER:simp	avouer
,	PUN	,
causa	VER:simp	causer
jeune	ADJ	jeune
détours	NOM	détour
se	PRO:PER	se
âme	NOM	âme
cœur	NOM	cœur
du	PRP:det	du
grande	ADJ	grand
,	PUN	,
changement	NOM	changement
,	PUN	,
,	PUN	,
furent	VER:simp	être
de	PRP	de
Aline	NAM	Aline
.	SENT	.
abondance	NOM	abondance
en	PRP	en
seule	ADJ	seul
du	PRP:det	du
avec	PRP	avec
fille	NOM	fille
encouragea	VER:simp	encourager
longuement	ADV	longuement
<SEG>
Mme	NOM	madame
idées	NOM	idée
chère	ADJ	cher
direction	NOM	direction
se	PRO:PER	se
son	DET:POS	son
,	PUN	,
institutrice	NOM	instituteur
,	PUN	,
heureuse	ADJ	heureux
quand	KON	quand
la	DET:ART	le
très	ADV	très
terminant	VER:ppre	terminer
mieux	ADV	mieux
une	DET:ART	un
bien	ADV	bien
,	PUN	,
docile	ADJ	docile
suis	VER:pres	suivre|être
,	PUN	,
«	PUN:cit	«
être	VER:infi	être
proposait	VER:impf	proposer
de	PRP	de
heureuse	ADJ	heureux
ses	DET:POS	son
je	PRO:PER	je
reviendrait	VER:cond	revenir
en	PRO:PER	en
très	ADV	très
Tenassy	NAM	Tenassy
que	KON	que
nouvelle	ADJ	nouveau
plus	ADV	plus
.	SENT	.
qu'	KON	que
transformation	NOM	transformation
d'	PRP	de
dit	VER:pres	dire
C'	NAM	C'
elle	PRO:PER	elle
de	PRP	de
est	VER:pres	être
travailler	VER:infi	travailler
prenaient	VER:impf	prendre
enfant	NOM	enfant
et	KON	et
,	PUN	,
,	PUN	,
<SEG>
bonne	ADJ	bon
et	KON	et
se	PRO:PER	se
croyez-le	VER:pres	croyez-le
place	NOM	place
qui	PRO:REL	qui
peines	NOM	peine
opère	VER:pres	opérer
je	PRO:PER	je
en	PRP	en
adoucir	VER:infi	adoucir
et	KON	et
,	PUN	,
ma	DET:POS	mon
à	PRP	à
mais	KON	mais
votre	DET:POS	votre
aujourd'hui	ADV	aujourd'hui
,	PUN	,
même	ADV	même
à	PRP	à
ce	PRO:DEM	ce
déclarer	VER:infi	déclarer
ses	DET:POS	son
s'	PRO:PER	se
,	PUN	,
qui	PRO:REL	qui
ce	PRO:DEM	ce
voudrais	VER:cond	vouloir
vous	PRO:PER	vous
j'	PRO:PER	je
Duval	NAM	Duval
grandes	ADJ	grand
tout	ADV	tout
qui	PRO:REL	qui
;	PUN	;
simplement	ADV	simplement
Mlle	NOM	mademoiselle
en	PRP	en
écrire	VER:infi	écrire
étais	VER:impf	être
moi	PRO:PER	moi
Aline	NOM	Aline
,	PUN	,
,	PUN	,
lui	PRO:PER	lui
sont	VER:pres	être
passe	VER:pres	passer
serait	VER:cond	être
si	KON	si
<SEG>
la	DET:ART	le
,	PUN	,
préparer	VER:infi	préparer
,	PUN	,
mettrai	VER:futu	mettre
,	PUN	,
exprimée	VER:pper	exprimer
dit	VER:pres	dire
conseil	NOM	conseil
indulgence	NOM	indulgence
volonté	NOM	volonté
,	PUN	,
plus	ADV	plus
cœur	NOM	cœur
même	ADJ	même
par	PRP	par
bonne	ADJ	bon
serait	VER:cond	être
car	KON	car
d'	PRP	de
rien	ADV	rien
madame	NOM	madame
déjeuner	NOM	déjeuner
à	PRP	à
votre	DET:POS	votre
attendrit	VER:pres	attendrir
Je	PRO:PER	je
écrire	VER:infi	écrire
me	PRO:PER	me
mais	KON	mais
la	PRO:PER	la
suivrai	VER:futu	suivre
Aline	NAM	Aline
comme	ADV	comme
seulement	ADV	seulement
après	PRP	après
le	DET:ART	le
,	PUN	,
et	KON	et
le	DET:ART	le
--	PUN	--
ce	PRO:DEM	ce
n'	ADV	ne
temps	NOM	temps
,	PUN	,
je	PRO:PER	je
en	PRP	en
.	SENT	.
à	PRP	à
.	SENT	.
<SEG>
qu'	KON	que
moi	PRO:PER	moi
devenir	VER:infi	devenir
Seulement	ADV	seulement
?	SENT	?
--	PUN	--
.	SENT	.
vous	PRO:PER	vous
:	PUN	:
instruite	VER:pper	instruire
,	PUN	,
si	KON	si
bonne	ADJ	bon
bien	ADV	bien
va	VER:pres	aller
est	VER:pres	être
pieuse	ADJ	pieux
--	PUN	--
,	PUN	,
de	PRP	de
c'	PRO:DEM	ce
probable	ADJ	probable
Stéphanie	NAM	Stéphanie
et	KON	et
premier	NUM	premier
voulez	VER:pres	vouloir
moquer	VER:infi	moquer
ri	VER:pper	rire
obstacle	NOM	obstacle
le	DET:ART	le
surmonter	VER:infi	surmonter
il	PRO:PER	il
,	PUN	,
se	PRO:PER	se
C'	PRO:DEM	ce
quand	KON	quand
On	PRO:PER	on
faut	VER:pres	falloir
a-t-il	ADJ	a-t-il
aura	VER:futu	avoir
!	SENT	!
rira	VER:futu	rire
--	PUN	--
est	VER:pres	être
y	PRO:PER	y
qu'	PRO:REL	que
on	PRO:PER	on
,	PUN	,
là	ADV	là
?	SENT	?
<SEG>
est	VER:pres	être
si	KON	si
et	KON	et
manquer	VER:infi	manquer
.	SENT	.
chemin	NOM	chemin
on	PRO:PER	on
encore	ADV	encore
faible	ADJ	faible
,	PUN	,
Je	PRO:PER	je
plus	ADV	plus
continuerez	VER:futu	continuer
Je	PRO:PER	je
seul	NOM	seul
crains	VER:pres	craindre
l'	PRO:PER	la|le
courage	NOM	courage
votre	DET:POS	votre
nature	NOM	nature
que	KON	que
,	PUN	,
au	PRP:det	au
de	PRP	de
,	PUN	,
meilleur	ADJ	meilleur
le	PRO:PER	le
,	PUN	,
le	DET:ART	le
,	PUN	,
but	NOM	but
ne	ADV	ne
vous	PRO:PER	vous
--	PUN	--
,	PUN	,
qui	PRO:REL	qui
de	PRP	de
rira	VER:futu	rire
le	DET:ART	le
rit	VER:pres	rire
comprends	VER:pres	comprendre
.	SENT	.
parce	KON	parce
la	DET:ART	le
--	PUN	--
on	PRO:PER	on
mène	VER:pres	mener
et	KON	et
est	VER:pres	être
c'	PRO:DEM	ce
<SEG>
jour	NOM	jour
c'	PRO:DEM	ce
,	PUN	,
heure	NOM	heure
nous	PRO:PER	nous
cette	PRO:DEM	ce
grâce	NOM	grâce
à	PRP	à
ma	DET:POS	mon
,	PUN	,
,	PUN	,
difficile	ADJ	difficile
sûre	ADJ	sûr
ce	PRO:DEM	ce
aide	VER:subp	aider
de	PRP	de
la	PRO:PER	la
et	KON	et
jour	NOM	jour
nature	NOM	nature
par	PRP	par
cause	NOM	cause
,	PUN	,
qu'	KON	que
que	KON	que
de	PRP	de
ciel	NOM	ciel
Soyez	VER:impe	être
faiblesse	NOM	faiblesse
descend	VER:pres	descendre
du	PRP:det	du
est	VER:pres	être
faire	VER:infi	faire
est	VER:pres	être
que	PRO:REL	que
une	DET:ART	un
et	KON	et
par	PRP	par
.	SENT	.
fois	NOM	foi|fois
et	KON	et
chaque	PRO:IND	chaque
heure	NOM	heure
Aline	NAM	Aline
nous	PRO:PER	nous
demandons	VER:pres	demander
chère	NOM	chère
qui	PRO:REL	qui
à	PRP	à
si	KON	si
<SEG>
écrire	VER:infi	écrire
je	PRO:PER	je
.	SENT	.
Mlle	NOM	mademoiselle
vous	PRO:PER	vous
changera	VER:futu	changer
devoirs	NOM	devoir
,	PUN	,
Duval	NAM	Duval
pour	PRP	pour
,	PUN	,
en	PRP	en
fille	NOM	fille
décidément	ADV	décidément
à	PRP	à
un	DET:ART	un
Eh	INT	eh
vous	PRO:PER	vous
suffisant	VER:ppre	suffire
Dieu	NOM	Dieu
est	VER:pres	être
qui	PRO:REL	qui
jeune	ADJ	jeune
vais	VER:pres	aller
remplir	VER:infi	remplir
Dieu	NOM	Dieu
,	PUN	,
,	PUN	,
avez	VER:pres	avoir
avec	PRP	avec
en	PRP	en
tous	PRO:IND	tout
élève	NOM	élève
sa	DET:POS	son
--	PUN	--
mauvaise	ADJ	mauvais
dit	VER:pres	dire
la	DET:ART	le
bien	ADV	bien
simplicité	NOM	simplicité
bien	ADV	bien
secours	NOM	secours
c'	PRO:DEM	ce
il	PRO:PER	il
vos	DET:POS	votre
charmante	ADJ	charmant
confiance	NOM	confiance
donnera	VER:futu	donner
une	DET:ART	un
que	KON	que
<SEG>
,	PUN	,
Aline	NAM	Aline
sourire	NOM	sourire
.	SENT	.
,	PUN	,
aussitôt	ADV	aussitôt
.	SENT	.
bonne	ADJ	bon
encouragement	NOM	encouragement
ses	DET:POS	son
à	PRP	à
,	PUN	,
déjeuner	NOM	déjeuner
se	PRO:PER	se
,	PUN	,
relavait	VER:impf	relaver
après	ADV	après
s'	PRO:PER	se
fut	VER:simp	être
rajustait	VER:impf	rajuster
,	PUN	,
ses	DET:POS	son
une	DET:ART	un
,	PUN	,
d'	PRP	de
bandeaux	NOM	bandeau
presque	ADV	presque
pendant	VER:ppre	pendre
,	PUN	,
.	SENT	.
Stéphanie	NAM	Stéphanie
mit	VER:simp	mettre
Aline	NAM	Aline
l'	DET:ART	le
Un	ABR	Un
que	KON	que
etc	ABR	etc
et	KON	et
installa	VER:simp	installer
maternel	ADJ	maternel
»	PUN:cit	»
une	DET:ART	un
relissait	VER:impf	relissait
ses	DET:POS	son
etc	ABR	etc
mains	NOM	main
dans	PRP	dans
On	PRO:PER	on
.	SENT	.
manchettes	NOM	manchette
<SEG>
vous	PRO:PER	vous
ne	ADV	ne
m'	PRO:PER	me
Chère	NAM	Chère
écrivit	VER:simp	écrire
Dieu	NOM	Dieu
chagrin	NOM	chagrin
jamais	ADV	jamais
Vous	ADJ	Vous
faire	VER:infi	faire
viens	VER:pres	venir
bonne	ADJ	bon
ne	ADV	ne
est	VER:pres	être
que	PRO:REL	que
dire	VER:infi	dire
désormais	ADV	désormais
vous	PRO:PER	vous
écartée	VER:pper	écarter
:	PUN	:
je	PRO:PER	je
plus	ADV	plus
de	PRP	de
que	KON	que
parce	KON	parce
aidera	VER:futu	aider
et	KON	et
et	KON	et
que	KON	que
«	PUN:cit	«
je	PRO:PER	je
,	PUN	,
veux	VER:pres	vouloir
lettre	NOM	lettre
,	PUN	,
mademoiselle	NOM	mademoiselle
c'	PRO:DEM	ce
vous	PRO:PER	vous
serai	VER:futu	être
que	PRO:REL	que
je	PRO:PER	je
que	KON	que
«	PUN:cit	«
cette	PRO:DEM	ce
ce	PRO:DEM	ce
,	PUN	,
douteriez	VER:cond	douter
de	PRP	de
chambre	NOM	chambre
je	PRO:PER	je
<SEG>
Voulez	VER:pres	vouloir
sans	PRP	sans
j'	PRO:PER	je
-vous	PRO:PER	vous
grande	ADJ	grand
raisonnable	ADJ	raisonnable
,	PUN	,
que	KON	que
j'	PRO:PER	je
faire	VER:infi	faire
laisserai	VER:futu	laisser
être	VER:infi	être
grande	ADJ	grand
?	SENT	?
je	PRO:PER	je
tous	PRO:IND	tout
présent	ADJ	présent
faire	VER:infi	faire
avis	NOM	avis
méprisé	VER:pper	mépriser
me	PRO:PER	me
il	PRO:PER	il
faire	VER:infi	faire
la	DET:ART	le
que	PRO:REL	que
faut	VER:pres	falloir
quelque	PRO:IND	quelque
la	DET:ART	le
la	DET:ART	le
Jusqu'	PRP	jusque
vos	DET:POS	votre
devrait	VER:cond	devoir
chose	NOM	chose
,	PUN	,
ai	VER:pres	avoir
le	PRO:PER	le
vous	PRO:PER	vous
faire	VER:infi	faire
rappeler	VER:infi	rappeler
à	PRP	à
.	SENT	.
.	SENT	.
ai	VER:pres	avoir
même	ADJ	même
la	DET:ART	le
voulu	VER:pper	vouloir
chose	NOM	chose
le	PRO:PER	le
que	KON	que
dise	VER:subp	dire
<SEG>
obéissant	VER:ppre	obéir
pas	ADV	pas
avis	NOM	avis
que	PRO:REL	que
mais	KON	mais
mépriser	VER:infi	mépriser
qu'	KON	que
,	PUN	,
Eh	INT	eh
les	PRO:PER	la|le
est	VER:pres	être
,	PUN	,
fond	NOM	fond
de	PRP	de
c'	PRO:DEM	ce
lettre	NOM	lettre
de	PRP	de
aviez	VER:impf	avoir
puisque	KON	puisque
.	SENT	.
lettre	NOM	lettre
l'	DET:ART	le
,	PUN	,
ne	ADV	ne
me	PRO:PER	me
,	PUN	,
et	KON	et
.	SENT	.
méprisais	VER:impf	mépriser
cette	PRO:DEM	ce
j'	PRO:PER	je
,	PUN	,
avais	VER:impf	avoir
je	PRO:PER	je
en	PRP	en
vos	DET:POS	votre
disais	VER:impf	dire
raison	NOM	raison
Je	PRO:PER	je
vous	PRO:PER	vous
,	PUN	,
air	NOM	air
était	VER:impf	être
vous	PRO:PER	vous
franchise	NOM	franchise
genre	NOM	genre
au	PRP:det	au
bien	ADV	bien
un	DET:ART	un
une	DET:ART	un
<SEG>
je	PRO:PER	je
«	PUN:cit	«
il	PRO:PER	il
de	PRP	de
Vous	NAM	Vous
de	PRP	de
temps	NOM	temps
.	SENT	.
me	PRO:PER	me
que	KON	que
l'	DET:ART	le
occuper	VER:infi	occuper
d'	PRP	de
aurais	VER:cond	avoir
leçons	NOM	leçon
depuis	PRP	depuis
petite	ADJ	petit
autre	ADJ	autre
mes	DET:POS	mon
,	PUN	,
,	PUN	,
que	KON	que
cesse	NOM	cesse
;	PUN	;
deux	NUM	deux
d'	PRP	de
m'	PRO:PER	me
sans	PRP	sans
mes	DET:POS	mon
me	PRO:PER	me
que	KON	que
jeux	NOM	jeu
répétiez	VER:impf	répéter
rien	ADV	rien
ne	ADV	ne
était	VER:impf	être
une	DET:ART	un
air	NOM	air
de	PRP	de
savais	VER:impf	savoir
j'	PRO:PER	je
fille	NOM	fille
chose	NOM	chose
qu'	PRO:REL	que
ans	NOM	an
,	PUN	,
disiez	VER:impf	dire
,	PUN	,
et	KON	et
vous	PRO:PER	vous
<SEG>
.	SENT	.
poursuivre	VER:infi	poursuivre
,	PUN	,
bien	ADV	bien
base	NOM	base
à	PRP	à
voulais	VER:impf	vouloir
je	PRO:PER	je
;	PUN	;
revenir	VER:infi	revenir
,	PUN	,
réflexion	NOM	réflexion
suis	VER:pres	suivre|être
je	PRO:PER	je
riais	VER:impf	rire
mes	DET:POS	mon
péchaient	VER:impf	pécher
la	DET:ART	le
mal	ADV	mal
jamais	ADV	jamais
en	PRO:PER	en
vous	PRO:PER	vous
je	PRO:PER	je
que	KON	que
par	PRP	par
à	PRP	à
sur	PRP	sur
tant	ADV	tant
sans	PRP	sans
vu	VER:pper	voir
conviens	VER:pres	convenir
,	PUN	,
un	DET:ART	un
,	PUN	,
la	DET:ART	le
études	NOM	étude
la	DET:ART	le
aujourd'hui	ADV	aujourd'hui
sans	PRP	sans
disiez	VER:impf	dire
J'	PRO:PER	je
la	DET:ART	le
bientôt	ADV	bientôt
méthode	NOM	méthode
vérité	NOM	vérité
passé	NOM	passé
,	PUN	,
sans	PRP	sans
,	PUN	,
hâte	NOM	hâte
<SEG>
je	PRO:PER	je
lier	VER:infi	lier
d'	PRP	de
je	PRO:PER	je
rien	ADV	rien
étude	NOM	étude
ma	DET:POS	mon
les	DET:ART	le
,	PUN	,
la	DET:ART	le
ai	VER:pres	avoir
de	PRP	de
jamais	ADV	jamais
fin	NOM	fin
!	SENT	!
ne	ADV	ne
de	PRP	de
ai	VER:pres	avoir
n'	ADV	ne
à	PRP	à
et	KON	et
force	NOM	force
sont	VER:pres	être
mémoire	NOM	mémoire
fermé	VER:pper	fermer
à	PRP	à
idées	NOM	idée
j'	PRO:PER	je
sais	VER:pres	savoir
j'	PRO:PER	je
raisonner	VER:infi	raisonner
livres	NOM	livre
cherché	VER:pper	chercher
,	PUN	,
ai	VER:pres	avoir
mes	DET:POS	mon
mots	NOM	mot
devant	PRP	devant
dans	PRP	dans
comprendre	VER:infi	comprendre
mais	KON	mais
,	PUN	,
des	PRP:det	du
que	PRO:REL	que
porte	NOM	porte
Ce	PRO:DEM	ce
à	PRP	à
;	PUN	;
,	PUN	,
entassés	VER:pper	entasser
<SEG>
à	PRP	à
son	DET:POS	son
perché	VER:pper	percher
dernière	ADJ	dernier
Corbeau	NAM	Corbeau
...	PUN	...
que	KON	que
les	DET:ART	le
,	PUN	,
qu'	PRO:REL	que
comme	KON	comme
.	SENT	.
les	DET:ART	le
leçon	NOM	leçon
sur	PRP	sur
sans	PRP	sans
un	DET:ART	un
là	ADV	là
de	PRP	de
la	DET:ART	le
trouve	VER:pres	trouver
voir	VER:infi	voir
une	DET:ART	un
goût	NOM	goût
la	DET:ART	le
faits	NOM	fait
apprennent	VER:pres	apprendre
la	DET:ART	le
l'	DET:ART	le
on	PRO:PER	on
chose	NOM	chose
ai	VER:pres	avoir
appris	VER:pper	apprendre
amènent	VER:pres	amener
histoire	NOM	histoire
arbre	NOM	arbre
enfants	NOM	enfant
.	SENT	.
autre	ADJ	autre
qu'	KON	que
phrases	NOM	phrase
heureusement	ADV	heureusement
J'	PRO:PER	je
parce	KON	parce
Maître	NAM	Maître
seule	ADJ	seul
finit	VER:pres	finir
qui	PRO:REL	qui
suite	NOM	suite
y	PRO:PER	y
<SEG>
,	PUN	,
aura	VER:futu	avoir
des	PRP:det	du
!	SENT	!
bientôt	ADV	bientôt
:	PUN	:
pas	ADV	pas
qu'	KON	que
je	PRO:PER	je
Où	PRO:REL	où
:	PUN	:
vous	PRO:PER	vous
suis	VER:pres	suivre|être
pas	ADV	pas
comme	KON	comme
Les	DET:ART	le
moi	PRO:PER	moi
Et	KON	et
Il	PRO:PER	il
a	VER:pres	avoir
éducation	NOM	éducation
de	PRP	de
vous	PRO:PER	vous
disent	VER:pres	dire
en	PRO:PER	en
y	PRO:PER	y
étrangers	NOM	étranger
son	DET:POS	son
-je	PRO:PER	je
,	PUN	,
n'	ADV	ne
et	KON	et
bas	ADV	bas
fini	VER:pper	finir
a	VER:pres	avoir
elle	PRO:PER	elle
elle	PRO:PER	elle
Non	ADV	non
avec	PRP	avec
moi	PRO:PER	moi
n'	ADV	ne
Elle	PRO:PER	elle
.	SENT	.
choses	NOM	chose
a	VER:pres	avoir
fini	VER:pper	finir
dis	VER:pres	dire
même	ADV	même
?	SENT	?
tout	ADV	tout
<SEG>
,	PUN	,
Cependant	VER:ppre	Cependant
!	SENT	!
tant	ADV	tant
étudier	VER:infi	étudier
mois	NOM	moi|mois
me	PRO:PER	me
qu'	KON	que
on	PRO:PER	on
«	PUN:cit	«
entendu	VER:pper	entendre
à	PRP	à
ferait	VER:cond	faire
ces	PRO:DEM	ce
milieu	NOM	milieu
peut	VER:pres	pouvoir
elle	PRO:PER	elle
qu'	KON	que
a	VER:pres	avoir
une	DET:ART	un
enfant	NOM	enfant
le	PRO:PER	le
toute	PRO:IND	tout
comprises	VER:pper	comprendre
en	PRP	en
mon	DET:POS	mon
pensées	NOM	pensée
de	PRP	de
la	DET:ART	le
dire	VER:infi	dire
âge	NOM	âge
tristesse	NOM	tristesse
peu	ADV	peu
un	DET:ART	un
que	PRO:REL	que
souviens	VER:pres	souvenir
vous	PRO:PER	vous
les	PRO:PER	la|le
de	PRP	de
,	PUN	,
me	PRO:PER	me
autant	ADV	autant
avoir	VER:infi	avoir
causent	VER:pres	causer
je	PRO:PER	je
commencées	VER:pper	commencer
au	PRP:det	au
année	NOM	année
en	PRP	en
trois	NUM	trois
<SEG>
aux	PRP:det	au
Ce	PRO:DEM	ce
,	PUN	,
continuerons	VER:futu	continuer
Pyramides	NOM	pyramide
à	PRP	à
le	PRO:PER	le
vous	PRO:PER	vous
pendant	PRP	pendant
je	PRO:PER	je
retournerai	VER:futu	retourner
mais	KON	mais
.	SENT	.
heure	NOM	heure
comme	KON	comme
,	PUN	,
sœur	NOM	sœur
déluge	NOM	déluge
courage	NOM	courage
l'	DET:ART	le
bonne	ADJ	bon
,	PUN	,
de	PRP	de
nos	DET:POS	notre
,	PUN	,
amie	NOM	ami
ordinaire	NOM	ordinaire
Si	KON	si
une	DET:ART	un
,	PUN	,
vous	PRO:PER	vous
.	SENT	.
études	NOM	étude
le	DET:ART	le
rend	VER:pres	rendre
ou	KON	ou
deux	NUM	deux
permettez	VER:pres	permettre
nous	PRO:PER	nous
jour	NOM	jour
cause	NOM	cause
Clovis	NAM	Clovis
à	PRP	à
chaque	PRO:IND	chaque
avec	PRP	avec
au	PRP:det	au
à	PRP	à
ma	DET:POS	mon
me	PRO:PER	me
souvenir	NOM	souvenir
<SEG>
facile	ADJ	facile
bonne	ADJ	bon
rend	VER:pres	rendre
que	KON	que
de	PRP	de
C	NUM	C
,	PUN	,
volonté	NOM	volonté
vôtre	PRO:POS	vôtre
la	DET:ART	le
tout	ADV	tout
les	DET:ART	le
servirai	VER:futu	servir
ma	DET:POS	mon
que	KON	que
de	PRP	de
manque	VER:pres	manquer
ferme	VER:pres	fermer
yeux	NOM	œil
me	PRO:PER	me
si	KON	si
pour	KON	pour
exprès	ADJ	exprès
vite	ADV	vite
,	PUN	,
ne	ADV	ne
;	PUN	;
,	PUN	,
clair	ADJ	clair
pas	ADV	pas
irons	VER:futu	aller
je	PRO:PER	je
et	KON	et
on	PRO:PER	on
parce	KON	parce
sera	VER:futu	être
la	DET:ART	le
ne	ADV	ne
tête	NOM	tête
B	NAM	B
A	PRP	à
pas	ADV	pas
tout	ADV	tout
l'	DET:ART	le
me	PRO:PER	me
quand	KON	quand
à	PRP	à
qui	PRO:REL	qui
et	KON	et
nous	PRO:PER	nous
<SEG>
ne	ADV	ne
que	KON	que
elles	PRO:PER	elle
des	PRP:det	du
air	NOM	air
promesses	NOM	promesse
,	PUN	,
ai	VER:pres	avoir
vous	PRO:PER	vous
en	PRO:PER	en
vagues	ADJ	vague
ayez	VER:subp	avoir
«	PUN:cit	«
soient	VER:subp	être
ce	PRO:DEM	ce
pensez	VER:pres	penser
j'	PRO:PER	je
que	PRO:REL	que
!	SENT	!
,	PUN	,
ont	VER:pres	avoir
vous	PRO:PER	vous
en	PRP	en
ayez	VER:subp	avoir
besoin	NOM	besoin
fois	NOM	foi|fois
que	KON	que
ne	ADV	ne
Oh	NAM	Oh
voir	VER:infi	voir
comme	KON	comme
sont	VER:pres	être
en	PRP	en
résolutions	NOM	résolution
prie	VER:pres	prier
mes	DET:POS	mon
de	PRP	de
tant	ADV	tant
pas	ADV	pas
confiance	NOM	confiance
l'	PRO:PER	la|le
moi	PRO:PER	moi
je	PRO:PER	je
,	PUN	,
pas	ADV	pas
dites	VER:pres	dire
.	SENT	.
été	VER:pper	être
;	PUN	;
l'	DET:ART	le
<SEG>
heure	NOM	heure
confiance	NOM	confiance
vous	PRO:PER	vous
et	KON	et
plus	ADV	plus
heure	NOM	heure
bras	NOM	bras
ouverts	ADJ	ouvert
,	PUN	,
lèvera	VER:futu	lever
,	PUN	,
habiller	VER:infi	habiller
Aline	NAM	Aline
faire	VER:infi	faire
ne	ADV	ne
mettra	VER:futu	mettre
bonne	ADJ	bon
elle	PRO:PER	elle
,	PUN	,
sa	DET:POS	son
!	SENT	!
une	DET:ART	un
les	DET:ART	le
moqueuse	ADJ	moqueur
elle	PRO:PER	elle
plus	ADV	plus
prière	NOM	prière
de	PRP	de
elle	PRO:PER	elle
quand	KON	quand
elle	PRO:PER	elle
par	PRP	par
,	PUN	,
ne	ADV	ne
ne	ADV	ne
sera	VER:futu	être
habitude	NOM	habitude
attend	VER:pres	attendre
méchante	NOM	méchant
et	KON	et
par	PRP	par
qu'	KON	que
flânera	VER:futu	flâner
et	KON	et
se	PRO:PER	se
faiblesse	NOM	faiblesse
,	PUN	,
pour	PRP	pour
Votre	DET:POS	votre
s'	PRO:PER	se
<SEG>
.	SENT	.
attends	VER:pres	attendre
je	PRO:PER	je
à	PRP	à
retombera	VER:futu	retomber
,	PUN	,
,	PUN	,
«	PUN:cit	«
serez	VER:futu	être
gentille	ADJ	gentil
revoir	VER:infi	revoir
,	PUN	,
commencer	VER:infi	commencer
après	KON	après
.	SENT	.
pour	PRP	pour
assez	ADV	assez
pour	PRP	pour
.	SENT	.
être	VER:infi	être
affectionnée	VER:pper	affectionner
avec	PRP	avec
Votre	NAM	Votre
Au	VER:pres	Au
»	PUN:cit	»
amie	ADJ	ami
ALINE	NAM	ALINE
,	PUN	,
mieux	ADV	mieux
Deux	ADJ	Deux
dans	PRP	dans
vous	PRO:PER	vous
aider	VER:infi	aider
elle	PRO:PER	elle
bonne	ADV	bonne
faire	VER:infi	faire
fautes	NOM	faute
on	PRO:PER	on
élève	NOM	élève
«	PUN:cit	«
ces	PRO:DEM	ce
vous	PRO:PER	vous
bonheur	NOM	bonheur
l'	PRO:PER	la|le
SAINT-CLAIR	NAM	SAINT-CLAIR
«	PUN:cit	«
