s’écria	VER:simp	s’écria
<SEG>
de	PRP	de
de	PRP	de
de	PRP	de
révoltes	NOM	révolte
impuissantes	ADJ	impuissant
,	PUN	,
écrasées	VER:pper	écraser
rancunes	NOM	rancune
,	PUN	,
colères	NOM	colère
<SEG>
domptées	VER:pper	dompter
et	KON	et
lui	PRO:PER	lui
quelque	PRO:IND	quelque
,	PUN	,
désespoir	NOM	désespoir
de	PRP	de
depuis	PRP	depuis
silencieux	ADJ	silencieux
temps	NOM	temps
<SEG>
tête	NOM	tête
de	PRP	de
,	PUN	,
la	DET:ART	le
à	PRP	à
coup	NOM	coup
un	DET:ART	un
l’étourdit	VER:simp	l’étourdit
montant	VER:ppre	monter
comme	ADV	comme
<SEG>
...	PUN	...
?	SENT	?
Tu	ADJ	Tu
oses	NOM	ose
«	PUN:cit	«
?	SENT	?
.	SENT	.
oses	NOM	ose
sang	NOM	sang
Tu	VER:simp	Tu
<SEG>
,	PUN	,
Et	VER:subi	Et
t’ordonne	VER:subp	t’ordonne
tu	PRO:PER	tu
de	PRP	de
moi	PRO:PER	moi
te	PRO:PER	te
je	PRO:PER	je
taire	VER:infi	taire
...	PUN	...
<SEG>
l’ordonne	VER:subp	l’ordonne
je	PRO:PER	je
Jean	NAM	Jean
!	SENT	!
,	PUN	,
»	PUN:cit	»
te	PRO:PER	te
entends	VER:pres	entendre
surpris	VER:pper	surprendre
,	PUN	,
<SEG>
cette	PRO:DEM	ce
cherchant	VER:ppre	chercher
tut	VER:simp	taire
violence	NOM	violence
se	PRO:PER	se
quelques	PRO:IND	quelque
,	PUN	,
secondes	NOM	second|seconde
,	PUN	,
de	PRP	de
<SEG>
ce	PRO:DEM	ce
la	DET:ART	le
fureur	NOM	fureur
nous	PRO:PER	nous
trouble	ADJ	trouble
d’esprit	NOM	d’esprit
jette	VER:pres	jeter
dans	PRP	dans
,	PUN	,
où	PRO:REL	où
<SEG>
la	DET:ART	le
chose	NOM	chose
la	DET:ART	le
,	PUN	,
,	PUN	,
,	PUN	,
le	DET:ART	le
qui	PRO:REL	qui
mot	NOM	mot
phrase	NOM	phrase
<SEG>
reprit	VER:simp	reprendre
.	SENT	.
jusqu’au	NOM	jusqu’au
,	PUN	,
blesser	VER:infi	blesser
frère	NOM	frère
pourrait	VER:cond	pouvoir
Il	PRO:PER	il
cœur	NOM	cœur
son	DET:POS	son
<SEG>
en	PRO:PER	en
bien	ADV	bien
,	PUN	,
s’efforçant	VER:ppre	s’efforçant
de	PRP	de
pour	PRP	pour
frapper	VER:infi	frapper
se	PRO:PER	se
maîtriser	VER:infi	maîtriser
de	PRP	de
<SEG>
ralentir	VER:infi	ralentir
parole	NOM	parole
aiguë	ADJ	aiguë
plus	ADV	plus
«	PUN:cit	«
sa	DET:POS	son
:	PUN	:
pour	PRP	pour
la	PRO:PER	la
rendre	VER:infi	rendre
<SEG>
de	PRP	de
je	PRO:PER	je
moi	PRO:PER	moi
Voilà	ADJ	Voilà
te	PRO:PER	te
sais	VER:pres	savoir
,	PUN	,
que	KON	que
jaloux	ADJ	jaloux
longtemps	ADV	longtemps
<SEG>
jour	NOM	jour
«	PUN:cit	«
depuis	PRP	depuis
commencé	VER:pper	commencer
tu	PRO:PER	tu
dire	VER:infi	dire
à	PRP	à
où	PRO:REL	où
as	VER:pres	avoir
le	DET:ART	le
<SEG>
que	KON	que
as	VER:pres	avoir
»	PUN:cit	»
parce	KON	parce
veuve	ADJ	veuf|veuve
la	DET:ART	le
que	PRO:REL	que
compris	VER:pper	comprendre
cela	PRO:DEM	cela
tu	PRO:PER	tu
<SEG>
Pierre	NAM	Pierre
poussa	VER:simp	pousser
mal	ADV	mal
de	PRP	de
.	SENT	.
faisait	VER:impf	faire
ces	PRO:DEM	ce
me	PRO:PER	me
»	PUN:cit	»
un	NOM	un
<SEG>
rires	NOM	rire
qui	PRO:REL	qui
lui	PRO:PER	lui
étaient	VER:impf	être
et	KON	et
«	PUN:cit	«
stridents	ADJ	strident
:	PUN	:
méprisants	ADJ	méprisant
familiers	ADJ	familier
<SEG>
toi	PRO:PER	toi
Ah	NAM	Ah
de	PRP	de
!	SENT	!
!	SENT	!
mon	DET:POS	mon
Dieu	NOM	Dieu
ah	INT	ah
!	SENT	!
Jaloux	ADJ	jaloux
<SEG>
!	SENT	!
...	PUN	...
?	SENT	?
moi	PRO:PER	moi
?	SENT	?
?	SENT	?
...	PUN	...
moi	PRO:PER	moi
...	PUN	...
moi	PRO:PER	moi
<SEG>
...	PUN	...
de	PRP	de
quoi	PRO	quoi
?	SENT	?
...	PUN	...
quoi	PRO	quoi
,	PUN	,
et	KON	et
mon	DET:POS	mon
de	PRP	de
<SEG>
de	PRP	de
ta	DET:POS	ton
ton	DET:POS	ton
?	SENT	?
?	SENT	?
de	PRP	de
figure	NOM	figure
esprit	NOM	esprit
Dieu	NOM	Dieu
ou	KON	ou
<SEG>
la	DET:ART	le
...	PUN	...
bien	ADV	bien
touché	VER:pper	toucher
avait	VER:impf	avoir
»	PUN:cit	»
Mais	NAM	Mais
qu’il	NOM	qu’il
sentit	VER:simp	sentir
Jean	NAM	Jean
<SEG>
tu	PRO:PER	tu
plaie	NOM	plaie
cette	PRO:DEM	ce
Oui	ADJ	Oui
de	PRP	de
,	PUN	,
es	VER:pres	être
:	PUN	:
«	PUN:cit	«
âme	NOM	âme
<SEG>
et	KON	et
,	PUN	,
l’enfance	NOM	l’enfance
jaloux	ADJ	jaloux
moi	PRO:PER	moi
et	KON	et
;	PUN	;
de	PRP	de
jaloux	ADJ	jaloux
depuis	PRP	depuis
<SEG>
tu	PRO:PER	tu
cette	PRO:DEM	ce
que	KON	que
quand	KON	quand
as	VER:pres	avoir
es	VER:pres	être
devenu	VER:pper	devenir
tu	PRO:PER	tu
furieux	ADJ	furieux
vu	VER:pper	voir
<SEG>
voulait	VER:impf	vouloir
préférait	VER:impf	préférer
qu’elle	VER:subp	qu’elle
pas	ADV	pas
et	KON	et
ne	ADV	ne
me	PRO:PER	me
femme	NOM	femme
de	PRP	de
toi	PRO:PER	toi
<SEG>
bégayait	VER:impf	bégayer|bégayer
:	PUN	:
exaspéré	VER:pper	exaspérer
.	SENT	.
supposition	NOM	supposition
de	PRP	de
Pierre	NAM	Pierre
cette	PRO:DEM	ce
,	PUN	,
»	PUN:cit	»
<SEG>
de	PRP	de
...	PUN	...
à	PRP	à
Moi	NAM	Moi
moi	PRO:PER	moi
toi	PRO:PER	toi
?	SENT	?
«	PUN:cit	«
jaloux	ADJ	jaloux
...	PUN	...
<SEG>
de	PRP	de
de	PRP	de
cette	PRO:DEM	ce
de	PRP	de
dinde	NOM	dinde
cruche	NOM	cruche
cette	PRO:DEM	ce
,	PUN	,
,	PUN	,
cause	NOM	cause
<SEG>
Jean	NAM	Jean
cette	PRO:DEM	ce
grasse	ADJ	gras
»	PUN:cit	»
qui	PRO:REL	qui
oie	NOM	oie
...	PUN	...
voyait	VER:impf	voir
?	SENT	?
porter	VER:infi	porter
<SEG>
reprit	VER:simp	reprendre
jour	NOM	jour
coups	NOM	coup
«	PUN:cit	«
:	PUN	:
Et	VER:ppre	Et
où	PRO:REL	où
tu	PRO:PER	tu
le	DET:ART	le
ses	DET:POS	son
<SEG>
fort	ADJ	fort
dans	PRP	dans
que	KON	que
de	PRP	de
,	PUN	,
as	VER:pres	avoir
plus	ADV	plus
moi	PRO:PER	moi
essayé	VER:pper	essayer|essayer
ramer	VER:infi	ramer
<SEG>
devant	PRP	devant
Et	KON	et
pue	VER:subp	puer
Perle	NAM	Perle
tu	PRO:PER	tu
la	DET:ART	le
?	SENT	?
tout	PRO:IND	tout
dis	VER:pres	dire
ce	PRO:DEM	ce
<SEG>
Mais	KON	mais
de	PRP	de
pour	PRP	pour
valoir	VER:infi	valoir
crèves	VER:pres	crever
elle	PRO:PER	elle
te	PRO:PER	te
faire	VER:infi	faire
?	SENT	?
tu	PRO:PER	tu
<SEG>
m’est	NOM	m’est
Et	KON	et
,	PUN	,
jalousie	NOM	jalousie
cette	PRO:DEM	ce
fortune	NOM	fortune
tu	PRO:PER	tu
quand	KON	quand
!	SENT	!
arrivée	VER:pper	arriver
<SEG>
devenu	VER:pper	devenir
es	VER:pres	être
m’as	VER:simp	m’as
,	PUN	,
et	KON	et
tu	PRO:PER	tu
et	KON	et
,	PUN	,
enragé	VER:pper	enrager
détesté	VER:pper	détester
<SEG>
tu	PRO:PER	tu
les	DET:ART	le
montré	VER:pper	montrer
toutes	PRO:IND	tout
tu	PRO:PER	tu
et	KON	et
l’as	VER:simp	l’as
de	PRP	de
,	PUN	,
manières	NOM	manière
<SEG>
monde	NOM	monde
fait	VER:pper	faire
tu	PRO:PER	tu
n’es	NOM	n’es
le	DET:ART	le
et	KON	et
as	VER:pres	avoir
,	PUN	,
souffrir	VER:infi	souffrir
tout	PRO:IND	tout
<SEG>
.	SENT	.
t’étouffe	VER:pres	t’étouffe
la	DET:ART	le
heure	NOM	heure
cracher	VER:infi	cracher
qui	PRO:REL	qui
sans	PRP	sans
pas	ADV	pas
une	DET:ART	un
bile	NOM	bile
<SEG>
ses	DET:POS	son
avec	PRP	avec
Pierre	NAM	Pierre
de	PRP	de
envie	NOM	envie
»	PUN:cit	»
poings	NOM	poing
une	DET:ART	un
ferma	VER:simp	fermer
fureur	NOM	fureur
<SEG>
le	PRO:PER	le
son	DET:POS	son
irrésistible	ADJ	irrésistible
sauter	VER:infi	sauter
sur	PRP	sur
prendre	VER:infi	prendre
frère	NOM	frère
de	PRP	de
et	KON	et
de	PRP	de
<SEG>
!	SENT	!
la	DET:ART	le
«	PUN:cit	«
Ah	NAM	Ah
-toi	PRO:PER	toi
:	PUN	:
à	PRP	à
,	PUN	,
gorge	NOM	gorge
tais	VER:pres	taire
<SEG>
!	SENT	!
cette	PRO:DEM	ce
ne	ADV	ne
,	PUN	,
de	PRP	de
cette	PRO:DEM	ce
point	ADV	point
parle	VER:pres	parler
fois	NOM	foi|fois
fortune	NOM	fortune
<SEG>
te	PRO:PER	te
:	PUN	:
récria	VER:simp	récrier
«	PUN:cit	«
se	PRO:PER	se
Mais	VER:impf	Mais
»	PUN:cit	»
Jean	NAM	Jean
jalousie	NOM	jalousie
la	DET:ART	le
<SEG>
ne	ADV	ne
Tu	PRO:PER	tu
peau	NOM	peau
.	SENT	.
de	PRP	de
la	DET:ART	le
suinte	VER:pres	suinter
dis	VER:pres	dire
un	DET:ART	un
pas	ADV	pas
<SEG>
à	PRP	à
père	NOM	père
ou	KON	ou
mon	DET:POS	mon
à	PRP	à
à	PRP	à
ma	DET:POS	mon
mère	NOM	mère
mot	NOM	mot
,	PUN	,
<SEG>
.	SENT	.
feins	VER:pres	feindre
de	PRP	de
elle	PRO:PER	elle
où	PRO:REL	où
moi	PRO:PER	moi
me	PRO:PER	me
Tu	PRO:PER	tu
,	PUN	,
n’éclate	NOM	n’éclate
<SEG>
tu	PRO:PER	tu
mépriser	VER:infi	mépriser
!	SENT	!
parce	KON	parce
tu	PRO:PER	tu
querelle	NOM	querelle
que	PRO:REL	que
jaloux	ADJ	jaloux
es	VER:pres	être
cherches	VER:pres	chercher
<SEG>
.	SENT	.
que	PRO:REL	que
es	VER:pres	être
tu	PRO:PER	tu
tout	PRO:IND	tout
jaloux	ADJ	jaloux
le	DET:ART	le
à	PRP	à
parce	KON	parce
monde	NOM	monde
<SEG>
tu	PRO:PER	tu
maintenant	ADV	maintenant
te	PRO:PER	te
je	PRO:PER	je
riche	ADJ	riche
,	PUN	,
ne	ADV	ne
suis	VER:pres	suivre|être
Et	KON	et
que	KON	que
<SEG>
es	VER:pres	être
devenu	VER:pper	devenir
tu	PRO:PER	tu
,	PUN	,
plus	ADV	plus
contiens	VER:pres	contenir
,	PUN	,
venimeux	ADJ	venimeux
tu	PRO:PER	tu
tortures	VER:pres	torturer
<SEG>
notre	DET:POS	notre
sa	DET:POS	son
faute	NOM	faute
comme	KON	comme
!	SENT	!
mère	NOM	mère
si	KON	si
c’était	VER:impf	c’était
»	PUN:cit	»
...	PUN	...
<SEG>
la	DET:ART	le
,	PUN	,
la	DET:ART	le
entrouverte	VER:pper	entrouvrir
cheminée	NOM	cheminée
reculé	VER:pper	reculer
Pierre	NAM	Pierre
jusqu’à	NOM	jusqu’à
avait	VER:impf	avoir
bouche	NOM	bouche
<SEG>
l’œil	NOM	l’œil
,	PUN	,
en	PRP	en
proie	NOM	proie
,	PUN	,
à	PRP	à
ces	PRO:DEM	ce
dilaté	VER:pper	dilater
une	NUM	un
de	PRP	de
<SEG>
des	PRP:det	du
font	VER:pres	faire
de	PRP	de
qui	PRO:REL	qui
rage	NOM	rage
.	SENT	.
folies	NOM	folie
Il	PRO:PER	il
crimes	NOM	crime
commettre	VER:infi	commettre
<SEG>
plus	ADV	plus
mais	KON	mais
basse	ADJ	bas
voix	NOM	voix
:	PUN	:
répéta	VER:simp	répéter
,	PUN	,
haletante	ADJ	haletant
«	PUN:cit	«
d’une	NOM	d’une
<SEG>
--	PUN	--
-toi	PRO:PER	toi
-toi	PRO:PER	toi
Tais	VER:impf	Tais
tais	VER:pres	taire
.	SENT	.
donc	ADV	donc
!	SENT	!
Non	ADV	non
,	PUN	,
<SEG>
je	PRO:PER	je
longtemps	ADV	longtemps
voulais	VER:impf	vouloir
Voilà	ADV	voilà
te	PRO:PER	te
que	KON	que
entière	ADJ	entier
pensée	NOM	pensée
dire	VER:infi	dire
ma	DET:POS	mon
<SEG>
pis	ADV	pis
m’en	VER:cond	m’en
toi	PRO:PER	toi
,	PUN	,
donnes	NOM	donne
;	PUN	;
tu	PRO:PER	tu
pour	PRP	pour
l’occasion	NOM	l’occasion
tant	ADV	tant
<SEG>
une	DET:ART	un
!	SENT	!
et	KON	et
Tu	PRO:PER	tu
.	SENT	.
tu	PRO:PER	tu
sais	VER:pres	savoir
le	PRO:PER	le
femme	NOM	femme
J’aime	NAM	J’aime
<SEG>
la	DET:ART	le
à	PRP	à
bout	NOM	bout
moi	PRO:PER	moi
tu	PRO:PER	tu
me	PRO:PER	me
pousses	VER:pres	pousser
,	PUN	,
devant	PRP	devant
railles	NOM	raille
<SEG>
je	PRO:PER	je
Mais	KON	mais
tes	DET:POS	ton
toi	PRO:PER	toi
pis	ADV	pis
casserai	VER:futu	casser
;	PUN	;
.	SENT	.
tant	ADV	tant
pour	PRP	pour
<SEG>
moi	PRO:PER	moi
te	PRO:PER	te
,	PUN	,
de	PRP	de
à	PRP	à
forcerai	VER:futu	forcer
!	SENT	!
Je	PRO:PER	je
dents	NOM	dent
vipère	NOM	vipère
<SEG>
.	SENT	.
,	PUN	,
Te	PRO:PER	te
--	PUN	--
.	SENT	.
?	SENT	?
toi	PRO:PER	toi
respecter	VER:infi	respecter
respecter	VER:infi	respecter
me	PRO:PER	me
<SEG>
toi	PRO:PER	toi
!	SENT	!
Oui	INT	oui
Te	PRO:PER	te
--	PUN	--
,	PUN	,
moi	PRO:PER	moi
--	PUN	--
respecter	VER:infi	respecter
...	PUN	...
<SEG>
...	PUN	...
as	VER:pres	avoir
,	PUN	,
ta	DET:POS	ton
nous	PRO:PER	nous
qui	PRO:REL	qui
par	PRP	par
déshonorés	VER:pper	déshonorer
tous	PRO:IND	tout
cupidité	NOM	cupidité
<SEG>
...	PUN	...
dis	VER:pres	dire
--	PUN	--
...	PUN	...
?	SENT	?
répète	VER:pres	répéter
?	SENT	?
?	SENT	?
Tu	PRO:PER	tu
Répète	VER:pres	répéter
<SEG>
fortune	NOM	fortune
Je	PRO:PER	je
homme	NOM	homme
pas	ADV	pas
--	PUN	--
dis	VER:pres	dire
qu’on	NOM	qu’on
d’un	ADJ	d’un
la	DET:ART	le
n’accepte	NOM	n’accepte
<SEG>
passe	VER:pres	passer
on	PRO:PER	on
jour	NOM	jour
quand	KON	quand
fils	NOM	fil|fils
d’un	ADJ	d’un
»	PUN:cit	»
le	DET:ART	le
.	SENT	.
autre	ADJ	autre
<SEG>
Jean	NAM	Jean
pas	ADV	pas
immobile	ADJ	immobile
,	PUN	,
effaré	VER:pper	effarer
devant	PRP	devant
ne	ADV	ne
demeurait	VER:impf	demeurer
comprenant	VER:ppre	comprendre
,	PUN	,
<SEG>
dis	VER:pres	dire
l’insinuation	NOM	l’insinuation
:	PUN	:
Comment	NAM	Comment
...	PUN	...
Tu	PRO:PER	tu
pressentait	VER:impf	pressentir
qu’il	ADJ	qu’il
«	PUN:cit	«
?	SENT	?
<SEG>
que	PRO:REL	que
dis	VER:pres	dire
encore	ADV	encore
tout	PRO:IND	tout
ce	PRO:DEM	ce
?	SENT	?
le	DET:ART	le
répète	VER:pres	répéter
Je	PRO:PER	je
--	PUN	--
<SEG>
monde	NOM	monde
,	PUN	,
monde	NOM	monde
colporte	VER:pres	colporter
chuchote	VER:pres	chuchoter
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
,	PUN	,
le	DET:ART	le
<SEG>
laissé	VER:pper	laisser
le	DET:ART	le
l’homme	NOM	l’homme
tu	PRO:PER	tu
es	VER:pres	être
qui	PRO:REL	qui
que	KON	que
de	PRP	de
fils	NOM	fil|fils
t’a	VER:simp	t’a
<SEG>
n’accepte	NOM	n’accepte
!	SENT	!
bien	ADV	bien
garçon	NOM	garçon
Eh	INT	eh
.	SENT	.
fortune	NOM	fortune
sa	DET:POS	son
un	DET:ART	un
propre	ADJ	propre
<SEG>
pas	ADV	pas
--	PUN	--
déshonore	VER:pres	déshonorer
l’argent	ADJ	l’argent
qui	PRO:REL	qui
Pierre	NAM	Pierre
mère	NOM	mère
sa	DET:POS	son
.	SENT	.
...	PUN	...
<SEG>
...	PUN	...
...	PUN	...
-tu	PRO:PER	tu
Pierre	NAM	Pierre
Pierre	NAM	Pierre
y	PRO:PER	y
Toi	NAM	Toi
songes	VER:pres	songer
?	SENT	?
...	PUN	...
<SEG>
toi	PRO:PER	toi
prononces	VER:pres	prononcer
qui	PRO:REL	qui
...	PUN	...
toi	PRO:PER	toi
...	PUN	...
...	PUN	...
cette	PRO:DEM	ce
infamie	NOM	infamie
c’est	VER:simp	c’est
<SEG>
?	SENT	?
...	PUN	...
moi	PRO:PER	moi
Oui	INT	oui
c’est	VER:simp	c’est
Tu	PRO:PER	tu
...	PUN	...
.	SENT	.
--	PUN	--
moi	PRO:PER	moi
<SEG>
ne	ADV	ne
que	KON	que
crève	NOM	crève
vois	VER:pres	voir
point	ADV	point
de	PRP	de
depuis	PRP	depuis
donc	ADV	donc
chagrin	NOM	chagrin
j’en	ADJ	j’en
<SEG>
,	PUN	,
mes	DET:POS	mon
passe	VER:pres	passer
dormir	VER:infi	dormir
un	DET:ART	un
mois	NOM	moi|mois
nuits	NOM	nuit
que	KON	que
je	PRO:PER	je
sans	PRP	sans
<SEG>
et	KON	et
me	PRO:PER	me
comme	ADV	comme
cacher	VER:infi	cacher
mes	DET:POS	mon
bête	NOM	bête
une	DET:ART	un
,	PUN	,
jours	NOM	jour
à	PRP	à
<SEG>
je	PRO:PER	je
ne	ADV	ne
que	KON	que
ce	PRO:DEM	ce
que	PRO:REL	que
plus	ADV	plus
dis	VER:pres	dire
sais	VER:pres	savoir
je	PRO:PER	je
ni	KON	ni
<SEG>
je	PRO:PER	je
ce	PRO:DEM	ce
que	PRO:REL	que
deviendrai	VER:futu	devenir
fais	VER:pres	faire
je	PRO:PER	je
que	PRO:REL	que
ce	PRO:DEM	ce
ni	KON	ni
,	PUN	,
<SEG>
,	PUN	,
je	PRO:PER	je
honte	NOM	honte
je	PRO:PER	je
de	PRP	de
tant	ADV	tant
tant	ADV	tant
affolé	VER:pper	affoler
suis	VER:pres	suivre|être
souffre	VER:pres	souffrir
<SEG>
j’ai	VER:simp	j’ai
deviné	VER:pper	deviner
car	KON	car
douleur	NOM	douleur
et	KON	et
,	PUN	,
et	KON	et
d’abord	NOM	d’abord
je	PRO:PER	je
de	PRP	de
<SEG>
.	SENT	.
...	PUN	...
Maman	NAM	Maman
-toi	PRO:PER	toi
Pierre	NAM	Pierre
maintenant	ADV	maintenant
...	PUN	...
Tais	VER:impf	Tais
sais	VER:pres	savoir
--	PUN	--
<SEG>
Songe	NOM	songe
est	VER:pres	être
côté	NOM	côté
chambre	NOM	chambre
à	PRP	à
dans	PRP	dans
peut	VER:pres	pouvoir
qu’elle	ADJ	qu’elle
!	SENT	!
la	DET:ART	le
<SEG>
.	SENT	.
qu’elle	VER:pres	qu’elle
»	PUN:cit	»
Mais	NAM	Mais
nous	PRO:PER	nous
nous	PRO:PER	nous
il	PRO:PER	il
entendre	VER:infi	entendre
entend	VER:pres	entendre
...	PUN	...
<SEG>
tout	ADV	tout
vidât	VER:subi	vider
il	PRO:PER	il
et	KON	et
dit	VER:pres	dire
qu’il	NOM	qu’il
cœur	NOM	cœur
son	DET:POS	son
fallait	VER:impf	falloir
!	SENT	!
<SEG>
,	PUN	,
ses	DET:POS	son
raisonnements	NOM	raisonnement
,	PUN	,
,	PUN	,
soupçons	NOM	soupçon
ses	DET:POS	son
ses	DET:POS	son
luttes	NOM	lutte
,	PUN	,
<SEG>
une	DET:ART	un
sa	DET:POS	son
encore	ADV	encore
fois	NOM	foi|fois
certitude	NOM	certitude
,	PUN	,
l’histoire	ADJ	l’histoire
du	PRP:det	du
et	KON	et
portrait	NOM	portrait
<SEG>
,	PUN	,
par	PRP	par
hachées	VER:pper	hacher
phrases	NOM	phrase
courtes	ADJ	court
Il	PRO:PER	il
,	PUN	,
disparu	VER:pper	disparaître
.	SENT	.
parlait	VER:impf	parler
<SEG>
des	PRP:det	du
suite	NOM	suite
.	SENT	.
,	PUN	,
Il	PRO:PER	il
semblait	VER:impf	sembler
sans	PRP	sans
presque	ADV	presque
phrases	NOM	phrase
d’halluciné	VER:pper	d’halluciné
<SEG>
maintenant	ADV	maintenant
dans	PRP	dans
Jean	NAM	Jean
et	KON	et
mère	NOM	mère
oublié	VER:pper	oublier
avoir	VER:infi	avoir
sa	DET:POS	son
la	DET:ART	le
pièce	NOM	pièce
<SEG>
,	PUN	,
l’écoutait	VER:impf	l’écoutait
voisine	ADJ	voisin
Il	PRO:PER	il
personne	ADV	personne
comme	ADV	comme
.	SENT	.
si	ADV	si
ne	ADV	ne
parlait	VER:impf	parler
<SEG>
parce	KON	parce
devait	VER:impf	devoir
,	PUN	,
parler	VER:infi	parler
parce	KON	parce
qu’il	NOM	qu’il
avait	VER:impf	avoir
trop	ADV	trop
qu’il	NOM	qu’il
souffert	VER:pper	souffrir
<SEG>
comprimé	VER:pper	comprimer
refermé	VER:pper	refermer
sa	DET:POS	son
.	SENT	.
avait	VER:impf	avoir
,	PUN	,
Elle	PRO:PER	elle
et	KON	et
plaie	NOM	plaie
trop	ADV	trop
<SEG>
venait	VER:impf	venir
tumeur	NOM	tumeur
cette	PRO:DEM	ce
de	PRP	de
une	DET:ART	un
tumeur	NOM	tumeur
grossi	VER:pper	grossir
,	PUN	,
et	KON	et
comme	ADV	comme
<SEG>
,	PUN	,
s’était	VER:impf	s’était
crever	VER:infi	crever
tout	ADV	tout
Il	PRO:PER	il
mis	VER:pper	mettre
le	DET:ART	le
éclaboussant	VER:ppre	éclabousser
.	SENT	.
monde	NOM	monde
<SEG>
comme	KON	comme
les	DET:ART	le
marcher	VER:infi	marcher
et	KON	et
presque	ADV	presque
il	PRO:PER	il
;	PUN	;
toujours	ADV	toujours
à	PRP	à
faisait	VER:impf	faire
<SEG>
devant	PRP	devant
lui	PRO:PER	lui
gesticulant	ADJ	gesticulant
une	DET:ART	un
,	PUN	,
frénésie	NOM	frénésie
,	PUN	,
fixés	VER:pper	fixer
dans	PRP	dans
yeux	NOM	œil
<SEG>
,	PUN	,
avec	PRP	avec
la	DET:ART	le
désespoir	NOM	désespoir
sanglots	NOM	sanglot
dans	PRP	dans
de	PRP	de
,	PUN	,
gorge	NOM	gorge
des	PRP:det	du
<SEG>
de	PRP	de
,	PUN	,
parlait	VER:impf	parler
lui	PRO:PER	lui
contre	PRP	contre
il	PRO:PER	il
-même	ADJ	même
des	PRP:det	du
retours	NOM	retour
haine	NOM	haine
<SEG>
et	KON	et
comme	ADV	comme
misère	NOM	misère
misère	NOM	misère
des	PRP:det	du
s’il	NOM	s’il
eût	VER:subi	avoir
sa	DET:POS	son
la	DET:ART	le
confessé	VER:pper	confesser
<SEG>
à	PRP	à
peine	NOM	peine
jeté	VER:pper	jeter
l’air	NOM	l’air
,	PUN	,
sa	DET:POS	son
eût	VER:subi	avoir
comme	ADV	comme
siens	PRO:POS	sien
s’il	NOM	s’il
<SEG>
éperdu	ADJ	éperdu
.	SENT	.
paroles	NOM	parole
et	KON	et
Jean	NAM	Jean
où	PRO:REL	où
ses	DET:POS	son
sourd	ADJ	sourd
invisible	ADJ	invisible
s’envolaient	VER:impf	s’envolaient
<SEG>
convaincu	VER:pper	convaincre
aveugle	ADJ	aveugle
soudain	ADV	soudain
par	PRP	par
et	KON	et
presque	ADV	presque
l’énergie	NOM	l’énergie
,	PUN	,
son	DET:POS	son
de	PRP	de
<SEG>
frère	NOM	frère
il	PRO:PER	il
laquelle	PRO:REL	lequel
la	DET:ART	le
contre	PRP	contre
,	PUN	,
adossé	VER:pper	adosser
s’était	VER:impf	s’était
derrière	PRP	derrière
porte	NOM	porte
<SEG>
les	PRO:PER	la|le
avait	VER:impf	avoir
leur	DET:POS	leur
ne	ADV	ne
entendus	VER:pper	entendre
que	KON	que
mère	NOM	mère
Elle	PRO:PER	elle
devinait	VER:impf	deviner
.	SENT	.
<SEG>
fallait	VER:impf	falloir
par	PRP	par
il	PRO:PER	il
passer	VER:infi	passer
;	PUN	;
point	ADV	point
sortir	VER:infi	sortir
salon	NOM	salon
le	DET:ART	le
pouvait	VER:impf	pouvoir
<SEG>
n’était	VER:impf	n’était
;	PUN	;
point	ADV	point
elle	PRO:PER	elle
Elle	PRO:PER	elle
.	SENT	.
pas	ADV	pas
n’avait	VER:impf	n’avait
donc	ADV	donc
revenue	VER:pper	revenir
<SEG>
à	PRP	à
du	PRP:det	du
.	SENT	.
Pierre	NAM	Pierre
frappant	VER:ppre	frapper
,	PUN	,
coup	NOM	coup
osé	VER:pper	oser
pied	NOM	pied
tout	ADV	tout
<SEG>
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
,	PUN	,
«	PUN:cit	«
Tiens	NAM	Tiens
:	PUN	:
cochon	NOM	cochon
cria	VER:simp	crier
un	DET:ART	un
<SEG>
dit	VER:pres	dire
d’avoir	NOM	d’avoir
Et	NOM	Et
ça	PRO:DEM	cela
,	PUN	,
s’enfuit	VER:simp	s’enfuit
»	PUN:cit	»
!	SENT	!
il	PRO:PER	il
nu-tête	NOM	nu-tête
<SEG>
porte	NOM	porte
,	PUN	,
dans	PRP	dans
l’escalier	NOM	l’escalier
.	SENT	.
bruit	VER:pres	bruir|bruire
Le	PRO:PER	le
la	DET:ART	le
de	PRP	de
grande	ADJ	grand
<SEG>
fracas	NOM	fracas
avec	PRP	avec
Jean	NAM	Jean
,	PUN	,
réveilla	VER:simp	réveiller
rue	NOM	rue
,	PUN	,
la	DET:ART	le
de	PRP	de
retombant	VER:ppre	retomber
<SEG>
.	SENT	.
torpeur	NOM	torpeur
la	DET:ART	le
il	PRO:PER	il
où	PRO:REL	où
Quelques	PRO:IND	quelque
tombé	VER:pper	tomber
profonde	ADJ	profond
était	VER:impf	être
de	PRP	de
<SEG>
s’étaient	VER:cond	s’étaient
des	PRP:det	du
heures	NOM	heure
,	PUN	,
longues	ADJ	longue
que	KON	que
,	PUN	,
secondes	NOM	second|seconde
écoulées	VER:pper	écouler
plus	ADV	plus
<SEG>
et	KON	et
.	SENT	.
engourdie	VER:pper	engourdir
un	DET:ART	un
d’idiot	ADJ	d’idiot
âme	NOM	âme
