Theodor	NE	Theodor
unterschätzt	VVPP	unterschätzen
,	$,	,
und	KON	und
die	ART	die
vier	CARD	vier
Wochen	NN	Woche
waren	VAFIN	sein
noch	ADV	noch
nicht	PTKNEG	nicht
um	PTKVZ	um
und	KON	und
die	ART	die
Birne	NN	Birne
noch	ADV	noch
nicht	PTKNEG	nicht
präsentiert	VVPP	präsentieren
,	$,	,
als	KOUS	als
Hugo	NE	Hugo
,	$,	,
Ende	NN	Ende
November	NN	November
,	$,	,
von	APPR	von
einer	ART	eine
Kreistagssitzung	NN	Kreistagssitzung
heimkam	VVFIN	heimkommen
und	KON	und
von	APPR	von
der	ART	die
Liebenswürdigkeit	NN	Liebenswürdigkeit
des	ART	die
Landrats	NN	Landrat
nicht	PTKNEG	nicht
genug	ADV	genug
erzählen	VVINF	erzählen
konnte	VMFIN	können
.	$.	.
Thilde	NE	Thilde
sagte	VVFIN	sagen
kein	PIAT	keine
Wort	NN	Wort
,	$,	,
und	KON	und
Hugo	NE	Hugo
sah	VVFIN	sehen
erst	ADV	erst
einigermaßen	ADV	einigermaßen
klar	ADJD	klar
in	APPR	in
der	ART	die
Sache	NN	Sache
,	$,	,
als	KOUS	als
er	PPER	er
am	APPRART	an+die
selben	PDAT	selb
Abend	NN	Abend
Silberstein	NE	Silberstein
in	APPR	in
der	ART	die
Ressource	NN	Ressource
traf	VVFIN	treffen
.	$.	.
»	QUO	»
Haben	NN	Haben
Sie	PPER	Sie
schon	ADV	schon
gelesen	VVPP	lesen
,	$,	,
Herr	NN	Herr
Großmann	NE	Großmann
?	$.	?
«	QUO	«
sagte	VVFIN	sagen
er	PPER	er
zwinkernd	ADJD	zwinkernd
,	$,	,
und	KON	und
als	KOKOM	als
Hugo	NE	Hugo
verneinte	VVFIN	verneinen
,	$,	,
gab	VVFIN	geben
er	PPER	er
ihm	PPER	er
die	ART	die
vorletzte	ADJA	vorletzt
Nummer	NN	Nummer
der	ART	die
Königsberger	NE	Königsberger
Hartungschen	NN	Hartungschen
Zeitung	NN	Zeitung
,	$,	,
die	PRELS	die
in	APPR	in
Woldenstein	NE	Woldenstein
am	APPRART	an+die
meisten	PIS	meiste
gelesen	VVPP	lesen
wurde	VAFIN	werden
,	$,	,
und	KON	und
sagte	VVFIN	sagen
:	$.	:
»	QUO	»
Sehr	NN	Sehr
gut	ADJD	gut
geschrieben	VVPP	schreiben
;	$.	;
ich	PPER	ich
möchte	VMFIN	mögen
sagen	VVINF	sagen
fein	ADJD	fein
.	$.	.
Aber	KON	aber
es	PPER	es
ist	VAFIN	sein
die	ART	die
Wahrheit	NN	Wahrheit
.	$.	.
Er	PPER	er
ist	VAFIN	sein
ein	ART	eine
feiner	ADJA	fein
Herr	NN	Herr
,	$,	,
der	ART	die
Herr	NN	Herr
Landrat	NN	Landrat
.	$.	.
«	QUO	«
Und	ADJD	Und
dabei	PAV	dabei
ließ	VVFIN	lassen
er	PPER	er
Hugo	NE	Hugo
mit	APPR	mit
dem	ART	die
Zeitungsblatte	NN	Zeitungsblatte
allein	PTKVZ	allein
.	$.	.
Hugo	NE	Hugo
schüttelte	VVFIN	schütteln
den	ART	die
Kopf	NN	Kopf
und	KON	und
setzte	VVFIN	setzen
sich	PRF	sich
in	APPR	in
einen	ART	eine
Stuhl	NN	Stuhl
neben	APPR	neben
dem	ART	die
Schenktisch	NN	Schenktisch
,	$,	,
auf	APPR	auf
dem	PRELS	die
sechs	CARD	sechs
,	$,	,
acht	CARD	acht
Weingläser	NN	Weinglas
mit	APPR	mit
Apfelsinencrème	NN	Apfelsinencrème
,	$,	,
Baumtorte	NN	Baumtorte
und	KON	und
kleine	ADJA	klein
Korianderkuchen	NN	Korianderkuchen
standen	VVFIN	stehen
.	$.	.
Er	PPER	er
selbst	ADV	selbst
hatte	VAFIN	haben
sich	PRF	sich
schon	ADV	schon
vorher	ADV	vorher
einen	ART	eine
Curaçao	NN	Curaçao
geben	VVINF	geben
lassen	VVINF	lassen
,	$,	,
und	KON	und
während	KOUS	während
er	PPER	er
daran	PAV	daran
nippte	VVFIN	nippen
,	$,	,
las	VVFIN	lesen
er	PPER	er
die	ART	die
blau	ADJD	blau
angestrichne	ADJA	angestrichne
Stelle	NN	Stelle
:	$.	:
»	QUO	»
Woldenstein	NE	Woldenstein
,	$,	,
14.	ADJA	@ord@
September	NN	September
.	$.	.
In	APPR	in
unsrem	PPOSAT	unser
Kreise	NN	Kreis
rührt	VVFIN	rühren
man	PIS	man
sich	PRF	sich
bereits	ADV	bereits
für	APPR	für
die	ART	die
Wahlen	NN	Wahl
,	$,	,
ohne	APPR	ohne
daß	KOUS	dass
eine	ART	eine
besonders	ADV	besonders
pressante	ADJA	pressante
Benötigung	NN	Benötigung
dafür	PAV	dafür
vorläge	VVFIN	vorliegen
.	$.	.
Denn	KON	denn
die	ART	die
Wahl	NN	Wahl
unsres	PPOSAT	unser
Landrats	NN	Landrat
v	VVFIN	v
.	$.	.
Schmuckern	NN	Schmuckern
darf	VMFIN	dürfen
wohl	ADV	wohl
als	KOKOM	als
gesichert	ADJD	gesichert
angesehn	VVPP	angesehn
werden	VAINF	werden
,	$,	,
da	ADV	da
,	$,	,
soviel	KOUS	soviel
wir	PPER	wir
bisher	ADV	bisher
erfahren	VVINF	erfahren
konnten	VMFIN	können
,	$,	,
seine	PPOSAT	sein
politischen	ADJA	politisch
Gegner	NN	Gegner
auf	APPR	auf
Aufstellung	NN	Aufstellung
eines	ART	eine
Gegenkandidaten	NN	Gegenkandidat
verzichtet	VVPP	verzichten
haben	VAFIN	haben
.	$.	.
Sowohl	KON	sowohl
die	ART	die
polnisch-katholische	ADJA	polnisch-katholische
wie	KOKOM	wie
die	ART	die
fortschrittliche	ADJA	fortschrittlich
Partei	NN	Partei
vereinigen	VVFIN	vereinigen
sich	PRF	sich
in	APPR	in
Würdigung	NN	Würdigung
der	ART	die
hervorragenden	ADJA	hervorragend
Charakter-	TRUNC	Charakter-
und	KON	und
Verwaltungseigenschaften	NN	Verwaltungseigenschaften
des	ART	die
Landrats	NN	Landrat
v	VVFIN	v
.	$.	.
S	NN	S
.	$.	.
[	$(	[
und	KON	und
halten	VVFIN	halten
es	PPER	es
für	APPR	für
ihre	PPOSAT	ihr
Pflicht	NN	Pflicht
]	$(	]
,	$,	,
selbst	ADV	selbst
auf	APPR	auf
Kosten	NN	Kosten
ihrer	PPOSAT	ihr
sonstigen	ADJA	sonstig
politischen	ADJA	politisch
Überzeugungen	NN	Überzeugung
,	$,	,
ihrem	PPOSAT	ihr
Vertrauen	NN	Vertrauen
gegen	APPR	gegen
ihn	PPER	er
Ausdruck	NN	Ausdruck
zu	PTKZU	zu
geben	VVINF	geben
.	$.	.
Es	PPER	es
läßt	VVFIN	lassen
sich	PRF	sich
hier	ADV	hier
von	APPR	von
einem	ART	eine
Siege	NN	Sieg
der	ART	die
Persönlichkeit	NN	Persönlichkeit
sprechen	VVINF	sprechen
,	$,	,
der	PRELS	die
um	APPR	um
so	ADV	so
glänzender	ADJD	glänzend
ausfällt	VVFIN	ausfallen
,	$,	,
als	KOUS	als
das	ART	die
landrätliche	ADJA	landrätliche
Hauswesen	NN	Hauswesen
eine	ART	eine
Anziehung	NN	Anziehung
auf	APPR	auf
das	ART	die
Polentum	NN	Polentum
äußert	VVFIN	äußern
.	$.	.
Die	ART	die
feine	ADJA	fein
Sitte	NN	Sitte
,	$,	,
die	PRELS	die
dem	ART	die
Polentum	NN	Polentum
soviel	PIS	soviele
bedeutet	VVFIN	bedeuten
,	$,	,
hat	VAFIN	haben
in	APPR	in
diesem	PDAT	dies
Hauswesen	NN	Hauswesen
ihre	PPOSAT	ihr
Stätte	NN	Stätte
.	$.	.
Diese	PDAT	dies
Vorzüge	NN	Vorzug
sieht	VVFIN	sehen
sich	PRF	sich
auch	ADV	auch
der	ART	die
Fortschritt	NN	Fortschritt
,	$,	,
trotz	APPR	trotz
gesellschaftlichen	ADJA	gesellschaftlich
Draußenstehns	NN	Draußenstehns
,	$,	,
in	APPR	in
der	ART	die
angenehmen	ADJA	angenehm
Lage	NN	Lage
vollauf	ADV	vollauf
würdigen	VVINF	würdigen
zu	PTKZU	zu
können	VMINF	können
,	$,	,
weil	KOUS	weil
der	ART	die
vorherrschende	ADJA	vorherrschend
Ton	NN	Ton
nicht	PTKNEG	nicht
nur	ADV	nur
ein	ART	eine
Ton	NN	Ton
der	ART	die
Vornehmheit	NN	Vornehmheit
,	$,	,
sondern	KON	sondern
beinah	ADV	beinah
mehr	ADV	mehr
noch	ADV	noch
schönste	ADJA	schön
Humanität	NN	Humanität
ist	VAFIN	sein
.	$.	.
Frau	NN	Frau
v	VVPP	v
.	$.	.
Schm	VVFIN	Schm
.	$.	.
hat	VAFIN	haben
einen	ART	eine
Krippenverein	NN	Krippenverein
[	$(	[
ge	NE	ge
]	$(	]
gründet	VVFIN	gründen
,	$,	,
zu	APPR	zu
dem	PRELS	die
auch	ADV	auch
die	ART	die
dritte	ADJA	dritt
Konfession	NN	Konfession
beigesteuert	VVPP	beisteuern
hat	VAFIN	haben
,	$,	,
und	KON	und
die	ART	die
Tätigkeit	NN	Tätigkeit
dieses	PDAT	dies
Vereins	NN	Verein
wird	VAFIN	werden
am	APPRART	an+die
Weihnachtsabend	NN	Weihnachtsabend
Freude	NN	Freude
in	APPR	in
die	ART	die
Hütten	NN	Hütte
der	ART	die
Armut	NN	Armut
tragen	VVINF	tragen
.	$.	.
Über	APPR	über
alle	PIAT	alle
großen	ADJA	groß
Fragen	NN	Frage
hinaus	ADV	hinaus
bedarf	VVFIN	bedürfen
unser	PPOSAT	unser
Kreis	NN	Kreis
vor	APPR	vor
allen	PIAT	alle
Dingen	NN	Ding
einer	ART	eine
Sekundärbahn	NN	Sekundärbahn
,	$,	,
um	KOUI	um
endlich	ADV	endlich
bequeme	ADJA	bequem
Verbindung	NN	Verbindung
mit	APPR	mit
der	ART	die
Weichsel	NN	Weichsel
zu	PTKZU	zu
haben	VAINF	haben
,	$,	,
eine	ART	eine
Sache	NN	Sache
,	$,	,
darin	PAV	darin
alle	PIAT	alle
Parteien	NN	Partei
einig	ADJD	einig
sind	VAFIN	sein
.	$.	.
Und	KON	und
diese	PDAT	dies
Bahn	NN	Bahn
uns	PPER	wir
zu	PTKZU	zu
sichern	VVINF	sichern
,	$,	,
ist	VAFIN	sein
Landrat	NN	Landrat
v	VVFIN	v
.	$.	.
Schm	VVFIN	Schm
.	$.	.
geeigneter	ADJD	geeignet
als	KOKOM	als
jeder	PIAT	jede
andre	PIS	andere
,	$,	,
da	KOUS	da
seine	PPOSAT	sein
Beziehungen	NN	Beziehung
zum	APPRART	zu+die
Hofe	NN	Hof
bekannt	VVPP	bekennen
sind	VAFIN	sein
.	$.	.
Adel	VVIMP	adeln
,	$,	,
wenn	KOUS	wenn
er	PPER	er
die	ART	die
Zeit	NN	Zeit
begreift	VVFIN	begreifen
und	KON	und
auf	APPR	auf
Exklusivität	NN	Exklusivität
verzichtet	VVPP	verzichten
,	$,	,
ist	VAFIN	sein
immer	ADV	immer
die	ART	die
beste	ADJA	gut
Lokalvertretung	NN	Lokalvertretung
.	$.	.
«	QUO	«
Hugo	NE	Hugo
legte	VVFIN	legen
das	ART	die
Blatt	NN	Blatt
aus	APPR	aus
der	ART	die
Hand	NN	Hand
und	KON	und
nahm	VVFIN	nehmen
einen	ART	eine
Korianderkuchen	NN	Korianderkuchen
.	$.	.
»	QUO	»
Also	NE	Also
daher	PAV	daher
.	$.	.
Er	PPER	er
hält	VVFIN	halten
mich	PRF	ich
für	APPR	für
den	ART	die
Verfasser	NN	Verfasser
.	$.	.
Natürlich	ADV	natürlich
,	$,	,
[	$(	[
da	KOUS	da
]	$(	]
in	APPR	in
Woldenstein	NE	Woldenstein
nur	ADV	nur
drei	CARD	drei
Menschen	NN	Mensch
in	APPR	in
Betracht	NN	Betracht
kommen	VVINF	kommen
können	VMINF	können
:	$.	:
Silberstein	NE	Silberstein
,	$,	,
der	ART	die
katholische	ADJA	katholisch
Lehrer	NN	Lehrer
und	KON	und
ich	PPER	ich
,	$,	,
und	KON	und
da	KOUS	da
's	PPER	es
Silberstein	NE	Silberstein
und	KON	und
der	ART	die
Lehrer	NN	Lehrer
aus	APPR	aus
innern	ADJA	innern
Gründen	NN	Grund
nicht	PTKNEG	nicht
gut	ADJD	gut
sein	VAINF	sein
können	VMFIN	können
,	$,	,
so	ADV	so
bin	VAFIN	sein
ich	PPER	ich
es	PPER	es
...	$.	...
«	QUO	«
Er	NN	Er
erhob	VVFIN	erheben
sich	PRF	sich
und	KON	und
sah	VVFIN	sehen
in	APPR	in
den	ART	die
Saal	NN	Saal
hinein	PTKVZ	hinein
,	$,	,
um	KOUI	um
noch	ADV	noch
an	APPR	an
Silberstein	NE	Silberstein
eine	ART	eine
Frage	NN	Frage
zu	PTKZU	zu
richten	VVINF	richten
.	$.	.
Aber	KON	aber
der	PDS	die
war	VAFIN	sein
fort	ADV	fort
,	$,	,
und	KON	und
so	ADV	so
brach	VVFIN	brechen
er	PPER	er
auch	ADV	auch
auf	PTKVZ	auf
,	$,	,
um	KOUI	um
auf	APPR	auf
seine	PPOSAT	sein
Wohnung	NN	Wohnung
zuzugehn	VVIZU	zuzugehn
.	$.	.
Unterwegs	ADV	unterwegs
fiel	VVFIN	fallen
ihm	PPER	er
ein	PTKVZ	ein
:	$.	:
Sollte	VMFIN	sollen
vielleicht	ADV	vielleicht
...	$.	...
?	$.	?
Aber	KON	aber
nein	PTKANT	nein
,	$,	,
das	PDS	die
war	VAFIN	sein
nicht	PTKNEG	nicht
möglich	ADJD	möglich
,	$,	,
dazu	PAV	dazu
war	VAFIN	sein
es	PPER	es
alles	PIS	alle
zu	PTKVZ	zu
gewandt	VVPP	wenden
,	$,	,
zu	PTKA	zu
routiniert	ADJD	routiniert
.	$.	.
Und	KON	und
noch	ADV	noch
damit	PAV	damit
beschäftigt	VVPP	beschäftigen
,	$,	,
trat	VVFIN	treten
er	PPER	er
in	APPR	in
sein	PPOSAT	sein
Zimmer	NN	Zimmer
,	$,	,
wo	PWAV	wo
Thilde	NE	Thilde
gerade	ADV	gerade
den	ART	die
roten	ADJA	rot
Papierschleier	NN	Papierschleier
über	APPR	über
die	ART	die
Lampenglocke	NN	Lampenglocke
warf	VVFIN	werfen
.	$.	.
Auf	APPR	auf
demselben	PDAT	dieselb
Sofatisch	NN	Sofatisch
lag	VVFIN	liegen
auch	ADV	auch
ein	ART	eine
Zeitungsblatt	NN	Zeitungsblatt
.	$.	.
»	QUO	»
Guten	NN	Gute
Abend	NN	Abend
,	$,	,
Thilde	NE	Thilde
.	$.	.
Nun	ADV	nun
,	$,	,
was	PWS	was
gibt	VVFIN	geben
es	PPER	es
?	$.	?
«	QUO	«
»	QUO	»
Das	ADJD	Das
mußt	VMFIN	müssen
du	PPER	du
wissen	VVINF	wissen
;	$.	;
du	PPER	du
warst	VAFIN	sein
ja	ADV	ja
aus	PTKVZ	aus
.	$.	.
«	QUO	«
»	QUO	»
Ja	NN	Ja
,	$,	,
ich	PPER	ich
war	VAFIN	sein
in	APPR	in
der	ART	die
Ressource	NN	Ressource
,	$,	,
nur	ADV	nur
eine	ART	eine
Viertelstunde	NN	Viertelstunde
.	$.	.
Der	ART	die
Landrat	NN	Landrat
wie	KOKOM	wie
ein	ART	eine
Ohrwurm	NN	Ohrwurm
.	$.	.
Und	KON	und
dann	ADV	dann
kam	VVFIN	kommen
Silberstein	NE	Silberstein
und	KON	und
gab	VVFIN	geben
mir	PPER	ich
die	ART	die
Hartungsche	NN	Hartungsche
Zeitung	NN	Zeitung
.	$.	.
Ein	ART	eine
Artikel	NN	Artikel
drin	PAV	drin
aus	APPR	aus
Woldenstein	NE	Woldenstein
.	$.	.
«	QUO	«
»	QUO	»
Ah	ITJ	ah
,	$,	,
das	PRELS	die
is	NE	is
gut	ADJD	gut
;	$.	;
ich	PPER	ich
dachte	VVFIN	denken
schon	ADV	schon
,	$,	,
er	PPER	er
wär	VVFIN	sein
unter	APPR	unter
den	ART	die
Tisch	NN	Tisch
gefallen	VVPP	fallen|gefallen
.	$.	.
«	QUO	«
»	QUO	»
Aber	KON	aber
Thilde	NE	Thilde
,	$,	,
dann	ADV	dann
ist	VAFIN	sein
es	PPER	es
am	APPRART	an+die
Ende	NN	Ende
doch	ADV	doch
so	ADV	so
,	$,	,
dann	ADV	dann
hast	VAFIN	haben
du	PPER	du
den	ART	die
Artikel	NN	Artikel
eingeschickt	VVPP	einschicken
?	$.	?
«	QUO	«
Thilde	NE	Thilde
lachte	VVFIN	lachen
.	$.	.
»	QUO	»
Ja	NN	Ja
,	$,	,
das	PRELS	die
mit	APPR	mit
dem	ART	die
Landrat	NN	Landrat
,	$,	,
das	PRELS	die
mußte	VMFIN	müssen
anders	ADV	anders
werden	VAINF	werden
,	$,	,
das	PDS	die
ging	VVFIN	gehen
nich	ADJD	nich
so	ADV	so
weiter	PTKVZ	weiter
.	$.	.
«	QUO	«
»	QUO	»
Also	NE	Also
wirklich	ADJD	wirklich
–	$(	-
du	PPER	du
hast	VAFIN	haben
ihn	PPER	er
geschrieben	VVPP	schreiben
?	$.	?
«	QUO	«
»	QUO	»
Nein	NN	Nein
,	$,	,
geschrieben	ADJD	geschrieben
nicht	PTKNEG	nicht
eigentlich	ADV	eigentlich
.	$.	.
«	QUO	«
»	QUO	»
Aber	KON	aber
wer	PWS	wer
denn	ADV	denn
?	$.	?
«	QUO	«
»	QUO	»
Ein	ADJA	Ein
Unbekannter	NN	Unbekannte
,	$,	,
dem	PRELS	die
ich	PPER	ich
nun	ADV	nun
zu	APPR	zu
Danke	NN	Dank
verpflichtet	VVPP	verpflichten
bin	VAFIN	sein
.	$.	.
Als	KOUS	als
wir	PPER	wir
damals	ADV	damals
das	ART	die
Gespräch	NN	Gespräch
hatten	VAFIN	haben
,	$,	,
da	ADV	da
sah	VVFIN	sehen
ich	PPER	ich
jeden	PIAT	jede
Tag	NN	Tag
,	$,	,
wenn	KOUS	wenn
die	ART	die
Vossische	NN	Vossische
kam	VVFIN	kommen
,	$,	,
in	APPR	in
die	ART	die
Wahlangelegenheiten	NN	Wahlangelegenheiten
hinein	PTKVZ	hinein
,	$,	,
und	KON	und
es	PPER	es
sind	VAFIN	sein
nu	ITJ	nu
wohl	ADV	wohl
schon	ADV	schon
acht	CARD	acht
Tage	NN	Tag
,	$,	,
da	ADV	da
fand	VVFIN	finden
ich	PPER	ich
das	ART	die
alles	PIS	alle
in	APPR	in
einer	ART	eine
kl	ADJA	kl
[	$(	[
einen	ADJA	einen
]	$(	]
Korrespondenz	NN	Korrespondenz
aus	APPR	aus
Myslowitz	NN	Myslowitz
.	$.	.
Und	KON	und
danach	PAV	danach
hab	VAIMP	haben
ich	PPER	ich
es	PPER	es
zurechtgemacht	VVPP	zurechtmachen
.	$.	.
Wenn	KOUS	wenn
man	PIS	man
erst	ADV	erst
das	ART	die
Gestell	NN	Gestell
hat	VAFIN	haben
,	$,	,
ist	VAFIN	sein
es	PPER	es
ganz	ADV	ganz
leicht	ADJD	leicht
,	$,	,
eine	ART	eine
Puppe	NN	Puppe
zu	PTKZU	zu
machen	VVINF	machen
.	$.	.
«	QUO	«
Er	NN	Er
lächelte	VVFIN	lächeln
gutmütig	ADJD	gutmütig
vor	APPR	vor
sich	PRF	sich
hin	PTKVZ	hin
,	$,	,
war	VAFIN	sein
aber	ADV	aber
etwas	PIS	etwas
verlegen	VVINF	verlegen
.	$.	.
»	QUO	»
Thilde	NE	Thilde
,	$,	,
du	PPER	du
solltest	VMFIN	sollen
doch	ADV	doch
lieber	ADJD	lieb
so	ADV	so
was	PWS	was
nich	ADJD	nich
tun	VVINF	tun
.	$.	.
«	QUO	«
»	QUO	»
Ich	NN	Ich
dachte	VVFIN	denken
,	$,	,
du	PPER	du
würdest	VAFIN	werden
mir	PPER	ich
danken	VVINF	danken
,	$,	,
daß	KOUS	dass
ich	PPER	ich
das	PDS	die
beglichen	VVPP	begleichen
und	KON	und
deine	PPOSAT	dein
Stellung	NN	Stellung
angenehmer	ADJD	angenehm
gemacht	VVPP	machen
habe	VAFIN	haben
.	$.	.
«	QUO	«
»	QUO	»
Ja	NN	Ja
,	$,	,
du	PPER	du
kannst	VMFIN	können
aber	ADV	aber
mal	ADV	mal
damit	PAV	damit
scheitern	VVFIN	scheitern
,	$,	,
es	PPER	es
kann	VMFIN	können
auch	ADV	auch
mal	ADV	mal
schiefgehn	VVFIN	schiefgehn
.	$.	.
«	QUO	«
»	QUO	»
Gewiß	ADJD	gewiss
.	$.	.
Alles	PIS	alle
kann	VMFIN	können
mal	ADV	mal
schiefgehn	VVFIN	schiefgehn
,	$,	,
und	KON	und
die	PRELS	die
sich	PRF	sich
dadurch	PAV	dadurch
einschüchtern	VVINF	einschüchtern
lassen	VVINF	lassen
,	$,	,
die	PDS	die
sitzen	VVFIN	sitzen
still	ADJD	still
und	KON	und
tun	VVFIN	tun
gar	ADV	gar
nichts	PIS	nichts
.	$.	.
Schiefgehn	NN	Schiefgehn
;	$.	;
ich	PPER	ich
würde	VAFIN	werden
warten	VVINF	warten
,	$,	,
bis	KOUS	bis
es	PPER	es
soweit	ADV	soweit
ist	VAFIN	sein
.	$.	.
Bis	APPR	bis
dahin	PAV	dahin
aber	ADV	aber
würde	VAFIN	werden
ich	PPER	ich
mich	PRF	ich
freun	ADJD	freun
,	$,	,
wenn	KOUS	wenn
einer	PIS	eine
für	APPR	für
mich	PRF	ich
sorgt	VVFIN	sorgen
.	$.	.
Silberstein	NE	Silberstein
,	$,	,
der	PRELS	die
so	ADV	so
schrecklich	ADJD	schrecklich
gebildet	VVPP	bilden
ist	VAFIN	sein
,	$,	,
spricht	VVFIN	sprechen
immer	ADV	immer
von	APPR	von
deiner	PPOSAT	dein
Iniative	NN	Iniative
.	$.	.
«	QUO	«
»	QUO	»
Ja	NN	Ja
.	$.	.
Und	KON	und
es	PPER	es
ist	VAFIN	sein
mir	PPER	ich
mitunter	ADV	mitunter
sehr	ADV	sehr
fatal	ADJD	fatal
,	$,	,
wenigstens	ADV	wenigstens
wenn	KOUS	wenn
du	PPER	du
dabei	PAV	dabei
bist	VAFIN	sein
.	$.	.
Aber	KON	aber
ich	PPER	ich
bitte	VVFIN	bitten
dich	PPER	du
,	$,	,
habe	VAFIN	haben
nicht	PTKNEG	nicht
zuviel	PIS	zuviele
.	$.	.
«	QUO	«
14.	ADJA	@ord@
Kapitel	NN	Kapitel
Vierzehntes	ADJA	vierzehnte
Kapitel	NN	Kapitel
Seit	NN	Seit
dem	ART	die
Artikel	NN	Artikel
in	APPR	in
der	ART	die
Hartungschen	NN	Hartungschen
hatte	VAFIN	haben
sich	PRF	sich
Hugos	NE	Hugo
Stellung	NN	Stellung
in	APPR	in
Woldenstein	NE	Woldenstein
und	KON	und
Umgegend	NN	Umgegend
noch	ADV	noch
erheblich	ADJD	erheblich
verbessert	VVPP	verbessern
.	$.	.
Auch	ADV	auch
der	ART	die
katholische	ADJA	katholisch
Lehrer	NN	Lehrer
war	VAFIN	sein
gewonnen	VVPP	gewinnen
,	$,	,
nachdem	KOUS	nachdem
auf	APPR	auf
Thildens	NE	Thildens
Anregung	NN	Anregung
eine	ART	eine
Gehaltszulage	NN	Gehaltszulage
beantragt	VVPP	beantragen
und	KON	und
bewilligt	VVPP	bewilligen
war	VAFIN	sein
.	$.	.
Thilde	NE	Thilde
freute	VVFIN	freuen
sich	PRF	sich
ihrer	PPOSAT	ihr
Errungenschaften	NN	Errungenschaft
und	KON	und
gab	VVFIN	geben
ihrer	PPOSAT	ihr
Freude	NN	Freude
auch	ADV	auch
dadurch	PAV	dadurch
Ausdruck	NN	Ausdruck
,	$,	,
daß	KOUS	dass
sie	PPER	sie
sich	PRF	sich
modisch	ADJD	modisch
kleidete	VVFIN	kleiden
,	$,	,
wobei	PWAV	wobei
Silberstein	NE	Silberstein
,	$,	,
der	PRELS	die
oft	ADV	oft
nach	APPR	nach
Posen	NN	Pose
und	KON	und
Breslau	NE	Breslau
fuhr	VVFIN	fahren
,	$,	,
mit	APPR	mit
Rat	NN	Rat
und	KON	und
Tat	NN	Tat
helfen	VVINF	helfen
mußte	VMFIN	müssen
.	$.	.
Die	ART	die
Ressource	NN	Ressource
leitete	VVFIN	leiten
Beziehungen	NN	Beziehung
ein	PTKVZ	ein
,	$,	,
und	KON	und
ein	ART	eine
Erscheinen	NN	Erscheinen
im	APPRART	in+die
landrätlichen	ADJA	landrätlichen
Hause	NN	Haus
war	VAFIN	sein
in	APPR	in
hohem	ADJA	hoch
Maße	NN	Maß
wahrscheinlich	ADJD	wahrscheinlich
.	$.	.
Es	PPER	es
setzte	VVFIN	setzen
sich	PRF	sich
mehr	ADV	mehr
und	KON	und
mehr	ADV	mehr
die	ART	die
Meinung	NN	Meinung
fest	PTKVZ	fest
,	$,	,
daß	KOUS	dass
sie	PPER	sie
sehr	ADV	sehr
klug	ADJD	klug
sei	VAFIN	sein
und	KON	und
immer	ADV	immer
wisse	VVFIN	wissen
,	$,	,
was	PRELS	was
in	APPR	in
der	ART	die
Welt	NN	Welt
los	ADJD	los
sei	VAFIN	sein
.	$.	.
Selbst	ADV	selbst
Isenthal	NE	Isenthal
gab	VVFIN	geben
zu	PTKVZ	zu
,	$,	,
»	QUO	»
sie	PPER	sie
höre	VVFIN	hören
das	ART	die
Gras	NN	Gras
wachsen	VVFIN	wachsen
«	QUO	«
,	$,	,
und	KON	und
sagte	VVFIN	sagen
huldigend	ADJD	huldigend
:	$.	:
»	QUO	»
Sie	PPER	Sie
hat	VAFIN	haben
was	PIS	was
von	APPR	von
unsre	PPOSAT	unser
Leut	NN	Leute
.	$.	.
«	QUO	«
Im	APPRART	in+die
ganzen	ADJA	ganz
ließ	VVFIN	lassen
sie	PPER	sie
sich	PRF	sich
all	PIAT	alle
das	PDS	die
aber	ADV	aber
nicht	PTKNEG	nicht
anfechten	VVINF	anfechten
und	KON	und
blieb	VVFIN	bleiben
nüchtern	ADJD	nüchtern
und	KON	und
überlegend	ADJD	überlegend
,	$,	,
und	KON	und
nur	ADV	nur
darin	PAV	darin
zeigte	VVFIN	zeigen
sich	PRF	sich
ein	ART	eine
kleiner	ADJA	klein
Unterschied	NN	Unterschied
,	$,	,
daß	KOUS	dass
sie	PPER	sie
sich	PRF	sich
zu	APPR	zu
einer	ART	eine
gewissen	ADJA	gewiss
Koketterie	NN	Koketterie
bequemte	VVFIN	bequemen
und	KON	und
auf	APPR	auf
Hugo	NE	Hugo
einen	ART	eine
gewissen	ADJA	gewiss
Frauenreiz	NN	Frauenreiz
ausüben	VVINF	ausüben
wollte	VMFIN	wollen
.	$.	.
Sie	PPER	Sie
ging	VVFIN	gehen
darin	PAV	darin
so	ADV	so
weit	ADJD	weit
,	$,	,
daß	KOUS	dass
sie	PPER	sie
die	ART	die
Ampel	NN	Ampel
vom	APPRART	von+die
Flur	NN	Flur
her	APZR	her
in	APPR	in
das	ART	die
Schlafzimmer	NN	Schlafzimmer
nahm	VVFIN	nehmen
und	KON	und
zu	APPR	zu
Hugo	NE	Hugo
bemerkte	VVFIN	bemerken
:	$.	:
»	QUO	»
Draußen	NN	Draußen
im	APPRART	in+die
Flur	NN	Flur
hat	VAFIN	haben
sie	PPER	sie
nun	ADV	nun
ihre	PPOSAT	ihr
Schuldigkeit	NN	Schuldigkeit
getan	VVPP	tun
.	$.	.
Schade	ADJD	schade
,	$,	,
daß	KOUS	dass
das	ART	die
Rosa	NN	Rosa
wie	KOKOM	wie
gar	ADV	gar
nichts	PIS	nichts
aussieht	VVFIN	aussehen
;	$.	;
es	PPER	es
müßte	VMFIN	müssen
Rubinglas	NN	Rubinglas
sein	VAINF	sein
.	$.	.
