XXXIX	NUM	XXXIX
qui	PRO:REL	qui
de	PRP	de
notre	DET:POS	notre
terrasse	NOM	terrasse
s'	PRO:PER	se
étendait	VER:impf	étendre
sur	PRP	sur
les	DET:ART	le
côtes	NOM	côte
du	PRP:det	du
Hampshire	NAM	Hampshire
,	PUN	,
le	DET:ART	le
détroit	NOM	détroit
du	PRP:det	du
Solent	NAM	Solent
et	KON	et
les	DET:ART	le
flottes	NOM	flotte
de	PRP	de
navires	NOM	navire
aux	PRP:det	au
blanches	ADJ	blanc
voiles	NOM	voile
qui	PRO:REL	qui
passent	VER:pres	passer
et	KON	et
repassent	VER:pres	repasser
sans	PRP	sans
cesse	NOM	cesse
dans	PRP	dans
cette	PRO:DEM	ce
baie	NOM	bai|baie
.	SENT	.
Quand	KON	quand
le	DET:ART	le
terme	NOM	terme
fatal	ADJ	fatal
arriva	VER:simp	arriver
,	PUN	,
nous	PRO:PER	nous
quittâmes	VER:simp	quitter
l'	DET:ART	le
île	NOM	île
de	PRP	de
Wight	NAM	Wight
pour	PRP	pour
Londres	NAM	Londres
,	PUN	,
obéissant	VER:ppre	obéir
en	PRP	en
cela	PRO:DEM	cela
à	PRP	à
une	DET:ART	un
nouvelle	ADJ	nouveau
exigence	NOM	exigence
de	PRP	de
Clotilde	NAM	Clotilde
.	SENT	.
--	PUN	--
Vous	PRO:PER	vous
vous	PRO:PER	vous
êtes	VER:pres	être
jusqu'	PRP	jusque
à	PRP	à
présent	ADJ	présent
conformé	VER:pper	conformer
à	PRP	à
mon	DET:POS	mon
désir	NOM	désir
,	PUN	,
me	PRO:PER	me
dit-elle	NOM	dit-elle
,	PUN	,
et	KON	et
je	PRO:PER	je
saurai	VER:futu	savoir
un	DET:ART	un
jour	NOM	jour
vous	PRO:PER	vous
payer	VER:infi	payer|payer
le	DET:ART	le
sacrifice	NOM	sacrifice
que	PRO:REL	que
vous	PRO:PER	vous
m'	PRO:PER	me
avez	VER:pres	avoir
fait	VER:pper	faire
si	ADV	si
généreusement	ADV	généreusement
.	SENT	.
Maintenant	ADV	maintenant
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
une	DET:ART	un
nouvelle	ADJ	nouveau
grâce	NOM	grâce
à	PRP	à
vous	PRO:PER	vous
demander	VER:infi	demander
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
la	DET:ART	le
naissance	NOM	naissance
de	PRP	de
notre	DET:POS	notre
enfant	NOM	enfant
soit	KON	soit
cachée	VER:pper	cacher
.	SENT	.
Ici	ADV	ici
,	PUN	,
il	PRO:PER	il
serait	VER:cond	être
trop	ADV	trop
facile	ADJ	facile
de	PRP	de
la	PRO:PER	la
découvrir	VER:infi	découvrir
.	SENT	.
Allons	VER:pres	aller
à	PRP	à
Londres	NAM	Londres
.	SENT	.
Nous	PRO:PER	nous
allâmes	VER:simp	aller
à	PRP	à
Londres	NAM	Londres
où	PRO:REL	où
elle	PRO:PER	elle
donna	VER:simp	donner
naissance	NOM	naissance
à	PRP	à
une	DET:ART	un
fille	NOM	fille
que	PRO:REL	que
j'	PRO:PER	je
appelai	VER:simp	appeler
Valentine	NAM	Valentine
,	PUN	,
du	PRP:det	du
nom	NOM	nom
de	PRP	de
ma	DET:POS	mon
mère	NOM	mère
.	SENT	.
--	PUN	--
Maintenant	ADV	maintenant
,	PUN	,
me	PRO:PER	me
dit	VER:pres	dire
Clotilde	NAM	Clotilde
,	PUN	,
tu	PRO:PER	tu
es	VER:pres	être
bien	ADV	bien
certain	ADJ	certain
que	KON	que
je	PRO:PER	je
serai	VER:futu	être
ta	DET:POS	ton
femme	NOM	femme
,	PUN	,
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
,	PUN	,
et	KON	et
notre	DET:POS	notre
enfant	NOM	enfant
doit	VER:pres	devoir
te	PRO:PER	te
rassurer	VER:infi	rassurer
mieux	ADV	mieux
que	KON	que
toutes	PRO:IND	tout
les	DET:ART	le
promesses	NOM	promesse
.	SENT	.
Laisse	VER:pres	laisser
-moi	PRO:PER	moi
donc	ADV	donc
arranger	VER:infi	arranger
notre	DET:POS	notre
vie	NOM	vie
pour	PRP	pour
assurer	VER:infi	assurer
notre	DET:POS	notre
amour	NOM	amour
sans	PRP	sans
rien	NOM	rien
compromettre	VER:infi	compromettre
.	SENT	.
Au	PRP:det	au
bout	NOM	bout
d'	PRP	de
un	DET:ART	un
mois	NOM	moi|mois
,	PUN	,
nous	PRO:PER	nous
revînmes	VER:simp	revenir
à	PRP	à
Paris	NAM	Paris
et	KON	et
j'	PRO:PER	je
allai	VER:simp	aller
conduire	VER:infi	conduire
ma	DET:POS	mon
fille	NOM	fille
chez	PRP	chez
une	DET:ART	un
nourrice	NOM	nourrice
qui	PRO:REL	qui
m'	PRO:PER	me
avait	VER:impf	avoir
été	VER:pper	être
trouvée	VER:pper	trouver
à	PRP	à
Courtigis	NAM	Courtigis
sur	PRP	sur
les	DET:ART	le
bords	NOM	bord
de	PRP	de
l'	DET:ART	le
Eure	NAM	Eure
.	SENT	.
La	DET:ART	le
veuve	NOM	veuf|veuve
d'	PRP	de
un	NOM	un
de	PRP	de
mes	DET:POS	mon
anciens	ADJ	ancien
camarades	NOM	camarade
,	PUN	,
madame	NOM	madame
d'	PRP	de
Arondel	NAM	Arondel
,	PUN	,
habite	VER:pres	habiter
ce	PRO:DEM	ce
pays	NOM	pays
;	PUN	;
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
très	ADV	très
excellente	ADJ	excellent
et	KON	et
très	ADV	très
digne	ADJ	digne
femme	NOM	femme
qui	PRO:REL	qui
voulut	VER:simp	vouloir
bien	ADV	bien
me	PRO:PER	me
promettre	VER:infi	promettre
de	PRP	de
veiller	VER:infi	veiller
sur	PRP	sur
ma	DET:POS	mon
fille	NOM	fille
et	KON	et
d'	PRP	de
être	VER:infi	être
pour	PRP	pour
elle	PRO:PER	elle
une	DET:ART	un
mère	NOM	mère
en	PRP	en
attendant	VER:ppre	attendre
le	DET:ART	le
moment	NOM	moment
où	PRO:REL	où
la	DET:ART	le
mère	NOM	mère
véritable	ADJ	véritable
voudrait	VER:cond	vouloir
se	PRO:PER	se
faire	VER:infi	faire
connaître	VER:infi	connaître
.	SENT	.
LVII	NUM	LVII
La	DET:ART	le
naissance	NOM	naissance
de	PRP	de
ma	DET:POS	mon
fille	NOM	fille
fit	VER:simp	faire
ce	PRO:DEM	ce
que	PRO:REL	que
les	DET:ART	le
observations	NOM	observation
,	PUN	,
les	DET:ART	le
inductions	NOM	induction
,	PUN	,
les	DET:ART	le
raisonnements	NOM	raisonnement
n'	ADV	ne
avaient	VER:impf	avoir
pu	VER:pper	pouvoir
faire	VER:infi	faire
,	PUN	,
elle	PRO:PER	elle
me	PRO:PER	me
démontra	VER:simp	démontrer
jusqu'	PRP	jusque
à	PRP	à
l'	DET:ART	le
évidence	NOM	évidence
que	KON	que
Clotilde	NAM	Clotilde
ne	ADV	ne
voulait	VER:impf	vouloir
pas	ADV	pas
me	PRO:PER	me
prendre	VER:infi	prendre
pour	PRP	pour
mari	NOM	mari
.	SENT	.
Pourquoi	ADV	pourquoi
?	SENT	?
Un	DET:ART	un
autre	ADJ	autre
que	KON	que
moi	PRO:PER	moi
examinant	VER:ppre	examiner
cette	PRO:DEM	ce
question	NOM	question
eût	VER:subi	avoir
trouvé	VER:pper	trouver
l'	DET:ART	le
explication	NOM	explication
de	PRP	de
sa	DET:POS	son
résistance	NOM	résistance
dans	PRP	dans
des	PRP:det	du
raisons	NOM	raison
personnelles	ADJ	personnel
,	PUN	,
c'	PRO:DEM	ce
est-à-dire	ADV	est-à-dire
dans	PRP	dans
la	DET:ART	le
fatigue	NOM	fatigue
d'	PRP	de
une	DET:ART	un
liaison	NOM	liaison
qui	PRO:REL	qui
durait	VER:impf	durer
depuis	PRP	depuis
trop	ADV	trop
longtemps	ADV	longtemps
.	SENT	.
Seul	ADJ	seul
peut-être	ADV	peut-être
je	PRO:PER	je
ne	ADV	ne
pouvais	VER:impf	pouvoir
accepter	VER:infi	accepter
cette	PRO:DEM	ce
conclusion	NOM	conclusion
,	PUN	,
car	KON	car
chaque	PRO:IND	chaque
jour	NOM	jour
j'	PRO:PER	je
avais	VER:impf	avoir
des	PRP:det	du
preuves	NOM	preuve
certaines	ADJ	certain
que	KON	que
son	DET:POS	son
amour	NOM	amour
ne	ADV	ne
s'	PRO:PER	se
était	VER:impf	être
point	ADV	point
affaibli	VER:pper	affaiblir
et	KON	et
qu'	PRO:REL	que
il	PRO:PER	il
était	VER:impf	être
maintenant	ADV	maintenant
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
été	VER:pper	être
pendant	PRP	pendant
les	DET:ART	le
premiers	NUM	premier
mois	NOM	moi|mois
de	PRP	de
notre	DET:POS	notre
liaison	NOM	liaison
.	SENT	.
Seulement	ADV	seulement
,	PUN	,
la	DET:ART	le
mort	NOM	mort
de	PRP	de
Solignac	NAM	Solignac
ne	ADV	ne
lui	PRO:PER	lui
avait	VER:impf	avoir
pas	ADV	pas
fait	VER:pres	faire
faire	VER:infi	faire
un	DET:ART	un
pas	ADV	pas
décisif	ADJ	décisif
:	PUN	:
Clotilde	NAM	Clotilde
voulait	VER:impf	vouloir
bien	ADV	bien
être	VER:infi	être
aimée	VER:pper	aimer
par	PRP	par
moi	PRO:PER	moi
,	PUN	,
elle	PRO:PER	elle
voulait	VER:impf	vouloir
bien	ADV	bien
m'	PRO:PER	me
aimer	VER:infi	aimer
,	PUN	,
elle	PRO:PER	elle
ne	ADV	ne
voulait	VER:impf	vouloir
pas	ADV	pas
plus	ADV	plus
.	SENT	.
Ce	PRO:DEM	ce
n'	ADV	ne
était	VER:impf	être
donc	ADV	donc
pas	ADV	pas
dans	PRP	dans
des	PRP:det	du
raisons	NOM	raison
personnelles	ADJ	personnel
qu'	PRO:REL	que
il	PRO:PER	il
fallait	VER:impf	falloir
chercher	VER:infi	chercher
,	PUN	,
mais	KON	mais
dans	PRP	dans
des	PRP:det	du
raisons	NOM	raison
professionnelles	ADJ	professionnel
,	PUN	,
si	KON	si
l'	PRO:PER	la|le
on	PRO:PER	on
peut	VER:pres	pouvoir
s'	PRO:PER	se
exprimer	VER:infi	exprimer
ainsi	ADV	ainsi
,	PUN	,
c'	PRO:DEM	ce
est-à-dire	ADV	est-à-dire
que	KON	que
le	DET:ART	le
motif	NOM	motif
déterminant	VER:ppre	déterminer
de	PRP	de
son	DET:POS	son
refus	NOM	refus
était	VER:impf	être
dans	PRP	dans
ma	DET:POS	mon
position	NOM	position
.	SENT	.
Elle	PRO:PER	elle
ne	ADV	ne
voulait	VER:impf	vouloir
pas	ADV	pas
prendre	VER:infi	prendre
pour	PRP	pour
mari	NOM	mari
,	PUN	,
un	DET:ART	un
homme	NOM	homme
qui	PRO:REL	qui
n'	ADV	ne
était	VER:impf	être
rien	ADV	rien
et	KON	et
qui	PRO:REL	qui
n'	ADV	ne
avait	VER:impf	avoir
rien	ADV	rien
.	SENT	.
En	PRO:PER	en
agissant	VER:ppre	agir
ainsi	ADV	ainsi
,	PUN	,
était-elle	NOM	était-elle
entraînée	VER:pper	entraîner
par	PRP	par
l'	DET:ART	le
intérêt	NOM	intérêt
?	SENT	?
Jamais	ADV	jamais
je	PRO:PER	je
ne	ADV	ne
lui	PRO:PER	lui
ait	VER:subp	avoir
fait	VER:pper	faire
l'	DET:ART	le
injure	NOM	injure
de	PRP	de
le	PRO:PER	le
supposer	VER:infi	supposer
un	DET:ART	un
instant	NOM	instant
;	PUN	;
légataire	NOM	légataire
de	PRP	de
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
,	PUN	,
elle	PRO:PER	elle
était	VER:impf	être
assez	ADV	assez
riche	ADJ	riche
pour	KON	pour
n'	ADV	ne
avoir	VER:infi	avoir
pas	ADV	pas
besoin	NOM	besoin
de	PRP	de
s'	PRO:PER	se
enrichir	VER:infi	enrichir
par	PRP	par
un	DET:ART	un
nouveau	ADJ	nouveau
mariage	NOM	mariage
.	SENT	.
Ce	PRO:DEM	ce
qui	PRO:REL	qui
la	PRO:PER	la
dominait	VER:impf	dominer
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
l'	DET:ART	le
opinion	NOM	opinion
du	PRP:det	du
monde	NOM	monde
.	SENT	.
Elle	PRO:PER	elle
ne	ADV	ne
voulait	VER:impf	vouloir
pas	ADV	pas
qu'	KON	que
on	PRO:PER	on
pût	VER:subi	pouvoir
dire	VER:infi	dire
qu'	KON	que
elle	PRO:PER	elle
avait	VER:impf	avoir
épousé	VER:pper	épouser
par	PRP	par
amour	NOM	amour
un	DET:ART	un
homme	NOM	homme
de	PRP	de
rien	NOM	rien
.	SENT	.
Que	KON	que
le	DET:ART	le
monde	NOM	monde
,	PUN	,
au	PRP:det	au
temps	NOM	temps
où	PRO:REL	où
elle	PRO:PER	elle
était	VER:impf	être
mariée	VER:pper	marier
,	PUN	,
dît	VER:subi	dire
que	KON	que
cet	PRO:DEM	ce
homme	NOM	homme
était	VER:impf	être
son	DET:POS	son
amant	NOM	amant
,	PUN	,
elle	PRO:PER	elle
n'	ADV	ne
en	PRO:PER	en
avait	VER:impf	avoir
eu	VER:pper	avoir
souci	NOM	souci
.	SENT	.
Mais	KON	mais
qu'	PRO:REL	que
il	PRO:PER	il
dît	VER:subi	dire
maintenant	ADV	maintenant
que	KON	que
de	PRP	de
cet	PRO:DEM	ce
amant	NOM	amant
elle	PRO:PER	elle
faisait	VER:impf	faire
son	DET:POS	son
mari	NOM	mari
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
ne	ADV	ne
pouvait	VER:impf	pouvoir
supporter	VER:infi	supporter
.	SENT	.
Étrange	ADJ	étrange
morale	NOM	morale
,	PUN	,
contradiction	NOM	contradiction
bizarre	ADJ	bizarre
,	PUN	,
tout	PRO:IND	tout
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
voudra	VER:futu	vouloir
;	PUN	;
mais	KON	mais
c'	PRO:DEM	ce
était	VER:impf	être
ainsi	ADV	ainsi
;	PUN	;
et	KON	et
d'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
serait	VER:cond	être
peut-être	ADV	peut-être
pas	ADV	pas
difficile	ADJ	difficile
de	PRP	de
trouver	VER:infi	trouver
d'	PRP	de
autres	ADJ	autre
femmes	NOM	femme
qui	PRO:REL	qui
aient	VER:subp	avoir
agi	VER:pper	agir
de	PRP	de
cette	PRO:DEM	ce
manière	NOM	manière
.	SENT	.
Avant	PRP	avant
la	DET:ART	le
naissance	NOM	naissance
de	PRP	de
Valentine	NAM	Valentine
,	PUN	,
j'	PRO:PER	je
avais	VER:impf	avoir
souffert	VER:pper	souffrir
de	PRP	de
ne	ADV	ne
pas	ADV	pas
voir	VER:infi	voir
Clotilde	NAM	Clotilde
venir	VER:infi	venir
au-devant	ADV	au-devant
de	PRP	de
mes	DET:POS	mon
désirs	NOM	désir
en	PRP	en
me	PRO:PER	me
donnant	VER:ppre	donner
ce	PRO:DEM	ce
dernier	ADJ	dernier
témoignage	NOM	témoignage
d'	PRP	de
amour	NOM	amour
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
,	PUN	,
comme	KON	comme
elle	PRO:PER	elle
m'	PRO:PER	me
aimait	VER:impf	aimer
,	PUN	,
comme	KON	comme
elle	PRO:PER	elle
me	PRO:PER	me
donnait	VER:impf	donner
d'	PRP	de
autres	ADJ	autre
marques	NOM	marque
de	PRP	de
tendresse	NOM	tendresse
,	PUN	,
comme	ADV	comme
rien	ADV	rien
n'	ADV	ne
était	VER:impf	être
changé	VER:pper	changer
dans	PRP	dans
notre	DET:POS	notre
vie	NOM	vie
intime	ADJ	intime
,	PUN	,
je	PRO:PER	je
m'	PRO:PER	me
étais	VER:impf	être
résigné	VER:pper	résigner
à	PRP	à
rester	VER:infi	rester
dans	PRP	dans
cette	PRO:DEM	ce
situation	NOM	situation
tant	ADV	tant
qu'	KON	que
elle	PRO:PER	elle
voudrait	VER:cond	vouloir
la	DET:ART	le
garder	VER:infi	garder
:	PUN	:
pourvu	ADJ	pourvu
que	KON	que
je	PRO:PER	je
la	PRO:PER	la
visse	VER:pres	visser
chaque	PRO:IND	chaque
jour	NOM	jour
;	PUN	;
pourvu	ADJ	pourvu
qu'	PRO:REL	que
elle	PRO:PER	elle
fût	VER:subi	être
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
l'	DET:ART	le
essentiel	NOM	essentiel
.	SENT	.
Le	DET:ART	le
mariage	NOM	mariage
viendrait	VER:cond	venir
plus	ADV	plus
tard	ADV	tard
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
devait	VER:impf	devoir
venir	VER:infi	venir
.	SENT	.
J'	PRO:PER	je
avais	VER:impf	avoir
son	DET:POS	son
amour	NOM	amour
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
était	VER:impf	être
son	DET:POS	son
amour	NOM	amour
seul	ADJ	seul
que	PRO:REL	que
je	PRO:PER	je
voulais	VER:impf	vouloir
;	PUN	;
le	DET:ART	le
sacrement	NOM	sacrement
matrimonial	ADJ	matrimonial
ne	ADV	ne
pouvait	VER:impf	pouvoir
y	PRO:PER	y
ajouter	VER:infi	ajouter
que	KON	que
les	DET:ART	le
joies	NOM	joie
de	PRP	de
l'	DET:ART	le
intérieur	NOM	intérieur
et	KON	et
du	PRP:det	du
foyer	NOM	foyer
.	SENT	.
Mais	KON	mais
la	DET:ART	le
naissance	NOM	naissance
de	PRP	de
Valentine	NAM	Valentine
changeait	VER:impf	changer
complètement	ADV	complètement
la	DET:ART	le
situation	NOM	situation
.	SENT	.
Il	PRO:PER	il
fallait	VER:impf	falloir
qu'	KON	que
elle	PRO:PER	elle
eût	VER:subi	avoir
un	DET:ART	un
père	NOM	père
,	PUN	,
une	DET:ART	un
mère	NOM	mère
,	PUN	,
une	DET:ART	un
famille	NOM	famille
,	PUN	,
la	DET:ART	le
chère	NOM	chère
petite	ADJ	petit
.	SENT	.
Et	KON	et
le	DET:ART	le
mariage	NOM	mariage
,	PUN	,
qui	PRO:REL	qui
pour	KON	pour
nous	PRO:PER	nous
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
rigoureusement	ADV	rigoureusement
exigé	VER:pper	exiger
,	PUN	,
le	PRO:PER	le
devenait	VER:impf	devenir
pour	PRP	pour
elle	PRO:PER	elle
;	PUN	;
il	PRO:PER	il
fallait	VER:impf	falloir
qu'	KON	que
elle	PRO:PER	elle
fût	VER:subi	être
notre	DET:POS	notre
fille	NOM	fille
,	PUN	,
pour	PRP	pour
elle	PRO:PER	elle
d'	PRP	de
abord	NOM	abord
,	PUN	,
et	KON	et
aussi	ADV	aussi
pour	PRP	pour
nous	PRO:PER	nous
.	SENT	.
Arrivé	VER:pper	arriver
à	PRP	à
cette	PRO:DEM	ce
conclusion	NOM	conclusion
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
décidai	VER:simp	décider
à	PRP	à
forcer	VER:infi	forcer
le	DET:ART	le
consentement	NOM	consentement
de	PRP	de
Clotilde	NAM	Clotilde
.	SENT	.
Pour	PRP	pour
cela	PRO:DEM	cela
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
avais	VER:impf	avoir
qu'	ADV	qu'
un	DET:ART	un
moyen	NOM	moyen
,	PUN	,
un	DET:ART	un
seul	NOM	seul
,	PUN	,
conquérir	VER:infi	conquérir
un	DET:ART	un
nom	NOM	nom
ou	KON	ou
une	DET:ART	un
fortune	NOM	fortune
,	PUN	,
et	KON	et
,	PUN	,
ainsi	ADV	ainsi
armé	VER:pper	armer
,	PUN	,
exiger	VER:infi	exiger
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
ne	ADV	ne
m'	PRO:PER	me
offrait	VER:impf	offrir
pas	ADV	pas
.	SENT	.
Malheureusement	ADV	malheureusement
on	PRO:PER	on
ne	ADV	ne
conquiert	VER:pres	conquérir
pas	ADV	pas
un	DET:ART	un
nom	NOM	nom
ou	KON	ou
une	DET:ART	un
fortune	NOM	fortune
du	PRP:det	du
jour	NOM	jour
au	PRP:det	au
lendemain	NOM	lendemain
:	PUN	:
il	PRO:PER	il
faut	VER:pres	falloir
des	PRP:det	du
conditions	NOM	condition
particulières	ADJ	particulier
,	PUN	,
du	PRP:det	du
temps	NOM	temps
,	PUN	,
des	PRP:det	du
occasions	NOM	occasion
et	KON	et
encore	ADV	encore
bien	ADV	bien
d'	PRP	de
autres	ADJ	autre
choses	NOM	chose
.	SENT	.
J'	PRO:PER	je
examinai	VER:simp	examiner
le	DET:ART	le
possible	ADJ	possible
,	PUN	,
et	KON	et
après	PRP	après
avoir	VER:infi	avoir
reconnu	VER:pper	reconnaître
que	KON	que
j'	PRO:PER	je
étais	VER:impf	être
absolument	ADV	absolument
incapable	ADJ	incapable
de	PRP	de
faire	VER:infi	faire
fortune	NOM	fortune
,	PUN	,
je	PRO:PER	je
m'	PRO:PER	me
arrêtai	VER:simp	arrêter
à	PRP	à
l'	DET:ART	le
idée	NOM	idée
de	PRP	de
tâcher	VER:infi	tâcher
de	PRP	de
me	PRO:PER	me
faire	VER:infi	faire
un	DET:ART	un
nom	NOM	nom
dans	PRP	dans
la	DET:ART	le
guerre	NOM	guerre
d'	PRP	de
Amérique	NAM	Amérique
.	SENT	.
Il	PRO:PER	il
me	PRO:PER	me
sembla	VER:simp	sembler
que	KON	que
pour	PRP	pour
un	DET:ART	un
homme	NOM	homme
déterminé	ADJ	déterminé
qui	PRO:REL	qui
connaissait	VER:impf	connaître
la	DET:ART	le
guerre	NOM	guerre
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
là	ADV	là
des	PRP:det	du
occasions	NOM	occasion
de	PRP	de
se	PRO:PER	se
distinguer	VER:infi	distinguer
:	PUN	:
les	DET:ART	le
Américains	NAM	Américains
avaient	VER:impf	avoir
besoin	NOM	besoin
de	PRP	de
soldats	NOM	soldat
,	PUN	,
ils	PRO:PER	il
accueilleraient	VER:cond	accueillir
bien	ADV	bien
,	PUN	,
sans	PRP	sans
doute	NOM	doute
,	PUN	,
ceux	PRO:DEM	celui
qui	PRO:REL	qui
se	PRO:PER	se
présenteraient	VER:cond	présenter
.	SENT	.
Sans	PRP	sans
doute	NOM	doute
,	PUN	,
pour	PRP	pour
réaliser	VER:infi	réaliser
cette	PRO:DEM	ce
idée	NOM	idée
,	PUN	,
il	PRO:PER	il
me	PRO:PER	me
fallait	VER:impf	falloir
quitter	VER:infi	quitter
Clotilde	NAM	Clotilde
,	PUN	,
quitter	VER:infi	quitter
ma	DET:POS	mon
fille	NOM	fille
,	PUN	,
mais	KON	mais
c'	PRO:DEM	ce
était	VER:impf	être
un	DET:ART	un
sacrifice	NOM	sacrifice
nécessaire	ADJ	nécessaire
,	PUN	,
et	KON	et
,	PUN	,
si	ADV	si
douloureux	ADJ	douloureux
qu'	PRO:REL	que
il	PRO:PER	il
pût	VER:subi	pouvoir
être	VER:infi	être
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
devais	VER:impf	devoir
pas	ADV	pas
hésiter	VER:infi	hésiter
à	PRP	à
me	PRO:PER	me
l'	PRO:PER	la|le
imposer	VER:infi	imposer
.	SENT	.
Avant	PRP	avant
de	PRP	de
partir	VER:infi	partir
pour	PRP	pour
l'	DET:ART	le
Amérique	NAM	Amérique
,	PUN	,
je	PRO:PER	je
voulus	VER:pper	vouloir
m'	PRO:PER	me
y	PRO:PER	y
préparer	VER:infi	préparer
un	DET:ART	un
bon	ADJ	bon
accueil	NOM	accueil
et	KON	et
m'	PRO:PER	me
entourer	VER:infi	entourer
d'	PRP	de
appuis	NOM	appui
et	KON	et
de	PRP	de
recommandations	NOM	recommandation
,	PUN	,
qui	PRO:REL	qui
pouvaient	VER:impf	pouvoir
m'	PRO:PER	me
être	VER:infi	être
utiles	ADJ	utile
.	SENT	.
Pour	PRP	pour
cela	PRO:DEM	cela
,	PUN	,
je	PRO:PER	je
songeai	VER:simp	songer
à	PRP	à
m'	PRO:PER	me
adresser	VER:infi	adresser
à	PRP	à
mon	DET:POS	mon
ancien	ADJ	ancien
camarade	NOM	camarade
Poirier	NOM	poirier
,	PUN	,
qui	PRO:REL	qui
,	PUN	,
si	ADV	si
souvent	ADV	souvent
,	PUN	,
m'	PRO:PER	me
avait	VER:impf	avoir
fait	VER:pper	faire
des	PRP:det	du
offres	NOM	offre
de	PRP	de
service	NOM	service
que	KON	que
je	PRO:PER	je
n'	ADV	ne
avais	VER:impf	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
accepter	VER:infi	accepter
.	SENT	.
Devenu	VER:pper	devenir
général	ADJ	général
,	PUN	,
Poirier	NAM	Poirier
était	VER:impf	être
maintenant	ADV	maintenant
un	DET:ART	un
personnage	NOM	personnage
dans	PRP	dans
l'	DET:ART	le
État	NAM	État
;	PUN	;
il	PRO:PER	il
avait	VER:impf	avoir
l'	DET:ART	le
oreille	NOM	oreille
et	KON	et
la	DET:ART	le
confiance	NOM	confiance
de	PRP	de
son	DET:POS	son
maître	NOM	maître
et	KON	et
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
comptait	VER:impf	compter
avec	PRP	avec
lui	PRO:PER	lui
;	PUN	;
il	PRO:PER	il
pouvait	VER:impf	pouvoir
à	PRP	à
peu	ADV	peu
près	ADV	près
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
voulait	VER:impf	vouloir
.	SENT	.
Pour	PRP	pour
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
désirais	VER:impf	désirer
obtenir	VER:infi	obtenir
,	PUN	,
cette	PRO:DEM	ce
toute-puissance	NOM	toute-puissance
n'	ADV	ne
eût	VER:subi	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
cependant	ADV	cependant
m'	PRO:PER	me
être	VER:infi	être
d'	PRP	de
une	DET:ART	un
grande	ADJ	grand
utilité	NOM	utilité
;	PUN	;
mais	KON	mais
il	PRO:PER	il
avait	VER:impf	avoir
épousé	VER:pper	épouser
une	DET:ART	un
riche	ADJ	riche
Américaine	NOM	américain
,	PUN	,
et	KON	et
je	PRO:PER	je
savais	VER:impf	savoir
que	KON	que
la	DET:ART	le
famille	NOM	famille
de	PRP	de
sa	DET:POS	son
femme	NOM	femme
jouissait	VER:impf	jouir
d'	PRP	de
une	DET:ART	un
influence	NOM	influence
considérable	ADJ	considérable
aux	PRP:det	au
États-Unis	NAM	États-Unis
.	SENT	.
Sans	PRP	sans
avoir	VER:infi	avoir
entretenu	VER:pper	entretenir
des	PRP:det	du
relations	NOM	relation
suivies	VER:pper	suivre
,	PUN	,
nous	PRO:PER	nous
nous	PRO:PER	nous
étions	VER:impf	être
assez	ADV	assez
souvent	ADV	souvent
rencontrés	VER:pper	rencontrer
,	PUN	,
et	KON	et
toujours	ADV	toujours
il	PRO:PER	il
m'	PRO:PER	me
avait	VER:impf	avoir
raillé	VER:pper	railler
de	PRP	de
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
appelait	VER:impf	appeler
«	PUN:cit	«
la	DET:ART	le
fidélité	NOM	fidélité
de	PRP	de
ma	DET:POS	mon
paresse	NOM	paresse
»	PUN:cit	»
;	PUN	;
dans	PRP	dans
les	DET:ART	le
circonstances	NOM	circonstance
présentes	ADJ	présent
,	PUN	,
il	PRO:PER	il
voudrait	VER:cond	vouloir
peut-être	ADV	peut-être
